,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
10,882,25,True,True,0,1905.2240990329312,-1654.5899658203125,3392.31005859375,98.68000030517578,20153.00048828125,21262.19970703125,-9189.199829101562,-5869.69970703125,461.3999938964844,-1154.3000030517578,0.0,0.25188835090602346,0.8955683840094326,2.209250192029932,76561198039309853,enpitsu,27.0,-1770.47998046875,3204.6298828125,174.35000610351562,11705.999755859375,13310.799560546875,2809.5999145507812,-1746.7999267578125,5135.8001708984375,-906.6000366210938,255.0,0.0,,0.6373501440897981,1.2772355729548162,0.6776031049447174,True,172.0,False,7,False,8,,bf81d8692db,games5425898691,24.0,1333.18994140625,2839.31005859375,17.010000228881836,-1498.800048828125,6060.30029296875,2.0000000298023224,-0.29999999329447746,0.5000000074505806,-250.0,255.0,128.0,,0.009485557485571826,1.8009199029527212,0.0001285628366576409,True,12,False,14,95.0,False,,Charles De Gaulle,76561198423825760,14.0,-773.1699829101562,250.25999450683594,43.709999084472656,10301.099853515625,20391.800537109375,-2656.9000244140625,-1023.3000183105469,679.3000030517578,-217.5,255.0,128.0,,-0.14163997586716776,1.4872336398096315,-0.2715960828052932,True,14,14,False,14.0,False,,fosors,b89a082000b,8.0,-3857.360107421875,3180.179931640625,16.809999465942383,9806.199951171875,12170.799560546875,-1045.4000091552734,-547.9000091552734,-3444.89990234375,139.0999984741211,213.0,128.0,,0.06137363994158325,0.8755239597468452,0.09234069904570703,True,6,False,6,0.0,False,
11,1160,27,False,False,1,5168.873361324088,-67.97000122070312,61.810001373291016,92.94000244140625,-21115.0,19060.899658203125,403.4000015258789,-3707.9998779296875,-1618.3999633789062,3611.9000244140625,1.0,-0.03756910675902534,-0.1225836999117188,0.11942713480903881,76561198423825760,Charles De Gaulle,14.0,89.55000305175781,-27.68000030517578,75.5,-10800.699462890625,17096.099853515625,-1394.7999572753906,2038.3000183105469,4354.700012207031,2026.7999267578125,255.0,0.0,,0.41602287434227286,0.29646193546289273,-0.767887423329417,True,0.0,False,4,False,4,,b89a082000b,fosors,8.0,-0.0,-2784.06005859375,17.010000228881836,-0.0,13614.599609375,2.0999999344348907,-0.7999999821186066,-0.0,0.0,255.0,,,-0.009498631517434493,1.5708043502953375,-3.803362393823418e-08,True,False,False,False,146.0,False,,enpitsu,76561198039309853,27.0,-184.38999938964844,302.20001220703125,89.06999969482422,9067.5,-20961.39892578125,2684.89990234375,5336.7999267578125,-104.60000038146973,-1325.3999328613281,255.0,0.0,,-0.25642407332180694,-2.189479870530326,0.0670761274991889,True,2,1,False,0.0,False,,games5425898691,bf81d8692db,24.0,-2105.280029296875,3644.06005859375,17.010000228881836,-17888.299560546875,10683.299560546875,1.899999976158142,0.29999999329447746,-0.0,-65.9000015258789,255.0,128.0,,-0.009613268920134798,0.545923450879295,5.946748539136809e-05,True,False,False,False,0.0,False,
12,1162,27,False,False,0,5212.543252181946,195.13999938964844,42.939998626708984,123.77999877929688,20204.7998046875,30226.79931640625,5598.0999755859375,1670.2000427246094,2974.8001098632812,-4935.5999755859375,0.0,0.13879822417299031,0.2749185363107039,0.37065176152950396,76561198039309853,enpitsu,27.0,131.4600067138672,-162.25999450683594,106.33999633789062,-5161.099853515625,15502.2998046875,1768.8999938964844,-4583.699951171875,2061.199951171875,-2233.9999389648438,255.0,0.0,,0.673433303386913,2.0586937954174984,0.6298820956192226,True,0.0,False,1,False,2,,bf81d8692db,games5425898691,24.0,2224.219970703125,-3715.820068359375,17.010000228881836,17810.899658203125,-10809.49951171875,1.899999976158142,-0.29999999329447746,0.0,-24.100000858306885,255.0,128.0,,0.009613338235858887,-0.5485234783448881,4.697003109128186e-05,True,False,False,False,0.0,False,,Charles De Gaulle,76561198423825760,14.0,-8.140000343322754,-107.01000213623047,60.91999816894531,8987.7001953125,-15315.30029296875,-2003.0000305175781,-149.0999984741211,-2531.7999267578125,4148.599853515625,255.0,0.0,,-0.766062916884398,0.07036755985912943,-0.8000052800366143,True,4,4,False,0.0,False,,fosors,b89a082000b,8.0,0.0,2646.8701171875,17.010000228881836,0.0,-13804.69970703125,2.0999999344348907,0.7999999821186066,0.0,0.0,255.0,,,0.009498631517434493,-1.5708043502953375,-3.803362393823418e-08,True,False,False,False,146.0,False,
13,1336,33,False,False,0,3807.5975462627443,-2952.3701171875,1935.449951171875,135.6699981689453,-7720.10009765625,-3180.7998657226562,8785.10009765625,2094.7000122070312,-5084.2999267578125,-2400.2000427246094,0.0,0.3378852709286078,1.3462750137292638,1.2493467127592546,76561198039309853,enpitsu,27.0,-2984.530029296875,1674.8800048828125,152.14999389648438,-788.7999725341797,7951.199951171875,-139.49999809265137,-2113.8999938964844,4703.999938964844,-1911.199951171875,255.0,255.0,False,1.0828878338093026,2.0924187122115043,1.710922440848449,True,61.0,False,3,False,4,,bf81d8692db,games5425898691,24.0,-3422.449951171875,-1434.0999755859375,17.0,-11637.80029296875,3289.5001220703125,3.6000001430511475,0.29999999329447746,1.1999999731779099,-2265.800018310547,255.0,0.0,,0.009660961576243687,2.8067180121228748,-4.073597219202508e-05,True,False,False,False,236.0,False,,Charles De Gaulle,76561198423825760,13.0,2126.6201171875,5026.47998046875,36.20000076293945,-16146.99951171875,1304.1999816894531,780.1999664306641,1731.9000244140625,-1347.5,1606.300048828125,255.0,255.0,,-0.018905105586435503,3.0841263762092406,-0.5089423928862871,True,6,6,False,255.0,False,,fosors,b89a082000b,8.0,-1474.3199462890625,4952.39990234375,17.889999389648438,-6784.89990234375,-3667.7999877929688,-395.6999969482422,-1527.7000427246094,-370.09998321533203,-124.79999542236328,186.0,128.0,False,0.028283027914822095,-2.618207151958717,-0.049376015501523936,True,False,False,False,177.0,False,
14,1406,35,False,False,0,4709.631826083033,-3517.830078125,1227.6300048828125,422.6600036621094,-6637.2998046875,18808.800048828125,9709.500122070312,5984.6002197265625,-151.30000114440918,-400.60001373291016,0.0,-0.42563673136425567,2.211933423199108,0.43724568464540475,bf81d8692db,games5425898691,24.0,-3458.830078125,1127.469970703125,270.17999267578125,-435.60001373291016,15118.199462890625,1346.1000061035156,-4846.9000244140625,-1369.1000366210938,-2209.499969482422,255.0,156.0,,-0.30203831023608946,1.6731997125241918,-0.4005482987504484,True,198.61408166987923,True,3,False,4,,76561198039309853,enpitsu,27.0,-3611.97998046875,2378.179931640625,17.059999465942383,1293.9999389648438,-13467.900390625,-4.099999964237213,0.19999999552965164,-0.3999999910593033,17.300000190734863,255.0,128.0,False,0.016729993967275744,-1.4728637192686007,-2.8028179545049398e-05,True,4,False,4,45.20195250357351,True,,Charles De Gaulle,76561198423825760,13.0,-657.3400268554688,5259.919921875,17.0,-2396.9000244140625,-3816.0000610351562,3.400000035762787,2.199999988079071,1.8000000715255737,2066.999969482422,255.0,255.0,False,0.009468348878280604,-2.19946072935184,0.00020294099880419382,True,6,6,False,255.0,False,,fosors,b89a082000b,8.0,-3424.010009765625,1749.68994140625,131.80999755859375,-2894.8001098632812,-22518.701171875,3677.60009765625,-2732.9998779296875,453.69998931884766,579.3000030517578,255.0,167.0,False,-0.3450052154996006,-1.661493349938402,-0.010847184989833,True,False,False,4,192.66168578465778,True,
15,1493,39,False,False,1,10112.66539470338,2365.47998046875,-4865.330078125,134.80999755859375,15555.999755859375,7107.1002197265625,6050.10009765625,3077.5,-5144.5001220703125,248.89999389648438,1.0,-0.7664232836459233,2.941766741181866,0.4944073261188374,76561198423825760,Charles De Gaulle,13.0,2215.889892578125,-4925.7001953125,15.390000343322754,10439.000244140625,1565.3999328613281,-1984.9000549316406,-3449.7000122070312,2540.2999877929688,3017.0001220703125,255.0,255.0,False,-0.04022082111470412,2.913171684820064,-0.02541630566647919,True,217.0,False,6,False,6,,b89a082000b,fosors,8.0,3970.35009765625,313.17999267578125,58.61000061035156,-3648.599853515625,-11555.999755859375,-2423.2000732421875,1472.8999328613281,1352.5999450683594,-1693.8999938964844,255.0,0.0,False,-0.22526999757592953,-1.2117026969376448,0.5797369654733967,True,4,False,4,190.0,False,,enpitsu,76561198039309853,27.0,3132.030029296875,3098.580078125,17.049999237060547,32.00000047683716,18851.700439453125,2.7000001072883606,1.5000000596046448,-0.0,0.29999999329447746,255.0,255.0,True,-0.016861280787685947,1.5724641937740125,-6.431990172144225e-06,True,6,6,False,0.0,False,,games5425898691,bf81d8692db,24.0,3164.10009765625,3076.300048828125,408.3999938964844,-1696.0000610351562,14723.599853515625,-9340.700073242188,233.4000015258789,129.49999809265137,37.30000019073486,255.0,255.0,,0.10419635397722485,1.0492741937820784,0.502140079194424,True,4,False,4,184.0,False,
16,1542,40,False,False,1,8936.413548932707,3910.739990234375,-3272.5400390625,145.42999267578125,-2526.9000244140625,18323.900146484375,879.4999694824219,-133.00000190734863,-4345.0,-3883.599853515625,1.0,-0.7032118476176601,-0.8240732194508069,-2.637145661667548,76561198423825760,Charles De Gaulle,13.0,3900.2099609375,-3443.47998046875,26.68000030517578,6813.4002685546875,12061.700439453125,1784.7000122070312,-793.7999725341797,-2893.900146484375,1726.0000610351562,255.0,255.0,False,0.1270582536520111,2.089581632192777,-0.1768242647752167,True,217.0,False,6,False,6,,b89a082000b,fosors,8.0,1951.510009765625,-1879.1800537109375,17.010000228881836,-6837.0001220703125,-15935.10009765625,3.400000035762787,-2.0000000298023224,3.799999952316284,577.599983215332,255.0,128.0,False,-0.00978241030893486,-1.2147161030856104,-0.00013238882258764998,True,6,False,6,190.0,False,,enpitsu,76561198039309853,27.0,2766.389892578125,4077.06005859375,17.049999237060547,6642.80029296875,-936.8000030517578,2.3999999463558197,2.5,0.5000000074505806,1715.7000732421875,0.0,0.0,True,-0.016889665529406964,-0.058109528212318615,0.0003019707344981705,True,6,6,False,0.0,False,,games5425898691,bf81d8692db,24.0,2091.340087890625,2795.39990234375,17.010000228881836,-4965.400085449219,-17433.499755859375,-0.29999999329447746,-0.19999999552965164,-1.2999999523162842,75.99999904632568,255.0,174.0,,-0.009597588445001706,-1.283389568469641,0.0001067453160359446,True,4,False,4,121.37642995772822,True,
17,1580,42,False,False,1,6658.457751289273,3545.31005859375,-968.7000122070312,97.37000274658203,-15193.599853515625,16580.0,2086.300048828125,-3602.60009765625,1081.9999694824219,-519.0000152587891,1.0,-1.1846608942016605,0.21226796586307298,-1.5090982209759842,76561198423825760,Charles De Gaulle,13.0,3711.320068359375,-1007.1699829101562,16.43000030517578,-10536.500244140625,16554.3994140625,-4.099999964237213,-361.6999816894531,1290.2000427246094,935.1999664306641,255.0,255.0,,0.0033941399615431502,0.905761192174975,0.036193360959658014,True,145.0,False,6,False,6,,b89a082000b,fosors,8.0,661.030029296875,-3712.510009765625,17.010000228881836,-4313.800048828125,-14735.10009765625,2.3999999463558197,-0.0,0.5999999865889549,3146.9000244140625,128.0,255.0,True,-0.009583713709347798,-1.7667727742309913,6.816230978543041e-05,True,6,False,6,251.0,False,,enpitsu,76561198039309853,27.0,2912.1201171875,3719.43994140625,17.049999237060547,-2641.300048828125,-5463.800048828125,2.5999999046325684,0.5999999865889549,-0.0,0.0,255.0,128.0,False,-0.016808500646570447,-1.1204670510853942,1.6603697217334966e-05,True,6,6,False,255.0,False,,games5425898691,bf81d8692db,24.0,3077.1201171875,-20.450000762939453,17.010000228881836,11801.300048828125,-19609.200439453125,2.0999999344348907,0.29999999329447746,-0.5999999865889549,-527.7000045776367,255.0,94.0,,-0.009596079580145293,-2.1001455134316562,-8.673634285848128e-05,True,4,False,4,72.0,False,
18,1586,42,False,False,0,5085.106790722219,-3204.949951171875,609.3200073242188,130.58999633789062,21717.19970703125,8247.19970703125,6654.6002197265625,3676.0000610351562,1118.0999755859375,-4608.299865722656,0.0,0.6224552704869762,0.6343323353254327,-0.1087830977548618,bf81d8692db,games5425898691,24.0,-3263.02001953125,372.3699951171875,63.400001525878906,-5928.2000732421875,22079.3994140625,2510.0,-4271.700134277344,1114.800033569336,-1761.3999938964844,255.0,42.0,,0.08873126206081795,1.9095582459344185,0.029416912882563727,True,72.0,False,5,False,6,,76561198039309853,enpitsu,27.0,-2842.330078125,-3575.10009765625,17.049999237060547,3497.39990234375,7234.1998291015625,2.5999999046325684,0.5000000074505806,0.0,0.0,255.0,0.0,False,0.016699893941553013,1.1204662293461327,-1.3317868893023644e-05,True,6,False,6,251.89726451391815,True,,Charles De Gaulle,76561198423825760,13.0,-3407.39990234375,703.8099975585938,17.010000228881836,15729.89990234375,-10445.999755859375,-3.4999999403953552,-13.700000047683716,12.799999713897705,1954.9000549316406,255.0,255.0,,0.009692112380531791,-0.5176341788607893,-0.0005960588142975103,True,6,6,False,145.0,False,,fosors,b89a082000b,8.0,-602.1400146484375,3959.75,17.010000228881836,2689.7000122070312,13304.200439453125,2.0999999344348907,-0.09999999776482582,-0.29999999329447746,3106.300048828125,0.0,120.0,True,0.009609829623364468,2.320758424524764,-2.1928889760757098e-05,True,6,False,6,251.0,False,
19,1825,51,False,False,1,9796.089431102257,-3013.75,-3842.050048828125,130.0,8023.0999755859375,12543.00048828125,3587.5,2908.5000610351562,-1763.0000305175781,-1647.4000549316406,1.0,-0.2561291244813962,-0.2059153973881299,2.282160532991759,b89a082000b,fosors,8.0,-3088.469970703125,-4017.989990234375,16.989999771118164,9028.400268554688,10245.0,2.199999988079071,-2.7000001072883606,-0.3999999910593033,171.29999160766602,255.0,,,-0.009478909355370158,2.2781618079507955,-1.0707777437466478e-05,True,236.24124734632431,True,6,False,6,,76561198423825760,Charles De Gaulle,13.0,-233.52999877929688,-4890.1298828125,16.989999771118164,9230.700073242188,-2607.60009765625,4.4999998807907104,-0.29999999329447746,0.5000000074505806,0.0,,,,-0.009573682376190634,0.27534442257846353,-4.652901865832864e-05,True,6,False,6,105.0,False,,enpitsu,76561198039309853,27.0,-1613.6300048828125,2304.510009765625,17.059999465942383,7776.6998291015625,3151.7001342773438,1.4000000059604645,-4.799999892711639,-1.1999999731779099,-1128.499984741211,0.0,128.0,,-0.01689155908477054,-0.24716664958008766,0.00025530049635954,True,8,8,False,235.0,False,,games5425898691,bf81d8692db,24.0,-3301.949951171875,-1448.9200439453125,17.010000228881836,12560.0,-6585.4998779296875,2.0000000298023224,-0.9000000357627869,0.5999999865889549,628.6999893188477,255.0,128.0,,-0.009585345087954415,-2.7138418178987713,-0.000221470340161318,True,8,False,8,219.0,False,
20,1843,51,False,False,1,8854.048668448348,-2502.31005859375,-3035.919921875,244.97000122070312,8710.399780273438,15863.900146484375,6527.60009765625,3998.800048828125,-741.8000030517578,-1659.9000549316406,1.0,0.24081308072495722,1.601512799677924,0.3457854873807926,b89a082000b,fosors,8.0,-2569.9599609375,-3177.239990234375,85.4000015258789,8392.899780273438,16267.19970703125,6089.2999267578125,-1.1999999731779099,-2.3000000417232513,253.29999923706055,255.0,128.0,,-0.00962136444688413,1.9803811918161953,-0.0009854122766744468,True,191.0,False,6,3,8,,76561198423825760,Charles De Gaulle,13.0,-118.54000091552734,-4917.990234375,16.989999771118164,-3089.5001220703125,1652.7999877929688,4.799999892711639,-0.09999999776482582,-0.19999999552965164,-1606.3999938964844,255.0,0.0,,-0.00947280173525134,0.3817966782493693,-0.00019872998904650366,True,6,False,6,105.0,False,,enpitsu,76561198039309853,27.0,-1040.7900390625,2456.010009765625,17.059999465942383,10144.000244140625,4996.400146484375,1.2999999523162842,-1.1999999731779099,-0.29999999329447746,89.49999809265137,0.0,0.0,True,-0.016861181517972286,-0.4776747023909952,-0.00017552096255334402,True,8,8,False,235.0,False,,games5425898691,bf81d8692db,24.0,-2616.60009765625,-2061.070068359375,105.20999908447266,9690.399780273438,-11898.399658203125,2986.199951171875,-1519.1999816894531,-1501.3999938964844,-140.79999923706055,255.0,0.0,,0.2625691748899605,-2.3314391297860877,-0.00202187711589266,True,8,False,10,206.46211618505498,True,
21,1915,54,False,True,0,5959.3835070063615,416.9599914550781,-672.9500122070312,246.25,1514.1999816894531,26718.00048828125,8061.300048828125,3182.9000854492188,-3234.2999267578125,3925.1998901367188,0.0,-0.9170497071968166,-1.7028451865318022,-1.0117832759999554,76561198039309853,enpitsu,27.0,432.0,-865.6699829101562,175.14999389648438,9364.400024414062,15097.60009765625,2049.600067138672,2682.5,4273.500061035156,2188.800048828125,128.0,0.0,False,-0.12777613653697725,1.518545295021496,0.5349973183515918,True,112.0,False,9,False,10,,bf81d8692db,games5425898691,24.0,-2521.840087890625,1686.6500244140625,17.010000228881836,-7771.9000244140625,-18171.99951171875,2.3000000417232513,0.19999999552965164,0.0,2011.6000366210938,255.0,255.0,,0.009576325349725075,-1.8976887674758802,2.1320409050616505e-05,True,10,False,10,192.0,False,,Charles De Gaulle,76561198423825760,13.0,19.329999923706055,4993.10009765625,16.989999771118164,-172.90000915527344,9237.80029296875,4.4999998807907104,-3.400000035762787,0.29999999329447746,0.29999999329447746,255.0,128.0,,0.009491091328909212,-1.5523635648432317,3.406788641667576e-05,True,6,6,False,135.0,False,,fosors,b89a082000b,8.0,,,,,,,,,,,,,,,,True,,,,,,
22,1966,56,False,False,1,9415.967752996412,-721.8900146484375,-4135.93017578125,633.3499755859375,-17255.999755859375,-8941.500244140625,12224.89990234375,5239.4000244140625,1324.6000671386719,2606.300048828125,1.0,1.087483471699602,-0.6998170730412955,1.788054273150327,76561198423825760,Charles De Gaulle,13.0,-625.6099853515625,-4138.0400390625,463.5199890136719,-5279.000244140625,9460.0,2125.500030517578,3472.7999877929688,-4231.7999267578125,529.7000122070312,255.0,128.0,,0.6710092618147122,1.1375203305408734,-0.49095487261803517,True,56.69126003019277,True,6,False,8,,b89a082000b,fosors,8.0,-2302.0400390625,-4388.47021484375,17.010000228881836,8895.999755859375,-1036.500015258789,2.0999999344348907,0.5000000074505806,-0.09999999776482582,-555.2000045776367,255.0,128.0,,-0.00954186619048427,-2.9786230610926614,0.0002545998335082909,True,False,False,False,85.0,False,,enpitsu,76561198039309853,27.0,-1615.9200439453125,-1292.050048828125,17.049999237060547,-15.299999713897705,56.19999885559082,2.5999999046325684,-0.0,-1.4000000059604645,1.4000000059604645,128.0,128.0,False,-0.017023588951457908,-1.7717517936317488,-7.814036628572057e-05,True,10,10,False,112.0,False,,games5425898691,bf81d8692db,24.0,291.7900085449219,-619.1199951171875,17.010000228881836,-15790.799560546875,-2581.300048828125,2.0999999344348907,0.7000000029802322,-0.0,-75.59999942779541,255.0,128.0,,-0.00958531807687407,-0.15213698952558122,9.752697887093671e-05,True,10,False,10,192.0,False,
23,2113,61,False,False,0,5223.875901489609,3276.97998046875,1997.530029296875,450.30999755859375,-9996.599731445312,8732.899780273438,5814.7998046875,3173.900146484375,-3277.9998779296875,3896.099853515625,0.0,-0.5738414036753596,0.7615179725791504,-2.280087190054447,bf81d8692db,games5425898691,24.0,3298.780029296875,1914.6800537109375,325.7300109863281,-5980.0,12277.80029296875,833.3999633789062,4580.10009765625,2037.5999450683594,-2262.7999877929688,128.0,87.0,,-0.3474546331191962,0.5810968812597568,0.7192503912607553,True,192.29431398453252,True,11,False,12,,76561198039309853,enpitsu,27.0,3072.989990234375,-4052.340087890625,17.049999237060547,-10263.00048828125,-19854.3994140625,3.0000001192092896,-0.19999999552965164,-0.5000000074505806,-1992.7999877929688,255.0,0.0,False,0.01678182186801038,-2.1208310649739452,-5.806106081839206e-05,True,10,False,10,255.0,False,,Charles De Gaulle,76561198423825760,13.0,1674.800048828125,4881.06982421875,17.0,2219.2999267578125,-2889.7000122070312,3.400000035762787,10.700000524520874,-7.099999785423279,-0.5999999865889549,255.0,128.0,,0.009309310943093651,-0.9152227252511861,-0.0005976463204470256,True,8,6,False,99.0,False,,fosors,b89a082000b,8.0,-169.61000061035156,5335.43017578125,17.200000762939453,5391.300048828125,-2602.0001220703125,-21.90000057220459,-141.8000030517578,6.800000071525574,5.299999713897705,128.0,128.0,,0.015395549356961061,-0.4526993982905878,0.009613954095393229,True,False,False,False,85.0,False,
24,2167,63,False,False,1,9009.613637148184,-1456.5799560546875,-3557.0400390625,404.5799865722656,-12809.599609375,18238.399658203125,12000.50048828125,2650.0,5229.7998046875,1275.199966430664,1.0,0.2061614295342505,-0.2924460478675274,-2.730023865794399,b89a082000b,fosors,8.0,-1297.8499755859375,-3768.52001953125,228.36000061035156,-16523.00048828125,15888.499755859375,1881.6999816894531,-2098.9999389648438,-3707.3001098632812,-30.09999990463257,255.0,165.0,,0.2893136873879446,0.8219564633959519,-0.03223193046740994,True,0.0,False,3,False,4,,76561198423825760,Charles De Gaulle,13.0,-3198.860107421875,-4191.81982421875,17.0,-10225.700073242188,-2932.0001220703125,4.000000059604645,0.19999999552965164,0.29999999329447746,3239.7000122070312,255.0,255.0,False,-0.009568248889794722,-0.6926612738749129,7.482443931304106e-05,True,6,False,8,255.0,False,,enpitsu,76561198039309853,27.0,-649.1199951171875,2560.679931640625,17.049999237060547,3339.1000366210938,-16589.69970703125,3.0000001192092896,0.19999999552965164,-0.7000000029802322,-1973.3999633789062,255.0,0.0,False,-0.016760612823452165,-1.7077950276808176,-7.375856170208176e-05,True,10,10,False,255.0,False,,games5425898691,bf81d8692db,24.0,-2368.550048828125,-4154.7900390625,16.989999771118164,10010.800170898438,-7812.39990234375,9.599999785423279,-3.4999999403953552,-6.200000047683716,2257.5999450683594,255.0,255.0,,-0.00997245589217368,-2.5348049314710317,-5.238486239268005e-05,True,12,False,12,150.0,False,
25,2263,67,False,False,1,5101.649705924178,-2995.2099609375,1840.7099609375,431.95001220703125,5654.6002197265625,7772.8997802734375,8535.999755859375,3950.10009765625,-246.5999984741211,4509.4000244140625,1.0,-0.23839780469179175,-2.554479592229931,-2.9876599357779132,b89a082000b,fosors,8.0,-3030.219970703125,1753.760009765625,238.47000122070312,5590.999755859375,15348.900146484375,3581.9000244140625,970.5999755859375,-327.20001220703125,21.500000953674316,255.0,128.0,,0.9557151290293905,1.8659511902697377,-0.01780015087308241,False,0.0,False,4,4,6,,76561198423825760,Charles De Gaulle,13.0,-1784.3199462890625,-2397.43994140625,17.010000228881836,11.799999475479126,5820.999755859375,2.5999999046325684,2.5999999046325684,2.3000000417232513,1042.7999877929688,128.0,255.0,False,-0.009814371068283355,1.6258084517323745,0.0002489762168171793,True,6,False,8,255.0,False,,enpitsu,76561198039309853,27.0,-2887.64990234375,2153.090087890625,317.3800048828125,-1762.7000427246094,-15843.599853515625,2956.0000610351562,2728.800048828125,377.00000762939453,-1009.4999694824219,255.0,255.0,False,0.6798788001980784,-1.274796064189684,-0.09430231931806905,True,12,11,False,184.0,False,,games5425898691,bf81d8692db,24.0,425.75,1622.3499755859375,24.65999984741211,10514.89990234375,20268.399658203125,-2315.2000427246094,-2817.7999877929688,2564.2001342773438,1431.300048828125,255.0,128.0,,0.15543705037645766,2.0347879650773275,-0.0642601478139919,True,16,False,16,140.0,False,
26,2334,69,False,False,0,9221.792802995833,1654.489990234375,-3722.080078125,455.7699890136719,22508.701171875,11632.80029296875,-4554.2999267578125,-4241.499938964844,4165.10009765625,813.3000183105469,0.0,-0.7393554026282209,-1.3657412962078286,-1.9906122476878287,bf81d8692db,games5425898691,24.0,1507.2099609375,-3824.030029296875,450.07000732421875,12972.5,2808.9999389648438,2686.099853515625,-5066.400146484375,-1839.4999694824219,-1094.000015258789,255.0,234.0,,0.08861951022926447,0.39913984200614155,-1.0942361559467697,True,61.64576342028957,True,17,False,18,,76561198039309853,enpitsu,27.0,1413.68994140625,-2603.820068359375,17.020000457763672,-9225.399780273438,-13357.7001953125,2.199999988079071,0.5000000074505806,0.5999999865889549,-157.89999961853027,255.0,128.0,False,0.016770091690840667,-2.191533115744414,0.0001257826513787165,True,12,False,12,74.31670554991693,True,,Charles De Gaulle,76561198423825760,13.0,2933.010009765625,-633.3900146484375,17.010000228881836,1085.999984741211,-10697.5,2.0000000298023224,-2.8999999165534973,-1.899999976158142,246.39999389648438,255.0,178.0,False,0.009781167900819265,-1.4777056090602723,5.843777649158879e-05,True,8,6,False,218.0,False,,fosors,b89a082000b,8.0,1817.6700439453125,-4237.009765625,17.010000228881836,-6185.0,986.6999816894531,2.3000000417232513,0.0,0.0,-2278.5000610351562,187.0,0.0,,0.009548832274088788,2.9875515026612423,-1.7270356051545502e-05,True,4,4,6,31.0,False,
