,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
58,4107,124.0,False,False,0,10181.56441404002,1836.93994140625,-4667.919921875,165.25999450683594,9836.799926757812,26585.0,8437.5,212.19999313354492,-3904.7000122070312,4550.4998779296875,0.0,0.8816951344441444,-0.10600150437278104,-1.723226397068309,76561198039309853,enpitsu,27.0,1732.8199462890625,-4791.9501953125,98.1500015258789,15697.39990234375,6287.8997802734375,2571.099853515625,-2610.7998657226562,2609.5001220703125,460.0,128.0,255.0,,0.09265901807592138,0.1756678382776228,-0.030063716316405777,True,181.0,False,13,False,14,,bf81d8692db,games5425898691,24.0,2150.780029296875,-4791.5498046875,17.0,-10911.800537109375,-1262.9000091552734,3.400000035762787,0.7000000029802322,-0.9000000357627869,-806.6999816894531,255.0,101.0,,0.00948627213259542,-3.0493234530315587,5.451654308501826e-05,True,245.0,False,False,4,4,,Chuilzevale,2535414359215580,10.0,3351.580078125,-4230.85009765625,14.109999656677246,-5069.599914550781,13729.100341796875,402.00000762939453,-317.1999931335449,-35.19999980926514,-570.9000015258789,255.0,97.0,False,-0.017357063940912947,1.9273930949743723,0.011051548621671502,False,26.37152690784906,True,32,6,18,,Chuipoudic,2535405930685548,7.0,2016.239990234375,1624.5799560546875,17.010000228881836,-4496.9000244140625,-14308.399658203125,2.3000000417232513,0.0,-0.29999999329447746,-2033.6000061035156,254.0,0.0,,0.009608744882454494,-1.9398166981719738,-3.928613145166893e-05,True,255.0,False,38,6,30,
59,4220,128.0,False,False,1,10035.997326635552,-3031.60009765625,-4095.5400390625,109.6500015258789,6019.000244140625,-24426.201171875,5010.299987792969,-2001.6999816894531,2841.400146484375,747.3999786376953,1.0,-0.21373529865832322,-2.040115206433391,0.6334215737447074,2535414359215580,Chuilzevale,10.0,-3080.1298828125,-3854.47998046875,16.989999771118164,1270.2999877929688,-22200.6005859375,9.399999976158142,-2.800000011920929,-3.1999999284744263,-84.20000076293945,254.0,128.0,False,-0.009771068210624324,-1.6183980314112878,-0.00011081841241085091,False,0.0,False,22,6,36,,2535405930685548,Chuipoudic,7.0,-1745.2900390625,-4688.5400390625,49.15999984741211,-20644.3994140625,1846.3999938964844,3537.0001220703125,83.80000114440918,511.89998626708984,-883.7000274658203,254.0,128.0,True,0.00335605088776619,0.18989768937136106,0.00032503370728738287,True,196.0,False,6,32,41,,enpitsu,76561198039309853,27.0,-3512.1201171875,-2068.820068359375,17.030000686645508,-1676.3999938964844,-16120.10009765625,5.099999904632568,1.0999999940395355,-2.800000011920929,-630.4000091552734,0.0,128.0,,-0.01723335053006234,-1.419020388466544,0.00012810732507492013,True,255.0,False,14,False,14,,games5425898691,bf81d8692db,24.0,259.8800048828125,-213.16000366210938,17.010000228881836,15665.899658203125,-7790.7000732421875,2.0999999344348907,-0.29999999329447746,-0.0,-207.5,255.0,128.0,,-0.00961533482897709,-2.6581965616288175,0.00012444480852113424,True,244.0,False,6,False,6,
60,4232,129.0,False,False,1,10723.097732031743,-2747.5400390625,-4945.10986328125,254.5500030517578,11372.7001953125,10518.1005859375,800.1000213623047,1083.0999755859375,1180.4000091552734,-5782.1002197265625,1.0,-0.155617547461209,-1.8261905449212164,-0.7098167678153884,2535405930685548,Chuipoudic,7.0,-2695.14990234375,-4668.66015625,189.9499969482422,-22490.2001953125,-4512.39990234375,1635.5999755859375,3378.2000732421875,-1933.800048828125,-3885.4998779296875,255.0,255.0,True,0.43625174119038085,0.5128349391860777,-1.5523624558081668,True,196.0,False,33,6,42,,2535414359215580,Chuilzevale,10.0,-2965.89990234375,-4693.5400390625,17.100000381469727,3770.1998901367188,-20761.99951171875,152.10000038146973,-619.5999908447266,360.29998779296875,131.30000114440918,255.0,132.0,False,-0.005704546908978158,-1.752728545131168,-0.0037468781070925695,True,0.0,False,6,22,36,,enpitsu,76561198039309853,27.0,-3577.510009765625,-2494.25,17.040000915527344,-193.1999969482422,-7760.999755859375,4.600000083446503,-1.5999999642372131,1.2999999523162842,2016.300048828125,255.0,255.0,,-0.016759155348496663,-1.5228383698205048,0.0003153815728420385,True,248.70743222134087,True,14,False,14,,games5425898691,bf81d8692db,24.0,873.5499877929688,-615.9199829101562,17.010000228881836,11339.49951171875,-12715.10009765625,2.3000000417232513,0.29999999329447746,-0.29999999329447746,-1937.7000427246094,255.0,0.0,,-0.00959607748501288,-2.2357062436004647,-4.445527581189994e-05,True,244.0,False,6,False,6,
61,4278,131.0,False,False,0,2588.4339897349596,1025.4000244140625,3405.580078125,104.8499984741211,-15892.5,6537.0001220703125,2594.89990234375,-687.0999908447266,-467.59998321533203,-5942.1002197265625,0.0,-1.0999075322214689,-2.886044706691216,-0.12921574751423828,76561198039309853,enpitsu,27.0,1236.4200439453125,3275.989990234375,24.540000915527344,-22302.7001953125,-788.8999938964844,3040.7000732421875,3.700000047683716,0.09999999776482582,-232.80000686645508,128.0,0.0,,0.016787751952027793,-3.1032808572324564,-6.148298537043376e-05,True,175.0,False,15,False,16,,bf81d8692db,games5425898691,24.0,-227.69000244140625,3333.570068359375,17.010000228881836,-6599.000244140625,14801.800537109375,2.199999988079071,0.09999999776482582,0.09999999776482582,2008.3000183105469,255.0,255.0,,0.009620285169894919,2.058512140828173,1.1423381769923246e-05,True,171.0,False,False,6,6,,Chuilzevale,2535414359215580,10.0,957.5800170898438,4807.0400390625,112.37999725341797,-13658.599853515625,-4193.699951171875,-8774.7998046875,-608.8999938964844,116.80000305175781,-670.8999633789062,254.0,59.0,False,0.1354304553896041,-2.6655073724274083,0.4204979269637353,True,0.0,False,38,6,22,,Chuipoudic,2535405930685548,7.0,2921.6201171875,5033.1298828125,931.3300170898438,-12991.099853515625,5386.5997314453125,-3816.099853515625,138.59999656677246,-91.89999580383301,1609.1999816894531,255.0,128.0,False,0.24372926280617818,2.7352366552353167,-1.5709691225752638,True,155.16153122020023,True,42,6,34,
62,4306,132.0,False,False,1,9156.554429221582,575.1099853515625,-4010.929931640625,121.18000030517578,25735.400390625,13863.199462890625,4343.999938964844,2475.800018310547,1242.6000213623047,-5322.19970703125,1.0,0.8356397285124809,-2.9062050902606216,0.8182287928484622,2535414359215580,Chuilzevale,10.0,372.55999755859375,-4216.22021484375,64.37000274658203,10592.099609375,14127.5,2969.1000366210938,-5292.19970703125,-980.1000213623047,1131.9999694824219,128.0,230.0,False,-0.09889256772050226,2.420027421920003,-0.166265817122329,True,31.0,False,23,6,40,,2535405930685548,Chuipoudic,7.0,-1266.3399658203125,-5102.97998046875,433.6199951171875,12404.7998046875,1.4000000059604645,-6705.5999755859375,0.3999999910593033,64.60000038146973,-1.4000000059604645,1.0,128.0,False,-0.488144017219166,-3.130399252877644,-1.5761523828792048,True,135.0,False,6,34,42,,enpitsu,76561198039309853,27.0,1044.27001953125,-3930.81005859375,57.630001068115234,21600.30029296875,-7095.4998779296875,-2000.0999450683594,1541.9000244140625,771.6000366210938,54.099998474121094,255.0,255.0,,-0.4039138796068483,3.0318152332782518,-0.6971868845068999,True,175.0,False,16,False,16,,games5425898691,bf81d8692db,24.0,734.969970703125,-4169.9599609375,17.010000228881836,585.2999877929688,2971.6000366210938,2.3000000417232513,-0.0,0.3999999910593033,1676.7999267578125,0.0,0.0,,-0.009697879836057983,-1.6349867027749203,0.00012816298639695971,True,171.0,False,6,False,6,
63,4457,137.0,False,False,0,6788.9293257705685,-3235.260009765625,-1233.1800537109375,497.7900085449219,-11464.000244140625,4600.7000732421875,3025.0,4411.099853515625,-4034.5001220703125,513.4000015258789,0.0,-0.22608778183045877,1.2336188389745117,1.0405099120514756,76561198039309853,enpitsu,27.0,-3144.669921875,-1298.25,386.3800048828125,4336.9000244140625,9917.999877929688,115.79999923706055,-3476.6000366210938,446.8000030517578,-4238.299865722656,255.0,255.0,False,-0.3497498690770525,0.5135848914219533,-1.0265985928775623,True,188.0,False,17,False,18,,bf81d8692db,games5425898691,24.0,-1328.4000244140625,-2420.02001953125,17.010000228881836,4157.200012207031,-16849.300537109375,2.199999988079071,-0.19999999552965164,0.7999999821186066,1701.300048828125,255.0,255.0,,0.009597765921376794,-1.291076442621384,0.00018005788158335519,True,141.0,False,False,8,8,,Chuilzevale,2535414359215580,10.0,2287.93994140625,4499.35986328125,17.010000228881836,-783.7000274658203,-5082.5,3.1999999284744263,0.7000000029802322,0.0,-0.5999999865889549,254.0,,,0.00942735124249517,-1.7239685598974965,3.506698908326679e-06,True,85.0,False,False,False,False,,Chuipoudic,2535405930685548,7.0,-3351.139892578125,-1148.2900390625,517.3699951171875,-9613.800048828125,-20507.5,2836.099853515625,1710.2999877929688,2266.300048828125,-4710.400085449219,254.0,255.0,True,-0.9699062141552373,-2.329881501648745,-2.356718998593028,True,0.0,False,44,6,34,
64,4458,137.0,False,False,1,4500.185758638985,3216.830078125,1284.4300537109375,506.0,-6982.5,16337.19970703125,2308.800048828125,-1586.4999389648438,2200.8999633789062,5351.500244140625,1.0,0.3131443014129543,-1.4877605650930021,0.9587538260832226,2535405930685548,Chuipoudic,7.0,3351.139892578125,1148.2900390625,517.3699951171875,9613.800048828125,20507.5,2836.099853515625,-1710.2999877929688,-2266.300048828125,-4710.400085449219,254.0,255.0,True,0.9699062141552373,2.329881501648745,-2.356718998593028,True,0.0,False,34,6,44,,2535414359215580,Chuilzevale,10.0,-2280.800048828125,-4453.10986328125,17.010000228881836,914.4000244140625,5925.8001708984375,2.0999999344348907,-0.7000000029802322,-0.0,0.0,254.0,,,-0.00942735124249517,1.7239685598974965,3.506698908326679e-06,True,85.0,False,False,False,False,,enpitsu,76561198039309853,27.0,3104.8798828125,1222.300048828125,381.3699951171875,-5011.099853515625,-8636.400146484375,-333.8999938964844,2392.899932861328,690.1000213623047,-4903.800048828125,255.0,255.0,False,0.33551394197908485,-0.24424206768871054,-1.2094218415802662,True,188.0,False,18,False,17,,games5425898691,bf81d8692db,24.0,1328.4000244140625,2420.02001953125,17.010000228881836,-4157.200012207031,16849.300537109375,2.199999988079071,0.19999999552965164,-0.7999999821186066,1701.300048828125,255.0,255.0,,-0.009597765921376794,1.291076442621384,0.00018005788158335519,True,141.0,False,8,False,8,
65,4523,139.0,False,False,0,9913.303572281724,-1839.1099853515625,-4728.33984375,244.00999450683594,-18626.700439453125,-14376.300048828125,-528.3000183105469,2881.300048828125,-3352.0001220703125,4057.3001098632812,0.0,-0.30794567494718106,-2.4069566869172347,1.2311982107175419,bf81d8692db,games5425898691,24.0,-1619.3199462890625,-4657.91015625,193.92999267578125,-16348.00048828125,-4383.900146484375,4183.900146484375,-267.2999954223633,-175.9000015258789,-379.3000030517578,255.0,0.0,,-0.63005916623309,-3.084832758148248,0.017197426858728996,True,90.89059785360931,True,8,4,10,,76561198039309853,enpitsu,27.0,-1574.81005859375,212.27000427246094,17.059999465942383,11132.2998046875,-4120.400085449219,1.1999999731779099,-1.1999999731779099,0.3999999910593033,-74.60000038146973,255.0,128.0,False,0.016712723237945225,-0.36379635541751526,0.00011300301497018335,True,188.0,False,False,18,18,,Chuilzevale,2535414359215580,10.0,667.7899780273438,2627.679931640625,17.010000228881836,-6580.2001953125,-12446.199951171875,2.0999999344348907,0.9000000357627869,1.4000000059604645,-512.9999923706055,254.0,83.0,,0.009572622865673779,-2.05383821146474,-0.00011863533306461723,True,146.0,False,False,False,False,,Chuipoudic,2535405930685548,7.0,-3093.219970703125,-3974.97998046875,17.010000228881836,13766.8994140625,5109.599914550781,2.5999999046325684,-1.8000000715255737,1.1999999731779099,2491.0000610351562,254.0,255.0,False,0.009484869665790152,0.45105549481716856,0.00017799388012404552,True,255.0,False,44,6,34,
66,4578,141.0,False,False,1,3382.590024125723,3953.419921875,3692.89990234375,279.1499938964844,-13032.39990234375,14631.800537109375,5546.300048828125,1672.7000427246094,-62.60000228881836,5761.6998291015625,1.0,-0.7266352533588465,-3.1055470463408974,1.652127510046615,2535405930685548,Chuipoudic,7.0,4076.56005859375,3499.840087890625,226.17999267578125,846.9000244140625,14800.899658203125,6971.300048828125,-197.90000915527344,-2505.7000732421875,-161.20000839233398,255.0,128.0,False,0.4545225528776324,1.6436205351241604,-1.4151730223335963,True,181.67940663009563,True,34,6,44,,2535414359215580,Chuilzevale,10.0,1245.739990234375,-648.6699829101562,17.010000228881836,8225.999755859375,11368.900146484375,2.3000000417232513,-0.19999999552965164,-0.29999999329447746,1844.9000549316406,254.0,211.0,,-0.00958377177213941,2.165358462327797,0.00018387767271833564,True,146.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-293.0899963378906,1933.6300048828125,17.059999465942383,-4442.799987792969,16593.499755859375,1.2999999523162842,-0.0,-0.29999999329447746,-6.9999998807907104,255.0,128.0,False,-0.016778394612031178,1.3100246123839097,3.021465593644839e-05,True,216.0,False,18,False,18,,games5425898691,bf81d8692db,24.0,2833.7900390625,4279.08984375,17.020000457763672,-12270.50048828125,-3088.2000732421875,1.5000000596046448,-3.1999999284744263,-4.600000083446503,-2313.6000061035156,255.0,0.0,,-0.009384557828079874,-0.18116385859437723,-0.0002039173191192344,True,84.0,False,10,4,8,
67,4627,143.0,False,False,1,985.138724045386,1798.9100341796875,4745.97998046875,210.86000061035156,-21587.19970703125,17420.899658203125,-3579.7000122070312,-2446.4999389648438,-1609.9000549316406,-3884.5001220703125,1.0,-0.5495929715724168,3.1010996465481906,1.2650556467124774,2535405930685548,Chuipoudic,7.0,1936.3599853515625,4608.39013671875,179.3000030517578,-17901.300048828125,14177.19970703125,2747.2000122070312,-3533.800048828125,-71.79999828338623,4213.800048828125,254.0,28.0,True,0.2624427385430824,0.010898828238446205,1.5342340621953356,True,112.34111824343283,True,35,6,46,,2535414359215580,Chuilzevale,10.0,1335.77001953125,1557.0899658203125,17.010000228881836,-2770.5999755859375,7436.400146484375,2.5,1.1999999731779099,-0.7000000029802322,2167.100067138672,255.0,252.0,,-0.009577131793170254,1.2237296756225535,0.00024587419325989765,True,146.0,False,False,False,False,,enpitsu,76561198039309853,27.0,391.2900085449219,4416.7998046875,17.059999465942383,16808.399658203125,9356.099853515625,1.1999999731779099,-0.3999999910593033,0.19999999552965164,-0.5000000074505806,128.0,128.0,False,-0.016820614468974582,2.6337424136725787,2.3585651734128256e-05,True,181.30719138473592,True,19,False,18,,games5425898691,bf81d8692db,24.0,1524.489990234375,4789.16015625,131.16000366210938,16.200000047683716,2367.5999450683594,2893.699951171875,-2564.8001098632812,4854.599914550781,-321.6999816894531,255.0,72.0,,0.4963722968815674,-0.12095384624931382,0.1361461398847033,True,84.0,False,12,4,9,
68,4629,143.0,False,False,0,10058.334643133625,-1631.3299560546875,-4891.419921875,180.6300048828125,-2761.199951171875,-23010.70068359375,-818.6000061035156,2113.6000061035156,782.0999908447266,5560.5999755859375,0.0,0.37384095650896104,2.9104181830583915,1.0389403182378836,bf81d8692db,games5425898691,24.0,-1524.4300537109375,-4808.85986328125,152.94000244140625,24.200000762939453,-2365.8999633789062,2388.3999633789062,2948.900146484375,-4618.599853515625,471.1000061035156,255.0,56.0,,-1.0108648104141849,-0.17343303264555987,0.5914150813222141,True,84.0,False,9,4,12,,76561198039309853,enpitsu,27.0,-532.4299926757812,-4495.35009765625,32.310001373291016,-17252.80029296875,-9601.900024414062,3148.9999389648438,0.19999999552965164,0.0,0.0,128.0,0.0,False,0.016820614468974582,-2.6337424136725787,2.3585651734128256e-05,True,180.0,False,False,18,20,,Chuilzevale,2535414359215580,10.0,-1309.0999755859375,-1620.6500244140625,17.010000228881836,3480.4000854492188,-7801.6998291015625,2.0999999344348907,-2.0999999344348907,3.400000035762787,552.400016784668,255.0,114.0,,0.00954884853128839,-1.1089824024854387,-0.00014548244985371334,True,146.0,False,False,False,False,,Chuipoudic,2535405930685548,7.0,-1758.9599609375,-4732.41015625,191.75999450683594,18108.900146484375,-12087.900390625,29.30000066757202,3395.0,667.7999877929688,4275.199890136719,255.0,39.0,True,-0.32582252250627525,0.5533894614019368,1.9576063512471427,True,106.06986681620282,True,46,6,35,
69,4674,145.0,False,False,1,2451.6128061258305,2167.159912109375,3043.679931640625,141.1699981689453,8699.500122070312,3184.5999145507812,5227.80029296875,5809.69970703125,-1448.3000183105469,386.30001068115234,1.0,-0.3406607774072796,2.187955170560894,0.10228770292213747,2535414359215580,Chuilzevale,10.0,2060.090087890625,2920.949951171875,17.010000228881836,7254.5001220703125,5382.2998046875,2.0999999344348907,-1.899999976158142,-0.5000000074505806,-270.2000045776367,128.0,81.0,,-0.009567258988223854,2.495734495997034,-4.672891024583698e-05,True,146.0,False,False,False,False,,2535405930685548,Chuipoudic,7.0,699.1500244140625,4868.56982421875,508.260009765625,-7357.9998779296875,-5105.799865722656,-1164.3000030517578,177.80000686645508,-668.6000061035156,1250.999984741211,254.0,128.0,False,-0.24006503893103673,-0.7114963065262325,-1.5303658013911856,True,108.0,False,6,36,48,,enpitsu,76561198039309853,27.0,2975.89990234375,5005.39990234375,291.44000244140625,1659.1999816894531,-967.6000213623047,-433.8999938964844,-21.500000953674316,1.899999976158142,-261.00000381469727,255.0,255.0,False,0.06168687091011714,0.48047978241038697,-1.5716923763402983,True,152.23444312362258,True,20,2,18,,games5425898691,bf81d8692db,24.0,969.0499877929688,4810.08984375,17.010000228881836,-8645.30029296875,-4619.4000244140625,3.100000023841858,4.799999892711639,-3.799999952316284,1101.2999725341797,255.0,255.0,,-0.009178336804704212,-0.4436768121629681,0.0006710079579449862,True,84.0,False,12,4,10,
70,4727,147.0,False,False,1,3312.1430473595015,3925.169921875,3800.43994140625,141.52999877929688,1348.800048828125,2470.5999755859375,8206.699829101562,-1439.9000549316406,5158.599853515625,-2704.5999145507812,1.0,-1.191860575323829,2.9973949104577864,-0.8414720611531918,2535414359215580,Chuilzevale,10.0,3841.989990234375,3647.239990234375,18.479999542236328,14998.699951171875,4990.0,627.0999908447266,463.80001068115234,-2029.7000122070312,-338.4000015258789,255.0,128.0,,0.04292944433901614,2.853819726047161,-0.010326513158146509,True,98.88432701941463,True,False,False,False,,2535405930685548,Chuipoudic,7.0,-305.8399963378906,3351.159912109375,17.010000228881836,178.4000015258789,-12576.099853515625,2.0999999344348907,-0.0,-0.9000000357627869,16.200000047683716,255.0,128.0,False,-0.009560736522049671,-1.5875036899146413,-8.798506874479139e-05,True,108.0,False,6,36,48,,enpitsu,76561198039309853,27.0,3771.239990234375,4148.0400390625,148.05999755859375,16657.60009765625,-13718.499755859375,3263.2000732421875,2032.2999572753906,361.50001525878906,-1653.6000061035156,255.0,0.0,False,-0.02897696882468239,-2.550999786279071,0.009112848688352465,True,61.0,False,22,2,19,,games5425898691,bf81d8692db,24.0,491.9100036621094,2728.919921875,17.010000228881836,-12210.6005859375,-4551.600036621094,2.3999999463558197,-0.0,-0.0,-2291.999969482422,255.0,0.0,,-0.009559754421364731,-0.2890321942281674,-2.073953251895022e-05,True,115.0,False,12,4,10,
71,4731,147.0,False,False,1,3316.1380946269637,3931.050048828125,3803.8701171875,277.54998779296875,-11778.699951171875,-2380.7000732421875,14443.199462890625,1002.3000335693359,419.7999954223633,5900.7000732421875,1.0,-1.1662052723664669,-0.66082744871835,3.129170515587803,2535414359215580,Chuilzevale,10.0,4045.7099609375,3736.14990234375,153.5800018310547,5116.199951171875,4856.9000244140625,11860.30029296875,-277.00000762939453,-5477.60009765625,410.29998779296875,254.0,255.0,,1.0533888325287457,2.3896396470776824,-0.5391132567846378,True,101.0,False,False,False,False,,2535405930685548,Chuipoudic,7.0,-306.1199951171875,3137.4599609375,17.010000228881836,-266.00000381469727,-13033.1005859375,2.0999999344348907,-0.0,-1.7000000178813934,-215.10000228881836,254.0,128.0,False,-0.009568392091518442,-1.5388909325792575,-7.677217949621273e-06,True,108.0,False,6,36,48,,enpitsu,76561198039309853,27.0,3911.429931640625,4015.199951171875,179.89999389648438,12736.300048828125,-15535.2001953125,3845.4998779296875,4685.799865722656,-1894.2999267578125,-2168.9999389648438,255.0,0.0,False,-0.30242957931551623,-2.4155224172022773,0.5833963987195641,True,61.0,False,22,2,19,,games5425898691,bf81d8692db,24.0,376.4700012207031,2700.389892578125,17.010000228881836,-12827.80029296875,-1890.2999877929688,2.3999999463558197,-0.0,-0.0,-2297.5999450683594,255.0,0.0,,-0.009561893087890948,-0.0786398278243184,-7.161618040202918e-06,True,115.0,False,12,4,10,
