,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
57,3873,116.0,False,False,0,4087.35416825743,637.1500244140625,1351.0799560546875,691.8099975585938,-6460.999755859375,15942.7001953125,7441.9000244140625,1687.4000549316406,3043.2998657226562,-2129.199981689453,0.0,1.1577654750615731,0.41214130153031886,2.1835999857413135,3226530983475684152,kolala14710,17.0,671.3699951171875,1291.02001953125,529.1400146484375,-4967.900085449219,18185.50048828125,3432.39990234375,2193.9999389648438,-872.5,3255.5999755859375,255.0,228.0,,-0.5118433883651827,-2.8351486249954325,-0.9441896508455102,True,12,4,16,128.0,False,,beb2912b13b,TTv-skaace,13.0,-222.02999877929688,946.5599975585938,17.059999465942383,12078.00048828125,-5560.999755859375,1.899999976158142,-0.29999999329447746,0.09999999776482582,2254.199981689453,255.0,230.0,,0.016748214241031522,-0.3657943054364491,-8.995870035542059e-06,True,18,16,False,227.0,False,,enpitsu,76561198039309853,27,525.8200073242188,1464.9000244140625,188.0500030517578,1196.9999694824219,9364.000244140625,4997.699890136719,-0.3999999910593033,0.0,-13.300000429153442,,128.0,,0.017072223860782484,1.4288237629512868,2.1577014446695e-06,True,14,143.0,False,16,2,,games5425898691,bf81d8692db,17.0,2107.179931640625,5100.72021484375,151.75,-15602.80029296875,-705.2999877929688,-5631.7999267578125,-1931.300048828125,-1537.4000549316406,639.0999984741211,255.0,208.0,,0.39161767211737725,-3.101028455647967,-1.493785303193833,True,False,224.0,False,22,22,
58,3940,118.0,False,False,1,10134.872618579368,860.3900146484375,-4994.81005859375,565.9500122070312,2499.1000366210938,15446.8994140625,4236.300048828125,-5124.5001220703125,-2984.5001220703125,911.8000030517578,1.0,0.32490727527652336,-1.0196353094623876,0.21374494317469855,bf81d8692db,games5425898691,17.0,835.7000122070312,-5076.85009765625,396.7699890136719,10051.599731445312,1422.7000427246094,3821.4999389648438,-295.5999946594238,-686.1000061035156,304.0999984741211,255.0,128.0,,0.8936268161912939,1.0394331305097428,-2.130680970635318,True,22,3,24,161.3139098126401,True,,76561198039309853,enpitsu,27.0,-850.260009765625,-3875.7900390625,17.049999237060547,-1861.7999267578125,-12322.099609375,2.7000001072883606,-0.19999999552965164,-0.0,0.0,255.0,255.0,,-0.016747745441884343,-1.42082281076261,-3.45712711857594e-06,True,16,14,2,174.0,False,,TTv-skaace,beb2912b13b,13,1022.8599853515625,-2288.840087890625,17.059999465942383,14822.5,-7330.4998779296875,1.8000000715255737,0.3999999910593033,-0.09999999776482582,-2008.6000061035156,255.0,0.0,,-0.01677973490667688,-2.618789952074924,-4.922286778620413e-05,True,16,217.0,False,18,False,,kolala14710,3226530983475684152,17.0,860.6699829101562,-5473.93994140625,102.08000183105469,3426.099853515625,-7772.2998046875,5569.69970703125,-823.7000274658203,-5437.8997802734375,13.799999952316284,255.0,217.0,,0.8160240288818157,-2.167560476799228,1.0621539707375927,True,4,101.0,False,12,16,
59,4039,122.0,True,True,1,5322.702690081019,1477.6199951171875,-150.8300018310547,116.02999877929688,-9357.2998046875,29771.39892578125,1295.0999450683594,-5217.7001953125,1942.7999877929688,-2236.1000061035156,1.0,-0.12560565619339673,1.1917787464038765,-3.1228945487325044,76561198039309853,enpitsu,27.0,1528.8199462890625,-262.3599853515625,61.86000061035156,-6429.1998291015625,21982.80029296875,2101.999969482422,-4160.199890136719,2288.300018310547,-2775.7998657226562,255.0,0.0,False,-0.09962134156678855,1.1395850161182022,0.08502722397621615,True,15,2,18,131.0,False,,bf81d8692db,games5425898691,17.0,3123.300048828125,-3798.14990234375,17.0,6041.5997314453125,17595.400390625,1.0000000149011612,0.9000000357627869,2.5999999046325684,1215.4000091552734,255.0,255.0,,-0.009600850627785734,1.88853956719217,0.00012298187274106885,True,24,22,4,229.85560435120777,True,,TTv-skaace,beb2912b13b,13,1283.2900390625,-714.6599731445312,17.020000457763672,2841.9000244140625,14814.69970703125,2.199999988079071,0.09999999776482582,1.0000000149011612,17.40000009536743,255.0,128.0,,-0.016781418539386802,1.7582452575366179,-9.074813322132229e-05,True,18,57.166709756338506,True,20,False,,kolala14710,3226530983475684152,17.0,557.5399780273438,-832.3800048828125,94.8499984741211,1266.2000274658203,22710.80078125,-1226.3999938964844,-3188.3999633789062,334.7999954223633,-196.8000030517578,255.0,128.0,,0.6962250066779733,1.506496563988082,-0.18278938581561577,True,4,29.0,False,14,20,
60,4345,124.0,False,False,0,5202.12707666262,-7.559999942779541,14.300000190734863,92.12000274658203,-14603.399658203125,24428.60107421875,1864.7999572753906,-4480.299987792969,-509.7999954223633,3957.9998779296875,0.0,-0.004990392323632613,0.049868248209955314,-0.05640134859832224,beb2912b13b,TTv-skaace,13.0,93.69999694824219,-167.58999633789062,102.0,-5580.4998779296875,21171.10107421875,2151.6000366210938,-3846.7001342773438,3786.4999389648438,-1055.8000183105469,255.0,2.0,,0.4293673954659115,1.8341398250575247,0.4806635138584851,True,3,False,4,0.0,False,,3226530983475684152,kolala14710,16.0,33.369998931884766,-1957.52001953125,17.049999237060547,-347.90000915527344,13697.2998046875,2.5999999046325684,0.0,0.0,37.5,255.0,128.0,,0.01674126622306178,1.6004611341957433,-1.8789123422998116e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,27,-160.8300018310547,264.19000244140625,108.66999816894531,19579.000244140625,-10513.00048828125,2331.4999389648438,-2953.900146484375,4404.700012207031,1456.9000244140625,255.0,128.0,,0.6051482173937902,-0.2384171207277322,-0.36873773967312873,True,1,0.0,False,2,False,,games5425898691,bf81d8692db,17.0,2785.780029296875,4115.919921875,17.010000228881836,17582.099609375,1094.000015258789,2.3000000417232513,0.29999999329447746,0.09999999776482582,-1943.0999755859375,255.0,0.0,,0.009575698305481854,-0.005163132394955552,-5.169492603731001e-05,True,False,0.0,False,False,False,
61,4346,124.0,False,False,1,5277.586886528604,65.55000305175781,-71.83999633789062,101.95999908447266,8042.1002197265625,4976.300048828125,2378.8999938964844,297.09999084472656,77.5,-5992.1002197265625,1.0,0.012188881210987521,0.23097635160941682,-0.18761410249214677,76561198039309853,enpitsu,27.0,-0.03999999910593033,-184.5800018310547,122.69999694824219,-18501.199951171875,7491.9000244140625,353.3000183105469,2048.3999633789062,-4306.7999267578125,2739.5001220703125,255.0,128.0,,-0.9643241935120678,0.472831183913476,-1.0121460244346656,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,17.0,-2785.780029296875,-4115.919921875,17.010000228881836,-17582.099609375,-1094.000015258789,2.3000000417232513,-0.29999999329447746,-0.09999999776482582,-1943.0999755859375,255.0,0.0,,-0.009575698305481854,0.005163132394955552,-5.169492603731001e-05,True,False,False,False,0.0,False,,TTv-skaace,beb2912b13b,13,-93.69999694824219,167.58999633789062,102.0,5580.4998779296875,-21171.10107421875,2151.6000366210938,3846.7001342773438,-3786.4999389648438,-1055.8000183105469,255.0,2.0,,-0.4293673954659115,-1.8341398250575247,0.4806635138584851,True,3,0.0,False,4,False,,kolala14710,3226530983475684152,16.0,-29.399999618530273,1819.56005859375,17.049999237060547,422.20001220703125,-13876.800537109375,2.5999999046325684,-0.0,-0.0,8.00000011920929,255.0,128.0,,-0.016741276640140412,-1.602235359652946,-3.937718047103788e-06,True,False,116.0,False,False,False,
62,4347,124.0,False,False,0,5075.4710712300575,-152.24000549316406,119.31999969482422,112.30999755859375,-22748.701171875,12704.89990234375,2752.9998779296875,-914.8999786376953,613.4000015258789,5897.9998779296875,0.0,0.014549478613328167,0.06470353585326911,-0.23568542280203042,beb2912b13b,TTv-skaace,13.0,54.95000076293945,0.019999999552965164,118.66000366210938,-3666.400146484375,16843.499755859375,346.30001068115234,-3599.7000122070312,3931.9000244140625,1353.3999633789062,255.0,85.0,,0.545145047928923,2.1655034366295123,1.1973331235743832,True,3,False,4,0.0,False,,3226530983475684152,kolala14710,16.0,29.399999618530273,-1819.56005859375,17.049999237060547,-422.20001220703125,13876.800537109375,2.5999999046325684,0.0,0.0,8.00000011920929,255.0,128.0,,0.016741276640140412,1.602235359652946,-3.937718047103788e-06,True,False,False,False,116.0,False,,enpitsu,76561198039309853,27,0.03999999910593033,184.5800018310547,122.69999694824219,18501.199951171875,-7491.9000244140625,353.3000183105469,-2048.3999633789062,4306.7999267578125,2739.5001220703125,255.0,128.0,,0.9643241935120678,-0.472831183913476,-1.0121460244346656,True,1,0.0,False,2,False,,games5425898691,bf81d8692db,17.0,2945.5,4110.52001953125,17.010000228881836,17208.00048828125,-1986.3999938964844,2.3000000417232513,0.29999999329447746,0.0,-1960.3999328613281,255.0,0.0,,0.009591627344116447,-0.18413382634031145,-3.4986620114167454e-05,True,False,255.0,False,False,False,300.0
63,4455,128.0,False,False,0,3460.0969339790545,-3993.52001953125,3598.0400390625,949.4099731445312,9737.7001953125,-12869.000244140625,-1888.5000610351562,3187.60009765625,-215.0,5078.599853515625,0.0,0.5334637922130719,-1.164988600263892,0.38478097731906125,beb2912b13b,TTv-skaace,14.0,-4049.85009765625,3822.830078125,908.1099853515625,-2690.2999877929688,-10010.800170898438,7801.300048828125,1858.6000061035156,-145.79999923706055,1031.6999816894531,255.0,255.0,,-0.6400518559191983,-1.8338110420284892,-1.573880576362359,True,6,False,6,255.0,False,,3226530983475684152,kolala14710,16.0,-3793.510009765625,1864.0699462890625,17.040000915527344,287.1999931335449,2551.4999389648438,3.8999998569488525,5.899999737739563,0.3999999910593033,-150.2999973297119,255.0,114.0,,0.01698121503192432,1.4770772115208002,-0.0001166070840876874,True,False,False,False,255.0,False,,enpitsu,76561198039309853,27,3746.419921875,1686.0,93.43000030517578,-2501.3999938964844,18261.600341796875,-161.29999160766602,-5409.5001220703125,-864.4999694824219,-489.39998626708984,255.0,,,0.2635021330803741,-1.388174061493858,-3.0492926728223924,True,3,255.0,False,4,False,,games5425898691,bf81d8692db,17.0,902.1699829101562,4993.72998046875,17.239999771118164,-5237.60009765625,2779.5999145507812,32.30000019073486,162.80000686645508,17.200000286102295,1464.7999572753906,,255.0,,0.0021979852010231516,2.614416899174277,-0.007695265442203804,True,False,255.0,False,False,False,
64,4493,129.0,False,False,0,3743.7534469610596,-2665.7900390625,1840.97998046875,105.86000061035156,6604.5001220703125,-9633.900146484375,6221.9000244140625,4600.199890136719,3153.599853515625,2211.699981689453,0.0,0.3341653978778764,1.3276526185469602,1.6085353639560565,3226530983475684152,kolala14710,16.0,-2840.510009765625,1983.72998046875,17.040000915527344,9103.499755859375,-12827.2998046875,0.29999999329447746,0.0,0.0,-2092.2000122070312,255.0,1.0,,0.016774220328001133,-1.0196863727014018,9.504351066220827e-06,True,False,False,False,173.53848612436687,True,,beb2912b13b,TTv-skaace,14.0,-3785.969970703125,2049.639892578125,13.020000457763672,13386.300048828125,-14451.800537109375,180.10000228881836,358.69998931884766,-1345.2000427246094,-68.00000190734863,255.0,128.0,,-0.009073361098360003,-0.8185002191990214,0.016243365849261084,True,6,6,False,205.0,False,,enpitsu,76561198039309853,27,3169.070068359375,4138.3701171875,17.049999237060547,-13010.6005859375,11611.99951171875,3.1999999284744263,0.0,0.0,2002.4000549316406,255.0,255.0,,0.016774155142762887,2.4816726287544952,8.984595784843661e-06,True,4,255.0,False,4,False,,games5425898691,bf81d8692db,17.0,-91.08000183105469,4643.02978515625,17.010000228881836,24.600000381469727,-12690.899658203125,2.3000000417232513,0.29999999329447746,0.0,2313.699951171875,255.0,255.0,,0.009534026301598605,-1.5040187080394833,1.3101153673775015e-05,True,False,228.0,False,False,False,
65,4544,131.0,False,False,0,5051.269580498459,-1488.3299560546875,123.58000183105469,140.6699981689453,9817.999877929688,-8851.300048828125,1052.9000091552734,2649.2001342773438,363.80001068115234,2202.2000122070312,0.0,0.3745337827138689,-0.062000295767846575,0.03586354538740478,beb2912b13b,TTv-skaace,13.0,-1543.1500244140625,128.10000610351562,17.049999237060547,7042.2998046875,-6438.0999755859375,3.1999999284744263,0.9000000357627869,-0.7999999821186066,-2103.300018310547,128.0,15.0,,0.01686106023951926,-0.7650576588294501,-0.00013728981653412918,True,6,False,6,205.0,False,,3226530983475684152,kolala14710,17.0,-952.530029296875,-425.7900085449219,60.439998626708984,17898.299560546875,-14399.300537109375,-1143.499984741211,566.1999893188477,732.5,-1946.199951171875,255.0,143.0,,0.41523789639225,-1.8755121679789182,-0.3124135723295757,True,False,False,False,145.0,False,,enpitsu,76561198039309853,27,873.3400268554688,3135.169921875,17.049999237060547,-12530.50048828125,-8152.9998779296875,2.5999999046325684,0.3999999910593033,0.19999999552965164,-0.09999999776482582,255.0,255.0,,0.016773982619040843,-2.5647964751654437,4.1214138332328674e-05,True,4,255.0,False,4,False,,games5425898691,bf81d8692db,17.0,1219.199951171875,2669.280029296875,17.010000228881836,3193.2000732421875,-13634.100341796875,2.3000000417232513,0.0,0.0,-1935.0,255.0,0.0,,0.009591501549982099,-1.3803973839159156,-0.00011878369738431923,True,False,255.0,False,False,False,
66,4560,132.0,False,False,0,5533.852111779046,-914.8499755859375,-393.82000732421875,94.93000030517578,8385.599975585938,-7843.2000732421875,1546.6000366210938,4493.399963378906,3440.5999755859375,1992.5,0.0,-0.5281042869667771,1.425533644112946,1.2904394057322364,beb2912b13b,TTv-skaace,13.0,-1242.27001953125,-355.1000061035156,17.049999237060547,7423.3001708984375,-10424.3994140625,-2.0000000298023224,0.3999999910593033,-0.3999999910593033,246.20000839233398,255.0,128.0,,0.01673615157096497,-0.9318415272267919,-0.00020934755059512906,True,6,False,6,176.78798273045533,True,,3226530983475684152,kolala14710,17.0,-237.35000610351562,-949.8300170898438,16.639999389648438,4095.7998657226562,-4432.5,-197.99999237060547,-410.2000045776367,-363.1999969482422,-1503.3000183105469,251.0,190.0,,0.01621853309453736,2.0868448830108473,-0.001985129971159053,True,False,False,False,145.0,False,,enpitsu,76561198039309853,27,307.7900085449219,2515.22998046875,17.049999237060547,-3615.1998901367188,-13599.49951171875,2.5,0.29999999329447746,2.0000000298023224,842.3999786376953,255.0,128.0,,0.016756568801667985,-1.768075867164566,-0.0002628431246316348,True,4,255.0,False,4,False,,games5425898691,bf81d8692db,17.0,1162.989990234375,1714.530029296875,17.010000228881836,-269.89999771118164,-18913.199462890625,-0.3999999910593033,0.0,0.5999999865889549,314.4000053405762,255.0,128.0,,0.009591853587613837,-1.5558761625436206,-0.00018785173121882553,True,False,208.0366537391499,True,False,False,
67,4582,133.0,False,False,0,6161.274304621271,-282.3599853515625,-990.6400146484375,92.9000015258789,7028.3001708984375,-6779.6002197265625,563.4000015258789,4221.499938964844,4103.500061035156,1157.2000122070312,0.0,0.5083667299558383,1.0293887393646146,0.18598651491865448,beb2912b13b,TTv-skaace,13.0,-436.7900085449219,-1182.239990234375,17.049999237060547,14170.30029296875,-4938.2000732421875,3.100000023841858,-0.29999999329447746,0.09999999776482582,2067.7000427246094,255.0,255.0,,0.016769719631442758,-0.2721374090851839,2.9075151004968904e-05,True,6,False,6,157.0,False,,3226530983475684152,kolala14710,17.0,-46.119998931884766,-1557.780029296875,17.049999237060547,2576.300048828125,-10449.300537109375,2.5999999046325684,0.5999999865889549,-0.09999999776482582,0.0,0.0,128.0,,0.016912908964623923,1.8125442901189173,2.5297533422959153e-05,True,False,False,False,145.0,False,,enpitsu,76561198039309853,27,125.94999694824219,1343.010009765625,17.049999237060547,-1518.699951171875,-13981.500244140625,3.0000001192092896,-0.5999999865889549,-4.900000095367432,1097.699966430664,255.0,255.0,,0.016769607833380586,-1.6854708939495269,0.00018379146306445434,True,4,255.0,False,4,False,,games5425898691,bf81d8692db,17.0,993.219970703125,-35.2400016784668,17.010000228881836,-10261.500244140625,-20583.89892578125,0.0,0.7999999821186066,1.1999999731779099,-1616.1000061035156,255.0,0.0,,0.009587410467968236,-2.0858749005096193,-2.4201894980389614e-05,True,False,169.57081309697963,True,False,False,18.0
68,4586,133.0,False,False,0,6281.277948220822,-164.60000610351562,-1098.550048828125,95.7300033569336,7635.10009765625,4121.199951171875,3820.1998901367188,3239.89990234375,1397.7000427246094,4852.699890136719,0.0,0.016470230920592518,1.526637486949646,1.05259196376291,beb2912b13b,TTv-skaace,13.0,-219.74000549316406,-1219.9200439453125,17.049999237060547,14405.2001953125,-327.90000915527344,3.100000023841858,0.19999999552965164,0.7000000029802322,2108.800048828125,128.0,255.0,,0.016776736888901835,0.0419167126429223,-2.0663242774757032e-05,True,6,False,6,157.0,False,,3226530983475684152,kolala14710,17.0,-6.130000114440918,-1719.949951171875,17.049999237060547,2740.8999633789062,-11116.700439453125,2.5999999046325684,0.7000000029802322,0.0,0.0,0.0,128.0,,0.016906254610212102,1.8125441635154018,1.6803116209711645e-05,True,False,False,False,145.0,False,,enpitsu,76561198039309853,27,127.16999816894531,1109.8499755859375,17.049999237060547,1923.9999389648438,-13847.80029296875,3.100000023841858,-0.09999999776482582,0.9000000357627869,2105.399932861328,255.0,255.0,,0.016749474723490566,-1.382128404338607,0.00011334720061238198,True,4,255.0,False,4,False,,games5425898691,bf81d8692db,17.0,896.489990234375,-199.39999389648438,17.010000228881836,-12622.900390625,-18977.7001953125,2.0999999344348907,-2.0999999344348907,-2.8999999165534973,-1298.0000305175781,255.0,128.0,,0.009590407242660864,-2.2241823680885284,1.2916005776813848e-05,True,False,171.0,False,False,False,
69,4617,134.0,False,False,0,5984.877422059094,694.7100219726562,-629.6099853515625,115.91999816894531,10529.69970703125,7715.5999755859375,-141.99999809265137,2298.5000610351562,1149.1999816894531,5421.6998291015625,0.0,-0.24456670591730412,1.9583604858360342,1.1264258278236767,beb2912b13b,TTv-skaace,13.0,582.5399780273438,-756.9199829101562,16.600000381469727,10974.49951171875,4213.800048828125,-115.9000015258789,-995.1000213623047,393.8999938964844,-916.2999725341797,255.0,60.0,,0.03359411596233199,0.3724281860761934,-0.02400637925985881,True,6,False,6,169.2002323007071,True,,3226530983475684152,kolala14710,17.0,367.0,-3233.449951171875,17.049999237060547,3375.2999877929688,-13689.89990234375,2.5999999046325684,0.7999999821186066,0.0,0.0,43.0,128.0,,0.016854157353603936,1.8125444411675644,2.7908838070828916e-06,True,False,False,False,145.0,False,,enpitsu,76561198039309853,27,1246.530029296875,858.4500122070312,17.049999237060547,8538.400268554688,9135.800170898438,3.100000023841858,0.0,-0.19999999552965164,3252.60009765625,255.0,255.0,True,0.016736860372756127,1.316687011469648,6.175241856205404e-05,True,4,255.0,False,4,False,,games5425898691,bf81d8692db,17.0,-1278.4000244140625,-1554.1199951171875,98.0199966430664,-20158.800048828125,-7851.300048828125,-632.2999954223633,-2313.300018310547,-3016.400146484375,-711.8000030517578,255.0,128.0,,-0.12239590997337,-2.3811470638633785,-1.1013505046511958,True,False,171.0,False,4,4,
70,4642,135.0,False,False,0,5708.9855915748085,1560.1800537109375,-13.609999656677246,93.33000183105469,8764.69970703125,6004.000244140625,162.70000457763672,-1576.9000244140625,4122.900085449219,4063.800048828125,0.0,0.5663474058525773,1.3604105292512192,0.030829792709150605,beb2912b13b,TTv-skaace,13.0,1667.52001953125,-196.92999267578125,17.049999237060547,9364.89990234375,12613.199462890625,3.0000001192092896,0.0,0.0,1852.4000549316406,255.0,255.0,,0.01677841122625876,0.9782144650104664,8.697181103841529e-05,True,6,False,6,139.0,False,,3226530983475684152,kolala14710,16.0,439.57000732421875,-3343.330078125,17.049999237060547,2121.999969482422,8106.300048828125,-1.1999999731779099,-0.19999999552965164,0.7000000029802322,-2415.7000732421875,255.0,0.0,,0.016650660030359893,1.3029986839645125,-6.428076924880254e-05,True,False,False,False,110.85257655830794,True,,enpitsu,76561198039309853,27,1358.219970703125,1399.8499755859375,17.049999237060547,-5482.7001953125,1295.2999877929688,2.8999999165534973,-1.2999999523162842,0.0,-2133.0999755859375,255.0,0.0,False,0.016635724235572833,2.9572151396794593,-0.00014559828179346157,True,4,255.0,False,4,False,,games5425898691,bf81d8692db,17.0,-3129.47998046875,-1823.0899658203125,17.0,-17503.800048828125,10245.10009765625,3.400000035762787,0.29999999329447746,-0.5000000074505806,-2011.6000366210938,255.0,0.0,,0.00957474169876862,2.5341503707668087,4.638194172572767e-05,False,False,171.0,False,4,4,
