,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_boost_collect
44,2715,74,False,False,1,3900.791195269245,-2888.989990234375,4196.58984375,135.6699981689453,5207.80029296875,3848.2000732421875,-805.9999847412109,-3440.1998901367188,-3194.4000244140625,-2946.9000244140625,1.0,-0.5183430211925871,2.3631094361826817,-0.5074895294883585,4397455427977710418,CarGoesBrummm,9.0,-2932.31005859375,4119.2099609375,17.010000228881836,6048.900146484375,-3469.2001342773438,2.5999999046325684,3.1999999284744263,-1.7000000178813934,1179.800033569336,128.0,255.0,,-0.009620518344828268,-2.5892017870518567,0.0001721575807224021,False,14,False,14,244.0,False,,3351595734301454363,jamdef13,8.0,-28.270000457763672,-5417.080078125,19.459999084472656,599.3999862670898,-504.70001220703125,26.400001049041748,7.200000286102295,5.199999809265137,37.99999952316284,224.0,146.0,,-0.035166948809066394,0.698590172365828,0.030633881018776878,,255.0,False,False,False,False,,enpitsu,76561198039309853,27.0,388.0400085449219,4220.4599609375,17.040000915527344,-13399.000244140625,-1280.5000305175781,4.300000071525574,0.7000000029802322,0.3999999910593033,-1443.9999389648438,255.0,0.0,,-0.016859383707141393,-0.09361880190623337,-0.00030661028510997265,True,4,False,4,31.0,False,,games5425898691,bf81d8692db,24.0,63.59000015258789,4942.43994140625,16.989999771118164,-5.099999904632568,-1.0000000149011612,4.600000083446503,-0.29999999329447746,0.29999999329447746,0.0,255.0,128.0,,-0.00935141711850362,-0.16617519622215857,-2.7830688398757756e-05,True,10,False,240.0,False,10,
45,2755,75,False,False,1,3286.4725754676224,-2366.760009765625,4745.919921875,93.47000122070312,8470.10009765625,15624.89990234375,234.89999771118164,-4686.199951171875,3346.6000366210938,-1684.9000549316406,1.0,0.19272230124624198,-2.0806096966869463,-1.251046224204417,4397455427977710418,CarGoesBrummm,9.0,-2433.77001953125,4610.27978515625,107.55999755859375,4141.400146484375,11059.89990234375,4966.300048828125,117.60000228881836,1.1999999731779099,-466.5999984741211,255.0,128.0,,-0.006700761954822175,1.9398582612343898,0.0015122574430012476,False,14,3,16,184.527500965262,True,,3351595734301454363,jamdef13,8.0,-180.6199951171875,-5235.56982421875,17.0,234.3000030517578,-1287.2000122070312,3.400000035762787,0.5999999865889549,-0.0,0.0,128.0,128.0,,-0.009597777186120876,1.3905624855586327,9.294257976040669e-06,,255.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-2072.780029296875,4808.52978515625,17.040000915527344,-19927.7001953125,-671.9000244140625,3.799999952316284,-0.5999999865889549,-0.0,73.00000190734863,255.0,128.0,,-0.016788644934205756,-0.041668023937837764,-7.646280075549127e-05,True,4,False,4,0.0,False,,games5425898691,bf81d8692db,24.0,19.729999542236328,4935.259765625,16.989999771118164,5703.3001708984375,-206.29999160766602,4.600000083446503,0.09999999776482582,4.300000071525574,0.0,255.0,128.0,,-0.009566861607444795,0.03620696458869902,1.563723644423218e-05,True,10,False,240.0,False,10,
46,2757,75,False,False,0,10528.595364511419,2338.739990234375,-4879.3701171875,113.69999694824219,18603.1005859375,-20286.800537109375,10449.599609375,3182.9998779296875,-3979.5001220703125,-3167.0999145507812,0.0,-0.39383669409174615,2.027333590673088,-1.7865008324439169,76561198039309853,enpitsu,27.0,2200.239990234375,-4803.83984375,14.729999542236328,17486.099853515625,396.50001525878906,-423.1999969482422,964.0000152587891,255.0,-2728.3999633789062,255.0,128.0,,0.02923450032361442,-0.026513064938417763,0.07784548929160044,True,4,False,4,0.0,False,,bf81d8692db,games5425898691,24.0,-49.0099983215332,-4934.2001953125,16.989999771118164,-3371.300048828125,121.89999580383301,4.600000083446503,-0.09999999776482582,-1.8000000715255737,0.0,255.0,128.0,,0.009372678991849391,-0.03620693360110636,1.9153148269182947e-05,True,240.0,False,10,False,10,,jamdef13,3351595734301454363,8.0,179.2899932861328,5242.8701171875,17.0,-171.49999618530273,942.3999786376953,3.400000035762787,-0.5999999865889549,0.0,0.0,128.0,128.0,,0.009597777186120876,-1.3905624855586327,9.294257976040669e-06,,False,False,False,255.0,False,,CarGoesBrummm,4397455427977710418,9.0,2433.77001953125,-4610.27978515625,107.55999755859375,-4141.400146484375,-11059.89990234375,4966.300048828125,-117.60000228881836,-1.1999999731779099,-466.5999984741211,255.0,128.0,,0.006700761954822175,-1.9398582612343898,0.0015122574430012476,True,14,4,179.0,False,16,
47,2831,78,False,False,0,7988.638281105922,2909.030029296875,-1884.25,94.6500015258789,-8427.2998046875,19759.49951171875,2076.0000610351562,-4435.5999755859375,-3086.400146484375,-2607.5,0.0,-1.4672919808634515,1.791650767606604,1.6531521078654565,76561198039309853,enpitsu,27.0,2869.590087890625,-2116.14990234375,113.4000015258789,-11023.399658203125,15200.2001953125,-163.99999618530273,-4694.89990234375,-2862.6998901367188,108.50000381469727,128.0,128.0,,0.4679525160957641,-1.0333549162948252,-3.12016202936557,True,5,False,6,0.0,False,,bf81d8692db,games5425898691,24.0,538.1799926757812,-2275.409912109375,16.989999771118164,-6906.400146484375,14130.0,4.600000083446503,0.0,-0.19999999552965164,0.09999999776482582,255.0,128.0,,0.009575617146012422,2.0254577928638993,6.808519753740987e-06,True,192.0,False,10,False,10,,jamdef13,3351595734301454363,8.0,456.6300048828125,4744.740234375,17.0,-3391.0000610351562,3981.099853515625,3.400000035762787,0.19999999552965164,-0.3999999910593033,243.09999465942383,0.0,128.0,,0.009706570088236421,-0.8208823618383377,-0.00020546229867852089,,False,False,False,255.0,False,,CarGoesBrummm,4397455427977710418,9.0,1972.489990234375,-3817.39990234375,16.989999771118164,-1907.2000122070312,15879.200439453125,2.3000000417232513,-0.29999999329447746,3.1999999284744263,1119.5999908447266,255.0,230.0,,0.009591251668272325,1.6927019831629218,0.00014965397092606795,True,14,4,76.34283870266334,True,17,
48,2876,80,False,False,0,4744.059804869684,1619.1700439453125,1117.56005859375,93.12999725341797,-6945.5999755859375,16011.199951171875,0.0,-5377.9998779296875,-2530.800018310547,-819.5999908447266,0.0,0.6302830315232391,-0.1819758626642883,-1.0148889862453712,bf81d8692db,games5425898691,24.0,1508.510009765625,917.0,35.470001220703125,4263.599853515625,22286.201171875,1875.7000732421875,-69.20000076293945,10.199999809265137,1471.3999938964844,255.0,230.0,,0.01028575273612513,1.3895107800468163,-0.00019944848219675062,True,10,False,10,135.86119569245204,True,,76561198039309853,enpitsu,28.0,1427.9100341796875,731.0,17.030000686645508,-5827.19970703125,21166.4990234375,5.400000214576721,-0.7000000029802322,-0.3999999910593033,-1302.8999328613281,255.0,255.0,,0.01671177718581979,1.8234846713746853,-0.0002999216853110871,True,0.0,False,6,False,6,,jamdef13,3351595734301454363,8.0,260.2799987792969,4947.89013671875,17.0,2363.5000610351562,-5886.300048828125,3.3000001311302185,1.899999976158142,1.5999999642372131,-28.299999237060547,90.0,128.0,,0.009563523833088129,-1.1931679375229438,7.204990551884571e-05,,False,False,False,255.0,False,,CarGoesBrummm,4397455427977710418,9.0,2085.43994140625,-243.19000244140625,16.920000076293945,-4145.799865722656,22101.8994140625,25.799999237060547,11.59999966621399,-20.899999141693115,192.70000457763672,253.0,128.0,,0.010021805166704733,1.7770150133964582,0.0010677086077610445,True,16,4,0.0,False,18,
49,2972,83,False,False,1,10387.997801782329,-1272.8699951171875,-5019.06005859375,1558.050048828125,-6172.9998779296875,3751.7999267578125,3632.7999877929688,1939.9000549316406,-5567.19970703125,-1114.7000122070312,1.0,0.49099877190976465,-1.0703127526936196,-2.8111166686874274,3351595734301454363,jamdef13,8.0,-1135.0400390625,-5102.97998046875,1475.1400146484375,-1094.800033569336,1.5999999642372131,8838.400268554688,0.3999999910593033,-357.20001220703125,-4.000000059604645,255.0,72.0,,1.4578870632451957,-0.0846955998097326,1.4866755900266373,,False,False,False,212.0,False,,4397455427977710418,CarGoesBrummm,9.0,-1720.6099853515625,-4816.3701171875,53.400001525878906,15886.500244140625,4303.399963378906,2997.60009765625,-221.5999984741211,638.1999969482422,-948.3999633789062,236.0,107.0,False,-0.02952927087663128,2.9932804127510972,-0.007236143644515226,True,,False,20,4,17,,enpitsu,76561198039309853,27.0,3386.830078125,42.86000061035156,17.040000915527344,10035.30029296875,12476.300048828125,5.199999809265137,-0.0,-0.29999999329447746,3260.0,255.0,255.0,False,-0.016786361381184414,1.944723710780876,0.00011681230978680541,True,6,False,6,255.0,False,160.0,games5425898691,bf81d8692db,24.0,-4078.989990234375,-2134.429931640625,340.8800048828125,3.100000023841858,12696.300048828125,-6098.699951171875,-2196.0000610351562,0.29999999329447746,0.0,255.0,0.0,,-0.5190944528752294,1.5597748528888031,1.5762339588378198,True,10,False,255.0,False,10,
50,3048,86,False,True,0,3923.7063428821784,2872.159912109375,4046.179931640625,124.4800033569336,-12942.7001953125,6804.6002197265625,1330.7000732421875,4315.899963378906,1193.0999755859375,3993.599853515625,0.0,-0.02223847994258238,3.0771325135565077,0.9808946179416879,bf81d8692db,games5425898691,24.0,3008.840087890625,3974.52001953125,14.699999809265137,-2857.0999145507812,13178.900146484375,-1856.7999267578125,-2405.500030517578,-4797.0001220703125,1204.5999908447266,255.0,255.0,,0.0655193806979421,1.8949317832203056,-0.05457676801679361,True,10,False,10,221.0,False,,76561198039309853,enpitsu,28.0,-1146.6300048828125,1330.6099853515625,17.040000915527344,5375.9002685546875,18867.19970703125,3.700000047683716,0.0,0.3999999910593033,0.0,255.0,128.0,False,0.01677282240942164,1.2932208216083958,-3.956183429723145e-05,True,198.0,False,6,False,6,,jamdef13,3351595734301454363,8.0,821.510009765625,2633.89990234375,509.489990234375,-1566.7999267578125,-9463.200073242188,-12757.19970703125,-12.699999809265137,-1.899999976158142,-13.200000524520874,128.0,128.0,,-0.8867568658020493,-0.22686669221672134,-0.20411838633023024,,4,False,4,212.0,False,,CarGoesBrummm,4397455427977710418,9.0,-3451.010009765625,4591.81982421875,343.6300048828125,7534.0997314453125,7071.9000244140625,10102.80029296875,-1699.6000671386719,1308.3999633789062,142.2000026702881,255.0,0.0,False,-0.7338602161074679,0.7668282611372573,1.6038559395550673,True,18,4,239.3479827527077,True,20,
51,3072,87,True,True,0,2756.703986595964,1805.760009765625,4592.35986328125,110.83999633789062,-20119.599609375,5952.19970703125,2445.0,-1916.300048828125,1386.6999816894531,-2307.7999877929688,0.0,0.9811501682628081,1.1746334499391153,0.6584125802938807,bf81d8692db,games5425898691,24.0,2017.449951171875,4539.7001953125,17.0,-17755.699462890625,-113.50000381469727,1.0999999940395355,0.7000000029802322,-0.19999999552965164,1875.2000427246094,255.0,255.0,,0.009566874320721225,-3.0782079452668905,9.279544801881085e-05,True,10,False,10,170.8323009860131,True,,76561198039309853,enpitsu,28.0,-1069.010009765625,2900.030029296875,17.040000915527344,-4313.900146484375,18416.700439453125,4.099999964237213,0.5999999865889549,-2.199999988079071,-1101.2000274658203,255.0,128.0,False,0.016780162078753554,1.7987025120131495,-0.00027587259376688183,True,179.20018070743927,True,6,False,6,,jamdef13,3351595734301454363,8.0,883.1099853515625,2046.3399658203125,17.010000228881836,5042.0001220703125,-5500.3997802734375,2.7000001072883606,-1.4000000059604645,-0.5000000074505806,2049.499969482422,255.0,251.0,,0.009606167913162702,-0.8513174347046937,0.00027094485296174546,,4,False,4,212.0,False,,CarGoesBrummm,4397455427977710418,10.0,-2270.719970703125,5103.330078125,374.5400085449219,20400.999755859375,-76.99999809265137,-5226.400146484375,-17.59999990463257,-27.699999809265137,57.199997901916504,255.0,128.0,False,0.23535956017316928,0.006762900483455569,1.5740640489122963,True,18,4,164.12150535532223,True,20,
52,3097,88,False,False,1,10328.544233690935,-11.149999618530273,-5148.6298828125,138.22999572753906,-15592.60009765625,-8295.599975585938,15256.099853515625,376.89998626708984,5927.8997802734375,847.2000122070312,1.0,-0.842797237900889,2.9093085182270237,-0.8764289552058075,4397455427977710418,CarGoesBrummm,10.0,214.88999938964844,-5106.1298828125,16.649999618530273,-21818.798828125,-4469.89990234375,25.499999523162842,-210.30000686645508,-22.999999523162842,1871.300048828125,236.0,255.0,False,-0.01060853306894723,-0.2634788157101258,-0.010528804033421766,True,18,4,20,155.0,False,,3351595734301454363,jamdef13,8.0,-1633.0,-2204.0400390625,17.010000228881836,-7513.900146484375,-8619.099731445312,2.3000000417232513,0.19999999552965164,0.19999999552965164,1980.0999450683594,255.0,211.0,,-0.009546838870438773,-0.871410572612485,0.00021347364039488943,True,242.0,False,4,False,4,,enpitsu,76561198039309853,27.0,664.9600219726562,-4820.85009765625,17.040000915527344,-9663.099975585938,-19263.00048828125,3.799999952316284,0.19999999552965164,0.3999999910593033,-75.79999923706055,128.0,128.0,False,-0.016855607922897264,-1.0977993528899854,5.782067259339782e-05,True,6,False,6,147.0,False,,games5425898691,bf81d8692db,24.0,-887.5999755859375,-3399.010009765625,16.989999771118164,-2605.5999755859375,18174.89990234375,4.900000095367432,-0.0,-0.0,1991.1000061035156,255.0,255.0,,-0.009578712659256016,1.3544670312890859,-1.123800409532564e-05,True,10,False,172.0,False,10,29.0
53,3353,88,False,False,0,5198.236287450662,-0.3199999928474426,19.510000228881836,143.3300018310547,-5162.80029296875,12922.900390625,7586.300048828125,3085.7000732421875,-773.6000061035156,-5087.099914550781,0.0,-0.009104733480195531,-0.3864520646961314,0.1795798330662286,76561198039309853,enpitsu,28.0,44.65999984741211,-88.87999725341797,121.05999755859375,-6242.2998046875,7942.9998779296875,993.4999847412109,-330.29998779296875,-627.9999923706055,5454.000244140625,255.0,0.0,,1.0088934838580232,2.955426366828033,1.05264982719056,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,24.0,-56.40999984741211,-4816.43994140625,17.010000228881836,683.0000305175781,5336.7999267578125,2.0999999344348907,-0.3999999910593033,-1.899999976158142,300.79999923706055,255.0,128.0,,0.009470618131084114,1.446457187674686,-8.58579274370967e-06,True,85.0,False,4,False,4,,jamdef13,3351595734301454363,8.0,-19.290000915527344,155.33999633789062,46.97999954223633,5604.1998291015625,-4264.5001220703125,2037.8999328613281,-5128.699951171875,-1720.2999877929688,-992.7999877929688,255.0,0.0,,-0.4228008116815606,-1.406560714115493,0.11641872424204697,False,False,False,4,0.0,False,,CarGoesBrummm,4397455427977710418,9.0,-2893.679931640625,3923.030029296875,17.010000228881836,-15819.000244140625,8767.5,2.5,-1.0999999940395355,0.7000000029802322,-2420.7000732421875,255.0,0.0,True,0.009590772210014005,2.541856209703726,-0.00019280982141324605,True,False,False,255.0,False,False,
54,3500,93,False,False,0,2951.8848405297304,-3523.639892578125,3794.9599609375,197.42999267578125,7839.4000244140625,25301.10107421875,9604.099731445312,5197.9998779296875,2649.89990234375,1399.2999267578125,0.0,-0.3439235456343963,0.32509363462789137,-1.4486139694882731,76561198039309853,enpitsu,27.0,-3593.7099609375,3578.610107421875,81.44999694824219,3144.8001098632812,22460.90087890625,3714.5999145507812,0.0,0.0,-60.70000171661377,128.0,128.0,,0.016800532933749997,1.4150952449002567,0.0001357773142351844,True,2,False,4,140.0,False,,bf81d8692db,games5425898691,24.0,-1386.8699951171875,-3200.429931640625,16.969999313354492,7892.8997802734375,21603.20068359375,4.699999988079071,0.0,0.09999999776482582,1.8000000715255737,255.0,128.0,,0.009601584276551816,1.220753422589784,-3.20810267490674e-05,True,166.0435954370806,True,4,False,4,,jamdef13,3351595734301454363,8.0,3828.989990234375,886.4600219726562,17.90999984741211,-272.09999084472656,13954.599609375,-14.299999475479126,-1.1999999731779099,58.20000171661377,2.0000000298023224,255.0,128.0,,0.012698586645767793,1.5903123622181092,-0.03138140783316846,True,4,False,4,255.0,False,,CarGoesBrummm,4397455427977710418,20.0,-3703.419921875,3672.199951171875,17.0,-1348.9999389648438,14034.200439453125,3.3000001311302185,0.0,0.0,27.59999990463257,255.0,128.0,False,0.009603362107482416,1.6703875928069745,-2.55658641053086e-05,True,False,False,142.0,False,False,
55,3582,96,False,False,1,9448.71700161897,-129.6999969482422,-4252.8798828125,277.1400146484375,-9842.100219726562,15993.199462890625,5426.400146484375,5734.7998046875,246.5999984741211,-1746.4999389648438,1.0,0.5063581837006371,2.1250645915037754,1.8381384271768109,4397455427977710418,CarGoesBrummm,11.0,-158.8800048828125,-4364.990234375,169.27000427246094,-14091.099853515625,12586.099853515625,2446.300048828125,-4358.500061035156,3226.7001342773438,917.0999908447266,255.0,9.0,False,-0.026711966431936147,1.0848982556130011,0.6628322182693968,True,3,False,4,0.0,False,,3351595734301454363,jamdef13,8.0,-2065.530029296875,-4443.89990234375,16.989999771118164,12380.699462890625,-6643.2000732421875,4.600000083446503,-1.899999976158142,1.0999999940395355,618.8000106811523,255.0,128.0,,-0.009567404877951984,-2.6992670279143254,-0.0001660531264577721,False,255.0,False,4,False,4,,enpitsu,76561198039309853,28.0,467.57000732421875,-3609.510009765625,17.049999237060547,-18548.399658203125,-4133.999938964844,-1.8000000715255737,-5.400000214576721,-0.7999999821186066,1195.8999633789062,128.0,128.0,,-0.016785152994566538,-0.23345022812585553,0.00022458625971685502,True,2,False,4,63.0,False,,games5425898691,bf81d8692db,24.0,-533.8099975585938,-3341.31005859375,145.0500030517578,-2857.6998901367188,-22646.201171875,2824.8001098632812,-1429.7000122070312,537.0000076293945,1235.6999969482422,255.0,238.0,,0.4746212371059372,-1.6406011460052647,-0.059571403980168844,True,4,False,113.20133338436004,True,6,
56,3711,101,False,False,0,8029.028087265631,3780.169921875,-1386.77001953125,104.12000274658203,-3714.4000244140625,17206.8994140625,9134.099731445312,5480.30029296875,1262.6000213623047,2090.5999755859375,0.0,-0.5396477447918648,-2.4271398143063845,-2.6390092787486203,76561198039309853,enpitsu,27.0,3790.9599609375,-1647.0799560546875,17.049999237060547,5881.5997314453125,14319.200439453125,-1.5999999642372131,1.8000000715255737,4.099999964237213,1380.2000427246094,255.0,255.0,False,0.016788263123547392,1.1973663247560264,0.00021373600706602966,True,2,False,4,40.0,False,,bf81d8692db,games5425898691,24.0,819.6799926757812,3529.419921875,17.010000228881836,-856.2999725341797,-15490.799560546875,2.3000000417232513,0.0,0.7999999821186066,1990.0999450683594,255.0,255.0,,0.009582434123973615,-1.565911546739315,6.155154343465602e-05,True,0.0,False,6,False,6,,jamdef13,3351595734301454363,8.0,801.1199951171875,4440.25,17.0,-3434.89990234375,4994.800109863281,3.6000001430511475,-2.0000000298023224,2.199999988079071,1864.1999816894531,0.0,110.0,False,0.009680390152053072,-0.7568332658255982,-2.2847787128745853e-05,False,4,False,4,255.0,False,,CarGoesBrummm,4397455427977710418,9.0,-1594.530029296875,4180.89013671875,16.989999771118164,11677.60009765625,-137.39999771118164,4.600000083446503,0.7000000029802322,0.09999999776482582,266.49999618530273,255.0,128.0,,0.009545529186075978,0.01808830437162883,-0.00018881480219106386,True,False,False,90.0,False,3,
57,3785,103,False,False,1,8930.482671961461,-2853.070068359375,-2965.429931640625,188.3800048828125,-11433.1005859375,26545.6005859375,3972.5,-4302.300109863281,-955.9999847412109,2064.199981689453,1.0,-0.7009274254838012,-2.2488663550546133,-0.533854315284065,4397455427977710418,CarGoesBrummm,9.0,-2729.570068359375,-3261.929931640625,102.37999725341797,-7933.4002685546875,21361.8994140625,3118.800048828125,-1322.2999572753906,1704.9000549316406,-1954.7999572753906,255.0,11.0,,0.016435584557477168,1.278565319367272,0.021126014257997712,True,5,False,6,85.19548388450379,True,,3351595734301454363,jamdef13,8.0,173.44000244140625,-5650.2099609375,28.700000762939453,736.9999694824219,-723.4999847412109,29.000000953674316,-0.0,1.1999999731779099,1.0000000149011612,0.0,128.0,,-0.037701991651019465,0.7851017735442026,0.027857474267965407,,255.0,False,4,False,4,,enpitsu,76561198039309853,28.0,-3148.639892578125,-2946.070068359375,22.0,6574.69970703125,-17097.2998046875,3002.39990234375,0.5999999865889549,-1.7000000178813934,1574.7999572753906,255.0,255.0,,-0.016774759943150103,-1.965120740862491,0.0002698609611828254,True,3,False,6,0.0,False,,games5425898691,bf81d8692db,24.0,-3040.7900390625,-4251.56005859375,17.010000228881836,5715.9002685546875,-14682.80029296875,2.3000000417232513,-0.0,-0.09999999776482582,2008.3000183105469,255.0,255.0,,-0.009612553830353514,-2.0089302515044944,6.308857017062322e-06,True,6,False,255.0,False,6,
58,3864,106,True,True,1,4396.70344542454,-2870.340087890625,2871.590087890625,112.95999908447266,19644.599609375,18286.800537109375,3122.0001220703125,-3251.0000610351562,-3448.599853515625,3679.2999267578125,1.0,0.15070100052453195,-2.3660617955905816,2.081079736269495,4397455427977710418,CarGoesBrummm,10.0,-3026.239990234375,2810.360107421875,16.530000686645508,17245.6005859375,12530.799560546875,26.700000762939453,6.3999998569488525,50.59999942779541,-1460.7000732421875,255.0,128.0,,0.00947404797508029,2.6001879731928668,0.009424956620677867,True,6,False,6,209.6116557377641,True,,3351595734301454363,jamdef13,8.0,-225.66000366210938,-4935.97998046875,17.010000228881836,1902.1000671386719,-4425.799865722656,2.0999999344348907,0.7000000029802322,0.09999999776482582,0.0,128.0,128.0,,-0.009601532636476257,1.164831427323886,1.3244200415880571e-05,,255.0,False,4,False,4,,enpitsu,76561198039309853,27.0,726.7000122070312,-5134.830078125,26.799999237060547,12648.299560546875,755.2999877929688,-2635.4000854492188,-2218.699951171875,4689.200134277344,-1652.5999450683594,255.0,255.0,False,0.13878194545459513,-3.138995035934069,0.013175613595141397,False,4,False,6,0.0,False,,games5425898691,bf81d8692db,24.0,-973.3599853515625,-260.79998779296875,164.1699981689453,483.10001373291016,22821.10107421875,-2821.400146484375,-860.4000091552734,-198.70000839233398,-60.79999923706055,255.0,128.0,,-0.00484111347942182,1.3437261152961388,-0.06211025352468639,True,6,False,32.627380624894116,True,8,
59,4162,108,False,False,0,5210.632756561372,-16.959999084472656,4.050000190734863,153.8699951171875,-4165.400085449219,11427.7001953125,9505.30029296875,5677.9998779296875,135.0,1934.4000244140625,0.0,0.006512740219482759,-0.02114766683174742,0.30237456224272796,76561198039309853,enpitsu,27.0,-3.6700000762939453,-117.94000244140625,103.04000091552734,-507.40001678466797,2034.7999572753906,921.9000244140625,-902.6000213623047,-301.9000053405762,1298.8999938964844,255.0,128.0,,1.5302665911686322,1.7106012820344467,0.13182311476146688,True,1,False,2,31.0,False,,bf81d8692db,games5425898691,23.0,2866.6298828125,-4065.739990234375,17.010000228881836,18097.60009765625,-69.6999979019165,2.3000000417232513,-0.3999999910593033,0.0,1936.199951171875,128.0,255.0,,0.009634287216838653,0.06675265353094781,2.4796439673918168e-05,True,5.0,False,False,False,False,50.0,jamdef13,3351595734301454363,8.0,1.850000023841858,128.8300018310547,37.11000061035156,-1024.800033569336,-4096.600036621094,2528.800048828125,-5498.699951171875,-39.700000286102295,111.19999885559082,255.0,66.0,,-0.5821143224115093,-1.6486604961165008,0.024053336442914058,,False,False,3,9.0,False,,CarGoesBrummm,4397455427977710418,9.0,3079.31005859375,4133.2001953125,17.010000228881836,17010.799560546875,-8147.0001220703125,2.7000001072883606,0.0,0.0,-3045.2999877929688,173.0,0.0,False,0.009601269010205906,-0.6446869936873733,-8.416894693397619e-05,True,False,False,255.0,False,False,
60,4165,108,False,False,1,5262.997806862929,56.91999816894531,-55.68000030517578,222.50999450683594,10586.199951171875,-398.80001068115234,12553.00048828125,449.00001525878906,605.9999847412109,1007.5,1.0,0.09382138293175261,-0.055432028528775906,0.5741515045345658,3351595734301454363,jamdef13,8.0,10.390000343322754,-107.5,53.40999984741211,3783.3999633789062,5761.500244140625,1714.7999572753906,471.1000061035156,1196.9000244140625,-119.70000267028809,255.0,76.0,,0.9760226794321357,1.7959604759967287,0.10360193125931323,,3,False,4,9.0,False,,4397455427977710418,CarGoesBrummm,9.0,-3293.2099609375,-3955.989990234375,17.010000228881836,-9772.899780273438,13551.800537109375,2.7000001072883606,-0.3999999910593033,0.5999999865889549,-2850.7000732421875,189.0,0.0,False,-0.009591841213794755,1.1262373980378622,2.470123316539692e-05,True,255.0,False,False,False,False,,enpitsu,76561198039309853,27.0,8.90999984741211,106.08999633789062,107.08000183105469,664.4000244140625,-1310.7000732421875,304.59999084472656,5409.4000244140625,787.6000213623047,606.3000106811523,255.0,128.0,,-1.155483742521664,1.4141047049307867,3.116908047117306,True,1,False,2,31.0,False,,games5425898691,bf81d8692db,23.0,-3013.5,4053.360107421875,17.010000228881836,-17166.199951171875,-2724.1000366210938,2.3000000417232513,0.29999999329447746,-0.0,1931.9999694824219,128.0,255.0,,-0.009633311540458833,-0.22799032091296773,4.40711887389191e-05,True,False,False,255.0,False,False,
