,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
58,3692,128,False,False,1,1852.1734351801779,2697.72998046875,4710.68017578125,96.66999816894531,-12324.599609375,4307.799987792969,3391.6000366210938,-1440.7000732421875,-4790.299987792969,-3312.9998779296875,1.0,-0.3856212903366594,2.1720024756998204,0.45324826673129665,bab4d0f12eb,CiJey .-,12.0,2458.139892578125,4496.83984375,211.47999572753906,-11449.49951171875,14493.599853515625,-4501.400146484375,-582.7000045776367,2038.0000305175781,-2067.7999877929688,128.0,0.0,,-0.33025718158600476,1.6745749814325959,0.4404347410549494,True,38,4,42,168.0,False,,b410453f7cb,JaimeQuint96,14.0,3023.389892578125,-1909.449951171875,16.649999618530273,4409.599914550781,-22314.19921875,-875.9999847412109,2333.000030517578,534.3000030517578,-735.9999847412109,202.0,128.0,,0.013378714813487116,-1.7315190273001837,-0.006473791810587198,True,0.0,False,False,18,14,,enpitsu,76561198039309853,26,1076.43994140625,4902.830078125,17.059999465942383,10276.099853515625,1518.3000183105469,2.199999988079071,-7.200000286102295,-0.7999999821186066,-1124.1999816894531,255.0,128.0,False,-0.016674853483657694,2.989160853324713,-6.305567945681694e-05,True,28,221.71185386052696,True,31,False,,games5425898691,bf81d8692db,24.0,2061.85009765625,4080.1201171875,17.020000457763672,-3032.9998779296875,13369.49951171875,1.0999999940395355,-0.29999999329447746,2.3000000417232513,-1026.6999816894531,255.0,115.0,-0.009576782631131268,1.412385097596856,0.00016315976321472069,True,216.0,False,52,46,False,,
59,3706,128,False,False,0,10144.006936474838,-2105.43994140625,-4931.64990234375,185.2100067138672,-1902.5,-23868.40087890625,2542.899932861328,1919.1000366210938,5229.69970703125,139.49999809265137,0.0,-1.440261559802745,-0.10912311723157976,2.0939296245910097,bf81d8692db,games5425898691,24.0,-2024.02001953125,-4822.06982421875,139.0500030517578,1027.699966430664,-14873.1005859375,1668.800048828125,-2492.100067138672,1529.6000671386719,1116.6000366210938,255.0,128.0,,-0.4560424112363249,-2.1870809846964976,0.12146555948327233,True,46,False,54,187.7724730250656,True,,76561198039309853,enpitsu,26.0,-1675.510009765625,-4912.43994140625,158.47999572753906,-17631.700439453125,-4905.299987792969,3046.0000610351562,1382.2000122070312,-1633.5000610351562,975.9999847412109,255.0,255.0,False,0.0320708555799052,3.0679346592538965,-0.008584025062989348,True,194.0,False,False,32,29,,JaimeQuint96,b410453f7cb,14,-3169.139892578125,3016.489990234375,17.010000228881836,-2288.300018310547,22576.79931640625,2.3999999463558197,0.7000000029802322,-3.3000001311302185,-889.1999816894531,205.0,0.0,,0.009614955740286157,1.6669207736394245,-0.00012567340650720819,True,14,0.0,False,18,False,,CiJey .-,bab4d0f12eb,12.0,-1920.0,-5035.14990234375,67.13999938964844,9965.2001953125,3676.9000244140625,1672.2000122070312,-4226.600036621094,3174.5999145507812,-1518.699951171875,210.0,36.0,-0.08251740731230628,2.9092839856706285,0.8345737891181326,True,168.0,False,44,39,4,,
60,3778,131,False,False,0,7280.982953136699,-3756.639892578125,-1555.47998046875,330.4200134277344,-10635.50048828125,22430.400390625,4608.2000732421875,-1613.800048828125,89.49999809265137,4902.5,0.0,-1.1311493894117541,1.7580830454817933,0.41465198622799276,bf81d8692db,games5425898691,24.0,-3659.56005859375,-1661.8599853515625,181.41000366210938,-7053.699951171875,21784.19921875,2166.1000061035156,-442.7000045776367,360.60001373291016,-483.6000061035156,255.0,194.0,,-0.6789939053076998,1.6364264000610753,0.18745653674827997,True,46,False,56,51.39283424551769,True,,76561198039309853,enpitsu,26.0,-2670.659912109375,-3376.389892578125,17.040000915527344,14094.300537109375,11050.6005859375,4.000000059604645,-0.19999999552965164,-0.19999999552965164,-510.99998474121094,255.0,255.0,False,0.016784477038023844,0.6189923967836439,0.0002413195055511166,True,222.0,False,False,32,30,,JaimeQuint96,b410453f7cb,14,-2981.429931640625,3977.889892578125,17.010000228881836,-9549.400024414062,8036.400146484375,2.3000000417232513,0.5999999865889549,-0.5000000074505806,-508.80001068115234,255.0,83.0,False,0.009567058208480998,2.4382647402985924,-3.3669269061101956e-05,True,14,255.0,False,18,False,,CiJey .-,bab4d0f12eb,12.0,-3138.68994140625,-3785.510009765625,24.5,2954.2999267578125,15517.60009765625,3041.0000610351562,-0.3999999910593033,-1.5999999642372131,1072.9000091552734,229.0,169.0,0.009580844795540569,1.413435852405052,8.645900087325075e-05,True,108.0,False,45,40,4,,
61,3823,133,False,False,0,4430.795694481009,-3137.010009765625,1317.719970703125,95.33000183105469,4589.89990234375,12954.100341796875,4057.6998901367188,-4981.000061035156,1630.8999633789062,2920.4000854492188,0.0,-0.7905322292261682,-1.6944227748350518,1.1042632441182114,bf81d8692db,games5425898691,24.0,-3001.06005859375,1328.6400146484375,17.030000686645508,18407.7001953125,747.5,0.0,0.0,0.0,-1962.7000427246094,128.0,0.0,,0.009641623289212628,-0.03388698722492158,-1.769757186839259e-05,True,46,False,56,0.0,False,,76561198039309853,enpitsu,26.0,-783.0700073242188,-1329.6700439453125,17.040000915527344,13410.6005859375,9425.599975585938,4.399999976158142,-0.29999999329447746,-0.19999999552965164,1495.2000427246094,255.0,255.0,False,0.016768991777351482,0.6288104864062666,0.00026239774416380614,True,253.0,False,False,32,30,,JaimeQuint96,b410453f7cb,14,-2407.300048828125,4205.259765625,17.0,10859.89990234375,-6339.2999267578125,3.8999998569488525,-0.29999999329447746,0.19999999552965164,2283.800048828125,204.0,255.0,False,0.009576535904988455,-0.46667757583129216,4.735758207293884e-05,True,14,221.0,False,18,False,,CiJey .-,bab4d0f12eb,12.0,-2597.719970703125,-479.4200134277344,84.76000213623047,5444.2999267578125,22304.29931640625,271.70000076293945,-5370.999755859375,1182.6000213623047,55.19999980926514,255.0,128.0,1.2259099613549982,1.1535808938487793,-0.18762719082544152,True,108.0,False,48,43,4,,
62,3864,134,False,False,1,8414.996554975367,2502.93994140625,-3120.139892578125,133.61000061035156,11963.900146484375,20421.500244140625,6257.80029296875,-1605.5000305175781,750.1000213623047,5732.2998046875,1.0,-0.1745135631497704,-1.3487051771160319,-1.1807852226443853,b410453f7cb,JaimeQuint96,14.0,2408.830078125,-3260.77001953125,91.33000183105469,11172.5,9284.500122070312,2411.300048828125,4153.900146484375,-1383.6000061035156,-3328.699951171875,255.0,255.0,,0.007285529930210175,2.9549203935049415,0.023241060962847473,True,15,False,20,174.0838452359681,True,,bab4d0f12eb,CiJey .-,12.0,1582.4100341796875,-2612.85009765625,17.010000228881836,-10577.2998046875,-19498.800048828125,2.5,-0.0,0.29999999329447746,1525.0999450683594,245.0,252.0,,-0.00960359848125336,-1.1037963033791547,0.00021757365973393348,True,138.0,False,4,48,44,,enpitsu,76561198039309853,26,891.3400268554688,-570.7100219726562,17.040000915527344,12614.100341796875,-2509.499969482422,5.0,-0.3999999910593033,-0.0,2574.5999145507812,255.0,255.0,False,-0.01674726602075093,-3.0442657803491904,-4.324524642706033e-05,True,30,253.0,False,32,False,,games5425898691,bf81d8692db,24.0,203.4600067138672,-1948.2900390625,72.81999969482422,-20230.999755859375,-7037.39990234375,-1637.1000671386719,1696.6000366210938,-1900.2000427246094,401.50001525878906,255.0,128.0,0.5263247299098948,-0.41160162619295704,0.2993387414050861,False,,False,58,48,False,,
63,3926,136,False,False,0,6328.07781532455,-3403.9599609375,-669.8800048828125,169.50999450683594,-10959.300537109375,-9761.400146484375,6117.9998779296875,2196.6000366210938,2430.500030517578,-5026.600036621094,0.0,0.25824404885480357,-2.9942546034175037,-2.376812665160409,76561198039309853,enpitsu,26.0,-3261.7099609375,-645.5900268554688,99.55000305175781,-8105.9002685546875,-11336.400146484375,2180.800018310547,1773.5000610351562,2147.2999572753906,4454.2999267578125,128.0,128.0,False,0.049467156383389846,-1.7496562781579263,-0.06678763232964924,True,30,False,34,207.0,False,,bf81d8692db,games5425898691,24.0,3545.719970703125,58.970001220703125,17.020000457763672,12756.8994140625,-14703.299560546875,1.2999999523162842,0.7000000029802322,-0.7999999821186066,-1776.199951171875,255.0,0.0,,0.009592847770765873,-0.9035116389732794,-0.00016339251856722307,True,255.0,False,False,58,48,190.0,JaimeQuint96,b410453f7cb,14,-3666.840087890625,701.25,17.0,4715.4998779296875,-16983.800048828125,4.900000095367432,2.3999999463558197,13.40000033378601,-1357.7999877929688,204.0,0.0,False,0.009277871201057447,-1.3176843189380492,0.0003421705667728509,True,16,149.0,False,20,False,,CiJey .-,bab4d0f12eb,12.0,-2893.510009765625,2940.989990234375,17.010000228881836,-1261.6999816894531,-3144.2001342773438,2.7000001072883606,-0.3999999910593033,-0.29999999329447746,890.9999847412109,128.0,222.0,0.009650713519186426,-2.018631970975493,0.0001496102332592289,True,138.0,False,48,44,4,,False
64,3972,138,False,False,1,3820.587633665864,3273.860107421875,2149.570068359375,144.17999267578125,-9804.500122070312,16002.19970703125,1738.5000610351562,3631.400146484375,-428.3000183105469,-4065.0,1.0,0.6035046948410617,0.6479218985269379,-1.5740745437139423,b410453f7cb,JaimeQuint96,16.0,3380.81005859375,1981.050048828125,17.0,-8284.7998046875,14857.60009765625,1.1999999731779099,3.100000023841858,-5.299999713897705,584.7000122070312,255.0,55.0,False,-0.00958043114883028,0.9965195960327965,-0.00016998986906879843,True,16,False,20,224.37572486938964,True,,bab4d0f12eb,CiJey .-,12.0,3208.0,-1418.22998046875,17.010000228881836,-1082.2000122070312,16521.400146484375,0.0,0.29999999329447746,-2.5,437.20001220703125,255.0,128.0,False,-0.009601442479009339,1.471147409673278,-0.00013996904178146461,True,78.42583246641263,True,4,48,44,,enpitsu,76561198039309853,26,3579.989990234375,1746.699951171875,17.030000686645508,-10207.19970703125,5337.7001953125,5.199999809265137,-10.90000033378601,-6.299999952316284,-2359.2999267578125,255.0,0.0,False,-0.016181646480211007,0.5300903495444935,-0.00041768039287015766,True,30,122.47691181141836,True,34,False,,games5425898691,bf81d8692db,24.0,-2205.909912109375,3078.75,17.020000457763672,13813.800048828125,18375.400390625,0.9000000357627869,-0.0,-0.09999999776482582,0.09999999776482582,255.0,128.0,-0.009599885427277017,2.215400382772104,1.1594821559994636e-05,True,183.0,False,58,48,False,,
65,3992,139,False,False,1,2479.658853942288,2559.719970703125,3301.320068359375,103.86000061035156,-15012.39990234375,17707.80029296875,-85.0,3609.2999267578125,-1096.3999938964844,-3643.900146484375,1.0,0.5434070998981737,-0.36871232615924543,0.08079961791429228,b410453f7cb,JaimeQuint96,16.0,2713.72998046875,3233.110107421875,16.459999084472656,-12618.699951171875,16821.300048828125,-82.5,99.70000267028809,-117.10000038146973,209.79999542236328,255.0,128.0,False,-0.016705237302278776,0.9117570276106814,-0.013244367334284147,True,16,False,20,181.26894616055233,True,,bab4d0f12eb,CiJey .-,12.0,2979.43994140625,-262.7300109863281,17.010000228881836,-4927.799987792969,16548.800048828125,2.3999999463558197,-0.9000000357627869,3.799999952316284,938.0000305175781,255.0,251.0,False,-0.009599255837524386,1.2808306536371417,0.00010622888249717007,True,71.85570725830652,True,4,48,44,,enpitsu,76561198039309853,26,3098.300048828125,2678.2099609375,17.030000686645508,-7280.4998779296875,16810.0,1.0000000149011612,2.3000000417232513,-5.5000001192092896,782.6000213623047,255.0,255.0,False,-0.016784484039630423,1.1205814560107732,-1.5237732645707094e-05,True,30,59.81934597158937,True,34,False,,games5425898691,bf81d8692db,24.0,-1259.52001953125,4332.06982421875,17.020000457763672,14515.799560546875,17777.80029296875,1.0999999940395355,-0.9000000357627869,-1.1999999731779099,-1271.9999694824219,255.0,0.0,-0.009589186275545811,2.274085819414351,-0.0001781306886235844,True,183.0,False,58,48,False,,
66,4004,139,False,False,1,1555.1290028018482,1959.9200439453125,4005.760009765625,93.45999908447266,-14226.199951171875,16586.099853515625,371.50001525878906,1129.5999908447266,-2747.6998901367188,-3643.900146484375,1.0,-0.0178432911566266,0.8509774048959396,-1.1663090992103247,b410453f7cb,JaimeQuint96,16.0,2111.929931640625,3981.239990234375,16.989999771118164,-15783.599853515625,16729.49951171875,2.5999999046325684,-0.0,-0.09999999776482582,1574.7000122070312,255.0,253.0,False,-0.009589871119945702,0.7773332126423028,0.00017119874193203462,True,16,False,20,143.68316565534124,True,,bab4d0f12eb,CiJey .-,12.0,2541.419921875,456.5400085449219,17.010000228881836,-13122.19970703125,16288.699951171875,0.0,-0.19999999552965164,0.7999999821186066,25.499999523162842,255.0,128.0,False,-0.009622069244962254,0.8893837392135507,-6.130477642217243e-05,True,34.26992675309539,True,4,48,44,,enpitsu,76561198039309853,26,2605.68994140625,3448.81005859375,17.030000686645508,-15806.700439453125,15834.3994140625,1.0999999940395355,0.09999999776482582,-0.0,479.90001678466797,255.0,255.0,False,-0.01678904260959556,0.7463674523779861,-0.0001946411899344935,True,30,37.0,False,34,False,,games5425898691,bf81d8692db,24.0,-521.6900024414062,4916.64013671875,17.020000457763672,16081.199951171875,8826.400146484375,1.0000000149011612,-0.0,-1.5000000596046448,-105.39999961853027,128.0,128.0,-0.009853909000820716,2.653126257755237,0.00010387217490159945,True,183.0,False,58,48,False,,
67,4023,140,False,False,0,10193.191534347501,-734.3800048828125,-5051.91015625,199.9199981689453,2716.4999389648438,18154.7998046875,12485.799560546875,2314.4000244140625,3037.9998779296875,-4627.39990234375,0.0,-1.1704339812551283,-1.5817110393481622,1.2542816691687608,bf81d8692db,games5425898691,24.0,-732.3099975585938,-5179.0498046875,125.41000366210938,-16509.3994140625,2596.7999267578125,140.2999973297119,-5192.1002197265625,-409.00001525878906,-1767.5999450683594,255.0,0.0,,0.690034211664524,3.0455018801612916,1.1321110862809642,True,49,False,60,183.0,False,,76561198039309853,enpitsu,26.0,-1116.43994140625,-4105.6201171875,17.030000686645508,21416.4990234375,-6385.9002685546875,5.299999713897705,0.29999999329447746,0.0,1.5000000596046448,255.0,128.0,False,0.01676043587939266,-0.2896172345211223,-2.896322916444086e-05,True,37.0,False,False,34,30,,JaimeQuint96,b410453f7cb,16,-766.780029296875,-4842.0498046875,94.9000015258789,19683.599853515625,-11896.600341796875,-151.8000030517578,-2183.5000610351562,5022.39990234375,506.50001525878906,235.0,168.0,False,-0.3601598986112642,-1.896078280163104,2.6439768502629755,True,17,126.0,False,22,False,,CiJey .-,bab4d0f12eb,12.0,-1625.949951171875,-1797.510009765625,17.010000228881836,9552.2998046875,-18773.199462890625,2.3000000417232513,0.0,0.29999999329447746,-10.90000033378601,128.0,128.0,0.009645319115131562,-1.1015657772202057,4.622852462273946e-05,True,52.0,False,48,44,4,,False
68,4128,144,False,False,1,6739.689968593085,-244.27000427246094,-1502.530029296875,124.05000305175781,-1468.8999938964844,-6872.80029296875,-1766.9999694824219,-4627.60009765625,-93.4000015258789,-3817.7999877929688,1.0,0.723608732974985,2.8222751716267958,-1.9147031752693746,bab4d0f12eb,CiJey .-,12.0,-228.97999572753906,-1494.489990234375,17.010000228881836,-6344.0997314453125,-17808.800048828125,2.3999999463558197,0.19999999552965164,0.9000000357627869,1338.6000061035156,183.0,206.0,,-0.009602866633901275,-1.2514292320028404,0.00022306655996617283,,44,4,48,31.0,False,,b410453f7cb,JaimeQuint96,16.0,30.93000030517578,1934.8299560546875,92.95999908447266,1919.2999267578125,-22765.70068359375,-152.60000228881836,5499.4000244140625,-64.0999984741211,-40.0,244.0,,,0.3121287348882093,1.584821341171627,-3.133886790380059,True,,False,False,26,19,,enpitsu,76561198039309853,26,78.5199966430664,2716.159912109375,17.040000915527344,-1710.8000183105469,-13994.200439453125,4.099999964237213,0.09999999776482582,0.5000000074505806,-17.5,255.0,128.0,,-0.016759346546023717,-1.4469316482280659,5.3780005342872896e-05,True,30,68.0,False,34,False,,games5425898691,bf81d8692db,25.0,-401.9800109863281,818.6799926757812,17.0,-8575.30029296875,-21066.201171875,3.6000001430511475,-0.5999999865889549,-1.7000000178813934,-340.09998321533203,255.0,128.0,-0.009598966466912901,-1.161100175924041,3.1706317526987896e-05,True,53.0,False,60,50,False,,
69,4163,145,True,True,0,3280.294059635886,394.3399963378906,2124.14990234375,99.2300033569336,2154.600067138672,28092.80029296875,7037.2998046875,3715.5999755859375,691.9999694824219,-2321.6000366210938,0.0,-0.11614566239344201,-0.6934130063327913,2.3622514155425938,bf81d8692db,games5425898691,25.0,392.510009765625,1899.6099853515625,17.0,-3283.2000732421875,22603.701171875,3.799999952316284,-0.19999999552965164,0.9000000357627869,-1783.3999633789062,255.0,2.0,,0.009581859001674757,1.6587139481153605,-0.0001207347633910397,True,50,False,60,0.0,False,,76561198039309853,enpitsu,26.0,-39.38999938964844,-962.239990234375,17.040000915527344,-505.49999237060547,14064.000244140625,4.099999964237213,0.0,1.8000000715255737,-509.59999084472656,255.0,128.0,,0.016777456666467745,1.568534389689262,0.0001335586024657011,True,68.0,False,False,34,30,,JaimeQuint96,b410453f7cb,16,-238.92999267578125,906.4000244140625,17.010000228881836,1484.4000244140625,22562.80029296875,2.3999999463558197,0.3999999910593033,4.1999998688697815,-862.3000335693359,218.0,128.0,,0.009600525676473914,1.4525108275132779,2.0030247386870852e-05,True,20,,False,26,False,,CiJey .-,bab4d0f12eb,12.0,-85.56999969482422,3591.43994140625,17.010000228881836,-7920.7000732421875,15340.30029296875,2.5,-0.5000000074505806,0.9000000357627869,-1732.7000427246094,128.0,0.0,0.00962712637264527,2.003669996792552,-0.00015637739106503736,True,11.0,False,48,44,4,,
70,4443,146,False,False,1,5206.707592311667,-6.579999923706055,12.119999885559082,94.45999908447266,-13931.99951171875,24642.60009765625,3833.2998657226562,-2294.499969482422,-754.8999786376953,-3455.1998901367188,1.0,-0.006570121467115388,0.028732041552360515,0.01903252937239952,b410453f7cb,JaimeQuint96,16.0,71.5999984741211,-133.97999572753906,51.95000076293945,-9792.19970703125,15359.3994140625,3086.7999267578125,4466.300048828125,2413.6000061035156,32.00000047683716,255.0,186.0,False,0.021427737029589566,1.149745339890117,0.0020995470845881154,False,4,False,6,0.0,False,,bab4d0f12eb,CiJey .-,12.0,2369.93994140625,-4191.5,17.010000228881836,20507.2998046875,36.90000057220459,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,-0.009575840046089013,3.1397747766119215,-3.984982397060942e-05,True,10.0,False,False,False,False,,enpitsu,76561198039309853,26,-189.25,243.55999755859375,131.91000366210938,9562.999877929688,-20871.99951171875,104.89999771118164,4867.5,-1497.7999877929688,-2076.7999267578125,255.0,0.0,False,-1.021495923472563,-2.765296533872998,1.4500717337096272,True,1,2.0,False,2,False,,games5425898691,bf81d8692db,24.0,-0.0,5217.41015625,17.010000228881836,-0.0,8298.599853515625,2.3999999463558197,-2.5999999046325684,-0.0,0.0,255.0,,-0.009422337250361307,-1.5708048323551285,3.971379655246247e-08,True,116.0,False,False,False,False,,
71,4444,146,False,False,0,5301.0046183178,21.15999984741211,-81.05999755859375,128.66000366210938,-13739.3994140625,5225.9002685546875,8750.599975585938,4115.899963378906,2227.4000549316406,3754.5999145507812,0.0,0.14117563738994715,0.03066490934658276,0.26058388287058903,76561198039309853,enpitsu,26.0,189.25,-243.55999755859375,131.91000366210938,-9562.999877929688,20871.99951171875,104.89999771118164,-4867.5,1497.7999877929688,-2076.7999267578125,255.0,0.0,False,1.021495923472563,2.765296533872998,1.4500717337096272,True,1,False,2,2.0,False,,bf81d8692db,games5425898691,24.0,0.0,-5217.41015625,17.010000228881836,0.0,-8298.599853515625,2.3999999463558197,2.5999999046325684,0.0,0.0,255.0,,,0.009422337250361307,1.5708048323551285,3.971379655246247e-08,True,116.0,False,False,False,False,,JaimeQuint96,b410453f7cb,16,-71.5999984741211,133.97999572753906,51.95000076293945,9792.19970703125,-15359.3994140625,3086.7999267578125,-4466.300048828125,-2413.6000061035156,32.00000047683716,255.0,186.0,False,-0.021427737029589566,-1.149745339890117,0.0020995470845881154,False,4,0.0,False,6,False,,CiJey .-,bab4d0f12eb,12.0,-2557.909912109375,4190.60986328125,17.010000228881836,-20494.49951171875,-304.0999984741211,2.3000000417232513,-3.3000001311302185,-0.19999999552965164,621.5000152587891,255.0,213.0,0.009575643109153207,-3.126265352777291,5.7201328360905256e-05,True,10.0,False,False,False,False,,
