,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
10,681,18,False,False,1,6450.183279953025,2153.889892578125,-1186.3399658203125,99.7699966430664,19959.49951171875,19870.50048828125,6782.39990234375,5724.89990234375,1301.6000366210938,-1237.2000122070312,1.0,-0.7719974335582072,0.003289015741369581,1.4444499475095984,b8a489d3a8b,DaigoShigueno06,18.0,1995.9300537109375,-1396.5400390625,17.010000228881836,15284.200439453125,17186.8994140625,0.0,0.3999999910593033,0.7000000029802322,37.99999952316284,255.0,128.0,,-0.009590221943899321,2.293081152137752,-6.650092120065032e-05,True,8,8,False,93.29230947391959,True,,b20343a1a6b,Nezhaq,16.0,-1545.3399658203125,-1760.72998046875,17.010000228881836,5545.3997802734375,10112.39990234375,2.5999999046325684,-0.19999999552965164,-0.7999999821186066,-3.4999999403953552,255.0,128.0,,-0.00956539108644066,2.073035962729571,7.448902278376302e-05,True,False,148.0,False,8,10,,enpitsu,76561198039309853,26.0,-4068.9599609375,-1573.6600341796875,196.57000732421875,-744.1000366210938,22420.400390625,2798.699951171875,-27.300000190734863,1653.5000610351562,-120.39999961853027,255.0,128.0,,0.14205443826409078,1.5243039336451916,1.3190465159164995,True,6,False,193.0,False,6,,games5425898691,bf81d8692db,21.0,-3553.02001953125,-18.3799991607666,17.010000228881836,3619.8001098632812,16953.900146484375,2.800000011920929,-0.09999999776482582,-0.0,-1955.2999877929688,255.0,0.0,,-0.009569342750397794,1.8496777882309756,5.1632000847881056e-06,True,251.90407738890698,True,8,8,False,
11,766,21,False,True,1,2059.262804824032,1809.0899658203125,3294.239990234375,175.44000244140625,-14593.800048828125,18608.599853515625,1601.300048828125,4474.599914550781,868.1999969482422,-3901.7001342773438,1.0,-0.3823653415293496,0.2132183197432408,1.6381142744568442,b8a489d3a8b,DaigoShigueno06,18.0,1959.6400146484375,3110.139892578125,76.41999816894531,-14287.7001953125,17806.800537109375,2680.4998779296875,-4641.400146484375,-1620.0,-1566.4999389648438,128.0,74.0,,-0.15305043303107532,0.9382380650109476,0.015588855652377541,True,10,9,False,152.0,False,,b20343a1a6b,Nezhaq,16.0,575.1199951171875,228.6699981689453,17.010000228881836,-11573.1005859375,7001.7999267578125,2.5999999046325684,-1.2999999523162842,0.5999999865889549,172.29999542236328,255.0,128.0,,-0.009572090686234169,0.522220779274608,-0.00018452687521200038,True,False,210.0,False,8,10,,enpitsu,76561198039309853,26.0,-2591.68994140625,4623.759765625,17.06999969482422,19515.2001953125,9089.400024414062,0.3999999910593033,2.3999999463558197,0.9000000357627869,-582.0000076293945,255.0,128.0,,-0.016778203916952054,2.747569594824717,0.00014169897864154941,True,6,False,255.0,False,6,,games5425898691,bf81d8692db,21.0,-393.92999267578125,4567.1298828125,17.010000228881836,6872.7001953125,2610.7000732421875,0.29999999329447746,1.2999999523162842,0.3999999910593033,-256.1000061035156,255.0,128.0,,-0.009502885542293456,2.791683859849898,7.456039589130829e-05,True,185.73405594979565,True,8,8,False,
12,788,22,False,False,0,9877.843004174889,-785.0800170898438,-4737.22021484375,101.94000244140625,-21705.400390625,-2953.800048828125,4622.60009765625,19.40000057220459,-5921.300048828125,967.9000091552734,0.0,-0.0164947509073803,1.320204805173004,2.433514908856158,bf81d8692db,games5425898691,20.0,-588.5900268554688,-4774.25,135.32000732421875,-14797.099609375,-5139.2999267578125,2403.2000732421875,3391.9000244140625,-4290.0,583.4000015258789,255.0,128.0,,0.5031348750456747,-2.8506551897792938,-0.18142712557187934,True,10,9,False,145.0,False,,76561198039309853,enpitsu,26.0,907.0800170898438,-5104.419921875,132.58999633789062,-19463.800048828125,18.40000033378601,2161.3999938964844,-222.5,-752.3000335693359,159.20000076293945,128.0,128.0,,-0.06072041076882299,-3.129629121854253,1.5923462094962424,True,False,255.0,False,6,6,,DaigoShigueno06,b8a489d3a8b,18.0,-771.469970703125,-4526.39990234375,109.04000091552734,15413.599853515625,-17063.900146484375,491.6999816894531,3166.199951171875,-735.8000183105469,-1516.300048828125,255.0,3.0,,-0.668037210178959,-0.9868522365987729,-0.2622734775078271,True,10,False,120.67344520425284,True,10,,Nezhaq,b20343a1a6b,16.0,7.400000095367432,-1035.6800537109375,17.010000228881836,-3014.5999145507812,-10834.200439453125,2.8999999165534973,0.0,-0.09999999776482582,-2366.9000244140625,255.0,0.0,,0.009538732989185107,-1.900290067294928,-3.128668810141747e-05,True,240.0,False,10,8,False,
13,863,24,False,False,1,3553.6100892180884,3973.860107421875,3363.7900390625,256.2300109863281,-13002.60009765625,16858.499755859375,10713.199462890625,3633.900146484375,-542.7999877929688,4743.299865722656,1.0,-0.4342379653807853,-0.06391225308233196,-2.7004986450160646,b20343a1a6b,Nezhaq,16.0,4048.889892578125,3138.580078125,131.4600067138672,6458.0999755859375,19223.900146484375,10808.499755859375,-1381.1000061035156,-5267.0001220703125,774.8999786376953,255.0,255.0,,0.5011216414986509,1.8805013471580034,-0.9426347997489033,True,10,8,False,123.14707982668317,True,,b8a489d3a8b,DaigoShigueno06,19.0,-1138.8499755859375,4634.9599609375,17.010000228881836,-15590.2001953125,-6650.3997802734375,0.09999999776482582,2.800000011920929,1.0999999940395355,-314.7999954223633,255.0,74.0,,-0.009604574297667567,-0.39718187079274764,4.5337707905810126e-05,False,False,26.012438871527227,True,10,10,,enpitsu,76561198039309853,26.0,1360.9599609375,4517.419921875,255.30999755859375,3078.2998657226562,-3235.7000732421875,-4912.39990234375,-807.6999664306641,-329.7999954223633,1568.800048828125,0.0,128.0,False,0.039682139913256566,-2.2284498741316474,-0.8877416552282051,True,6,False,255.0,False,6,,games5425898691,bf81d8692db,20.0,2962.719970703125,4525.89990234375,17.0,3346.7001342773438,-13236.500244140625,9.399999976158142,16.399999856948853,-17.699999809265137,-1249.1999816894531,255.0,0.0,,-0.00892641953148162,-1.8091220787432822,-0.0013286280429113122,True,113.0,False,10,10,False,
14,932,27,False,True,1,1134.6015856783524,1094.739990234375,4022.93994140625,534.219970703125,-10160.399780273438,10769.7998046875,-3009.5999145507812,-2665.7998657226562,313.0999946594238,-5365.999755859375,1.0,-0.7800778948399638,2.8778257098687017,-2.4047186887532486,b20343a1a6b,Nezhaq,16.0,1172.52001953125,3850.5,449.5,-12593.199462890625,1515.2999877929688,4154.89990234375,-1399.9000549316406,3285.7000732421875,2717.9000854492188,128.0,0.0,,0.8295272106568068,1.563293896671499,1.0912107471761785,True,12,9,False,29.0,False,,b8a489d3a8b,DaigoShigueno06,18.0,-3543.239990234375,1096.25,25.239999771118164,-1653.8999938964844,-21851.69921875,-2996.7001342773438,1329.1999816894531,1888.0999755859375,-777.6000213623047,255.0,128.0,,0.0019865472788356746,-1.5602872488428352,0.1576241909665995,False,False,0.0,False,12,12,,enpitsu,76561198039309853,26.0,526.8900146484375,4791.509765625,17.049999237060547,-9092.000122070312,6924.4000244140625,3.1999999284744263,0.3999999910593033,-0.9000000357627869,-2590.0,128.0,128.0,False,-0.016814570177625457,-2.0546020472075592,-0.00011837958398452964,True,6,False,255.0,False,6,,games5425898691,bf81d8692db,21.0,1411.030029296875,4242.759765625,225.17999267578125,-1645.3999328613281,554.7000122070312,-144.60000038146973,2454.4000244140625,2449.7999572753906,-4268.900146484375,255.0,255.0,,0.686628114102314,-0.6913836646063594,1.4754345907820507,True,255.0,False,12,11,False,
15,952,28,False,False,0,9919.80237155008,-368.92999267578125,-4765.7900390625,158.92999267578125,1304.1000366210938,12344.100341796875,3458.3999633789062,3705.7000732421875,1681.3999938964844,-4409.100036621094,0.0,0.15069225249524204,-1.0587417645089932,-2.212608750571317,76561198039309853,enpitsu,26.0,-354.0400085449219,-4921.0498046875,106.0199966430664,-2885.2999877929688,5635.2001953125,1082.3999786376953,-4782.5,-2682.60009765625,-424.90001678466797,255.0,255.0,False,0.6935806801894463,1.471582845940718,-0.4391462039033606,True,8,7,False,231.0,False,,bf81d8692db,games5425898691,21.0,-1274.6199951171875,-4276.2001953125,106.79000091552734,1954.6000671386719,-316.70000076293945,-3744.89990234375,-440.6999969482422,575.9000015258789,-650.1999664306641,255.0,128.0,,-0.4230855351993768,0.5979730434448494,-0.7511719783279643,True,False,255.0,False,12,12,,DaigoShigueno06,b8a489d3a8b,18.0,3604.669921875,524.6300048828125,17.010000228881836,-392.20001220703125,21810.10009765625,2.7000001072883606,0.0,-0.19999999552965164,1442.7999877929688,255.0,195.0,,0.009596021142963693,1.6182213670699823,0.00018943202707631925,False,12,False,0.0,False,12,,Nezhaq,b20343a1a6b,16.0,-156.7899932861328,-3863.360107421875,475.6600036621094,12561.700439453125,-54.60000038146973,-1236.500015258789,117.39999771118164,-1838.800048828125,1595.8000183105469,128.0,128.0,,-0.6984413269720828,-1.622377764232645,0.21025968777254603,True,29.0,False,12,10,False,
16,999,29,False,False,0,8005.3609927872185,-152.17999267578125,-2830.72998046875,150.8699951171875,-325.99998474121094,17946.8994140625,4227.900085449219,5064.599914550781,-1941.199951171875,-2565.1998901367188,0.0,-0.07428416819995376,2.281797850564029,-1.4523732294257101,bf81d8692db,games5425898691,21.0,-130.99000549316406,-2989.530029296875,16.989999771118164,5638.0999755859375,19197.2998046875,2.800000011920929,-0.5999999865889549,-2.199999988079071,1098.3999633789062,255.0,153.0,,0.009589141106684677,1.332315916724756,-3.947544410264986e-06,True,12,12,False,139.19675698844333,True,,76561198039309853,enpitsu,26.0,-460.7699890136719,-3629.919921875,17.059999465942383,4510.799865722656,10414.3994140625,1.899999976158142,-0.19999999552965164,-0.29999999329447746,-149.49999809265137,255.0,128.0,False,0.01670008561350547,1.1475990198697246,0.00011145811282409359,True,False,207.0,False,8,8,,DaigoShigueno06,b8a489d3a8b,19.0,3098.969970703125,3994.179931640625,17.010000228881836,-6505.4998779296875,19405.50048828125,2.7000001072883606,-2.3000000417232513,7.799999713897705,13.799999952316284,255.0,236.0,,0.00958473189004095,1.849421395722254,0.00010362571508178431,True,12,False,255.0,False,12,,Nezhaq,b20343a1a6b,16.0,1837.77001953125,-3442.260009765625,16.989999771118164,11156.099853515625,9895.399780273438,5.099999904632568,-1.899999976158142,-1.5999999642372131,383.69998931884766,255.0,128.0,,0.009590885764242194,0.742629140078034,3.506586820893066e-05,True,0.0,False,12,10,False,
17,1052,31,False,True,0,4816.225418314596,-219.58999633789062,371.510009765625,160.77000427246094,2202.7000427246094,21657.60009765625,3848.9999389648438,-3218.800048828125,-4975.4998779296875,939.4000244140625,0.0,0.3136265599483942,1.3248215127467329,2.396612004394005,bf81d8692db,games5425898691,20.0,-260.4200134277344,209.1999969482422,49.16999816894531,10429.300537109375,12076.99951171875,3539.89990234375,-206.00000381469727,177.60000228881836,1273.499984741211,255.0,225.0,,0.016471316907986665,0.9270060363477453,0.0008927329177839076,True,14,12,False,145.0,False,,76561198039309853,enpitsu,26.0,-53.11000061035156,-1112.06005859375,17.059999465942383,-430.8000183105469,13612.099609375,1.899999976158142,-0.7000000029802322,0.0,3.799999952316284,128.0,128.0,False,0.016794800069088373,1.6029710362926606,-4.549602900272964e-06,True,False,237.0,False,8,8,14.0,DaigoShigueno06,b8a489d3a8b,19.0,806.010009765625,3549.8701171875,17.010000228881836,-5262.39990234375,-15817.19970703125,2.5999999046325684,-0.09999999776482582,-0.5999999865889549,25.899999141693115,246.0,128.0,,0.009599608603448322,-1.8883539223873547,-7.682382927691276e-05,True,12,False,255.0,False,12,,Nezhaq,b20343a1a6b,16.0,3526.889892578125,-360.07000732421875,17.010000228881836,2514.4000244140625,18500.0,2.8999999165534973,0.0,0.0,1954.9000549316406,255.0,255.0,,0.009580794342498035,1.5042405768922669,1.693450730313892e-05,True,0.0,False,14,12,False,
18,1076,32,False,False,1,7364.15428748619,51.65999984741211,-2175.590087890625,275.3500061035156,8596.900024414062,11043.699951171875,13279.7998046875,5996.300048828125,-165.10000228881836,-128.4000015258789,1.0,-0.09749649311028606,-1.2636560364079463,-2.817481560863044,b8a489d3a8b,DaigoShigueno06,19.0,22.40999984741211,-2289.429931640625,139.33999633789062,11187.5,9944.7998046875,710.9999847412109,652.3000335693359,-4868.999938964844,2349.9000549316406,255.0,255.0,,0.6621564841777487,2.1364855531371365,-0.7233451643555746,True,14,12,False,237.0,False,,b20343a1a6b,Nezhaq,16.0,-3043.0400390625,-1237.1500244140625,17.010000228881836,7654.4000244140625,-19646.99951171875,2.5,0.09999999776482582,-0.7000000029802322,0.0,255.0,128.0,,-0.009607330403595021,-1.942313304400281,-6.541979068168602e-05,True,False,228.0,False,12,14,,enpitsu,76561198039309853,26.0,204.2100067138672,117.62000274658203,17.059999465942383,7561.099853515625,-9231.799926757812,2.5,-0.0,0.19999999552965164,2358.3999633789062,255.0,255.0,False,-0.016713006439799574,-2.3143679065204656,2.2816957365971062e-05,True,8,False,237.0,False,8,,games5425898691,bf81d8692db,20.0,-265.2699890136719,-1798.1400146484375,72.73999786376953,-6080.30029296875,-18250.2001953125,-1462.7000427246094,1871.7999267578125,1083.3000183105469,520.6999969482422,255.0,128.0,,0.17747666415371646,-1.0268648498431978,0.683517518244375,True,175.0,False,14,14,False,
19,1185,36,False,False,1,3945.8059709067625,3254.489990234375,1976.6300048828125,308.69000244140625,-1589.1000366210938,24299.89990234375,-7936.099853515625,-941.6999816894531,-3530.4998779296875,670.6999969482422,1.0,1.1518708573103793,-0.6986699118222077,-1.9455966609938555,b8a489d3a8b,DaigoShigueno06,18.0,3346.919921875,1840.5899658203125,300.6499938964844,1997.7000427246094,14393.199462890625,136.49999618530273,-609.3000030517578,-4041.7999267578125,-3680.0,255.0,223.0,,0.13559661436852935,1.5530953025335887,-1.595940443900961,True,16,13,False,200.0,False,,b20343a1a6b,Nezhaq,16.0,2265.22998046875,-1149.6199951171875,17.010000228881836,988.3999633789062,13032.900390625,2.800000011920929,-0.29999999329447746,-1.5999999642372131,2114.9000549316406,255.0,165.0,,-0.009544417895828206,1.5754830562090096,-7.107277158723196e-06,True,False,208.0,False,12,14,,enpitsu,76561198039309853,26.0,3319.909912109375,2235.919921875,138.99000549316406,5839.6002197265625,-13279.49951171875,6386.099853515625,-758.3000183105469,111.09999656677246,-1882.5,255.0,128.0,False,0.04703223726722296,-1.2943739970295711,-0.005661426138538344,True,8,2,222.0,False,10,,games5425898691,bf81d8692db,21.0,3767.139892578125,-918.6199951171875,16.809999465942383,-4889.2999267578125,22372.2998046875,34.20000076293945,9.399999976158142,-84.79999542236328,252.80000686645508,255.0,163.0,,-0.008703739865034617,1.3427311927638923,0.0061420035559893145,True,187.0,False,14,14,False,
20,1187,36,False,False,0,7616.76009116386,-3221.169921875,-2113.179931640625,284.8599853515625,17989.49951171875,-8119.5001220703125,6533.900146484375,4508.500061035156,2521.699981689453,-3051.7001342773438,0.0,-0.9714049515589391,0.01538574766321666,-1.2638943994809742,76561198039309853,enpitsu,26.0,-3360.06005859375,-2148.360107421875,175.6300048828125,-6213.800048828125,12116.300048828125,4264.5001220703125,401.19998931884766,4722.5,-2485.2000427246094,255.0,128.0,False,-0.0392407921124846,1.1326360041735293,0.12779359139562535,True,10,8,2,222.0,False,,bf81d8692db,games5425898691,21.0,-3715.719970703125,715.4099731445312,17.0,6315.4998779296875,-21950.6005859375,9.300000071525574,-3.700000047683716,26.90000057220459,1209.5999908447266,255.0,206.0,,0.009351359560104203,-1.260554112780502,0.0015318512148164434,True,False,187.0,False,14,14,,DaigoShigueno06,b8a489d3a8b,18.0,-3346.919921875,-1840.5899658203125,300.6499938964844,-1997.7000427246094,-14393.199462890625,136.49999618530273,609.3000030517578,4041.7999267578125,-3680.0,255.0,223.0,,-0.13559661436852935,-1.5530953025335887,-1.595940443900961,True,13,False,200.0,False,16,,Nezhaq,b20343a1a6b,16.0,-2266.889892578125,1040.219970703125,17.010000228881836,402.09999084472656,-13186.099853515625,2.5999999046325684,0.0,0.09999999776482582,487.20001220703125,255.0,128.0,,0.009561060717706609,-1.4918510826882385,-0.00023323488133252407,True,208.0,False,14,12,False,
21,1296,40,False,False,0,10746.084713094602,2785.89990234375,-4955.64013671875,143.82000732421875,19495.899658203125,11175.699462890625,1402.4000549316406,3490.8999633789062,2042.7999877929688,4431.700134277344,0.0,-0.836901181664683,-2.8855478121795906,2.1326104676609057,bf81d8692db,games5425898691,21.0,2657.64990234375,-5093.58984375,142.02999877929688,22870.50048828125,2228.9999389648438,-985.6999969482422,1244.5999908447266,1095.4000091552734,3281.7001342773438,255.0,255.0,,0.07577836051942986,0.1045881078082306,-1.4043998315025863,True,14,14,False,220.54739757250718,True,,76561198039309853,enpitsu,26.0,-1414.510009765625,-1729.8699951171875,17.059999465942383,17041.600341796875,-13280.6005859375,1.8000000715255737,0.29999999329447746,0.0,32.99999952316284,255.0,128.0,False,0.0167668309524894,-0.6584492159790035,-3.319246502970005e-05,True,2,171.0,False,8,10,,DaigoShigueno06,b8a489d3a8b,18.0,-2499.409912109375,-4203.7099609375,17.0,15222.900390625,2239.9000549316406,4.099999964237213,0.0,0.0,2042.8999328613281,255.0,255.0,False,0.009577440784442458,0.21413781542676585,-6.962022332102257e-06,True,14,False,255.0,False,16,,Nezhaq,b20343a1a6b,16.0,3400.590087890625,-2403.47998046875,17.010000228881836,11348.800048828125,1644.7000122070312,2.5999999046325684,-1.5000000596046448,-0.19999999552965164,446.50001525878906,255.0,128.0,,0.00956424525312266,0.18042743155775437,-0.00015861038390339996,True,148.0,False,16,14,False,
22,1327,41,False,False,1,5164.2007811403,-3994.52001953125,3481.14990234375,326.92999267578125,17146.8994140625,19094.49951171875,871.3999938964844,-131.70000076293945,-250.40000915527344,-5993.3001708984375,1.0,0.21898481468880585,-2.1084994686113108,-1.81399116981709,b20343a1a6b,Nezhaq,16.0,-4079.2099609375,3223.550048828125,298.010009765625,21.90000057220459,16121.199951171875,1408.800048828125,-759.4999694824219,-75.0,-0.09999999776482582,255.0,128.0,,0.07052302528412994,1.5625526700399714,1.577694890191957,True,16,14,False,127.82553970429208,True,,b8a489d3a8b,DaigoShigueno06,19.0,2038.9000244140625,2976.8701171875,17.0,3944.2999267578125,-13521.8994140625,3.799999952316284,0.09999999776482582,-0.7999999821186066,4.300000071525574,255.0,128.0,False,-0.009590934762813705,-1.855346198743166,-7.514054958117669e-05,True,False,255.0,False,14,16,,enpitsu,76561198039309853,26.0,-250.85000610351562,3510.820068359375,17.059999465942383,-682.3000335693359,19992.900390625,2.199999988079071,-0.0,4.300000071525574,-1808.800048828125,255.0,255.0,True,-0.016767133104313166,1.6165790348453004,2.821108105286954e-05,True,8,2,202.0,False,10,,games5425898691,bf81d8692db,21.0,-3516.8701171875,3485.1298828125,17.0,-6434.1998291015625,-7996.9000244140625,4.1999998688697815,-0.0,-0.0,-2220.500030517578,128.0,0.0,,-0.009647720846909643,-0.8409056565318663,5.6147645790571116e-06,True,219.0,False,14,14,False,
23,1374,43,False,True,1,2764.5661587942895,-1704.1800537109375,4200.91015625,122.94999694824219,21983.5009765625,19277.60009765625,3499.5999145507812,4481.9000244140625,2404.600067138672,-3182.60009765625,1.0,-0.10077414262985146,-2.53034644451668,3.122793700613409,b20343a1a6b,Nezhaq,16.0,-1855.27001953125,4007.43994140625,65.91999816894531,17310.6005859375,12376.99951171875,3215.1998901367188,-3737.39990234375,-1983.3000183105469,2878.900146484375,0.0,255.0,,-0.010691290778550494,2.618249819358632,-0.05253028862944941,True,18,15,False,248.0,False,,b8a489d3a8b,DaigoShigueno06,19.0,1143.1700439453125,2356.85009765625,17.0,-7977.2998046875,2577.0999145507812,3.8999998569488525,5.0,-0.7999999821186066,1564.9000549316406,187.0,128.0,False,-0.009602641282244005,0.25812223808595336,-7.664233472412692e-05,True,False,255.0,False,14,16,,enpitsu,76561198039309853,26.0,-1496.0400390625,4563.97998046875,19.520000457763672,-5424.69970703125,-11586.800537109375,2953.3999633789062,-0.0,0.09999999776482582,2486.4999389648438,255.0,255.0,False,-0.01671542258419445,-1.2108350392581644,-6.354318690434352e-05,True,9,2,174.80852458297568,True,12,,games5425898691,bf81d8692db,21.0,-3572.47998046875,4174.18017578125,18.610000610351562,13302.19970703125,409.70001220703125,-1318.5000610351562,-2099.2999267578125,-2084.499969482422,307.90000915527344,255.0,150.0,,-0.08404155295439844,3.1402670183759995,0.11797003033758183,True,219.0,False,14,14,False,
24,1376,43,False,False,0,9753.99387813178,1557.030029296875,-4300.5,166.89999389648438,-9157.999877929688,14077.900390625,17315.899658203125,3959.8001098632812,-4003.699951171875,2071.199951171875,0.0,0.3792720482459526,2.3641080927363385,2.9904990934701603,76561198039309853,enpitsu,26.0,1538.6199951171875,-4451.06005859375,49.09000015258789,4492.5,12525.10009765625,3523.2998657226562,-505.60001373291016,113.69999885559082,2862.5,255.0,255.0,,0.029619667620157778,1.4476947590751765,0.0008425100311259952,True,12,9,2,173.0,False,,bf81d8692db,games5425898691,21.0,3471.489990234375,-4176.7900390625,14.979999542236328,-13561.500244140625,-305.3000068664551,42.10000038146973,908.7000274658203,405.2000045776367,114.89999771118164,255.0,128.0,,-0.0034949018906966114,-3.1274322498636664,-0.005479036005070223,True,False,219.0,False,14,14,,DaigoShigueno06,b8a489d3a8b,19.0,-1143.1700439453125,-2356.85009765625,17.0,7977.2998046875,-2577.0999145507812,3.8999998569488525,-5.0,0.7999999821186066,1564.9000549316406,187.0,,,0.009602641282244005,-0.25812223808595336,-7.664233472412692e-05,True,14,False,255.0,False,16,,Nezhaq,b20343a1a6b,16.0,1708.2099609375,-4098.91015625,88.5999984741211,-15844.000244140625,-9564.7998046875,2141.0000610351562,4240.0,3502.6998901367188,54.099998474121094,0.0,233.0,,-0.07869121695748227,-2.4475197761255667,-0.6649722145983112,True,248.0,False,18,15,False,
25,1461,46,True,True,0,5636.694033577093,-650.1500244140625,-491.3299865722656,407.739990234375,3116.7001342773438,26948.89892578125,1807.2000122070312,4487.699890136719,3920.7000732421875,-698.6000061035156,0.0,0.3227796040694829,-1.5576348855137423,-2.607263259255746,76561198039309853,enpitsu,26.0,-666.3900146484375,-702.27001953125,267.1199951171875,-5740.3997802734375,22124.89990234375,2556.1000061035156,-2022.8999328613281,4421.9000244140625,2569.7000122070312,255.0,0.0,,-0.5998389970318923,1.9776865537225605,0.40609724677539416,True,14,11,2,49.0,False,,bf81d8692db,games5425898691,21.0,-2056.64990234375,-2753.22998046875,16.989999771118164,-19245.699462890625,11957.80029296875,5.299999713897705,0.09999999776482582,0.0,-1555.0,255.0,0.0,,0.009591384277221246,2.548809513739466,-0.0001594645226598749,True,False,218.0,False,16,16,,DaigoShigueno06,b8a489d3a8b,19.0,-672.9600219726562,-611.5999755859375,51.849998474121094,-7269.5001220703125,7245.3997802734375,3362.6998901367188,154.0999984741211,-695.8999633789062,23.09999942779541,128.0,187.0,,0.017508564754673626,2.3619277289348206,-0.009555896331113665,True,14,False,255.0,False,18,,Nezhaq,b20343a1a6b,16.0,-2780.199951171875,-2565.449951171875,103.30000305175781,-9717.80029296875,20509.29931640625,-152.5,-5199.4000244140625,-1793.0000305175781,16.799999475479126,255.0,128.0,,-0.3118100392686241,-1.237735033377833,3.138325625907122,True,195.0,False,20,17,False,
26,1780,49,False,False,1,5171.309168531584,-114.6500015258789,68.41000366210938,105.98999786376953,-16451.700439453125,-4078.900146484375,-1049.1999816894531,-4925.0,362.2999954223633,-3407.6998901367188,1.0,-0.20820617946724598,0.6172274112531816,0.2295779125072718,b20343a1a6b,Nezhaq,15.0,4.949999809265137,-65.55999755859375,106.12999725341797,-14888.900146484375,12407.2998046875,-119.79999542236328,1978.9999389648438,-5109.800109863281,471.8000030517578,128.0,255.0,,-0.04957750556169026,1.172106350199418,-2.2538336891813153,True,4,3,False,0.0,False,,b8a489d3a8b,DaigoShigueno06,17.0,188.3300018310547,-2454.139892578125,32.060001373291016,1405.3999328613281,13705.999755859375,-3219.2999267578125,-1651.6999816894531,895.6999969482422,-380.09998321533203,255.0,128.0,,0.057384361129734045,1.5602686292843007,-0.3000049759569367,True,False,146.0,False,4,4,,enpitsu,76561198039309853,26.0,-0.0,2244.110107421875,17.059999465942383,0.19999999552965164,-12437.900390625,2.0000000298023224,-0.3999999910593033,-0.0,0.0,255.0,0.0,,-0.016762035339909807,-1.5708481632186069,3.745992770364336e-07,True,2,False,119.0,False,2,,games5425898691,bf81d8692db,20.0,-96.0999984741211,317.6499938964844,84.37000274658203,2332.4000549316406,-22669.49951171875,2456.3999938964844,5488.3001708984375,-355.40000915527344,38.19999933242798,128.0,185.0,,-0.69342129086539,-1.4478466449761986,-0.01616101761402207,True,0.0,False,4,3,False,
