,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
10,780,22,False,False,1,3755.7145770099514,3571.739990234375,2504.510009765625,175.63999938964844,-3483.599853515625,14464.000244140625,-1841.4999389648438,-194.0999984741211,-1603.6000061035156,5778.4002685546875,1.0,-0.6078330217651157,0.04814534148250339,1.1591127494607818,2535435908546018,abarneswills3,12.0,3510.85009765625,2304.77001953125,107.55000305175781,10454.200439453125,6215.0,3330.7000732421875,-4406.499938964844,-2357.100067138672,2296.9000244140625,254.0,252.0,True,-0.015806896008772563,2.5891324827946782,-0.13702023681171804,True,243.0,False,14,False,13,,2535471263675040,T1Anders7,11.0,3160.909912109375,3886.97998046875,17.0,7681.9000244140625,-11822.900390625,3.3000001311302185,0.3999999910593033,-0.5000000074505806,0.9000000357627869,254.0,128.0,,-0.00958898912184036,-2.1471855728597133,-5.3934913208289854e-05,True,255.0,False,10,10,False,,enpitsu,76561198039309853,30,4065.530029296875,3116.090087890625,193.05999755859375,-3018.699951171875,-10518.199462890625,142.89999961853027,2332.7000427246094,161.49999618530273,-479.59999084472656,255.0,0.0,False,-0.06592735316410062,-1.5739061723822154,1.330416305836592,True,22.732628153216453,True,10,False,9,,games5425898691,bf81d8692db,19.0,-816.3200073242188,3618.31005859375,17.0,-5088.599853515625,16374.200439453125,3.4999999403953552,-0.09999999776482582,0.09999999776482582,-1935.2999877929688,128.0,0.0,-0.009649718307690474,1.3397379689928726,-2.4602294712287986e-05,True,8,False,10,112.0,False,,
11,857,25,False,False,0,10307.744094729822,-2762.419921875,-4997.35986328125,270.30999755859375,-20881.59912109375,9338.599853515625,-812.3999786376953,1365.2000427246094,-2481.6000366210938,-5289.2999267578125,0.0,-0.6289802483171006,-0.23271313711901395,-1.8943326432105738,bf81d8692db,games5425898691,19.0,-2584.080078125,-5078.43994140625,247.02999877929688,-18869.599609375,-3385.8999633789062,3246.099853515625,-5409.2999267578125,952.7999877929688,-284.89999771118164,255.0,7.0,,-0.7662682345740686,-3.113689339548727,0.5159655028576525,True,51.48329437932661,True,12,False,8,,76561198039309853,enpitsu,30.0,-1962.6800537109375,-1788.3199462890625,17.049999237060547,6392.60009765625,-11275.2001953125,2.5999999046325684,-0.09999999776482582,0.7000000029802322,0.0,255.0,,,0.016711769802895588,-1.055020175468192,6.0304283206891875e-05,True,,False,10,10,False,,abarneswills3,2535435908546018,12,-3105.530029296875,-4552.419921875,227.36000061035156,12195.699462890625,-15301.700439453125,2865.10009765625,-133.50000381469727,-632.9000091552734,430.49999237060547,254.0,0.0,,-0.47976751514733873,0.14720877036979407,-0.2425791645211243,True,139.55704940519027,True,16,False,14,,T1Anders7,2535471263675040,10.0,-2723.360107421875,-1331.6300048828125,17.0,-4133.2000732421875,13008.199462890625,3.400000035762787,0.5999999865889549,-2.3000000417232513,460.49999237060547,255.0,128.0,0.009572164398904768,1.9139437156264882,-9.90482226945902e-05,True,10,False,10,255.0,False,,
12,863,25,False,False,1,2139.7080354498753,3017.3798828125,4860.5400390625,279.7699890136719,-2748.800048828125,-4292.699890136719,2638.2998657226562,-2861.300048828125,1089.4000244140625,283.799991607666,1.0,0.5071891941485006,1.6117122643456103,-1.3562708049895098,2535435908546018,abarneswills3,12.0,2881.3701171875,4807.39013671875,274.8999938964844,-12897.099609375,11605.10009765625,2622.9000854492188,2116.199951171875,-892.3999786376953,-4851.099853515625,251.0,102.0,,0.5266880513583243,0.13032341884071078,-0.34187010789304895,True,124.0,False,16,False,14,,2535471263675040,T1Anders7,10.0,2808.989990234375,1106.0899658203125,17.0,5457.8997802734375,-12807.60009765625,3.400000035762787,-0.9000000357627869,2.199999988079071,238.79999160766602,255.0,117.0,,-0.009579303868416234,-1.9944356875481535,-5.4854613239175735e-05,True,255.0,False,10,10,False,,enpitsu,76561198039309853,30,1793.3599853515625,2086.949951171875,17.049999237060547,-6691.9000244140625,11802.80029296875,2.5999999046325684,-0.0,-0.7000000029802322,0.0,255.0,,,-0.01672109428174677,1.05502028826736,5.487206015107911e-05,True,,False,10,False,10,,games5425898691,bf81d8692db,19.0,2818.719970703125,5070.7001953125,328.0299987792969,9243.599853515625,-2687.0999145507812,7309.1998291015625,934.3000030517578,583.4999847412109,-360.6999969482422,255.0,0.0,0.934611750618829,-2.860475443277332,1.5713908279219444,True,8,False,12,53.0,False,,
13,916,27,False,False,0,9455.248550287099,-2592.2099609375,-4161.85986328125,174.89999389648438,-13392.60009765625,17090.999755859375,2988.800048828125,-696.9999694824219,4482.099914550781,-3927.39990234375,0.0,1.3541928915348909,-2.9270362658871694,-2.0519774108240143,76561198039309853,enpitsu,30.0,-2397.14990234375,-4315.2001953125,109.16999816894531,-14554.000244140625,5217.9998779296875,3478.900146484375,-2155.800018310547,-19.40000057220459,-1092.2000122070312,128.0,0.0,,0.017472646896811536,3.140710059046608,0.019398419421548765,True,31.0,False,12,False,11,,bf81d8692db,games5425898691,19.0,-2794.89990234375,-4295.10986328125,48.84000015258789,12260.999755859375,3602.0001220703125,3293.2998657226562,-148.100004196167,455.29998779296875,540.4000091552734,255.0,194.0,,0.02179027011218896,0.32627883938443786,-0.00021319192156490262,True,53.0,False,14,8,False,,abarneswills3,2535435908546018,10,-1779.2900390625,-5102.97998046875,864.6199951171875,7518.499755859375,3.0000001192092896,-4527.0001220703125,-0.09999999776482582,3129.89990234375,0.0,255.0,255.0,False,0.7010724935700207,-0.012486286845785101,-1.5788403694405448,True,124.0,False,16,False,14,,T1Anders7,2535471263675040,10.0,-3588.389892578125,558.5999755859375,17.0,-5603.900146484375,-9470.30029296875,3.799999952316284,0.0,0.0,2385.7000732421875,254.0,255.0,0.009552098332536285,-2.04665522204061,-8.532700795292067e-06,True,10,False,10,255.0,False,,False
14,981,29,False,False,1,4974.195066709174,3622.830078125,979.8300170898438,552.6400146484375,-7455.7000732421875,2435.7000732421875,12136.500244140625,5228.2000732421875,612.0999908447266,2879.4000244140625,1.0,-0.07136856949470971,0.8780655481740526,-0.9401734476043607,2535471263675040,T1Anders7,10.0,3655.080078125,911.989990234375,368.2200012207031,-653.0999755859375,4706.499938964844,5338.800048828125,-272.2999954223633,-1356.199951171875,54.099998474121094,128.0,255.0,False,1.48252149478798,0.6589250748698376,-0.767566778291582,True,150.75302375003858,True,12,False,10,,2535435908546018,abarneswills3,12.0,2638.860107421875,2257.10009765625,104.94000244140625,1046.8000030517578,-22131.69921875,-164.50000762939453,5459.69970703125,664.1000366210938,-3.100000023841858,255.0,96.0,False,-0.5087727670307486,1.451312796360979,-3.1280594744060064,False,0.0,False,18,15,False,,enpitsu,76561198039309853,30,3631.27001953125,2540.199951171875,17.059999465942383,-8043.2000732421875,-11482.60009765625,2.5,-0.5999999865889549,-4.399999976158142,-1976.4999389648438,255.0,0.0,,-0.016653736206717205,-0.9224393249256521,-0.00035650155760441973,True,31.0,False,12,False,12,,games5425898691,bf81d8692db,19.0,,,,,,,,,,,,,,,True,,,,,,,
15,1084,33,False,False,1,3284.9818414629344,941.97998046875,1855.3399658203125,449.2699890136719,-27409.7998046875,8901.900024414062,3281.9000244140625,1063.0999755859375,5551.099853515625,-2013.6000061035156,1.0,-0.8514539534285988,-1.2709785814160361,2.7564031150920365,2535471263675040,T1Anders7,10.0,1061.1800537109375,1779.56005859375,331.6400146484375,-20728.00048828125,3593.2998657226562,840.5000305175781,-3073.9999389648438,-4526.199951171875,559.5000076293945,255.0,195.0,False,-0.18082930583415563,0.9041145644618575,0.26894544905857176,True,0.0,False,14,False,11,,2535435908546018,abarneswills3,11.0,2016.8900146484375,-4446.2900390625,17.010000228881836,-9101.699829101562,12133.499755859375,2.0999999344348907,-2.0000000298023224,2.800000011920929,-1388.3999633789062,255.0,128.0,False,-0.009580288397601913,0.9997625736594379,8.486492479136502e-05,True,233.0,False,20,18,False,,enpitsu,76561198039309853,30,910.8499755859375,2156.159912109375,70.23999786376953,-3422.5,-8557.19970703125,2979.2999267578125,1173.3000183105469,-658.7000274658203,-1577.7999877929688,255.0,128.0,False,-0.09480817997497912,-0.9619006027204331,-0.005689837859678691,True,8.0,False,14,False,13,,games5425898691,bf81d8692db,19.0,2943.47998046875,4079.75,17.010000228881836,5170.999755859375,-8135.999755859375,2.3999999463558197,1.1999999731779099,-1.5999999642372131,-2333.8999938964844,255.0,0.0,-0.009522929104849344,-2.1072158173806104,-0.00016001985624421937,True,False,False,False,255.0,False,,
16,1263,39,False,False,0,10599.547750744165,2358.929931640625,-4947.41015625,192.3800048828125,8035.0,13152.80029296875,3292.0999145507812,-805.1000213623047,-5170.3997802734375,2935.4998779296875,0.0,0.13263034097731574,-0.09092106407673063,1.2790290166518772,76561198039309853,enpitsu,30.0,2311.090087890625,-5016.18017578125,81.66999816894531,15801.8994140625,1501.1000061035156,3369.1000366210938,-1671.6999816894531,2468.0999755859375,20.69999933242798,255.0,255.0,False,-0.05284132067252026,-0.2559812717099809,-0.2766244583684773,True,61.0,False,16,False,15,,bf81d8692db,games5425898691,19.0,-336.95001220703125,-5085.27001953125,17.010000228881836,6607.9998779296875,878.0000305175781,2.0999999344348907,-1.5000000596046448,0.09999999776482582,270.79999923706055,255.0,128.0,,0.009477470654780159,0.14699665980649676,-7.571245330102028e-05,True,255.0,False,False,False,False,,abarneswills3,2535435908546018,12,2861.43994140625,-2401.1298828125,17.010000228881836,112.29999542236328,8400.800170898438,2.0999999344348907,0.0,-2.0000000298023224,811.6999816894531,255.0,128.0,False,0.009515125876185485,1.6166086811503482,-0.000278051474369059,True,255.0,False,22,False,20,,T1Anders7,2535471263675040,13.0,610.5399780273438,-4639.1298828125,775.0499877929688,-13252.80029296875,-515.6999969482422,-8664.89990234375,-3346.099853515625,4358.999938964844,-227.99999237060547,223.0,239.0,0.12506132396369518,-0.20889356567947706,2.9352323991186617,True,14,False,16,217.0,False,,False
17,1311,41,False,False,1,5071.929048658122,-3637.780029296875,2866.389892578125,161.9199981689453,-17653.00048828125,17448.299560546875,3984.2001342773438,4194.700012207031,-445.0,2279.7999572753906,1.0,-1.144645969249937,2.517351853357327,2.0514880462989873,2535435908546018,abarneswills3,10.0,-3564.080078125,2723.860107421875,127.43000030517578,-6966.300048828125,10388.399658203125,-266.49999618530273,1500.3999328613281,-5179.2999267578125,1082.9000091552734,255.0,231.0,True,-0.10281890364158176,1.3401013462269327,-2.297443746211173,True,216.0,False,24,False,21,,2535471263675040,T1Anders7,13.0,118.62999725341797,4660.85986328125,17.010000228881836,-7901.099853515625,18.899999856948853,2.0999999344348907,-3.400000035762787,-0.09999999776482582,-421.19998931884766,255.0,128.0,False,-0.009501064034294552,0.022211080838816302,1.856979241890809e-05,True,217.0,False,16,14,False,,enpitsu,76561198039309853,30,-3516.320068359375,4523.52978515625,502.04998779296875,-5257.1002197265625,-5257.60009765625,886.2000274658203,1697.8999328613281,-1697.7000427246094,0.0,255.0,128.0,False,0.1564632622987014,-0.7685289447148217,-1.5681441099184092,True,42.19154412259338,True,16,False,16,,games5425898691,bf81d8692db,19.0,217.0800018310547,5163.41015625,17.010000228881836,-682.9000091552734,-105.39999961853027,1.7000000178813934,0.5999999865889549,-0.7000000029802322,-769.4999694824219,255.0,0.0,-0.009454583733182833,-0.5522786128628352,-0.00014121542114600228,True,False,False,False,255.0,False,,
18,1400,44,False,False,0,9785.199919671537,1395.52001953125,-4373.10009765625,173.66000366210938,7618.599853515625,16500.30029296875,6320.8001708984375,1230.4000091552734,-5719.5001220703125,1331.4999389648438,0.0,0.9121910898403374,-1.7834600835939558,2.4729338587499488,bf81d8692db,games5425898691,19.0,1206.949951171875,-4525.669921875,69.2300033569336,17373.00048828125,9864.89990234375,3276.7999267578125,-1389.9000549316406,2642.0999145507812,-580.099983215332,255.0,136.0,,0.09160850440577167,0.42506466079529065,-0.0016374711901656557,True,217.0,False,4,False,3,,76561198039309853,enpitsu,30.0,3542.280029296875,91.87999725341797,17.049999237060547,-8248.900146484375,11831.99951171875,3.6000001430511475,0.3999999910593033,-0.5999999865889549,2661.099853515625,255.0,255.0,False,0.01677429613981407,2.306394687391837,-1.2003235558705173e-05,True,239.3887657888474,True,16,16,False,,abarneswills3,2535435908546018,10,716.2100219726562,-5040.169921875,62.33000183105469,-13606.400146484375,592.2000122070312,-1568.3999633789062,2488.8999938964844,-2785.7000732421875,-3382.7999877929688,255.0,0.0,,0.3802205959807195,1.471014365328138,-0.24152341065216737,False,124.74264094137376,True,26,False,22,,T1Anders7,2535471263675040,27.0,1357.530029296875,-3717.429931640625,17.010000228881836,-6644.7998046875,-459.50000762939453,2.5,-1.5000000596046448,1.7000000178813934,-1711.9000244140625,255.0,0.0,0.009628496302630261,-3.010032286581993,-0.00048487196386117983,True,14,False,16,220.0,False,,
19,1464,47,False,False,1,5882.774202036958,-3042.68994140625,770.3599853515625,183.58999633789062,-20878.00048828125,-8184.6002197265625,4620.199890136719,5244.4000244140625,-515.4999923706055,-2704.5001220703125,1.0,0.8422204143977222,1.8131610976484147,2.526654429889236,2535471263675040,T1Anders7,12.0,-2853.659912109375,757.6500244140625,111.56999969482422,-17980.400390625,-13941.700439453125,3312.5,-768.7000274658203,875.4000091552734,-1281.6000366210938,255.0,117.0,,0.22491933728214636,-0.46611810230953304,0.022136022035548906,True,72.0,False,18,False,14,,2535435908546018,abarneswills3,11.0,590.4600219726562,2767.47998046875,77.01000213623047,12316.99951171875,-17195.2001953125,-1223.3999633789062,2157.100067138672,2396.0000610351562,57.39999771118164,255.0,128.0,False,0.7458186296412568,-2.3919563437584195,0.024497504907819094,False,6.0,False,28,24,False,,enpitsu,76561198039309853,30,-1319.3499755859375,3177.969970703125,144.17999267578125,3371.199951171875,22721.201171875,-154.49999809265137,-4858.900146484375,-1673.6000061035156,1959.2999267578125,128.0,0.0,False,0.3609865839319176,2.7151563712891136,1.4351286437091801,True,139.0,False,18,False,18,,games5425898691,bf81d8692db,19.0,-3108.949951171875,929.3699951171875,95.83000183105469,6316.5997314453125,-21945.80078125,2725.4000854492188,2848.2000732421875,-77.89999961853027,-1209.3000030517578,255.0,37.0,-0.09720039626707595,-1.9898468630698363,0.007066101922251644,True,5,False,6,152.0,False,,
20,1530,49,False,False,1,6559.442216088391,-1888.0400390625,-799.3099975585938,202.3300018310547,20337.80029296875,17202.19970703125,10045.499877929688,4707.60009765625,1065.1000213623047,-3564.1000366210938,1.0,-0.2889475711137326,2.800914698094358,-0.2727327917487957,2535471263675040,T1Anders7,12.0,-2013.8699951171875,-973.239990234375,101.0999984741211,10189.099731445312,18369.599609375,3341.400146484375,-1750.8000183105469,-1258.8999938964844,1056.8000030517578,255.0,255.0,,-0.004467182071475903,2.4475160466411623,-0.016840004903800037,True,31.0,False,20,False,15,,2535435908546018,abarneswills3,10.0,2730.590087890625,-1986.739990234375,17.010000228881836,8460.599975585938,-21247.19970703125,2.3000000417232513,-0.7000000029802322,-0.09999999776482582,0.0,254.0,128.0,False,-0.00964671706407262,-1.949754286862873,8.918129932219364e-06,False,0.0,False,30,26,False,,enpitsu,76561198039309853,30,-442.57000732421875,4915.0498046875,17.040000915527344,6762.19970703125,8130.0,3.799999952316284,0.5000000074505806,0.7999999821186066,448.1999969482422,255.0,0.0,True,-0.016687348598782455,2.222753656848037,-0.0002852536795825126,True,126.0,False,18,False,18,,games5425898691,bf81d8692db,19.0,-447.79998779296875,-2117.989990234375,17.020000457763672,9367.39990234375,15579.300537109375,1.1999999731779099,-0.19999999552965164,-0.0,1987.7999877929688,255.0,255.0,-0.00956336207503461,2.0386208993042296,1.1459561747208964e-05,True,6,False,6,182.0,False,,
21,1687,55,False,True,1,2575.528123628469,1209.800048828125,2583.659912109375,108.76000213623047,-9159.199829101562,23068.40087890625,2231.9000244140625,4372.60009765625,-2085.2999877929688,3539.89990234375,1.0,-0.04342934670224162,-1.1462245168052356,2.5159696363333635,2535435908546018,abarneswills3,12.0,1256.4000244140625,2426.530029296875,116.27999877929688,-1253.7000274658203,20673.60107421875,870.5999755859375,-5488.699951171875,347.7000045776367,-50.39999961853027,255.0,49.0,True,-0.6828148477232081,0.6115280722601285,0.715409100600455,True,72.0,False,32,False,27,,2535471263675040,T1Anders7,10.0,3572.110107421875,189.47999572753906,17.010000228881836,-6513.0999755859375,-19846.99951171875,2.0999999344348907,-0.0,-1.0999999940395355,0.0,255.0,128.0,,-0.009580639274297111,-1.2537318293935267,-4.8242166320513504e-05,True,255.0,False,20,16,False,,enpitsu,76561198039309853,30,1637.3800048828125,4103.169921875,17.030000686645508,-13662.7001953125,-5557.39990234375,5.5000001192092896,-2.0999999344348907,-0.7000000029802322,-1788.8999938964844,255.0,128.0,,-0.016790552036963332,-0.35915530798836226,-0.00028016352667915276,True,180.87575909399217,True,20,2,18,,games5425898691,bf81d8692db,19.0,944.6599731445312,2972.14990234375,91.6500015258789,15335.10009765625,-16935.0,2638.0999755859375,3508.599853515625,1151.500015258789,-1311.199951171875,255.0,91.0,0.019375459890202396,-2.2382813359015294,0.02185354828740694,True,9,False,10,134.0,False,,
22,1690,55,False,False,0,7910.208270904338,-1239.4200439453125,-2762.75,169.17999267578125,-19204.49951171875,-6401.7999267578125,11302.80029296875,5262.19970703125,1974.4999694824219,2099.7999572753906,0.0,0.36216237467704426,1.380753388671433,2.7715303091536914,bf81d8692db,games5425898691,19.0,-1075.31005859375,-2832.1298828125,112.2300033569336,-11844.69970703125,11589.49951171875,1891.4999389648438,-3576.9000244140625,-2581.4999389648438,3284.89990234375,255.0,91.0,,0.5355848425953752,2.3702950183006313,0.16712438722934855,True,134.0,False,10,False,9,,76561198039309853,enpitsu,30.0,-1390.3399658203125,-4043.14990234375,17.030000686645508,14346.099853515625,1674.7000122070312,5.099999904632568,2.5,0.09999999776482582,-790.5000305175781,255.0,128.0,,0.016773763613574758,0.058929087374881534,0.00020832748222275252,True,171.4659869619595,True,21,18,2,,abarneswills3,2535435908546018,12,-1246.5,-2609.719970703125,119.52999877929688,-366.30001068115234,-16065.30029296875,56.19999885559082,475.9000015258789,-165.40000915527344,5476.7999267578125,255.0,12.0,True,0.8619507285693139,0.1395432200976949,1.5876869454860798,True,72.0,False,32,False,27,,T1Anders7,2535471263675040,10.0,-3454.14990234375,156.2899932861328,17.010000228881836,7510.3997802734375,19437.19970703125,2.199999988079071,-0.19999999552965164,-0.5999999865889549,-1408.0000305175781,255.0,12.0,0.0095869492822238,1.180166339201021,-0.00020898287708497794,True,16,False,20,255.0,False,,
23,1691,55,False,False,1,2346.1429997406044,1278.8199462890625,2825.300048828125,197.6699981689453,11558.900146484375,20738.60107421875,8615.800170898438,3049.8001098632812,2263.9999389648438,-4644.599914550781,1.0,-0.45021677095849666,-1.1433402441919749,2.6384850434321563,2535435908546018,abarneswills3,12.0,1246.5,2609.719970703125,119.52999877929688,366.30001068115234,16065.30029296875,56.19999885559082,-475.9000015258789,165.40000915527344,5476.7999267578125,255.0,12.0,True,-0.8619507285693139,-0.1395432200976949,1.5876869454860798,True,72.0,False,32,False,27,,2535471263675040,T1Anders7,10.0,3454.14990234375,-156.2899932861328,17.010000228881836,-7510.3997802734375,-19437.19970703125,2.199999988079071,0.19999999552965164,0.5999999865889549,-1408.0000305175781,255.0,12.0,,-0.0095869492822238,-1.180166339201021,-0.00020898287708497794,True,255.0,False,20,16,False,,enpitsu,76561198039309853,30,1390.3399658203125,4043.14990234375,17.030000686645508,-14346.099853515625,-1674.7000122070312,5.099999904632568,-2.5,-0.09999999776482582,-790.5000305175781,255.0,255.0,,-0.016773763613574758,-0.058929087374881534,0.00020832748222275252,True,168.30589225984386,True,21,2,18,,games5425898691,bf81d8692db,19.0,1075.31005859375,2832.1298828125,112.2300033569336,11844.69970703125,-11589.49951171875,1891.4999389648438,3576.9000244140625,2581.4999389648438,3284.89990234375,255.0,91.0,-0.5355848425953752,-2.3702950183006313,0.16712438722934855,True,9,False,10,134.0,False,,
24,1756,57,False,False,1,2917.018567449934,3322.93994140625,3521.679931640625,244.9499969482422,15555.400390625,2912.60009765625,-4542.900085449219,-2456.1000061035156,5222.80029296875,-1639.7999572753906,1.0,-0.4157929754333246,-1.877924045141038,1.9697101979487377,2535435908546018,abarneswills3,10.0,3195.199951171875,3396.760009765625,214.6199951171875,10831.500244140625,-2186.7999267578125,2063.000030517578,477.09999084472656,174.59999084472656,1151.2999725341797,218.0,128.0,False,0.16179569267227575,2.4917843759647993,0.3949159537321791,True,52.0,False,34,False,28,,2535471263675040,T1Anders7,10.0,2893.739990234375,453.5,17.010000228881836,13419.89990234375,-2574.1000366210938,2.3000000417232513,-2.0999999344348907,0.5000000074505806,2001.6000366210938,255.0,255.0,False,-0.009557201459570789,-2.9872712889330204,0.00022964866740294294,True,255.0,False,20,16,False,,enpitsu,76561198039309853,30,-258.82000732421875,5044.509765625,17.059999465942383,12013.399658203125,5772.9998779296875,1.7000000178813934,-4.699999988079071,-2.3999999463558197,-1155.2999877929688,255.0,0.0,,-0.016740747573501146,2.687140516175449,-0.0001990582555699396,True,170.0,False,22,2,18,,games5425898691,bf81d8692db,19.0,3019.139892578125,3483.179931640625,17.0,18424.89990234375,5227.19970703125,0.9000000357627869,-0.7000000029802322,-0.0,-25.899999141693115,255.0,128.0,-0.009578544203935597,2.8685353796196296,7.980641021959596e-05,True,10,False,10,36.96104101724519,True,,
25,1789,59,False,False,0,9378.215013466393,-3889.929931640625,-3747.47998046875,630.3599853515625,8184.7998046875,2856.400146484375,6300.0,1215.8000183105469,-1403.0999755859375,-5705.4998779296875,0.0,-0.19146814816093785,1.096112898903486,1.1879817984760583,bf81d8692db,games5425898691,19.0,-4022.81005859375,-3832.639892578125,532.2100219726562,522.2999954223633,8308.699951171875,4883.299865722656,-2371.7999267578125,-936.1000061035156,-729.8999786376953,255.0,0.0,,-0.4849892283861552,1.8604884712508636,1.5694444399444014,True,36.0,False,11,False,10,,76561198039309853,enpitsu,30.0,-508.07000732421875,-5013.75,17.059999465942383,4775.10009765625,-1562.7000427246094,1.2999999523162842,-5.199999809265137,2.800000011920929,-1601.199951171875,128.0,128.0,,0.016931710905907005,2.638387789627929,-0.00020246312386565577,True,170.0,False,22,18,2,,abarneswills3,2535435908546018,10,-3991.7099609375,-3122.179931640625,76.83000183105469,3077.0999145507812,-481.89998626708984,-2697.0999145507812,747.6999664306641,-1998.3000183105469,1603.9999389648438,254.0,255.0,False,0.6590015791712356,-0.27017927975036016,-0.17565434316387143,True,52.0,False,34,False,28,,T1Anders7,2535471263675040,10.0,-3589.6201171875,-1090.4599609375,17.010000228881836,562.400016784668,-997.0999908447266,2.199999988079071,-0.5999999865889549,-1.0999999940395355,619.7000122070312,196.0,255.0,0.009636952534574068,-1.2216229162229686,3.1538592239851107e-06,True,16,False,20,255.0,False,,False
26,1849,61,False,False,1,2298.021068307164,2146.97998046875,3212.320068359375,450.010009765625,-13277.19970703125,19849.599609375,-4362.39990234375,-5922.1002197265625,-587.0000076293945,763.6000061035156,1.0,0.4224257035529717,-0.749522410969512,1.3405725138047309,2535471263675040,T1Anders7,10.0,2213.8701171875,3002.070068359375,422.07000732421875,-8388.800048828125,11179.49951171875,600.0,2751.300048828125,2038.2000732421875,2629.8001098632812,254.0,233.0,False,0.1359513743556137,1.8486260641040038,0.8498111685299886,True,187.0,False,22,False,16,,2535435908546018,abarneswills3,10.0,2305.320068359375,2760.68994140625,244.00999450683594,-8189.7998046875,554.5000076293945,-145.20000457763672,-1796.7999267578125,3873.5000610351562,3466.4999389648438,255.0,9.0,True,0.6832217774699172,0.7298768951283515,3.016402268453091,True,0.0,False,36,29,False,,enpitsu,76561198039309853,30,1484.25,3743.93994140625,288.5199890136719,13119.200439453125,-14239.200439453125,3069.5001220703125,-356.30001068115234,-12.5,340.49999237060547,255.0,128.0,,0.7570671569476458,-2.7284845298010167,-0.23399573220979517,True,47.0,False,24,2,19,,games5425898691,bf81d8692db,19.0,2461.840087890625,1415.739990234375,76.9000015258789,-7698.2000732421875,-11888.1005859375,-8773.699951171875,792.7999877929688,-15.0,-654.1000366210938,255.0,7.0,-0.16204230217824184,-1.4278312773069235,0.9589328607253602,True,12,False,12,36.0,False,,
27,1919,63,False,False,1,1708.3542486977283,-66.04000091552734,3728.280029296875,164.85000610351562,-15874.49951171875,16874.89990234375,7502.60009765625,5943.699951171875,-338.8999938964844,-746.2999725341797,1.0,-0.4886453934347339,1.0237686709926646,0.7220304325062119,2535435908546018,abarneswills3,12.0,35.58000183105469,3554.489990234375,100.56999969482422,-13311.199951171875,11566.800537109375,2561.199951171875,-2440.5999755859375,-4924.89990234375,-193.99999618530273,255.0,129.0,True,-0.3266992345698988,0.769963075495992,-0.17666788004212414,True,0.0,False,38,False,31,,2535471263675040,T1Anders7,10.0,317.75,4656.330078125,17.010000228881836,-7316.7999267578125,-9810.2001953125,2.0999999344348907,-3.3000001311302185,-4.900000095367432,-1159.800033569336,254.0,120.0,False,-0.009552396374600034,-0.9310775324812343,-0.00039932479690727194,True,187.0,False,22,16,False,,enpitsu,76561198039309853,30,3989.699951171875,368.6700134277344,72.55000305175781,-5996.099853515625,-10311.300048828125,-5042.200012207031,1763.699951171875,3193.699951171875,-1716.300048828125,255.0,0.0,False,-0.4528585332456709,-0.9308958365058758,0.5488522687921026,True,47.0,False,24,2,20,,games5425898691,bf81d8692db,19.0,908.6900024414062,2971.31005859375,90.58000183105469,-1608.6000061035156,20547.39990234375,574.0999984741211,-5375.999755859375,-995.2999877929688,598.3000183105469,255.0,128.0,-0.8111413869652264,-1.7863745934838535,3.063999292332108,True,13,False,14,0.0,False,,
