,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
10,776,22,False,False,1,10559.85632738235,-2002.02001953125,-5014.41015625,379.3999938964844,-7280.3997802734375,20786.8994140625,658.4999847412109,-5664.6002197265625,1799.1000366210938,-821.6999816894531,1.0,-1.3749239079060591,-1.772907780540289,-1.4737211721301469,bf81d8692db,games5425898691,18.0,-1939.77001953125,-5076.72998046875,221.3699951171875,4324.5001220703125,-868.1999969482422,1672.8999328613281,-2663.2000732421875,-3714.4000244140625,-3059.4000244140625,255.0,239.0,,1.1105910488506554,2.2824780113074556,-1.5806198714596178,True,235.0,False,8,False,5,,76561198039309853,enpitsu,27.0,-94.13999938964844,-2063.8701171875,17.049999237060547,694.1000366210938,-21361.99951171875,2.7000001072883606,0.5000000074505806,-0.0,0.09999999776482582,255.0,128.0,-0.016733770854316585,-1.6033018156700642,-2.7633988190609492e-06,True,10,False,10,92.0,False,,Markelio Neibol,b22a5f48e7b,16.0,-1415.4300537109375,1044.7099609375,17.010000228881836,-753.7000274658203,-13577.19970703125,2.0999999344348907,-0.0,2.0000000298023224,-407.99999237060547,255.0,91.0,False,-0.009576691828148111,-1.5000487516129373,9.624497864892204e-05,True,False,216.0,False,False,False,,ru63n28,b09992df59b,10,-1710.6600341796875,-2411.47998046875,17.010000228881836,425.6999969482422,-2629.4000244140625,2.0999999344348907,-1.7000000178813934,-0.19999999552965164,0.0,255.0,128.0,,-0.00958306894308626,-1.7313189682350074,-2.2548071862836697e-06,True,6,31.0,False,8,False,,False
11,832,24,False,False,0,5727.496001516519,3270.1298828125,1209.6600341796875,149.14999389648438,-4626.499938964844,12247.900390625,12443.199462890625,5582.19970703125,1921.3999938964844,-1070.6999969482422,0.0,1.47070968511786,1.9461322657164979,-1.28211481452481,b22a5f48e7b,Markelio Neibol,16.0,3310.570068359375,1034.800048828125,38.959999084472656,-2921.400146484375,18201.400146484375,2727.6998901367188,-454.90001678466797,-2115.2999877929688,2203.8999938964844,255.0,255.0,,0.010111365906267284,1.396760363298555,-0.017976074958279135,True,165.0,False,4,False,3,,b09992df59b,ru63n28,10.0,3665.739990234375,1925.1800537109375,41.75,13132.5,-8401.900024414062,-2359.9000549316406,1652.7999877929688,766.3999938964844,235.20000457763672,,,-0.20035805034734716,-0.6768639079487442,-0.48367079696784265,True,8,False,10,,False,,games5425898691,bf81d8692db,18.0,1435.219970703125,4475.4599609375,17.010000228881836,303.4000015258789,-2048.3999633789062,2.0999999344348907,0.7999999821186066,-0.29999999329447746,13.999999761581421,0.0,128.0,,0.009904857516998893,-1.4162478354649168,-3.657030317939463e-05,True,8,235.0,False,6,False,,enpitsu,76561198039309853,27,2787.18994140625,4200.18017578125,17.049999237060547,17760.10009765625,-3595.7998657226562,3.0000001192092896,0.7000000029802322,0.0,-2009.1000366210938,128.0,0.0,,0.016775121280077274,-0.2691109335133894,-6.605965320118086e-05,True,10,122.0,False,10,False,,
12,921,27,False,False,1,10484.581269561297,-1842.780029296875,-4980.5498046875,677.97998046875,9929.7998046875,5518.900146484375,-7588.699951171875,-5879.7998046875,-245.10000228881836,-1169.1000366210938,1.0,-0.8278381583096535,-1.8034528815438267,-1.3111433883553638,bf81d8692db,games5425898691,18.0,-1916.5999755859375,-5102.990234375,676.3599853515625,2491.699981689453,3.100000023841858,7738.0999755859375,-0.0,2512.7999877929688,0.09999999776482582,255.0,255.0,,1.2318436595445086,-3.112919942849853,-1.5437834668261914,True,235.0,False,8,False,6,,76561198039309853,enpitsu,27.0,-1623.4300537109375,-4963.7998046875,19.6200008392334,51.70000076293945,263.6000061035156,-20.0,72.69999980926514,-16.200000047683716,-390.2000045776367,255.0,0.0,-0.036665260967638266,0.14383756545350795,0.07530477640627321,True,10,False,10,255.0,False,,Markelio Neibol,b22a5f48e7b,16.0,-2643.4599609375,-4129.39990234375,17.010000228881836,11128.800048828125,-6267.80029296875,2.3999999463558197,-1.5000000596046448,-0.0,1911.0000610351562,128.0,255.0,False,-0.009711815774865637,-2.659130257267233,0.00020518603049644865,True,4,134.0,False,4,False,,ru63n28,b09992df59b,10,-1934.260009765625,-1769.949951171875,17.020000457763672,1948.5000610351562,-13827.099609375,1.0999999940395355,-0.09999999776482582,1.5999999642372131,1922.2000122070312,255.0,255.0,,-0.00958363240715158,-1.7434877968404343,0.00022459210263230396,True,8,31.0,False,10,False,,
13,973,29,True,True,0,1720.0372854765972,367.239990234375,3972.6298828125,431.67999267578125,-9708.400268554688,16178.399658203125,4308.599853515625,1835.5999755859375,-4926.000061035156,-917.5,0.0,0.5583576772841453,-1.4448098415379496,2.5602553341094474,b09992df59b,ru63n28,10.0,416.760009765625,3817.840087890625,334.4200134277344,-8699.7998046875,12159.69970703125,71.99999809265137,-127.5,408.80001068115234,-318.0999946594238,128.0,128.0,,-0.7450182412499801,2.6896000756524074,-0.3459028952424087,True,10.0,False,12,False,8,,b22a5f48e7b,Markelio Neibol,16.0,800.239990234375,3526.969970703125,17.010000228881836,-5646.5997314453125,-10116.099853515625,2.199999988079071,-3.1999999284744263,-5.600000023841858,-1326.199951171875,255.0,128.0,0.009557535876378464,-2.1299222176157415,-5.294571338269654e-05,True,4,False,4,117.0,False,,games5425898691,bf81d8692db,18.0,689.8599853515625,4839.31005859375,17.010000228881836,-9063.699951171875,-2570.4000854492188,2.0999999344348907,-0.29999999329447746,-2.5,-733.3999633789062,255.0,128.0,,0.00938361181001856,-2.9132540412016468,0.00023432530712023603,True,8,235.0,False,6,False,,enpitsu,76561198039309853,27,590.25,4215.169921875,146.1300048828125,-16575.50048828125,-3865.4000854492188,3849.5999145507812,-898.7999725341797,2681.7999267578125,-92.79999732971191,128.0,128.0,False,-0.4834080143727774,-2.834156787512042,-0.008566455374638002,True,10,170.0,False,12,False,,False
14,1274,31,False,False,0,5208.647305762376,1.7899999618530273,9.3100004196167,94.0199966430664,743.7000274658203,20608.798828125,829.1999816894531,3645.8999633789062,-1327.7000427246094,4576.400146484375,0.0,-0.023896909016671918,0.07414123637468453,0.05875343090589672,b09992df59b,ru63n28,10.0,17.729999542236328,-124.44000244140625,106.69000244140625,10940.10009765625,18593.1005859375,95.69999694824219,-5285.0,-371.1000061035156,1476.6000366210938,255.0,255.0,,0.7509228976277585,0.39405430319788814,-1.2275438383760484,True,0.0,False,4,False,3,,b22a5f48e7b,Markelio Neibol,15.0,603.9600219726562,-3157.8798828125,17.010000228881836,-12014.69970703125,2394.600067138672,2.3999999463558197,0.09999999776482582,0.0,-2347.4000549316406,255.0,0.0,0.009550977045953118,2.879444632606645,8.764287184449955e-06,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,18.0,-25.139999389648438,475.0400085449219,73.47000122070312,2917.2000122070312,-22619.89990234375,2944.4000244140625,4872.9998779296875,-55.900001525878906,-1028.1999969482422,255.0,128.0,,0.14329669722061017,-1.6107012069035698,-0.0037289126261610293,True,4,0.0,False,3,False,,enpitsu,76561198039309853,27,3178.300048828125,4141.66015625,15.770000457763672,5781.6998291015625,8184.5001220703125,-728.0000305175781,-1203.0999755859375,850.2999877929688,-0.3999999910593033,255.0,128.0,,0.014088595688586034,-2.1858014386851248,2.4644781500715967e-05,True,2,255.0,False,2,False,,
15,1275,31,False,False,1,5315.174745334183,-5.940000057220459,-98.08999633789062,106.77999877929688,-2222.100067138672,18399.599609375,6212.8997802734375,5886.500244140625,965.1999664306641,-645.5000305175781,1.0,0.10132480453392247,-0.29194041091604206,0.0635830459935561,bf81d8692db,games5425898691,18.0,-1.590000033378601,-267.4200134277344,97.37999725341797,-2913.0999755859375,22673.701171875,2322.5,-5486.7999267578125,368.8999938964844,-93.50000381469727,255.0,145.0,,-0.7999286808537425,1.6554171849983819,-0.019485915444124015,True,0.0,False,4,False,3,,76561198039309853,enpitsu,27.0,-3215.3798828125,-4194.10009765625,16.219999313354492,-4267.0001220703125,-6040.2001953125,138.29999923706055,-71.50000095367432,50.300002098083496,0.0,255.0,128.0,-0.010840979364389323,2.1857998586527123,7.295215388303885e-06,True,2,False,2,255.0,False,,Markelio Neibol,b22a5f48e7b,15.0,-535.1900024414062,3138.510009765625,17.010000228881836,11598.699951171875,-3990.5999755859375,2.3000000417232513,0.5999999865889549,-0.19999999552965164,-2273.5000610351562,255.0,30.0,,-0.009551762390015853,-2.743134396871644,1.4226594106032622e-05,True,False,116.0,False,False,False,,ru63n28,b09992df59b,10,-17.729999542236328,124.44000244140625,106.69000244140625,-10940.10009765625,-18593.1005859375,95.69999694824219,5285.0,371.1000061035156,1476.6000366210938,255.0,255.0,,-0.7509228976277585,-0.39405430319788814,-1.2275438383760484,True,3,0.0,False,4,False,,
16,1276,31,False,False,0,5142.446949531451,-8.59000015258789,74.69999694824219,119.02999877929688,-6980.0,-14773.900146484375,1291.6000366210938,-3654.1000366210938,-705.5000305175781,-4684.800109863281,0.0,0.08945871191984522,0.5052767213931874,-0.18726579259112888,b09992df59b,ru63n28,10.0,121.69999694824219,12.850000381469727,113.2699966430664,11750.0,7492.0001220703125,2559.1000366210938,-645.6999969482422,-263.50000381469727,5455.4998779296875,255.0,255.0,,0.8759145989628634,0.631854118949622,-1.7962133944890593,True,0.0,False,4,False,3,,b22a5f48e7b,Markelio Neibol,15.0,535.1900024414062,-3138.510009765625,17.010000228881836,-11598.699951171875,3990.5999755859375,2.3000000417232513,-0.5999999865889549,0.19999999552965164,-2273.5000610351562,255.0,30.0,0.009551762390015853,2.743134396871644,1.4226594106032622e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,18.0,1.590000033378601,267.4200134277344,97.37999725341797,2913.0999755859375,-22673.701171875,2322.5,5486.7999267578125,-368.8999938964844,-93.50000381469727,255.0,145.0,,0.7999286808537425,-1.6554171849983819,-0.019485915444124015,True,4,0.0,False,3,False,,enpitsu,76561198039309853,27,3215.3798828125,4194.10009765625,16.219999313354492,4267.0001220703125,6040.2001953125,138.29999923706055,71.50000095367432,-50.300002098083496,0.0,255.0,128.0,,0.010840979364389323,-2.1857998586527123,7.295215388303885e-06,True,2,255.0,False,2,False,,
17,1312,32,False,False,0,6811.899289875342,-870.0800170898438,-1671.8499755859375,107.16000366210938,-7956.7999267578125,15624.599609375,8208.099975585938,4728.999938964844,-1415.8999633789062,-3410.4000854492188,0.0,-1.3401996853131042,0.8606410965313701,-1.794764102947625,b22a5f48e7b,Markelio Neibol,16.0,-819.5499877929688,-1848.3299560546875,17.010000228881836,-11591.8994140625,9745.999755859375,0.5999999865889549,-0.19999999552965164,0.5999999865889549,0.0,255.0,128.0,,0.00962054127294834,2.442492500079766,-5.5891248020709816e-05,True,91.86147096336529,True,False,False,False,,b09992df59b,ru63n28,10.0,1462.530029296875,1009.4199829101562,23.229999542236328,23.399999141693115,7110.30029296875,-395.40000915527344,-760.6999969482422,2070.2000427246094,2248.8999938964844,255.0,255.0,0.02353449467863071,2.0414184474944364,-0.3270677613076225,True,4,False,4,0.0,False,,games5425898691,bf81d8692db,18.0,-152.57000732421875,-699.72998046875,17.010000228881836,-8290.700073242188,-1925.7000732421875,2.5999999046325684,0.5999999865889549,-0.09999999776482582,-2509.4000244140625,255.0,0.0,,0.009496818787502595,-2.9494063809482363,4.280759339827039e-05,True,4,0.0,False,4,False,,enpitsu,76561198039309853,27,2650.159912109375,4027.300048828125,17.049999237060547,-10303.299560546875,-689.3000030517578,2.5999999046325684,0.5999999865889549,-0.19999999552965164,-2.8999999165534973,255.0,0.0,,0.016661491054224823,-3.0752053087032767,5.126206129394628e-05,True,2,255.0,False,2,False,,
18,1381,34,False,False,0,3543.3369634943338,-2768.52001953125,2131.860107421875,92.9000015258789,11989.69970703125,30343.89892578125,2338.8999938964844,-3883.900146484375,3554.2999267578125,2877.6998901367188,0.0,0.09311547164965366,-2.5723400782254755,-0.03263148310205396,b22a5f48e7b,Markelio Neibol,16.0,-2914.8798828125,1924.4100341796875,64.27999877929688,12120.30029296875,19325.0,2893.9999389648438,-4128.699951171875,1188.3999633789062,-36.09999895095825,228.0,214.0,,0.07509573035659106,0.7027800848679011,-0.02895396651677332,True,,False,4,False,3,,b09992df59b,ru63n28,10.0,-16.149999618530273,2809.469970703125,17.010000228881836,6336.199951171875,11919.69970703125,2.0000000298023224,-0.19999999552965164,-0.9000000357627869,-11.200000047683716,255.0,,0.00959252824174713,1.080412486133518,8.49237493877574e-05,True,4,False,4,31.0,False,,games5425898691,bf81d8692db,18.0,-3747.260009765625,251.25999450683594,17.010000228881836,-11319.300537109375,11880.999755859375,0.19999999552965164,-0.3999999910593033,0.19999999552965164,-2018.5000610351562,255.0,0.0,,0.009579818811424053,2.264501895262486,-4.1842314777306126e-05,True,6,248.69012476295552,True,6,False,,enpitsu,76561198039309853,27,-4.460000038146973,5195.35986328125,17.049999237060547,-584.0999984741211,628.3000183105469,2.5,-10.399999618530273,-8.600000143051147,203.09999465942383,,,,0.016993875854843746,-2.3836125292169617,0.000153590324450163,True,2,255.0,False,2,False,,
19,1498,39,False,False,1,9194.119405416699,-421.1000061035156,-3959.2900390625,395.6400146484375,-129.79999542236328,24077.39990234375,-5172.5,-3135.4998779296875,1110.2999877929688,4993.500061035156,1.0,-0.3466652492640211,0.6354514714101065,-0.3440051459020452,76561198039309853,enpitsu,27.0,-441.94000244140625,-4121.60986328125,325.1400146484375,3923.800048828125,10317.80029296875,-460.99998474121094,1193.3000183105469,4695.7000732421875,2603.0999755859375,255.0,128.0,,0.5463192310447613,2.0230388545679756,1.6566375711377563,True,186.0,False,4,False,3,,bf81d8692db,games5425898691,18.0,-59.540000915527344,-4193.64013671875,203.49000549316406,-21380.30029296875,7967.2998046875,2898.3999633789062,981.6999816894531,-3403.599853515625,64.80000019073486,255.0,98.0,0.7854656972974057,-0.48737433664612584,-0.489727832970417,True,7,False,8,185.1042324189217,True,,Markelio Neibol,b22a5f48e7b,16.0,-1323.2099609375,-4716.43994140625,56.189998626708984,-2371.7999267578125,2157.4000549316406,-3033.2998657226562,-3957.39990234375,-2003.0999755859375,-2639.5001220703125,255.0,0.0,,-0.7919956295508896,-1.3252761164149784,-0.04033298808875447,True,4,4.0,False,4,False,,ru63n28,b09992df59b,10,-1019.4600219726562,-3639.2099609375,159.66000366210938,18572.7001953125,1453.5000610351562,3095.1998901367188,-595.2999877929688,1761.6999816894531,2248.3999633789062,255.0,128.0,False,-0.024470389407483653,2.7864452237608313,0.0034983013656672457,True,5,0.0,False,6,False,,
20,1604,43,True,True,1,2814.018576783558,-386.0199890136719,2634.97998046875,96.62000274658203,8071.099853515625,25440.50048828125,4508.800048828125,-434.59999084472656,-4947.0001220703125,2524.499969482422,1.0,0.6140250250049356,1.6850683171939702,-2.118954499070955,76561198039309853,enpitsu,27.0,-445.07000732421875,2495.780029296875,16.5,10230.800170898438,17572.099609375,-347.7000045776367,145.2999973297119,-1988.6000061035156,1778.2000732421875,128.0,128.0,,-0.0077562667396433365,2.0972774526739206,-0.01420363793602713,True,0.0,False,4,False,4,,bf81d8692db,games5425898691,18.0,-2789.27001953125,1816.68994140625,223.97000122070312,10125.0,20568.798828125,1845.3999328613281,-538.1000137329102,909.7000122070312,-913.3000183105469,255.0,96.0,0.23487473017960592,2.3980847183076732,0.07879472630238403,True,8,False,10,173.557729131432,True,,Markelio Neibol,b22a5f48e7b,16.0,-1847.72998046875,-970.530029296875,17.010000228881836,-5251.500244140625,14659.000244140625,2.0999999344348907,-0.09999999776482582,0.5999999865889549,40.900001525878906,255.0,128.0,,-0.009598958675199627,1.2210962949256872,-8.624463423779664e-05,True,6,0.0,False,6,False,,ru63n28,b09992df59b,10,2136.260009765625,223.44000244140625,17.010000228881836,-3228.900146484375,17725.6005859375,2.3000000417232513,-0.0,-0.5000000074505806,1929.7999572753906,255.0,255.0,False,-0.009580567600836237,1.3255724415707404,4.291884039777525e-05,True,6,0.0,False,6,False,,
21,1885,44,False,False,1,5219.782483401812,79.5199966430664,-15.529999732971191,111.77999877929688,25270.50048828125,-9115.10009765625,5151.5997314453125,-2854.4000244140625,-1557.2999572753906,5042.39990234375,1.0,-0.1713915934421308,0.04756069281055213,0.19317176814441173,76561198039309853,enpitsu,27.0,25.8799991607666,-179.41000366210938,95.33000183105469,-16544.3994140625,15876.800537109375,1757.2999572753906,-1188.3000183105469,-5273.900146484375,1011.3999938964844,255.0,255.0,,-0.6119686843668461,1.1259699600067028,-0.5113375391158951,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,17.0,-2875.669921875,-3931.85009765625,17.010000228881836,-12326.500244140625,-13057.7001953125,2.199999988079071,-0.0,0.09999999776482582,1941.9000244140625,255.0,255.0,-0.009607322213753704,-0.8815619557981332,4.708464924325798e-06,True,False,False,False,0.0,False,,Markelio Neibol,b22a5f48e7b,16.0,3.5199999809265137,3774.280029296875,17.010000228881836,-255.0,-8634.89990234375,2.0000000298023224,-0.0,0.7999999821186066,-0.9000000357627869,255.0,128.0,,-0.009516017265904347,-1.541010344760201,7.191570184084125e-05,True,False,116.0,False,False,False,,ru63n28,b09992df59b,10,-99.0,172.89999389648438,95.4800033569336,13348.1005859375,-18626.500244140625,671.6999816894531,4470.400085449219,3203.900146484375,0.0,255.0,128.0,,-1.1260889227628108,-2.19271645560931,9.875612661939135e-05,True,3,0.0,False,4,False,,
22,2035,49,False,False,1,8893.570571374259,3199.949951171875,-3449.9599609375,325.0,2246.6000366210938,26679.7998046875,-4741.9000244140625,-2172.2000122070312,1657.1000671386719,5341.7999267578125,1.0,0.6949531334972946,-0.02236349351313408,-2.939251690295861,bf81d8692db,games5425898691,18.0,3206.550048828125,-3604.02001953125,268.7099914550781,13292.19970703125,11627.5,1175.4000091552734,2371.300048828125,-3386.9000244140625,3098.5000610351562,255.0,128.0,,0.22466879001080492,1.588184991634036,-0.4621413868676632,True,144.36866212660263,True,4,False,False,,76561198039309853,enpitsu,27.0,-1595.6300048828125,-4261.97998046875,17.059999465942383,16586.400146484375,-9636.799926757812,1.4000000059604645,4.099999964237213,-2.199999988079071,265.79999923706055,255.0,255.0,-0.016768879947614796,-2.611862258111482,1.8502654104361814e-05,True,2,False,2,255.0,False,,Markelio Neibol,b22a5f48e7b,16.0,3160.3798828125,4285.56982421875,17.010000228881836,-4559.100036621094,13434.89990234375,2.3000000417232513,-0.29999999329447746,4.300000071525574,891.2999725341797,255.0,255.0,True,-0.009663555176724865,1.2492986105720347,0.00012931942114791437,True,4,255.0,False,4,False,,ru63n28,b09992df59b,10,3640.35009765625,-1761.969970703125,16.989999771118164,-9984.69970703125,-3592.5,12.200000286102295,-29.600000381469727,-25.499999523162842,-2365.5999755859375,255.0,0.0,,-0.008859151180500086,-0.2931674071977302,-0.001904016243306428,True,4,255.0,False,4,False,,
23,2115,52,False,False,0,8223.11145171576,-3745.550048828125,-2573.60009765625,130.0800018310547,10783.399658203125,20045.50048828125,11467.19970703125,5825.9002685546875,-527.7999877929688,-1333.9999389648438,0.0,1.1076141396219572,-1.0655523804309606,1.827304619783962,b22a5f48e7b,Markelio Neibol,17.0,-3830.800048828125,-2813.3701171875,53.66999816894531,2944.1000366210938,21285.80078125,2815.7000732421875,-3967.9998779296875,1150.4000091552734,-519.3000030517578,255.0,116.0,False,0.08155939272345238,1.3572974020596995,0.08012794979267361,True,179.0,False,6,False,5,,b09992df59b,ru63n28,10.0,-2236.72998046875,-1456.56005859375,17.020000457763672,4410.400085449219,-13392.2998046875,0.7000000029802322,0.19999999552965164,-0.5999999865889549,0.0,255.0,128.0,0.009591207083294072,-1.2526267127551494,-6.06697513991901e-05,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,18.0,-2732.219970703125,1268.6800537109375,17.010000228881836,12168.299560546875,-4761.700134277344,2.0999999344348907,0.5999999865889549,0.0,0.0,255.0,128.0,,0.009538002361818895,-0.3730082846240965,-4.847629544034498e-05,True,4,133.0,False,False,False,,enpitsu,76561198039309853,27,-1636.469970703125,1729.6700439453125,17.059999465942383,7107.80029296875,-11935.400390625,1.899999976158142,0.0,0.0,2219.9000549316406,255.0,255.0,,0.0167595379071159,-0.9688501438773544,1.63950176030335e-06,True,2,255.0,False,2,False,,
24,2198,55,False,False,1,8332.710895924864,646.3400268554688,-3188.969970703125,551.969970703125,62.800002098083496,1645.5000305175781,-5984.000244140625,-4732.900085449219,1052.2000122070312,3534.2999267578125,1.0,-0.5076414345217124,1.1291044492223268,1.3967057626995598,bf81d8692db,games5425898691,18.0,634.9199829101562,-3367.820068359375,579.2100219726562,3240.5999755859375,-11168.00048828125,4713.0999755859375,-2883.699951171875,4450.799865722656,-1457.5,255.0,255.0,,0.41292309188985843,-2.2787236688441532,-1.5377424290854382,True,76.49404735462642,True,6,False,3,,76561198039309853,enpitsu,27.0,-107.7300033569336,-4026.860107421875,17.059999465942383,5492.9998779296875,-4996.400146484375,2.199999988079071,-0.9000000357627869,0.7999999821186066,2095.2999877929688,128.0,255.0,-0.016856852981971447,-2.4041541559804562,0.00014357222642123082,True,2,False,2,255.0,False,,Markelio Neibol,b22a5f48e7b,18.0,1099.3800048828125,-1356.6099853515625,16.989999771118164,-11084.89990234375,-15067.7001953125,4.699999988079071,-0.9000000357627869,-1.2999999523162842,1370.8999633789062,255.0,255.0,False,-0.009593960720443653,-0.9569567963953884,0.00014471015033430895,True,6,138.0,False,6,False,,ru63n28,b09992df59b,10,659.530029296875,570.1300048828125,17.020000457763672,1456.6000366210938,-11191.800537109375,1.0999999940395355,-0.19999999552965164,1.5999999642372131,2227.7999877929688,255.0,255.0,,-0.009548161128836006,-1.73740468680387,0.00016945787738134927,True,4,255.0,False,4,False,,False
25,2222,56,False,False,0,2058.346463240475,-590.4400024414062,3104.4599609375,248.91000366210938,14830.899658203125,15387.80029296875,6088.2000732421875,1926.0000610351562,538.4000015258789,-3491.099853515625,0.0,-0.8050097180136447,-2.263599794678619,1.411596485971426,b22a5f48e7b,Markelio Neibol,18.0,-784.3900146484375,2897.739990234375,173.9499969482422,2205.0,17920.50048828125,4840.400085449219,0.0,-1.8000000715255737,-625.9999847412109,234.0,128.0,False,0.009533343670292165,1.12983599807105,-0.00033835059111279864,True,138.0,False,8,4,6,,b09992df59b,ru63n28,10.0,-1020.7999877929688,437.7200012207031,17.020000457763672,-134.3000030517578,8961.900024414062,1.1999999731779099,-1.8000000715255737,-0.5999999865889549,-1416.0000610351562,0.0,0.0,0.009820572404551385,1.5851851976300544,-0.00017349448570140542,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,18.0,-985.6599731445312,4412.10009765625,574.260009765625,-4388.2000732421875,12678.499755859375,-1881.6999816894531,398.6000061035156,-771.2999725341797,-1281.7999267578125,255.0,29.0,,-0.5086634561491207,2.3208551927313135,-0.25166888451825725,True,6,66.0,False,4,False,,enpitsu,76561198039309853,27,-30.079999923706055,4147.2998046875,17.059999465942383,4304.100036621094,-693.0999755859375,1.4000000059604645,0.09999999776482582,0.29999999329447746,1923.6000061035156,128.0,128.0,False,0.016885007737159344,-2.912488581956105,8.007415321291747e-05,True,2,255.0,False,2,False,,
26,2314,59,False,False,0,3967.8247949680576,2787.6298828125,3665.3798828125,165.82000732421875,-328.6000061035156,27235.6005859375,2845.8999633789062,3046.0000610351562,1160.1000213623047,5037.39990234375,0.0,-0.9143007780151124,-0.5552385852676631,0.40896898394808756,b09992df59b,ru63n28,10.0,2830.050048828125,3445.3701171875,112.2300033569336,8577.7001953125,18247.2998046875,-482.40001678466797,-4013.800048828125,-2352.5999450683594,-2933.2000732421875,255.0,255.0,,0.7950586744835852,0.3675280410496659,-1.7993749631749854,True,118.0,False,6,False,5,,b22a5f48e7b,Markelio Neibol,17.0,39.29999923706055,4345.56982421875,16.989999771118164,5810.7000732421875,-15158.499755859375,4.399999976158142,0.5999999865889549,-0.09999999776482582,0.0,255.0,128.0,0.009550994931279656,-1.2047209839282216,-3.9875309844183e-05,True,6,4,8,81.0,False,,games5425898691,bf81d8692db,18.0,-106.70999908447266,5191.259765625,16.479999542236328,254.79999542236328,-2488.699951171875,52.89999961853027,-62.69999980926514,114.79999542236328,1766.7999267578125,255.0,255.0,,0.013497614520040987,-1.6696733645519948,0.0013870081312806113,True,6,66.0,False,4,False,,enpitsu,76561198039309853,27,2935.6298828125,4246.1298828125,22.010000228881836,11299.7998046875,-13166.500244140625,2993.800048828125,-0.3999999910593033,0.0,-2009.9000549316406,128.0,0.0,,0.01681862173992008,-0.9305239908344063,-1.0263175050268216e-05,True,3,245.791019234606,True,4,False,300.0,
