,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
10,763,21,False,False,1,9367.862867000664,-2908.81005859375,-3420.389892578125,151.8699951171875,-3941.400146484375,14867.19970703125,3145.4998779296875,-3672.5,-4642.300109863281,-980.0,1.0,-0.34989542527978806,-1.3068692998175466,2.346499023817525,2535452288653959,Byrom ig,11.0,-2953.080078125,-3553.760009765625,16.90999984741211,-219.79999542236328,5899.6002197265625,-16.49999976158142,-235.49999237060547,-660.4000091552734,1034.8999786376953,128.0,128.0,False,-0.01647549909963986,1.5618207353194444,-0.014239555458674598,True,247.0,False,6,4,4,,2535415034069482,luk3f3rr13r,9.0,-3194.1201171875,-4022.550048828125,127.3499984741211,-14938.699951171875,5756.400146484375,-2417.5999450683594,-1214.7000122070312,-1217.3999786376953,23.599998950958252,254.0,128.0,False,0.6143617247363456,0.5929345888651971,-0.09942013972541978,True,8,0.0,False,12,False,,enpitsu,76561198039309853,25,92.33000183105469,-3562.25,17.030000686645508,1312.5999450683594,19803.699951171875,1.5999999642372131,-0.29999999329447746,0.5000000074505806,0.0,255.0,128.0,False,-0.0167469538398793,1.6369833275498211,-4.29632059202358e-05,True,4,False,4,0.0,False,,games5425898691,bf81d8692db,19.0,-3011.06005859375,-3789.35009765625,17.010000228881836,3416.6000366210938,13546.400146484375,2.5999999046325684,-0.5000000074505806,-1.4000000059604645,351.6999816894531,255.0,136.0,-0.009567284214170598,1.8047987950914932,2.777171365277646e-05,True,0.0,False,12,False,14,,
11,809,23,False,False,0,6009.485818757968,3560.56005859375,1108.5,128.8699951171875,3739.7000122070312,-18690.30029296875,-1209.4999694824219,7.099999785423279,1915.0,-559.7000122070312,0.0,0.12239166082596521,-0.523937759968611,-0.3914667763209689,bf81d8692db,games5425898691,19.0,3551.60009765625,1309.3399658203125,44.15999984741211,5036.000061035156,-16778.599853515625,-2347.899932861328,1884.7000122070312,-255.30000686645508,-1391.300048828125,255.0,0.0,,-0.34287187718610906,-1.4409325667115311,0.07085741677409918,True,0.0,False,16,14,False,,76561198039309853,enpitsu,25.0,36.91999816894531,261.010009765625,17.030000686645508,997.3000335693359,-19998.199462890625,5.699999928474426,0.0,0.0,0.09999999776482582,255.0,128.0,False,0.01677485450966268,-1.5209437280737497,-1.5307507237842567e-06,True,4,61.0,False,4,False,,Byrom ig,2535452288653959,11,2794.7900390625,175.14999389648438,17.010000228881836,-4991.099853515625,-16221.099853515625,2.5999999046325684,-2.0000000298023224,0.5999999865889549,-4.000000059604645,128.0,128.0,False,0.00980701579074904,-1.869667489937138,4.835080111182915e-06,True,6,4,4,205.0,False,,luk3f3rr13r,2535415034069482,9.0,3636.639892578125,2134.02001953125,17.010000228881836,-810.8000183105469,-13792.5,2.8999999165534973,1.5000000596046448,-1.5999999642372131,2193.8999938964844,254.0,255.0,0.009476027152738948,-1.5639642435135175,-6.68127447912683e-05,True,31.0,False,8,False,12,,False
12,828,23,False,False,0,7029.528243286903,3805.969970703125,-85.48999786376953,94.6500015258789,3429.2999267578125,-16098.299560546875,747.6000213623047,5513.699951171875,2311.3999938964844,-505.99998474121094,0.0,0.4863124750503918,1.7735476409209572,2.4257712993766063,bf81d8692db,games5425898691,19.0,3606.219970703125,98.06999969482422,80.79000091552734,-5498.4002685546875,-20080.799560546875,2219.199981689453,4033.900146484375,-3724.1000366210938,-327.99999237060547,255.0,128.0,,0.6532042773240555,-1.9011098932560293,0.23514813552505412,True,255.0,False,18,15,False,190.0,76561198039309853,enpitsu,25.0,108.30000305175781,-1172.6099853515625,17.030000686645508,997.3000335693359,-19998.199462890625,5.699999928474426,0.0,0.0,0.09999999776482582,255.0,0.0,,0.01677485450966268,-1.5209437280737497,-1.5307507237842567e-06,True,4,92.0,False,4,False,,Byrom ig,2535452288653959,11,2510.780029296875,-746.7000122070312,17.010000228881836,-3368.900146484375,-10928.800048828125,2.5999999046325684,-1.0999999940395355,0.5000000074505806,0.0,255.0,,,0.009645174567815832,-1.8698288384951176,5.276424171995698e-06,True,6,4,4,205.0,False,,luk3f3rr13r,2535415034069482,8.0,3796.389892578125,1193.25,19.479999542236328,1538.8999938964844,-14040.30029296875,2959.4000244140625,0.0,0.0,-98.50000381469727,255.0,128.0,0.009598854469532913,-1.472820642243219,5.811999859412702e-05,True,31.0,False,8,False,13,,
13,878,25,False,False,1,5397.941786883914,-3840.550048828125,2551.010009765625,95.48999786376953,4565.299987792969,26112.80029296875,2871.7999267578125,352.5,-260.9000015258789,713.3000183105469,1.0,-0.6355159364543502,0.5957020001343273,0.6306369197283296,2535415034069482,luk3f3rr13r,8.0,-3859.090087890625,2393.659912109375,19.219999313354492,3932.3001098632812,20759.49951171875,-800.0,2801.199951171875,-2717.3001098632812,-118.00000190734863,255.0,0.0,False,-0.011836477273187804,1.8035151828937663,0.0990789561367401,True,0.0,False,14,10,False,,2535452288653959,Byrom ig,10.0,-422.2300109863281,1286.949951171875,17.010000228881836,13694.000244140625,-3358.2000732421875,2.5999999046325684,-0.5000000074505806,0.19999999552965164,0.0,244.0,128.0,,-0.009575986248164902,-2.901076451146258,5.462295064260303e-05,True,4,205.0,False,6,4,,enpitsu,76561198039309853,25,-145.02999877929688,4624.1201171875,17.040000915527344,-5388.900146484375,17154.89990234375,5.0,0.29999999329447746,-0.09999999776482582,3230.1998901367188,128.0,128.0,False,-0.016778826127251664,0.5722162921927627,5.20236796487671e-05,True,4,False,4,153.0,False,,games5425898691,bf81d8692db,19.0,-3050.090087890625,3266.56005859375,17.020000457763672,-1188.7000274658203,16181.8994140625,1.5999999642372131,-0.0,1.7000000178813934,-1853.3999633789062,255.0,28.0,-0.009598970376907089,1.5535746990677366,-9.282678602061843e-05,True,255.0,False,16,False,18,,
14,928,27,False,False,0,10621.387539525056,2262.419921875,-5000.919921875,782.7000122070312,-11433.900146484375,11159.69970703125,9684.69970703125,-698.1999969482422,-1746.6000366210938,2783.699951171875,0.0,0.0017001655023513266,0.24406430004795507,0.20109019423791735,bf81d8692db,games5425898691,19.0,2246.6298828125,-5098.009765625,631.6699829101562,-6991.6998291015625,3000.10009765625,8421.300048828125,-0.19999999552965164,-2089.7999572753906,0.29999999329447746,255.0,5.0,,-0.8671068981756992,-3.1268792214261243,1.55939019069598,True,255.0,False,19,16,False,,76561198039309853,enpitsu,25.0,-282.82000732421875,-5319.52001953125,17.1299991607666,1143.0999755859375,271.00000381469727,-2.0000000298023224,10.299999713897705,-1.1999999731779099,-7.400000095367432,255.0,255.0,False,0.017521684799207786,0.23011300014090183,-0.0013802032534942308,True,4,153.0,False,4,False,,Byrom ig,2535452288653959,10,-257.6199951171875,-2901.5400390625,17.010000228881836,348.49998474121094,-9867.7001953125,2.7000001072883606,0.19999999552965164,-4.799999892711639,-1569.1000366210938,128.0,103.0,,0.009628128346145738,-1.5781301685171742,-7.345387510461708e-05,True,6,4,4,205.0,False,,luk3f3rr13r,2535415034069482,8.0,2458.489990234375,-5104.06005859375,723.7899780273438,-15934.100341796875,148.29999923706055,5967.19970703125,22.799999713897705,-1678.800048828125,70.0,254.0,0.0,-0.33866934800820103,-3.138662709829948,1.564434293258661,True,0.0,False,10,False,14,,False
15,1016,30,False,False,0,6686.071312524821,-1191.22998046875,-1539.550048828125,533.0,1764.7000122070312,26139.7998046875,-750.6999969482422,-1045.2999877929688,-3561.9000244140625,4713.699951171875,0.0,0.8619571152411574,-1.317288627688307,0.0776421912645933,76561198039309853,enpitsu,25.0,-1261.9100341796875,-1688.97998046875,417.6300048828125,-48.80000114440918,16033.599853515625,-1087.300033569336,2745.8999633789062,3611.099853515625,3109.5999145507812,128.0,128.0,False,-0.7062245015649734,1.0376528275483756,2.6029408101397196,True,50.0,False,6,5,False,,bf81d8692db,games5425898691,19.0,1838.56005859375,-2387.02001953125,16.969999313354492,-2137.100067138672,16098.00048828125,5.199999809265137,0.0,0.7999999821186066,2.8999999165534973,255.0,128.0,,0.009593279541201328,1.7032373630915894,-7.489316356578267e-05,True,18,203.56036145456378,True,20,False,,Byrom ig,2535452288653959,9,-1383.0,-1516.0899658203125,17.010000228881836,-1340.8000183105469,16951.800537109375,0.29999999329447746,0.19999999552965164,-0.5000000074505806,0.0,255.0,128.0,,0.009611209655069368,1.6497278368263666,4.3554967606994823e-05,True,6,4,4,159.56935915126599,True,,luk3f3rr13r,2535415034069482,8.0,-3225.860107421875,-3932.9599609375,17.020000457763672,-16062.099609375,16416.8994140625,-0.5999999865889549,-0.29999999329447746,0.09999999776482582,-1981.300048828125,255.0,0.0,0.009589003744272236,2.2671827282873545,-9.451971651144168e-06,True,236.12344934094338,True,12,False,16,,False
16,1098,33,False,False,1,10156.91804619169,883.3400268554688,-5016.91015625,152.17999267578125,-11995.50048828125,-18464.000244140625,-263.700008392334,-1498.800048828125,-575.099983215332,-5781.199951171875,1.0,-1.0181675023925334,-0.8747482352772842,-2.621113890661831,2535452288653959,Byrom ig,9.0,948.8800048828125,-4920.7998046875,113.37999725341797,7591.7999267578125,-17704.300537109375,-333.8999938964844,1037.3999786376953,4899.2999267578125,2273.800048828125,255.0,0.0,,-1.0375133703213024,0.38112618790937597,-2.7743649982316168,True,74.06964299242983,True,8,5,4,,2535415034069482,luk3f3rr13r,8.0,3269.2900390625,-2740.7900390625,21.989999771118164,-2686.199951171875,-22286.69921875,-861.8000030517578,3611.9000244140625,-524.0999984741211,835.6999969482422,128.0,128.0,False,0.2008014719218882,-1.4613104914367137,-0.004725559588739699,True,12,255.0,False,18,False,,enpitsu,76561198039309853,25,2393.389892578125,-3722.31005859375,17.059999465942383,14988.399658203125,-13627.099609375,1.899999976158142,0.19999999552965164,-0.19999999552965164,0.0,255.0,255.0,False,-0.016780669994687858,-2.403736461581625,-2.714423913330292e-05,True,6,False,6,0.0,False,,games5425898691,bf81d8692db,19.0,-1377.199951171875,-3469.679931640625,16.989999771118164,15810.799560546875,-3453.5000610351562,5.099999904632568,-0.09999999776482582,-0.0,682.9000091552734,255.0,150.0,-0.009585977144038586,-2.972601264681071,-0.0001567980084663603,True,148.0,False,18,False,20,,
17,1169,36,False,False,0,2654.576946224404,1640.3699951171875,4356.669921875,94.87000274658203,11519.3994140625,7674.000244140625,2552.100067138672,3703.0999755859375,3834.7000122070312,2466.999969482422,0.0,-0.21766500479292825,-2.5507137510799995,-2.198991539017533,bf81d8692db,games5425898691,19.0,1528.4100341796875,4214.31005859375,16.989999771118164,12631.500244140625,3030.4998779296875,5.400000214576721,-0.3999999910593033,0.0,2239.199981689453,255.0,255.0,,0.009553452666854149,0.2940926113006683,4.6142045893430176e-05,True,148.0,False,20,18,False,,76561198039309853,enpitsu,25.0,-2248.199951171875,2141.739990234375,100.3499984741211,13358.800048828125,-13840.10009765625,-163.79999160766602,4126.400146484375,3636.199951171875,-11.90000057220459,128.0,128.0,False,0.450245554378874,2.2941776223338186,-3.139160593224266,True,7,255.0,False,8,False,,Byrom ig,2535452288653959,9,-378.8500061035156,4300.81005859375,17.010000228881836,8984.600219726562,-4878.299865722656,3.0000001192092896,3.8999998569488525,-1.899999976158142,956.9999694824219,254.0,255.0,,0.009518844395600435,-0.5139367725419778,0.00015934997069014638,True,8,4,6,59.0,False,,luk3f3rr13r,2535415034069482,8.0,-663.7100219726562,4980.68017578125,16.950000762939453,16415.400390625,-166.39999389648438,13.600000143051147,47.89999961853027,9.200000166893005,723.7999725341797,128.0,128.0,0.009154538302666037,0.017020594159506634,-0.002441578018910987,True,218.0,False,12,False,20,,False
18,1225,38,False,False,0,4192.05010889686,3268.610107421875,4661.14013671875,268.4100036621094,-9507.19970703125,1658.0000305175781,787.6999664306641,690.2999877929688,3639.4000244140625,4719.89990234375,0.0,-0.7134460310298446,-2.0714574747808023,-1.7951794778167773,bf81d8692db,games5425898691,19.0,3424.199951171875,4589.22021484375,207.22999572753906,-2845.4000854492188,3992.5,1485.0,2073.000030517578,-4769.599914550781,-1789.7000122070312,255.0,255.0,,-0.33768297124837793,2.2576790204814374,-1.1197567078659032,True,236.21350522964235,True,22,18,False,,76561198039309853,enpitsu,25.0,678.1400146484375,198.2100067138672,17.059999465942383,11243.499755859375,11375.0,2.5,0.19999999552965164,0.09999999776482582,2150.7000732421875,255.0,255.0,False,0.016780679947328278,0.8701937128940626,-4.719111639649266e-05,True,8,255.0,False,8,False,,Byrom ig,2535452288653959,9,2649.5400390625,4092.139892578125,17.010000228881836,15600.999755859375,-6967.60009765625,2.800000011920929,0.9000000357627869,-0.29999999329447746,-1788.5000610351562,128.0,0.0,,0.009648903252828087,-0.4695291611563613,-0.00012781414888103914,True,8,4,6,38.0,False,,luk3f3rr13r,2535415034069482,8.0,3030.5,4978.6201171875,226.8300018310547,19021.8994140625,-11750.0,1699.2999267578125,-204.89999771118164,-29.100000858306885,-2882.39990234375,254.0,146.0,-0.06974954982412503,-0.554694134898489,1.4995594150933682,True,128.0,False,12,False,20,,False
19,1227,38,False,False,1,10579.785621824003,-3216.760009765625,-4607.669921875,277.6499938964844,5088.999938964844,26032.7001953125,2349.499969482422,-8.999999761581421,-247.29999542236328,-5994.7998046875,1.0,0.7386266966917946,1.9757559014968784,-2.012195570789811,2535415034069482,luk3f3rr13r,8.0,-3252.3798828125,-4792.85986328125,251.1300048828125,-13743.399658203125,14259.89990234375,1991.6999816894531,241.8000030517578,602.2999954223633,215.30000686645508,254.0,128.0,False,0.13515713669622434,0.8056039654251794,1.4935882601010355,True,128.0,False,20,12,False,,2535452288653959,Byrom ig,9.0,-2772.030029296875,-4025.719970703125,17.010000228881836,-13896.300048828125,8782.19970703125,2.800000011920929,-0.7999999821186066,0.29999999329447746,-1907.7999877929688,128.0,0.0,,-0.009636710874888599,0.624710209999376,-9.030016929105256e-05,True,6,38.0,False,8,4,,enpitsu,76561198039309853,25,-760.7100219726562,-300.760009765625,17.059999465942383,-8795.700073242188,-12983.699951171875,2.5,-0.09999999776482582,-0.0,2107.2999572753906,255.0,0.0,False,-0.016777874920838036,-1.047137759269006,-2.5499430273681892e-05,True,8,False,8,255.0,False,,games5425898691,bf81d8692db,19.0,-3403.2900390625,-4622.169921875,209.8300018310547,3171.0000610351562,-4259.200134277344,-73.09999942779541,315.3000068664551,2876.9000244140625,-238.50000381469727,255.0,255.0,0.1769868539013905,-2.312517636086019,-1.465374140059549,True,229.85726462897438,True,18,False,22,,
20,1264,39,False,False,0,5208.851573266595,2591.489990234375,1270.949951171875,139.25,19844.200439453125,5381.199951171875,7120.3997802734375,3963.2000732421875,-3042.9000854492188,3321.7001342773438,0.0,-0.36483101179685007,-2.765583071360077,-2.857448128916541,76561198039309853,enpitsu,25.0,2336.580078125,1163.1300048828125,75.01000213623047,21089.19921875,2428.2000732421875,2870.4998779296875,-1988.699951171875,824.3000030517578,228.1999969482422,128.0,255.0,False,0.017339947915159613,-0.3905116780811432,-0.01607300532607898,True,204.0,False,10,9,False,,bf81d8692db,games5425898691,19.0,4079.030029296875,3221.75,290.0400085449219,79.6999979019165,-8341.900024414062,3122.0999145507812,2110.500030517578,-464.7999954223633,5.0,255.0,0.0,,-0.3967799216799577,-1.5564976692046102,1.5618582026617427,True,18,211.2136257207522,True,22,False,,Byrom ig,2535452288653959,9,2656.4599609375,2334.090087890625,55.220001220703125,-6936.300048828125,-14981.700439453125,3671.099853515625,661.9999694824219,-299.7999954223633,556.5999984741211,235.0,187.0,,0.03382935720200958,-1.9718320302003962,0.000575234580028943,True,10,4,6,4.0,False,,luk3f3rr13r,2535415034069482,8.0,3131.669921875,3820.5400390625,17.010000228881836,-591.5000152587891,-13831.8994140625,0.0,0.19999999552965164,0.0,435.0,255.0,128.0,0.009559475337036633,-1.5723455094283578,-0.00025154859184509917,True,106.0865119349572,True,12,False,21,,False
21,1328,42,False,False,0,4466.887450342853,2333.56005859375,2054.06005859375,218.47999572753906,1114.5999908447266,5430.4998779296875,6307.39990234375,-570.4000091552734,-5441.099853515625,-2291.1000061035156,0.0,-0.36294384917271527,1.5169019299716704,2.771357730497658,bf81d8692db,games5425898691,19.0,2218.4599609375,1921.97998046875,93.45999908447266,-859.8999786376953,5099.2999267578125,3629.89990234375,2390.500030517578,4370.0,-2331.9000244140625,255.0,21.0,,-0.14047775458173492,1.7554143358596008,0.26432601235364567,True,83.0,False,24,19,False,,76561198039309853,enpitsu,25.0,2980.760009765625,1105.0899658203125,17.030000686645508,-12174.69970703125,11889.89990234375,5.400000214576721,-0.5999999865889549,0.9000000357627869,-572.0999908447266,255.0,255.0,False,0.016788491350308195,2.353897529285532,-1.8635571331880626e-05,True,10,106.0,False,10,False,,Byrom ig,2535452288653959,9,365.7300109863281,-355.0199890136719,129.6300048828125,-21094.7998046875,5519.1998291015625,-159.60000038146973,-2499.600067138672,-4895.199890136719,-194.69999313354492,194.0,106.0,,0.9982586076685747,-0.5748940966164108,3.0830594752948377,True,12,4,9,0.0,False,,luk3f3rr13r,2535415034069482,8.0,2113.85009765625,1714.0999755859375,17.010000228881836,-4670.0,14777.900390625,2.0999999344348907,0.19999999552965164,-1.0000000149011612,-1848.3999633789062,255.0,4.0,0.009601296785198738,1.8195900645472987,1.6489369271863556e-05,True,54.0,False,12,False,22,,False
22,1378,44,False,False,1,8842.584494964574,-2535.2099609375,-3009.72998046875,278.4800109863281,-10616.600341796875,1563.5000610351562,-277.09999084472656,496.6999816894531,3761.099853515625,-1066.6000366210938,1.0,0.44930785254499483,-1.4942365544884977,-1.6964473108392146,2535415034069482,luk3f3rr13r,8.0,-2374.219970703125,-3083.919921875,199.10000610351562,-5912.0001220703125,226.49999618530273,499.00001525878906,-449.59999084472656,-4664.800109863281,2878.699951171875,,,True,0.29698749563726967,0.28522977716145564,0.6107304557797655,True,54.0,False,24,13,False,,2535452288653959,Byrom ig,9.0,3047.510009765625,-1361.52001953125,17.010000228881836,5754.4000244140625,-22127.900390625,2.3999999463558197,-0.0,-0.0,-480.29998779296875,201.0,128.0,,-0.009591943838080508,-1.7790834101847353,0.00018944312943121474,,10,0.0,False,12,4,,enpitsu,76561198039309853,25,-2641.860107421875,-2994.9599609375,94.61000061035156,1119.1999816894531,-1222.6000213623047,3340.7998657226562,-2796.300048828125,2477.7000427246094,3069.2001342773438,128.0,255.0,,0.16771953634505363,-1.4391636452644019,-0.03852168469578331,True,12,False,11,98.0,False,,games5425898691,bf81d8692db,19.0,-2499.3798828125,-3001.389892578125,17.010000228881836,-11430.10009765625,-2325.2999877929688,2.8999999165534973,0.19999999552965164,0.19999999552965164,-2183.3999633789062,255.0,0.0,-0.009578840096301588,-0.15901947076119505,-6.480340828582622e-05,True,37.0,False,20,False,24,,
23,1380,44,False,False,0,4107.6624392924305,2603.219970703125,2988.639892578125,292.2200012207031,1205.5000305175781,-5424.5001220703125,8354.000244140625,855.5000305175781,2914.5999145507812,4270.400085449219,0.0,-0.4539599625349278,1.6085711740432445,-1.8599227205888842,76561198039309853,enpitsu,25.0,2630.320068359375,3018.489990234375,132.10000610351562,-244.0999984741211,2352.7000427246094,2346.999969482422,3985.4998779296875,-869.1999816894531,-9.599999785423279,128.0,255.0,,-0.6740801949777324,1.7613151675280034,-0.6447469369816264,True,98.0,False,12,11,False,,bf81d8692db,games5425898691,19.0,2645.6201171875,3010.10009765625,17.010000228881836,11794.100341796875,-814.3000030517578,2.8999999165534973,0.0,0.0,-2336.0000610351562,255.0,0.0,,0.009562196347041177,-0.12704316293839396,-8.189312845039278e-06,True,20,37.0,False,24,False,,Byrom ig,2535452288653959,9,-3107.989990234375,1640.4200439453125,17.010000228881836,-4352.39990234375,22405.2001953125,2.5,0.09999999776482582,-0.9000000357627869,-79.00000095367432,174.0,128.0,,0.00959772443650785,1.7530391761193085,0.00010320562489307237,,12,4,10,0.0,False,,luk3f3rr13r,2535415034069482,8.0,2440.169921875,3085.989990234375,197.75999450683594,5058.0999755859375,303.0999946594238,-161.8000030517578,492.59998321533203,4522.5,3090.8999633789062,,,0.45921277347614853,0.24002352099020074,0.6835795019121892,True,54.0,False,13,False,24,,True
24,1464,47,False,False,1,7586.173122273129,-2951.39990234375,-1398.1600341796875,239.8300018310547,4489.800109863281,24405.0,8032.7001953125,-638.3000183105469,-2888.3999633789062,3414.7000122070312,1.0,0.5706463506547098,0.8503650532912925,-2.6875785039474946,2535415034069482,luk3f3rr13r,8.0,-3015.429931640625,-1651.22998046875,131.52999877929688,4906.9000244140625,18781.8994140625,3348.599853515625,11.499999761581421,4877.699890136719,-420.40000915527344,254.0,53.0,True,0.21523413455130141,2.049611652484796,0.16613309157424494,True,0.0,False,26,15,False,,2535452288653959,Byrom ig,10.0,788.5499877929688,-4071.0,17.010000228881836,-4781.700134277344,11482.80029296875,2.5999999046325684,0.29999999329447746,-1.1999999731779099,-160.79999923706055,180.0,128.0,,-0.009579861680539519,1.1969916222790975,0.00017330403841339366,True,10,255.0,False,12,4,,enpitsu,76561198039309853,25,-3662.75,-2065.06005859375,17.059999465942383,620.9999847412109,19849.599609375,-3.3000001311302185,-0.0,-0.9000000357627869,-9.900000095367432,255.0,128.0,False,-0.01678034404814313,1.603210822972303,4.849441748782636e-05,True,12,False,12,24.85149276128379,True,,games5425898691,bf81d8692db,19.0,-3881.10009765625,641.3900146484375,22.739999771118164,-3213.5000610351562,17907.60009765625,687.2000122070312,-175.30000686645508,1213.499984741211,-18.600000143051147,255.0,128.0,0.030597687405829174,1.381946703420295,0.15685332709938946,True,217.41917437122717,True,20,False,24,,
25,1524,49,False,False,0,9339.068333913217,1982.199951171875,-3744.489990234375,432.4200134277344,-16891.400146484375,-270.3000068664551,9008.099975585938,4424.700012207031,3307.0001220703125,2341.999969482422,0.0,0.05213949719833486,2.60824701022839,-1.5313072381029043,bf81d8692db,games5425898691,19.0,2139.56005859375,-3857.8798828125,298.1300048828125,-16188.199462890625,-237.29999542236328,3222.2000122070312,-4810.5999755859375,307.1999931335449,193.09999465942383,255.0,33.0,,-0.09727500439751643,1.8018791942240366,1.1111625842181851,True,148.0041204985752,True,26,21,False,,76561198039309853,enpitsu,25.0,3478.159912109375,-2770.0,17.059999465942383,-3755.7000732421875,-22556.59912109375,1.899999976158142,-0.19999999552965164,-1.2999999523162842,-474.0999984741211,255.0,128.0,False,0.01678215085164513,-1.7709169664316504,0.00012481792376366424,True,12,31.0,False,12,False,,Byrom ig,2535452288653959,9,-115.08000183105469,1172.18994140625,17.010000228881836,1055.0,-14036.400146484375,2.7000001072883606,-0.09999999776482582,1.1999999731779099,-1153.0000305175781,255.0,41.0,,0.009592735342141862,-1.5042412545101376,-0.00014631337556753271,True,12,4,10,255.0,False,,luk3f3rr13r,2535415034069482,8.0,1940.550048828125,-1747.010009765625,17.010000228881836,-855.8999633789062,-14640.6005859375,2.800000011920929,0.0,2.3000000417232513,-987.3000335693359,254.0,0.0,0.009587403692769928,-1.6222582629278155,-0.00023148550045621908,True,31.0,False,16,False,26,,False
26,1635,53,False,False,0,9573.25487903716,-3923.320068359375,-3941.989990234375,414.95001220703125,4190.10009765625,4515.299987792969,1602.2999572753906,-833.0000305175781,-2304.9000549316406,2612.9000854492188,0.0,0.0842183081697859,2.480348135245484,-1.064537856491297,bf81d8692db,games5425898691,19.0,-3903.429931640625,-4097.97021484375,175.75,-4532.60009765625,6375.5999755859375,-106.00000381469727,-978.7000274658203,-959.5999908447266,-1500.0,128.0,0.0,,-0.0025566325693482436,2.2056576186765957,1.220830904110077,True,118.0,False,28,24,False,,76561198039309853,enpitsu,25.0,-677.77001953125,-4792.2099609375,17.059999465942383,2563.699951171875,-3057.3001098632812,1.8000000715255737,0.7999999821186066,0.19999999552965164,0.0,0.0,128.0,False,0.017031765747090092,2.2686126259476485,2.5767035007527692e-05,True,12,255.0,False,12,False,,Byrom ig,2535452288653959,9,-3401.590087890625,-1577.489990234375,17.010000228881836,-2324.199981689453,-8709.69970703125,2.5999999046325684,-0.7000000029802322,0.0,0.0,255.0,128.0,,0.009587259086685932,-1.8315905967343507,-3.0410334384842497e-06,True,12,4,10,187.0,False,,luk3f3rr13r,2535415034069482,8.0,-4078.989990234375,-2394.75,641.6400146484375,3.3000001311302185,17198.900146484375,1843.3000183105469,-1221.6000366210938,-0.3999999910593033,0.5999999865889549,254.0,52.0,-0.07686145294912157,1.5803679028034545,1.5701356194663882,True,255.0,False,18,False,28,,False
