,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
61,4577,132,False,False,0,1126.1543546794078,-1532.3499755859375,4210.8701171875,284.70001220703125,4537.799987792969,22177.099609375,-9051.799926757812,2587.0999145507812,-2772.2000122070312,-1735.2999877929688,0.0,0.44117287154516394,-0.43154763272224494,-1.3561954867255215,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,-1541.6600341796875,4052.81005859375,177.52999877929688,2426.9000244140625,20440.6005859375,-9135.900268554688,-2107.7000427246094,4466.400146484375,1248.7000274658203,255.0,128.0,,-0.4948600755803516,1.6877049340570556,-0.2489005685852715,False,75.56047318827724,True,8,8,False,,76561198419557807,FRKZDMR,10.0,-1519.4100341796875,3021.659912109375,17.020000457763672,-10973.199462890625,-7385.9002685546875,1.2999999523162842,0.0,-0.19999999552965164,2402.5,255.0,255.0,False,0.009553158561869312,-2.45741401820064,-5.138739180061948e-05,True,191.0,False,6,False,6,,enpitsu,76561198039309853,28,-1430.5899658203125,4101.740234375,168.60000610351562,-4169.800109863281,-2504.199981689453,2060.800018310547,2807.39990234375,-4652.5,-849.8000335693359,128.0,0.0,False,0.563531368644633,-1.694503946282751,0.5031101329268733,True,1,255.0,False,2,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,233.24000549316406,4764.1298828125,132.4600067138672,-20483.60107421875,695.0,3353.3999633789062,-272.7000045776367,1540.3999328613281,-838.7999725341797,255.0,3.0,-0.35105834625188675,3.1191384445515906,0.012020698365292822,True,218.63311838590968,True,False,8,10,,
62,4589,133,False,False,0,491.1701500920145,-1372.800048828125,5022.06005859375,221.6999969482422,1848.2000732421875,-9818.099975585938,4835.4998779296875,-5299.1998291015625,755.1999664306641,2025.3999328613281,0.0,-0.5184481069716642,-0.49512248858760993,-1.9677544449620425,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,-1395.8699951171875,4879.2998046875,16.959999084472656,6679.7998046875,18859.7998046875,21.80000066757202,9.200000166893005,19.299999475479126,1807.7000427246094,255.0,255.0,,0.016858962399552462,1.2762853146574558,-0.0012589792141463893,True,43.0,False,8,8,False,,76561198419557807,FRKZDMR,10.0,-1783.1800537109375,2549.8701171875,17.020000457763672,-4174.599914550781,-12474.49951171875,1.1999999731779099,-0.5000000074505806,-2.5999999046325684,-1998.800048828125,255.0,0.0,True,0.009557120833958904,-1.9094551082445954,-0.00041875169643656627,True,191.0,False,6,False,6,,enpitsu,76561198039309853,28,-1475.56005859375,4035.989990234375,171.60000610351562,-595.6999969482422,-1206.2999725341797,-154.49999809265137,2244.2999267578125,-4974.5001220703125,-683.1999969482422,128.0,128.0,False,-0.5717253744967107,-0.9093644816278718,-1.8660474864034522,True,2,255.0,False,2,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,-720.5599975585938,4819.39013671875,200.22999572753906,-22941.10107421875,1524.4000244140625,-402.40001678466797,-1024.800033569336,-5387.39990234375,418.3000183105469,255.0,128.0,1.425433506131035,-0.7362144578503131,2.588667800675598,True,181.03884742336888,True,False,9,10,,
63,4634,134,False,False,1,8615.805140939196,1033.3699951171875,-3474.7099609375,159.61000061035156,-17328.00048828125,3961.6000366210938,2240.0,-2223.3999633789062,3864.1000366210938,-4015.4998779296875,1.0,-0.7879384760021246,-0.6580274660055121,2.014441853385207,76561198039309853,enpitsu,28.0,1247.030029296875,-3482.340087890625,61.16999816894531,-14005.0,2135.5999755859375,2904.4000244140625,728.1999969482422,-2505.399932861328,3286.199951171875,255.0,128.0,False,-0.07379190861659135,0.2481251837117284,-0.007198744853043439,True,208.0,False,3,4,False,,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,2806.719970703125,-4544.43994140625,17.0,-10582.39990234375,3962.7999877929688,6.299999952316284,7.300000190734863,-12.5,2379.499969482422,255.0,255.0,,-0.00905074308321087,0.3044443996569966,0.0006145985035681697,True,153.03728170292348,True,10,False,10,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,1150.949951171875,-4417.7099609375,46.04999923706055,-8081.500244140625,10967.099609375,3225.7000732421875,-731.2000274658203,961.2999725341797,2581.7999267578125,255.0,194.0,,-0.011151806413142088,0.7733574178183833,0.02462589053453698,True,10,8.486950451327916,True,12,False,,FRKZDMR,76561198419557807,10.0,1744.06005859375,-2715.85009765625,17.020000457763672,-15253.800048828125,1034.4000244140625,-1.7000000178813934,-2.3000000417232513,-0.0,-1965.0,255.0,0.0,-0.009586076348713382,0.11982231383195605,-0.00011561829366605669,True,156.19658496815669,True,False,6,6,,False
64,4678,136,False,False,0,3333.406039432007,1546.1500244140625,2871.18994140625,97.8499984741211,29340.400390625,4952.39990234375,6019.6002197265625,4344.5001220703125,654.7000122070312,-4086.099853515625,0.0,0.4253880781316032,-0.030109006885907976,-1.4576767857687987,76561198419557807,FRKZDMR,10.0,1246.449951171875,2734.260009765625,17.020000457763672,20498.701171875,10430.799560546875,-1.7000000178813934,-1.899999976158142,-0.7000000029802322,1810.5999755859375,255.0,255.0,False,0.0095835550207457,0.5290922368356114,0.0001312775070123581,True,48.4817462198196,True,6,6,False,,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,539.2000122070312,1638.699951171875,108.47000122070312,18364.100341796875,-13709.89990234375,-93.19999694824219,-2182.7999877929688,5015.899963378906,570.4999923706055,255.0,128.0,,0.7065193249727953,-1.1231068462019502,-1.5112476252719378,True,0.0,False,14,False,13,,enpitsu,76561198039309853,28,1139.18994140625,3045.199951171875,16.68000030517578,15823.00048828125,8928.200073242188,44.000000953674316,7.300000190734863,10.299999713897705,1385.7000732421875,255.0,128.0,False,0.015929023698201854,0.5926325364652207,-0.0005349402297715435,True,4,146.0,False,4,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,190.72000122070312,4693.64013671875,17.0,20016.400146484375,8750.30029296875,3.3000001311302185,-1.1999999731779099,-0.7999999821186066,-524.7000122070312,255.0,28.0,0.009610261636031885,0.42980252437305705,-0.0002380886906236507,True,60.0,False,False,10,10,,
65,4717,137,False,False,0,4255.289299824075,3048.22998046875,3542.9599609375,295.3599853515625,-7123.699951171875,16990.699462890625,3011.300048828125,1016.9999694824219,-5600.8001708984375,1896.1000061035156,0.0,1.1483911597467833,-0.3150650992017821,0.4047327117028542,76561198419557807,FRKZDMR,10.0,2992.590087890625,3417.010009765625,185.99000549316406,434.7999954223633,4638.399963378906,1790.3999328613281,-4984.4000244140625,-2299.499969482422,342.79998779296875,128.0,255.0,False,-0.6182463294014647,0.4625104840076192,-0.9323943042487887,True,38.821290382774926,True,7,8,False,,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,3253.699951171875,-59.470001220703125,17.049999237060547,21645.90087890625,-5671.099853515625,2.800000011920929,0.7000000029802322,-0.09999999776482582,-1222.6000213623047,240.0,0.0,False,0.016755549987404,-0.2602095972500636,-0.0003914516246678886,True,0.0,False,14,False,14,,enpitsu,76561198039309853,28,3007.2099609375,4785.5,28.360000610351562,-6932.7001953125,13263.00048828125,1380.0,1454.2999267578125,-2306.199951171875,2196.3999938964844,255.0,255.0,False,-0.07162999950827074,2.0922361763351662,-0.25497941095224314,True,4,146.0,False,4,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,2441.449951171875,4164.35986328125,27.06999969482422,7976.400146484375,-16700.6005859375,3080.4000854492188,-0.09999999776482582,0.5000000074505806,24.700000286102295,255.0,128.0,0.009580035496054509,-1.1294283611466516,0.00013184857010326083,True,24.0,False,False,10,11,,
66,4776,139,False,False,1,9533.376540780026,-1857.219970703125,-3987.159912109375,171.99000549316406,-4663.500061035156,14761.400146484375,5653.900146484375,1733.699951171875,5491.6998291015625,-1683.800048828125,1.0,-0.39908693764692854,-0.008571539169987897,1.0933501722114416,76561198039309853,enpitsu,28.0,-1768.239990234375,-4080.530029296875,54.45000076293945,-6872.80029296875,13272.19970703125,3281.199951171875,-651.6000366210938,-321.6999816894531,-108.80000114440918,255.0,128.0,,-0.040958384581851665,1.1095444934814165,0.000635566079573107,True,137.0,False,5,6,False,,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,-4024.090087890625,-581.260009765625,116.9000015258789,-103.10000419616699,14735.899658203125,-4542.39990234375,-1414.2999267578125,1805.5999755859375,3251.4999389648438,255.0,0.0,,-0.0009958387873762178,1.6210332164238634,1.0409728491546164,True,24.0,False,12,4,10,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,-3331.89990234375,3862.080078125,15.539999961853027,14328.900146484375,17069.69970703125,203.29999923706055,18.799999952316284,-175.9000015258789,-1807.1000671386719,225.0,4.0,False,-0.021179918267403584,2.320601197550322,0.007317733249414481,True,16,,False,16,False,,FRKZDMR,76561198419557807,10.0,-2620.030029296875,-3976.75,61.349998474121094,9857.39990234375,10673.199462890625,2604.2001342773438,-3736.9000244140625,2639.8001098632812,1440.8999633789062,255.0,128.0,-0.10949388127857651,2.1545032969689286,0.002622698165346966,True,0.0,False,False,9,10,,
67,4827,141,False,False,1,7388.59787936096,-2699.6201171875,-1314.6800537109375,98.91999816894531,-2543.2000732421875,10881.500244140625,3753.0999755859375,-5805.0,365.09998321533203,-1472.2999572753906,1.0,-0.8947864328992257,-1.892076365962033,2.8917544129852897,76561198039309853,enpitsu,28.0,-2770.580078125,-1548.050048828125,17.059999465942383,2311.9000244140625,7378.4002685546875,-3.8999998569488525,-0.7000000029802322,-0.0,-1.7000000178813934,255.0,0.0,,-0.016603090742016914,1.8747125801958484,4.56442797317087e-06,True,99.41368625753667,True,6,6,False,,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,-2323.070068359375,-615.1199951171875,94.69000244140625,11490.50048828125,-14323.699951171875,-158.80000114440918,4746.199951171875,2777.0001220703125,-105.39999961853027,255.0,128.0,,-0.09631068265351485,1.0395216035767627,-3.122288838314899,True,24.0,False,14,4,11,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,-1888.4599609375,2155.1201171875,17.030000686645508,-7938.499755859375,-17172.5,5.099999904632568,-0.0,0.3999999910593033,425.29998779296875,198.0,128.0,False,-0.016777476341402715,-1.1741134255885268,-0.00015801841525881678,True,16,255.0,False,16,False,,FRKZDMR,76561198419557807,10.0,-681.5,-1845.969970703125,97.94999694824219,13178.900146484375,14327.7001953125,-167.5,-4046.099853515625,3725.4000854492188,0.29999999329447746,255.0,128.0,-0.8191877064782963,-0.8265555433022915,3.141502202872513,False,0.0,False,False,11,12,,
68,4860,142,False,False,1,6497.775875276772,-3034.949951171875,-33.849998474121094,100.47000122070312,-18928.599853515625,10714.7998046875,2234.2999267578125,-3253.5000610351562,3544.1000366210938,-3585.10009765625,1.0,-0.04258863725784168,-1.492390188966749,2.6304475935127805,76561198039309853,enpitsu,28.0,-2770.02001953125,-108.06999969482422,70.23999786376953,-15243.699951171875,8066.400146484375,2979.1000366210938,-68.4000015258789,-2813.9999389648438,3304.5001220703125,255.0,255.0,,-0.1046003388283964,0.470990688613601,-0.0019381257980145877,True,61.0,False,7,8,False,,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,-1303.510009765625,-2708.510009765625,16.989999771118164,-6008.499755859375,-21887.099609375,2.199999988079071,-1.0000000149011612,-3.100000023841858,-1265.8999633789062,255.0,128.0,,-0.009604868359428479,-1.2271209954456557,0.00010633774357540403,False,0.0,True,14,4,12,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,-2963.6201171875,245.1199951171875,17.030000686645508,-7467.0001220703125,-14885.699462890625,5.5000001192092896,0.5000000074505806,1.1999999731779099,1735.0,128.0,255.0,False,-0.016851889980606,-1.1439154588848433,0.00020397278098697395,True,16,255.0,False,16,False,,FRKZDMR,76561198419557807,10.0,918.739990234375,-106.76000213623047,17.010000228881836,13212.7001953125,14349.7998046875,2.0999999344348907,0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,-0.009640061654190284,2.3149656448091482,-1.940498163382697e-05,True,61.0,False,False,12,12,,
69,4861,142,False,False,0,6502.51003186861,3097.389892578125,8.1899995803833,112.86000061035156,24732.80029296875,10997.39990234375,11493.900146484375,4152.900085449219,624.0000152587891,-4285.299987792969,0.0,-0.14459635553113448,1.2945092841671424,2.589929745542325,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,3021.9599609375,-109.05999755859375,16.139999389648438,5953.3001708984375,13297.80029296875,-826.9000244140625,755.5000305175781,4407.900085449219,-3201.300048828125,130.0,0.0,False,0.02532919828599681,1.2273561169664546,0.050952066883041255,True,255.0,False,16,16,False,,76561198419557807,FRKZDMR,10.0,-918.739990234375,106.76000213623047,17.010000228881836,-13212.7001953125,-14349.7998046875,2.0999999344348907,-0.5000000074505806,0.19999999552965164,0.0,255.0,128.0,,0.009640061654190284,-2.3149656448091482,-1.940498163382697e-05,True,61.0,False,12,False,12,,enpitsu,76561198039309853,28,2900.590087890625,35.91999816894531,95.55999755859375,13767.7001953125,-7792.19970703125,2555.8999633789062,-2635.5999755859375,4647.900085449219,1303.8999938964844,255.0,255.0,,0.5193681572650581,-0.3447362568449433,-0.4421176535968497,True,7,61.0,False,8,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,1303.510009765625,2708.510009765625,16.989999771118164,6008.499755859375,21887.099609375,2.199999988079071,1.0000000149011612,3.100000023841858,-1265.8999633789062,255.0,128.0,0.009604868359428479,1.2271209954456557,0.00010633774357540403,False,0.0,False,4,12,14,,
70,4938,145,False,False,0,3025.059999071527,581.5599975585938,2500.340087890625,169.57000732421875,-13286.199951171875,11971.99951171875,-3685.2999877929688,-1898.699951171875,1485.2000427246094,-3303.900146484375,0.0,0.1564344067798343,-2.659091814048771,2.9673105921128604,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,686.1500244140625,2381.39990234375,120.66999816894531,-15689.100341796875,9253.800048828125,-2931.9000244140625,5004.599914550781,1804.9000549316406,-1394.7999572753906,173.0,128.0,False,0.4283565153409641,0.5191840030750253,2.4102843850012956,False,160.0,False,16,18,False,,76561198419557807,FRKZDMR,10.0,-2456.330078125,950.9099731445312,17.010000228881836,15830.899658203125,10553.1005859375,2.0999999344348907,1.7000000178813934,0.9000000357627869,281.8000030517578,255.0,255.0,False,0.009604378828495198,0.5849579883515371,8.061007932672587e-05,True,247.0,False,12,False,12,,enpitsu,76561198039309853,28,3295.68994140625,585.719970703125,17.020000457763672,-4383.699951171875,15618.599853515625,2.800000011920929,0.0,0.0,-2071.300048828125,255.0,128.0,False,0.016782974698422826,1.7784464413854912,7.451498206544093e-06,True,8,191.8303827419076,True,8,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,2713.0400390625,2640.72998046875,17.010000228881836,-19418.900146484375,6645.8001708984375,0.0,-0.19999999552965164,0.0,-2003.9999389648438,255.0,0.0,0.009594034336163956,2.736571507006208,-2.5797666697766195e-05,True,182.9454795904057,True,4,12,14,,
71,4981,147,False,True,0,1020.7712276070732,-1081.8499755859375,4136.2900390625,97.08999633789062,5992.2998046875,22525.70068359375,2854.2001342773438,-5872.8997802734375,301.49999618530273,-1190.4000091552734,0.0,0.9264015692407127,-2.2572717454073823,-0.7108916952715217,76561198419557807,FRKZDMR,10.0,-1203.4200439453125,3889.820068359375,155.75,5683.0999755859375,22261.39892578125,-1063.6000061035156,151.5999984741211,275.2000045776367,4878.299865722656,255.0,128.0,False,-0.01462113870725231,1.472879185463743,1.5917745298721935,True,191.169428043468,True,13,14,False,,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,-855.3200073242188,3036.510009765625,17.040000915527344,-1397.4000549316406,1387.7000427246094,8.00000011920929,9.49999988079071,6.800000071525574,47.89999961853027,210.0,128.0,False,0.01727544204134275,2.364354902305711,9.124470738600093e-05,True,191.0,False,18,4,16,,enpitsu,76561198039309853,28,2811.35009765625,3687.7900390625,17.030000686645508,-14540.400390625,16067.2998046875,5.0,-0.3999999910593033,0.3999999910593033,40.10000228881836,255.0,128.0,False,0.0167734143184896,2.3106653787204454,-5.835280433455581e-05,True,8,146.0,False,8,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,8.0,4618.18017578125,90.83000183105469,-21982.80029296875,6445.8001708984375,2051.1000061035156,334.0999984741211,1118.499984741211,1288.9999389648438,255.0,128.0,-0.19576257312825746,3.0746032481498013,-0.019774410474648306,True,60.08836128122063,True,4,12,16,,
72,4989,147,False,False,1,9930.239218829174,940.3599853515625,-4790.14013671875,148.33999633789062,18945.50048828125,-25038.40087890625,-387.59998321533203,158.29999923706055,726.6000366210938,-5953.699951171875,1.0,0.41976044445430166,2.630357082139389,0.29193757705517287,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,692.510009765625,-4721.14013671875,132.52999877929688,22434.19921875,3179.1000366210938,602.0999908447266,-5380.7000732421875,-430.0,-1054.800033569336,255.0,144.0,,0.057665949249084913,2.8499154525949746,-0.7479678015112159,True,35.021290161276376,True,13,16,4,,76561198039309853,enpitsu,28.0,-2299.260009765625,-4247.169921875,17.030000686645508,14651.199951171875,-15962.5,5.0,0.29999999329447746,-0.19999999552965164,0.09999999776482582,255.0,255.0,False,-0.01677347868831439,-2.313412601760738,-3.5312094662832914e-05,True,146.0,False,8,False,8,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,908.3699951171875,-3092.199951171875,17.049999237060547,2939.8001098632812,-3109.89990234375,2.5999999046325684,-0.0,-0.0,-54.40000057220459,223.0,128.0,False,-0.016649992519052182,-2.3257840382411157,2.7731011977988787e-05,True,16,191.0,False,18,4,,FRKZDMR,76561198419557807,10.0,1083.4599609375,-4602.47998046875,133.50999450683594,-3132.3001098632812,-22192.099609375,-154.7000026702881,-845.2999877929688,-332.09999084472656,5424.4000244140625,128.0,128.0,0.15704119081601403,2.435353205024158,1.516987611508698,True,181.0,False,False,13,14,,False
73,4993,147,False,False,0,322.7180513577976,-1177.6300048828125,4982.419921875,155.0399932861328,-27674.3994140625,-8527.7001953125,4958.500061035156,-148.00000190734863,-618.6000061035156,-1616.300048828125,0.0,-0.3087534800196525,2.7944967045457014,0.34837157918228456,76561198419557807,FRKZDMR,10.0,-1057.3599853515625,4787.3798828125,132.2100067138672,3132.3001098632812,22192.099609375,-154.7000026702881,845.2999877929688,332.20001220703125,5424.4000244140625,128.0,128.0,False,-0.09886556860755663,-1.8300693598658841,1.4373384520025168,True,181.0,False,13,14,False,,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,-962.0599975585938,3153.679931640625,17.049999237060547,-3056.400146484375,4247.5,3.4999999403953552,0.09999999776482582,-1.0999999940395355,-1421.0000610351562,159.0,0.0,False,0.016687684236876082,2.256223158263802,-0.0002510542694088106,True,191.0,False,18,4,16,,enpitsu,76561198039309853,28,2177.159912109375,4380.169921875,17.030000686645508,-14651.199951171875,15961.800537109375,5.0,-0.29999999329447746,0.19999999552965164,0.0,255.0,255.0,False,0.01677347868831439,2.313412601760738,-3.5312094662832914e-05,True,8,146.0,False,8,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,-1005.5999755859375,4673.0,135.16000366210938,-20874.7998046875,-3273.5000610351562,-111.40000343322754,5042.0001220703125,598.6000061035156,-2114.1000366210938,255.0,98.0,-0.16964726197327154,-3.1207237827129153,-1.7995555319285776,True,22.491096627327707,True,4,13,16,,
74,5055,150,False,False,0,3936.714551791447,-3604.550048828125,2283.169921875,169.50999450683594,-2075.500030517578,3997.5,4505.199890136719,1397.5999450683594,52.69999980926514,-5834.69970703125,0.0,-0.7480716753005888,-1.2100147001828852,1.6418305438829464,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,-3469.10009765625,2185.889892578125,127.69999694824219,-20228.800048828125,-4095.7998657226562,476.3999938964844,-5456.500244140625,-520.8000183105469,-452.79998779296875,212.0,49.0,,0.14631457738612902,-3.1154041319003243,1.1983881864343113,True,86.0,False,17,20,4,,76561198419557807,FRKZDMR,10.0,-385.4599914550781,5611.7099609375,27.170000076293945,10668.00048828125,-1899.7999572753906,-74.0999984741211,-0.09999999776482582,94.89999771118164,-2404.2999267578125,255.0,0.0,False,0.018485015678723245,-0.2284227181950316,0.038463874046616116,True,152.80338059702228,True,14,False,14,,enpitsu,76561198039309853,28,-2012.8699951171875,3888.719970703125,17.030000686645508,-9526.300048828125,-19612.80029296875,1.5000000596046448,0.0,0.09999999776482582,2060.0999450683594,255.0,255.0,,0.016778271638721056,-1.9457037336353036,2.4707323431226682e-05,True,8,135.0,False,8,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,-3735.530029296875,2454.139892578125,45.22999954223633,10961.800537109375,-20153.199462890625,1638.0999755859375,3025.7998657226562,-559.3999862670898,1235.6999969482422,255.0,128.0,-0.09152084202248259,-0.9947543152403685,0.24391169157560286,True,0.0,False,4,15,18,,
75,5154,153,False,False,0,1683.391992845159,-2502.010009765625,4635.47998046875,231.9199981689453,-13592.2998046875,13261.300048828125,6024.4000244140625,3417.6998901367188,4651.000061035156,-1639.1999816894531,0.0,0.31457190728438517,1.2245060118568156,0.1275369186926978,76561198419557807,FRKZDMR,10.0,-2422.360107421875,4521.14990234375,119.5,-16207.900390625,5686.500244140625,-463.1999969482422,-5099.2999267578125,-437.59998321533203,-1358.6000061035156,128.0,255.0,False,0.08167470861744573,2.6707206579369243,0.11997694467303101,True,58.26672677583593,True,14,16,False,,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,-3642.3701171875,2734.840087890625,26.610000610351562,3185.8999633789062,12373.699951171875,-2349.4000244140625,-215.0,3277.60009765625,272.2999954223633,128.0,32.0,False,-0.059510678433330196,1.169347561552653,-0.13710127442285186,True,64.0,False,22,4,20,,enpitsu,76561198039309853,28,-2068.889892578125,4513.3798828125,182.25,-13936.099853515625,2076.3999938964844,324.90001678466797,-5484.69970703125,80.39999961853027,-401.5999984741211,128.0,0.0,False,0.061123808123547514,3.088630868533845,1.2656204960480244,True,9,104.0,False,10,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,-291.55999755859375,2329.719970703125,70.04000091552734,3852.6998901367188,18680.0,-1473.2000732421875,-2831.199951171875,723.3000183105469,-548.1999969482422,255.0,0.0,-0.651795335667824,1.4641901124123247,0.047693154407196556,True,31.0,False,4,18,20,,
76,5189,154,False,False,0,2499.83326179241,-3050.659912109375,3872.47998046875,234.41000366210938,13355.50048828125,15659.599609375,2702.5,-1715.0999450683594,1701.7999267578125,-5491.9000244140625,0.0,-0.13152376019304432,1.207421919207697,1.6257831179262168,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,-3146.85009765625,3681.419921875,142.5,572.2000122070312,12869.49951171875,2432.5999450683594,-1264.3000030517578,-2235.8999633789062,1299.7999572753906,223.0,247.0,False,-0.31372410586602895,1.260650635615815,-0.09155439769687941,True,20.140172096990767,True,21,24,4,,76561198419557807,FRKZDMR,10.0,-3461.530029296875,4578.3798828125,538.9000244140625,-5237.19970703125,-5237.0001220703125,202.5,2154.499969482422,-2153.9999389648438,0.09999999776482582,255.0,255.0,False,0.11042107391700935,-2.3657877496208597,-1.571866206902293,True,44.0,False,16,False,14,,enpitsu,76561198039309853,28,-3463.60009765625,4441.0,69.62999725341797,-2589.1000366210938,-8249.69970703125,-3188.9999389648438,-377.59998321533203,-2647.60009765625,2069.7999572753906,255.0,255.0,False,0.39623211068089415,-1.7794180812541829,-0.559429210423239,True,10,104.0,False,10,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,214.89999389648438,4599.14990234375,17.010000228881836,-5405.10009765625,14130.699462890625,2.3000000417232513,-0.19999999552965164,-0.09999999776482582,1993.3000183105469,128.0,255.0,0.009611804532898607,2.002812839084372,1.5802678477875467e-05,True,31.0,False,4,18,20,,
77,5227,156,False,False,1,9616.405861091553,1600.7099609375,-4450.5498046875,119.0999984741211,8633.699951171875,22857.2998046875,6010.9002685546875,280.9000015258789,-4290.5999755859375,4184.599914550781,1.0,-0.29106145542757156,-0.5654745714540526,0.994611433009935,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,1515.4200439453125,-4602.97021484375,83.97000122070312,17895.799560546875,6987.39990234375,2333.699951171875,-3612.5,3755.7998657226562,1758.699951171875,255.0,198.0,,-0.6920317440923396,2.758864841451343,-0.18199728949196523,True,0.0,False,19,22,4,,76561198039309853,enpitsu,28.0,2073.8798828125,-4468.2001953125,17.030000686645508,-13624.599609375,-2453.800048828125,5.600000023841858,-0.19999999552965164,-0.0,-2214.600067138672,255.0,0.0,False,-0.016759171949369392,-0.115284774090587,-3.2600160256021946e-05,True,63.0,False,10,False,10,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,2641.469970703125,-5037.81005859375,48.349998474121094,-13931.700439453125,2037.1000671386719,-2950.8999633789062,3504.1000366210938,674.1999816894531,-2428.5000610351562,255.0,0.0,False,-0.23692017498490933,0.18991224971132206,0.6203689442408874,True,22,213.23062357851256,True,24,4,,FRKZDMR,76561198419557807,10.0,2772.8798828125,-3971.360107421875,17.0,-11181.700439453125,9644.600219726562,1.2999999523162842,-0.5000000074505806,0.29999999329447746,-2117.7999877929688,255.0,0.0,-0.009586189240879978,0.7760751501015506,-3.1122238742859633e-05,True,22.028627813503306,True,False,14,16,,False
