,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
48,3513,112,False,False,0,6175.00546260346,-1621.06005859375,-992.2899780273438,531.6500244140625,-16832.60009765625,12883.399658203125,18575.50048828125,3372.39990234375,-4961.9000244140625,-75.99999904632568,0.0,-1.0622775573340482,0.7587710980637085,-0.7747025793095629,bf81d8692db,games5425898691,17.0,-1627.6800537109375,-1015.6799926757812,368.489990234375,-3527.5,12278.599853515625,3762.6998901367188,408.49998474121094,-695.9999847412109,5440.3997802734375,255.0,9.0,,-0.9559388624440252,1.3013348054504683,1.1980243239970685,True,28,27,133.7252300631615,True,False,,76561198039309853,enpitsu,27.0,-534.25,-1376.0400390625,17.059999465942383,8166.400146484375,-8565.30029296875,2.5,0.0,0.0,-2377.2999572753906,255.0,0.0,True,0.01672019966252314,-0.8684095677556789,-1.685915363186268e-05,True,4,False,222.0,False,2,,LastOfKhyira,b4e6564961b,4,-1437.6400146484375,-962.4199829101562,425.75,-16566.700439453125,-7332.9998779296875,4101.099853515625,-4391.600036621094,3277.2000122070312,-472.7000045776367,255.0,0.0,True,-0.688093390793402,2.247831539157544,1.2221479875470365,True,77.0,False,24,6,18,,worryinglywashed,b682192fbcb,8.0,-3034.1201171875,-4346.7099609375,86.87000274658203,-19560.10009765625,-5325.30029296875,-878.3000183105469,-174.79999542236328,-4051.7999267578125,212.19999313354492,128.0,0.0,,-0.8744390629524251,2.630625483817834,0.750143889569382,True,32,4,36,0.0,False,
49,3583,114,True,True,0,4450.868252926137,-3512.72998046875,1539.5899658203125,155.5800018310547,16360.999755859375,17025.50048828125,-2288.5000610351562,5567.5,-153.1999969482422,2231.300048828125,0.0,-0.5560283733231122,0.7895360256977048,-3.1362881099536293,bf81d8692db,games5425898691,17.0,-3613.77001953125,1413.4100341796875,49.41999816894531,8844.69970703125,16986.800537109375,2766.300048828125,-3542.3001098632812,2066.9000244140625,142.39999771118164,255.0,118.0,,0.07162344553624364,1.106571850733043,0.0044161605920189344,True,30,29,90.0,False,False,,76561198039309853,enpitsu,27.0,-1075.3299560546875,-351.4100036621094,17.059999465942383,2252.7000427246094,13770.400390625,1.899999976158142,0.0,-0.29999999329447746,-33.69999885559082,255.0,128.0,False,0.016754126917315516,1.4046249982994645,3.641335221148287e-05,True,4,False,222.0,False,2,,LastOfKhyira,b4e6564961b,4,-3814.050048828125,-1616.3399658203125,16.899999618530273,3769.89990234375,12559.000244140625,-73.69999885559082,18.40000033378601,-481.30001068115234,191.00000381469727,255.0,128.0,False,0.017233987861322398,1.2880333264716972,0.005161113355755257,True,4.960369856126839,True,24,6,18,,worryinglywashed,b682192fbcb,8.0,-3645.2099609375,-893.0800170898438,16.989999771118164,1735.8000183105469,20524.7998046875,4.699999988079071,1.5999999642372131,4.900000095367432,100.79999923706055,255.0,128.0,,0.00966962742384052,1.494083212361922,-0.00030236258380543594,True,34,4,38,2.8166794828189334,True,
50,3897,117,False,False,1,5243.794750082112,-26.739999771118164,-21.969999313354492,107.88999938964844,-18879.200439453125,3452.6998901367188,11008.299560546875,2943.2000732421875,-311.1000061035156,5219.1998291015625,1.0,0.13535684540657386,0.0789135500097499,0.05209408504195737,b4e6564961b,LastOfKhyira,4.0,44.31999969482422,-213.33999633789062,41.029998779296875,3519.7000122070312,19274.69970703125,526.5000152587891,1780.2000427246094,-2985.2999877929688,4262.39990234375,255.0,255.0,True,-0.4386630407341976,1.4294534424549228,-0.26274608734367066,True,6,5,17.662038605700268,True,False,,b682192fbcb,worryinglywashed,8.0,3016.919921875,-4114.06982421875,16.989999771118164,-7580.3997802734375,-9195.800170898438,3.1999999284744263,-0.7000000029802322,-1.2999999523162842,-2275.0999450683594,255.0,0.0,,-0.00954583798520267,-0.8366401254389949,-0.0001310977527082766,True,4,False,236.19719566837432,True,4,,enpitsu,76561198039309853,27,3320.669921875,4253.3798828125,16.979999542236328,2231.699981689453,3020.5999755859375,21.600000858306885,13.200000524520874,-9.599999785423279,0.0,255.0,128.0,,-0.015414521944914175,-0.9344439403790769,-3.9389065811381936e-07,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,16.0,27.81999969482422,113.20999908447266,91.86000061035156,-614.7999954223633,-11624.000244140625,1426.3999938964844,5175.0,-1506.9000244140625,-1094.4000244140625,255.0,128.0,,-1.3561783436599686,-2.3277285105442482,1.1381850969477523,True,3,False,4,31.0,False,
51,4060,122,True,True,0,2605.046571466391,1450.9200439453125,4009.409912109375,308.4100036621094,-27321.39892578125,17045.30029296875,3348.3999633789062,5404.69970703125,-1103.7000274658203,2360.2000427246094,0.0,-0.033506577060340985,1.5547495993204263,0.40904917531129686,bf81d8692db,games5425898691,17.0,1637.5999755859375,3851.25,246.6300048828125,-15518.1005859375,16859.7998046875,1983.5000610351562,-1374.9000549316406,-1857.7999877929688,94.79999542236328,255.0,141.0,,-0.42870149114983325,2.4855590526063644,-0.1882823295375488,True,8,6,78.34400855597625,True,False,,76561198039309853,enpitsu,27.0,-33.040000915527344,2149.610107421875,17.040000915527344,-300.3000068664551,9040.900268554688,4.399999976158142,0.3999999910593033,-0.7000000029802322,-49.099998474121094,128.0,128.0,,0.01689216905611115,1.5975263286602661,8.074664320972478e-05,True,4,False,185.0,False,4,,LastOfKhyira,b4e6564961b,4,-2447.360107421875,2568.590087890625,71.73999786376953,13320.999755859375,18451.400146484375,-1172.300033569336,-2614.2001342773438,2020.0,3.700000047683716,255.0,128.0,False,-0.7813132239492944,0.9116304630622303,0.001678923232524506,True,176.0,False,10,False,10,,worryinglywashed,b682192fbcb,8.0,1309.27001953125,4720.93994140625,90.83999633789062,-7561.6998291015625,-4413.0999755859375,3527.9998779296875,-3497.7999877929688,-3051.9000244140625,-1005.9999847412109,128.0,4.0,,-0.08857628562539108,-1.8542405580175074,0.06376515636908252,True,7,False,8,229.71658505931978,True,
52,4331,123,False,False,0,5265.30312596775,10.800000190734863,-46.630001068115234,88.11000061035156,-12617.5,16072.39990234375,-4961.7999267578125,-4116.300048828125,-1994.1000366210938,3883.0999755859375,0.0,-0.016136945226171297,0.036964030865030945,-0.03291799294555245,76561198039309853,enpitsu,27.0,52.439998626708984,-150.8800048828125,103.87999725341797,-11345.10009765625,13172.5,559.1999816894531,412.7000045776367,-1295.0999450683594,-5329.2999267578125,255.0,128.0,,1.2927611489107553,-0.9241955796706409,-2.9495630425605097,True,2,1,0.0,False,False,,bf81d8692db,games5425898691,16.0,-220.14999389648438,-4245.169921875,17.010000228881836,1570.3999328613281,6257.8997802734375,2.5999999046325684,0.0,-0.09999999776482582,206.5999984741211,255.0,128.0,,0.009493956401354971,1.339764179583587,-0.00012617216651433276,True,4,False,116.0,False,4,,LastOfKhyira,b4e6564961b,4,-37.959999084472656,148.38999938964844,77.5199966430664,11489.69970703125,-14759.599609375,3594.5999145507812,-1317.4000549316406,-3254.1000366210938,-4233.699951171875,255.0,0.0,True,-0.027839460922307074,-0.9909818532106331,0.14899405795300968,True,15.089901067877333,True,6,False,4,,worryinglywashed,b682192fbcb,7.0,-2826.580078125,4079.68994140625,16.860000610351562,-16890.6005859375,3446.0000610351562,42.5,108.29999923706055,-25.299999713897705,1761.9999694824219,179.0,255.0,,0.00929645531273983,2.9852868236581025,0.006561101361365468,True,4,False,4,0.0,False,
53,4332,123,False,False,1,5160.618174050966,24.450000762939453,53.5099983215332,91.20999908447266,12773.299560546875,-2553.2000732421875,-746.6999816894531,3072.2000122070312,1198.1999969482422,2078.3999633789062,1.0,0.054287343749086545,-0.07936713145261558,-0.12879270073726148,b4e6564961b,LastOfKhyira,4.0,5.539999961853027,-115.58999633789062,90.47000122070312,-557.2000122070312,3379.8001098632812,2489.199981689453,-571.1999893188477,1736.9999694824219,-5187.1002197265625,255.0,0.0,True,0.10046805783201944,1.428577338098053,0.2740209227885121,True,6,5,11.95809005152795,True,False,,b682192fbcb,worryinglywashed,7.0,2854.800048828125,-4084.8798828125,16.920000076293945,16941.199951171875,-2995.7000732421875,31.90000057220459,-86.80000305175781,17.59999990463257,1806.6999816894531,181.0,255.0,,-0.009403216802903845,-3.0152105757334997,0.004999854537555301,True,4,False,0.0,False,4,,enpitsu,76561198039309853,27,-44.61000061035156,157.22000122070312,112.33000183105469,6765.0,-154.79999542236328,3768.5000610351562,-1968.0000305175781,-1099.8999786376953,3594.8001098632812,255.0,128.0,,-1.3793581634145191,0.7655811880326974,-2.701145389733661,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,16.0,210.88999938964844,4206.85009765625,17.010000228881836,-1604.9000549316406,-6796.099853515625,2.5999999046325684,-0.0,-0.7000000029802322,65.70000171661377,255.0,128.0,,-0.009494321453424543,-1.3463660328835838,-9.483274510562773e-05,True,4,False,4,116.0,False,
54,4333,123,False,False,0,5271.510404142876,-60.81999969482422,-64.93000030517578,92.0199966430664,-12584.300537109375,108.69999885559082,557.0000076293945,-2043.3000183105469,-1719.9000549316406,2437.7999877929688,0.0,-0.09076366353689298,0.03724745919792954,-0.17614296539513347,76561198039309853,enpitsu,27.0,44.61000061035156,-157.22000122070312,112.33000183105469,-6765.0,154.79999542236328,3768.5000610351562,1968.0000305175781,1099.8999786376953,3594.8001098632812,255.0,128.0,,1.3793581634145191,-0.7655811880326974,-2.701145389733661,True,2,1,0.0,False,False,,bf81d8692db,games5425898691,16.0,-210.88999938964844,-4206.85009765625,17.010000228881836,1604.9000549316406,6796.099853515625,2.5999999046325684,0.0,0.7000000029802322,65.70000171661377,255.0,128.0,,0.009494321453424543,1.3463660328835838,-9.483274510562773e-05,True,4,False,116.0,False,4,,LastOfKhyira,b4e6564961b,4,-5.539999961853027,115.58999633789062,90.47000122070312,557.2000122070312,-3379.8001098632812,2489.199981689453,571.1999893188477,-1736.9999694824219,-5187.1002197265625,255.0,0.0,True,-0.10046805783201944,-1.428577338098053,0.2740209227885121,True,8.802485886440486,True,6,False,5,,worryinglywashed,b682192fbcb,7.0,-2854.800048828125,4084.8798828125,16.920000076293945,-16941.199951171875,2995.7000732421875,31.90000057220459,86.80000305175781,-17.59999990463257,1806.6999816894531,181.0,255.0,,0.009403216802903845,3.0152105757334997,0.004999854537555301,True,4,False,4,255.0,False,
55,4400,126,False,False,1,5361.846903341191,2392.760009765625,-8.699999809265137,95.44999694824219,-25407.7001953125,11728.599853515625,4394.4000244140625,-2126.1000061035156,453.49998474121094,-5592.19970703125,1.0,0.7260797794909695,-1.304463021790642,-0.8800083196115087,b682192fbcb,worryinglywashed,7.0,2545.64990234375,-73.08000183105469,56.029998779296875,-16739.69970703125,10033.800048828125,2166.199951171875,2633.900146484375,2766.300048828125,3957.0999145507812,255.0,255.0,False,0.04460602165013687,0.6282476969594823,-0.00499551112701717,True,6,5,139.89396983320998,True,False,,b4e6564961b,LastOfKhyira,4.0,-969.5700073242188,-224.61000061035156,99.5199966430664,-11955.0,-8250.30029296875,-158.29999923706055,3132.60009765625,-4520.400085449219,-47.5,255.0,128.0,False,-0.06227675029642425,2.535058032382383,-3.1328839123188894,True,8,False,0.0,False,7,,enpitsu,76561198039309853,26,1948.4100341796875,413.1300048828125,98.33999633789062,14155.999755859375,-4888.800048828125,2255.399932861328,4773.500061035156,2431.199951171875,-1245.8000183105469,255.0,0.0,,-0.5588101898838527,-2.8827063067063134,0.39848304733080625,True,0.0,False,4,False,3,,games5425898691,bf81d8692db,16.0,1798.6800537109375,4082.43994140625,17.010000228881836,3481.7999267578125,13361.99951171875,2.8999999165534973,-0.0,-0.09999999776482582,1988.9999389648438,255.0,255.0,,-0.00957831967955821,1.7823161941913288,0.00010335926933740147,True,4,False,4,177.0,False,2.0
56,4569,132,False,False,1,4478.234694361739,-3513.760009765625,4359.8701171875,211.1699981689453,16409.000244140625,6980.3997802734375,2061.1000061035156,5045.5999755859375,2498.5000610351562,-2073.3999633789062,1.0,-1.4489703863512584,1.253686579115212,-0.5767844358090123,b4e6564961b,LastOfKhyira,4.0,-3642.77001953125,4283.39990234375,79.58000183105469,6398.599853515625,11169.599609375,2767.9998779296875,1141.3999938964844,1745.5999755859375,-1010.1999664306641,255.0,128.0,False,0.22585584911404097,2.10870486493029,0.6891279374837068,True,8,8,166.78351847074367,True,False,,b682192fbcb,worryinglywashed,8.0,6.71999979019165,5145.7900390625,17.010000228881836,16359.7998046875,15554.599609375,0.29999999329447746,0.7000000029802322,0.5999999865889549,-1297.5999450683594,255.0,0.0,,-0.009584994294603163,2.386317355698281,-0.0004171991037695708,False,6,False,140.0,False,6,,enpitsu,76561198039309853,26,-819.7999877929688,4518.27978515625,17.059999465942383,-18411.600341796875,13053.00048828125,2.0999999344348907,-4.399999976158142,3.100000023841858,919.8000335693359,0.0,128.0,,-0.016774776665713458,0.6060772540348349,8.528170185707423e-05,True,190.0,False,6,False,6,,games5425898691,bf81d8692db,17.0,303.55999755859375,5152.89990234375,17.010000228881836,4025.8999633789062,44.40000057220459,2.7000001072883606,-0.5999999865889549,0.5999999865889549,0.0,0.0,128.0,,-0.009770433028450615,-0.01109704993109552,-4.8291452050948976e-05,True,4,False,4,177.0,False,
57,4591,133,False,False,0,10570.750835114295,2351.31005859375,-4919.60986328125,194.9199981689453,26996.59912109375,-9336.500244140625,6226.7999267578125,-2221.999969482422,-3364.89990234375,-4442.900085449219,0.0,0.2939300416505325,2.1845237294543387,2.2908589919830686,76561198039309853,enpitsu,26.0,2092.85009765625,-4874.02001953125,128.17999267578125,18659.100341796875,-2390.5999755859375,3660.4998779296875,384.1999816894531,2851.4999389648438,-264.59999084472656,255.0,255.0,,0.0876546109205608,-0.14213938878005034,-0.0008575138987828313,True,8,7,175.0,False,False,,bf81d8692db,games5425898691,17.0,-735.1099853515625,-5157.64013671875,216.02999877929688,-5050.400085449219,-53.20000171661377,1466.9000244140625,0.19999999552965164,-0.3999999910593033,0.0,255.0,128.0,,0.009198587661807492,0.011097034265410295,-5.146439062207472e-05,True,6,False,177.0,False,4,,LastOfKhyira,b4e6564961b,4,2840.659912109375,-4799.509765625,15.0,-13123.699951171875,2440.7000732421875,-56.30000114440918,1195.0,248.89999389648438,-2167.2000122070312,255.0,0.0,False,-0.002389193406256508,2.883952163968987,7.557586611560977e-05,True,155.0,False,8,False,8,,worryinglywashed,b682192fbcb,8.0,-879.3900146484375,-5439.4501953125,176.89999389648438,73.80000114440918,3732.0001220703125,4108.2000732421875,-2226.4999389648438,-104.79999542236328,4.799999892711639,255.0,0.0,,-0.9010933274473688,1.5781685690527905,1.5696444979294433,True,6,False,6,140.0,False,
58,4688,136,False,False,0,7347.462066278413,3209.699951171875,-953.3099975585938,93.1500015258789,-2981.7001342773438,7968.800048828125,0.0,-5556.7999267578125,-2089.2999267578125,-869.4999694824219,0.0,0.6114016043935562,-1.9826110050280525,0.35600785326743317,76561198039309853,enpitsu,27.0,3147.47998046875,-1142.3699951171875,17.049999237060547,-5918.499755859375,22160.80078125,3.400000035762787,0.0,-0.09999999776482582,-1430.8000183105469,255.0,0.0,,0.016776280733830366,1.8069858259647051,-0.0002299988178745091,True,8,8,99.0,False,False,,bf81d8692db,games5425898691,17.0,1858.780029296875,-2297.469970703125,17.0,13529.89990234375,18519.200439453125,3.6000001430511475,0.09999999776482582,0.09999999776482582,214.3000030517578,255.0,128.0,,0.009603119615025442,0.9611999531924887,-0.00010985670166217488,True,6,False,92.0,False,4,12.0,LastOfKhyira,b4e6564961b,4,3218.860107421875,-568.0,68.36000061035156,-4332.099914550781,-14466.99951171875,3133.0999755859375,2889.2999267578125,3068.0999755859375,3398.800048828125,255.0,255.0,False,0.04359989278973392,-2.0073282485716186,-0.04824924154006325,True,86.69562133666008,True,12,False,11,,worryinglywashed,b682192fbcb,8.0,-920.530029296875,-2709.409912109375,73.31999969482422,5901.400146484375,22073.1005859375,2311.300048828125,-5467.1002197265625,511.3999938964844,314.6999931335449,128.0,148.0,False,0.350881252721386,1.3163439375595247,-0.043959861424275236,True,9,False,8,0.0,False,
59,4690,136,False,False,1,5956.745403633575,-3235.550048828125,848.9500122070312,121.16999816894531,-11766.300048828125,15287.2998046875,9031.500244140625,4725.799865722656,-104.49999809265137,3695.2999877929688,1.0,-0.5938846567254815,2.1062183611351535,0.5314940338429587,b4e6564961b,LastOfKhyira,4.0,-3180.889892578125,687.4600219726562,90.61000061035156,4670.0,11171.500244140625,1890.8000183105469,-2973.699951171875,-3804.89990234375,2632.3001098632812,255.0,255.0,False,-0.21980261640394433,1.8847120511095876,-0.6834935939734191,True,12,11,80.38726024986595,True,False,,b682192fbcb,worryinglywashed,8.0,871.3300170898438,2525.510009765625,90.0999984741211,-5901.400146484375,-22073.1005859375,1769.2999267578125,5485.10009765625,-369.70001220703125,161.20000839233398,128.0,128.0,False,-0.9411814312561183,-1.2378256831023335,-0.2040065174279198,True,8,False,0.0,False,9,,enpitsu,76561198039309853,27,-3107.429931640625,963.760009765625,16.450000762939453,3443.0999755859375,-21244.19921875,71.39999866485596,88.50000381469727,-60.70000171661377,-1856.9999694824219,255.0,0.0,,-0.010712046779407496,-1.6652100949168462,-0.00460377249218834,True,99.0,False,8,False,8,,games5425898691,bf81d8692db,17.0,-1858.780029296875,2297.469970703125,17.0,-13529.89990234375,-18519.200439453125,3.6000001430511475,-0.09999999776482582,-0.09999999776482582,214.3000030517578,255.0,128.0,,-0.009603119615025442,-0.9611999531924887,-0.00010985670166217488,True,4,False,6,92.0,False,
60,4749,138,False,False,1,4201.382889639747,-3008.4599609375,3588.610107421875,366.8399963378906,5980.8001708984375,25301.4990234375,1647.2999572753906,-3015.0,3046.7001342773438,-1316.0000610351562,1.0,0.013251823661166678,2.3448833945318723,-0.344001616222893,b4e6564961b,LastOfKhyira,4.0,-3028.320068359375,3334.419921875,215.83999633789062,-4540.400085449219,15531.600341796875,5426.199951171875,472.79998779296875,1035.8999633789062,-895.5999755859375,255.0,0.0,,0.6507548532052431,1.0679797454033992,0.007263974456286581,True,14,12,5.949281661741198,True,3,,b682192fbcb,worryinglywashed,8.0,-1497.199951171875,324.67999267578125,17.020000457763672,-12507.900390625,13804.599609375,-0.9000000357627869,-3.6000001430511475,4.1999998688697815,-919.1000366210938,255.0,128.0,,-0.009602723107151219,0.8808700854984294,-1.1144929870721237e-05,True,8,False,18.408387084161077,True,10,,enpitsu,76561198039309853,27,-4078.93994140625,1233.6600341796875,461.989990234375,-3.0000001192092896,16769.7998046875,-8223.699951171875,-1029.1000366210938,6.700000166893005,-3.700000047683716,255.0,128.0,,-0.4969606512536376,1.5516889743458713,1.5800746376409072,True,23.763991307186792,True,8,False,8,,games5425898691,bf81d8692db,17.0,-4078.25,2688.580078125,258.92999267578125,318.99999618530273,20046.500244140625,-11270.999755859375,-189.79999542236328,-1119.8999786376953,-479.00001525878906,255.0,128.0,,-0.5289360515697674,1.5899061902933358,1.5396445006228379,True,4,False,6,0.0,True,
61,4793,140,False,False,1,3286.796382841769,-2065.169921875,3713.639892578125,164.11000061035156,-8551.300048828125,23191.69921875,6477.60009765625,1748.0000305175781,1010.5999755859375,5650.0,1.0,-0.27382409400871743,0.13421536426578146,2.727787397761423,b682192fbcb,worryinglywashed,7.0,-1988.300048828125,3508.780029296875,95.7699966430664,1568.2000732421875,21053.30078125,2561.7999267578125,-807.9000091552734,5430.10009765625,332.2999954223633,128.0,0.0,,0.20262503619602285,1.3181075519133194,0.6075142732137832,True,10,11,0.0,False,False,,b4e6564961b,LastOfKhyira,4.0,-3289.18994140625,4534.33984375,34.060001373291016,3502.0001220703125,-9150.599975585938,-3707.7999877929688,-2746.7001342773438,-3023.2000732421875,-92.89999961853027,255.0,128.0,,-0.3246308709564766,-1.9613881947567524,-0.1354252185493368,True,14,4,0.0,False,12,,enpitsu,76561198039309853,27,-1976.199951171875,3326.199951171875,45.380001068115234,14756.8994140625,2473.000030517578,3139.2001342773438,263.6000061035156,-66.30000114440918,1915.5000305175781,0.0,255.0,,-0.02810637006888307,2.850832311066061,0.016477074861681637,True,10.0,False,10,False,9,,games5425898691,bf81d8692db,17.0,-1739.1400146484375,3860.1298828125,17.030000686645508,10449.3994140625,-15201.400146484375,0.29999999329447746,1.7000000178813934,0.7999999821186066,-1834.9000549316406,0.0,0.0,,-0.009860042177292158,-2.093521833882699,1.5361126499889052e-05,True,4,False,6,220.0,False,
