,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
10,919,27,False,False,0,9869.18959859893,1784.1500244140625,-4358.2998046875,145.89999389648438,20499.69970703125,4143.500061035156,-1280.3999328613281,-3763.800048828125,59.60000038146973,4672.200012207031,0.0,0.972190985373893,3.0292905843194085,2.606505193341172,2004924535638888352,Trapanator7701,12.0,1643.4100341796875,-4345.43017578125,107.56999969482422,6222.39990234375,-12727.900390625,1455.7000732421875,2024.2999267578125,4789.5001220703125,1792.2999572753906,255.0,190.0,,0.7421507899255603,-1.266766317710877,-0.41303822611211544,True,16,117.0,False,15,4,,2535444074137743,VincyChris9847,12.0,1660.97998046875,-3040.860107421875,17.010000228881836,-7275.4998779296875,-8703.200073242188,2.7000001072883606,-0.5000000074505806,0.09999999776482582,0.29999999329447746,254.0,128.0,,0.00959293577393403,-2.267004204086936,-2.3585325949758048e-05,True,12,10,4,255.0,False,,enpitsu,76561198039309853,24,2212.610107421875,-26.149999618530273,17.059999465942383,98.50000381469727,-18034.100341796875,1.899999976158142,0.0,-5.099999904632568,-1169.800033569336,255.0,128.0,,0.016775025281466505,-1.6352519153586926,0.00013093774398264355,True,92.0,False,12,False,12,,games5425898691,bf81d8692db,23.0,2068.699951171875,-4382.240234375,16.989999771118164,-16803.599853515625,8422.100219726562,2.800000011920929,-0.9000000357627869,0.3999999910593033,-1334.4999694824219,255.0,68.0,0.009603028608653988,2.614367875726411,7.361162180585238e-05,True,201.81993960052404,True,False,10,10,,
11,921,27,False,False,1,2871.806287661881,-1863.3199462890625,4344.1201171875,154.44000244140625,-857.6999664306641,4197.799987792969,11033.499755859375,-615.9999847412109,-5077.39990234375,3136.7999267578125,1.0,-0.7448675741834508,2.8692592811755255,2.6989092196689763,bf81d8692db,games5425898691,23.0,-1916.9000244140625,4293.06005859375,16.989999771118164,16406.199951171875,-10691.300048828125,2.800000011920929,-0.0,-0.3999999910593033,-705.6999969482422,255.0,107.0,,-0.009624551371121707,-2.522787847865064,0.00011202800689661507,True,10,195.5519311786979,True,10,False,,76561198039309853,enpitsu,24.0,-2204.080078125,190.6699981689453,17.059999465942383,1596.0000610351562,17876.99951171875,1.8000000715255737,-0.0,-1.0000000149011612,-312.39999771118164,255.0,128.0,,-0.016781773846710774,1.6908268146890348,0.00020696668482963673,True,12,12,False,92.0,False,,VincyChris9847,2535444074137743,12,-1593.050048828125,3122.1201171875,17.010000228881836,7518.499755859375,8995.0,2.7000001072883606,0.5000000074505806,-0.0,0.0,255.0,128.0,,-0.00959293577393403,2.267004204086936,-2.3585325949758048e-05,True,255.0,False,12,4,10,,Trapanator7701,2004924535638888352,12.0,-1643.4100341796875,4345.43017578125,107.56999969482422,-6222.39990234375,12727.900390625,1455.7000732421875,-2024.2999267578125,-4789.5001220703125,1792.2999572753906,255.0,190.0,-0.7421507899255603,1.266766317710877,-0.41303822611211544,True,117.0,False,4,16,15,,
12,974,29,False,False,0,10496.199246103391,2005.6199951171875,-4947.16015625,1042.0,7665.4998779296875,13453.499755859375,6058.499755859375,-1720.5000305175781,1051.2999725341797,4746.499938964844,0.0,0.9342198606187865,-1.7886721816969213,-1.5362353644897067,2004924535638888352,Trapanator7701,12.0,1925.97998046875,-5051.41015625,922.2999877929688,3131.6000366210938,8569.299926757812,8095.4998779296875,700.8000183105469,2342.7000427246094,-4926.499938964844,230.0,255.0,,-1.2178612973255571,-0.18355780529584334,-1.4844037180974117,True,18,76.0,False,17,4,,2535444074137743,VincyChris9847,12.0,577.0999755859375,-4985.81982421875,17.010000228881836,2925.0,-4925.7000732421875,3.4999999403953552,0.0,0.0,2811.6000366210938,255.0,255.0,False,0.009507329341782458,-0.5793144311489262,-2.009914037198724e-06,True,12,10,4,255.0,False,,enpitsu,76561198039309853,24,2268.820068359375,-2589.489990234375,17.059999465942383,-367.79998779296875,-11122.19970703125,1.899999976158142,1.1999999731779099,-0.7999999821186066,127.29999542236328,128.0,128.0,,0.01676934346574799,-1.5895761577162835,-0.00011932082093656926,True,122.0,False,12,False,12,,games5425898691,bf81d8692db,23.0,-1613.1099853515625,-3326.050048828125,17.010000228881836,-13272.2998046875,13028.199462890625,2.800000011920929,-0.5000000074505806,0.09999999776482582,-1987.2999572753906,255.0,0.0,0.00956990086831009,2.2922045097801163,-3.50754341506719e-05,True,215.0,False,False,10,10,,
13,1063,32,False,False,1,6123.528059718256,-3663.239990234375,1052.0999755859375,94.91999816894531,-2145.2000427246094,5207.80029296875,-5185.3997802734375,53.89999866485596,-2646.9000244140625,-5384.1998291015625,1.0,0.333083002976774,3.08193283682782,0.07590252198329128,76561198039309853,enpitsu,24.0,-3622.0,958.97998046875,189.44000244140625,-11347.2998046875,-5673.3001708984375,2276.300048828125,-4871.600036621094,-2507.5999450683594,-478.69998931884766,128.0,0.0,False,-0.044157533967706046,-0.43835397534456216,0.7086120697949638,True,14,86.0,False,13,False,,bf81d8692db,games5425898691,23.0,-441.17999267578125,-2195.77001953125,17.010000228881836,-9939.299926757812,-17464.000244140625,2.800000011920929,0.19999999552965164,0.29999999329447746,1598.6000061035156,255.0,255.0,,-0.009584629294705554,-1.085751765618211,0.0002067357957198021,True,10,10,False,209.0,False,,VincyChris9847,2535444074137743,12,-1770.22998046875,3228.719970703125,17.010000228881836,-5998.900146484375,-12216.99951171875,2.5,0.7000000029802322,-0.09999999776482582,0.0,255.0,128.0,False,-0.009504742960345421,-1.11434183788785,1.673171372723689e-05,True,220.0,False,12,4,10,,Trapanator7701,2004924535638888352,12.0,-3643.06005859375,2300.919921875,17.010000228881836,-7577.39990234375,-11153.900146484375,2.8999999165534973,0.19999999552965164,0.3999999910593033,2184.7999572753906,210.0,237.0,-0.009576314658097223,-1.03320978043536,6.064640237358012e-05,True,71.0,False,4,18,18,,
14,1084,33,False,False,0,8011.387282811319,3832.2099609375,-1327.3299560546875,148.5800018310547,2146.0000610351562,2573.900146484375,2938.699951171875,5054.5001220703125,-74.20000076293945,-3231.9000244140625,0.0,-0.2841017670104313,-2.1004698039950878,1.211793446109034,2004924535638888352,Trapanator7701,12.0,3831.570068359375,-1431.699951171875,17.850000381469727,1537.7999877929688,4766.099853515625,86.49999618530273,-9.49999988079071,-295.79999923706055,-1404.7000122070312,0.0,0.0,,-0.007120661027657458,1.2276521152794702,-0.027819522089356313,True,18,71.0,False,18,4,,2535444074137743,VincyChris9847,12.0,2120.760009765625,-2328.89990234375,17.010000228881836,534.0000152587891,6840.999755859375,2.5999999046325684,-0.29999999329447746,1.0999999940395355,104.30000305175781,1.0,128.0,False,0.009926615081041479,1.5134517644825516,-0.00011678131091524339,True,12,10,4,220.0,False,,enpitsu,76561198039309853,24,4001.52001953125,-539.8800048828125,318.94000244140625,115.39999961853027,5004.700012207031,1735.8999633789062,1931.300048828125,508.1999969482422,-572.7000045776367,128.0,255.0,False,0.20297372442100708,0.3392944790454378,-0.7901859241163351,True,86.0,False,14,False,14,,games5425898691,bf81d8692db,23.0,1405.699951171875,3182.10009765625,17.010000228881836,18005.0,4091.199951171875,2.5999999046325684,-0.7000000029802322,0.0,-280.6999969482422,255.0,128.0,0.009582085386588828,0.192262728215679,0.00017063028754335085,True,209.0,False,False,10,10,,
15,1105,34,False,False,0,7951.601900275346,3984.75,-1137.43994140625,186.02999877929688,-1727.2999572753906,2057.2000122070312,-68.20000171661377,4303.0999755859375,-706.6999816894531,-4121.000061035156,0.0,-1.398883994445188,1.720082644181461,-1.5079267616918905,2004924535638888352,Trapanator7701,12.0,3855.81005859375,-1406.530029296875,20.40999984741211,2118.2000732421875,3261.7001342773438,299.59999084472656,150.10000228881836,-686.2000274658203,91.99999809265137,238.0,135.0,,-0.05878207638706949,0.965615877398523,-0.06948143820841247,True,18,71.0,False,18,4,,2535444074137743,VincyChris9847,12.0,2135.56005859375,-1840.75,17.010000228881836,-318.1999969482422,2205.5999755859375,2.7000001072883606,-0.7000000029802322,-2.5999999046325684,493.4000015258789,0.0,128.0,,0.009876761485648741,1.7246345595344503,-7.286085557190555e-05,True,12,10,4,220.0,False,,enpitsu,76561198039309853,24,4010.719970703125,-156.24000549316406,258.95001220703125,115.39999961853027,5004.700012207031,-3244.5001220703125,462.2999954223633,2236.9000244140625,4085.7998657226562,,,,0.07327144268072437,2.7863495077177873,0.5035891887784324,True,86.0,False,14,False,14,,games5425898691,bf81d8692db,23.0,2827.360107421875,3059.81005859375,17.010000228881836,17765.999755859375,-7115.30029296875,2.5999999046325684,1.0999999940395355,-0.29999999329447746,-363.4000015258789,255.0,128.0,0.009588590108940915,-0.40959285340615736,8.562551191373104e-05,True,199.0,False,False,10,10,,
16,1116,34,False,False,0,7829.69733265163,3917.1201171875,-1035.5999755859375,142.6199951171875,-1189.5999908447266,10106.199951171875,2657.2000122070312,2716.7001342773438,-3135.2999877929688,-1453.0999755859375,0.0,-0.1511093562966855,-2.6475084058279665,0.9102568831446325,2004924535638888352,Trapanator7701,12.0,3919.050048828125,-1218.6099853515625,33.11000061035156,2464.9000549316406,7294.000244140625,833.3000183105469,1062.6000213623047,-1040.2999877929688,-1575.2000427246094,255.0,17.0,,-0.11596683008657546,1.253739737690343,-0.30791750233209025,True,18,55.332438438169426,True,18,4,,2535444074137743,VincyChris9847,12.0,2132.239990234375,-1820.31005859375,17.010000228881836,-452.00000762939453,2519.7000122070312,2.7000001072883606,0.3999999910593033,0.09999999776482582,0.0,254.0,128.0,,0.009498311998625846,1.748359185263986,-4.718260901769603e-06,True,12,10,4,220.0,False,,enpitsu,76561198039309853,24,3978.340087890625,42.279998779296875,85.44999694824219,-1558.2000732421875,3477.60009765625,-4293.0999755859375,4526.600036621094,-2894.2001342773438,1175.6999969482422,255.0,,,0.19059162376754654,-2.628151845749349,0.43517566918892153,True,86.0,False,14,False,14,,games5425898691,bf81d8692db,23.0,3499.419921875,2626.449951171875,17.010000228881836,13063.299560546875,-13416.099853515625,2.7000001072883606,2.199999988079071,-2.5,-1109.000015258789,255.0,118.0,0.009592139560939551,-0.8518399691135357,2.3213171782599866e-06,True,199.0,False,False,10,10,,
17,1137,35,False,False,1,6759.564136310514,-3844.02001953125,320.8800048828125,167.4499969482422,-8876.300048828125,7634.5001220703125,2027.2000122070312,3362.9000854492188,1261.2000274658203,4806.199951171875,1.0,0.008590035630037378,-1.0753999859537977,-1.6512263691904179,76561198039309853,enpitsu,24.0,-3753.31005859375,162.8699951171875,110.30000305175781,-518.1000137329102,8335.2001953125,2465.7000732421875,-1322.7999877929688,-5288.599853515625,-728.0000305175781,128.0,255.0,,0.18614362769675383,1.7722969647784452,-0.8516313181302849,True,16,62.0,False,15,False,,bf81d8692db,games5425898691,23.0,-3681.52001953125,-1403.1500244140625,17.0,9239.89990234375,13733.299560546875,10.399999618530273,9.800000190734863,25.09999990463257,-1999.4999694824219,255.0,0.0,,-0.00923506416730817,2.2320161043373186,-0.001459497945815139,True,10,10,False,230.0,False,,VincyChris9847,2535444074137743,12,-2047.010009765625,1345.3800048828125,17.010000228881836,1676.9999694824219,-9346.199951171875,2.7000001072883606,0.29999999329447746,-0.0,0.0,255.0,128.0,,-0.009498311998625846,-1.748359185263986,-4.718260901769603e-06,True,220.0,False,12,4,10,,Trapanator7701,2004924535638888352,12.0,-3901.169921875,316.8800048828125,27.770000457763672,2743.5000610351562,-7251.6998291015625,-778.0999755859375,33.59999895095825,-1266.500015258789,1773.3999633789062,136.0,255.0,-0.09587711997790888,-1.9600179245654765,-0.26589174953823,True,16.0,False,4,18,18,,
18,1183,36,False,False,0,7893.644170695224,3556.780029296875,-1377.8499755859375,128.57000732421875,6701.400146484375,-16880.50048828125,2716.6000366210938,28.499999046325684,-5989.2999267578125,-356.6999816894531,0.0,-0.2568514502012817,-1.5651434115321916,-1.570523690963397,2004924535638888352,Trapanator7701,12.0,3486.949951171875,-1264.050048828125,16.049999237060547,6242.5,-7723.699951171875,-698.4999847412109,3564.7000122070312,-1591.7999267578125,3874.1000366210938,255.0,111.0,,0.01360085985407939,-0.4690034603230706,0.046171738923557845,True,18,168.75200857141968,True,18,4,,2535444074137743,VincyChris9847,12.0,2781.550048828125,-902.8400268554688,17.010000228881836,1269.3000030517578,-13333.1005859375,2.8999999165534973,0.09999999776482582,0.0,-2250.2999877929688,254.0,31.0,False,0.009552917644117075,-1.5444262359766545,-3.7486969555147515e-06,True,12,10,4,222.0,False,,enpitsu,76561198039309853,24,3617.090087890625,-1234.8499755859375,17.059999465942383,-1602.7999877929688,-4926.7999267578125,2.7000001072883606,0.5999999865889549,1.5999999642372131,1696.7999267578125,255.0,255.0,,0.016839301268644056,-1.9330500139162008,0.00021267453934607606,True,62.0,False,16,False,16,,games5425898691,bf81d8692db,23.0,1966.6400146484375,-200.75999450683594,17.020000457763672,-10895.0,-11193.199462890625,1.4000000059604645,0.5999999865889549,0.3999999910593033,-159.60000038146973,255.0,128.0,0.009587333869303705,-2.3615989755043953,0.00013206745788753776,True,212.0,False,False,10,10,,
19,1240,39,False,False,0,10420.482942964789,3718.590087890625,-4203.02001953125,298.739990234375,-1098.7000274658203,5968.499755859375,15601.400146484375,4518.900146484375,687.5,-279.59999084472656,0.0,0.3440795045067168,0.7954406944570126,-1.8295750411510043,2535444074137743,VincyChris9847,12.0,3582.06005859375,-4144.509765625,191.44000244140625,1563.699951171875,-3327.0999145507812,6364.0997314453125,-2906.4999389648438,-4205.5999755859375,1661.1000061035156,255.0,128.0,False,-0.540342205507253,-0.3998046930611456,0.04733919021683765,True,14,135.42852476078977,True,10,6,,2004924535638888352,Trapanator7701,12.0,3448.340087890625,-3541.639892578125,17.010000228881836,-7915.8001708984375,-11563.399658203125,2.5999999046325684,-2.3000000417232513,-3.1999999284744263,-861.9999694824219,226.0,128.0,,0.009576867051010953,-2.229160914296505,0.00011460505887537128,True,18,18,4,145.0,False,,enpitsu,76561198039309853,24,4078.93994140625,-2631.5400390625,616.2899780273438,-2.3999999463558197,-8379.500122070312,-5906.5997314453125,2345.0999450683594,0.0,-0.09999999776482582,255.0,128.0,,0.6256585674114159,-1.5501731673476713,1.582885036789235,True,62.0,False,16,False,16,,games5425898691,bf81d8692db,23.0,-460.92999267578125,-2224.47998046875,17.020000457763672,-3308.0999755859375,-11872.7001953125,1.7000000178813934,0.0,0.0,2205.399932861328,128.0,255.0,0.00964450480947165,-1.779193082534934,1.932358300142553e-05,True,212.0,False,False,10,10,,
20,1338,42,False,False,1,5101.480683984944,-3363.68994140625,2332.840087890625,464.4599914550781,4388.800048828125,17591.99951171875,-2965.2999877929688,-1072.6000213623047,3544.1000366210938,-4721.000061035156,1.0,-0.3586835193524688,-0.4041556171744147,-2.2842702712789746,bf81d8692db,games5425898691,23.0,-3401.330078125,2157.050048828125,367.260009765625,-14003.599853515625,8101.300048828125,3994.8001098632812,-3281.7999267578125,1461.4999389648438,4164.4000244140625,255.0,0.0,,0.49631714235711805,0.9204477759803755,1.0376481273652387,True,12,161.341453567628,True,11,False,,76561198039309853,enpitsu,24.0,-3730.929931640625,359.1099853515625,101.80000305175781,954.8000335693359,-18109.599609375,-142.10000038146973,5492.2998046875,290.79999923706055,-5.899999737739563,0.0,128.0,,-1.0985250488786542,-1.621606617030711,3.1392340821213285,True,18,18,False,62.0,False,,VincyChris9847,2535444074137743,12,-3358.0400390625,2880.010009765625,16.989999771118164,8503.400268554688,-14392.900390625,5.299999713897705,0.9000000357627869,0.9000000357627869,-1978.3000183105469,254.0,0.0,False,-0.009511761051045571,-2.037924481988839,4.304437532538371e-06,True,107.0,False,14,6,10,,Trapanator7701,2004924535638888352,12.0,-620.9199829101562,4974.68994140625,17.010000228881836,-2058.2000732421875,-919.7000122070312,2.5,0.5999999865889549,-0.29999999329447746,0.0,255.0,128.0,-0.009408114816654637,-0.4203989509620776,3.793611907808159e-05,True,255.0,False,4,18,18,,False
21,1383,44,False,False,0,10518.322741874746,2759.739990234375,-4722.58984375,251.91000366210938,25908.20068359375,-3373.9999389648438,8313.300170898438,2197.5999450683594,-3853.3999633789062,4039.89990234375,0.0,0.41502258174606643,-2.5788312902912573,-0.21019041639755212,2004924535638888352,Trapanator7701,12.0,2531.080078125,-4735.47998046875,163.27000427246094,20742.80029296875,-5948.900146484375,3176.300048828125,5467.2998046875,365.6999969482422,473.6000061035156,255.0,7.0,,0.09403675761364798,-0.3459917733360344,0.586029013128507,True,20,230.0081464167564,True,19,4,,2535444074137743,VincyChris9847,12.0,3993.929931640625,-2374.260009765625,75.91999816894531,-1248.8999938964844,-11540.50048828125,-1165.0,-118.00000190734863,878.7000274658203,3.4999999403953552,255.0,128.0,,0.10699421183135512,-1.665845299309243,0.7136047663426728,True,14,10,6,107.0,False,,enpitsu,76561198039309853,23,3553.93994140625,3000.199951171875,101.1500015258789,-1147.9000091552734,22232.7001953125,327.40001678466797,-3462.6998901367188,-188.70000839233398,53.00000190734863,128.0,,,1.0837235185187883,-1.5409124544882846,-0.021723241463172248,True,93.0,False,20,False,20,,games5425898691,bf81d8692db,23.0,3892.919921875,-2930.93994140625,49.93000030517578,-1249.5999908447266,-3362.0999145507812,-3295.8999633789062,1897.5999450683594,5057.099914550781,-1036.2999725341797,255.0,,0.1499122698093989,-2.645084394059355,1.0980373144641262,True,152.0,False,False,12,12,,
22,1435,46,False,False,1,4884.1859723308135,-2913.050048828125,2082.81005859375,248.94000244140625,4267.099914550781,1702.5999450683594,5340.0,1776.7999267578125,-374.00001525878906,-4836.300048828125,1.0,-0.23622107384476973,0.11219574393758715,-0.4788544964714566,bf81d8692db,games5425898691,23.0,-2949.260009765625,2016.3299560546875,112.02999877929688,68.69999885559082,-3003.599853515625,3434.4000244140625,-4713.399963378906,-2812.9000854492188,347.40001678466797,255.0,128.0,,0.30993144007308904,-2.130030439358087,-0.009179301112295262,True,14,152.0,False,13,False,,76561198039309853,enpitsu,24.0,-3242.35009765625,-4379.5400390625,15.460000038146973,4049.5999145507812,9370.399780273438,80.79999923706055,-27.999999523162842,-303.700008392334,-16.299999952316284,255.0,0.0,,0.0046032081007540354,1.9883223105567418,-0.008328740965957426,True,20,20,False,93.0,False,,VincyChris9847,2535444074137743,12,-2578.830078125,3319.9599609375,17.020000457763672,6824.0997314453125,-11290.400390625,1.7000000178813934,-0.0,-0.0,-2275.8999633789062,255.0,0.0,,-0.009568503841174155,-2.046680342200334,-2.6621501283969583e-05,True,107.0,False,14,6,10,,Trapanator7701,2004924535638888352,12.0,-3574.669921875,4465.240234375,759.5599975585938,-4693.699951171875,-4692.5,-425.29998779296875,1936.9000244140625,-1936.4999389648438,0.0,255.0,255.0,-0.09808259649610793,-0.7758102673718641,-1.571743952020802,True,135.0,False,4,20,20,,False
23,1491,48,False,False,0,8026.948320490947,2060.300048828125,-2322.719970703125,180.08999633789062,-11037.900390625,25360.70068359375,12019.7998046875,5422.9998779296875,-574.1999816894531,-2501.999969482422,0.0,-0.38953186104723286,2.1148854855259747,-0.9172980684986017,2004924535638888352,Trapanator7701,12.0,2105.2099609375,-2485.580078125,69.20999908447266,-8509.7998046875,21273.89892578125,2000.0999450683594,-1301.300048828125,1458.8999938964844,-2635.0,255.0,70.0,False,0.01702275160650749,1.8509630491929614,0.03524900074315227,True,22,11.25153556177692,True,21,4,,2535444074137743,VincyChris9847,12.0,2265.159912109375,-2275.3701171875,17.020000457763672,-52.69999980926514,224.69999313354492,1.5999999642372131,0.7999999821186066,-0.7000000029802322,-208.1999969482422,0.0,191.0,,0.009829814449828361,2.7533754531532986,-0.00025547225343576795,True,14,10,6,107.0,False,,enpitsu,76561198039309853,24,1849.800048828125,1646.1300048828125,62.220001220703125,-7410.999755859375,-16915.699462890625,-2021.3999938964844,2128.3999633789062,-1482.5,-1014.3000030517578,0.0,0.0,,-0.45024734387623044,-1.989130534003384,0.06488972841404206,True,255.0,False,22,False,22,,games5425898691,bf81d8692db,22.0,2453.18994140625,-948.739990234375,17.010000228881836,-10763.499755859375,1060.199966430664,1.2999999523162842,-0.3999999910593033,-0.09999999776482582,2227.100067138672,255.0,251.0,0.009524663556847508,3.089509957946633,-1.60354611557393e-05,True,148.87904504037672,True,False,14,14,,
24,1595,51,False,False,1,9214.500416993498,1761.8499755859375,-4033.72998046875,92.7699966430664,28317.39990234375,6801.500244140625,862.6999664306641,-413.8999938964844,3216.400146484375,5047.9998779296875,1.0,-0.07495633100401412,2.2112926626912075,0.6611751344832674,76561198039309853,enpitsu,24.0,1599.8199462890625,-4048.280029296875,176.5800018310547,20449.49951171875,360.0,4107.799987792969,-458.1999969482422,5188.699951171875,1765.5999755859375,255.0,128.0,,-0.7066877703125796,3.1036234774453835,-0.019092822316980198,True,24,141.0,False,23,False,,bf81d8692db,games5425898691,22.0,-1616.6500244140625,-3740.64990234375,17.020000457763672,-4351.9000244140625,-17695.799560546875,1.5000000596046448,-0.3999999910593033,-1.1999999731779099,1378.0000305175781,255.0,255.0,,-0.009598956799768958,-1.3491845566608283,0.00016792242035926973,True,16,16,False,143.0,False,,VincyChris9847,2535444074137743,13,-161.6300048828125,4005.679931640625,44.209999084472656,10469.89990234375,10825.0,-2586.9000244140625,-1318.800048828125,985.0,176.90000534057617,254.0,56.0,,0.17468481976379485,2.3801396475578804,0.2304973981881542,True,168.0,False,16,6,12,,Trapanator7701,2004924535638888352,12.0,3684.949951171875,-291.1600036621094,17.020000457763672,2291.7999267578125,-15726.700439453125,1.2999999523162842,-0.0,0.3999999910593033,-1036.6999816894531,243.0,73.0,-0.009595657990603315,-1.6386383931948085,0.00022638090379738623,True,255.0,False,4,22,22,,False
25,1663,54,False,False,1,8602.692312932135,3945.889892578125,-2903.909912109375,1740.77001953125,-2811.199951171875,2726.099853515625,3154.5001220703125,460.40000915527344,4529.800109863281,-3110.8999633789062,1.0,0.2190427636472466,-0.07263084240389872,-3.0929148040196917,76561198039309853,enpitsu,24.0,4011.2099609375,-3084.60009765625,1512.5899658203125,-4266.400146484375,12685.699462890625,6636.7999267578125,-2223.2000732421875,191.29999160766602,-361.30001068115234,0.0,0.0,,0.17005281379205361,1.63867420129238,-1.5508985824122135,True,26,35.48676142384929,True,24,2,,bf81d8692db,games5425898691,22.0,157.49000549316406,-5133.43017578125,17.020000457763672,6901.400146484375,474.90001678466797,1.7000000178813934,1.5999999642372131,-0.9000000357627869,1138.7000274658203,128.0,238.0,,-0.009812454194278853,3.0923047017644967,0.0001501282935762406,True,16,16,False,143.0,False,,VincyChris9847,2535444074137743,12,3459.169921875,2899.320068359375,17.0,-2623.599853515625,-16141.700439453125,3.700000047683716,-0.0,0.7999999821186066,-1.7000000178813934,255.0,,,-0.009589220439521207,-1.4093673690910924,7.395831674092868e-05,True,255.0,False,16,6,12,,Trapanator7701,2004924535638888352,12.0,4079.010009765625,-2485.8701171875,1313.47998046875,-2.8999999165534973,-11697.5,11792.7001953125,-1082.7999877929688,-1.5999999642372131,1.4000000059604645,255.0,215.0,0.8101740173306714,-1.584746462162867,1.560839517943387,True,214.27131175994873,True,4,22,22,,
26,1670,54,False,False,0,3762.3071036857605,-3871.489990234375,2837.52001953125,1801.75,15451.800537109375,3202.9000854492188,4873.0999755859375,-3145.2999877929688,4207.0001220703125,-2899.5001220703125,0.0,-1.2230357502815292,-1.1481812881118998,-2.585839228906807,2004924535638888352,Trapanator7701,12.0,-4060.449951171875,2728.300048828125,1668.0699462890625,2947.39990234375,5944.000244140625,14754.200439453125,1742.2999572753906,3635.4000854492188,-1589.4999694824219,221.0,255.0,,-1.1637220515392401,0.8218607196397711,2.3368006343616945,True,22,147.0,False,22,4,,2535444074137743,VincyChris9847,12.0,-3378.929931640625,-2406.570068359375,17.0,2516.3999938964844,15448.199462890625,3.700000047683716,-0.29999999329447746,-0.29999999329447746,0.0,128.0,,,0.009624168772536924,1.4093106675959726,3.2586663300782385e-05,True,16,12,6,255.0,False,,enpitsu,76561198039309853,24,-3863.639892578125,2776.8798828125,1645.9599609375,7036.400146484375,-14314.000244140625,5204.6002197265625,827.6000213623047,-97.20000267028809,64.40000057220459,128.0,0.0,,0.2009282310444444,-1.6815063170307933,-1.5523451587981503,True,36.0,False,26,2,24,,games5425898691,bf81d8692db,22.0,-321.8800048828125,5083.60009765625,17.020000457763672,-5664.89990234375,-3464.2001342773438,1.7000000178813934,-0.29999999329447746,0.3999999910593033,2261.0000610351562,255.0,255.0,0.009543399901511311,-2.6034404767633412,7.426742696340158e-05,True,143.0,False,False,16,16,,
