,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
10,739,20,False,False,0,8098.54656138731,-2426.610107421875,-2812.590087890625,236.39999389648438,-4425.7000732421875,10340.0,587.0999908447266,1128.1999969482422,1674.9000549316406,392.09999084472656,0.0,0.36532532811838037,-0.4221464648640317,0.10222857454286678,bf81d8692db,games5425898691,20.0,-2385.93994140625,-2867.179931640625,113.5,-6025.999755859375,10550.400390625,-728.1999969482422,-5115.899963378906,-1810.8999633789062,440.6999969482422,255.0,143.0,,-0.6948059412973894,-1.388936044007512,-3.0801268829026274,True,6,False,215.9597849384431,True,5,,76561198039309853,enpitsu,28.0,-2735.699951171875,-2681.1298828125,17.059999465942383,5104.2999267578125,-7974.2999267578125,1.8000000715255737,1.5000000596046448,-3.700000047683716,-1460.3999328613281,255.0,128.0,False,0.016694396044943664,-1.1254478446258704,0.0003068608536823068,True,4,17.0,False,False,2,,Myxow,b989b169aab,8,-4068.530029296875,-601.0800170898438,192.57000732421875,-346.1000061035156,14385.0,1356.4999389648438,-80.9000015258789,832.9000091552734,-135.10000228881836,175.0,127.0,,-0.10943336314213531,1.6046803847186277,1.3033972112946741,True,6,191.0,False,4,8,,Sayrox-尺ㄖㄩᎶ乇,b46d711507b,44.0,-2478.110107421875,-2124.110107421875,177.11000061035156,-2697.6998901367188,-10175.2001953125,3377.9998779296875,-1058.3000183105469,375.0,-740.5999755859375,128.0,128.0,False,-0.3869068821216765,-2.187117778584561,0.05429545971806689,True,226.80799130470524,True,False,False,4,
11,746,21,False,False,1,3064.607570847514,2559.9599609375,2566.469970703125,346.3500061035156,265.40000915527344,16839.599609375,9134.89990234375,5008.999938964844,-639.0000152587891,1626.6000366210938,1.0,-0.6676181520711466,0.3659821642317642,-0.025879779494526703,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,2568.919921875,2406.909912109375,256.1700134277344,4588.599853515625,9112.60009765625,2033.800048828125,3823.5000610351562,2941.099853515625,-2286.999969482422,255.0,255.0,False,0.49315683495029616,2.4116775329820372,0.21376569454149272,True,4,False,210.0,False,False,,b989b169aab,Myxow,8.0,4063.280029296875,232.3800048828125,177.1999969482422,-1052.6000213623047,-13905.50048828125,-3083.9999389648438,1731.300048828125,1493.2000732421875,-1053.0000305175781,182.0,0.0,True,-0.2552582453378548,-1.4756996903336068,1.242905261577972,True,8,191.0,False,4,6,,enpitsu,76561198039309853,28,2631.320068359375,2920.8798828125,17.059999465942383,-3794.89990234375,10099.600219726562,1.8000000715255737,0.19999999552965164,-1.0000000149011612,-27.200000286102295,255.0,128.0,False,-0.016695862107447706,1.2150763405701333,9.432870995443168e-05,True,2,7.5818838586089425,True,False,4,,games5425898691,bf81d8692db,20.0,2505.860107421875,2665.739990234375,100.5,4794.89990234375,-7953.4002685546875,-227.00000762939453,3857.0001220703125,1099.8999786376953,50.10000228881836,255.0,141.0,,1.1657943312873809,-1.8290447846218938,0.01872110041487549,True,208.0,False,False,6,6,
12,825,23,False,False,1,2216.623851010178,2613.280029296875,3738.43994140625,103.12000274658203,-9735.599975585938,12028.900146484375,1871.9000244140625,1706.4999389648438,383.49998474121094,-1040.0,1.0,-0.2534099869088799,0.06403189622984787,1.6469860804627283,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,2695.2900390625,3567.679931640625,16.989999771118164,-2950.7000732421875,7605.8001708984375,5.299999713897705,-0.29999999329447746,0.29999999329447746,-2506.7999267578125,255.0,0.0,,-0.009483978430332036,1.2268299538010903,-3.301599675868442e-05,True,4,False,168.0,False,False,,b989b169aab,Myxow,8.0,2861.31005859375,1071.6300048828125,17.0,-3040.0,5195.8001708984375,1.5999999642372131,-0.3999999910593033,0.29999999329447746,-212.70000457763672,255.0,122.0,,-0.009479773715076743,1.040687560429972,-3.993160049451958e-06,True,8,155.7372387096446,True,4,6,,enpitsu,76561198039309853,28,1767.5799560546875,4446.7900390625,24.559999465942383,-1806.9999694824219,-5880.10009765625,3038.900146484375,0.7000000029802322,-1.0999999940395355,0.0,255.0,,,-0.016672062881375394,1.869553087314509,4.472376318391524e-05,True,2,,False,False,6,,games5425898691,bf81d8692db,20.0,3865.2900390625,4001.9599609375,62.380001068115234,-4012.39990234375,13210.0,2432.2000122070312,983.0999755859375,-1001.2000274658203,369.1999816894531,255.0,,,0.1715780902716389,1.2910137498254222,-0.5895595268873698,True,238.0,False,False,6,6,
13,869,25,False,False,0,10166.027602755938,-1303.9300537109375,-5017.83984375,346.80999755859375,25935.50048828125,11240.699462890625,5214.4000244140625,4464.4000244140625,810.8000183105469,1873.699951171875,0.0,-0.39100118241773063,1.6439903668178062,-1.6404557001091602,bf81d8692db,games5425898691,20.0,-1449.949951171875,-5099.2900390625,302.260009765625,20430.799560546875,2202.7999877929688,2978.2998657226562,2298.6000061035156,-2525.399932861328,2260.2000427246094,255.0,182.0,,-0.18059057822127467,0.005818187898199103,-1.5483275127150498,True,7,False,133.0,False,6,,76561198039309853,enpitsu,28.0,-1611.4200439453125,-3886.909912109375,54.189998626708984,-69.00000095367432,1462.4000549316406,-450.99998474121094,311.00000381469727,-3306.400146484375,2228.3999633789062,255.0,,,-0.0012367270535772444,1.7419367977320723,1.6121280167711225,True,6,0.0,False,False,2,,Myxow,b989b169aab,8,-1459.02001953125,-2526.389892578125,17.0,15519.89990234375,-11055.400390625,3.700000047683716,0.29999999329447746,-0.19999999552965164,599.0000152587891,219.0,154.0,,0.009607646607887094,-0.6003795561057946,-3.171423920972864e-05,True,6,97.0,False,4,8,,Sayrox-尺ㄖㄩᎶ乇,b46d711507b,44.0,-1557.5400390625,-4487.31005859375,173.3800048828125,8450.10009765625,-4743.399963378906,3454.89990234375,-2033.6000061035156,-210.79999923706055,-1013.3000183105469,128.0,128.0,,-0.5120313921702205,-0.6002541643875433,-0.26282533923919266,True,155.53651592039293,True,False,False,6,
14,1042,31,False,False,1,5936.612036667108,-3170.1298828125,814.5,208.77999877929688,5916.099853515625,9773.900146484375,10752.7001953125,3654.5999145507812,-2931.199951171875,3748.3999633789062,1.0,0.14957190549371352,0.9076350205428408,1.7958301067014677,b989b169aab,Myxow,8.0,-3252.14990234375,669.1300048828125,116.06999969482422,9179.7998046875,6367.7001953125,5390.4998779296875,-31.19999885559082,39.80000019073486,-1577.5999450683594,242.0,133.0,False,-0.01947656697899022,2.9064905800410856,-0.0023120634891952035,False,10,6,214.0,False,6,,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-600.7999877929688,-641.469970703125,17.0,-17226.300048828125,-15145.6005859375,3.3000001311302185,0.29999999329447746,0.29999999329447746,-434.39998626708984,255.0,128.0,,-0.009568937260453922,-0.6808822096783412,0.00017887104599607502,False,8,0.0,False,False,4,,enpitsu,76561198039309853,28,-1455.050048828125,2702.02001953125,17.059999465942383,2766.300048828125,2849.2001342773438,1.899999976158142,-0.7000000029802322,0.29999999329447746,0.0,0.0,128.0,False,-0.01703943475615495,-0.8001442557906222,-2.828796443126972e-05,True,2,31.0,False,False,6,,games5425898691,bf81d8692db,20.0,-2593.639892578125,2522.830078125,17.010000228881836,14747.39990234375,-1365.0,2.800000011920929,0.09999999776482582,-0.0,2065.2999877929688,255.0,255.0,,-0.009576331758566868,-3.1164139288683756,-1.805676461114013e-05,True,222.0,False,False,8,8,
15,1139,35,False,False,0,9399.727342046805,1243.030029296875,-4013.110107421875,195.1300048828125,15929.7998046875,4539.89990234375,10281.600341796875,5234.4000244140625,-2875.10009765625,577.7000045776367,0.0,-0.5153605935860156,0.3647874284696125,1.5135891352810236,76561198039309853,enpitsu,28.0,1032.8499755859375,-4127.02001953125,113.2300033569336,8660.700073242188,7013.699951171875,3545.4998779296875,-0.7999999821186066,0.5000000074505806,229.0999984741211,128.0,128.0,,0.017343596705121374,0.7788046436816389,-0.0009828221025296605,True,8,False,0.0,False,2,,bf81d8692db,games5425898691,20.0,-47.33000183105469,-4462.93017578125,259.92999267578125,-10032.999877929688,-5570.2001953125,-4739.200134277344,1444.1000366210938,1247.5,896.9999694824219,255.0,128.0,,-0.38522256624981444,-1.0500598892434452,-0.7846637943734537,True,10,152.0,False,False,10,,Myxow,b989b169aab,8,1334.739990234375,-3498.77001953125,104.55000305175781,3581.199951171875,-6438.499755859375,2301.1000061035156,-3832.0999145507812,3944.5001220703125,73.4000015258789,226.0,133.0,,-0.39377506192907624,-1.2999672831151463,-0.5644885287833729,True,7,143.0,False,6,12,,Sayrox-尺ㄖㄩᎶ乇,b46d711507b,44.0,1724.81005859375,2803.739990234375,17.0,2393.300018310547,-20550.10009765625,3.6000001430511475,0.0,-0.7000000029802322,7.599999904632568,255.0,128.0,,0.009564653534233422,-1.4539544885511684,-6.727013196072076e-05,True,205.0,False,False,4,8,
16,1222,38,False,False,0,8836.991265149753,2918.090087890625,-2831.52001953125,354.45001220703125,-3920.10009765625,14609.89990234375,15487.5,3326.4999389648438,-3975.4000854492188,3021.4999389648438,0.0,0.3091431950700133,0.07251304006686916,0.8627438847836789,76561198039309853,enpitsu,28.0,2918.1201171875,-2934.260009765625,222.11000061035156,5464.4000244140625,4053.3999633789062,-171.70000076293945,606.5000152587891,-1307.4000549316406,1397.8999328613281,255.0,255.0,,0.708021473604019,0.04570458356698615,-0.8918891140846648,True,10,False,0.0,False,3,,bf81d8692db,games5425898691,20.0,-456.0799865722656,-4566.7099609375,17.010000228881836,721.6000366210938,117.5,2.5,-1.0000000149011612,1.0000000149011612,-696.6000366210938,255.0,0.0,,0.009406321136373201,0.48956585801978914,-0.00010259141091915247,True,10,183.0,False,False,10,,Myxow,b989b169aab,8,3470.31005859375,-3259.030029296875,17.0,1096.1000061035156,13495.2001953125,3.8999998569488525,0.0,-1.8000000715255737,434.39998626708984,216.0,128.0,,0.009580274528509514,1.507153433753162,1.5636903913916984e-05,True,8,131.0,False,6,12,,Sayrox-尺ㄖㄩᎶ乇,b46d711507b,44.0,3044.5,-2776.840087890625,225.07000732421875,-7464.1998291015625,-18157.900390625,414.39998626708984,1145.8999633789062,-5298.900146484375,-926.5000152587891,255.0,0.0,,0.19362004978688782,-1.9368880524141998,0.532997411732158,True,135.66935038822953,True,False,5,10,
17,1323,42,False,False,1,7447.5329782989475,-1783.719970703125,-1808.72998046875,98.66000366210938,24513.30078125,4672.5,-1608.5000610351562,-440.9000015258789,2753.599853515625,-5312.5,1.0,0.5648168083195761,2.685554059708154,-0.8377746149981435,b989b169aab,Myxow,8.0,-1965.8199462890625,-1888.1500244140625,15.3100004196167,13503.499755859375,-123.29999923706055,-1732.8999328613281,-4150.10009765625,2574.2999267578125,2529.600067138672,255.0,255.0,,-0.036670739621412644,2.9984664770213247,-0.03348178945705295,True,12,6,224.21541482146068,True,8,,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-1910.0899658203125,2743.919921875,93.5199966430664,-119.79999542236328,-22998.89892578125,-188.29999923706055,5499.89990234375,-28.900001049041748,0.0,255.0,128.0,,-1.2466563797984784,-1.565445419539289,-8.846487542133942e-05,True,12,0.13015896530561477,True,False,7,,enpitsu,76561198039309853,28,-3230.8798828125,3977.6201171875,17.049999237060547,-5514.6002197265625,-8157.8997802734375,4.1999998688697815,0.19999999552965164,0.5999999865889549,2752.9998779296875,255.0,255.0,False,-0.016707458011383243,-1.0776983697571476,-1.1432477664993603e-05,True,4,255.0,False,False,10,,games5425898691,bf81d8692db,20.0,-3807.85009765625,277.55999755859375,17.170000076293945,2123.3999633789062,-21026.39892578125,-23.900001049041748,-44.89999771118164,-84.89999771118164,1967.1000671386719,255.0,255.0,,-0.013209625009828701,-1.7457335605415876,-0.00591844177218346,True,71.0,False,False,10,10,
18,1420,45,False,False,1,6502.873074606928,3969.580078125,-590.6599731445312,570.780029296875,-9381.599731445312,13191.99951171875,12598.199462890625,231.39999389648438,-260.5999946594238,4667.9998779296875,1.0,-0.8368532223041808,-1.2221429804053296,-2.050067290167001,b989b169aab,Myxow,8.0,4080.219970703125,-711.260009765625,441.54998779296875,310.10000228881836,10536.400146484375,12833.399658203125,-1598.0000305175781,-1389.4000244140625,1082.7999877929688,255.0,209.0,,0.8816357889833024,1.5389236922010494,-1.6102806834805827,True,12,6,126.3313203703973,True,8,,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,2124.530029296875,-3175.550048828125,16.989999771118164,14435.400390625,-17835.6005859375,5.0,-0.0,-0.0,-127.79999732971191,255.0,128.0,,-0.009571111039387892,-2.239389155721583,4.528625142180022e-05,True,12,0.0,False,False,8,,enpitsu,76561198039309853,28,9.760000228881836,4997.7099609375,17.059999465942383,4927.699890136719,11922.60009765625,2.5,0.7000000029802322,2.3999999463558197,-2331.4999389648438,255.0,0.0,True,-0.016732272818317913,2.022631768629507,-0.00036207249933588624,True,4,255.0,False,False,12,,games5425898691,bf81d8692db,20.0,2367.800048828125,1982.0400390625,16.889999389648438,15066.199951171875,13639.599609375,-818.0999755859375,-1384.6000671386719,1128.499984741211,631.6999816894531,255.0,255.0,,-0.013802199611390642,2.433432361358361,-0.0008508485014732851,False,8.0,False,False,10,12,
19,1501,48,True,True,1,2026.8021689206407,1290.2900390625,3151.919921875,1373.3299560546875,-17518.399658203125,16726.800537109375,-4216.199951171875,-1808.2000732421875,-424.70001220703125,829.4000244140625,1.0,-0.8225993039102872,-2.413547617928368,-1.9964631435687832,b989b169aab,Myxow,8.0,1420.300048828125,3026.949951171875,1297.8800048828125,-13317.2998046875,11268.499755859375,-549.3000030517578,-3921.0000610351562,3045.5999755859375,1239.4000244140625,66.0,35.0,,0.8665544914973117,0.8896193463760196,0.7125278325274734,True,14,8,0.0,False,8,,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,1837.550048828125,-57.33000183105469,16.989999771118164,-15428.499755859375,15375.10009765625,4.900000095367432,-0.3999999910593033,0.29999999329447746,0.0,255.0,128.0,False,-0.009560206013399236,0.7836576029722895,-4.5132760286366674e-05,True,12,203.0,False,False,8,,enpitsu,76561198039309853,28,105.52999877929688,5636.77978515625,28.229999542236328,-88.59999656677246,-507.90000915527344,-20.799999237060547,-2.0999999344348907,13.09999942779541,-264.59999084472656,255.0,0.0,False,-0.05618571457655625,-1.602955077063994,0.0012243483097889836,True,4,255.0,False,False,12,,games5425898691,bf81d8692db,20.0,1662.050048828125,4680.52001953125,17.010000228881836,-9484.600219726562,-1445.2999877929688,3.0000001192092896,-0.0,-0.29999999329447746,-2321.6000366210938,255.0,6.0,,-0.00951350513363659,-0.10772843612676307,1.048705671755112e-05,True,255.0,False,False,10,12,
20,1790,49,False,False,1,5211.499869612267,-1.0800000429153442,6.289999961853027,99.4800033569336,16.100000143051147,2896.7999267578125,-3275.2999877929688,-194.3000030517578,561.8999862670898,4903.0999755859375,1.0,0.018716157747187084,-0.3108952945231837,-0.05865778941096206,b989b169aab,Myxow,8.0,-21.65999984741211,-129.30999755859375,113.36000061035156,4774.89990234375,-2096.699981689453,629.1999816894531,-4951.499938964844,1444.1999816894531,1909.4999694824219,242.0,128.0,,-1.4286484925853156,-1.5596566237471494,-2.9784305466059418,True,4,False,0.0,False,3,,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,28.760000228881836,-1695.1099853515625,17.010000228881836,-199.79999542236328,14135.799560546875,2.3000000417232513,-0.19999999552965164,-0.5999999865889549,0.0,255.0,128.0,,-0.009544277967162325,1.5566626287616816,5.2190324438470596e-05,True,False,91.0,False,False,False,,enpitsu,76561198039309853,28,32.27000045776367,118.69000244140625,107.5,-12971.99951171875,-13014.3994140625,858.0000305175781,4723.800048828125,-1139.3000030517578,2576.199951171875,255.0,128.0,,-1.3271228765638377,-0.7784071936653709,-0.2703185487171898,True,1,0.0,False,False,2,,games5425898691,bf81d8692db,20.0,596.8400268554688,5312.97021484375,17.010000228881836,4079.5001220703125,6537.2998046875,2.7000001072883606,-1.5000000596046448,0.5999999865889549,0.0,255.0,128.0,,-0.00936266560942364,-1.0128790915099994,-7.2177100593397954e-06,True,116.0,False,False,4,4,
21,1791,49,False,False,0,5218.87509360717,2.1500000953674316,-1.0099999904632568,93.01000213623047,152.7999973297119,2238.0999755859375,2409.1000366210938,-2275.7000732421875,155.39999961853027,5549.4000244140625,0.0,-0.00357329551233926,0.5163121877440227,-0.08749532881599918,76561198039309853,enpitsu,28.0,25.690000534057617,-139.8800048828125,106.9000015258789,6824.5001220703125,-2929.89990234375,-140.9000015258789,-5434.7998046875,341.89998626708984,771.6000366210938,255.0,128.0,,1.1641597948712512,-1.4199919269648447,-2.984940505499011,True,2,False,0.0,False,1,,bf81d8692db,games5425898691,20.0,-596.8400268554688,-5312.97021484375,17.010000228881836,-4079.5001220703125,-6537.2998046875,2.7000001072883606,1.5000000596046448,-0.5999999865889549,0.0,255.0,128.0,,0.00936266560942364,1.0128790915099994,-7.2177100593397954e-06,True,4,116.0,False,False,4,,Myxow,b989b169aab,8,21.65999984741211,129.30999755859375,113.36000061035156,-4774.89990234375,2096.699981689453,629.1999816894531,4951.499938964844,-1444.1999816894531,1909.4999694824219,242.0,128.0,,1.4286484925853156,1.5596566237471494,-2.9784305466059418,True,3,0.0,False,False,4,,Sayrox-尺ㄖㄩᎶ乇,b46d711507b,44.0,-27.399999618530273,1600.8699951171875,17.010000228881836,199.79999542236328,-14135.799560546875,2.3000000417232513,0.19999999552965164,0.5999999865889549,0.0,255.0,128.0,,0.009544277967162325,-1.5566626287616816,5.2190324438470596e-05,True,91.0,False,False,False,False,
22,1792,49,False,False,1,5219.3725018362875,-2.3499999046325684,-1.4800000190734863,95.88999938964844,-573.1000137329102,2696.0000610351562,314.6999931335449,3566.400146484375,-290.2000045776367,4816.199951171875,1.0,-0.028090728028113063,-0.6074005956065419,-0.12957607291755013,b989b169aab,Myxow,8.0,18.040000915527344,-150.6999969482422,113.5,4749.100036621094,-2846.099853515625,44.80000019073486,-5081.499938964844,1548.800048828125,1424.4999694824219,242.0,139.0,,-0.8533123962674359,-1.4602738036139886,3.0903373722095098,True,4,False,0.0,False,3,,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,27.399999618530273,-1600.8699951171875,17.010000228881836,-199.79999542236328,14135.799560546875,2.3000000417232513,-0.19999999552965164,-0.5999999865889549,0.0,255.0,128.0,,-0.009544277967162325,1.5566626287616816,5.2190324438470596e-05,True,False,91.0,False,False,False,,enpitsu,76561198039309853,28,-25.690000534057617,139.8800048828125,106.9000015258789,-6824.5001220703125,2929.89990234375,-140.9000015258789,5434.7998046875,-341.89998626708984,771.6000366210938,255.0,128.0,,-1.1641597948712512,1.4199919269648447,-2.984940505499011,True,1,0.0,False,False,2,,games5425898691,bf81d8692db,20.0,623.8800048828125,5355.9599609375,17.510000228881836,2555.2999877929688,4035.1998901367188,93.50000381469727,230.6999969482422,2.3999999463558197,-4.000000059604645,255.0,128.0,,-0.02014817231183159,-1.0127901848388654,-0.015137482484111285,True,116.0,False,False,4,4,
23,1824,51,False,False,1,5048.287289653762,-61.5099983215332,183.35000610351562,93.1500015258789,-467.40001678466797,951.5000152587891,0.0,-1042.699966430664,-512.2000122070312,4816.199951171875,1.0,-1.20356973682857,-0.557705172644306,0.3693120022633906,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-51.77000045776367,-44.400001525878906,17.010000228881836,-1286.6000366210938,11921.500244140625,2.5,0.09999999776482582,0.19999999552965164,129.7000026702881,255.0,128.0,,-0.009543306725124665,1.4499003461548507,-7.211056711719052e-05,True,False,False,122.0,False,False,,b989b169aab,Myxow,8.0,491.94000244140625,-397.19000244140625,17.0,395.0,2329.4000244140625,8.199999928474426,0.19999999552965164,2.7000001072883606,-35.09999990463257,243.0,128.0,,-0.0094717784459973,1.6575743996951715,-0.00012103860453637262,True,4,0.0,False,False,4,,enpitsu,76561198039309853,28,-681.760009765625,426.05999755859375,16.989999771118164,1241.3999938964844,-353.10001373291016,18.899999856948853,9.300000071525574,12.200000286102295,948.0000305175781,255.0,255.0,,-0.015823388883810297,-2.6369989549575523,-1.7685274507404303e-05,True,2,0.0,False,False,2,,games5425898691,bf81d8692db,20.0,733.6900024414062,5529.0400390625,23.93000030517578,3396.300048828125,5372.9998779296875,212.29999542236328,-5.099999904632568,-0.29999999329447746,-0.5999999865889549,128.0,128.0,,-0.04312069218614666,-1.0078214545150361,-0.02116116934019094,True,116.0,False,False,4,4,
24,1862,52,False,True,1,3107.592187914836,-341.4200134277344,2289.39990234375,114.4800033569336,-488.8999938964844,21743.798828125,-151.5999984741211,1429.4999694824219,3335.2999877929688,577.9999923706055,1.0,-0.5904779808841364,-0.8039347806670177,1.6654483167091378,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-367.8599853515625,2076.110107421875,16.989999771118164,-5550.4998779296875,19432.7001953125,2.5999999046325684,-0.0,0.09999999776482582,2.800000011920929,255.0,128.0,,-0.009571460583488524,1.292225845402608,-2.1762088130280616e-05,True,False,False,67.5108732331184,True,False,,b989b169aab,Myxow,8.0,1258.25,179.92999267578125,17.010000228881836,11022.39990234375,-1556.6999816894531,2.5999999046325684,0.5999999865889549,-0.09999999776482582,-713.8999938964844,243.0,123.0,,-0.009561086982023787,-2.9539597857393924,0.00020035864965047643,False,4,0.0,False,False,4,,enpitsu,76561198039309853,28,-46.61000061035156,1180.4000244140625,17.049999237060547,3468.599853515625,11210.999755859375,3.700000047683716,-0.3999999910593033,-0.7999999821186066,1951.6999816894531,255.0,128.0,,-0.016701812105458066,1.8571831440714488,0.0002513847134136425,True,2,0.0,False,False,2,,games5425898691,bf81d8692db,20.0,508.010009765625,5324.009765625,17.149999618530273,-663.8999938964844,-418.4000015258789,0.0,-21.30000114440918,1.899999976158142,-3.0000001192092896,255.0,128.0,,-0.012393343900361368,-0.5586257938950624,-0.00530742516588961,True,116.0,False,False,4,4,
25,1877,53,True,True,1,2091.890474087583,-358.07000732421875,3465.68994140625,93.58000183105469,9835.599975585938,25385.50048828125,1735.2000427246094,-1359.1999816894531,2209.4000244140625,2301.699981689453,1.0,0.757610346627436,-0.9584800698246893,0.4436147449083122,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-517.3499755859375,3286.56005859375,19.420000076293945,5477.60009765625,22145.6005859375,2926.6000366210938,-0.09999999776482582,-0.0,-1992.7999877929688,255.0,0.0,,-0.009548991375591535,1.8883938855985396,-7.096061549611757e-06,True,3,False,20.53876989631248,True,False,,b989b169aab,Myxow,8.0,1923.5899658203125,95.77999877929688,17.010000228881836,12785.899658203125,-580.4000091552734,2.5999999046325684,0.5000000074505806,0.3999999910593033,11.59999966621399,241.0,128.0,,-0.009533551794531173,-3.098003680737,-6.211758100361134e-05,True,4,0.0,False,False,4,,enpitsu,76561198039309853,28,-77.69000244140625,1799.8399658203125,17.049999237060547,-2252.7000427246094,12817.900390625,3.100000023841858,-0.09999999776482582,0.9000000357627869,8.500000238418579,255.0,128.0,,-0.01674132941941003,1.3956805734657778,-7.749153664725537e-05,True,2,0.0,False,False,2,,games5425898691,bf81d8692db,20.0,299.82000732421875,5174.4501953125,17.0,-5904.4000244140625,-4819.700012207031,2.199999988079071,-0.09999999776482582,-0.0,41.99999809265137,255.0,128.0,,-0.009516283780047305,-0.6893350645603649,-5.1495016327393865e-05,True,112.86682160182666,True,False,4,4,
26,2157,53,False,False,1,5169.134574905177,-38.66999816894531,56.06999969482422,91.30000305175781,-10919.300537109375,-8209.400024414062,297.99999237060547,-1896.300048828125,2234.4000244140625,-5235.4998779296875,1.0,0.022673196157837222,0.3758113710894855,0.2930573745033383,b989b169aab,Myxow,8.0,14.989999771118164,-108.29000091552734,102.62000274658203,99.39999580383301,19050.6005859375,2527.4000549316406,658.8999938964844,1.7000000178813934,2520.399932861328,231.0,128.0,,0.008160940503230562,1.510744853786602,-0.00020694902237455208,True,4,False,9.0,False,False,,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-0.0,-1337.02001953125,17.010000228881836,0.5999999865889549,16641.400146484375,3.700000047683716,2.8999999165534973,-0.0,0.0,255.0,,,-0.009719887017640857,1.5708642165493627,7.2996352930423885e-06,True,4,77.0,False,False,4,,enpitsu,76561198039309853,28,13.130000114440918,160.58999633789062,125.93000030517578,-2205.7000732421875,-9579.69970703125,145.10000228881836,5294.0997314453125,-1472.2000122070312,-233.89999389648438,255.0,0.0,,-1.214108489234712,-2.6391307099144266,1.5995744776561964,True,1,31.0,False,False,2,,games5425898691,bf81d8692db,20.0,-0.0,5747.7099609375,32.9900016784668,-0.19999999552965164,4060.5999755859375,321.3999938964844,337.99999237060547,-0.0,0.0,255.0,,,-0.058129149456614806,-1.5708828412632456,1.014863921878995e-05,True,85.0,False,False,False,False,
