,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
53,4204,119,False,False,1,8842.940642905007,-1629.719970703125,-3334.570068359375,316.3299865722656,350.99998474121094,18564.100341796875,-10241.600341796875,-3518.2000732421875,-4460.400085449219,1930.2999877929688,1.0,1.160659557351007,-2.719800435934525,2.71489226230765,bf81d8692db,games5425898691,18.0,-1553.760009765625,-3468.669921875,273.70001220703125,3999.2001342773438,12771.300048828125,-142.89999961853027,1315.5999755859375,-2405.500030517578,-4767.799987792969,255.0,241.0,,0.9207415478787532,2.151867445986306,-2.17769491810934,True,14,13,False,24.928765614827483,True,,76561198039309853,enpitsu,27.0,-1717.3399658203125,-3557.469970703125,17.059999465942383,7514.1998291015625,8182.80029296875,-2.0000000298023224,0.7000000029802322,1.1999999731779099,-2273.2000732421875,255.0,0.0,False,-0.016710652525656556,2.3477719884372332,-7.95082504454651e-05,True,False,4,223.65372023274824,True,6,,Awaide ✞,76561198308935706,9,-2986.1201171875,-1326.97998046875,17.0,18619.3994140625,7907.19970703125,4.099999964237213,0.19999999552965164,-0.0,-1992.2999572753906,255.0,0.0,,-0.009588277535315952,2.814999200197707,-2.2191815144315987e-05,True,8,False,10,90.0,False,,Himich_h,76561198846586373,8.0,-1741.510009765625,-3272.199951171875,441.75,5977.80029296875,-12090.999755859375,1893.0999755859375,2914.7000122070312,3339.8001098632812,-3255.7000732421875,0.0,255.0,0.5881135727512207,-1.5647321248198924,3.018568118448502,True,10,4,12,208.0,False,,False
54,4266,121,False,False,0,5664.874061558265,1808.7900390625,162.55999755859375,148.0800018310547,5429.4000244140625,-1325.2999877929688,5828.2000732421875,4551.600036621094,-3521.300048828125,1697.7999877929688,0.0,-0.9389247713583132,-0.6184176531486366,0.07941763328138329,76561198308935706,Awaide ✞,9.0,1799.260009765625,96.22000122070312,15.510000228881836,9655.2001953125,-1740.3999328613281,-579.3999862670898,-1252.699966430664,-118.4000015258789,-1070.6999969482422,128.0,0.0,,0.004841604966077126,-0.09435481433799303,-0.03829063882214748,True,10,8,False,47.0,False,,76561198846586373,Himich_h,8.0,424.0400085449219,4685.64990234375,17.0,-6425.8001708984375,-11416.099853515625,1.5000000596046448,-0.29999999329447746,-0.9000000357627869,26.400001049041748,255.0,128.0,False,0.009555086889219945,-2.0797749427508667,-8.902808581706571e-05,True,4,10,126.53419362857775,True,12,,enpitsu,76561198039309853,27,315.3599853515625,1140.219970703125,17.059999465942383,1981.0000610351562,-17101.600341796875,2.199999988079071,0.0,0.3999999910593033,1521.9999694824219,255.0,255.0,False,0.01676203168831967,-1.4342816956407212,0.000235889327215343,True,4,False,6,187.0,False,,games5425898691,bf81d8692db,18.0,1513.4599609375,537.1400146484375,49.060001373291016,9865.0,-10589.7998046875,3415.4000854492188,376.1000061035156,357.59998321533203,61.599998474121094,255.0,128.0,0.022556462394873918,-0.8093271623812828,-7.702872504479324e-05,True,14,False,16,0.0,False,,
55,4309,122,False,False,1,6206.800336161727,-2648.489990234375,44.810001373291016,258.760009765625,-22678.701171875,10079.400024414062,6590.5999755859375,-1451.1000061035156,5645.8001708984375,1420.5999755859375,1.0,-0.32449191846426395,0.6969385157427068,-3.0581271413538658,76561198039309853,enpitsu,27.0,-2397.889892578125,-57.79999923706055,145.1699981689453,-19458.499755859375,6527.39990234375,3307.60009765625,0.09999999776482582,-0.3999999910593033,-361.3999938964844,128.0,128.0,False,-0.017150659262103782,0.4933442437651684,0.00202919548577814,True,8,4,False,141.0,False,,bf81d8692db,games5425898691,18.0,-3222.7900390625,1636.489990234375,17.010000228881836,-1285.7000732421875,16369.49951171875,3.4999999403953552,-0.0,0.7000000029802322,-179.3000030517578,255.0,107.0,,-0.00960242638184541,1.5085298342551516,1.3597308212528605e-06,False,False,16,0.0,False,16,,Awaide ✞,76561198308935706,9,-2633.22998046875,291.67999267578125,49.099998474121094,-5202.0001220703125,-3438.599853515625,3525.2999877929688,281.1000061035156,-431.19998931884766,1892.5,255.0,170.0,,-0.022161535089763946,-0.6429127551525223,0.001153620528277989,True,8,False,12,34.5173677680313,True,,Himich_h,76561198846586373,8.0,-32.310001373291016,-1673.3199462890625,95.11000061035156,-89.20000076293945,22898.40087890625,-154.49999809265137,-5499.89990234375,-21.80000066757202,0.29999999329447746,128.0,128.0,-0.18255142916706651,-1.5747404750330085,3.1414709965198155,True,11,4,14,98.0,False,,False
56,4421,126,False,False,0,7922.175195738074,521.27001953125,-2654.3701171875,99.63999938964844,-11323.1005859375,-4654.2999267578125,1428.6000061035156,1324.2999267578125,-697.6999664306641,-580.6000137329102,0.0,-0.1425983593686285,-0.6227020583272236,1.6473709923014217,76561198846586373,Himich_h,8.0,686.22998046875,-2648.280029296875,17.06999969482422,-9322.100219726562,-3769.2999267578125,72.89999961853027,-372.40001678466797,1757.2000122070312,1301.6999816894531,255.0,255.0,False,-0.005073647683021345,-2.7106352969010983,-0.0032366788265353595,True,14,12,4,198.0,False,,76561198308935706,Awaide ✞,9.0,1822.3900146484375,-423.0,17.010000228881836,-10249.89990234375,-9500.10009765625,2.5999999046325684,-1.4000000059604645,-1.4000000059604645,154.399995803833,255.0,161.0,,0.009562011208279347,-2.394423002590364,-4.7150749624010734e-05,True,False,10,255.0,False,12,,enpitsu,76561198039309853,27,3483.72998046875,145.92999267578125,17.059999465942383,6018.0999755859375,4777.699890136719,2.3999999463558197,-0.09999999776482582,0.0,2451.9000244140625,255.0,255.0,,0.016650134090327496,0.683760444189193,2.1239376029107247e-05,True,4,False,8,50.0,False,,games5425898691,bf81d8692db,18.0,1648.010009765625,-1502.1800537109375,17.030000686645508,3913.599853515625,21725.10009765625,0.29999999329447746,-0.09999999776482582,0.0,1978.5000610351562,255.0,255.0,0.009579363189753226,1.469837283481647,-2.7059929828643393e-06,True,16,False,16,86.0,False,,
57,4445,127,False,False,0,8101.8618628553,-521.4600219726562,-2953.199951171875,115.5999984741211,-14501.8994140625,1309.9000549316406,1032.2000122070312,2195.2999877929688,-1400.2999877929688,-3249.7000122070312,0.0,0.6516240637793308,-1.800422159030472,-3.0694142496373398,76561198846586373,Himich_h,8.0,-421.82000732421875,-3067.89990234375,16.989999771118164,-15996.600341796875,-9.399999976158142,5.299999713897705,0.29999999329447746,0.09999999776482582,-1533.6000061035156,255.0,0.0,False,0.009606926716223495,3.1179778621433702,-0.00016199604152458021,True,14,12,4,149.0,False,,76561198308935706,Awaide ✞,9.0,712.4500122070312,-281.42999267578125,124.19000244140625,-15492.80029296875,8754.7998046875,292.60000228881836,-8.299999833106995,-16.200000047683716,-541.5999984741211,255.0,255.0,,0.05246422999326627,2.6172077446575335,0.03832826866124885,True,False,10,255.0,False,12,,enpitsu,76561198039309853,27,3526.239990234375,1097.3399658203125,17.059999465942383,-2668.3999633789062,15721.700439453125,1.0000000149011612,-0.29999999329447746,0.09999999776482582,1.5000000596046448,255.0,128.0,,0.016754221232924315,1.7391293627060584,-1.835786568535269e-05,False,4,False,8,0.0,False,,games5425898691,bf81d8692db,18.0,1127.77001953125,-799.1300048828125,63.5,-8126.7999267578125,1598.9999389648438,-940.1999664306641,312.09999084472656,-487.20001220703125,3737.0999145507812,255.0,0.0,0.14629758249710356,-1.4117092544281211,-0.15824823285133213,True,16,False,16,86.0,False,,
58,4458,128,False,False,0,7969.29882641573,-1223.6600341796875,-2822.56005859375,118.41999816894531,-14424.3994140625,5982.5,520.2999877929688,716.1000061035156,-1945.7000732421875,-2253.300018310547,0.0,1.1615874277563258,1.1086609989021448,1.2706378927213913,76561198846586373,Himich_h,8.0,-1187.31005859375,-2952.840087890625,16.860000610351562,-14528.299560546875,4379.200134277344,17.40000009536743,89.20000076293945,125.50000190734863,-1048.8999938964844,128.0,128.0,False,0.020758131983547347,2.8127869822087788,0.007608641114910325,True,14,12,4,149.0,False,,76561198308935706,Awaide ✞,9.0,-82.87000274658203,167.27999877929688,53.33000183105469,-15803.599853515625,8867.7001953125,-3024.2999267578125,-60.10000228881836,157.29999542236328,2477.2999572753906,255.0,255.0,,0.02219897048482014,-3.118875024271139,0.0639351246241879,True,False,10,255.0,False,12,,enpitsu,76561198039309853,27,3388.610107421875,1906.550048828125,78.61000061035156,-3536.400146484375,20809.69970703125,2934.8001098632812,-5002.300109863281,-850.1999664306641,0.09999999776482582,255.0,128.0,,0.17735105430585998,1.739205496452147,4.035123302109985e-06,True,5,False,10,0.0,False,,games5425898691,bf81d8692db,18.0,912.0,-752.6599731445312,16.989999771118164,1596.7999267578125,-298.0999946594238,9.49999988079071,-1.4000000059604645,3.0000001192092896,1160.2999877929688,255.0,255.0,0.00936263921366799,-0.3875216312787941,0.00022447562117989983,True,16,False,16,86.0,False,,
59,4479,129,False,False,0,7486.424101749766,-2290.659912109375,-2215.3701171875,100.94000244140625,-13868.900146484375,12048.599853515625,248.89999389648438,496.5999984741211,-3871.099853515625,-2493.6000061035156,0.0,-1.111374534793397,-0.7744383705038399,1.2632978656997396,76561198846586373,Himich_h,8.0,-2257.39990234375,-2375.68994140625,16.959999084472656,-14631.800537109375,11276.300048828125,-63.80000114440918,-3.8999998569488525,-139.20000076293945,-448.4000015258789,255.0,128.0,False,0.008958242811860634,2.4424171747338956,-0.003983618646769668,True,14,12,4,114.5705722429419,True,,76561198308935706,Awaide ✞,9.0,-631.030029296875,-267.4700012207031,17.010000228881836,-796.6999816894531,-11637.900390625,2.5999999046325684,0.0,-1.1999999731779099,196.20000839233398,255.0,128.0,,0.009550195812804627,-1.615162915783014,-0.00018899668555956921,True,False,10,255.0,False,12,,enpitsu,76561198039309853,27,3111.1201171875,3539.090087890625,97.37999725341797,-3537.60009765625,20825.80078125,-1074.4000244140625,-3589.1000366210938,-609.1999816894531,0.09999999776482582,128.0,128.0,,-0.8363051516835696,1.7389278148043035,0.00012406480513401386,True,6,False,10,0.0,False,,games5425898691,bf81d8692db,18.0,1255.52001953125,-521.25,17.010000228881836,2405.500030517578,8306.799926757812,2.8999999165534973,0.0,-0.09999999776482582,2500.5999755859375,255.0,255.0,0.009525589263762669,1.3254630013597382,9.458469974611252e-06,True,16,False,16,86.0,False,,
60,4488,129,False,False,0,7163.148510424156,-2710.739990234375,-1789.4599609375,98.66999816894531,-13162.60009765625,16530.999755859375,118.10000419616699,-195.79999923706055,-4046.099853515625,-2072.7999877929688,0.0,-0.4718538148902891,-2.9703722596842312,2.95079742338129,76561198846586373,Himich_h,8.0,-2726.169921875,-1928.72998046875,16.84000015258789,-13508.900146484375,16463.800048828125,8.100000023841858,8.299999833106995,48.09999942779541,-394.59999084472656,255.0,128.0,False,0.012901265091039272,2.223859575678704,-0.00013378356927361805,True,14,12,4,86.37112258070258,True,,76561198308935706,Awaide ✞,9.0,-647.6300048828125,-686.97998046875,17.010000228881836,-433.10001373291016,-12810.0,2.5999999046325684,0.0,-0.7999999821186066,0.3999999910593033,255.0,128.0,,0.00955985219773468,-1.6045187516280777,-6.964022509931315e-05,True,False,10,255.0,False,12,,enpitsu,76561198039309853,27,2995.760009765625,4216.259765625,27.469999313354492,-3814.1000366210938,20819.09912109375,-3008.2000732421875,-2448.0999755859375,-567.2000122070312,1064.5999908447266,255.0,255.0,,0.023901521274996645,1.8128620151540749,-0.006938856104550451,True,6,False,10,255.0,False,,games5425898691,bf81d8692db,18.0,1227.1300048828125,-240.75,17.010000228881836,-3792.6998901367188,9257.7001953125,2.5999999046325684,0.3999999910593033,-1.4000000059604645,921.8000030517578,255.0,141.0,0.009532364478713869,2.0154436106905624,-0.00023080159284990577,True,16,False,16,86.0,False,,
61,4501,129,False,False,0,6459.626035372604,-3320.3701171875,-847.4199829101562,93.19000244140625,-11609.7998046875,20424.3994140625,83.19999694824219,-1049.4000244140625,-5221.300048828125,-810.8999633789062,0.0,1.18683393315276,0.8533151152094375,1.0698754452567518,76561198846586373,Himich_h,7.0,-3290.1298828125,-1013.8900146484375,17.030000686645508,-8128.800048828125,21515.6005859375,-7.200000286102295,-70.19999980926514,74.6999979019165,-1765.7000732421875,255.0,0.0,False,0.008199379649402951,1.878063750092266,-0.0038411910390548465,True,14,12,4,45.63425376338343,True,,76561198308935706,Awaide ✞,9.0,-769.469970703125,-1319.6400146484375,17.010000228881836,-6083.900146484375,-12104.599609375,2.5999999046325684,0.29999999329447746,0.7999999821186066,-243.4000015258789,255.0,128.0,,0.009574381446109004,-2.0646628852741546,0.00018298164796966133,True,False,10,255.0,False,12,,enpitsu,76561198039309853,27,2568.669921875,4909.830078125,17.059999465942383,-16071.500244140625,11406.400146484375,2.5,-0.09999999776482582,0.0,2058.800048828125,255.0,128.0,,0.016772732698101846,2.600236907278996,-2.410131335071103e-05,True,6,False,10,255.0,False,,games5425898691,bf81d8692db,18.0,943.5999755859375,245.4600067138672,98.0,-8282.39990234375,13416.700439453125,-123.10000419616699,-4263.999938964844,-3472.9998779296875,74.29999828338623,255.0,128.0,1.5436893568170342,-0.7563871189801749,-3.011243230376234,True,17,False,18,116.0,False,,
62,4506,130,False,False,0,6226.92982237918,-3512.409912109375,-510.5799865722656,93.1500015258789,-11434.7998046875,19990.699462890625,0.0,-1953.8999938964844,-5538.3001708984375,-810.8999633789062,0.0,0.4180244701755944,0.02904213675507113,0.2014010657371512,76561198846586373,Himich_h,7.0,-3374.330078125,-641.0700073242188,17.020000457763672,-2645.7998657226562,22714.09912109375,1.0000000149011612,0.5000000074505806,2.0999999344348907,-291.8000030517578,255.0,255.0,False,0.009636137357402366,1.633937802436804,0.00038828988765537265,True,14,12,4,39.0,False,,76561198308935706,Awaide ✞,9.0,-866.469970703125,-1500.75,17.010000228881836,-6669.2999267578125,-12113.299560546875,2.5999999046325684,0.19999999552965164,0.9000000357627869,-20.69999933242798,255.0,128.0,,0.009597242600084984,-2.0772457872362224,8.555118579502575e-05,True,False,10,255.0,False,12,,enpitsu,76561198039309853,27,2245.239990234375,5037.18994140625,42.68000030517578,-18552.099609375,2995.10009765625,1962.1000671386719,3047.39990234375,-942.5,1243.7000274658203,128.0,128.0,,-0.06707024804684579,3.0072995760179833,-0.5835274307156927,True,6,False,10,255.0,False,,games5425898691,bf81d8692db,18.0,792.0700073242188,491.07000732421875,94.98999786376953,-8236.799926757812,13362.2998046875,-160.59999465942383,-4263.699951171875,-3473.3999633789062,74.40000057220459,255.0,128.0,0.21768121271112328,-0.8727438983308506,3.1314652954326374,True,17,False,18,116.0,False,,
63,4528,130,False,False,0,5258.929884799354,-3976.030029296875,877.4000244140625,446.739990234375,8060.5999755859375,16891.099853515625,13780.10009765625,-2973.3999633789062,860.4000091552734,2780.7000732421875,0.0,0.6726098388079256,-2.544994774523255,-1.8784157079245614,76561198846586373,Himich_h,7.0,-4074.139892578125,753.9400024414062,194.1999969482422,-4475.299987792969,12090.699462890625,14703.299560546875,854.7000122070312,5358.599853515625,896.6000366210938,255.0,255.0,False,-0.9276753947847758,1.882507173148824,1.144180124675924,True,14,12,4,239.29255908535373,True,,76561198308935706,Awaide ✞,9.0,-1620.5799560546875,-2383.489990234375,17.010000228881836,-12767.099609375,-5487.7001953125,2.8999999165534973,-0.7000000029802322,-0.19999999552965164,-2166.300048828125,255.0,0.0,,0.009587150433255223,-2.7979392654145894,-6.103234410290211e-05,True,False,10,255.0,False,12,,enpitsu,76561198039309853,27,673.0800170898438,5064.68017578125,23.420000076293945,-18149.3994140625,-36.30000114440918,-1144.4000244140625,-4567.60009765625,592.0999908447266,-598.4000015258789,128.0,128.0,True,0.02947261570083588,3.026727786957901,-0.2104909727504512,True,6,False,10,255.0,False,,games5425898691,bf81d8692db,18.0,98.58999633789062,1639.8399658203125,16.600000381469727,-5811.199951171875,14360.899658203125,83.69999885559082,8.00000011920929,28.09999942779541,-1933.3999633789062,255.0,0.0,0.010654121122566793,1.9034599328979007,-0.0013445293950377559,True,18,False,18,116.0,False,,
64,4630,134,False,False,1,9929.994208413962,1418.8399658203125,-4776.22021484375,192.0,23276.10107421875,-1609.6000671386719,-3394.4000244140625,-1340.8999633789062,5802.2998046875,-730.8999633789062,1.0,0.49164979460344654,-1.9345608331601531,2.629995957102601,76561198039309853,enpitsu,27.0,1298.739990234375,-4756.27001953125,113.2300033569336,9132.100219726562,-197.39999771118164,-401.30001068115234,2226.0000610351562,1648.6000061035156,-2455.2999877929688,255.0,128.0,False,-1.1949624017564826,-3.008357861663907,0.09745720755851797,True,12,7,False,255.0,False,,bf81d8692db,games5425898691,18.0,-27.729999542236328,-4713.0,17.020000457763672,-264.20000076293945,8.700000047683716,1.0000000149011612,-4.4999998807907104,-1.5000000596046448,-187.09999084472656,255.0,0.0,,-0.00952145388913358,-2.9231243030586156,-2.9345342570382148e-05,True,False,18,116.0,False,18,,Awaide ✞,76561198308935706,9,2011.31005859375,-1367.81005859375,17.010000228881836,1682.2999572753906,-6146.7999267578125,3.0000001192092896,-0.0,0.7000000029802322,2341.3999938964844,255.0,255.0,,-0.009511219848204461,-1.824534196897558,8.25824107198367e-05,True,10,False,12,255.0,False,,Himich_h,76561198846586373,8.0,1526.9599609375,-4366.43994140625,145.16000366210938,-5636.6998291015625,-19934.69970703125,3287.5,3682.39990234375,4048.699951171875,544.900016784668,128.0,255.0,-0.05973377410843581,-0.9185663478153938,-1.134871207115815,True,13,4,16,188.96887753086705,True,,False
65,4775,139,False,False,0,4598.716435662884,-3663.760009765625,1467.43994140625,116.26000213623047,-8423.499755859375,8840.499877929688,5197.8997802734375,5462.5,153.99999618530273,-2477.2000122070312,0.0,-0.5012878231635077,-2.636548153308322,0.31700721857623454,76561198308935706,Awaide ✞,9.0,-3565.159912109375,1317.8399658203125,17.010000228881836,-3325.10009765625,7551.099853515625,0.7000000029802322,0.19999999552965164,-0.9000000357627869,2417.5,255.0,255.0,,0.00951724408510714,1.9974411041982343,0.0001022105945877805,True,12,10,False,214.2270364043533,True,,76561198846586373,Himich_h,7.0,-3134.800048828125,1645.0400390625,16.989999771118164,-8646.099853515625,-15746.300048828125,5.299999713897705,1.0999999940395355,1.8000000715255737,1481.3999938964844,128.0,255.0,,0.009634846051497068,-2.059492404952262,0.00035765586180351805,True,4,14,207.0,False,16,,enpitsu,76561198039309853,27,-3388.35009765625,2340.610107421875,17.059999465942383,-12508.499755859375,-19037.7001953125,2.3000000417232513,0.7000000029802322,1.1999999731779099,1813.0000305175781,128.0,128.0,,0.016774541813577196,-2.097180801909179,0.00017382868998555882,True,8,False,13,143.42853345409515,True,,games5425898691,bf81d8692db,18.0,-1041.6099853515625,4552.39013671875,17.020000457763672,-13266.8994140625,1500.8000183105469,1.5999999642372131,-1.5999999642372131,0.0,1581.300048828125,255.0,252.0,0.009554005334214102,3.0403585873440533,0.00018040603796091052,True,18,False,18,147.0,False,,
66,4819,141,False,False,0,3673.0286998383162,-3423.239990234375,2474.6298828125,107.01000213623047,18236.600341796875,2645.1998901367188,1856.300048828125,1201.9000244140625,-738.3000183105469,5831.7999267578125,0.0,0.2653428548458481,-2.593952611350404,-2.348937303004551,76561198308935706,Awaide ✞,9.0,-3619.14990234375,2486.14990234375,16.829999923706055,13294.7998046875,901.9999694824219,45.999999046325684,32.5,41.90000057220459,-2281.1000061035156,255.0,0.0,,0.007260139080536569,0.003979298126839278,-0.0020625696551578006,False,12,10,False,218.5997335269887,True,,76561198846586373,Himich_h,7.0,-1812.2900390625,-68.95999908447266,16.989999771118164,13647.5,-3306.7001342773438,5.699999928474426,-0.9000000357627869,0.0,2938.5000610351562,255.0,255.0,False,0.009586029181667736,-0.07077880900320584,0.00011946210334084195,True,4,14,207.0,False,16,,enpitsu,76561198039309853,27,-3572.320068359375,-1349.010009765625,16.270000457763672,5485.2001953125,-21621.298828125,-337.99999237060547,-461.8000030517578,1012.0999908447266,2152.2000122070312,255.0,255.0,,0.016848090806382613,-1.2497943944394978,0.002248461418241845,True,10,False,14,255.0,False,,games5425898691,bf81d8692db,18.0,-3118.97998046875,3055.60009765625,21.940000534057617,-10555.30029296875,-20217.5,2972.0999145507812,0.0,0.0,131.99999809265137,255.0,128.0,0.009603670792078158,-2.037937321018749,-0.00011249907343653879,True,18,False,19,61.0,False,,
