,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
10,685,18,False,False,0,1324.9267627154231,-292.55999755859375,3960.469970703125,375.9700012207031,7937.1002197265625,5265.7000732421875,-496.3999938964844,13.600000143051147,-623.4000015258789,-5967.5,0.0,-0.8596942958820711,-1.4981203631801308,-1.8265744202293457,76561198039309853,enpitsu,26.0,-392.67999267578125,3884.699951171875,267.57000732421875,-3262.60009765625,3883.900146484375,-1238.7000274658203,3624.89990234375,3340.2999877929688,2439.499969482422,128.0,0.0,,-0.6629611469536026,0.6543347842716533,2.0340461956074813,True,0.0,False,False,11,10,,bf81d8692db,games5425898691,18.0,1675.1400146484375,4422.68994140625,17.020000457763672,-2424.199981689453,-11106.99951171875,1.0000000149011612,0.5000000074505806,2.800000011920929,-680.9999847412109,255.0,21.0,,0.009548355791058425,-1.7746202721296578,-0.00014820036810805532,True,False,6,4,190.0,False,,SynixRL,b01147202bb,8,-495.7799987792969,4170.35986328125,163.77999877929688,183.60000610351562,-14140.799560546875,-78.60000133514404,925.5999755859375,-5253.699951171875,1338.0999755859375,245.0,153.0,False,-0.24665006255254032,-1.3937414253156526,1.881605080529026,True,4.1649807678755915,True,12,False,11,,LunaticStyles,5364590267745823719,13.0,829.260009765625,4797.240234375,17.0,-12239.100341796875,5129.6002197265625,3.400000035762787,0.5999999865889549,0.0,0.0,255.0,128.0,0.009602568540318945,2.7446974210738864,5.5494799402131995e-05,True,0.0,False,6,False,6,,
11,720,20,True,True,0,1577.8683628661774,589.27001953125,4607.419921875,205.25,-2365.399932861328,17338.199462890625,6755.9002685546875,844.8999786376953,2553.800048828125,2061.7999267578125,0.0,-0.18286213151184208,-1.0698683761074521,2.4190382105208648,bf81d8692db,games5425898691,18.0,671.010009765625,4433.0,105.04000091552734,-1124.1000366210938,12411.800537109375,2137.899932861328,-1160.999984741211,5275.9002685546875,-1032.699966430664,255.0,0.0,,0.18559825394324897,1.701197008524972,0.6269531062891652,True,158.0,False,False,5,8,,76561198039309853,enpitsu,26.0,-803.3800048828125,4373.91015625,49.5,-3236.6000366210938,3850.8999633789062,-4951.300048828125,-401.50001525878906,-241.8000030517578,-86.00000381469727,255.0,128.0,,-0.6341074721330762,0.6834166508313241,0.402011489627258,True,False,10,12,0.0,False,,SynixRL,b01147202bb,8,-590.8499755859375,2362.39990234375,16.860000610351562,-9271.199951171875,-9384.69970703125,37.59999990463257,4.699999988079071,3.100000023841858,-2322.5,234.0,0.0,False,0.009436687991411273,-2.4253069824738085,0.0002889484690254284,True,0.0,False,12,False,12,,LunaticStyles,5364590267745823719,13.0,313.8800048828125,4910.93994140625,17.0,6185.5999755859375,1877.4000549316406,3.400000035762787,0.5000000074505806,0.29999999329447746,-1.0999999940395355,0.0,128.0,0.009715131885208388,-2.847456338439502,5.9394343972163355e-05,True,0.0,False,6,False,6,,
12,983,20,False,False,1,5199.211149885494,-7.25,19.850000381469727,93.9000015258789,-12106.700439453125,28927.2998046875,2795.4998779296875,1776.6999816894531,854.5999908447266,-3530.1998901367188,1.0,0.007332376732301694,0.029355304995796947,-0.0146922092033758,b01147202bb,SynixRL,8.0,69.12999725341797,-170.5500030517578,56.09000015258789,-9802.5,20708.00048828125,2021.300048828125,-1010.0,-3035.8999633789062,1915.0999450683594,128.0,255.0,False,-0.062164664475705046,1.3240508531410888,-0.19162915323777738,True,0.0,False,False,5,6,,5364590267745823719,LunaticStyles,13.0,10.369999885559082,-2300.090087890625,17.010000228881836,-1464.4000244140625,12828.399658203125,2.0999999344348907,-0.0,-0.09999999776482582,-1.0000000149011612,255.0,128.0,,-0.009558469975514277,1.4573212152285744,2.3270017304652254e-05,True,False,False,False,85.0,False,,enpitsu,76561198039309853,26,2660.679931640625,4122.06005859375,17.049999237060547,13835.699462890625,3340.4998779296875,3.100000023841858,1.0000000149011612,-0.0,-2898.3999633789062,255.0,0.0,False,-0.016772268370069544,-3.1220020835459863,-0.00012653153352333793,True,0.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,13.609999656677246,670.5,45.900001525878906,-1063.499984741211,-19130.2001953125,3226.199951171875,405.99998474121094,-207.19999313354492,-18.09999942779541,128.0,106.0,-0.018390969431862792,-1.514495950831635,0.003672517035616676,True,31.0,False,4,False,False,,
13,1107,25,False,False,1,4271.646599743112,-3338.9599609375,4581.35986328125,1427.43994140625,4053.9999389648438,-5230.999755859375,5549.5001220703125,458.1999969482422,1286.4999389648438,-5691.099853515625,1.0,1.494059153591438,1.1097175353982567,1.7800562448657686,b01147202bb,SynixRL,8.0,-3419.22998046875,4620.68994140625,1245.93994140625,-594.5000076293945,-595.6000137329102,5084.100036621094,-152.29999542236328,152.29999542236328,0.7999999821186066,246.0,115.0,,1.4029961413104666,-0.7285844366914307,-1.5148784874524823,True,255.0,False,False,8,8,,5364590267745823719,LunaticStyles,13.0,-3094.1201171875,1731.9599609375,17.010000228881836,1300.0999450683594,6451.300048828125,2.0999999344348907,-0.3999999910593033,-2.3000000417232513,-402.79998779296875,255.0,91.0,,-0.009502501194775118,1.7574293933934813,7.220249985340364e-06,True,False,False,False,255.0,False,,enpitsu,76561198039309853,26,-353.9200134277344,5243.6298828125,17.030000686645508,-4303.2000732421875,-1924.4000244140625,5.099999904632568,-0.19999999552965164,0.19999999552965164,0.0,255.0,128.0,,-0.01663353884648962,-0.4205521990807321,-7.94155802565816e-06,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-3524.06005859375,-1242.6500244140625,70.4000015258789,9155.10009765625,21000.0,2020.2999877929688,-4399.700012207031,3289.2001342773438,-271.3999938964844,255.0,128.0,-0.5035659408588435,2.1813946398650277,0.013250831260454513,True,179.0,False,6,False,5,,
14,1169,27,False,False,1,3753.2677467434874,-2455.1201171875,3449.72998046875,1019.4400024414062,7675.2001953125,12687.7001953125,2302.100067138672,-1107.3999786376953,-3306.7001342773438,-296.8000030517578,1.0,1.4773256783465218,3.108376991151869,-3.0892698081321783,5364590267745823719,LunaticStyles,13.0,-2513.050048828125,3317.969970703125,930.010009765625,3558.5000610351562,10180.999755859375,5525.8001708984375,-446.1000061035156,-3559.7000122070312,4139.5001220703125,255.0,19.0,,0.5265123446618499,-0.524403027303832,-2.0679879841887354,True,143.0,False,4,False,4,,b01147202bb,SynixRL,8.0,-2617.169921875,3461.090087890625,1013.1900024414062,4787.60009765625,-8847.39990234375,-7673.0999755859375,-199.89999771118164,34.20000076293945,1080.6999969482422,213.0,149.0,False,0.8982163116358909,-3.055255932137336,-0.3861972279274751,True,False,10,8,198.0,False,,enpitsu,76561198039309853,26,-677.5700073242188,4995.06982421875,17.040000915527344,2678.800048828125,7386.7999267578125,3.8999998569488525,-1.8000000715255737,-0.0,0.19999999552965164,128.0,128.0,,-0.016861427050939525,-1.2231052019692081,-5.6334884958314724e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-919.6900024414062,2817.1201171875,17.010000228881836,18899.200439453125,8398.900146484375,2.3000000417232513,-1.4000000059604645,-0.0,1840.8999633789062,128.0,255.0,-0.009624570998675792,2.6648826335552425,0.0001233608345742414,True,187.0,False,6,False,6,,
15,1226,29,False,False,1,2102.519283931821,-1100.9100341796875,4482.02001953125,306.19000244140625,888.8999938964844,4378.500061035156,-771.9999694824219,4591.000061035156,-1192.9000091552734,3674.1000366210938,1.0,-0.1785565230100508,-1.542700551874501,2.6633102663715404,5364590267745823719,LunaticStyles,13.0,-1096.1199951171875,4408.97021484375,191.14999389648438,6717.8997802734375,6617.5,-8455.900268554688,3396.199951171875,-3211.199951171875,-511.50001525878906,255.0,227.0,,-0.46140930075630243,-0.21171385524444747,-1.5040137154326332,True,21.307561400116153,True,4,False,4,,b01147202bb,SynixRL,8.0,-2002.989990234375,2231.080078125,16.989999771118164,3320.1998901367188,-9202.19970703125,4.399999976158142,0.7000000029802322,-2.0999999344348907,-1304.4999694824219,246.0,113.0,False,-0.009504096418118516,-1.8631969156703732,0.00013477019706055135,True,False,10,8,183.0,False,,enpitsu,76561198039309853,26,-1081.6600341796875,4517.02978515625,112.01000213623047,-1688.0000305175781,-11169.300537109375,2040.0,3145.0,4419.100036621094,-910.5999755859375,128.0,255.0,,0.1024784945687956,-1.0355430370897154,-0.5110898165608011,True,234.0,False,2,False,1,,games5425898691,bf81d8692db,18.0,-1065.3499755859375,4457.0,122.95999908447266,1305.5999755859375,-680.5000305175781,3219.89990234375,797.5,5436.500244140625,-240.9000015258789,255.0,128.0,0.7536966959551789,0.1889170290080321,0.05641684884950145,True,187.0,False,8,False,7,,
16,1280,31,True,True,1,1849.5755342605714,-949.9400024414062,5024.08984375,117.30999755859375,12546.300048828125,2523.8999938964844,-26.19999885559082,-3087.2000122070312,354.39998626708984,-5132.5,1.0,1.1187010286636274,0.7397810237215394,2.6967517983739233,5364590267745823719,LunaticStyles,13.0,-1066.43994140625,4874.97021484375,106.44000244140625,4476.300048828125,8325.900268554688,444.59999084472656,-183.79999160766602,5418.0999755859375,926.9999694824219,255.0,0.0,,-0.3224378200337622,1.4108371210374684,1.4968388514821702,True,17.0,False,4,3,6,,b01147202bb,SynixRL,8.0,-1212.3699951171875,2773.260009765625,16.989999771118164,-2132.2999572753906,14408.1005859375,4.600000083446503,-0.0,0.9000000357627869,-1761.1000061035156,247.0,35.0,False,-0.009558712319471196,1.4503479646351412,-0.00020325393070899032,True,False,10,8,135.0,False,,enpitsu,76561198039309853,26,-1254.8699951171875,4416.77978515625,17.020000457763672,4461.199951171875,3103.9999389648438,2.8999999165534973,-0.5000000074505806,0.19999999552965164,1792.5999450683594,255.0,255.0,,-0.01660499581335451,2.597726713508483,0.00024482795940567435,True,190.16858492615407,True,2,False,2,,games5425898691,bf81d8692db,18.0,-722.8099975585938,4643.64013671875,17.010000228881836,4876.7999267578125,5915.9002685546875,2.3000000417232513,-0.19999999552965164,-0.0,2487.7000427246094,255.0,255.0,-0.009494961244339673,2.2405635987018164,3.212961513777834e-05,True,187.0,False,8,False,8,,
17,1287,31,False,False,0,10314.83683438588,694.469970703125,-5051.47998046875,124.30000305175781,-2144.1000366210938,-14115.699462890625,4644.89990234375,-2126.999969482422,-3747.0001220703125,-4175.4998779296875,0.0,-0.740328953096032,-1.7897897785272745,-2.9001908729048917,bf81d8692db,games5425898691,18.0,646.6699829101562,-4843.509765625,17.010000228881836,-959.7000122070312,-9030.900268554688,2.0999999344348907,0.3999999910593033,4.4999998807907104,1562.7000427246094,255.0,132.0,,0.009521663254598986,-1.6162222245115434,-0.00010183255655196633,True,187.0,False,False,8,8,,76561198039309853,enpitsu,26.0,1125.8800048828125,-4568.06005859375,17.020000457763672,-4421.000061035156,-8666.300048828125,2.8999999165534973,0.5999999865889549,0.3999999910593033,2421.999969482422,255.0,0.0,,0.016674904115408912,-2.0093992313799753,4.328973333719931e-05,True,False,2,2,168.24657179463298,True,,SynixRL,b01147202bb,8,1194.1800537109375,-3117.1201171875,16.989999771118164,-3266.7001342773438,-13770.899658203125,4.399999976158142,-0.5999999865889549,-2.5999999046325684,-885.2999877929688,247.0,128.0,False,0.009561027356577378,-1.8599401977220746,0.00011145491477060743,True,131.87753954241353,True,10,False,8,,LunaticStyles,5364590267745823719,13.0,980.3800048828125,-4974.83984375,104.44999694824219,-3287.0999145507812,-3837.6998901367188,-150.600004196167,1077.300033569336,-5198.0999755859375,1438.0000305175781,255.0,11.0,-0.3228740293693657,-0.9976755820758674,-3.0337622839586804,True,17.0,False,6,4,3,,
18,1546,31,False,False,1,5203.629274678699,-2.450000047683716,14.520000457763672,97.9000015258789,-7949.4000244140625,25982.60009765625,8096.199951171875,5900.8001708984375,1067.3999786376953,-201.20000839233398,1.0,0.009794188238766563,0.001565454835477275,-0.05390989679218794,b01147202bb,SynixRL,8.0,65.88999938964844,-282.2200012207031,18.610000610351562,-722.5,22746.69921875,-1571.3999938964844,260.3000068664551,2185.8999633789062,909.8000335693359,235.0,255.0,False,-0.030564753065379584,1.4884808499954088,-0.07197140938230899,True,27.873505333418485,True,False,4,4,,5364590267745823719,LunaticStyles,13.0,-0.0,-2554.389892578125,17.010000228881836,-0.0,13920.899658203125,2.0999999344348907,-0.7999999821186066,-0.0,0.0,255.0,,,-0.009498631517434493,1.5708043502953375,-3.803362393823418e-08,True,False,False,False,116.0,False,,enpitsu,76561198039309853,26,-20.729999542236328,570.719970703125,98.44999694824219,-2281.0000610351562,-19472.5,2615.10009765625,2473.2000732421875,-302.7000045776367,-16.799999475479126,255.0,128.0,,-0.2763619798067719,-1.4469090886150626,-0.00040303201848138407,True,31.0,False,2,False,1,,games5425898691,bf81d8692db,17.0,-1558.02001953125,3425.320068359375,17.010000228881836,-19885.999755859375,4144.599914550781,0.0,0.5999999865889549,-0.0,-1532.2999572753906,255.0,0.0,-0.009581986816162829,0.2349323587451436,-0.00023444531586051362,False,5.8796471344527355,True,False,False,False,,
19,1549,31,False,False,0,5481.6399911727,81.77999877929688,-253.72999572753906,180.9600067138672,11196.099853515625,10406.199951171875,17276.99951171875,5812.8997802734375,199.89999771118164,-1472.7999877929688,0.0,-0.09313235877704734,-0.06789569120301589,-0.37022350931475767,76561198039309853,enpitsu,26.0,29.030000686645508,-500.3699951171875,106.41000366210938,2698.599853515625,22732.7001953125,2215.0999450683594,-5458.2000732421875,675.9999847412109,-15.399999618530273,255.0,128.0,,0.41016960481391435,1.4462753954165903,-0.0006219272630656698,True,31.0,False,False,1,2,,bf81d8692db,games5425898691,17.0,1725.27001953125,-3468.2099609375,17.010000228881836,20221.199951171875,-5912.19970703125,-0.29999999329447746,3.700000047683716,-0.7999999821186066,-545.6999969482422,255.0,128.0,,0.009577407124364359,-0.32441714452536086,9.999887364531782e-05,False,False,False,False,0.0,False,,SynixRL,b01147202bb,8,0.36000001430511475,-63.790000915527344,16.209999084472656,8055.7000732421875,-18979.100341796875,105.69999694824219,297.39999771118164,-166.70000076293945,2478.300018310547,255.0,255.0,False,-0.0014565266113069472,-1.0519436060071847,-0.014855612164258939,True,18.451045102970575,True,4,False,4,,LunaticStyles,5364590267745823719,13.0,0.0,2320.489990234375,17.010000228881836,1.2999999523162842,-14087.19970703125,2.0999999344348907,0.7999999821186066,0.0,3.700000047683716,255.0,129.0,0.00951389076875119,-1.5707730646275888,1.1067521279782979e-07,True,116.0,False,False,False,False,,
20,1644,35,False,False,1,8927.804514407428,-3103.610107421875,-2841.780029296875,218.97000122070312,-9902.60009765625,10382.2998046875,11791.300048828125,4593.999938964844,210.9000015258789,-3853.5000610351562,1.0,-0.05014034008431648,1.6769303527162642,-0.44836738195196907,5364590267745823719,LunaticStyles,13.0,-2995.2900390625,-2975.780029296875,110.5199966430664,-17641.600341796875,6069.69970703125,2428.3999633789062,-5349.2999267578125,1264.8999786376953,-185.59999465942383,128.0,2.0,,-0.03230346452374278,0.23467348422944806,1.061202432135995,True,48.79585370709821,True,False,3,4,,b01147202bb,SynixRL,8.0,-4078.989990234375,-1984.550048828125,735.8499755859375,0.3999999910593033,-18407.39990234375,6060.0,163.1999969482422,-0.5000000074505806,0.0,255.0,128.0,False,0.3152484145104834,-1.5607518610549702,-1.5678030915916423,True,False,6,6,197.41952674363247,True,,enpitsu,76561198039309853,26,-3648.3701171875,-3903.47998046875,17.030000686645508,-13814.7998046875,11676.8994140625,5.5000001192092896,-0.0,-0.0,-2031.7999267578125,255.0,0.0,,-0.016767409157595947,0.7739500362272583,-1.1287501277746126e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,-1807.489990234375,2647.929931640625,63.119998931884766,2461.999969482422,-18641.600341796875,-1676.3999938964844,2577.3001098632812,272.39999771118164,-0.9000000357627869,255.0,128.0,0.5715213299682691,-1.6769075183284408,-0.0006266993276340404,True,222.0,False,4,False,4,,
21,1724,38,False,False,0,5824.634768262395,2899.239990234375,721.5700073242188,510.1099853515625,4069.5001220703125,28184.69970703125,-9364.000244140625,-5617.2998046875,2086.699981689453,-302.00000762939453,0.0,0.7353373162129634,-1.3986274273741117,0.057631312602823066,bf81d8692db,games5425898691,18.0,2853.669921875,467.69000244140625,499.92999267578125,450.09998321533203,20370.999755859375,3314.1000366210938,-3306.0000610351562,-2789.1000366210938,-1528.0999755859375,255.0,223.0,,-0.30279487576108843,1.544128697942496,-0.37941778738268717,True,157.8880862138605,True,False,5,6,,76561198039309853,enpitsu,26.0,3250.510009765625,80.02999877929688,17.049999237060547,-14065.2001953125,-935.2999877929688,2.5,-0.7000000029802322,-0.7999999821186066,-15.199999809265137,255.0,0.0,,0.016739456270802935,-3.0770952724085476,-3.7538381225566826e-05,True,False,2,2,255.0,False,,SynixRL,b01147202bb,8,2883.340087890625,1533.2099609375,17.0,-11608.00048828125,3907.39990234375,3.4999999403953552,0.0,0.0,-2367.5,247.0,0.0,False,0.009530573839531402,2.7528382069158805,9.72244444277974e-06,True,191.0,False,6,False,6,,LunaticStyles,5364590267745823719,13.0,3828.090087890625,1836.2900390625,14.539999961853027,-11014.300537109375,6553.900146484375,-390.29998779296875,157.39999771118164,1419.1000366210938,-2149.9000549316406,255.0,0.0,0.004003894492067934,2.582312424733095,-0.04151460938939057,True,46.0,False,4,False,4,,
22,1800,41,False,False,1,9930.00235309295,-2036.0699462890625,-4347.25,133.41000366210938,13430.2001953125,8692.60009765625,279.20000076293945,103.19999694824219,3451.199951171875,-4906.9000244140625,1.0,0.2666220480956965,-0.7981072247413973,2.5089005667544444,b01147202bb,SynixRL,8.0,-2087.280029296875,-4468.7900390625,16.420000076293945,2688.2998657226562,4069.1000366210938,-139.0999984741211,-1091.2000274658203,13.500000238418579,-2504.7999572753906,255.0,0.0,False,-0.039300429772679675,2.0641444267950115,-0.009629580445839002,True,108.45406443072903,True,False,6,6,,5364590267745823719,LunaticStyles,13.0,-2183.22998046875,-3794.320068359375,17.010000228881836,1861.0000610351562,-10672.900390625,2.3999999463558197,0.09999999776482582,-0.19999999552965164,-2372.5,255.0,0.0,,-0.009531528732729595,-1.6889666899179967,-1.702149121084029e-05,True,False,6,6,2.0,False,,enpitsu,76561198039309853,26,-1432.739990234375,-3232.780029296875,17.049999237060547,11863.599853515625,-5480.999755859375,3.1999999284744263,-0.0,-0.0,2305.800018310547,255.0,255.0,,-0.01673100779195162,-2.772813295007049,-8.837969881134457e-06,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,-3480.4599609375,-4023.31005859375,17.010000228881836,-560.9000015258789,9774.199829101562,2.5,-0.09999999776482582,-0.0,-2424.7000122070312,255.0,0.0,-0.0095291952749763,1.562839081931409,7.3952341039598845e-06,True,142.0,False,6,False,6,,
23,1834,42,False,False,1,8643.28854932469,-502.489990234375,-3389.39990234375,96.80000305175781,25533.1005859375,19429.300537109375,-709.1000366210938,1159.3000030517578,1111.2000274658203,-4250.5999755859375,1.0,0.8837967429014911,-1.0454702560515734,1.0237677078720735,b01147202bb,SynixRL,8.0,-651.4600219726562,-3536.85009765625,127.36000061035156,16279.200439453125,16090.899658203125,2250.8999633789062,-5322.2998046875,1386.4999389648438,2.800000011920929,249.0,199.0,False,-0.44837560073646204,2.4993675065748477,-0.3893503483142595,True,33.66369031834347,True,False,7,8,,5364590267745823719,LunaticStyles,13.0,-2095.780029296875,-5058.22021484375,59.20000076293945,11706.099853515625,-2170.0,2098.5000610351562,-2600.4000854492188,2018.0999755859375,1573.3999633789062,255.0,255.0,,0.1753424035237336,-2.9621727543870984,-0.7563677196871763,True,False,6,6,2.0,False,,enpitsu,76561198039309853,26,-507.05999755859375,-3254.340087890625,49.099998474121094,20.199999809265137,-10.199999809265137,3415.0,94.89999771118164,184.59999084472656,0.0,255.0,0.0,False,-0.019419095387494277,-2.666287334493669,3.102596659372764e-05,True,247.0,False,4,False,3,,games5425898691,bf81d8692db,18.0,-2250.909912109375,-2795.909912109375,99.0,15730.799560546875,12606.8994140625,-167.90000915527344,-3439.8001098632812,4291.499938964844,0.0,255.0,128.0,-0.8790853744109669,-0.675687179631638,-3.1415740600012203,True,113.0,False,8,False,7,,
24,1835,42,False,False,0,2212.244219393591,441.7300109863281,3378.0400390625,99.16999816894531,-19318.399658203125,4335.199890136719,2311.0000610351562,-569.5000076293945,-187.00000762939453,5969.89990234375,0.0,-0.8435537790763512,1.3126946158289574,0.9662794049865491,76561198039309853,enpitsu,26.0,507.05999755859375,3254.340087890625,49.099998474121094,-20.199999809265137,10.199999809265137,3415.0,-94.89999771118164,-184.59999084472656,0.0,255.0,0.0,False,0.019419095387494277,2.666287334493669,3.102596659372764e-05,True,247.0,False,False,3,4,,bf81d8692db,games5425898691,18.0,2250.909912109375,2795.909912109375,99.0,-15730.799560546875,-12606.8994140625,-167.90000915527344,3439.8001098632812,-4291.499938964844,0.0,255.0,128.0,,0.8790853744109669,0.675687179631638,-3.1415740600012203,True,False,8,7,113.0,False,,SynixRL,b01147202bb,8,651.4600219726562,3536.85009765625,127.36000061035156,-16279.200439453125,-16090.899658203125,2250.8999633789062,5322.2998046875,-1386.4999389648438,2.800000011920929,249.0,199.0,False,0.44837560073646204,-2.4993675065748477,-0.3893503483142595,True,30.46273567086908,True,8,False,7,,LunaticStyles,5364590267745823719,13.0,2095.780029296875,5058.22021484375,59.20000076293945,-11706.099853515625,2170.0,2098.5000610351562,2600.4000854492188,-2018.0999755859375,1573.3999633789062,255.0,255.0,-0.1753424035237336,2.9621727543870984,-0.7563677196871763,True,2.0,False,6,False,6,,
25,1836,42,False,False,1,8594.942248216648,-359.42999267578125,-3362.760009765625,104.08999633789062,26506.79931640625,6040.8001708984375,1647.5999450683594,-944.0000152587891,-3048.9999389648438,-4022.39990234375,1.0,0.8346156378447573,-1.0603733158157418,1.1248836364516692,b01147202bb,SynixRL,8.0,-540.3699951171875,-3444.10009765625,148.4600067138672,13053.299560546875,9644.000244140625,473.3000183105469,-4446.099853515625,2181.999969482422,-2391.699981689453,236.0,200.0,False,-0.7181384751883693,3.021946782557575,-0.7533059929005383,True,27.416671063310368,True,False,7,8,,5364590267745823719,LunaticStyles,13.0,-1995.68994140625,-5068.39990234375,70.69000244140625,12205.30029296875,-580.2999877929688,834.8999786376953,-943.1999969482422,1559.1999816894531,999.7000122070312,255.0,143.0,,0.03257131420212116,-3.096359832210752,-0.9062245253238326,True,False,6,6,2.0,False,,enpitsu,76561198039309853,26,-480.2099914550781,-3230.47998046875,67.69999694824219,7916.5997314453125,808.7999725341797,1506.4999389648438,-533.4000015258789,3314.5001220703125,3353.2998657226562,255.0,0.0,False,-0.2603049465081557,-3.066874691057357,-0.32221622309304515,True,247.0,False,4,False,3,,games5425898691,bf81d8692db,18.0,-2119.969970703125,-2690.97998046875,97.61000061035156,15695.400390625,12578.299560546875,-161.49999618530273,-3439.8001098632812,4291.499938964844,0.0,255.0,128.0,-0.2761978580080478,-0.6757051437279824,-3.1415642023222428,True,113.0,False,8,False,7,,
26,2018,48,False,False,1,6634.693246538058,3227.9599609375,-1071.3699951171875,94.75,-5370.8001708984375,1803.0999755859375,208.50000381469727,-1847.8999328613281,-5503.900146484375,-1513.699951171875,1.0,-1.255286631961277,0.8934727154217688,-1.2394921791313713,5364590267745823719,LunaticStyles,13.0,3482.0,-1037.780029296875,105.06999969482422,-4837.200012207031,17421.400146484375,2080.5999755859375,-1205.199966430664,890.2999877929688,685.9999847412109,255.0,26.0,,0.24878944851558818,0.29140252816145834,1.041416844982782,False,155.0,False,False,8,8,,b01147202bb,SynixRL,8.0,2747.739990234375,-4114.16015625,95.05000305175781,-14583.399658203125,-1060.199966430664,1940.0,230.40000915527344,-5495.10009765625,-22.899999618530273,244.0,127.0,False,-1.0157461585983933,-0.09980667941573584,0.04766538943128018,True,False,12,11,,False,,enpitsu,76561198039309853,26,3780.550048828125,-1443.760009765625,27.780000686645508,7818.499755859375,10082.60009765625,-237.39999771118164,-718.7000274658203,531.6999816894531,37.200000286102295,255.0,255.0,,0.31947288228012033,2.2246294924887917,0.00027409192378905894,True,0.0,False,4,False,4,,games5425898691,bf81d8692db,18.0,1401.780029296875,2298.1298828125,17.030000686645508,-14099.3994140625,-5433.599853515625,-0.5000000074505806,1.7000000178813934,1.0000000149011612,-507.00000762939453,255.0,72.0,-0.009619415373432093,-0.36525851201753357,-7.221774465654342e-05,True,246.0,False,8,False,8,,
