,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
10,699,19,False,False,0,10218.372952012733,-3003.639892578125,-4858.64990234375,770.469970703125,-1746.300048828125,3595.2999877929688,2687.5,-240.79999923706055,-1630.5000305175781,-2416.9000244140625,0.0,0.2310310048397986,1.170382652624855,-3.0157538322395463,2535427712759491,White obama4616,11.0,-2961.820068359375,-5013.25,664.489990234375,-1163.7000274658203,605.9999847412109,4926.700134277344,-1015.4000091552734,-1997.1000671386719,-286.5999984741211,255.0,6.0,,-1.3469176040623707,2.7125431836506846,1.5630509180638745,True,False,False,253.0,False,False,,2535449130861869,TTV MixMaxTax,15.0,-1878.780029296875,-3658.199951171875,18.790000915527344,5526.500244140625,-12955.0,1.5999999642372131,0.0,0.0,-2.199999988079071,255.0,128.0,False,-0.00480144188095273,-1.167987018087495,-1.47608119249827e-05,True,4,False,119.0,False,False,,enpitsu,76561198039309853,27.0,-3997.93994140625,-3733.97998046875,116.05000305175781,-1063.7999725341797,2089.499969482422,-1140.4000091552734,-1346.6999816894531,2030.5000305175781,4930.799865722656,255.0,255.0,False,0.8463169345469076,-0.495716677341993,-0.0015792008633595755,True,44.0,False,4,False,4,,games5425898691,bf81d8692db,21.0,-3710.070068359375,-3919.409912109375,504.25,-2288.0999755859375,5016.7999267578125,-721.2999725341797,-1862.2000122070312,-822.6000213623047,5109.2999267578125,255.0,128.0,-0.27355190398494106,1.201137072131405,-1.5368419908121478,False,39.0,False,10,False,10,,
11,722,20,False,False,0,9958.806563508142,-3140.929931640625,-4562.47998046875,766.3200073242188,8357.7001953125,11401.8994140625,-4376.099853515625,-174.89999771118164,-1820.8999633789062,-2651.0000610351562,0.0,-0.856878758528611,-1.022288506910039,3.025037899140616,2535427712759491,White obama4616,11.0,-3259.679931640625,-4706.06005859375,776.2999877929688,2318.5000610351562,11866.600341796875,-3578.5000610351562,-3506.199951171875,-924.8999786376953,-1205.8000183105469,255.0,9.0,,0.6358787406128869,2.3706625338143303,1.6042677319220602,True,False,3,253.0,False,4,,2535449130861869,TTV MixMaxTax,15.0,-1911.969970703125,-4620.97998046875,18.790000915527344,-7323.3001708984375,-1938.800048828125,1.2999999523162842,0.5000000074505806,1.5999999642372131,-2216.1000061035156,0.0,0.0,False,-0.004865051868269724,-3.0362204649866147,-4.5868490056604605e-05,True,4,False,149.0,False,False,,enpitsu,76561198039309853,27.0,-3691.080078125,-3705.75,17.059999465942383,3623.599853515625,-1652.5,3.700000047683716,5.600000023841858,6.600000262260437,-1677.5999450683594,255.0,0.0,False,0.01640869095562267,-0.371744227745667,-0.0001706605904037564,True,44.0,False,4,False,4,,games5425898691,bf81d8692db,21.0,-3915.77001953125,-3487.1298828125,215.39999389648438,-2650.4000854492188,5079.599914550781,-6029.6002197265625,-915.2999877929688,935.0,-179.40000534057617,255.0,4.0,-0.7437867676470207,-2.4929256485846234,-1.9501285423713592,False,39.0,False,10,False,10,,
12,780,22,True,False,0,7763.710762787041,-1761.6500244140625,-2575.300048828125,365.3500061035156,3698.0999755859375,25881.59912109375,6907.1002197265625,2076.699981689453,4138.900146484375,-3815.1998901367188,0.0,0.4608164966967976,2.0545700419485993,-1.8132552089559135,2535449130861869,TTV MixMaxTax,15.0,-1768.93994140625,-2649.22998046875,228.11000061035156,-1380.5000305175781,20898.60107421875,2825.2999877929688,489.90001678466797,-4110.899963378906,-3620.7000732421875,254.0,246.0,True,-0.6743669540924668,1.3798011704890443,-1.7776553865922433,True,False,3,17.376068850999246,True,6,,2535427712759491,White obama4616,11.0,-2897.469970703125,-2069.070068359375,53.56999969482422,4578.699951171875,15039.69970703125,-2615.7000732421875,-5217.2998046875,-1183.3999633789062,-1275.999984741211,219.0,128.0,,-0.5793245384925924,0.7467667717382238,0.8171123684046349,True,4,False,190.36382806172932,True,4,,enpitsu,76561198039309853,27.0,-2126.97998046875,-2602.93994140625,103.93000030517578,10221.199951171875,15192.60009765625,-157.5,-4474.2999267578125,3198.3999633789062,-8.00000011920929,255.0,128.0,False,0.013719122030487004,-2.191390150440381,-3.1401108601942904,True,0.0,False,6,False,5,,games5425898691,bf81d8692db,21.0,-3714.330078125,-1818.1800537109375,17.0,-46.90000057220459,15651.199951171875,1.0000000149011612,-0.09999999776482582,0.5999999865889549,1.7000000178813934,255.0,128.0,0.00958265584936799,1.5740817089294248,-5.292384777065206e-05,False,1.4082151279654544,True,10,False,10,,
13,1121,25,False,False,0,5205.768227786079,-30.8799991607666,6.619999885559082,99.52999877929688,-23001.10107421875,4116.700134277344,4754.200134277344,1819.1000366210938,1923.699951171875,5384.1998291015625,0.0,0.04588267204621536,0.13906785710246777,0.04986638818001296,2535427712759491,White obama4616,11.0,223.6699981689453,-123.61000061035156,40.31999969482422,-13689.100341796875,18148.800048828125,-2932.6998901367188,-547.0000076293945,1123.1999969482422,877.7999877929688,254.0,245.0,False,0.1488412710508243,2.285015759315511,0.5081477335586975,True,False,4,0.0,False,4,,2535449130861869,TTV MixMaxTax,15.0,-1506.8699951171875,-3117.969970703125,18.780000686645508,-13266.099853515625,-4783.500061035156,2.800000011920929,1.2999999523162842,0.3999999910593033,1065.8999633789062,254.0,239.0,,-0.004805873006805914,-2.7944369414402623,-4.849307203415927e-05,False,False,False,0.0,False,False,,enpitsu,76561198039309853,27.0,-19.299999237060547,3310.64990234375,17.049999237060547,1247.5,-15470.899658203125,0.29999999329447746,0.0,-0.7000000029802322,9.49999988079071,255.0,128.0,False,0.01678521421332047,-1.4891781100654773,-4.003615340955328e-05,True,21.0,False,False,False,False,,games5425898691,bf81d8692db,21.0,-217.5,459.3500061035156,51.13999938964844,6063.3001708984375,-17616.099853515625,3117.9998779296875,608.4000015258789,143.4000015258789,-874.4999694824219,128.0,128.0,0.027979741570368893,-1.3586779795024728,0.00017046704110135685,True,0.0,False,False,False,4,,
14,1272,31,False,False,1,7555.261303662794,3912.969970703125,-1786.75,565.2100219726562,9165.499877929688,21371.201171875,10318.499755859375,5729.7998046875,-27.59999990463257,1779.7000122070312,1.0,1.2562618083743167,-1.31029420814097,1.7267271079850695,76561198039309853,enpitsu,27.0,3842.820068359375,-1976.4200439453125,401.94000244140625,9823.200073242188,18738.199462890625,2916.199951171875,-2181.199951171875,3846.099853515625,3270.8999633789062,255.0,128.0,,0.41447043843769626,1.873881076781802,0.5896890426177144,True,False,1,158.0,False,2,,bf81d8692db,games5425898691,21.0,3673.8798828125,-4326.39013671875,144.9600067138672,-10308.499755859375,-12765.50048828125,3408.9999389648438,-113.00000190734863,-2352.899932861328,-1439.4000244140625,255.0,0.0,,0.17533703887667873,-0.8818044077445337,1.0815764854235024,True,6,False,255.0,False,6,,TTV MixMaxTax,2535449130861869,15.0,1831.3900146484375,691.47998046875,18.780000686645508,3105.10009765625,-6299.2999267578125,2.7000001072883606,0.9000000357627869,0.7999999821186066,2154.2999267578125,255.0,255.0,,0.00484861505478477,-2.0401258064584327,-2.9561680965670195e-05,True,255.0,False,False,False,False,,White obama4616,2535427712759491,11.0,4078.25,-1948.8599853515625,268.3500061035156,81.80000305175781,-3556.9000244140625,2896.7001342773438,-1154.000015258789,-242.70000457763672,-22.100000381469727,164.0,255.0,0.7787243122375496,-1.6079024681831922,1.5103034117146845,True,,False,6,False,4,,
15,1355,34,False,False,0,8339.668056863999,-2481.02001953125,-3047.659912109375,115.41999816894531,-5094.5001220703125,-4354.800109863281,-2176.699981689453,-2840.5999755859375,-3377.0001220703125,-4065.10009765625,0.0,-1.3419333314809174,2.2012568544058895,2.1613471064375362,2535449130861869,TTV MixMaxTax,15.0,-2405.3701171875,-3158.699951171875,17.739999771118164,-800.1999664306641,-13616.99951171875,-1090.8000183105469,-1397.2000122070312,-376.1000061035156,-2842.9998779296875,229.0,0.0,,-0.01592002064156012,-1.7503006109896402,0.005086780284444584,True,False,False,230.0,False,False,,2535427712759491,White obama4616,12.0,-3205.419921875,-201.39999389648438,17.040000915527344,7279.1998291015625,-12055.799560546875,-2.3000000417232513,1.0999999940395355,-2.0000000298023224,123.00000190734863,238.0,128.0,False,0.009587107501409836,-1.0121896166685398,-0.00016329618744079274,True,6,False,,False,8,,enpitsu,76561198039309853,27.0,-2769.6298828125,-2929.110107421875,24.40999984741211,17755.999755859375,-14312.7001953125,2977.6998901367188,-8.299999833106995,6.000000238418579,895.8000183105469,255.0,128.0,False,0.01679807792468982,-0.6126527441814646,-0.00036195101796524594,True,28.609789407381452,True,4,False,3,,games5425898691,bf81d8692db,21.0,-2232.659912109375,135.58999633789062,17.010000228881836,-3025.8999633789062,-22333.00048828125,2.0999999344348907,0.0,-0.19999999552965164,1.4000000059604645,255.0,128.0,0.009602423563317202,-1.7052734470222193,-2.7245611865466223e-05,True,219.0,False,6,False,6,,
16,1356,34,False,False,1,2531.8858031680275,2381.35009765625,3089.590087890625,156.97000122070312,-24776.79931640625,8443.200073242188,9210.499877929688,4126.199951171875,4308.500061035156,-640.8000183105469,1.0,1.0479885728605276,-2.264811389708571,2.027973220458895,76561198039309853,enpitsu,27.0,2597.469970703125,3065.6201171875,51.560001373291016,-15283.499755859375,12985.50048828125,1744.7999572753906,2289.9000549316406,-3855.0,2750.2999877929688,255.0,128.0,False,-0.08899190596990025,0.48673272279788937,-0.11704638036307295,True,False,3,28.0,False,4,,bf81d8692db,games5425898691,21.0,2232.659912109375,-135.58999633789062,17.010000228881836,3025.8999633789062,22333.00048828125,2.0999999344348907,-0.0,0.19999999552965164,1.4000000059604645,255.0,128.0,,-0.009602423563317202,1.7052734470222193,-2.7245611865466223e-05,True,6,False,219.0,False,6,,TTV MixMaxTax,2535449130861869,15.0,2405.3701171875,3158.699951171875,17.739999771118164,800.1999664306641,13616.99951171875,-1090.8000183105469,1397.2000122070312,376.1000061035156,-2842.9998779296875,229.0,0.0,,0.01592002064156012,1.7503006109896402,0.005086780284444584,True,230.0,False,False,False,False,,White obama4616,2535427712759491,12.0,3205.419921875,201.39999389648438,17.040000915527344,-7279.1998291015625,12055.799560546875,-2.3000000417232513,-1.0999999940395355,2.0000000298023224,123.00000190734863,238.0,128.0,-0.009587107501409836,1.0121896166685398,-0.00016329618744079274,True,,False,8,False,7,,False
17,1435,36,False,False,1,4328.977410948857,-3268.75,3958.93994140625,95.18000030517578,-23907.5,-21474.7998046875,918.8999938964844,5345.5999755859375,2255.800018310547,1528.0000305175781,1.0,0.5287478928848846,1.2852176341632895,1.0486521068858812,76561198039309853,enpitsu,27.0,-3138.070068359375,4032.1298828125,15.670000076293945,-18146.400146484375,-9327.000122070312,-1184.4999694824219,2481.3999938964844,-1552.2999572753906,3456.0000610351562,255.0,255.0,False,-0.03891329682215445,-0.5288994228712735,-0.011246400015156059,True,False,4,255.0,False,4,,bf81d8692db,games5425898691,21.0,-2706.679931640625,2851.31005859375,49.15999984741211,-17965.0,13583.599853515625,3537.0999145507812,339.70001220703125,393.6000061035156,-1230.5000305175781,255.0,39.0,,0.0034523037856387887,0.7238621415999904,-0.0005100084940152428,True,7,False,225.0,False,6,,TTV MixMaxTax,2535449130861869,15.0,-1029.050048828125,4238.85009765625,18.780000686645508,-16131.800537109375,3879.2001342773438,2.800000011920929,-0.29999999329447746,0.19999999552965164,369.39998626708984,255.0,128.0,False,0.004793142895361584,0.19810384854872548,4.80403228370438e-05,True,211.0,False,4,False,4,,White obama4616,2535427712759491,12.0,-687.1599731445312,3712.669921875,17.010000228881836,-18571.400146484375,4278.699951171875,2.0000000298023224,-0.5000000074505806,-0.0,0.0,254.0,128.0,-0.00958924152838514,0.22643735442357718,-4.2435637571276416e-05,True,39.0,False,10,False,8,,False
18,1565,41,False,False,0,5387.05292477731,3868.909912109375,2626.840087890625,153.5800018310547,-11287.39990234375,14342.900390625,-1858.699951171875,1267.300033569336,-3985.4998779296875,-1442.7000427246094,0.0,0.08243718718906606,0.3802169883577633,-0.732471195600429,2535427712759491,White obama4616,12.0,3974.81005859375,2548.909912109375,61.5,1258.3999633789062,15520.30029296875,918.0000305175781,-1121.6000366210938,-721.9000244140625,1339.7000122070312,248.0,255.0,,-0.04215165572034347,1.4886093421290314,-0.608291787951595,,False,10,195.0,False,8,,2535449130861869,TTV MixMaxTax,15.0,-129.88999938964844,597.25,18.780000686645508,3199.1000366210938,14368.800048828125,2.800000011920929,0.0,-0.3999999910593033,-1761.0000610351562,255.0,0.0,,-0.0047956940739308975,1.3170321904064501,8.877051092332153e-05,True,6,False,242.0,False,6,,enpitsu,76561198039309853,27.0,3679.7099609375,2825.81005859375,55.08000183105469,19967.60009765625,-4175.199890136719,3643.0999755859375,158.50000381469727,706.9999694824219,-1651.300048828125,255.0,0.0,False,0.04081236499741983,-0.31331385234413794,-0.0028035517429385137,True,197.0,False,6,False,5,,games5425898691,bf81d8692db,21.0,2415.6201171875,1354.8199462890625,17.010000228881836,-7165.5999755859375,21664.29931640625,2.0000000298023224,0.19999999552965164,-1.7000000178813934,813.7000274658203,255.0,128.0,0.009576373796174476,1.9415418525802006,-0.000152550642181757,True,141.0,False,8,False,10,,
19,1567,41,False,False,1,9098.60513916389,-3824.60009765625,-2638.2099609375,175.08999633789062,1270.199966430664,12545.400390625,7705.5999755859375,1518.0999755859375,3965.10009765625,-4239.4000244140625,1.0,0.2748161175549259,-0.0941049386376117,-0.8830443544557424,76561198039309853,enpitsu,27.0,-3845.669921875,-2786.800048828125,79.33999633789062,-19992.80029296875,9152.39990234375,2083.6000061035156,-4378.2000732421875,-3066.400146484375,-1295.2000427246094,255.0,0.0,False,-0.24790843196102336,0.4377998854268426,0.05270961309341655,True,False,5,197.0,False,6,,bf81d8692db,games5425898691,21.0,-2363.219970703125,-1497.4000244140625,17.010000228881836,8309.600219726562,-21199.599609375,2.0000000298023224,0.29999999329447746,-0.5000000074505806,286.5999984741211,255.0,128.0,,-0.009587148900654636,-1.9728043990300426,-0.00016440866834021556,True,10,False,141.0,False,8,,TTV MixMaxTax,2535449130861869,15.0,103.2300033569336,-691.1599731445312,18.780000686645508,-4654.5001220703125,-13824.7998046875,2.800000011920929,-0.0,0.5999999865889549,-1959.9000549316406,254.0,0.0,,0.004787191601116419,-1.1912006424861055,7.285681116487752e-05,True,242.0,False,6,False,6,,White obama4616,2535427712759491,12.0,-3976.64990234375,-2702.090087890625,61.09000015258789,915.2999877929688,-15193.399658203125,-310.10000228881836,1150.8999633789062,-934.4000244140625,1507.2999572753906,155.0,255.0,-0.05980736535786655,-1.6469154255073917,-0.6653148979738701,,195.0,False,10,False,8,,
20,1633,44,False,False,0,6979.541495014688,3551.330078125,-239.14999389648438,130.05999755859375,12218.699951171875,6959.69970703125,-3741.7999267578125,-3349.7000122070312,-1079.1000366210938,4859.5001220703125,0.0,-1.369208621432461,-2.2570488867942373,0.39032678654601255,2535449130861869,TTV MixMaxTax,15.0,3375.2900390625,-348.6000061035156,84.98999786376953,21064.49951171875,-8616.900024414062,3125.0,-1687.7999877929688,-967.2000122070312,1757.5999450683594,255.0,199.0,False,-0.07419237898003728,-0.04585897144724502,-0.21582047232065887,True,False,6,148.0,False,8,,2535427712759491,White obama4616,12.0,3346.239990234375,758.5999755859375,17.0,-346.6999816894531,-22997.2998046875,0.9000000357627869,0.0,0.7999999821186066,-3.3000001311302185,255.0,128.0,,0.009591080667163502,-1.5863076778314154,7.820671457298218e-05,True,8,False,44.71181936161496,True,10,,enpitsu,76561198039309853,27.0,3691.72998046875,312.9800109863281,46.18000030517578,-752.6999664306641,-20075.400390625,3458.9999389648438,415.29998779296875,-13.700000047683716,32.200000286102295,255.0,128.0,False,0.025424416009280366,-1.6032588280100688,-5.407125654412482e-05,True,77.0,False,8,False,7,,games5425898691,bf81d8692db,21.0,3126.090087890625,4140.7900390625,17.010000228881836,13122.60009765625,-13706.500244140625,2.0000000298023224,-0.3999999910593033,0.3999999910593033,-282.1999931335449,255.0,128.0,0.009601845505077268,-0.8381517992051648,0.00016984695697423892,True,255.0,False,8,False,10,,
21,1636,44,False,False,1,6743.195076322512,-3677.409912109375,184.74000549316406,101.08999633789062,-6578.800048828125,25766.59912109375,8485.30029296875,4982.39990234375,-1948.5000610351562,2716.199951171875,1.0,1.3096169229825971,-2.110506802594997,2.9051559210616302,76561198039309853,enpitsu,27.0,-3679.3798828125,31.920000076293945,86.41999816894531,420.49999237060547,19975.2001953125,1214.3000030517578,-5485.2001953125,275.10000228881836,294.4000053405762,255.0,128.0,False,-0.790937796770539,1.59143916969667,0.004478599620871804,True,False,7,77.0,False,8,,bf81d8692db,games5425898691,21.0,-3232.93994140625,-4024.330078125,17.010000228881836,-12650.799560546875,14125.30029296875,2.0000000298023224,0.5999999865889549,-0.5000000074505806,-79.29999828338623,255.0,128.0,,-0.00960271850914651,0.8506311309170163,0.00010993139409914439,True,10,False,255.0,False,8,,TTV MixMaxTax,2535449130861869,15.0,-3692.35009765625,499.1600036621094,119.48999786376953,-19791.400146484375,9692.000122070312,1594.7000122070312,73.60000133514404,1283.9999389648438,2963.699951171875,255.0,255.0,False,0.32073449911652485,-0.3488593542942923,-0.2637564918521443,True,148.0,False,8,False,6,,White obama4616,2535427712759491,12.0,-3343.280029296875,-566.2999877929688,17.0,357.00000762939453,22997.19970703125,0.9000000357627869,-0.0,-0.7999999821186066,-0.9000000357627869,255.0,128.0,-0.009591086558951568,1.586459078946713,7.748065772869492e-05,True,35.296989166608455,True,10,False,8,,
22,1733,47,False,False,0,10419.593865453475,1455.6400146484375,-5010.75,210.14999389648438,-18579.200439453125,5665.7000732421875,-3556.6000366210938,1192.2000122070312,-3427.2000122070312,-628.6000061035156,0.0,-0.2865021010533837,2.5680412882622394,-0.9815168183509251,2535427712759491,White obama4616,12.0,1611.449951171875,-5100.39013671875,277.8900146484375,-16440.30029296875,3080.7000732421875,-789.4999694824219,286.70000076293945,-1681.9000244140625,-1309.4000244140625,192.0,20.0,,0.06563805568544091,3.111796392246156,1.5619259899242939,False,False,10,0.0,False,9,,2535449130861869,TTV MixMaxTax,15.0,3040.929931640625,-1992.06005859375,18.790000915527344,-7901.7999267578125,-13223.800048828125,2.8999999165534973,-0.19999999552965164,-0.29999999329447746,0.0,255.0,128.0,False,-0.004793233658338332,-2.1094226135058083,-4.6219589818277334e-05,True,10,False,60.32820640328113,True,6,,enpitsu,76561198039309853,27.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,21.0,1476.6800537109375,-3189.72998046875,17.010000228881836,-13345.799560546875,-18731.99951171875,0.0,0.0,-0.19999999552965164,-1959.7999572753906,255.0,0.0,0.009574026067864326,-2.2659320426166794,-3.4732659636151523e-06,True,212.49961295435506,True,8,False,10,,
23,1758,48,True,True,1,1003.183498924305,26.219999313354492,4640.14013671875,165.85000610351562,10289.200439453125,21284.49951171875,833.3000183105469,177.19999313354492,5852.1002197265625,-1311.7999267578125,1.0,0.9416682781676138,-0.6132906495497028,0.9104834853492179,bf81d8692db,games5425898691,21.0,62.119998931884766,4470.419921875,135.33999633789062,15933.199462890625,14276.800537109375,328.49998474121094,-2594.5999145507812,-21.400001049041748,4849.4000244140625,255.0,241.0,,-0.9018437807955543,2.9371798047767768,-1.1179363449211734,True,False,9,243.0,False,12,,76561198039309853,enpitsu,27.0,,,,,,,,,,,,,,,,True,,,,,,,TTV MixMaxTax,2535449130861869,15.0,-2082.780029296875,3595.5,18.790000915527344,11546.300048828125,19320.799560546875,1.7000000178813934,0.29999999329447746,0.29999999329447746,-2.0999999344348907,255.0,127.0,False,0.004793233858185914,2.1094349662439873,-4.618991011875313e-05,True,5.0,False,10,False,6,,White obama4616,2535427712759491,12.0,-285.1400146484375,4151.10009765625,188.5,14747.099609375,-12199.49951171875,-672.2000122070312,3262.5,-854.1000366210938,-1773.6000061035156,255.0,128.0,-0.48416128437857003,-2.885495911806623,0.3479072965554972,True,0.0,False,12,False,10,,
24,2015,49,False,False,0,5157.344007902089,-14.199999809265137,58.599998474121094,104.25,-5611.6998291015625,25082.60009765625,4864.200134277344,2380.0999450683594,1015.9999847412109,-1611.4999389648438,0.0,0.02658682455098022,-0.039511693940349195,0.05898889471350138,2535449130861869,TTV MixMaxTax,15.0,37.130001068115234,-142.50999450683594,24.170000076293945,-11918.599853515625,14132.39990234375,-1508.699951171875,3914.5999145507812,3763.900146484375,-870.5000305175781,255.0,0.0,True,-0.01616429529632915,2.251530182532474,-0.2465189577217338,True,False,4,11.0,False,4,,2535427712759491,White obama4616,11.0,2342.889892578125,-3490.89990234375,17.010000228881836,21201.79931640625,-4299.700012207031,2.0999999344348907,-2.5999999046325684,0.09999999776482582,-1214.000015258789,254.0,11.0,,0.00961273348751086,-0.21292330103333224,-0.0001646125839961018,True,False,False,0.0,False,False,,enpitsu,76561198039309853,27.0,-193.38999938964844,303.3500061035156,107.79000091552734,11410.999755859375,-16320.10009765625,1455.5000305175781,4887.200012207031,-2510.500030517578,248.99999618530273,255.0,128.0,,0.4465277462918892,-0.6935913809746185,1.1446702741488013,True,0.0,False,2,False,False,,games5425898691,bf81d8692db,21.0,-1917.739990234375,3760.949951171875,17.010000228881836,-16902.19970703125,11608.00048828125,2.0999999344348907,-1.8000000715255737,1.1999999731779099,490.0,255.0,231.0,0.009586947535217192,2.535529999402993,0.0001282934268277585,True,0.0,False,False,False,False,,
25,2017,49,False,False,1,5338.869779399009,-103.2699966430664,-104.5199966430664,144.2899932861328,-26561.201171875,7635.2001953125,5222.0001220703125,106.00000381469727,1080.0,5900.999755859375,1.0,0.005397385236778128,-0.30658491624216266,0.12118702303317931,76561198039309853,enpitsu,27.0,118.62999725341797,-187.7899932861328,119.02999877929688,-7733.900146484375,12477.80029296875,1229.5999908447266,-2404.7999572753906,4858.900146484375,-140.0,255.0,128.0,,-0.3263422063329531,0.5170906560265781,1.5788372453591297,True,False,False,0.0,False,2,,bf81d8692db,games5425898691,21.0,2090.780029296875,-3870.030029296875,17.010000228881836,17758.1005859375,-10056.900024414062,2.3000000417232513,-0.9000000357627869,0.3999999910593033,1683.0999755859375,255.0,255.0,,-0.009601446764395281,-2.665827877254114,0.00019767536918637791,True,False,False,0.0,False,False,,TTV MixMaxTax,2535449130861869,15.0,74.61000061035156,-3.700000047683716,22.639999389648438,10822.2998046875,-14873.699951171875,51.500000953674316,574.7000122070312,-635.6000137329102,-751.1000061035156,255.0,197.0,True,0.14921903361164243,-2.122619804087158,0.005731342013977385,True,11.0,False,4,False,4,,White obama4616,2535427712759491,11.0,-2517.14990234375,3534.909912109375,17.010000228881836,-20584.29931640625,6250.30029296875,2.3000000417232513,-1.0000000149011612,-0.0,-1759.7999572753906,255.0,8.0,-0.009582111159458603,0.344092488907384,-0.00015922256947897606,True,0.0,False,False,False,False,,
26,2152,54,True,True,1,2524.146666444726,-645.530029296875,3141.25,356.1199951171875,3996.400146484375,14416.8994140625,2531.300048828125,1382.5,5612.8997802734375,1607.4000549316406,1.0,0.6270759848145283,1.652469680620232,-0.8524912518732355,76561198039309853,enpitsu,27.0,-622.5900268554688,3060.550048828125,211.02999877929688,425.99998474121094,11562.60009765625,2494.1000366210938,1230.8000183105469,-2830.1998901367188,2767.0001220703125,255.0,255.0,,0.24851746966176816,0.4235698198960089,-0.31751876495618814,True,False,1,0.0,False,4,,bf81d8692db,games5425898691,21.0,1343.4599609375,3350.06005859375,17.0,2484.4000244140625,10561.199951171875,3.6000001430511475,0.5000000074505806,1.5000000596046448,1594.7999572753906,255.0,254.0,,-0.009554484549947992,1.8016202670646015,0.00019806555817184052,True,False,False,208.0,False,False,,TTV MixMaxTax,2535449130861869,15.0,2590.8798828125,3481.739990234375,85.77999877929688,-10945.30029296875,18102.5,-881.8000030517578,-2638.900146484375,-1278.3000183105469,2486.999969482422,255.0,72.0,False,0.9971275925606747,2.042048558213159,1.1135279894054182,True,255.0,False,10,False,10,,White obama4616,2535427712759491,11.0,-1943.6199951171875,5102.97998046875,291.0400085449219,21655.80078125,-3.6000001430511475,-6151.6998291015625,-1.2999999523162842,-1882.1000671386719,2.5,255.0,255.0,-0.19870716130415206,3.1319404401123507,1.5728640811143608,True,153.0,False,False,False,False,,
27,2191,55,False,True,1,993.685429479799,-97.16000366210938,5107.68994140625,100.04000091552734,4130.7000732421875,10263.00048828125,3682.7999877929688,-5133.3001708984375,2944.2001342773438,990.1000213623047,1.0,0.05682723263072501,2.1740916830606296,1.2671393458248577,bf81d8692db,games5425898691,22.0,157.99000549316406,4908.580078125,21.959999084472656,-16616.800537109375,13488.1005859375,2996.400146484375,5.299999713897705,-4.000000059604645,168.29999923706055,255.0,65.0,,-0.009607863474715707,0.6545349682979057,-7.689117016462052e-05,True,False,False,120.29206035214084,True,3,,76561198039309853,enpitsu,27.0,-496.7200012207031,4700.83984375,32.93000030517578,1461.9000244140625,9968.599853515625,-2390.800018310547,3271.4999389648438,-2318.6000061035156,-3764.2999267578125,128.0,128.0,,-0.2342397717257998,2.7932550984047024,-0.25810360602861676,True,4,False,0.0,False,2,,TTV MixMaxTax,2535449130861869,15.0,148.27000427246094,5003.97998046875,78.18000030517578,-19879.200439453125,1971.0000610351562,-674.8000335693359,3176.7001342773438,-582.7000045776367,-4451.7999267578125,255.0,0.0,True,0.2850233077182126,0.5270452088162777,-1.8097249022420785,True,163.0,False,12,False,10,,White obama4616,2535427712759491,11.0,-3.0799999237060547,5197.77001953125,209.1999969482422,4873.800048828125,2545.500030517578,-405.6999969482422,-2693.9999389648438,3717.9000854492188,-3027.9998779296875,255.0,128.0,0.07128713526440907,1.1490292003223808,1.8438592648587804,True,124.82567754099449,True,4,False,False,,True
