,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
10,783,22.0,False,False,1,9011.283218920578,-1123.739990234375,-3642.02001953125,415.1199951171875,-15409.3994140625,1060.2999877929688,4854.2999267578125,-4373.999938964844,1768.699951171875,3706.6000366210938,1.0,1.142240528898689,-0.09222558168128432,2.5580571925346147,76561198039309853,enpitsu,24.0,-984.8699951171875,-3601.64990234375,257.19000244140625,-15957.7001953125,6311.099853515625,2158.800048828125,3747.0999145507812,3741.0000610351562,-1487.5999450683594,128.0,255.0,False,0.31106627647591345,-0.8453750543767761,-1.064013004822786,True,193.0,False,12,9,False,,bf81d8692db,games5425898691,19.0,-3026.139892578125,-4123.169921875,17.010000228881836,-12155.50048828125,7665.30029296875,2.3000000417232513,-0.0,-0.0,-2108.2000732421875,255.0,0.0,,-0.009605232887054713,0.6281236885998887,-2.8509418172488652e-05,True,255.0,False,10,6,4,,woonder,76561198147845115,11,-879.7000122070312,-5801.7001953125,156.64999389648438,-66.30000114440918,5206.5997314453125,2187.2999572753906,-2168.300018310547,549.0000152587891,532.7999877929688,255.0,0.0,False,0.5056192090844407,1.5825055242043593,1.5571943984538732,True,6,135.8634408007386,True,10,False,,Trejwik,be8a1d248fb,10.0,-1034.510009765625,-3193.840087890625,88.6500015258789,-10399.7998046875,-467.2999954223633,4322.9998779296875,-0.0,0.5000000074505806,-0.29999999329447746,128.0,128.0,,-0.009221171045315025,-0.04487311685651541,3.964496955803011e-05,True,137.00941926433194,True,10,False,8,
11,893,26.0,False,False,0,4204.18313634415,2750.10009765625,3046.889892578125,339.17999267578125,1175.1000213623047,23072.2998046875,5232.1002197265625,3928.3999633789062,1299.1999816894531,1609.4000244140625,0.0,-0.20383041887450926,0.30739233608370015,2.1745119862284508,be8a1d248fb,Trejwik,10.0,2704.0,2877.199951171875,226.33999633789062,3427.5,14186.400146484375,2687.2000122070312,-4803.399963378906,600.099983215332,88.69999885559082,255.0,255.0,False,-0.2707056154500847,0.7401100384812384,0.04254386412015489,True,79.0,False,12,9,False,,76561198147845115,woonder,11.0,601.260009765625,-1639.8399658203125,16.989999771118164,15692.80029296875,-14986.400146484375,4.799999892711639,0.0,0.09999999776482582,1982.2000122070312,255.0,255.0,,0.009582959718938078,-0.6856567242490422,-6.662475026006962e-07,True,31.0,False,12,6,False,,enpitsu,76561198039309853,24,2691.1201171875,4849.97998046875,17.06999969482422,-5341.9000244140625,1954.1999816894531,-3.0000001192092896,0.19999999552965164,1.0000000149011612,2354.1000366210938,255.0,128.0,False,0.016684217248543624,-2.2054399827384814,-0.00010702539558513184,True,10,193.0,False,12,False,,games5425898691,bf81d8692db,19.0,2239.3701171875,4957.1201171875,18.139999389648438,-8319.600219726562,2338.9999389648438,207.80000686645508,693.6000061035156,-112.89999961853027,2281.699981689453,128.0,255.0,,-0.00889489518950842,2.8962272573280408,-0.04034274357611701,True,255.0,False,10,4,6,
12,941,28.0,False,False,1,9632.52493554178,-2162.510009765625,-3994.06005859375,194.02999877929688,-10123.900146484375,19643.699951171875,9653.800048828125,163.89999389648438,4808.800048828125,-3584.4000244140625,1.0,0.15768651939131478,-2.0369233788650187,-1.1842496516687369,bf81d8692db,games5425898691,19.0,-2110.590087890625,-4043.449951171875,84.20999908447266,-9203.400268554688,12210.699462890625,990.1000213623047,-4386.7999267578125,-104.89999771118164,-3315.7000732421875,255.0,213.0,,-0.5442462664584128,1.0593827964644422,-0.3568588380713668,True,209.0,False,12,7,4,,76561198039309853,enpitsu,24.0,-2069.929931640625,-4419.740234375,17.059999465942383,12345.699462890625,6824.4000244140625,-3.3000001311302185,-3.3000001311302185,-1.4000000059604645,1871.3999938964844,255.0,128.0,False,-0.01674389110233739,2.612429659771597,0.00031651957115434476,True,124.0,False,12,10,False,,woonder,76561198147845115,11,-3044.610107421875,102.81999969482422,16.989999771118164,-17543.800048828125,-6609.0997314453125,4.600000083446503,4.399999976158142,1.5000000596046448,-1012.5,255.0,0.0,,-0.009590406945275272,-0.3443874543320642,-1.31442260202289e-05,True,6,28.0,False,12,False,,Trejwik,be8a1d248fb,11.0,-3053.570068359375,-4714.52978515625,25.75,1839.1999816894531,1430.8000183105469,-521.1000061035156,834.5999908447266,81.99999809265137,2176.7999267578125,255.0,255.0,False,-0.18858439597813031,2.2869144031822235,0.012784242659372278,True,44.5374022581244,True,12,False,10,
13,1022,31.0,False,True,1,5951.424984560766,-3380.56005859375,1001.0999755859375,135.52999877929688,15542.7001953125,20132.5,1451.9000244140625,-474.3000030517578,-2588.5000610351562,5392.0001220703125,1.0,0.8688073917740345,-2.6865828806236425,-0.30433448074673053,bf81d8692db,games5425898691,19.0,-3537.419921875,850.530029296875,17.040000915527344,15879.89990234375,13769.3994140625,6.499999761581421,26.500000953674316,52.10000038146973,-1525.5999755859375,255.0,100.0,,-0.008683406399674153,2.498168137342014,-0.0022863736147476846,True,123.0,False,12,8,4,,76561198039309853,enpitsu,24.0,-433.7699890136719,-220.86000061035156,17.059999465942383,2534.2999267578125,15871.199951171875,1.1999999731779099,-0.0,-0.29999999329447746,-0.09999999776482582,255.0,128.0,False,-0.01677130692958231,1.7291659715512342,3.156139374693733e-05,True,135.0,False,12,10,False,,woonder,76561198147845115,11,-3994.919921875,3047.070068359375,71.76000213623047,10805.699462890625,16243.00048828125,-9390.0,74.40000057220459,-5499.2999267578125,-34.700000286102295,255.0,128.0,False,-0.44904451647213595,2.201853137577616,0.5892226302645519,True,6,182.99962143744196,True,12,False,,Trejwik,be8a1d248fb,10.0,-2984.340087890625,-135.1999969482422,99.75,130.2999973297119,21610.80078125,-333.69998931884766,-4985.299987792969,239.3000030517578,-22.799999713897705,255.0,128.0,False,1.4293737026389575,1.5864770243751254,-0.03265171883990867,True,11.0,False,16,False,14,
14,1061,32.0,False,False,0,9040.007935136764,1258.1099853515625,-3639.610107421875,97.2699966430664,-34049.19921875,7917.60009765625,1244.8999786376953,417.79998779296875,-1868.3000183105469,5686.300048828125,0.0,-0.02960406665192588,-0.4027234217280527,-1.7714461241506536,76561198147845115,woonder,11.0,1440.4599609375,-3781.669921875,98.58999633789062,-19561.800537109375,4851.300048828125,2452.7999877929688,2820.10009765625,-4720.0,-132.60000228881836,255.0,255.0,False,0.5288675379674087,2.381693219255323,-0.5097836167656133,True,255.0,False,14,7,False,,be8a1d248fb,Trejwik,10.0,3163.070068359375,-2942.6201171875,17.010000228881836,517.9999923706055,-21535.6005859375,2.0999999344348907,-0.09999999776482582,3.700000047683716,-1093.3000183105469,255.0,0.0,False,0.009598415946667944,-1.5608802037893783,-9.737144190224201e-05,True,11.0,False,16,14,False,,enpitsu,76561198039309853,23,-914.2999877929688,-1587.9200439453125,17.059999465942383,-17014.89990234375,1619.1000366210938,1.8000000715255737,0.3999999910593033,0.0,-2020.5999755859375,255.0,0.0,False,0.016767153085037217,2.977698038821119,3.569332095268296e-05,True,10,137.0,False,12,False,,games5425898691,bf81d8692db,19.0,1420.3599853515625,-3111.300048828125,116.75,-15321.600341796875,-17051.600341796875,1867.7000427246094,-349.7999954223633,-5482.1002197265625,271.00000381469727,255.0,44.0,,0.23594171499931949,-2.2294708687958575,0.4923714201929052,True,74.0,False,14,4,9,
15,1226,38.0,False,False,1,4404.899735962702,2674.02001953125,1109.8900146484375,175.80999755859375,3327.5,14573.499755859375,-10328.499755859375,-2776.0000610351562,1261.1000061035156,5167.5,1.0,-1.2629672757259003,1.8436683947774322,-1.8077111439254778,bf81d8692db,games5425898691,19.0,2610.449951171875,953.8800048828125,178.22999572753906,13948.800048828125,4687.300109863281,430.2000045776367,-5048.599853515625,-447.20001220703125,-2135.7000732421875,255.0,248.0,,-0.1509484027254272,2.9523734512309403,-1.4677902481961462,True,54.548765595241264,True,18,13,4,,76561198039309853,enpitsu,23.0,2350.330078125,-3670.169921875,17.049999237060547,-2816.400146484375,4358.999938964844,2.5999999046325684,-0.29999999329447746,0.5000000074505806,205.6999969482422,255.0,128.0,False,-0.01661300044613968,0.9839514686675864,-0.00016904217905773655,True,255.0,False,12,10,False,,woonder,76561198147845115,11,2978.139892578125,2881.739990234375,17.0,-1004.4999694824219,-4384.89990234375,3.400000035762787,0.09999999776482582,1.0000000149011612,304.6999931335449,128.0,128.0,False,-0.00964389613079362,-1.363704983884474,-0.00012773116899709997,True,8,255.0,False,14,False,,Trejwik,be8a1d248fb,10.0,2929.030029296875,3558.679931640625,17.010000228881836,926.9999694824219,-8411.400146484375,2.5,1.0999999940395355,-0.0,-1791.300048828125,0.0,0.0,False,-0.009861241414544598,-1.6317732418141944,1.832780524027777e-05,True,58.0,False,16,False,14,
16,1257,39.0,False,False,0,7769.755701330123,-2977.25,-2345.820068359375,426.1300048828125,-596.1000061035156,7859.7998046875,9395.10009765625,5022.39990234375,-1778.9999389648438,2758.5000610351562,0.0,1.4491884587774473,-0.20918161999423737,-0.6142872375564045,76561198147845115,woonder,11.0,-2989.179931640625,-2490.43994140625,263.0199890136719,-373.80001068115234,4745.799865722656,5702.60009765625,867.0999908447266,-126.40000343322754,428.8999938964844,128.0,128.0,False,-0.6799146419757878,1.831455959999915,-0.11714398451810325,True,211.1449808459128,True,16,8,4,,be8a1d248fb,Trejwik,10.0,-2955.909912109375,-3394.260009765625,17.010000228881836,-1987.4000549316406,-6153.900146484375,2.0999999344348907,0.0,-0.7000000029802322,-4.600000083446503,0.0,128.0,False,0.009696563512151096,1.2566519091168504,6.326497283007513e-05,True,58.0,False,16,14,False,,enpitsu,76561198039309853,24,-1934.0699462890625,2769.1298828125,17.049999237060547,3371.199951171875,-11541.400146484375,2.5999999046325684,0.0,0.7000000029802322,-0.7000000029802322,255.0,128.0,False,0.016707871591163413,-1.2867255525531986,6.165650453782189e-05,True,10,255.0,False,12,False,,games5425898691,bf81d8692db,19.0,-4017.43994140625,-1389.8199462890625,97.04000091552734,-1619.7000122070312,-5620.8001708984375,2464.1000366210938,2192.899932861328,2324.7000122070312,317.8000068664551,255.0,255.0,,-0.3820397354039981,-1.92883886785592,-0.7220276616956829,True,56.0,False,18,4,14,
17,1399,44.0,False,False,0,4986.00923238391,-3305.35009765625,774.760009765625,132.6300048828125,6520.8001708984375,10984.300537109375,766.6999816894531,432.79998779296875,-153.29999923706055,398.1999969482422,0.0,-0.1798421377375033,0.5139241735843396,2.441839918087451,76561198147845115,woonder,11.0,-3398.25,677.5399780273438,16.15999984741211,1541.9999694824219,7886.099853515625,59.699997901916504,-103.69999885559082,898.7000274658203,-1808.699951171875,255.0,0.0,,0.03634832055988907,1.3876212176220002,0.04653577326348879,False,133.865737822748,True,16,8,4,,be8a1d248fb,Trejwik,10.0,-1873.9000244140625,-1960.43994140625,17.010000228881836,-2207.7999877929688,12424.3994140625,2.0999999344348907,-0.19999999552965164,0.9000000357627869,28.80000114440918,128.0,128.0,,0.009644705545629347,1.7512543950704624,-8.497229883571203e-05,True,88.0,False,16,14,False,,enpitsu,76561198039309853,23,-1554.25,4169.7001953125,17.049999237060547,4080.7998657226562,5004.2999267578125,3.0000001192092896,-0.3999999910593033,-0.29999999329447746,-1986.4999389648438,,128.0,,0.01670662646293895,-2.4761731103325655,-3.184431282364123e-05,True,10,208.0,False,12,False,,games5425898691,bf81d8692db,19.0,-3353.360107421875,2321.840087890625,17.010000228881836,-7849.0997314453125,12559.300537109375,2.199999988079071,0.7000000029802322,-1.1999999731779099,-1521.4999389648438,255.0,7.0,,0.009588296870233642,2.105266460646044,-0.00011972052855688447,True,117.0,False,20,4,16,
18,1422,45.0,False,False,0,3963.2457074173335,-2779.56005859375,1652.949951171875,103.12999725341797,13550.10009765625,7131.7999267578125,1669.6000671386719,-2981.7999267578125,-590.099983215332,-548.6000061035156,0.0,0.7681956773694104,0.7283084282309015,2.215299122813876,76561198147845115,woonder,11.0,-2956.739990234375,1659.31005859375,16.989999771118164,11353.900146484375,9281.099853515625,4.799999892711639,0.0,0.0,-2015.3999328613281,128.0,0.0,,0.009636094100782392,0.6192357902073499,-4.313707612600096e-06,False,79.0,False,16,8,4,,be8a1d248fb,Trejwik,10.0,-2481.14990234375,-1043.8399658203125,17.010000228881836,-13347.80029296875,8263.599853515625,-0.3999999910593033,-1.5999999642372131,1.0000000149011612,146.19999885559082,255.0,128.0,,0.009609527284202295,2.605051586144986,-0.00015188221253722973,True,62.87833967772863,True,16,14,False,,enpitsu,76561198039309853,23,-1076.4200439453125,4393.6298828125,17.049999237060547,8550.999755859375,3322.0999145507812,2.5999999046325684,0.29999999329447746,0.09999999776482582,0.0,0.0,128.0,,0.016894049480144703,-2.771012548040387,3.251003724926115e-05,True,10,208.0,False,12,False,,games5425898691,bf81d8692db,19.0,-3406.050048828125,3496.8701171875,17.010000228881836,7490.0,13286.300048828125,0.3999999910593033,2.5,4.1999998688697815,-1082.3999786376953,255.0,128.0,,0.009597626913917539,0.9952665680174002,8.731945310428674e-05,True,135.0,False,20,4,16,
19,1434,46.0,False,False,0,3440.845184535185,-2200.169921875,1955.8900146484375,117.87000274658203,16981.099853515625,7904.89990234375,704.8000335693359,-2822.7999877929688,-1499.4999694824219,-395.60001373291016,0.0,0.4632496958913928,-0.654187489187071,0.5985008897342052,76561198147845115,woonder,11.0,-2393.5400390625,1897.510009765625,17.0,16057.099609375,5196.5997314453125,1.0000000149011612,2.3999999463558197,0.5999999865889549,592.7000045776367,255.0,255.0,,0.009603613776661014,0.3133475891386033,9.156133872007414e-05,False,47.67753132697074,True,16,8,4,,be8a1d248fb,Trejwik,10.0,-3066.2900390625,-642.7000122070312,17.010000228881836,-11960.799560546875,11744.69970703125,2.0999999344348907,-0.7000000029802322,0.7999999821186066,-425.0,255.0,128.0,,0.009597476088013507,2.326262771570697,0.00013914621292203201,True,55.0,False,16,14,False,,enpitsu,76561198039309853,24,-628.1199951171875,4567.77978515625,17.049999237060547,10793.199462890625,4193.2000732421875,2.5999999046325684,0.09999999776482582,0.5999999865889549,0.0,0.0,128.0,,0.016894049480144703,-2.771012548040387,3.251003724926115e-05,True,10,208.0,False,12,False,,games5425898691,bf81d8692db,19.0,-2941.68994140625,3957.2099609375,17.010000228881836,15908.599853515625,7761.9000244140625,0.0,0.3999999910593033,0.0,-1957.7999877929688,255.0,0.0,,0.009610903351098824,0.3869290909207092,-3.5664871999744076e-05,True,245.61741944282284,True,20,4,16,
20,1458,46.0,False,False,0,2464.4387066729028,-580.8099975585938,2695.800048828125,94.31999969482422,18103.299560546875,8358.099975585938,315.6999969482422,-4427.799987792969,2010.2000427246094,524.0999984741211,0.0,0.0017335548735567508,1.1595512763515279,-1.8130640997255811,76561198147845115,woonder,11.0,-639.1199951171875,2414.72998046875,16.989999771118164,18928.599853515625,9840.999755859375,4.4999998807907104,0.5999999865889549,0.09999999776482582,260.49999237060547,255.0,128.0,,0.009609583403579423,0.5076584967524924,-0.00015440139383728567,False,0.0,False,16,8,4,,be8a1d248fb,Trejwik,10.0,-3313.81005859375,404.2900085449219,17.010000228881836,11967.39990234375,6372.8997802734375,0.09999999776482582,0.0,0.0,-2425.2999877929688,255.0,0.0,False,0.009579114513355495,0.39860183834680707,6.903666432317947e-05,True,226.80740647418526,True,16,14,False,,enpitsu,76561198039309853,24,232.3300018310547,5031.27978515625,17.049999237060547,3256.400146484375,5591.500244140625,2.5999999046325684,-4.000000059604645,-0.29999999329447746,589.7999954223633,255.0,255.0,False,0.016613575144577123,-1.4934373252575597,-0.00018167925305485246,True,10,208.0,False,12,False,,games5425898691,bf81d8692db,19.0,-1038.050048828125,3852.25,17.010000228881836,22610.50048828125,-4212.799987792969,1.2999999523162842,-0.19999999552965164,0.0,-0.09999999776482582,255.0,128.0,,0.009607331785196306,-0.1842311063022109,1.727421572659698e-05,True,173.0,False,20,4,16,
21,1465,47.0,False,False,0,2367.045644991014,-163.3000030517578,2889.2099609375,93.30999755859375,17538.199462890625,8182.19970703125,92.20000267028809,-4744.4000244140625,3208.5000610351562,524.0999984741211,0.0,1.1631291162627113,1.5825541453638658,-1.4265773651103009,76561198147845115,woonder,11.0,-214.58999633789062,2724.260009765625,16.989999771118164,14447.900390625,15005.6005859375,4.699999988079071,-5.299999713897705,-6.1000001430511475,914.8000335693359,255.0,0.0,,0.00959124193048781,0.8796770195849266,-7.153639908171837e-05,False,0.0,False,16,8,4,,be8a1d248fb,Trejwik,10.0,-2987.93994140625,468.1400146484375,17.010000228881836,15121.8994140625,-803.3999633789062,0.09999999776482582,0.0,0.0,-2103.9999389648438,255.0,0.0,False,0.009595163872356078,-0.12295653516625059,2.0129938203875124e-05,True,204.8557592591932,True,16,14,False,,enpitsu,76561198039309853,23,268.1000061035156,5069.60009765625,17.049999237060547,763.4999847412109,-1512.2999572753906,2.199999988079071,-3.799999952316284,-0.5999999865889549,936.2000274658203,255.0,255.0,False,0.016865190087652873,-1.3814145170584453,0.00019163207891773412,True,10,208.0,False,12,False,,games5425898691,bf81d8692db,19.0,-472.8500061035156,3746.949951171875,17.010000228881836,22609.49951171875,-4212.799987792969,1.899999976158142,-0.19999999552965164,0.0,0.0,255.0,128.0,,0.009607331785196306,-0.1842311063022109,1.727421572659698e-05,True,173.0,False,20,4,16,
22,1540,49.0,False,False,0,4254.305291489019,3321.97998046875,4585.240234375,1020.9199829101562,-12417.2998046875,527.0999908447266,11421.500244140625,297.09999084472656,2625.4000854492188,5386.7999267578125,0.0,-0.46710114580299167,2.5501269474708614,1.7832136510881313,76561198147845115,woonder,11.0,3476.5,4564.1298828125,890.760009765625,-4817.799987792969,5436.099853515625,9455.800170898438,-245.49999237060547,-3002.6998901367188,1332.2999572753906,128.0,255.0,,-0.8787294779785618,2.3719950327344455,-1.5847837367169864,True,227.0,False,16,8,4,,be8a1d248fb,Trejwik,10.0,1463.8399658203125,-649.0700073242188,17.010000228881836,15846.400146484375,1694.7999572753906,2.3000000417232513,-0.7999999821186066,0.0,1841.1000061035156,255.0,255.0,False,0.009602808680627177,0.15116337521042392,0.00014828465626789326,True,230.0,False,16,14,False,,enpitsu,76561198039309853,23,-34.06999969482422,5108.41015625,17.049999237060547,-6422.8997802734375,2214.1000366210938,2.5999999046325684,-0.5999999865889549,-0.29999999329447746,0.0,255.0,128.0,False,0.016740459676182224,-0.3319933131073729,4.5228468827601444e-05,True,10,208.0,False,12,False,,games5425898691,bf81d8692db,19.0,3680.199951171875,4359.77978515625,800.8300170898438,-7457.5,7449.89990234375,10515.799560546875,-1328.3000183105469,-1338.5000610351562,-11.90000057220459,255.0,255.0,,-0.7547161034201874,2.343274500055687,-1.561156584149881,True,144.80408591865208,True,22,4,18,
23,1600,52.0,False,False,1,9951.0979313432,-790.8699951171875,-4667.080078125,1641.2900390625,6125.0,1088.3999633789062,-2116.4999389648438,-2125.800018310547,-3952.9000854492188,3424.8001098632812,1.0,0.372869548574734,-3.1285827235408585,2.183802877324114,bf81d8692db,games5425898691,19.0,-740.8200073242188,-4718.1298828125,1520.06005859375,16111.600341796875,-1158.7999725341797,-1545.2000427246094,-1009.4000244140625,-84.39999580383301,5405.9002685546875,255.0,128.0,,0.03736993764787785,1.6876900803020318,-1.769255692195359,True,54.54621925918006,True,24,19,4,,76561198039309853,enpitsu,23.0,126.83999633789062,-5139.9501953125,17.049999237060547,2633.3999633789062,-2824.5999145507812,2.5999999046325684,0.5000000074505806,1.0000000149011612,-1599.6000671386719,255.0,128.0,False,-0.01676564107979015,1.3503128737509944,5.959531420755786e-05,True,208.0,False,12,10,False,,woonder,76561198147845115,11,-3101.340087890625,-4489.10009765625,14.0,4939.89990234375,13607.60009765625,452.40001678466797,-268.0999946594238,224.40000534057617,25.399999618530273,255.0,128.0,False,0.022872939604424648,1.9240652250594055,-0.03126129299491292,True,8,227.0,False,16,4,,Trejwik,be8a1d248fb,10.0,-1047.9000244140625,-2235.669921875,392.7300109863281,10220.399780273438,-20314.000244140625,3446.9000244140625,-628.1000137329102,-188.4000015258789,530.4999923706055,128.0,128.0,False,0.3491816029051534,-2.1618747655049106,-0.04532280411797642,True,154.82842136454838,True,18,4,14,
24,1646,53.0,False,False,1,9634.514990715079,185.47999572753906,-4468.27978515625,428.8500061035156,-8053.2000732421875,18338.699951171875,1626.6999816894531,1250.0,102.60000228881836,2476.999969482422,1.0,-0.4449420247143403,0.25900961490051544,0.47027260898374734,76561198039309853,enpitsu,23.0,257.6400146484375,-4592.97998046875,293.489990234375,-2915.4000854492188,9919.89990234375,3116.7001342773438,-1190.199966430664,-2705.2999877929688,-4638.299865722656,255.0,255.0,False,1.024704624966111,1.9698553449401541,-0.6996022099000183,True,149.0,False,14,11,False,,bf81d8692db,games5425898691,19.0,1818.9200439453125,-4631.0498046875,1121.449951171875,15275.899658203125,886.9999694824219,-6828.2000732421875,-908.0000305175781,553.4000015258789,1807.5,255.0,16.0,,-0.5264662742572718,0.38600533982077284,-1.2999630842852228,True,39.0,False,24,20,4,,woonder,76561198147845115,11,-1397.75,-2596.969970703125,17.0,12255.0,10239.89990234375,3.3000001311302185,-0.3999999910593033,-0.5000000074505806,0.0,255.0,128.0,False,-0.009603112565601321,2.4455464306924553,5.780671480754419e-05,True,8,209.0,False,16,4,,Trejwik,be8a1d248fb,10.0,724.1099853515625,-5580.0498046875,189.25,10415.50048828125,-19485.899658203125,-6388.4002685546875,-2563.2998657226562,-2388.300018310547,590.8000183105469,128.0,128.0,False,-0.6429985585593051,-2.194007197237538,-0.20758117554135455,True,129.0,False,18,4,14,
25,1719,56.0,False,False,0,5512.071191968916,1673.8900146484375,263.6700134277344,122.22000122070312,5230.10009765625,3515.2999877929688,8208.200073242188,5149.1998291015625,-632.2000122070312,3014.1000366210938,0.0,-0.39085661291353324,2.604293518048232,-1.4884101118575492,76561198147845115,woonder,11.0,1639.3699951171875,149.88999938964844,17.0,12140.2001953125,1842.5,3.6000001430511475,-0.29999999329447746,0.0,2210.0999450683594,128.0,255.0,,0.009636047297788688,0.21396450540932746,5.276076851001918e-05,True,176.0,False,16,8,4,,be8a1d248fb,Trejwik,11.0,-168.67999267578125,2962.989990234375,16.989999771118164,8403.499755859375,-21235.2001953125,4.399999976158142,0.0,-0.19999999552965164,0.0,255.0,128.0,,0.009598546825011989,-1.1939643895793,-3.382325412064559e-05,True,0.0,False,18,14,4,,enpitsu,76561198039309853,23,-194.64999389648438,1149.3599853515625,30.309999465942383,135.2999973297119,-18731.400146484375,-5765.999755859375,2158.0999755859375,-455.49999237060547,2022.4000549316406,255.0,255.0,,0.10294898986657935,-1.269500791476989,-0.06470877622279879,True,12,24.199079623786353,True,14,False,,games5425898691,bf81d8692db,19.0,-3708.22998046875,2447.3798828125,99.87999725341797,869.3000030517578,-20990.30029296875,-123.50000381469727,5342.60009765625,-1280.3999328613281,-257.8000068664551,255.0,128.0,,1.3056913121543952,-0.10309080358510743,1.7120964896338648,True,31.0,False,26,4,21,25.0
26,1831,60.0,False,False,0,5806.160625430779,3434.77001953125,1272.7099609375,106.72000122070312,-11673.499755859375,19366.199951171875,9712.999877929688,3195.4000854492188,3565.1998901367188,3616.300048828125,0.0,0.26533868848720377,-1.620471547638737,2.1597677853071566,76561198147845115,woonder,10.0,3536.030029296875,1146.1800537109375,16.40999984741211,-417.09999084472656,19185.6005859375,-718.6000061035156,1548.8999938964844,382.40001678466797,3092.0999145507812,255.0,255.0,False,-0.0036574329230915476,1.7238682187599252,0.0013952725710133528,True,132.79756579347838,True,16,8,4,,be8a1d248fb,Trejwik,10.0,1096.0799560546875,-4420.77978515625,17.0,15025.10009765625,3085.1998901367188,1.0000000149011612,0.5000000074505806,0.09999999776482582,0.3999999910593033,255.0,128.0,False,0.00958688468081036,0.20262728064935429,-5.0257036114599216e-05,True,109.44174645793053,True,20,16,4,,enpitsu,76561198039309853,24,3356.1298828125,-410.8900146484375,31.739999771118164,-625.2999877929688,12296.199951171875,2794.2001342773438,1.1999999731779099,-0.3999999910593033,-11.000000238418579,255.0,128.0,False,0.016682256804390384,1.620158584777685,3.780343033403568e-05,True,13,0.0,False,16,False,,games5425898691,bf81d8692db,19.0,-1364.5899658203125,4008.0,17.010000228881836,8960.900268554688,19597.39990234375,2.3000000417232513,0.29999999329447746,0.5000000074505806,-1790.8000183105469,255.0,0.0,,0.009602310689902527,1.088649819701429,-0.00012163590702925922,True,205.0,False,26,4,22,
