,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
121,7987,266.0,False,False,1,5154.788038155448,-41.119998931884766,71.11000061035156,114.05999755859375,-13204.7998046875,24278.89892578125,6955.5999755859375,886.9000244140625,723.7000274658203,-88.50000381469727,1.0,0.024161448169608944,0.002573117409749469,-0.02953034486783502,76561198010193526,ivy,15.0,30.8799991607666,-97.20999908447266,34.720001220703125,-5018.699951171875,20136.99951171875,2278.5000610351562,-917.0999908447266,4429.800109863281,-3128.0999755859375,255.0,21.0,True,0.06624408866493549,1.064856855694132,0.12647856476449515,True,0.0,False,6,False,5,,4531782503231600821,MyTHYQUE,9.0,-803.8800048828125,-2928.330078125,17.010000228881836,11719.599609375,-366.89998626708984,2.3999999463558197,0.19999999552965164,-0.0,2370.0999450683594,255.0,255.0,,-0.009545050162236718,3.1101663617540116,-2.8056047691033828e-05,True,False,116.0,False,False,False,,enpitsu,76561198039309853,27,-277.19000244140625,448.1000061035156,48.880001068115234,11490.999755859375,-16084.599609375,3293.2998657226562,424.70001220703125,298.0999946594238,-58.60000133514404,255.0,128.0,,-0.029785355709775904,-2.1815672627712397,6.989516431761908e-05,True,2,1,0.0,False,False,,games5425898691,bf81d8692db,24.0,3389.2099609375,2155.010009765625,17.010000228881836,5631.500244140625,14334.69970703125,2.199999988079071,-0.0,-0.0,1935.0,255.0,255.0,,-0.009595104636335469,1.888420182036475,3.94802142925513e-05,False,0.0,False,False,False,False,
122,7989,266.0,False,False,0,5465.647082923781,122.87999725341797,-229.83999633789062,192.89999389648438,-6116.099853515625,5632.0001220703125,20853.40087890625,5094.700012207031,3162.0999145507812,210.40000915527344,0.0,0.10142291857105193,0.010131254337006871,0.19122295366817665,76561198039309853,enpitsu,27.0,199.05999755859375,-338.6400146484375,69.01000213623047,-13233.199462890625,18626.400146484375,2626.9000244140625,-2528.699951171875,-1762.4000549316406,-51.30000114440918,255.0,128.0,,0.1099696825652896,2.1779179296513704,-0.00010063767912107838,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,24.0,-3426.5,-2276.860107421875,17.010000228881836,-3690.7000732421875,-14794.7998046875,2.0999999344348907,0.5999999865889549,3.6000001430511475,999.8000335693359,255.0,128.0,,0.009596399031684242,-1.751943851112637,-0.0001131456483078216,False,False,0.0,False,False,False,,ivy,76561198010193526,15,11.149999618530273,-70.5199966430664,50.18000030517578,5054.89990234375,-20136.099853515625,1556.7999267578125,2161.300048828125,-5046.400146484375,335.2000045776367,255.0,0.0,True,-0.08869760194260315,-1.173790243689763,0.7438763754501551,True,6,5,0.0,False,False,,MyTHYQUE,4531782503231600821,9.0,725.72998046875,2923.840087890625,17.010000228881836,-11681.700439453125,-1482.5,2.3999999463558197,-0.19999999552965164,0.0,2369.199981689453,255.0,255.0,,0.009545956276597762,-2.9521706380292616,-3.0685022092447936e-05,True,116.0,False,False,False,False,
123,8122,271.0,False,False,0,3498.3738770757004,-1767.93994140625,1752.030029296875,721.8200073242188,-5561.300048828125,29334.3994140625,3866.4999389648438,3985.7998657226562,-2768.3999633789062,3452.9000854492188,0.0,0.20721629289444674,0.26016204749630173,0.4017660361517102,bf81d8692db,games5425898691,24.0,-1729.3800048828125,1530.0899658203125,638.8800048828125,-1108.3000183105469,20553.9990234375,-1864.1999816894531,531.8000030517578,1608.0000305175781,-1451.9999694824219,128.0,128.0,,0.20423674007229362,1.6721408757990703,-0.08688503785760182,True,124.64245151704353,True,4,False,False,,76561198039309853,enpitsu,27.0,-3444.860107421875,775.969970703125,17.09000015258789,10814.100341796875,5793.3001708984375,-3.4999999403953552,-2.3999999463558197,-1.1999999731779099,-168.89999389648438,255.0,128.0,,0.01673324548620088,0.4723374608900202,0.00017054605575949329,True,2,239.25917407517792,True,False,2,,ivy,76561198010193526,16,3519.5400390625,1221.510009765625,85.56999969482422,-8976.900024414062,16829.3994140625,2025.0,-5407.80029296875,-862.7999877929688,-510.99998474121094,255.0,65.0,False,0.6627613644948508,2.2912773786452174,0.3207092203218697,True,10,9,255.0,False,False,,MyTHYQUE,4531782503231600821,9.0,-1752.5699462890625,4607.52001953125,17.010000228881836,4185.400085449219,2741.7999267578125,2.0999999344348907,0.5000000074505806,0.7000000029802322,32.00000047683716,128.0,128.0,,0.009620093564906845,0.5860502962165324,-7.844092679665422e-05,True,255.0,False,False,False,False,
124,8180,273.0,False,False,0,2399.268004996525,-2612.06005859375,3463.2099609375,131.22999572753906,2904.2001342773438,7071.5997314453125,5730.4998779296875,5243.900146484375,999.4999694824219,-2738.800048828125,0.0,0.5290618476118077,1.0668984970504873,0.6604199269560354,76561198039309853,enpitsu,27.0,-2613.340087890625,3294.860107421875,17.059999465942383,-6946.099853515625,13477.39990234375,1.1999999731779099,-0.5000000074505806,0.3999999910593033,6.3999998569488525,128.0,128.0,,0.016838920974878886,2.047509814799506,-5.418798461666694e-05,True,184.0,False,2,False,2,,bf81d8692db,games5425898691,24.0,-3222.18994140625,4664.06982421875,57.16999816894531,-13625.699462890625,-9388.900146484375,2161.300048828125,2225.2000427246094,276.1000061035156,1249.000015258789,255.0,240.0,,-0.1019710858830616,-2.522881125824564,-0.5851279511995057,True,False,66.0,False,False,4,,ivy,76561198010193526,16,909.0999755859375,4318.18017578125,102.36000061035156,-18644.69970703125,13079.100341796875,-148.4000015258789,-3450.4998779296875,-4195.299987792969,861.9000244140625,210.0,0.0,False,-0.708631749267036,-1.8160270560266423,-2.2476191036799276,True,12,11,255.0,False,False,,MyTHYQUE,4531782503231600821,9.0,-2048.4599609375,3254.330078125,49.150001525878906,-16577.60009765625,-4182.300109863281,3536.400146484375,37.40000009536743,-223.89999389648438,-668.0000305175781,255.0,50.0,,0.014372428416821606,-2.973785963493068,0.0006619412421500614,True,163.86628836457447,True,3,False,False,
125,8228,275.0,False,False,0,1267.9047448287986,-2067.580078125,4655.25,133.36000061035156,16970.30029296875,-5.5000001192092896,-501.1000061035156,3636.400146484375,1892.2999572753906,1809.6000671386719,0.0,0.925806595519928,-0.5628799650894215,-2.413458888410033,76561198039309853,enpitsu,27.0,-2296.669921875,4699.91015625,73.08000183105469,8759.89990234375,27.799999713897705,3450.4000854492188,186.5999984741211,1327.4000549316406,-3452.6998901367188,255.0,0.0,False,0.09377729363265547,-0.36656359459916404,-0.011611426197961898,True,165.0,False,4,False,3,,bf81d8692db,games5425898691,24.0,-3230.72998046875,2312.06005859375,17.010000228881836,11687.900390625,-6141.300048828125,2.3000000417232513,0.0,0.0,2177.5,255.0,249.0,,0.009567105877463417,-0.4200019625595028,-1.47943739898402e-05,True,False,97.0,False,False,4,,ivy,76561198010193526,16,-1351.0,4939.490234375,41.2400016784668,-5741.099853515625,-2366.6000366210938,1863.5000610351562,-1698.5000610351562,3851.300048828125,3540.0,255.0,128.0,False,-0.4643148743320974,-2.659040715364253,-0.5419316925351655,True,12,13,192.29040859847942,True,False,,MyTHYQUE,4531782503231600821,9.0,-4077.580078125,3354.050048828125,254.57000732421875,6.3999998569488525,-6025.0,288.4000015258789,2148.699951171875,64.00000095367432,80.0,255.0,248.0,,-0.12641072338560053,-1.588992272628325,-1.5177844725052472,True,156.0,False,4,False,4,
126,8304,278.0,False,False,0,2515.3597965376853,1546.969970703125,4540.89013671875,93.1500015258789,9481.400146484375,-454.90001678466797,0.0,315.9000015258789,5988.499755859375,194.79999542236328,0.0,-1.1074724122782802,2.4672219260441417,0.9197532103438399,bf81d8692db,games5425898691,24.0,1622.0899658203125,4388.58984375,17.010000228881836,8919.000244140625,13212.19970703125,2.3000000417232513,-0.7000000029802322,0.0,1734.1000366210938,0.0,255.0,,0.009899975395838763,1.0434009160638578,2.1942569633968227e-05,True,11.0,False,4,False,False,,76561198039309853,enpitsu,27.0,-215.11000061035156,3492.679931640625,17.049999237060547,4095.8999633789062,-7917.19970703125,2.5999999046325684,-0.3999999910593033,1.0999999940395355,-142.39999771118164,255.0,255.0,True,0.016665046402324885,-1.1090854822799245,0.00015510160828863451,True,4,122.0,False,False,4,,ivy,76561198010193526,16,-1775.780029296875,5100.580078125,154.4199981689453,6837.8997802734375,501.30001068115234,3537.7999877929688,1539.4000244140625,425.29998779296875,609.7000122070312,255.0,128.0,False,-0.531416272489111,0.04380410039088932,1.4384014072238738,True,12,14,155.0,False,False,,MyTHYQUE,4531782503231600821,9.0,-683.25,4169.35986328125,16.239999771118164,17806.700439453125,7148.2000732421875,117.29999542236328,29.500000476837158,-18.09999942779541,64.29999828338623,172.0,128.0,,0.011297418089768602,0.39148371056233916,-3.137897040457309e-05,True,139.0,False,6,False,6,
127,8345,279.0,False,False,1,10001.232214580588,-1793.6099853515625,-4492.7900390625,144.35000610351562,-25820.80078125,5638.499755859375,6659.2999267578125,-2590.7998657226562,5409.6002197265625,-152.7999973297119,1.0,0.7905745125858796,-2.6301611402749985,0.26121594851086427,4531782503231600821,MyTHYQUE,9.0,-1553.93994140625,-4522.68994140625,88.37999725341797,-22754.29931640625,2199.7000122070312,2338.3999633789062,-547.7999877929688,-5472.60009765625,-2.0000000298023224,255.0,128.0,,-0.7655313779741724,0.10017396103307795,-0.0003564680196291833,True,98.0,False,8,False,7,,76561198010193526,ivy,16.0,446.3500061035156,-4722.7099609375,195.4600067138672,-9795.599975585938,5245.10009765625,-4092.0001220703125,547.0999908447266,-48.60000133514404,-700.4000091552734,146.0,128.0,False,-0.10990869366349214,0.9489707216204188,0.10665409889545543,True,14,155.0,False,False,14,,enpitsu,76561198039309853,27,-883.1300048828125,-3287.820068359375,17.049999237060547,-9159.299926757812,3507.0001220703125,3.400000035762787,-0.19999999552965164,-0.0,-2410.0,255.0,128.0,False,-0.016695829021991408,0.4085231714799189,-1.5180031476653993e-05,True,4,4,153.0,False,False,,games5425898691,bf81d8692db,24.0,-2642.989990234375,-4584.47998046875,17.010000228881836,-8498.499755859375,8664.500122070312,2.0999999344348907,-0.0,-0.29999999329447746,-6.200000047683716,255.0,128.0,,-0.009540305968751136,0.7960949904324355,4.404626840719039e-05,True,0.0,False,4,False,False,
128,8391,281.0,False,False,0,5298.222862932201,3769.35009765625,2628.889892578125,186.5500030517578,-7976.400146484375,-8465.2001953125,3640.2999877929688,3745.5999755859375,-1170.0,4538.800048828125,0.0,-0.5284345821420071,-0.00762410412460172,2.318233018297785,bf81d8692db,games5425898691,24.0,3825.449951171875,2603.22998046875,66.98999786376953,3142.2000122070312,-4299.2999267578125,3454.89990234375,-2253.2000732421875,-1793.699951171875,51.500000953674316,255.0,128.0,,-0.06200164590511577,-0.8972452213825749,-0.00021010092174624298,True,232.0,False,6,False,3,,76561198039309853,enpitsu,27.0,3152.60009765625,2108.2900390625,22.0,22753.9990234375,-1301.300048828125,2992.6998901367188,-8.100000023841858,0.09999999776482582,522.599983215332,128.0,255.0,,0.016803961280673983,-0.021490292276895744,-0.00018596752457759823,True,4,49.0,False,False,6,,ivy,76561198010193526,16,697.1699829101562,3261.18994140625,137.33999633789062,6336.9000244140625,-9986.300048828125,42.10000038146973,-260.3000068664551,-237.90000915527344,185.79999923706055,163.0,128.0,,0.1047011047808933,-0.874806251092234,0.008205617043648777,True,18,14,186.0,False,False,,MyTHYQUE,4531782503231600821,9.0,3819.760009765625,3170.409912109375,17.280000686645508,566.1000061035156,-19797.2998046875,32.40000009536743,-10.499999523162842,-107.20000267028809,229.20000076293945,255.0,128.0,,0.009234036292582943,-1.5212776029774853,0.007723137112022751,True,47.7894968396874,True,8,False,8,
129,8431,282.0,False,False,1,7452.372351036328,-2610.909912109375,-1435.6700439453125,133.02999877929688,21783.798828125,3342.3001098632812,5039.800109863281,-4497.200012207031,-2957.5,2650.8999633789062,1.0,1.1349095689541586,1.210395260856781,-0.6008519742253075,4531782503231600821,MyTHYQUE,9.0,-2862.610107421875,-1411.06005859375,66.7699966430664,16167.5,-1394.1999816894531,2910.1998901367188,290.2000045776367,5486.9000244140625,-243.09999465942383,222.0,150.0,,-0.16122862073479763,-2.9130009617713104,-0.018488168522635334,True,47.0,False,10,False,9,,76561198010193526,ivy,16.0,-2057.239990234375,-1939.8199462890625,49.08000183105469,-14231.400146484375,12191.199951171875,3528.3999633789062,316.299991607666,354.59999084472656,-511.3999938964844,255.0,11.0,,0.0024138253038841003,0.7320254222951675,1.81127796391718e-05,True,14,154.8692216180986,True,False,19,,enpitsu,76561198039309853,27,-3820.6201171875,-2788.949951171875,13.979999542236328,12394.3994140625,-578.4000015258789,-386.50001525878906,174.79999542236328,-1381.7999267578125,2527.7999877929688,255.0,255.0,False,-0.007083274266525017,3.1001493559030955,0.003724341250068475,True,6,6,0.0,False,False,,games5425898691,bf81d8692db,24.0,-3922.8798828125,-1978.4200439453125,34.25,-376.89998626708984,8128.599853515625,181.39999389648438,-889.8999786376953,27.799999713897705,-2261.1000061035156,255.0,0.0,,0.011948743680539303,1.4988426474879446,0.3783718219133805,True,191.25740208677067,True,6,False,4,
130,8562,287.0,False,False,0,5885.155026919177,-3979.340087890625,127.20999908447266,652.3200073242188,10916.8994140625,10169.000244140625,9968.300170898438,-294.20000076293945,124.89999771118164,-4868.900146484375,0.0,0.37743545188840427,0.8820996609309898,1.266248815693431,76561198039309853,enpitsu,27.0,-4076.719970703125,22.940000534057617,521.3400268554688,3030.7000732421875,6468.699951171875,11703.399658203125,-2863.900146484375,-82.5,5.400000214576721,255.0,0.0,False,-0.8632472617615077,1.5913467599254836,1.5573785972422203,True,255.0,False,12,False,11,,bf81d8692db,games5425898691,24.0,-2431.02001953125,-3763.090087890625,46.209999084472656,-19539.300537109375,-10695.30029296875,-2648.900146484375,-97.29999542236328,-913.0999755859375,-688.0999755859375,255.0,0.0,,0.01164693748743056,-2.3878350325655524,-0.5382557627654554,True,6,0.0,False,False,8,,ivy,76561198010193526,16,,,,,,,,,,,,,,,,True,,,,,,,MyTHYQUE,4531782503231600821,9.0,-1391.31005859375,2566.090087890625,96.75,-17008.900146484375,15088.299560546875,-142.2000026702881,-3581.300048828125,-4174.100036621094,15.299999713897705,255.0,128.0,,-1.0813772156004429,-0.7038675020065647,3.1356259059759353,True,0.0,False,14,False,13,
131,8651,290.0,False,False,1,8419.614523859982,587.75,-3273.969970703125,393.0799865722656,-9220.700073242188,16943.299560546875,1021.8000030517578,1603.5000610351562,2192.100067138672,-5350.0,1.0,-0.3487551351944311,2.6047368499258448,1.2054499792848938,4531782503231600821,MyTHYQUE,9.0,595.97998046875,-3393.580078125,286.0299987792969,-16778.1005859375,13236.99951171875,544.0000152587891,993.7000274658203,-3647.39990234375,3994.7000122070312,155.0,128.0,,0.0538856999932112,0.7665192893911403,0.8523938160407059,True,204.0,False,16,False,15,,76561198010193526,ivy,16.0,-927.9000244140625,-4713.22021484375,17.010000228881836,12492.80029296875,-147.39999771118164,2.3999999463558197,-0.29999999329447746,-0.0,2294.600067138672,255.0,255.0,,-0.00955626061304805,3.0936436441883712,2.9485131184788333e-05,True,False,116.0,False,False,False,,enpitsu,76561198039309853,27,1117.56005859375,-3068.31005859375,17.020000457763672,-21099.89990234375,2425.2999877929688,2.5999999046325684,-0.5999999865889549,-0.0,-1992.1000671386719,255.0,128.0,,-0.016782325791641562,0.18286003296658426,-7.056078829246601e-05,True,12,12,153.0,False,False,,games5425898691,bf81d8692db,24.0,649.030029296875,592.989990234375,17.030000686645508,-21396.79931640625,-7453.4002685546875,-0.3999999910593033,0.3999999910593033,0.09999999776482582,-20.799999237060547,255.0,,,-0.00959537115258082,-0.33254381441245007,2.9403115796452908e-05,True,143.0,False,8,False,6,
132,8690,292.0,False,False,0,4362.9542951555895,612.02001953125,1045.949951171875,171.77000427246094,-15574.599609375,7748.2000732421875,7819.5001220703125,4367.60009765625,1173.1999969482422,-421.3999938964844,0.0,-0.4738598836783383,2.2055683525612966,0.5810455835863129,bf81d8692db,games5425898691,24.0,743.5499877929688,928.0700073242188,102.5199966430664,-8501.500244140625,5252.2998046875,2690.7998657226562,3260.1998901367188,-4394.700012207031,553.6999893188477,255.0,255.0,,0.06675335227917734,2.2503957532004737,-0.8768429755523239,True,143.0,False,10,False,7,,76561198039309853,enpitsu,27.0,1448.760009765625,1707.31005859375,17.030000686645508,14569.000244140625,-17797.2998046875,0.7000000029802322,-0.5999999865889549,0.7000000029802322,-308.99999618530273,255.0,128.0,,0.016774283665132738,-0.913606932550409,0.0001896061938702443,True,12,109.09293765919185,True,False,12,,ivy,76561198010193526,16,913.6500244140625,3442.919921875,17.010000228881836,8081.300048828125,-10489.300537109375,2.3000000417232513,-1.1999999731779099,1.5000000596046448,-1627.7999877929688,255.0,0.0,,0.009566011274772959,-0.9284004609291223,-0.00016210916360966842,True,False,False,146.0,False,False,,MyTHYQUE,4531782503231600821,9.0,1688.5,1583.449951171875,68.04000091552734,16665.999755859375,-13480.899658203125,-5083.699951171875,2293.6000061035156,138.59999656677246,-1050.2999877929688,255.0,1.0,,-0.2108927049972646,-1.4120657328186843,1.0151925651659506,True,204.0,False,16,False,16,
133,8770,294.0,False,False,1,8650.9574740849,3577.739990234375,-3084.800048828125,249.14999389648438,24593.1005859375,2952.7999877929688,6521.5997314453125,3715.4000854492188,-920.1000213623047,645.5999755859375,1.0,0.2564262404871675,0.06315902749245488,-1.7345210681806138,76561198010193526,ivy,16.0,3375.5400390625,-3165.449951171875,154.0,22735.70068359375,-197.70000457763672,2721.199951171875,-196.20000839233398,524.900016784668,610.2999877929688,168.0,128.0,False,0.02148244128543585,2.8123706571327043,-0.006877433283242885,True,29.0,False,4,False,False,,4531782503231600821,MyTHYQUE,9.0,-652.3699951171875,-2255.860107421875,17.0,4065.5999755859375,-13494.200439453125,3.3000001311302185,-0.0,-0.09999999776482582,602.0999908447266,255.0,183.0,,-0.009590481610461499,-1.8682867631939055,9.481157015684765e-05,True,16,234.0,False,False,16,,enpitsu,76561198039309853,27,517.5599975585938,70.69000244140625,17.049999237060547,13900.999755859375,1981.7999267578125,2.7000001072883606,6.499999761581421,0.7999999821186066,-988.4999847412109,255.0,0.0,False,-0.0167646370174841,3.016461901734088,-0.00020921486951201525,True,12,12,102.0,False,False,,games5425898691,bf81d8692db,24.0,3257.3798828125,-2834.489990234375,140.3800048828125,20877.60009765625,-9542.899780273438,1433.3000183105469,-230.30000686645508,-538.4999847412109,-53.09999942779541,255.0,112.0,,0.4782731938394447,-2.688908666336434,0.005875387605358894,True,0.41840015175522094,True,12,False,8,
134,8819,296.0,False,False,1,7911.446450987381,1697.030029296875,-2730.7900390625,98.56999969482422,-10340.30029296875,750.8999633789062,3977.2000122070312,700.8000183105469,-5625.3997802734375,-1965.3999328613281,1.0,0.6255695832253171,-1.4572256609067333,0.5332641089159549,4531782503231600821,MyTHYQUE,9.0,1680.719970703125,-2977.64990234375,17.0,8834.7998046875,-10445.899658203125,4.000000059604645,-0.0,-0.5000000074505806,-2818.3999633789062,255.0,0.0,False,-0.009604207397429709,-2.111756807600355,2.6557013711542806e-05,True,222.0,False,16,False,16,,76561198010193526,ivy,16.0,3988.679931640625,-2436.780029296875,72.3499984741211,-5363.599853515625,5961.400146484375,-4398.399963378906,-1707.8999328613281,2946.4999389648438,1804.7000122070312,255.0,255.0,False,-0.5055155548338998,0.7700964851555567,-0.485997468846332,True,4,16.0,False,False,4,,enpitsu,76561198039309853,27,1698.510009765625,-2003.5400390625,95.47000122070312,10937.80029296875,-19983.699951171875,3164.2999267578125,3262.9998779296875,4005.2999877929688,1729.4000244140625,255.0,128.0,False,-0.22738803632026772,-1.911324654013353,-0.02769463219611579,True,14,13,49.0,False,False,,games5425898691,bf81d8692db,24.0,4078.35009765625,-2540.02001953125,266.6400146484375,-158.100004196167,10603.399658203125,-5295.7000732421875,65.39999961853027,552.599983215332,239.59999084472656,255.0,128.0,,-0.4411014978823558,1.5576623726351442,-1.544890498226058,True,0.0,False,12,False,8,
135,8877,298.0,False,False,1,7837.722139332888,-298.8500061035156,-2606.110107421875,109.1500015258789,-17995.6005859375,9464.69970703125,4733.800048828125,5166.400146484375,-1828.3000183105469,967.6000213623047,1.0,0.48997256431069286,-1.2203032430156804,0.6709884112366251,4531782503231600821,MyTHYQUE,9.0,-102.93000030517578,-2765.2099609375,17.0,-10774.7998046875,11409.69970703125,1.0999999940395355,1.5000000596046448,-1.8000000715255737,1344.4999694824219,255.0,188.0,False,-0.009592866271867003,0.7849643852806201,0.00016864100832462918,True,171.34707938983877,True,16,False,16,,76561198010193526,ivy,16.0,723.5999755859375,-3074.110107421875,100.08000183105469,-21626.298828125,-2494.7000122070312,-1507.2000122070312,-821.9999694824219,-2458.3999633789062,-806.2000274658203,128.0,128.0,False,0.3865982193339544,-0.3136328624409462,-0.5672095950203797,True,6,0.0,False,False,6,,enpitsu,76561198039309853,27,2909.35009765625,-5036.68994140625,1043.0799560546875,-3774.5001220703125,-1455.0999450683594,10636.400146484375,-21.80000066757202,239.89999771118164,-570.9999847412109,128.0,128.0,False,1.3226783060380263,-0.42842610732469794,1.5400541164313228,False,14,14,49.0,False,False,,games5425898691,bf81d8692db,24.0,1481.9599609375,-1272.0400390625,67.29000091552734,-18587.39990234375,2046.199951171875,-1937.4000549316406,98.99999618530273,-2293.2000732421875,-12.300000190734863,255.0,128.0,,0.4288703041594422,-0.04610299659392459,-0.006093469573213069,True,0.0,False,14,False,10,
