,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
51,3916,99,True,True,1,5468.489597235926,-1900.9000244140625,440.8800048828125,317.2799987792969,7560.3997802734375,25390.30029296875,7535.999755859375,5076.000061035156,3019.2001342773438,-1057.300033569336,1.0,0.8670507602525354,-1.0089874640967211,2.4235262262521906,bf81d8692db,games5425898691,19.0,-1948.1500244140625,328.3999938964844,190.60000610351562,-1938.5000610351562,20799.599609375,-69.60000038146973,-630.9999847412109,2964.2999267578125,-3100.4998779296875,255.0,177.0,,0.3410865022414151,1.7397709557778736,0.045878083953190214,True,25.193118326125607,True,14,13,False,,76561198039309853,enpitsu,27.0,-45.2400016784668,-1456.719970703125,17.059999465942383,-659.1000366210938,22976.0009765625,1.1999999731779099,-0.0,0.3999999910593033,0.0,255.0,128.0,False,-0.016794706126012523,1.5421095310393127,-3.378129587159584e-05,True,175.0,False,2,False,2,,Ziltrix-YT,b5af45d235b,6,-3665.89990234375,-4160.43017578125,36.16999816894531,3826.300048828125,5368.0999755859375,-2661.199951171875,1708.699951171875,-1776.4999389648438,1272.9000091552734,255.0,255.0,False,-0.353758251173996,2.240101948758476,0.03685997468815108,True,58.0,False,14,False,8,,Sergichuelo,731525858441281225,10.0,-2609.780029296875,4310.64013671875,17.049999237060547,10240.799560546875,-2091.1000061035156,2.3999999463558197,-0.0,-0.0,855.8000183105469,128.0,248.0,-0.016828676952470697,-2.8337038155595,0.0006151917519613759,True,10,False,12,255.0,False,,False
52,4225,101,False,False,0,5147.203772957191,47.83000183105469,80.06999969482422,98.23999786376953,14419.69970703125,25426.99951171875,2306.3999938964844,-1075.1000213623047,-231.8000030517578,-1318.0999755859375,0.0,-0.008504222552203273,-0.04381088586625333,-0.03565153115365176,731525858441281225,Sergichuelo,10.0,-64.87999725341797,-156.1199951171875,94.58000183105469,16625.999755859375,15708.1005859375,2276.199951171875,-1382.2999572753906,5279.5001220703125,-682.0999908447266,255.0,28.0,,0.5155125965121898,1.1292428176639318,0.4440018447060337,True,0.0,False,4,3,False,,b5af45d235b,Ziltrix-YT,5.0,-1.0099999904632568,-2119.530029296875,17.010000228881836,1574.6000671386719,13212.19970703125,2.0999999344348907,-0.09999999776482582,0.3999999910593033,0.0,255.0,128.0,,0.009543146158128998,1.4521639795052905,-4.701292594286453e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27,12.949999809265137,3518.360107421875,17.049999237060547,-49.099998474121094,-10500.50048828125,2.5999999046325684,0.19999999552965164,-0.5999999865889549,0.0,255.0,128.0,False,0.01667045787126342,-1.5754675335404047,-5.419659859582659e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,47.13999938964844,579.1799926757812,59.380001068115234,2736.099853515625,-22124.599609375,3077.5,2316.7999267578125,2118.699951171875,1428.3999633789062,128.0,178.0,0.06407204341695685,-1.4153775098108994,-0.051574812520094056,True,3,False,4,31.0,False,,
53,4227,101,False,False,1,5419.434139060268,-123.43000030517578,-182.69000244140625,113.51000213623047,-19286.500244140625,12255.30029296875,8907.19970703125,3406.7001342773438,-480.99998474121094,4915.4998779296875,1.0,-0.0009622732088931788,-0.11713715992423109,-0.22701894716370388,bf81d8692db,games5425898691,19.0,-69.94000244140625,-394.7799987792969,82.52999877929688,-2736.099853515625,22124.599609375,2535.500030517578,-4287.699890136719,-3444.5001220703125,-16.49999976158142,128.0,178.0,,-0.571505382213371,1.4697074649064854,-0.36094355351577523,True,31.0,False,4,3,False,,76561198039309853,enpitsu,27.0,-12.550000190734863,-3428.919921875,17.049999237060547,50.999999046325684,10917.19970703125,2.5999999046325684,-0.19999999552965164,0.5000000074505806,0.0,255.0,128.0,False,-0.016678105703218662,1.5754675338377635,-4.658441135541231e-05,True,116.0,False,False,False,False,,Ziltrix-YT,b5af45d235b,5,-12.220000267028809,2008.5799560546875,17.010000228881836,-1596.4999389648438,-13395.999755859375,2.0999999344348907,0.19999999552965164,-0.3999999910593033,0.0,255.0,128.0,,-0.009543146158128998,-1.4521639795052905,-4.701292594286453e-05,True,116.0,False,False,False,False,,Sergichuelo,731525858441281225,10.0,-59.41999816894531,45.779998779296875,109.97000122070312,-14989.300537109375,-13355.799560546875,453.69998931884766,2397.100067138672,-4937.39990234375,-353.6000061035156,255.0,28.0,-0.807862629667625,-1.658471657040348,1.0171123797433521,True,3,False,4,0.0,False,,
54,4229,101,False,False,0,5157.164653095885,288.42999267578125,120.69000244140625,176.6199951171875,33295.400390625,8107.2998046875,7891.5997314453125,1728.9999389648438,-2525.2999877929688,-5160.7000732421875,0.0,-0.008526111780159462,0.2452421324514809,-0.3865564623179235,731525858441281225,Sergichuelo,10.0,193.75999450683594,69.86000061035156,110.51000213623047,14331.800537109375,11496.800537109375,126.40000343322754,69.29999828338623,5403.599853515625,-1022.6000213623047,255.0,28.0,,0.7648097394591726,2.160401424088338,1.7949773152677313,True,0.0,False,4,3,False,,b5af45d235b,Ziltrix-YT,5.0,26.969999313354492,-1884.8399658203125,17.010000228881836,1618.5000610351562,13580.799560546875,2.0999999344348907,-0.19999999552965164,0.3999999910593033,0.0,255.0,128.0,,0.009543146158128998,1.4521639795052905,-4.701292594286453e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27,12.550000190734863,3428.919921875,17.049999237060547,-50.999999046325684,-10917.19970703125,2.5999999046325684,0.19999999552965164,-0.5000000074505806,0.0,255.0,128.0,False,0.016678105703218662,-1.5754675338377635,-4.658441135541231e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,92.69000244140625,220.11000061035156,95.38999938964844,2453.5000610351562,-18016.400146484375,151.899995803833,4667.5,2907.3001098632812,103.10000419616699,128.0,182.0,1.1270121692233233,-2.1327699370209188,-1.0817047692676496,True,3,False,4,31.0,False,,
55,4289,103,False,False,0,4518.146701423861,2019.0799560546875,1688.050048828125,272.1300048828125,12581.600341796875,-2797.0001220703125,15054.3994140625,2510.800018310547,-4646.499938964844,-2846.9000244140625,0.0,-0.642917597737483,-0.6179458482427241,-0.0898812279353531,b5af45d235b,Ziltrix-YT,5.0,1915.47998046875,1658.510009765625,158.9600067138672,14197.19970703125,12842.80029296875,-1283.9999389648438,1771.4999389648438,4515.7000732421875,-654.8000335693359,255.0,3.0,,0.14335902019120736,0.5431168521013481,0.3570617548201583,True,0.0,False,4,3,False,,731525858441281225,Sergichuelo,10.0,1915.8699951171875,1533.81005859375,200.4600067138672,1342.8999328613281,2001.300048828125,3517.9000854492188,-872.6000213623047,-1276.1000061035156,-283.1999969482422,128.0,255.0,,-0.47844804319204154,0.9427273029693324,-0.3622986317461882,True,0.0,False,6,False,5,,enpitsu,76561198039309853,27,2091.909912109375,1807.780029296875,179.13999938964844,11655.50048828125,-11916.99951171875,1823.9999389648438,4759.5001220703125,-2552.2000122070312,-1040.4000091552734,128.0,0.0,False,0.05636549850449706,-0.5904990573234143,0.7525724027212647,True,110.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,-1362.6600341796875,-1749.8599853515625,16.989999771118164,-13458.499755859375,9252.899780273438,4.4999998807907104,0.0,0.0,-29.000000953674316,255.0,128.0,0.009599803418695237,2.536219047914909,-8.075229992055235e-06,False,4,False,4,0.0,False,,
56,4372,106,False,False,0,5802.281131225663,3271.159912109375,1102.52001953125,178.02999877929688,4329.5001220703125,-20206.600341796875,3423.9999389648438,-2191.199951171875,-5580.999755859375,223.60000610351562,0.0,0.2596890898600241,2.998460207563075,1.4417974382900072,731525858441281225,Sergichuelo,10.0,3176.429931640625,1294.1099853515625,71.12999725341797,10814.3994140625,-13685.10009765625,3100.0,3746.7001342773438,2960.7998657226562,-0.3999999910593033,255.0,128.0,,0.13828581506290383,-0.9020509286511152,-1.9730987667073177e-05,True,,False,8,7,False,,b5af45d235b,Ziltrix-YT,5.0,2688.39990234375,3708.949951171875,17.010000228881836,-8444.89990234375,-10796.99951171875,0.09999999776482582,0.19999999552965164,0.0,2273.300018310547,255.0,255.0,False,0.009568843037007597,-2.1676675724026526,-6.125439018242408e-06,True,229.92623649617678,True,4,False,4,,enpitsu,76561198039309853,27,2915.030029296875,-471.1300048828125,17.059999465942383,-1507.5999450683594,12562.5,1.4000000059604645,-0.3999999910593033,6.899999976158142,-1531.3999938964844,255.0,128.0,False,0.016724410295194662,1.6143266748713199,0.00015796608907617894,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,-3616.5,2490.2099609375,16.989999771118164,331.8000030517578,22846.69921875,4.4999998807907104,0.0,0.0,-16.00000023841858,255.0,120.0,0.009597844987894314,1.5566629877133555,-2.9677962954925807e-05,True,4,False,4,216.0,False,25.0,
57,4478,110,False,False,1,4217.230206444102,-3284.3701171875,4583.64013671875,279.1600036621094,22208.1005859375,9617.7001953125,-413.1999969482422,-3300.7998657226562,842.2000122070312,-4939.100036621094,1.0,0.9209071215815684,-1.4247791671788699,-1.415689887514521,76561198039309853,enpitsu,27.0,-3548.3798828125,4492.64013671875,279.9800109863281,15032.2998046875,15011.199951171875,3497.2000122070312,-1030.6999969482422,1642.5,137.5,255.0,0.0,False,0.12125532001626627,2.3425908144156544,1.5718308666486385,True,65.0,False,2,2,False,,bf81d8692db,games5425898691,19.0,1715.280029296875,871.8800048828125,16.989999771118164,9540.10009765625,20902.099609375,4.399999976158142,-0.0,-0.0,0.0,255.0,128.0,,-0.00958782991327955,1.998979735591431,2.644858616935619e-08,True,207.0,False,4,False,4,,Ziltrix-YT,b5af45d235b,6,-3328.739990234375,4205.5498046875,17.010000228881836,5169.5001220703125,21102.2998046875,2.3000000417232513,-0.5000000074505806,-0.7000000029802322,1904.6000671386719,255.0,235.0,False,-0.009559008011262011,1.7391127963625932,4.3499813931440765e-05,True,38.0,False,4,False,4,,Sergichuelo,731525858441281225,10.0,-2543.27001953125,4598.8701171875,17.049999237060547,6404.6002197265625,7205.2001953125,2.5,1.7000000178813934,-0.09999999776482582,127.10000038146973,128.0,128.0,-0.01725288495555927,2.279885192971135,-0.00013868709158966933,True,10,False,10,255.0,False,,
58,4527,112,False,False,1,1462.1928300906384,-363.7200012207031,4397.6298828125,113.51000213623047,19280.50048828125,9747.80029296875,4418.699951171875,2054.7000122070312,2153.2000732421875,5209.69970703125,1.0,0.30008602709180626,1.1000380110299768,0.48445515387514676,76561198039309853,enpitsu,27.0,-445.95001220703125,4259.27001953125,45.310001373291016,21092.80029296875,1778.699951171875,2708.800048828125,873.3000183105469,1296.4999389648438,497.59998321533203,255.0,255.0,False,-0.03105710667868765,2.880983530311547,0.01093209530524302,True,0.0,False,4,3,False,,bf81d8692db,games5425898691,19.0,473.9700012207031,3903.06005859375,16.989999771118164,-22063.20068359375,6496.9000244140625,2.199999988079071,2.0000000298023224,-0.29999999329447746,437.99999237060547,255.0,128.0,,-0.009602756623511446,0.25476048253975475,-6.050122277714201e-05,True,90.99690293496647,True,4,False,4,,Ziltrix-YT,b5af45d235b,6,-695.47998046875,4789.93994140625,49.150001525878906,20943.40087890625,-1316.3999938964844,3537.5,31.90000057220459,518.4000015258789,-243.70000839233398,226.0,105.0,False,-0.022550411149741073,-3.0695216131215033,-0.0002677390731839838,True,0.0,False,6,False,4,,Sergichuelo,731525858441281225,10.0,-1134.5699462890625,5101.7998046875,133.5399932861328,16255.899658203125,-428.80001068115234,-8057.8997802734375,-1431.6000366210938,-209.59999084472656,-5.600000023841858,255.0,153.0,-0.4523664518339738,-3.136405110701869,1.52934006237932,True,10,False,10,182.88280402460398,True,,
59,4546,113,False,False,1,141.13937390922004,915.1799926757812,5000.169921875,259.07000732421875,9086.699829101562,-12029.89990234375,-427.00000762939453,491.50001525878906,1071.2000274658203,5882.9998779296875,1.0,0.04418669321488845,2.9247228686174034,-0.435505645890378,76561198039309853,enpitsu,27.0,871.4400024414062,4749.10009765625,123.02999877929688,20657.2998046875,7839.6002197265625,55.10000228881836,-4499.599914550781,1990.7000732421875,2457.5999450683594,255.0,128.0,False,0.2006112378286438,-2.411294488962664,1.9874369930796054,True,31.0,False,4,4,False,,bf81d8692db,games5425898691,19.0,-823.010009765625,4677.72998046875,16.989999771118164,-20113.499755859375,10084.500122070312,4.799999892711639,0.5999999865889549,-0.19999999552965164,1926.9000244140625,255.0,255.0,,-0.009600340281894477,0.3931539357261305,6.287577358675386e-05,True,63.0,False,4,False,4,,Ziltrix-YT,b5af45d235b,6,781.0399780273438,4596.240234375,93.5,21230.2001953125,-2804.5001220703125,-156.99999809265137,1211.2999725341797,5216.6998291015625,-1252.300033569336,128.0,128.0,False,1.0386260670041607,1.285057469206866,-2.085186271253864,True,0.0,False,6,False,6,,Sergichuelo,731525858441281225,10.0,111.5199966430664,4882.27001953125,27.760000228881836,17664.89990234375,-4578.500061035156,-839.4999694824219,3261.0000610351562,-903.8999938964844,-155.9000015258789,211.0,128.0,-0.023746536466245388,-2.883196613965411,-0.32269895376142427,True,10,4,10,174.0,False,,
60,4587,114,False,False,0,8625.012171137643,-2134.489990234375,-3395.6298828125,93.88999938964844,-10668.599853515625,19762.099609375,550.2000045776367,-548.8000106811523,-3344.89990234375,4950.7000732421875,0.0,-0.21208254413696256,0.0536675038445665,0.6831748515709506,731525858441281225,Sergichuelo,11.0,-2069.75,-3543.14990234375,16.75,-1292.2000122070312,16398.499755859375,-291.8000030517578,368.80001068115234,-1662.2999572753906,2546.1000061035156,255.0,255.0,,0.014513967296036143,1.6357621560702538,-0.013696550679228356,True,139.34941097997844,True,10,10,4,,b5af45d235b,Ziltrix-YT,6.0,-3456.639892578125,-3534.06005859375,17.010000228881836,-1074.4000244140625,16544.300537109375,2.3000000417232513,0.0,0.0,-2003.0999755859375,255.0,0.0,False,0.009582546269759141,1.5659269024747142,-1.570172005234256e-05,True,255.0,False,6,False,6,,enpitsu,76561198039309853,27,-2933.179931640625,-3540.909912109375,17.030000686645508,6393.2000732421875,19686.500244140625,5.5000001192092896,0.0,0.0,-2070.2000427246094,255.0,0.0,False,0.016771640009544602,1.1783685324305873,3.360150951257833e-06,True,0.0,False,5,False,4,,games5425898691,bf81d8692db,19.0,2104.969970703125,-2602.429931640625,16.989999771118164,-12207.39990234375,18662.099609375,4.799999892711639,0.0,-0.19999999552965164,1941.1000061035156,255.0,253.0,0.009580596245766662,2.2258910561144685,2.4173082253645376e-05,True,4,False,4,7.0,False,,
61,4596,114,False,False,1,2804.8339293342365,2431.47998046875,2792.7900390625,93.5,-3565.1998901367188,-34187.5,930.1000213623047,429.7999954223633,318.1999969482422,5976.099853515625,1.0,0.4900582533135502,-2.1411372167334517,-0.2083386515459455,76561198039309853,enpitsu,27.0,2563.050048828125,3003.85009765625,81.69999694824219,-18554.7998046875,-11790.699462890625,3304.2001342773438,-595.0,-4279.200134277344,-3403.3999633789062,255.0,128.0,False,-0.16238071059676523,-0.4070151339087089,0.01773725543174963,True,0.0,False,6,5,False,,bf81d8692db,games5425898691,19.0,-1584.8800048828125,2091.3701171875,32.29999923706055,16897.39990234375,-13930.999755859375,3162.3001098632812,0.19999999552965164,-0.0,41.99999809265137,255.0,128.0,,-0.009584487453450894,-2.4572185329464555,-8.669519859330616e-05,True,38.0,False,5,False,4,,Ziltrix-YT,b5af45d235b,6,3380.239990234375,3137.169921875,17.010000228881836,-6506.6998291015625,-15386.800537109375,-0.29999999329447746,-1.0000000149011612,-2.5,-769.1000366210938,255.0,128.0,False,-0.009597929530831408,-1.1118141722648118,0.00020233018739125342,True,242.53076150853147,True,6,False,6,,Sergichuelo,731525858441281225,11.0,2192.469970703125,3128.469970703125,17.010000228881836,9040.30029296875,-15889.49951171875,4.399999976158142,7.300000190734863,-5.299999713897705,2009.4999694824219,255.0,255.0,-0.016568842725294835,-2.156303759290749,-0.000536143131356774,True,10,4,10,111.1714497535459,True,,
62,4776,121,False,False,0,420.0154428336557,-1056.7900390625,4751.97998046875,414.57000732421875,9814.000244140625,17602.7001953125,-479.0999984741211,2895.5999755859375,-3802.2000122070312,3627.3001098632812,0.0,0.2856433084860875,-2.12019365880081,0.870287744317579,731525858441281225,Sergichuelo,10.0,-1133.719970703125,4644.81005859375,307.94000244140625,8245.499877929688,17747.80029296875,-155.39999961853027,4056.4999389648438,3561.6000366210938,1052.9000091552734,128.0,28.0,False,-0.0870207746285094,0.7508139570429915,2.1537850982415256,True,0.0,False,12,11,4,,b5af45d235b,Ziltrix-YT,5.0,2698.2099609375,5047.93994140625,65.87000274658203,6152.1002197265625,-6923.499755859375,-5847.19970703125,-5038.0999755859375,1469.4999694824219,-1645.3999328613281,255.0,0.0,False,0.558147485254207,-0.9465629929117709,0.5576795128118783,True,0.0,False,6,4,6,,enpitsu,76561198039309853,27,307.6300048828125,5114.2099609375,290.0299987792969,-17704.599609375,333.8999938964844,-236.00000381469727,400.09998321533203,1410.3999328613281,205.20000457763672,128.0,128.0,,-0.4147017428538833,2.952772897064507,-1.5730752795629506,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,,,,,,,,,,,,,,,True,,,,,,,
63,4857,124,False,False,0,2993.3343664455533,2044.3399658203125,4579.240234375,109.48999786376953,-13335.50048828125,9218.599853515625,9204.500122070312,2153.8999938964844,4168.599853515625,3739.4000244140625,0.0,0.7714438052091701,-2.4562729665897485,1.8467128527859757,b5af45d235b,Ziltrix-YT,5.0,2192.139892578125,4477.7099609375,21.969999313354492,-4813.500061035156,12577.099609375,3000.8999633789062,-0.09999999776482582,0.9000000357627869,1964.9000549316406,255.0,255.0,False,0.009568087027457291,1.9707355538527545,0.00018772196944520005,True,0.0,False,9,6,4,,731525858441281225,Sergichuelo,10.0,-170.22999572753906,3862.7099609375,17.049999237060547,-6514.0997314453125,-4652.9998779296875,4.099999964237213,-0.29999999329447746,0.0,-3084.8001098632812,255.0,5.0,False,0.01668393618970186,-2.767356837784008,1.26442720845043e-05,True,31.0,False,12,4,12,,enpitsu,76561198039309853,27,-39.75,5357.43017578125,17.65999984741211,4459.2999267578125,1847.2000122070312,48.20000171661377,72.8000020980835,52.89999961853027,882.2000122070312,255.0,128.0,False,0.029592368125973927,-0.8824898912324195,0.016734902923306566,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,2533.090087890625,4117.27001953125,17.010000228881836,-7662.2998046875,-4854.5001220703125,2.5,0.09999999776482582,0.0,-2483.5000610351562,255.0,0.0,0.009514479194977457,-2.6189259641178158,2.606798114904011e-05,True,False,False,False,85.0,False,,
64,4904,126,False,False,1,9615.965841550182,-351.82000732421875,-4394.66015625,458.07000732421875,14694.89990234375,-14649.000244140625,10048.699951171875,-3666.400146484375,-3664.2999267578125,-3021.4999389648438,1.0,0.12402768097718948,2.7563711068236882,-0.8943503438133841,bf81d8692db,games5425898691,19.0,-444.1600036621094,-4268.4501953125,297.0,19277.39990234375,-9809.099731445312,3672.0001220703125,3100.1998901367188,1986.4999389648438,-372.79998779296875,255.0,118.0,,0.5562566194048999,-2.257396381347252,0.33699088514843056,True,37.93911394252574,True,4,3,False,,76561198039309853,enpitsu,27.0,-281.8699951171875,-4624.60986328125,217.30999755859375,-133.4000015258789,9413.699951171875,3407.0999145507812,766.5000152587891,184.79999542236328,-849.4000244140625,255.0,0.0,,0.5298593694816346,2.016898490225051,0.1675233553373502,True,195.7551309985499,True,8,False,7,,Ziltrix-YT,b5af45d235b,6,-1743.949951171875,-5003.85986328125,55.18000030517578,2020.0,713.1999969482422,-4337.300109863281,1606.199951171875,1080.6999969482422,366.89998626708984,255.0,21.0,,-0.545119318313437,0.9800099057433218,0.22931452109661202,True,,False,10,4,6,,Sergichuelo,731525858441281225,10.0,1336.7099609375,-4165.7001953125,17.049999237060547,7060.10009765625,8301.799926757812,3.0000001192092896,-1.5000000596046448,-1.8000000715255737,-988.8999938964844,255.0,9.0,-0.016679287609951212,2.242892969145808,-0.00041943284919064203,True,12,4,12,31.0,False,,False
65,5029,130,False,False,1,7944.454817277168,3959.68994140625,-2189.949951171875,163.89999389648438,-3762.7999877929688,4649.89990234375,3436.199951171875,-3644.2001342773438,732.5,-3656.7001342773438,1.0,0.34293032190757167,-1.1821987833387892,-0.8365545359289572,bf81d8692db,games5425898691,19.0,3806.530029296875,-1995.4599609375,175.22000122070312,7994.1998291015625,21324.89990234375,3215.4998779296875,1386.6999816894531,373.80001068115234,-3088.2000732421875,255.0,0.0,,0.41830752662298837,2.581054153307262,0.1860533999768815,True,183.7876385617,True,6,4,False,,76561198039309853,enpitsu,27.0,340.19000244140625,-4809.830078125,17.059999465942383,-240.59999465942383,1147.0999908447266,1.2999999523162842,0.19999999552965164,-3.799999952316284,1170.199966430664,255.0,255.0,False,-0.01663908186766283,1.3751071427353403,0.0002763572378621738,True,193.0,False,8,False,8,,Ziltrix-YT,b5af45d235b,6,-2447.43994140625,1255.77001953125,17.010000228881836,15455.50048828125,9278.200073242188,2.0999999344348907,0.3999999910593033,0.3999999910593033,335.8000183105469,255.0,176.0,,-0.009584935421217784,2.601862044763542,9.3305639105638e-05,True,255.0,False,12,4,8,,Sergichuelo,731525858441281225,10.0,3284.989990234375,-1227.31005859375,102.4000015258789,2367.5999450683594,19207.19970703125,2657.60009765625,-5497.5,-153.50000381469727,56.39999866485596,255.0,128.0,-0.9527207916060274,1.5285021850543867,0.014613130035564205,False,13,4,14,0.0,False,,False
