,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect
69,5312,122,False,False,1,5186.764995434331,24.649999618530273,26.950000762939453,92.47000122070312,17015.400390625,10813.699951171875,-2386.699981689453,4057.60009765625,-363.1999969482422,-4404.89990234375,1.0,-0.0016276892488700926,0.0943142735278444,-0.13334349321332872,b5d2851c45b,aZù,5.0,-20.989999771118164,-138.72999572753906,98.43000030517578,-386.30001068115234,19801.600341796875,1975.2000427246094,-4763.500061035156,897.0999908447266,-2598.800048828125,255.0,128.0,,-0.6284277697502113,1.6084578757088444,0.028080090928607238,4,0.0,False,,False,3,,76561198063892773,aptalis,9.0,-0.0,-1986.1300048828125,15.970000267028809,-0.3999999910593033,15365.999755859375,156.09999656677246,69.00000095367432,0.29999999329447746,0.0,255.0,,,-0.021362711099330807,1.5707275309561985,-2.215473270672105e-05,True,4,116.0,False,4,False,,enpitsu,76561198039309853,25,-17.540000915527344,247.6300048828125,102.52999877929688,-479.1999816894531,-22928.20068359375,323.10001373291016,5498.3001708984375,-132.60000228881836,-1.0999999940395355,255.0,128.0,,-1.3047381585503228,-1.5457958906881244,-0.0008663108951467621,True,2,1,31.0,False,False,,games5425898691,bf81d8692db,20.0,-2774.68994140625,4042.77001953125,17.010000228881836,-19078.1005859375,5233.599853515625,2.3000000417232513,0.9000000357627869,-0.5000000074505806,1850.0999450683594,128.0,255.0,,-0.009617427833724301,0.2083432684603242,0.00010646338260250357,True,False,False,255.0,False,False,
70,5399,125,False,False,1,4795.458771823942,3975.699951171875,1464.1500244140625,542.9500122070312,-9213.200073242188,16292.900390625,9198.900146484375,-558.6999893188477,-188.99999618530273,5857.19970703125,1.0,0.4454908118509354,-0.73164499007655,-0.32680572977143696,76561198063892773,aptalis,9.0,4079.64990234375,1307.050048828125,438.80999755859375,-150.600004196167,13741.199951171875,11982.5,-1611.3999938964844,233.79999160766602,-52.10000038146973,255.0,255.0,,0.7007344369442073,1.577989364404227,-1.5747757340203565,4,255.0,False,True,False,4,,b5d2851c45b,aZù,5.0,2022.300048828125,-761.4199829101562,52.15999984741211,11771.600341796875,-10988.800048828125,3604.5001220703125,275.49999237060547,-170.79999923706055,-1986.3999938964844,255.0,0.0,True,-0.010397203239264961,-2.2500037572869394,0.0016503621856202146,True,5,0.0,False,6,False,,enpitsu,76561198039309853,24,75.97000122070312,1267.8800048828125,93.94999694824219,-1572.1000671386719,17262.80029296875,1761.9000244140625,-5477.19970703125,-499.3000030517578,0.29999999329447746,255.0,128.0,False,-0.9892789268244677,1.479683907678046,0.00020116786323698792,True,4,3,31.0,False,False,,games5425898691,bf81d8692db,20.0,-1826.5799560546875,4283.33984375,17.020000457763672,8077.0001220703125,14466.700439453125,0.7999999821186066,-1.0000000149011612,-1.7000000178813934,-763.0000305175781,255.0,44.0,,-0.009592773919261912,2.0892955611876127,-4.9930145512000335e-05,True,False,False,255.0,False,False,
71,5465,127,False,False,0,10096.511870097896,-1917.25,-4904.72998046875,866.760009765625,-27208.20068359375,17514.200439453125,743.7000274658203,-3086.199951171875,-154.89999771118164,-5142.9998779296875,0.0,-0.0055820168397367285,0.8616826023393362,-0.4522761442954444,bf81d8692db,games5425898691,19.0,-1682.1800537109375,-4977.22998046875,777.4000244140625,-20379.300537109375,1428.699951171875,5880.0,61.70000076293945,-1985.0999450683594,1109.5999908447266,255.0,207.0,,-0.6651867651379558,2.718891359552588,0.39005163364688017,4,129.7049720697506,True,True,False,False,,76561198039309853,enpitsu,24.0,74.22000122070312,-4531.1298828125,17.049999237060547,-5853.599853515625,5950.2001953125,3.400000035762787,0.0,-0.09999999776482582,-2512.7000427246094,255.0,128.0,False,0.016670340297108205,2.3164650013034835,2.3667277173349426e-05,True,4,61.0,False,4,False,,aZù,b5d2851c45b,5,-2427.820068359375,4128.2099609375,17.0,6084.7998046875,-8710.499877929688,3.1999999284744263,0.9000000357627869,-1.7000000178813934,-1010.2999877929688,255.0,128.0,False,0.009546629191506208,-1.0534937133044573,0.00030819341390931406,True,6,6,238.0,False,False,,aptalis,76561198063892773,9.0,-2572.02001953125,-4467.27978515625,17.020000457763672,10944.3994140625,3202.0001220703125,5.199999809265137,11.100000143051147,7.5,2364.9000549316406,255.0,255.0,False,0.01644633793366229,0.3355539054358429,-0.0007984721810361497,True,6,4,239.39695469794734,True,4,
72,5533,130,False,False,0,6951.726403469327,-1720.239990234375,-1762.68994140625,327.0799865722656,-956.5000152587891,26758.89892578125,1073.7999725341797,-1182.6000213623047,2877.9998779296875,-5130.10009765625,0.0,-0.19998633162379276,2.509329091798827,-2.586168129447642,76561198039309853,enpitsu,24.0,-1674.6500244140625,-1902.06005859375,267.3900146484375,-8074.4000244140625,16127.099609375,2862.9998779296875,3268.2000732421875,4283.299865722656,1105.1000213623047,255.0,128.0,False,-0.6964274629026985,1.6223055017717634,0.23010136877071358,6,58.0,False,True,False,5,,bf81d8692db,games5425898691,20.0,-3640.530029296875,-2560.3798828125,15.729999542236328,18193.800048828125,13865.699462890625,324.59999084472656,98.10000419616699,402.7000045776367,-1622.7000427246094,255.0,0.0,,-0.007848984085439171,0.609226787055081,-0.02347719316402694,True,False,31.0,False,4,False,,aZù,b5d2851c45b,5,-557.7999877929688,1947.4000244140625,17.0,12679.599609375,8743.800048828125,3.400000035762787,2.0000000298023224,1.2999999523162842,1322.7999877929688,255.0,181.0,False,0.009588455319029868,0.6106668308222546,0.00017699147297205284,True,6,6,187.0,False,False,,aptalis,76561198063892773,9.0,-1134.3499755859375,-1531.0899658203125,17.030000686645508,1632.2000122070312,13713.599853515625,5.600000023841858,0.0,0.29999999329447746,-2203.5000610351562,255.0,5.0,False,0.016741543639371605,1.3916696689017307,-4.0355416721479246e-05,True,6,4,234.0,False,4,
73,5591,132,False,False,1,8544.857104585732,1884.31005859375,-3347.510009765625,103.11000061035156,17255.400390625,15863.199462890625,2600.0,2765.4998779296875,1325.7000732421875,-3898.800048828125,1.0,0.021063516317923626,-2.486204456060665,-2.399986691203162,b5d2851c45b,aZù,5.0,1768.300048828125,-3503.6298828125,90.47000122070312,13662.5,6549.0997314453125,3242.3001098632812,-5188.2000732421875,-1142.6000213623047,1423.5000610351562,128.0,255.0,True,-0.050879818697867986,2.831147205940738,-0.4065241993028828,8,170.8700815913498,True,True,False,7,,76561198063892773,aptalis,9.0,-71.54000091552734,-1135.06005859375,17.030000686645508,-4452.60009765625,-13312.5,5.600000023841858,0.19999999552965164,1.0999999940395355,1845.0999450683594,255.0,251.0,False,-0.016759300584657185,-1.2746988429592212,0.00023894659367963098,True,4,255.0,False,6,4,,enpitsu,76561198039309853,24,3321.97998046875,-2333.409912109375,17.059999465942383,14330.899658203125,-13026.099853515625,2.7000001072883606,-0.29999999329447746,-1.4000000059604645,3157.9000854492188,255.0,255.0,False,-0.016842665445684128,-2.611649875767076,4.14213139129821e-05,True,6,6,58.0,False,False,,games5425898691,bf81d8692db,20.0,20.799999237060547,1002.8200073242188,17.0,-9627.899780273438,15938.399658203125,3.4999999403953552,-0.0,-0.0,-1996.6999816894531,255.0,0.0,,-0.009578208195824452,1.1020597159396992,-3.5549624149471815e-06,True,4,False,61.0,False,False,
74,5632,133,False,False,0,4698.913350745849,-3655.4599609375,1336.68994140625,93.62999725341797,8700.30029296875,-5550.999755859375,181.00000381469727,2598.599853515625,212.70000457763672,-1768.0000305175781,0.0,0.9943097106661949,1.5233898477202559,2.369043364561542,76561198039309853,enpitsu,25.0,-3783.780029296875,1179.800048828125,89.41999816894531,8599.500122070312,-8733.800048828125,826.2000274658203,-1417.8999328613281,2358.0999755859375,4762.200012207031,255.0,255.0,False,1.2053773619839714,-2.6040413206118145,2.5623838295892325,8,89.0,False,True,False,7,,bf81d8692db,games5425898691,20.0,-1358.52001953125,-2444.64990234375,17.0,-14324.89990234375,4938.2000732421875,3.400000035762787,4.099999964237213,-1.2999999523162842,-658.0000305175781,255.0,10.0,,0.009595904323675913,2.7991655703261897,5.44405934188001e-05,True,False,61.0,False,4,False,,aZù,b5d2851c45b,5,-3441.85009765625,2907.47998046875,16.969999313354492,-72.10000038146973,-9875.900268554688,13.300000429153442,3.1999999284744263,-3.100000023841858,2483.5000610351562,255.0,255.0,False,0.009333066310115391,-1.509166207945479,-0.00017792698262549553,True,8,8,158.0,False,False,,aptalis,76561198063892773,9.0,-827.3200073242188,1745.469970703125,17.040000915527344,-3462.3001098632812,-5085.10009765625,3.8999998569488525,0.5999999865889549,-0.19999999552965164,-213.50000381469727,128.0,99.0,False,0.016813333391173333,-2.149284720473394,-0.0001556867908110494,True,6,4,255.0,False,4,
75,5637,134,False,False,0,4692.283496766739,-3512.7900390625,1245.1400146484375,93.0999984741211,8385.900268554688,-5422.1002197265625,-77.69999980926514,2874.8001098632812,953.1999969482422,-1768.0000305175781,0.0,0.5602279073980843,1.3637797186683542,2.5720999986227646,76561198039309853,enpitsu,25.0,-3655.10009765625,1048.550048828125,93.76000213623047,8562.000122070312,-8776.500244140625,-130.2999973297119,-1884.7999572753906,2542.899932861328,4497.799987792969,255.0,128.0,False,0.6202658258199836,-1.8927028657221616,2.2924073514489733,8,89.0,False,True,False,7,,bf81d8692db,games5425898691,20.0,-1586.1400146484375,-2340.1298828125,17.0,-13018.1005859375,7412.2998046875,3.400000035762787,-2.800000011920929,1.5999999642372131,-702.7999877929688,255.0,128.0,,0.00959465766275196,2.5769216311947636,9.837018642326267e-05,True,False,61.0,False,4,False,,aZù,b5d2851c45b,5,-3400.610107421875,2732.239990234375,17.010000228881836,4659.2999267578125,-10192.7001953125,0.09999999776482582,0.5000000074505806,-0.09999999776482582,2388.000030517578,255.0,255.0,False,0.009531414415101825,-1.0860028898970802,-2.4609451635901767e-05,True,8,8,142.30796560420782,True,False,,aptalis,76561198063892773,9.0,-900.4400024414062,1660.9000244140625,17.040000915527344,-5552.0001220703125,-5008.500061035156,2.3000000417232513,-1.2999999523162842,-0.9000000357627869,-2221.6000366210938,255.0,0.0,False,0.016686036080585016,-2.3921691081832717,-0.00022589796053346038,True,6,4,251.8489549493277,True,4,
76,5650,134,False,False,0,4712.1187012352475,-3137.010009765625,994.8900146484375,93.13999938964844,7212.0001220703125,-4952.900085449219,0.0,3942.6998901367188,3846.7001342773438,-1768.0000305175781,0.0,-0.11132629182630656,0.4936357973556481,-1.8835227058877653,76561198039309853,enpitsu,25.0,-3291.139892578125,672.0399780273438,76.76000213623047,8567.80029296875,-8879.299926757812,-1290.8000183105469,-428.3000183105469,1290.3999328613281,2457.5999450683594,128.0,128.0,False,0.4695311778073756,-0.22244445715971556,1.0113331350052697,8,89.0,False,True,False,8,,bf81d8692db,games5425898691,19.0,-2059.93994140625,-1862.0899658203125,17.0,-7409.89990234375,15618.1005859375,1.0000000149011612,-1.4000000059604645,3.400000035762787,-1328.3000183105469,255.0,128.0,,0.0095997250306111,1.944130222480607,6.609095453188712e-05,True,False,60.703182794714486,True,4,False,,aZù,b5d2851c45b,5,-3097.8701171875,2093.739990234375,17.010000228881836,6247.39990234375,-15462.60009765625,-0.29999999329447746,0.0,0.5999999865889549,-8.799999952316284,255.0,128.0,False,0.009583859537849782,-1.1880860399798685,3.038951836744539e-05,True,8,8,101.61577623633924,True,False,,aptalis,76561198063892773,9.0,-1266.510009765625,1418.5,17.040000915527344,-11544.100341796875,-7067.39990234375,-0.29999999329447746,0.5999999865889549,0.0,-4.900000095367432,255.0,128.0,False,0.016721904996920788,-2.5928649402432344,2.684022456032267e-05,True,6,4,215.0,False,4,
77,5667,135,False,False,1,6078.395243929705,2750.360107421875,-648.6300048828125,97.48999786376953,680.6999969482422,29479.599609375,1737.1000671386719,2981.7001342773438,-5140.30029296875,828.4999847412109,1.0,-0.4716882641264102,-1.6320021977813561,2.0849196004502226,b5d2851c45b,aZù,5.0,2714.4599609375,-833.72998046875,90.13999938964844,-858.1999969482422,20641.10107421875,1909.4000244140625,-3670.10009765625,4081.4999389648438,-347.99999237060547,255.0,0.0,True,-0.4639810509570496,1.3027140218814903,0.7840874158667602,10,48.3738407678501,True,True,False,9,,76561198063892773,aptalis,9.0,1651.18994140625,-880.22998046875,17.040000915527344,-1563.0000305175781,9260.2001953125,4.600000083446503,-0.0,-0.0,2444.7000122070312,255.0,248.0,False,-0.016681895128221384,1.3646602851003942,7.3624368166384855e-06,True,4,215.0,False,6,4,,enpitsu,76561198039309853,25,2841.1201171875,-281.1499938964844,21.200000762939453,-1611.7999267578125,111.99999809265137,2841.7001342773438,436.50001525878906,-225.40000915527344,843.8999938964844,255.0,0.0,False,-0.02469880870309651,-1.467255869732289,-0.0007527568274079811,True,10,8,72.0,False,False,,games5425898691,bf81d8692db,19.0,2259.429931640625,685.280029296875,17.0,3625.7998657226562,-22511.10107421875,1.0000000149011612,-0.19999999552965164,1.4000000059604645,311.299991607666,255.0,128.0,,-0.009597851508987548,-1.7546663132645832,-5.752614242185398e-05,True,4,False,7.461247326225374,True,False,
78,5669,135,False,False,0,5062.36611957585,-2748.02001953125,428.57000732421875,118.63999938964844,13932.7001953125,2860.2999877929688,10454.49951171875,4974.700012207031,2074.4000244140625,-2635.8999633789062,0.0,0.5330324674687857,1.9197946298235626,2.5842394030385942,76561198039309853,enpitsu,25.0,-2828.550048828125,288.5400085449219,46.650001525878906,1508.3000183105469,1395.8000183105469,3182.9998779296875,-849.0000152587891,203.50000381469727,268.700008392334,255.0,0.0,False,0.07065124673356107,1.5116044244908946,0.013717310903005634,10,65.71199133575604,True,True,False,9,,bf81d8692db,games5425898691,19.0,-2300.610107421875,-458.4800109863281,17.0,-4368.299865722656,22581.298828125,1.0000000149011612,0.0,0.19999999552965164,66.10000133514404,255.0,128.0,,0.009604065116049412,1.7693396853128025,-4.784435687939765e-05,True,False,1.1732386619814101,True,4,False,,aZù,b5d2851c45b,5,-2706.090087890625,658.469970703125,99.04000091552734,1160.6999969482422,-21318.701171875,-10.800000429153442,3518.2000732421875,-4227.200012207031,40.79999923706055,255.0,0.0,True,0.6263781030632267,-0.9187017436374388,1.5041392359612544,True,10,9,42.08583210360614,True,False,,aptalis,76561198063892773,9.0,-1629.449951171875,803.6599731445312,17.040000915527344,3408.5000610351562,-9100.700073242188,4.300000071525574,-1.0999999940395355,2.800000011920929,2238.5000610351562,255.0,174.0,False,0.01668535625517742,-1.1633253378918262,-2.7385041028044077e-05,True,6,4,215.0,False,4,
79,5671,135,False,False,1,5794.294840444148,2671.389892578125,-375.6000061035156,196.55999755859375,-8522.5,22589.29931640625,13552.2998046875,5130.2001953125,-3026.6000366210938,721.2999725341797,1.0,-0.542930035175445,-1.9834366943076778,2.8498728818754646,b5d2851c45b,aZù,5.0,2706.090087890625,-658.469970703125,99.04000091552734,-1160.6999969482422,21318.701171875,-10.800000429153442,-3518.2000732421875,4227.200012207031,40.79999923706055,255.0,0.0,True,-0.6263781030632267,0.9187017436374388,1.5041392359612544,10,41.0,False,True,False,9,,76561198063892773,aptalis,9.0,1596.0799560546875,-727.72998046875,17.040000915527344,-4478.599853515625,9107.899780273438,3.799999952316284,-0.0,0.29999999329447746,585.6000137329102,255.0,128.0,False,-0.016701304135809485,1.0646021792565692,-0.00031408351757778607,True,4,215.0,False,6,4,,enpitsu,76561198039309853,24,2824.10009765625,-272.45001220703125,62.09000015258789,-510.29998779296875,2077.7999877929688,1600.2000427246094,1148.8999938964844,-2738.699951171875,-4446.499938964844,255.0,0.0,False,-0.16877319833357676,-1.2114771376415536,0.24316003576593737,True,10,9,63.0,False,False,,games5425898691,bf81d8692db,19.0,2330.530029296875,307.5299987792969,17.0,4528.599853515625,-22549.69970703125,1.0000000149011612,-0.0,-0.19999999552965164,24.700000286102295,255.0,128.0,,-0.009604119202409398,-1.7719737521282555,-3.51947592810914e-05,True,4,False,0.0,False,False,
80,5778,139,True,True,1,2029.183587902195,-93.05999755859375,3368.179931640625,387.2699890136719,6775.9002685546875,16881.300048828125,-9424.400024414062,-5602.1002197265625,2035.7000732421875,-686.2999725341797,1.0,0.4353954275414184,-1.5790811243904708,0.006504825895303522,76561198063892773,aptalis,9.0,-183.33999633789062,3205.06005859375,390.8299865722656,2424.7999572753906,15785.799560546875,4206.700134277344,4255.199890136719,3408.2998657226562,10.499999523162842,255.0,1.0,True,0.16561549699360414,2.588788808309072,0.9082579855178693,8,225.0,False,True,6,4,,b5d2851c45b,aZù,5.0,-629.6199951171875,3240.89990234375,17.010000228881836,-13493.1005859375,632.9000091552734,1.899999976158142,-0.5999999865889549,-0.19999999552965164,7.799999713897705,255.0,128.0,False,-0.009544762478950709,0.045628680549305044,-5.0512777008223544e-05,True,10,0.0,False,10,False,,enpitsu,76561198039309853,24,449.2699890136719,3166.580078125,43.279998779296875,-12579.89990234375,15962.39990234375,-2697.39990234375,-1330.5000305175781,-1140.4000091552734,-129.7000026702881,255.0,0.0,,0.2240673335684261,0.8450711508772913,-0.07610697955682635,True,12,12,16.0,False,False,,games5425898691,bf81d8692db,20.0,3563.139892578125,3069.179931640625,75.05000305175781,-3064.8001098632812,20129.599609375,-1070.1000213623047,-3450.10009765625,-145.600004196167,327.20001220703125,255.0,168.0,,0.8995446891980238,1.6484013801977124,0.1311839484821018,True,6,4,31.0,False,False,
81,6075,140,False,False,0,5223.96321623505,-22.579999923706055,-10.430000305175781,98.62000274658203,-15171.300048828125,14387.900390625,4599.599914550781,5860.7000732421875,-537.2999954223633,1167.300033569336,0.0,-0.009871341198574668,-0.01169131769203288,0.21429705310200148,bf81d8692db,games5425898691,19.0,5.260000228881836,-187.85000610351562,85.02999877929688,357.59998321533203,22861.79931640625,143.50000381469727,-5467.60009765625,-595.2000045776367,25.199999809265137,128.0,146.0,,1.27456714103164,1.2535508143536973,-0.40796372574409456,4,31.0,False,True,False,3,,76561198039309853,enpitsu,24.0,-591.489990234375,-2866.570068359375,17.049999237060547,10789.3994140625,6544.7998046875,2.5,-1.0000000149011612,-0.5000000074505806,-472.99999237060547,255.0,255.0,,0.016732327165153507,0.5004985661385112,0.0003067113412079076,True,False,146.0,False,False,False,,aZù,b5d2851c45b,5,0.0,1197.81005859375,17.010000228881836,0.7000000029802322,-17167.900390625,2.0999999344348907,-0.5999999865889549,0.0,0.0,255.0,,,0.009651221186782272,-1.5707280348637416,3.294966003172183e-07,True,4,4,63.0,False,False,,aptalis,76561198063892773,9.0,1.0,237.10000610351562,87.05000305175781,4283.999938964844,-22483.9990234375,2261.199951171875,1830.2000427246094,2789.89990234375,-779.8000335693359,255.0,229.0,,-0.10356292013891875,-1.7242192440657458,-0.03480609624239189,True,4,3,0.0,False,False,
82,6076,140,False,False,1,5209.822503200123,46.939998626708984,-0.17000000178813934,96.11000061035156,11791.700439453125,3670.10009765625,329.1999816894531,-2737.39990234375,-2562.7999877929688,-4683.800048828125,1.0,-0.08317788052433994,0.033694201533395064,0.30868435552780066,76561198063892773,aptalis,9.0,-42.459999084472656,-144.58999633789062,106.38999938964844,-4744.599914550781,1296.9999694824219,2422.7000427246094,-2351.999969482422,-2166.300048828125,-4474.89990234375,255.0,228.0,,-0.13999835402038643,1.8981702770050166,-0.48180304571804267,4,0.0,False,True,False,3,,b5d2851c45b,aZù,5.0,-0.0,-1197.81005859375,17.010000228881836,-0.7000000029802322,17167.900390625,2.0999999344348907,0.5999999865889549,-0.0,0.0,255.0,,,-0.009651221186782272,1.5707280348637416,3.294966003172183e-07,True,4,63.0,False,4,False,,enpitsu,76561198039309853,24,591.489990234375,2866.570068359375,17.049999237060547,-10789.3994140625,-6544.7998046875,2.5,1.0000000149011612,0.5000000074505806,-472.99999237060547,255.0,255.0,,-0.016732327165153507,-0.5004985661385112,0.0003067113412079076,True,False,False,146.0,False,False,,games5425898691,bf81d8692db,19.0,-4.059999942779541,133.6199951171875,84.95999908447266,680.8000183105469,-670.5000305175781,783.7999725341797,4502.799987792969,-43.89999866485596,1830.5000305175781,128.0,146.0,,-1.3822472349276689,0.7063524694858503,-2.6099588860509866,True,4,3,31.0,False,False,
83,6109,141,False,False,1,4732.364359265226,1302.77001953125,425.1499938964844,93.1500015258789,8762.999877929688,3292.60009765625,0.0,-2697.0001220703125,3898.3999633789062,-3677.9998779296875,1.0,0.19138885159689942,1.4080633878450732,0.09296963279091723,b5d2851c45b,aZù,5.0,1147.050048828125,346.5400085449219,17.010000228881836,20516.10107421875,4754.89990234375,0.0,-1.0999999940395355,-0.09999999776482582,1584.4000244140625,255.0,223.0,,-0.00957905804547069,2.883654511736463,0.0002576602250976107,4,9.785341667872606,True,True,False,4,,76561198063892773,aptalis,9.0,-556.6099853515625,26.18000030517578,17.559999465942383,-4486.499938964844,2423.000030517578,-1056.3999938964844,-2251.300048828125,-140.79999923706055,2108.699951171875,255.0,255.0,,-0.0185581985810061,0.43154769030766227,-0.03682682335811176,False,4,0.0,False,4,False,,enpitsu,76561198039309853,25,599.4600219726562,1615.239990234375,17.049999237060547,14928.900146484375,-9449.600219726562,-1.5000000596046448,-1.899999976158142,1.2999999523162842,1817.7999877929688,255.0,255.0,False,-0.016787232807257284,-2.6231909744606376,0.0001420117985448978,True,False,False,70.83027071081183,True,False,,games5425898691,bf81d8692db,19.0,173.1199951171875,49.95000076293945,17.010000228881836,5431.9000244140625,599.1999816894531,2.3999999463558197,-2.7000001072883606,-0.7999999821186066,2229.199981689453,255.0,255.0,,-0.009554895040117936,3.0654463731473878,0.0001642089783142144,True,4,4,31.0,False,False,
84,6222,145,False,True,1,3200.0735097468014,3284.830078125,3010.68994140625,572.5499877929688,-14455.0,11402.2998046875,-5263.800048828125,-2972.9000854492188,-3242.7999877929688,43.60000133514404,1.0,0.8220400087604135,-1.0308503436911245,-0.001777774929322843,b5d2851c45b,aZù,5.0,3389.449951171875,2933.27001953125,640.8599853515625,-11752.5,8844.000244140625,-443.69998931884766,-837.9000091552734,-5344.1998291015625,-993.4999847412109,128.0,255.0,True,-1.123437460969025,1.0535548494879599,2.0358279885469583,6,82.0886020301491,True,True,False,5,,76561198063892773,aptalis,9.0,-2063.949951171875,-1096.030029296875,17.059999465942383,14081.700439453125,-744.1000366210938,1.2999999523162842,0.5999999865889549,0.29999999329447746,0.0,255.0,128.0,,-0.016734109166503315,-3.0888068166770966,-4.7803733139098566e-05,True,6,255.0,False,6,False,,enpitsu,76561198039309853,24,636.9400024414062,4711.080078125,17.059999465942383,992.3000335693359,1912.8999328613281,1.7000000178813934,-0.5000000074505806,-0.0,1288.0000305175781,0.0,0.0,False,-0.016962482862676796,-1.3567097795274834,0.00011101434722510389,True,False,False,255.0,False,False,,games5425898691,bf81d8692db,19.0,2538.530029296875,5103.60009765625,178.55999755859375,-12744.300537109375,186.70000076293945,1236.6000366210938,-21.19999885559082,-2183.3999633789062,641.5000152587891,128.0,255.0,,-0.19053296538075984,0.000626538352153854,-1.5611513385123295,True,6,6,31.0,False,False,
85,6257,147,False,False,0,9451.370538653273,-1676.239990234375,-4279.10986328125,316.5,17061.400146484375,623.6000061035156,7837.5,4833.999938964844,3542.0999145507812,-290.49999237060547,0.0,-0.8659686927976736,0.7784833490280586,0.5129897957516643,bf81d8692db,games5425898691,19.0,-1813.7099609375,-4374.0,146.7100067138672,10460.999755859375,4294.200134277344,2833.699951171875,3139.5999145507812,-358.8999938964844,3.4999999403953552,255.0,2.0,,-0.5755746002205059,0.5021389352012604,0.10843390891775907,8,2.815526805898196,True,True,False,7,,76561198039309853,enpitsu,24.0,-709.0499877929688,-4911.35009765625,22.020000457763672,-4748.399963378906,2671.199951171875,2995.2999877929688,10.499999523162842,-6.700000166893005,977.6000213623047,0.0,128.0,False,0.016755064908126976,2.653846688929515,-0.0002942204556832989,True,False,233.176300884575,True,2,False,,aZù,b5d2851c45b,5,-2055.8798828125,-4139.669921875,42.529998779296875,10830.799560546875,-10877.60009765625,-11946.099853515625,3480.4000854492188,-2930.1998901367188,977.5,128.0,32.0,False,0.14631297602108573,0.8573723496474254,-0.28733067542793095,True,6,6,21.0,False,False,,aptalis,76561198063892773,9.0,289.07000732421875,1117.6800537109375,17.059999465942383,-12951.500244140625,-5074.2999267578125,1.899999976158142,0.7999999821186066,0.29999999329447746,2174.199981689453,255.0,255.0,,0.016753960159578835,-2.7098009402664567,8.990167039510527e-05,True,6,6,255.0,False,False,
