,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
58,3598,115.0,False,False,1,5926.194488787485,-2737.639892578125,458.5,146.83999633789062,6091.400146484375,145.0,7016.5997314453125,2622.6998901367188,-3503.800048828125,4104.100036621094,1.0,0.7772828938394705,-0.4870795864149978,0.6925949647301501,b5b4ca8d29b,matserbæsj,11.0,-2863.300048828125,384.6499938964844,17.010000228881836,13493.1005859375,-4904.2999267578125,2.8999999165534973,-2.8999999165534973,1.0999999940395355,1905.8000183105469,255.0,255.0,,-0.009589804804978359,-2.8270125111573576,0.00029798576175226816,True,204.0,False,8,4,6,,b84c84cf60b,empm4ts,12.0,-3308.06005859375,330.3800048828125,17.010000228881836,-8243.699951171875,-17694.000244140625,2.5999999046325684,-1.1999999731779099,-2.7000001072883606,-1650.5999755859375,196.0,94.0,False,-0.00956637743740546,-1.0758727682659917,-0.00010332341827545892,True,False,38.0,False,False,False,,enpitsu,76561198039309853,28,-3934.60009765625,2596.110107421875,71.43000030517578,-20048.199462890625,-3523.9999389648438,-4203.0999755859375,1570.5000305175781,-2963.900146484375,982.0999908447266,255.0,255.0,,-0.21318464595897918,-0.5507745255504162,-0.20266829063654684,True,223.0,False,2,False,2,,games5425898691,bf81d8692db,17.0,-2587.7900390625,5061.240234375,60.95000076293945,16529.7998046875,6048.800048828125,4973.399963378906,4946.700134277344,1067.6000213623047,-1689.7999572753906,255.0,0.0,,0.28515818486992717,2.80555931400909,0.7472149589984132,True,6,6,False,255.0,False,
59,3660,117.0,False,False,0,6042.992744719468,1422.9100341796875,-440.3599853515625,109.02999877929688,-1939.7999572753906,16576.99951171875,3375.4000854492188,3215.1998901367188,-1623.6000061035156,-4798.500061035156,0.0,-0.4508601831528665,0.82251523583037,0.7050529732476726,76561198039309853,enpitsu,28.0,1387.25,-642.47998046875,125.4000015258789,-15994.200439453125,16483.800048828125,1211.2000274658203,-5044.5001220703125,858.1999969482422,-2016.4999389648438,255.0,0.0,False,0.8497110888572985,2.2588177699153493,0.5185654446986195,True,129.0,False,4,False,3,,bf81d8692db,games5425898691,17.0,1220.75,-4829.75,17.010000228881836,-7876.300048828125,2942.3001098632812,0.29999999329447746,-0.3999999910593033,-0.3999999910593033,-13.200000524520874,255.0,122.0,,0.009469687040742915,2.785469718528113,-4.3346326940939485e-05,True,6,239.21261932260248,True,False,6,,empm4ts,b84c84cf60b,13,3228.97998046875,3883.080078125,17.010000228881836,-10718.00048828125,15795.0,2.5,-1.7000000178813934,2.3000000417232513,1336.3999938964844,233.0,255.0,False,0.009557339518026876,2.1946273265694303,4.3527054328860114e-05,True,45.0,False,False,False,False,,matserbæsj,b5b4ca8d29b,11.0,1686.68994140625,-318.6099853515625,157.1199951171875,-7579.1998291015625,-596.3999938964844,24.200000762939453,514.7999954223633,27.200000286102295,1200.0,255.0,208.0,,-0.4022437799445259,-2.9467960009478986,-0.05278361270899899,False,10,6,4,147.46915265565283,True,
60,3709,119.0,False,False,1,7622.44025627879,-1082.949951171875,-2221.070068359375,120.88999938964844,4842.699890136719,22361.4990234375,13595.2001953125,5780.7000732421875,-252.19999313354492,-1587.2999572753906,1.0,1.0347471848514092,-1.594346985382497,2.2904424560684684,b84c84cf60b,empm4ts,13.0,-1118.06005859375,-2475.110107421875,17.010000228881836,7276.300048828125,21660.70068359375,2.7000001072883606,-0.5000000074505806,-1.5999999642372131,1757.2999572753906,176.0,255.0,False,-0.009553424049518413,1.8451193658479328,0.00019090403063218124,True,0.0,False,False,False,False,,b5b4ca8d29b,matserbæsj,11.0,724.1400146484375,1043.2900390625,17.010000228881836,5928.3001708984375,4694.599914550781,3.100000023841858,2.5999999046325684,1.4000000059604645,1002.5,64.0,255.0,,-0.009952395624926213,2.483626406362267,8.563180890726517e-05,True,8,111.0,False,4,10,,enpitsu,76561198039309853,28,65.43000030517578,-1740.5699462890625,17.030000686645508,-12945.799560546875,-5083.900146484375,2.199999988079071,-0.0,-0.09999999776482582,-2271.699981689453,255.0,0.0,False,-0.016734280927084812,-0.3106567907819619,1.5711189958555216e-05,True,75.75520831538788,True,4,False,4,,games5425898691,bf81d8692db,17.0,33.36000061035156,3055.43994140625,17.010000228881836,-104.79999542236328,497.5,2.5999999046325684,-1.7000000178813934,0.09999999776482582,0.0,0.0,128.0,,-0.009884152173884653,-1.779081411663072,3.587046796470817e-05,True,6,6,False,169.0,False,
61,3930,127.0,True,True,0,5815.628388893378,-1299.8399658203125,-661.5900268554688,152.7100067138672,3391.400146484375,24516.8994140625,7175.10009765625,572.9000091552734,-4483.599853515625,3945.5999755859375,0.0,0.1987017700064191,-0.49458111293955465,-1.0483815518612047,76561198039309853,enpitsu,28.0,-1323.9200439453125,-860.239990234375,45.27000045776367,12890.30029296875,14902.2998046875,2912.7999877929688,-1348.0000305175781,-999.1000366210938,1114.000015258789,255.0,255.0,,0.02302100330448945,0.8032632708454325,-0.027275209929687034,True,19.0,False,10,False,9,,bf81d8692db,games5425898691,17.0,-2996.68994140625,-3369.739990234375,101.58999633789062,1899.1000366210938,19187.60009765625,-164.50000762939453,-5464.0997314453125,626.8000030517578,-4.099999964237213,255.0,128.0,,1.2305565151024902,-1.6828608675455465,-3.139314269252834,True,7,2.0,False,False,10,,empm4ts,b84c84cf60b,13,-3206.239990234375,-3003.760009765625,104.70999908447266,35.299999713897705,19711.8994140625,-149.60000038146973,-5228.599853515625,1700.5999755859375,-137.39999771118164,190.0,128.0,,-0.8815049985859164,-1.9156011311306225,-3.1022655155832086,True,255.0,False,6,False,5,,matserbæsj,b5b4ca8d29b,11.0,-1113.699951171875,825.1300048828125,56.529998779296875,-4221.099853515625,21599.3994140625,-1982.2000122070312,-879.3000030517578,-1231.9999694824219,760.5000305175781,251.0,128.0,,-0.24589110368588377,1.3119345779857639,0.5506941021170019,True,18,14,6,31.0,False,
62,4256,130.0,False,False,1,5168.879478023042,88.8499984741211,34.529998779296875,92.12000274658203,3933.0999755859375,5012.699890136719,-2263.6000061035156,524.3000030517578,-481.50001525878906,-2208.8999938964844,1.0,0.37257734712659263,0.4523744601884418,-0.2127611827256533,b84c84cf60b,empm4ts,12.0,64.55000305175781,-111.79000091552734,102.81999969482422,1.899999976158142,903.0000305175781,1158.3000183105469,-5051.499938964844,-666.2999725341797,-2070.7000732421875,167.0,128.0,,-0.8742578853245919,-0.819913542754226,2.6053642245921638,True,0.0,False,4,False,3,,b5b4ca8d29b,matserbæsj,11.0,3585.4599609375,-4272.68994140625,44.790000915527344,20917.900390625,-5109.599914550781,-597.9999923706055,-722.7999877929688,2048.9999389648438,1605.7000732421875,255.0,255.0,,0.23466586620242805,2.9950102025831367,-0.38703932930334095,True,4,255.0,False,False,4,,enpitsu,76561198039309853,28,31.530000686645508,149.55999755859375,165.9600067138672,3792.9998779296875,3381.6000366210938,3587.5,4125.7000732421875,3632.39990234375,182.5,255.0,128.0,,-0.4871564556002408,0.8628139671398104,-3.1053738031481104,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,17.0,-3062.419921875,4076.330078125,17.010000228881836,-17135.699462890625,-2514.1000366210938,2.800000011920929,0.19999999552965164,-0.0,1961.6000366210938,255.0,255.0,,-0.009583538178651376,-0.21506048735706085,4.1523923291812303e-05,True,False,False,False,255.0,False,
63,4258,130.0,False,False,0,5255.13478658274,-107.61000061035156,-55.65999984741211,93.54000091552734,-2662.2000122070312,-1741.3999938964844,534.7999954223633,516.1999893188477,-1268.1999969482422,-1723.5000610351562,0.0,-0.42794216475201824,-0.5732635869592981,-0.18864516859533603,76561198039309853,enpitsu,28.0,-56.81999969482422,-173.3300018310547,189.5399932861328,-3801.7001342773438,-3612.9000854492188,3455.8999633789062,-3976.300048828125,-3796.6000366210938,-155.10000228881836,255.0,128.0,,0.01569170044154459,-0.860961822243357,-3.0873749352293967,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,17.0,3228.14990234375,-4033.699951171875,17.010000228881836,16003.800048828125,5707.9998779296875,2.800000011920929,-0.29999999329447746,0.0,1980.8000183105469,255.0,255.0,,0.009596086444536366,0.4122607225037218,4.996472806834588e-05,True,False,255.0,False,False,False,,empm4ts,b84c84cf60b,12,-64.73999786376953,106.19000244140625,110.12999725341797,-41.10000133514404,-805.2999877929688,1015.1000213623047,5204.89990234375,461.19998931884766,-1716.199951171875,167.0,128.0,,0.5555024684032845,0.9408959230023886,3.026086794369578,True,0.0,False,4,False,3,,matserbæsj,b5b4ca8d29b,11.0,-3693.860107421875,4258.31982421875,88.75,-14747.2998046875,-5211.099853515625,7521.9000244140625,3521.199951171875,1366.199951171875,1081.6000366210938,255.0,255.0,,-0.3790360209740698,-2.7399658400669233,-0.7234075359149472,True,4,4,False,255.0,False,
64,4271,130.0,False,False,0,5308.711140090999,-216.6199951171875,-125.05999755859375,93.13999938964844,-2207.4000549316406,-1361.3999938964844,0.0,1491.9999694824219,-2418.9999389648438,-1723.5000610351562,0.0,-0.25546902779246194,-1.774826889585005,0.7822835278134983,76561198039309853,enpitsu,28.0,-203.86000061035156,-317.29998779296875,276.5299987792969,-3740.4998779296875,-3691.300048828125,1017.5,-2151.999969482422,-1868.699951171875,-175.10000228881836,128.0,128.0,,-1.051155458014032,2.3939651627043883,-0.12418360000191316,True,0.0,False,2,False,2,,bf81d8692db,games5425898691,17.0,3700.919921875,-3585.800048828125,17.010000228881836,5601.9000244140625,13607.19970703125,2.800000011920929,-0.19999999552965164,0.0,2015.5000305175781,128.0,255.0,,0.009621456438320478,1.2472115566867876,2.9784194048951415e-05,True,False,255.0,False,False,False,,empm4ts,b84c84cf60b,12,-64.87999725341797,73.70999908447266,109.2300033569336,62.199997901916504,-781.6000366210938,-879.4999694824219,3234.89990234375,-744.8999786376953,-1798.3000183105469,251.0,9.0,,-0.4445440770508407,-0.4805353471458991,-0.8818353241361553,True,0.0,False,4,False,4,,matserbæsj,b5b4ca8d29b,11.0,-4062.989990234375,3735.14990234375,216.08999633789062,-2172.899932861328,-15368.399658203125,-2114.9000549316406,1496.1000061035156,-1433.800048828125,1978.3999633789062,255.0,255.0,,0.17766157709828911,-1.685210062911861,-1.4156210892194623,True,4,4,False,255.0,False,
65,4280,131.0,False,False,0,5347.435403274622,-295.3999938964844,-173.60000610351562,93.13999938964844,-2188.9999389648438,-1348.5000610351562,0.0,1477.7999877929688,-2398.8999938964844,-1723.5000610351562,0.0,0.6236767108728147,-2.3478314589764944,1.2772070686069368,76561198039309853,enpitsu,28.0,-331.7799987792969,-443.5799865722656,272.4100036621094,-3740.4998779296875,-3691.300048828125,-1202.3999786376953,-794.8000335693359,-690.2999877929688,-63.89999866485596,128.0,128.0,,-0.44323623586026084,2.315423540158655,-0.06796001537853313,True,0.0,False,2,False,2,,bf81d8692db,games5425898691,17.0,3723.06005859375,-3149.0,17.010000228881836,-3888.699951171875,13227.19970703125,2.8999999165534973,0.0,-0.29999999329447746,2209.9000549316406,255.0,255.0,,0.009552963465345557,1.92447117934956,1.7590819054205267e-05,True,False,255.0,False,False,False,,empm4ts,b84c84cf60b,12,-60.59000015258789,45.15999984741211,44.290000915527344,159.20000076293945,-950.0,-2970.7998657226562,1785.0999450683594,-1446.0000610351562,-4499.599914550781,255.0,10.0,,-0.16364073888649955,-1.720084459085978,-0.1427667499112437,True,0.0,False,4,False,4,,matserbæsj,b5b4ca8d29b,11.0,-3884.889892578125,3171.919921875,20.899999618530273,10012.5,-11186.700439453125,-2667.9000854492188,-500.49999237060547,-4581.9000244140625,278.4000015258789,255.0,128.0,,0.1260364352041643,-0.7766985097521463,-0.1394553478108346,True,4,4,False,255.0,False,
66,4299,131.0,False,False,1,4892.493845409242,446.3800048828125,268.2099914550781,94.20999908447266,5751.6998291015625,7769.6002197265625,1558.5000610351562,385.29998779296875,321.3999938964844,81.70000076293945,1.0,-0.6198247293583545,-0.3028513600120395,-1.1591298465940463,b84c84cf60b,empm4ts,12.0,325.57000732421875,87.63999938964844,17.010000228881836,6527.5,3982.2000122070312,2.8999999165534973,-1.5999999642372131,-0.5999999865889549,2295.5999755859375,255.0,255.0,,-0.009490722410111762,2.6000589858660517,0.00019899375013422309,True,0.0,False,4,False,4,,b5b4ca8d29b,matserbæsj,11.0,2980.719970703125,-2304.860107421875,16.989999771118164,-16403.00048828125,14009.3994140625,2.8999999165534973,-0.5999999865889549,0.3999999910593033,-1530.5999755859375,255.0,0.0,,-0.00958254756631394,0.7334101451593356,-0.000253468728015233,True,4,195.50350112299768,True,False,4,,enpitsu,76561198039309853,28,590.7100219726562,697.530029296875,32.380001068115234,3710.4998779296875,3457.0999145507812,-5470.999755859375,2177.7999877929688,976.6999816894531,-105.9000015258789,255.0,128.0,,-0.18317500602279296,-1.5710605962948216,0.08758523416938725,True,0.0,False,4,False,2,,games5425898691,bf81d8692db,17.0,-2819.5400390625,2761.610107421875,17.010000228881836,15728.299560546875,5775.7000732421875,0.5000000074505806,-0.7000000029802322,-0.19999999552965164,1947.8999328613281,255.0,228.0,,-0.00959270921219031,2.720156469812172,5.0667990006619835e-06,True,False,False,False,214.2788302770225,True,
67,4308,132.0,False,False,0,5640.153481561146,-625.8499755859375,-493.67999267578125,113.61000061035156,-2425.0,5304.7998046875,1630.2999877929688,4955.199890136719,-1957.7999877929688,2758.9999389648438,0.0,0.4699500337437528,0.36918258142003296,-1.1995695063920027,76561198039309853,enpitsu,28.0,-645.280029296875,-669.7000122070312,90.80000305175781,-1140.6999969482422,5190.9002685546875,2607.7999877929688,-5497.80029296875,22.999999523162842,-152.39999771118164,255.0,128.0,,0.6130073711698721,1.546002393259127,-0.015337792875944183,True,0.0,False,4,False,3,,bf81d8692db,games5425898691,17.0,2334.60009765625,-3043.590087890625,17.010000228881836,-13459.89990234375,-10819.3994140625,2.800000011920929,1.1999999731779099,0.9000000357627869,1603.6000061035156,255.0,216.0,,0.009600495768328478,-2.420824154318701,0.00011841308887978212,True,False,208.0,False,False,False,,empm4ts,b84c84cf60b,12,-565.969970703125,-296.69000244140625,66.52999877929688,-8518.599853515625,-11066.8994140625,3336.400146484375,2444.2999267578125,-1559.4000244140625,944.4999694824219,255.0,154.0,,0.08546010834165652,-2.2608427310941237,-0.0003600408661752334,True,0.0,False,6,False,5,,matserbæsj,b5b4ca8d29b,11.0,-2615.840087890625,1891.219970703125,16.989999771118164,11900.10009765625,-17616.700439453125,5.299999713897705,-0.19999999552965164,0.19999999552965164,-1633.3999633789062,239.0,0.0,,0.009594050020935434,-1.0178191764724163,-0.00013265464595793754,True,4,4,False,199.0,False,
68,4310,132.0,False,False,1,4629.941219275272,656.4500122070312,516.260009765625,144.6999969482422,3208.3999633789062,-1540.3999328613281,3570.7000732421875,-4244.200134277344,-429.00001525878906,1389.1000366210938,1.0,-0.387091495121719,-0.6370979071192121,-1.0645937532101273,b84c84cf60b,empm4ts,12.0,627.3499755859375,348.45001220703125,91.18000030517578,6590.7000732421875,2602.39990234375,2842.9998779296875,-3520.8999633789062,3915.2999877929688,1588.3999633789062,255.0,255.0,,-0.5306309092800104,2.0783951735509243,0.12169301303206362,True,0.0,False,6,False,5,,b5b4ca8d29b,matserbæsj,11.0,2527.320068359375,-1738.9300537109375,16.989999771118164,-9459.299926757812,18809.3994140625,5.299999713897705,-0.29999999329447746,0.5999999865889549,-1883.3999633789062,240.0,0.0,,-0.009584035704559549,1.167429976458667,-0.00010404559955289839,True,4,199.0,False,False,4,,enpitsu,76561198039309853,28,655.72998046875,629.77001953125,106.69000244140625,1364.7000122070312,-4386.099853515625,460.29998779296875,5480.2001953125,-247.29999542236328,-394.0999984741211,255.0,128.0,,-1.2338565280908296,-1.4894214126463161,-0.022509977381879633,True,0.0,False,4,False,3,,games5425898691,bf81d8692db,17.0,-2312.449951171875,3061.929931640625,17.010000228881836,13234.7998046875,11066.99951171875,2.800000011920929,-2.199999988079071,-1.899999976158142,1405.8999633789062,255.0,174.0,,-0.009593028267340169,2.396426819497728,7.125726403412181e-05,True,False,False,False,208.0,False,
69,4311,132.0,False,False,0,5661.092985848294,-670.25,-516.5900268554688,161.27999877929688,-3092.9000854492188,2306.699981689453,3708.800048828125,5882.80029296875,143.50000381469727,1171.2999725341797,0.0,0.2654580809710832,0.748386182981297,-0.8897837149660492,76561198039309853,enpitsu,28.0,-681.530029296875,-658.7100219726562,109.4000015258789,-2947.3001098632812,-3845.7998657226562,280.0,-5426.7999267578125,893.3000183105469,-38.19999933242798,255.0,128.0,,1.2607112108629839,-1.7256457122374824,-3.136215028995002,True,0.0,False,4,False,3,,bf81d8692db,games5425898691,17.0,2216.830078125,-3148.699951171875,17.010000228881836,-12393.1005859375,-11924.69970703125,2.5999999046325684,0.5999999865889549,0.5999999865889549,404.3000030517578,255.0,128.0,,0.00959517528917767,-2.339184912221017,-0.00014306065742990823,True,False,208.0,False,False,False,,empm4ts,b84c84cf60b,12,-627.3499755859375,-348.45001220703125,91.18000030517578,-6590.7000732421875,-2602.39990234375,2842.9998779296875,3520.8999633789062,-3915.2999877929688,1588.3999633789062,255.0,255.0,,0.5306309092800104,-2.0783951735509243,0.12169301303206362,True,0.0,False,6,False,5,,matserbæsj,b5b4ca8d29b,11.0,-2452.85009765625,1561.9300537109375,16.989999771118164,7160.0,-19638.900146484375,5.099999904632568,0.29999999329447746,-1.0000000149011612,-529.7000122070312,237.0,128.0,,0.009589726023249933,-1.2684925015118798,0.0001718389635715263,True,4,4,False,199.0,False,
70,4313,132.0,False,False,1,4635.178433944839,697.5900268554688,509.07000732421875,188.17999267578125,3803.599853515625,6199.000244140625,2601.7999267578125,1724.1999816894531,-1659.4999694824219,1915.7000732421875,1.0,-0.027150298720452853,-0.8953108583171602,-0.6070299959548096,b84c84cf60b,empm4ts,12.0,687.8499755859375,372.5199890136719,109.18000030517578,6606.300048828125,2639.89990234375,296.8000030517578,-4792.5,2073.0999755859375,1727.2999572753906,255.0,255.0,,-1.1551879613655884,1.7772138378551656,0.25531187658534826,True,0.0,False,6,False,5,,b5b4ca8d29b,matserbæsj,11.0,2398.239990234375,-1396.760009765625,16.989999771118164,-6357.0001220703125,19873.00048828125,5.099999904632568,-0.5000000074505806,2.3999999463558197,514.3000030517578,162.0,241.0,,-0.009600934249667608,1.2789335292067259,0.00020813417762099296,True,4,199.0,False,False,4,,enpitsu,76561198039309853,28,706.1300048828125,690.8800048828125,109.33000183105469,2951.6000366210938,3875.0,-148.50000381469727,5428.900146484375,-881.1000061035156,-8.399999737739563,255.0,128.0,,-0.6578119254297967,1.7307253339153728,-3.1400132691679903,True,0.0,False,4,False,3,,games5425898691,bf81d8692db,17.0,-2096.449951171875,3271.35009765625,17.010000228881836,11837.19970703125,12451.400146484375,2.5999999046325684,0.5000000074505806,0.3999999910593033,81.00000381469727,255.0,128.0,,-0.009603421825968331,2.320547143850977,-9.751852045694494e-05,True,False,False,False,208.0,False,
71,4325,132.0,False,False,0,5907.390318454769,-858.2999877929688,-767.27001953125,238.30999755859375,-4066.7001342773438,-3320.2999877929688,-23.599998950958252,1721.9999694824219,1395.3999328613281,2067.2999572753906,0.0,0.772538148500331,2.0649489281197577,0.02289905694417425,76561198039309853,enpitsu,28.0,-832.3400268554688,-860.3300170898438,98.88999938964844,-2994.89990234375,-4232.300109863281,-784.0000152587891,-3041.7001342773438,-382.7000045776367,983.3999633789062,255.0,255.0,,-1.0362727540709602,1.6292750380648322,-0.2158708466076524,True,0.0,False,4,False,4,,bf81d8692db,games5425898691,17.0,1555.719970703125,-3699.8701171875,17.010000228881836,-15254.49951171875,-6962.0001220703125,2.7000001072883606,-3.8999998569488525,-1.5000000596046448,-1218.3999633789062,255.0,128.0,,0.009601019415113982,-2.770374207853495,-3.125231424927795e-06,True,False,208.0,False,False,False,,empm4ts,b84c84cf60b,12,-961.27001953125,-453.7099914550781,103.69000244140625,-6429.2999267578125,-1783.8999938964844,-146.30000114440918,5008.999938964844,-1117.0999908447266,1977.7999877929688,242.0,128.0,,-0.7607482577700216,2.118514409524148,2.3305965406704976,True,0.0,False,6,False,5,,matserbæsj,b5b4ca8d29b,11.0,-2132.669921875,838.2899780273438,16.989999771118164,6608.800048828125,-12594.7998046875,3.100000023841858,0.19999999552965164,-0.9000000357627869,-1724.9000549316406,255.0,0.0,,0.009602885384801963,-1.1037333220800003,-0.0002801815345905892,True,4,4,False,186.4849550185665,True,
72,4340,133.0,False,False,0,6081.236127761935,-1070.5699462890625,-938.72998046875,149.9199981689453,-6802.5,1549.1000366210938,2264.9000549316406,1047.699966430664,-409.39998626708984,2673.900146484375,0.0,-0.25335483896557287,-3.1112869878528344,-0.3584286848425038,76561198039309853,enpitsu,28.0,-989.6900024414062,-1028.6199951171875,36.939998626708984,-2816.7999267578125,231.29999160766602,1155.0,-3594.2999267578125,1699.1999816894531,1731.9000244140625,255.0,128.0,,-0.07164050588026204,2.5744748884499415,0.2323424884765397,True,0.0,False,6,False,5,,bf81d8692db,games5425898691,17.0,848.6400146484375,-4138.669921875,17.010000228881836,-10193.499755859375,-12514.200439453125,2.800000011920929,0.19999999552965164,0.5000000074505806,1981.9999694824219,255.0,255.0,,0.009599877909437978,-2.1911943467561286,5.540466876012265e-05,True,False,208.0,False,False,False,,empm4ts,b84c84cf60b,13,-1299.0799560546875,-550.52001953125,31.719999313354492,-5589.1998291015625,-2385.8999633789062,-1830.2999877929688,5211.199951171875,78.00000190734863,-1219.800033569336,255.0,174.0,,-0.14757271383441078,-2.1691441959255506,0.4269404169214631,True,0.0,False,6,False,6,,matserbæsj,b5b4ca8d29b,11.0,-1883.8900146484375,94.16000366210938,16.989999771118164,3982.39990234375,-15148.499755859375,5.099999904632568,0.3999999910593033,-1.5999999642372131,338.49998474121094,207.0,195.0,,0.009588909237016434,-1.31921546739533,6.675822138038733e-05,True,4,4,False,176.0,False,
