,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake,team_mate_handbrake
10,1122,25.0,False,False,0,9737.254364104569,-656.9600219726562,-4594.31982421875,96.2699966430664,-14726.700439453125,-8531.699829101562,-159.60000038146973,1792.7000427246094,-717.6999664306641,-5680.7000732421875,0.0,0.01811546900070142,1.4145652711307182,-0.40297328745358585,16975918336907748554,MattMatt13,19.0,-461.04998779296875,-4607.14013671875,99.41000366210938,-9671.500244140625,-19318.1005859375,2488.300018310547,-1933.0999755859375,-4300.5999755859375,2831.4999389648438,255.0,0.0,,0.04021190156921082,-2.1030012399722406,0.6371330004450398,True,92.0,False,8,7,False,,1908425442052235441,Atlas_Premium,16.0,-2253.239990234375,-656.4000244140625,17.010000228881836,-8453.900146484375,-18479.7998046875,2.0000000298023224,0.29999999329447746,0.9000000357627869,-53.29999923706055,229.0,128.0,0.009596758911112556,-2.0067424934015317,0.0001092919687672816,True,False,4,4,176.0,False,,enpitsu,76561198039309853,26,-1271.9000244140625,897.0900268554688,17.049999237060547,-6455.5999755859375,-16452.2998046875,3.0000001192092896,-0.19999999552965164,-0.7999999821186066,-1788.3999633789062,255.0,128.0,False,0.0167802303056885,-1.9903316012094834,-0.00014023640197886243,True,8,175.0,False,8,False,,games5425898691,bf81d8692db,19.0,-97.7699966430664,-3651.429931640625,16.989999771118164,-6490.0,-21674.599609375,4.600000083446503,-1.0000000149011612,-3.0000001192092896,-764.1000366210938,255.0,128.0,0.009602295438222332,-1.9153029342088317,8.731168728571259e-05,True,10,10,59.0,False,False,,,
11,1184,27.0,False,False,0,10265.537415945833,-2984.989990234375,-4910.740234375,214.50999450683594,-5825.30029296875,5273.599853515625,-3082.7999877929688,-1041.9999694824219,-2170.5999755859375,5495.5999755859375,0.0,-0.6665601816623916,1.324654117646611,2.588876380044148,1908425442052235441,Atlas_Premium,16.0,-3195.239990234375,-4841.0400390625,240.8800048828125,-2788.699951171875,2229.1000366210938,3202.0999145507812,-2528.699951171875,-1023.7000274658203,-77.89999961853027,222.0,0.0,,-0.7286188353709576,2.4330152332257486,1.456518150428977,True,229.0,False,4,4,False,,16975918336907748554,MattMatt13,20.0,-372.739990234375,-5409.75,19.209999084472656,-4947.699890136719,7112.60009765625,-280.0,-1.0999999940395355,6.899999976158142,160.30000686645508,128.0,128.0,0.04147808876042466,2.2021238985129648,0.02312470767882573,True,False,8,8,92.0,False,,enpitsu,76561198039309853,26,-3716.2900390625,-884.469970703125,17.049999237060547,1493.800048828125,-12845.899658203125,2.5,0.19999999552965164,-1.5000000596046448,222.80000686645508,255.0,128.0,False,0.016725695577271615,-1.4303227664637523,-0.00020001184735956405,True,8,175.0,False,8,False,,games5425898691,bf81d8692db,19.0,,,,,,,,,,,,,,,True,,,,,,,,
12,1196,28.0,False,False,0,10048.254972159268,-3157.919921875,-4650.35986328125,112.9000015258789,-2573.800048828125,6687.80029296875,-1049.000015258789,-3689.2001342773438,-741.2999725341797,4673.299865722656,0.0,-0.08998033647537207,-2.696630736533503,3.0563638990569797,1908425442052235441,Atlas_Premium,16.0,-3371.3798828125,-4667.8798828125,271.55999755859375,-4917.200012207031,5076.600036621094,-2176.699981689453,-1385.2000427246094,-1969.7000122070312,-67.10000038146973,222.0,0.0,,0.2672467542645578,2.3528354188425538,1.5550758718640856,True,229.0,False,4,4,False,,16975918336907748554,MattMatt13,20.0,-516.5,-5179.8701171875,17.010000228881836,-397.7000045776367,782.7999877929688,2.0999999344348907,-1.8000000715255737,-0.09999999776482582,-32.30000019073486,0.0,153.0,0.009842500847060539,2.0349695309424125,-4.917369383172622e-05,True,False,8,8,92.0,False,,enpitsu,76561198039309853,26,-3645.570068359375,-1427.760009765625,17.049999237060547,732.7999877929688,-14115.0,-1.1999999731779099,0.3999999910593033,-7.599999904632568,-775.2999877929688,255.0,255.0,False,0.01674714862590203,-1.5537866939063705,2.035865824416949e-05,True,8,153.06770763089577,True,8,False,,games5425898691,bf81d8692db,19.0,,,,,,,,,,,,,,,True,,,,,,,,
13,1210,28.0,False,False,0,9761.438002331426,-3263.52001953125,-4329.97998046875,93.19999694824219,-1681.9999694824219,5455.30029296875,-31.80000066757202,-5000.10009765625,-1514.4999694824219,2950.4000854492188,0.0,-1.057137934388414,2.4545923426737453,0.6656232612420112,1908425442052235441,Atlas_Premium,16.0,-3441.050048828125,-4351.68994140625,27.40999984741211,5335.2001953125,7097.2998046875,-2838.2998657226562,3025.5999755859375,-3643.599853515625,-2448.3999633789062,221.0,19.0,,0.23840450536111002,0.8657340232060242,0.028685704360648878,True,229.0,False,4,4,False,,16975918336907748554,MattMatt13,20.0,-514.5700073242188,-5183.72021484375,17.010000228881836,0.5000000074505806,-1.0000000149011612,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,128.0,105.0,0.009600862251901036,2.032775912219718,7.785382303774907e-07,True,False,8,8,92.0,False,,enpitsu,76561198039309853,26,-3589.18994140625,-2284.81005859375,17.049999237060547,2875.0,-18896.199951171875,-2.199999988079071,0.19999999552965164,-0.7999999821186066,33.399999141693115,255.0,128.0,False,0.016778174387852084,-1.4161453449443542,-5.449441055648428e-05,True,8,125.0,False,8,False,,games5425898691,bf81d8692db,19.0,,,,,,,,,,,,,,,True,,,,,,,,
14,1236,29.0,False,False,0,9056.210112019884,-2485.3798828125,-3775.64990234375,134.5,13908.599853515625,6582.8997802734375,1688.6000061035156,-2950.7000732421875,-4509.2999267578125,-673.3000183105469,0.0,-0.025138126638926336,-0.7064870165231555,-1.97132263440383,1908425442052235441,Atlas_Premium,16.0,-2628.580078125,-3805.5400390625,17.010000228881836,13561.300048828125,4551.099853515625,-0.09999999776482582,-0.5000000074505806,0.09999999776482582,-7.200000286102295,255.0,128.0,,0.009565433276809119,0.3227012840090267,3.196212569954812e-05,True,200.78124740559565,True,4,4,False,,16975918336907748554,MattMatt13,20.0,-460.989990234375,-4860.02978515625,17.010000228881836,2650.7998657226562,7678.2000732421875,2.0000000298023224,-0.09999999776482582,-0.19999999552965164,-83.29999923706055,255.0,128.0,0.009510322118153844,1.2308708906130805,7.086539048154011e-05,True,False,8,8,92.0,False,,enpitsu,76561198039309853,26,-2756.469970703125,-3642.60009765625,17.049999237060547,19399.300537109375,-3545.7000732421875,-2.3999999463558197,-2.3000000417232513,0.0,-636.8000030517578,255.0,0.0,False,0.016764399687247772,-0.13565930243742055,-0.0006900812592110872,True,8,108.03593976523287,True,8,False,,games5425898691,bf81d8692db,19.0,,,,,,,,,,,,,,,True,,,,,,,,
15,1271,30.0,False,False,0,8113.154775067476,-841.239990234375,-2972.969970703125,96.94999694824219,10898.1005859375,5805.9002685546875,717.7999877929688,-4387.0001220703125,2346.1000061035156,-673.3000183105469,0.0,0.0013331877668385564,-2.3692293980415147,-2.7468053836938524,16975918336907748554,MattMatt13,20.0,-537.2000122070312,-3167.0,47.150001525878906,-2711.099853515625,16037.39990234375,3288.9999389648438,-776.2999725341797,-705.1000213623047,-2271.999969482422,255.0,235.0,,0.07918209667248866,1.620665286405995,-0.061176252894224015,True,24.0,False,10,8,False,,1908425442052235441,Atlas_Premium,16.0,-846.75,-3496.669921875,16.989999771118164,6533.3001708984375,13572.60009765625,4.699999988079071,0.09999999776482582,0.5000000074505806,1598.9999389648438,221.0,231.0,0.009598681790338709,1.1816087203601306,-6.437933502091042e-05,True,False,4,4,178.0,False,,enpitsu,76561198039309853,26,-627.7899780273438,-3114.830078125,22.56999969482422,-2908.9999389648438,17168.800048828125,3352.39990234375,147.70000457763672,-3279.89990234375,-153.59999656677246,255.0,255.0,,0.01524301582930389,1.6658236854849273,-0.20869408551418067,True,8,106.0,False,9,False,,games5425898691,bf81d8692db,19.0,2694.0400390625,4457.16015625,17.010000228881836,1047.699966430664,-5683.2000732421875,2.5,0.19999999552965164,0.3999999910593033,1930.7000732421875,255.0,255.0,0.009480493606729888,-1.4364752457476935,0.00024769607408152737,True,False,False,85.0,False,False,,,
16,1273,30.0,False,False,1,2213.2972813054494,777.8200073242188,2929.860107421875,104.44000244140625,8145.8001708984375,-14905.6005859375,5562.0001220703125,-1398.699951171875,-3600.0,4591.600036621094,1.0,0.3008745055349608,2.3250202978442824,-2.714068804581492,76561198039309853,enpitsu,26.0,627.7899780273438,3114.830078125,22.56999969482422,2908.9999389648438,-17168.800048828125,3352.39990234375,-147.70000457763672,3279.89990234375,-153.59999656677246,255.0,255.0,,-0.01524301582930389,-1.6658236854849273,-0.20869408551418067,True,106.0,False,10,8,False,,bf81d8692db,games5425898691,19.0,-2707.449951171875,-4407.4501953125,17.010000228881836,-2120.2000427246094,6148.2000732421875,2.5,0.09999999776482582,-1.1999999731779099,2298.2000732421875,255.0,255.0,-0.00950999359328264,1.2558633932097054,0.00014268271182031958,True,False,False,False,85.0,False,,MattMatt13,16975918336907748554,20,565.7999877929688,3057.530029296875,68.41999816894531,8623.699951171875,-17464.3994140625,3675.8999633789062,3024.5999145507812,331.89998626708984,1003.4999847412109,255.0,244.0,,-0.15479044438816814,-1.5092425463024701,-0.11807451028928465,True,9,24.0,False,10,False,,Atlas_Premium,1908425442052235441,16.0,801.8300170898438,3380.4599609375,16.989999771118164,-4497.0001220703125,-14191.600341796875,4.699999988079071,-0.0,0.5000000074505806,1577.5,221.0,204.0,-0.009601261946596922,-1.3190381524398571,-3.072116644409821e-05,True,4,4,178.0,False,False,,,
17,1319,32.0,False,False,0,5775.011321444544,-2142.419921875,-498.8999938964844,122.12000274658203,-18316.500244140625,2028.3000183105469,3023.5000610351562,-2223.2000732421875,2544.2999267578125,717.6000213623047,0.0,1.0827320892469758,1.675722313130248,-2.6086123444016063,16975918336907748554,MattMatt13,19.0,-1946.199951171875,-437.0799865722656,17.0,-14995.400390625,3710.5999755859375,3.4999999403953552,0.0,0.19999999552965164,1954.1000366210938,128.0,245.0,,0.009665041691963581,2.966829681542238,-1.813361884017318e-05,True,24.0,False,10,10,False,,1908425442052235441,Atlas_Premium,16.0,-1885.81005859375,-1015.5,16.989999771118164,-16838.1005859375,8243.300170898438,4.600000083446503,-0.5000000074505806,0.0,274.20000076293945,221.0,128.0,0.009573591017614519,2.7158845558469653,-0.00016493656732472696,True,False,4,4,163.0,False,,enpitsu,76561198039309853,26,-1896.6099853515625,261.32000732421875,47.119998931884766,-2600.10009765625,15607.7001953125,275.10000228881836,-389.90001678466797,1094.800033569336,2615.0,128.0,128.0,,0.09931544477691964,1.3884071739809638,-0.33342775408327385,True,10,106.0,False,10,False,,games5425898691,bf81d8692db,19.0,1952.97998046875,3394.780029296875,17.010000228881836,-13985.6005859375,1716.1000061035156,2.0999999344348907,0.7000000029802322,-0.09999999776482582,-90.0,255.0,128.0,0.009582983010253837,3.007705580002755,0.00010908505203791693,True,False,False,232.0,False,False,,,
18,1358,34.0,False,False,0,6185.9302100464565,-3985.0,-219.4600067138672,464.6400146484375,5680.9002685546875,10814.7998046875,11909.7998046875,-2083.8999938964844,-1639.4000244140625,-3050.7998657226562,0.0,0.9355255271103796,-2.8471452733457974,0.88314764453168,1908425442052235441,Atlas_Premium,16.0,-4082.18994140625,-351.9800109863281,374.04998779296875,394.90001678466797,6585.9002685546875,13816.300048828125,-2541.0000610351562,241.00000381469727,-247.5,255.0,0.0,,-1.0668022305369713,1.5352980443192943,1.610588013497943,True,122.30202161112145,True,4,4,False,,16975918336907748554,MattMatt13,19.0,-2466.97998046875,692.739990234375,17.010000228881836,10865.10009765625,6270.3997802734375,2.0999999344348907,-3.0000001192092896,-1.5000000596046448,-415.49999237060547,255.0,53.0,0.009559793221861812,0.502066405624059,0.00018480277955143336,True,False,10,10,24.0,False,,enpitsu,76561198039309853,26,-3770.8798828125,1120.3800048828125,17.020000457763672,-21032.80029296875,-7802.39990234375,2.0999999344348907,-0.9000000357627869,0.0,98.4000015258789,255.0,255.0,,0.016810336370975714,-2.7763916675624554,-9.422607678227672e-05,True,10,38.463664518889544,True,10,False,,games5425898691,bf81d8692db,19.0,306.8699951171875,4370.89990234375,17.010000228881836,-10054.7998046875,9630.900268554688,2.3000000417232513,0.7999999821186066,-1.2999999523162842,1912.4000549316406,128.0,255.0,0.0095880321848863,2.4133717830933423,0.00020831883371407679,True,False,False,232.0,False,False,,,
19,1452,37.0,False,False,1,8522.05357929267,2154.409912109375,-3288.6298828125,664.0499877929688,15931.800537109375,-2457.2000122070312,12814.300537109375,3352.9998779296875,-860.5999755859375,-3178.9999389648438,1.0,-1.0724061770044395,2.3937302277649097,2.5176130997338797,bf81d8692db,games5425898691,19.0,2085.610107421875,-3292.3798828125,504.6099853515625,10674.49951171875,3407.2000122070312,2345.2999877929688,5130.7000732421875,-1915.8999633789062,504.70001220703125,255.0,0.0,,0.6245069540047241,-2.9565910295527713,1.071302548446344,True,114.62664955662136,True,4,3,False,,76561198039309853,enpitsu,26.0,2706.280029296875,-1024.0899658203125,32.349998474121094,-8465.30029296875,-11282.7001953125,3161.199951171875,-5.299999713897705,-6.200000047683716,-1379.6000671386719,255.0,128.0,-0.016735547687162122,-0.868955701474565,-0.00011419242538174455,True,False,11,12,255.0,False,,MattMatt13,16975918336907748554,19,3426.22998046875,-664.9400024414062,17.010000228881836,-3565.5999755859375,-4786.9000244140625,2.5,2.0999999344348907,2.199999988079071,1391.3999938964844,0.0,254.0,,-0.009891943453226798,-0.9095135865038073,0.00024259610755864171,True,10,0.0,False,10,False,,Atlas_Premium,1908425442052235441,17.0,3495.6298828125,1722.8499755859375,17.010000228881836,-1608.3000183105469,10409.000244140625,2.199999988079071,-0.0,0.19999999552965164,1448.0999755859375,235.0,231.0,-0.009541938365659338,1.4162167834375174,0.000203309358084424,False,4,4,91.0,False,False,,,False
20,1585,42.0,False,False,1,8804.093384858244,1523.9599609375,-3641.669921875,527.7899780273438,-6835.5999755859375,20226.8994140625,-320.6999969482422,-397.79998779296875,-4881.600036621094,3465.7000732421875,1.0,0.25407059524952197,-0.14611661264729847,-0.6056708880926039,76561198039309853,enpitsu,26.0,1575.1300048828125,-3813.75,441.260009765625,7193.900146484375,10595.999755859375,3395.2999877929688,1127.0999908447266,-863.0999755859375,5313.599853515625,255.0,255.0,,1.0655282409396567,1.661959390445738,-0.37012201861956623,True,130.0,False,14,13,False,,bf81d8692db,games5425898691,19.0,1420.5,-4907.3701171875,16.989999771118164,-14010.2001953125,-295.10000228881836,4.799999892711639,0.7000000029802322,-0.0,-1797.4000549316406,255.0,0.0,-0.009575463039617456,0.017949403807026715,-8.054481552483184e-05,True,False,4,4,255.0,False,,MattMatt13,16975918336907748554,20,2140.179931640625,-3442.8701171875,17.010000228881836,-11344.300537109375,10332.80029296875,2.3000000417232513,-0.3999999910593033,0.19999999552965164,-2035.0999450683594,255.0,1.0,,-0.009577357404973046,0.8052928175681411,-5.075004195590214e-05,True,10,0.0,False,10,False,,Atlas_Premium,1908425442052235441,17.0,247.6300048828125,927.739990234375,17.010000228881836,4201.700134277344,-13324.49951171875,2.3999999463558197,-0.09999999776482582,-0.0,2128.699951171875,168.0,255.0,-0.009602629167772719,-1.940771284641803,3.49699010785458e-05,True,6,6,203.0,False,False,,,
21,1670,45.0,False,False,0,6647.978697285267,358.0899963378906,-1388.6199951171875,135.97999572753906,9161.599731445312,-14135.400390625,932.0999908447266,1186.9000244140625,-269.50000762939453,3424.2001342773438,0.0,0.20806378755595661,0.16165976720006703,-1.1990800140742959,1908425442052235441,Atlas_Premium,17.0,240.74000549316406,-1351.6199951171875,16.709999084472656,7395.3997802734375,-14523.499755859375,-157.89999961853027,-155.79999923706055,316.00000381469727,222.60000228881836,166.0,128.0,,0.00975714323928443,-1.0894613993850963,-0.006914610230709943,True,208.0,False,6,6,False,,16975918336907748554,MattMatt13,20.0,-6.570000171661377,-2317.090087890625,89.61000061035156,7907.80029296875,-21364.29931640625,-725.5999755859375,3854.89990234375,1426.1000061035156,0.19999999552965164,255.0,128.0,-1.0177162929150538,-1.2165290776338087,0.0001793973560729701,False,False,14,14,12.0,False,,enpitsu,76561198039309853,26,-506.1400146484375,-330.20001220703125,17.030000686645508,19148.499755859375,-12740.999755859375,1.1999999731779099,0.29999999329447746,-0.19999999552965164,-1430.0,255.0,128.0,,0.016779813249516242,-0.6118485156015665,-0.0002701740724834534,True,14,41.509901018552846,True,14,False,,games5425898691,bf81d8692db,19.0,1243.56005859375,3010.570068359375,16.989999771118164,6170.2001953125,-13405.799560546875,2.199999988079071,0.0,0.0,42.10000038146973,255.0,128.0,0.00959516234552202,-1.134580928276453,-3.0211374744027648e-05,True,4,4,227.66437828925348,True,False,,,
22,1689,46.0,False,False,0,7763.780388984887,1075.699951171875,-2369.239990234375,101.5,14820.30029296875,-13194.89990234375,2130.800018310547,3944.5001220703125,-983.4999847412109,3186.199951171875,0.0,-0.6416778773878405,2.7378169161033106,-1.3525446772717609,1908425442052235441,Atlas_Premium,17.0,871.969970703125,-2286.110107421875,17.010000228881836,13176.300048828125,-14009.599609375,0.3999999910593033,0.19999999552965164,-0.7000000029802322,26.90000057220459,224.0,128.0,,0.009618252951487008,-0.8125226468967015,-4.434150058776864e-05,True,181.0,False,6,6,False,,16975918336907748554,MattMatt13,20.0,634.0999755859375,-3676.14990234375,17.010000228881836,15606.500244140625,-15700.999755859375,5.099999904632568,-1.5000000596046448,-1.8000000715255737,1906.9000244140625,255.0,251.0,0.009740850630520319,-0.7157318313183063,3.1303815935631754e-06,True,False,14,14,12.0,False,,enpitsu,76561198039309853,26,769.75,-1497.22998046875,17.030000686645508,16579.7998046875,-15940.400390625,4.699999988079071,-0.19999999552965164,0.0,0.0,255.0,128.0,,0.01679525698828121,-0.7657424417998153,1.1374217471809576e-05,True,14,0.0,False,14,False,,games5425898691,bf81d8692db,19.0,1809.1500244140625,2148.989990234375,16.989999771118164,10366.600341796875,-10960.50048828125,4.600000083446503,0.9000000357627869,-1.0000000149011612,253.09999465942383,255.0,168.0,0.009594617925627949,-0.8013540876544644,-7.431925285953163e-05,True,4,4,255.0,False,False,,,
23,1717,47.0,False,False,0,9423.04521354109,2503.909912109375,-3648.31005859375,105.6500015258789,16557.099609375,-12982.7001953125,-31.90000057220459,4208.299865722656,-615.8000183105469,2252.7000427246094,0.0,-0.2569890991994455,2.079720534159665,0.02825148270453182,1908425442052235441,Atlas_Premium,16.0,2323.25,-3579.18994140625,16.989999771118164,15423.399658203125,-12377.39990234375,4.399999976158142,0.3999999910593033,-0.5999999865889549,0.0,218.0,128.0,,0.00961529612428247,-0.6762592197456504,-5.854296028259604e-05,True,173.0,False,6,6,False,,16975918336907748554,MattMatt13,19.0,1653.8800048828125,-4825.35986328125,17.010000228881836,-2723.2998657226562,-13062.39990234375,2.3000000417232513,0.0,-0.09999999776482582,-2261.699981689453,255.0,0.0,0.009556535159753732,-1.844389181756476,-6.283177433978941e-06,True,False,14,14,12.0,False,,enpitsu,76561198039309853,26,2430.050048828125,-3092.72998046875,17.030000686645508,16580.0,-15940.6005859375,1.0000000149011612,-0.19999999552965164,0.0,0.0,255.0,0.0,,0.01679525698828121,-0.7657424417998153,1.1374217471809576e-05,True,14,0.0,False,14,False,,games5425898691,bf81d8692db,19.0,2921.239990234375,1104.75,16.989999771118164,11432.5,-11674.200439453125,4.399999976158142,0.29999999329447746,-0.7000000029802322,-112.10000038146973,255.0,128.0,0.00960573553754129,-0.800217343155108,-1.4975283008978843e-05,True,4,4,244.0,False,False,,,
24,1736,47.0,False,False,0,10531.286031867267,3495.010009765625,-4432.2001953125,226.2100067138672,2471.7999267578125,-1255.5999755859375,10645.2001953125,3999.89990234375,4460.5999755859375,-320.0,0.0,0.6730786521503904,-2.2343699718055343,2.6324797543789558,1908425442052235441,Atlas_Premium,16.0,3381.570068359375,-4453.830078125,34.209999084472656,14920.0,-11890.899658203125,5944.0997314453125,-4678.2000732421875,-2888.599853515625,140.6999969482422,255.0,255.0,,-0.359755149771007,-0.6763220711456259,-0.04844298998018154,True,236.17148395507564,True,6,6,False,,16975918336907748554,MattMatt13,19.0,1281.550048828125,-5102.6201171875,178.2899932861328,-5302.19970703125,-27.699999809265137,-194.3000030517578,-106.80000305175781,-2190.800018310547,-39.000000953674316,255.0,0.0,-0.07127946140352891,-3.1256145514084483,1.5586162773899714,True,False,14,14,12.0,False,,enpitsu,76561198039309853,26,3382.10009765625,-4278.64013671875,104.69999694824219,12925.50048828125,-18946.099853515625,317.90000915527344,4689.2999267578125,2873.9999389648438,-14.900000095367432,255.0,128.0,,1.304665843711738,-1.030958109477828,-0.010225490466000374,True,15,0.0,False,16,False,,games5425898691,bf81d8692db,19.0,3592.64990234375,230.74000549316406,16.989999771118164,4958.500061035156,-15058.399658203125,4.799999892711639,0.19999999552965164,-0.3999999910593033,-1991.3999938964844,255.0,0.0,0.00957598713136533,-1.315300215008334,-5.456951692552248e-05,True,4,4,255.0,False,False,,,
25,1740,48.0,False,False,0,10523.961052194207,3506.949951171875,-4418.64990234375,383.42999267578125,1368.2000732421875,6167.8997802734375,13089.300537109375,1199.800033569336,3240.4000854492188,735.8999633789062,0.0,0.4002825930498093,-2.871176309286916,1.588737261133664,1908425442052235441,Atlas_Premium,16.0,3496.070068359375,-4553.240234375,254.2100067138672,2341.4999389648438,578.4999847412109,13975.400390625,-3868.5000610351562,-1946.4999389648438,-956.9000244140625,255.0,209.0,,-1.3760011285347864,0.7253051608236353,-1.512874845696647,True,223.75665360881433,True,6,6,False,,16975918336907748554,MattMatt13,19.0,1174.550048828125,-5102.68017578125,154.39999389648438,-6681.7999267578125,51.70000076293945,-2652.60009765625,193.4000015258789,-2404.199981689453,-48.400001525878906,255.0,0.0,0.33461916300607186,-3.133056756334606,1.5667729328306845,True,False,14,14,12.0,False,,enpitsu,76561198039309853,26,3543.070068359375,-4431.33984375,217.22000122070312,2448.699951171875,1394.4000244140625,9282.7001953125,3566.300048828125,595.099983215332,4144.4000244140625,255.0,128.0,,0.838524420396909,2.406282230147152,-3.1231663162583754,True,15,0.0,False,16,False,,games5425898691,bf81d8692db,19.0,3630.449951171875,-12.350000381469727,16.989999771118164,40.70000171661377,-15369.100341796875,4.799999892711639,0.0,-0.09999999776482582,-2039.6000671386719,255.0,0.0,0.00958667237972105,-1.6355193316646317,-2.7911018170329303e-05,True,4,4,255.0,False,False,,,
26,1792,49.0,False,False,0,9638.321768081223,3750.780029296875,-3304.2099609375,1640.97998046875,-6741.099853515625,10544.3994140625,1559.1000366210938,2621.6000366210938,5172.80029296875,1539.1000366210938,0.0,0.15428538350416976,-2.8546734056568432,1.3933888566154462,1908425442052235441,Atlas_Premium,16.0,3872.52001953125,-3419.070068359375,1610.449951171875,-7994.2999267578125,11522.19970703125,-120.60000419616699,-606.3999938964844,-5359.0997314453125,1077.7999877929688,249.0,255.0,,0.23478309459047897,1.4190518527785925,3.0795221657430596,True,188.0,False,8,7,False,,16975918336907748554,MattMatt13,19.0,748.5700073242188,-5195.41015625,43.47999954223633,-1786.199951171875,-1837.8999328613281,-353.4000015258789,1370.8000183105469,2986.300048828125,-33.19999933242798,0.0,128.0,0.0003089868242011272,1.1400940732314748,-1.3116703819169946,True,False,14,14,12.0,False,,enpitsu,76561198039309853,26,3808.090087890625,-4032.590087890625,810.1500244140625,1416.9999694824219,2120.500030517578,-2858.5000610351562,98.4000015258789,238.60000610351562,1505.0,128.0,128.0,,0.161325207848952,0.842772824355092,-0.01863267290411094,True,16,0.0,False,16,False,,games5425898691,bf81d8692db,19.0,1739.4000244140625,-499.1499938964844,16.989999771118164,-10566.500244140625,8721.699829101562,4.699999988079071,-3.8999998569488525,3.3000001311302185,138.100004196167,255.0,234.0,0.009573341444335663,2.417895799151155,0.00013154844398180002,True,4,4,255.0,False,False,,,
27,1902,53.0,False,False,1,5821.527436649978,-1659.010009765625,-90.87999725341797,621.1699829101562,311.8000030517578,18593.00048828125,7024.000244140625,3984.2999267578125,3152.2000122070312,-3191.7999267578125,1.0,-0.25489441330647866,-2.3442770794302468,2.7642107386234716,bf81d8692db,games5425898691,19.0,-1673.6500244140625,-251.9199981689453,522.52001953125,-11604.300537109375,11542.39990234375,3127.5,-5315.5999755859375,-1412.1000671386719,9.599999785423279,255.0,0.0,,-0.24864810929913544,0.5653172199224082,0.14826347323188654,True,173.5260816286969,True,6,5,False,,76561198039309853,enpitsu,26.0,-3703.239990234375,-227.11000061035156,72.41999816894531,2277.100067138672,-22756.39892578125,2396.999969482422,5449.5001220703125,740.1999664306641,67.30000019073486,255.0,128.0,-0.35447705836323634,-1.7102890931752632,0.0011576002237686936,False,False,19,20,31.0,False,,MattMatt13,16975918336907748554,20,-724.6400146484375,5235.27001953125,16.989999771118164,-1595.5999755859375,4165.199890136719,4.600000083446503,0.09999999776482582,-0.7999999821186066,0.0,128.0,128.0,,-0.009556543078818898,-1.9366619229903288,-7.088602369328782e-05,True,14,12.0,False,14,False,,Atlas_Premium,1908425442052235441,16.0,-246.57000732421875,-524.6599731445312,17.010000228881836,-1154.7000122070312,211.00000381469727,2.5,-2.199999988079071,-0.5999999865889549,-901.6999816894531,240.0,0.0,-0.009484181993065758,-0.03542897856458126,-0.00022586010208134417,True,8,8,138.0,False,False,,,
