,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
10,742,11,False,False,0,5074.524887396584,-1942.0,174.4499969482422,99.93000030517578,1664.9000549316406,8394.400024414062,4413.599853515625,2178.0999755859375,-3141.300048828125,-4624.599914550781,0.0,0.23978063916678471,-1.7881060665609991,-1.7825483354514737,76561198039309853,enpitsu,26.0,-2054.449951171875,110.87999725341797,16.25,-2998.900146484375,11233.199462890625,-8.999999761581421,138.99999618530273,34.700000286102295,-1412.5,128.0,0.0,,0.028611461964235224,1.7634234914691653,-0.0054456293883333945,True,0.0,False,2,2,False,,bf81d8692db,games5425898691,17.0,-1985.25,-4296.27978515625,17.010000228881836,13433.900146484375,9940.800170898438,0.0,-0.29999999329447746,-0.09999999776482582,2018.800048828125,255.0,255.0,,0.009590994291871175,0.7055121598457111,4.144793232590272e-05,True,226.8149503072103,True,False,False,False,,RGTITO,4864972377327238000,12,66.26000213623047,-383.07000732421875,17.010000228881836,7078.699951171875,3241.6000366210938,2.3999999463558197,-0.19999999552965164,0.0,2493.3999633789062,255.0,255.0,,0.009508125496303501,0.45148658063387215,3.0399562547805652e-05,True,4,False,0.0,False,4,,SORIANO268,2389101314914475938,13.0,305.2200012207031,-2577.820068359375,17.049999237060547,12588.199462890625,-5674.0997314453125,3.1999999284744263,0.5000000074505806,0.0,2231.699981689453,255.0,255.0,False,0.016743363323377183,-0.3585328170129795,-3.504625597680281e-05,,0.0,False,4,False,4,
11,779,13,False,False,0,3921.070259162525,-1708.6700439453125,1304.0699462890625,106.95999908447266,5032.699890136719,11666.99951171875,-577.9000091552734,-669.5999908447266,-3433.2000732421875,-3193.699951171875,0.0,1.3318315173245052,-3.0316827353086495,-1.4889189262859917,76561198039309853,enpitsu,26.0,-1800.47998046875,1178.7900390625,16.700000762939453,3760.0,9910.2001953125,85.0,34.50000047683716,-246.90000534057617,-62.69999980926514,255.0,128.0,,0.0390580104307076,1.2031160397092093,0.02869042109244957,True,0.0,False,2,2,False,,bf81d8692db,games5425898691,18.0,-945.8499755859375,-1654.969970703125,17.010000228881836,6698.3001708984375,22002.39990234375,1.899999976158142,0.09999999776482582,0.5999999865889549,0.0,255.0,128.0,,0.009595063148728565,1.2752793155338011,-5.516262106948312e-05,True,183.0,False,False,False,False,,RGTITO,4864972377327238000,12,132.5500030517578,1198.010009765625,95.19000244140625,-1777.7000427246094,15166.99951171875,-333.8999938964844,-4909.200134277344,-853.8999938964844,-212.5,255.0,128.0,,-1.2995124025538298,2.314280448392995,-0.5641458939855155,True,6,False,31.0,False,6,,SORIANO268,2389101314914475938,14.0,2079.8798828125,-1541.1099853515625,102.20999908447266,14030.999755859375,11731.199951171875,-578.3000183105469,-3708.900146484375,2391.4999389648438,240.30000686645508,255.0,128.0,False,-1.1141101565116598,0.8024903489703641,0.1995649414237964,True,0.0,False,6,False,6,
12,793,13,False,False,0,3326.271133553331,-1475.06005859375,1864.52001953125,95.45999908447266,6522.9998779296875,13503.00048828125,525.8000183105469,-3698.9999389648438,-1607.1000671386719,-1099.5999908447266,0.0,0.11762509072624458,-1.638972110502403,1.6756152940680245,76561198039309853,enpitsu,26.0,-1556.9300537109375,1695.739990234375,48.59000015258789,5581.7999267578125,11126.700439453125,3174.2001342773438,-462.90000915527344,231.70000076293945,-3.0000001192092896,255.0,128.0,,0.029587528223365876,1.1051709082299153,1.0228381571097836e-05,True,0.0,False,4,3,False,,bf81d8692db,games5425898691,18.0,-596.030029296875,-519.219970703125,17.010000228881836,7271.5997314453125,21811.99951171875,1.899999976158142,0.29999999329447746,1.0999999940395355,-176.20000839233398,255.0,128.0,,0.009597659557283651,1.2385586826514632,-1.558262739157885e-05,True,183.0,False,False,False,False,,RGTITO,4864972377327238000,12,22.780000686645508,2015.989990234375,18.040000915527344,-3742.3001098632812,17854.89990234375,-1424.2999267578125,-1264.000015258789,527.400016784668,238.89999389648438,255.0,255.0,,-0.0073527787722717525,1.8009176505998956,-0.03547408956926865,True,6,False,2.7763441224252063,True,6,,SORIANO268,2389101314914475938,14.0,2756.0400390625,-946.780029296875,15.609999656677246,11760.50048828125,13713.299560546875,0.7000000029802322,-52.60000228881836,-102.60000228881836,-350.40000915527344,255.0,128.0,False,0.01835725243591837,0.8646738058173421,0.002773112683215767,False,0.0,False,6,False,6,
13,806,14,False,True,0,2482.3791133232817,-1089.3199462890625,2665.159912109375,93.1500015258789,8035.5999755859375,16845.30029296875,0.0,-3559.89990234375,-1204.5999908447266,-828.3000183105469,0.0,-0.632212864168029,-2.512139146298117,3.1209710268388515,76561198039309853,enpitsu,26.0,-1205.1800537109375,2420.139892578125,97.31999969482422,7320.3997802734375,15076.800537109375,-156.8000030517578,-5029.100036621094,2214.7999572753906,-228.60000610351562,255.0,,,-0.03700665868745507,-1.987179246874941,-3.0999634244265986,True,,False,4,3,False,,bf81d8692db,games5425898691,18.0,-195.89999389648438,578.3599853515625,17.010000228881836,8711.099853515625,21258.9990234375,1.899999976158142,0.0,0.0,-64.89999771118164,255.0,128.0,,0.009589490131092115,1.1754832225838299,1.6948941250837547e-05,True,183.0,False,False,False,False,,RGTITO,4864972377327238000,12,-425.05999755859375,2730.260009765625,21.979999542236328,-14631.700439453125,9880.499877929688,2999.2001342773438,6.9999998807907104,-4.399999976158142,1020.2999877929688,255.0,120.0,,0.009593739621265425,2.6205445489586108,-0.00013999126906054775,True,6,False,,False,7,,SORIANO268,2389101314914475938,14.0,3346.659912109375,-228.24000549316406,17.049999237060547,8810.999755859375,15494.200439453125,3.100000023841858,-0.19999999552965164,-0.5000000074505806,1893.6000061035156,255.0,255.0,True,0.016777451662851016,1.1062719252744804,0.00013193942987531332,,,False,6,False,6,
14,812,14,False,False,1,8170.296159459139,939.5800170898438,-3030.179931640625,93.51000213623047,24027.900390625,-23244.89990234375,2680.0,1989.1999816894531,-2394.499969482422,-5129.1998291015625,1.0,0.6537135878886794,-2.7946415760807497,-2.0056031316586678,4864972377327238000,RGTITO,12.0,769.02001953125,-2972.89990234375,90.12000274658203,14888.00048828125,-13101.199951171875,2739.2001342773438,3869.2999267578125,3785.5999755859375,972.7999877929688,255.0,128.0,,-0.5885114214127187,-2.5829408885721987,0.12186549817704694,True,,False,8,7,False,,2389101314914475938,SORIANO268,14.0,-3491.699951171875,-152.8000030517578,17.049999237060547,-3934.8001098632812,-16746.99951171875,2.5999999046325684,-0.0,-0.0,1063.3999633789062,255.0,132.0,False,-0.016780208202675936,-1.4873436924919547,-9.738975921107961e-05,,255.0,False,False,6,6,,enpitsu,76561198039309853,26,1095.6800537109375,-2645.639892578125,95.08999633789062,-7285.10009765625,-15002.60009765625,-141.8000030517578,5029.100036621094,-2214.7000122070312,-228.60000610351562,255.0,,,1.1204539570514784,2.071823506226052,-3.045883304607839,True,4,False,,False,4,,games5425898691,bf81d8692db,18.0,48.470001220703125,-931.739990234375,17.010000228881836,-8840.900268554688,-21201.8994140625,2.0000000298023224,-0.5000000074505806,-1.4000000059604645,193.50000381469727,255.0,185.0,,-0.009589499003837161,-1.1742775926698272,1.1167839517029094e-05,True,183.0,False,False,False,False,
15,951,19,False,False,0,3230.01483824971,-3534.3701171875,3276.669921875,483.5,4.300000071525574,27408.1005859375,-4444.599914550781,-5099.599914550781,-2356.999969482422,-2106.4999389648438,0.0,0.0498619654121527,-2.266206454601637,-1.4887710552703968,bf81d8692db,games5425898691,18.0,-3548.6201171875,3136.830078125,402.260009765625,-4585.0,14911.800537109375,-1419.1999816894531,3225.10009765625,1332.4000549316406,-4251.199951171875,255.0,50.0,,-0.7269526827540456,1.565410300885424,0.07242605059361053,True,151.7496945652911,True,4,False,False,,76561198039309853,enpitsu,26.0,1015.3499755859375,2536.340087890625,17.049999237060547,-14397.80029296875,-956.1000061035156,2.5,0.5999999865889549,0.0,0.0,255.0,128.0,,0.01675855021149056,-3.0752916212369907,5.3761677665349274e-05,True,255.0,False,False,4,4,,RGTITO,4864972377327238000,12,-3544.969970703125,3389.489990234375,205.49000549316406,-6298.900146484375,-15982.19970703125,3714.1000366210938,-638.3000183105469,4220.899963378906,-3238.3999633789062,255.0,255.0,False,-1.2528884004281435,-2.1357123973813557,-0.26927636417121376,True,9,False,205.07023666238274,True,10,,SORIANO268,2389101314914475938,14.0,-345.54998779296875,4009.3701171875,17.049999237060547,-629.900016784668,170.6999969482422,2.5,0.29999999329447746,0.29999999329447746,0.0,170.0,128.0,False,0.01675034548015043,2.87658686879567,2.611587657034073e-05,,255.0,False,6,False,6,
16,995,20,False,False,1,9660.835315670396,1614.22998046875,-4494.10009765625,147.6199951171875,18815.6005859375,2368.0999755859375,10324.599609375,242.60000228881836,-5488.699951171875,2411.3999938964844,1.0,0.6518498309439837,2.8657348368928584,2.034260726901379,2389101314914475938,SORIANO268,14.0,1442.8299560546875,-4509.8798828125,78.63999938964844,12651.500244140625,-5031.600036621094,2938.699951171875,247.5,988.0999755859375,3216.400146484375,255.0,255.0,False,-0.09147634510802556,3.1094776679273464,0.013844120138228631,,217.0,False,8,6,False,,4864972377327238000,RGTITO,12.0,4078.989990234375,-1434.8599853515625,395.8800048828125,-3.400000035762787,7739.000244140625,684.1000366210938,-2455.2999877929688,0.9000000357627869,-0.7000000029802322,255.0,255.0,False,0.11381229985518951,1.5803226582034668,-1.569746284547619,True,197.0,False,False,10,10,,enpitsu,76561198039309853,26,1013.260009765625,-3284.14990234375,17.049999237060547,13911.800537109375,2024.7000122070312,3.100000023841858,0.29999999329447746,0.09999999776482582,2181.699981689453,255.0,255.0,,-0.016769767565951416,2.9326040665125435,-2.5892880811980572e-05,True,4,False,255.0,False,4,,games5425898691,bf81d8692db,18.0,3780.18994140625,-4114.240234375,63.91999816894531,4272.39990234375,5551.6998291015625,-458.1999969482422,356.5999984741211,1.5000000596046448,142.70000457763672,255.0,128.0,,-0.05420463879048069,2.245525955743188,-0.6153350552356889,True,144.0,False,False,False,4,
17,1038,22,False,False,0,3207.387386983931,-3790.389892578125,3758.030029296875,860.3400268554688,7783.599853515625,14673.499755859375,-4540.199890136719,-4356.499938964844,3146.9000244140625,2667.6998901367188,0.0,-0.6878556231267561,0.5251080090170687,2.76734711189856,bf81d8692db,games5425898691,17.0,-3841.97998046875,3628.679931640625,876.4500122070312,8751.300048828125,6576.6998291015625,644.4999694824219,-972.3999786376953,1276.3999938964844,5260.7000732421875,255.0,12.0,,-0.6640327968233373,2.7302243123761887,1.8664368875891015,True,144.0,False,6,3,False,,76561198039309853,enpitsu,26.0,-2335.860107421875,1884.56005859375,17.049999237060547,-12499.100341796875,923.0999755859375,3.400000035762787,0.0,0.0,-2395.7000732421875,255.0,128.0,False,0.01673047329089822,2.9975997970586765,1.0376571287064091e-05,True,251.88643441405347,True,False,4,4,,RGTITO,4864972377327238000,12,-3042.760009765625,1696.25,16.989999771118164,9521.400146484375,13530.400390625,2.3000000417232513,0.09999999776482582,0.7000000029802322,-12.200000286102295,255.0,127.0,False,0.009573089955746435,0.9578795523755721,-6.834540955472445e-05,True,10,False,148.93549252069124,True,10,,SORIANO268,2389101314914475938,14.0,-3026.1298828125,4086.840087890625,17.049999237060547,-12209.300537109375,-7025.30029296875,2.5999999046325684,0.29999999329447746,0.0,-200.49999237060547,255.0,128.0,False,0.01675955078712363,-2.6402714332222588,0.00012011206486995666,,177.0,False,8,False,8,
18,1117,25,False,False,0,199.34641247467408,-809.5800170898438,4960.35986328125,94.5199966430664,8380.900268554688,20.899999141693115,450.99998474121094,-26.700000762939453,5835.3997802734375,1395.2999877929688,0.0,-0.5723028463266386,-1.2520264230755977,-2.172450340640301,bf81d8692db,games5425898691,17.0,-769.4299926757812,4793.47998046875,16.989999771118164,17592.19970703125,5806.9000244140625,4.600000083446503,-0.29999999329447746,0.5000000074505806,1831.300048828125,128.0,255.0,,0.00958039704469797,0.3735353259985211,5.900389301143232e-05,True,25.0,False,6,4,False,,76561198039309853,enpitsu,26.0,-3143.52001953125,4763.509765625,71.38999938964844,5998.699951171875,499.39998626708984,-3152.6998901367188,-1014.4999694824219,-1774.9000549316406,-145.6999969482422,255.0,,,0.4943850934983347,0.09262681187831864,0.4725808775989679,True,236.0,False,False,6,4,,RGTITO,4864972377327238000,12,-1363.7900390625,5048.81005859375,51.849998474121094,15916.199951171875,764.7000122070312,574.7000122070312,663.3000183105469,260.9000015258789,165.49999237060547,255.0,128.0,,-0.03501250013315045,0.0720490614109279,0.6801453687073323,True,10,False,42.257754674521856,True,10,,SORIANO268,2389101314914475938,14.0,-1577.1500244140625,4629.85986328125,17.049999237060547,18961.099853515625,11910.899658203125,2.5,0.5000000074505806,0.29999999329447746,-554.5000076293945,255.0,102.0,,0.016769188983466365,0.5424527813202888,-3.4875716821373615e-05,,63.0,False,8,False,8,
19,1122,25,False,False,0,303.8611365604348,-650.5900268554688,4960.81982421875,93.94000244140625,7988.2000732421875,21.19999885559082,183.60000610351562,-22.200000286102295,5876.500244140625,1210.5000305175781,0.0,0.10558492209220688,-0.7075921428513482,-3.117508583376067,bf81d8692db,games5425898691,17.0,-469.7300109863281,4948.60009765625,60.0099983215332,8897.19970703125,14136.099853515625,3201.4999389648438,-3553.9999389648438,-2943.0999755859375,1717.2000122070312,128.0,255.0,,0.01570404322736447,0.7380196539514625,-0.12549373304539807,True,25.0,False,8,5,False,,76561198039309853,enpitsu,26.0,-3023.550048828125,4768.18994140625,29.09000015258789,8232.39990234375,59.20000076293945,-1651.9999694824219,-1817.4000549316406,-1656.6000366210938,-0.7999999821186066,255.0,,,0.1777354065604636,-0.018733464445829517,0.22317953428140214,True,236.0,False,False,6,4,,RGTITO,4864972377327238000,12,-995.25,5052.33984375,70.29000091552734,17741.400146484375,-1383.699951171875,1804.2999267578125,420.0,1390.5000305175781,511.1000061035156,255.0,111.0,,0.12286127106350017,0.14467328714147734,0.828329703566353,True,10,False,38.0,False,12,,SORIANO268,2389101314914475938,14.0,-1236.760009765625,4822.97021484375,17.049999237060547,19823.800048828125,10329.69970703125,2.5,-0.5999999865889549,-0.09999999776482582,-332.40001678466797,255.0,107.0,,0.01675860223668366,0.46746553153961196,2.4817238050271833e-05,,63.0,False,8,False,8,
20,1125,25,False,False,1,10096.301530695622,534.8400268554688,-4949.83984375,93.63999938964844,-24017.39990234375,7532.2998046875,73.89999866485596,2441.0000610351562,299.59999084472656,-5472.7001953125,1.0,-0.5227305596637766,0.8408578510489352,2.7236793411991425,4864972377327238000,RGTITO,12.0,693.72998046875,-5015.0,88.66000366210938,-22768.30078125,3145.4000854492188,842.6000213623047,-2067.7000427246094,-4019.89990234375,3132.6998901367188,255.0,77.0,,-0.5545234986349933,-0.7436122355796511,1.3173694676563135,True,38.0,False,12,11,False,,2389101314914475938,SORIANO268,14.0,1036.06005859375,-4920.740234375,17.049999237060547,-20260.699462890625,-9137.999877929688,2.7000001072883606,1.5999999642372131,0.29999999329447746,-1006.5000152587891,128.0,51.0,,-0.016802040461124226,-0.4041376911036361,-0.00010981044654115424,,63.0,False,False,8,8,,enpitsu,76561198039309853,26,2865.5,-4767.1201171875,16.020000457763672,-9639.299926757812,213.4000015258789,-45.10000228881836,563.8999938964844,294.59999084472656,5.600000023841858,255.0,,,-0.007917818690058672,0.03430988864986705,-0.008666364691301665,True,4,False,236.0,False,6,,games5425898691,bf81d8692db,17.0,388.2200012207031,-5078.18017578125,86.37999725341797,-8897.19970703125,-14136.099853515625,2605.2999877929688,3916.099853515625,3857.5,182.99999237060547,128.0,255.0,,-0.029086004775801227,-0.7824785782125969,-0.827300816927544,True,25.0,False,5,False,8,
21,1137,26,False,False,1,9872.865728679457,-460.95001220703125,-4639.169921875,93.13999938964844,-22838.798828125,7084.2999267578125,0.0,1467.8999328613281,-2075.399932861328,-5434.7998046875,1.0,0.38619166635304686,-3.0266303522731652,2.7813789534591256,4864972377327238000,RGTITO,12.0,-213.8800048828125,-4908.2001953125,87.58000183105469,-21338.798828125,2472.2999572753906,-154.49999809265137,-1987.2999572753906,-4181.700134277344,2968.699951171875,128.0,128.0,,1.1951837320185101,3.098848376679765,2.493052794776665,True,38.0,False,12,11,False,,2389101314914475938,SORIANO268,14.0,260.0199890136719,-5053.35986328125,17.049999237060547,-13986.500244140625,2621.7999267578125,3.1999999284744263,1.0000000149011612,1.5999999642372131,-1845.5000305175781,158.0,0.0,,-0.01724473383559744,0.24567547794029435,-2.5360327882734995e-05,,59.86954835409759,True,False,8,8,,enpitsu,76561198039309853,26,2446.780029296875,-4748.81005859375,17.049999237060547,-11579.300537109375,1399.2999267578125,0.9000000357627869,-0.09999999776482582,-0.19999999552965164,-1681.1000061035156,255.0,0.0,,-0.016684334536382253,0.11808715912056217,-0.00034314822160974015,True,4,False,214.08258059204266,True,6,,games5425898691,bf81d8692db,17.0,-52.72999954223633,-5776.66015625,95.36000061035156,-9079.099731445312,-14311.800537109375,-155.600004196167,4066.7001342773438,3680.5999755859375,405.99998474121094,255.0,0.0,,-0.06706841213181065,-0.7716761405533251,1.7599130766029614,True,25.0,False,5,False,8,
22,1185,27,False,False,1,9972.138117673268,-3971.989990234375,-3563.22998046875,164.8000030517578,-7010.999755859375,3773.800048828125,10251.600341796875,-1529.7000122070312,-5748.699951171875,782.3999786376953,1.0,-1.482778256392258,0.8155322951563442,-2.323606853269117,4864972377327238000,RGTITO,12.0,-3943.550048828125,-3727.949951171875,44.95000076293945,-16699.3994140625,12581.500244140625,7010.3997802734375,-1012.3000335693359,5352.19970703125,-760.5999755859375,255.0,0.0,,0.36348714346005506,0.6298288906871271,0.31811526952715147,True,251.86870555723868,True,12,12,False,,2389101314914475938,SORIANO268,14.0,-2727.97998046875,-4134.56982421875,17.049999237060547,-15216.600341796875,2665.8999633789062,2.5,0.5000000074505806,0.09999999776482582,-651.1000061035156,255.0,86.0,,-0.016796972650311246,0.18485359544708635,-4.53096169590052e-05,,31.0,False,False,8,8,,enpitsu,76561198039309853,26,-287.2099914550781,-2856.260009765625,17.049999237060547,-17586.800537109375,13654.7998046875,2.5,0.19999999552965164,-0.29999999329447746,0.0,255.0,128.0,,-0.016770863451065002,0.6602049313418948,3.053503497988264e-05,True,4,False,145.0,False,6,,games5425898691,bf81d8692db,17.0,-737.9400024414062,-5298.14013671875,16.1200008392334,4968.299865722656,9750.0,27.200000286102295,281.8000030517578,584.3000030517578,69.40000057220459,255.0,128.0,,0.002574197478168328,2.037781940920322,-0.022232677649513446,True,25.0,False,6,False,8,
23,1310,32,False,False,0,9158.65870741514,3534.0400390625,-2875.969970703125,242.9499969482422,18881.400146484375,-4468.2000732421875,-6849.2999267578125,-564.5000076293945,2931.6000366210938,-5204.4000244140625,0.0,-0.7328149824463654,1.71902681902045,-0.7637053076724459,76561198039309853,enpitsu,26.0,3367.22998046875,-2933.570068359375,177.1699981689453,2279.1000366210938,3958.800048828125,-157.2000026702881,-5285.4998779296875,865.5999755859375,-1250.2999877929688,128.0,255.0,,-0.703372682245713,0.4753399492157573,-2.558833256539724,True,230.0,False,8,5,False,,bf81d8692db,games5425898691,18.0,1905.18994140625,-2847.280029296875,17.010000228881836,576.6999816894531,-19261.400146484375,2.0000000298023224,0.0,1.0999999940395355,-51.79999828338623,255.0,128.0,,0.009604804242711446,-1.5476969934510918,0.00011093832902912427,True,116.0,False,False,12,10,,RGTITO,4864972377327238000,12,2016.969970703125,-4492.740234375,34.45000076293945,-6290.30029296875,-16245.30029296875,-728.0000305175781,4616.300048828125,-2221.4999389648438,2000.8000183105469,255.0,0.0,True,-0.5386900399140119,-1.9183497590476264,-0.051498443052636164,True,12,False,221.0,False,14,,SORIANO268,2389101314914475938,14.0,3634.27001953125,-2835.580078125,17.030000686645508,-1385.0999450683594,-15134.89990234375,3.3000001311302185,0.0,0.0,0.0,255.0,128.0,,0.016787419730614893,-1.6620776228460088,4.660342657662875e-06,,14.0,False,8,False,8,
24,1404,35,False,False,1,4110.760183083609,-2841.780029296875,3429.050048828125,147.39999389648438,5730.10009765625,5365.5999755859375,2257.7000427246094,-3638.900146484375,-4718.299865722656,703.4999847412109,1.0,-0.12279168115483109,-0.08978774077100117,0.3608585890412167,2389101314914475938,SORIANO268,14.0,-2861.300048828125,3355.610107421875,15.609999656677246,9812.000122070312,-6397.19970703125,-361.1000061035156,-1942.1000671386719,264.20000076293945,655.5999755859375,255.0,201.0,False,0.0034403538109616092,-2.5584084323599283,-0.07150287968806474,,221.0,False,8,8,False,,4864972377327238000,RGTITO,12.0,-488.4800109863281,4309.330078125,16.989999771118164,-2428.699951171875,-13917.80029296875,2.3999999463558197,-0.0,-1.2999999523162842,-1862.5999450683594,255.0,0.0,,-0.009567005498307581,-1.372432945603227,-0.00024662372024602684,True,108.69317859475335,True,False,14,12,,enpitsu,76561198039309853,26,-2467.389892578125,3619.139892578125,17.049999237060547,2799.2001342773438,-2072.7000427246094,2.5999999046325684,-0.3999999910593033,-3.6000001430511475,-639.5000076293945,255.0,128.0,False,-0.017178286806441512,-2.4670446233901644,0.00022468008024285985,True,6,False,230.0,False,8,,games5425898691,bf81d8692db,18.0,-2672.719970703125,5096.18994140625,183.3000030517578,9663.599853515625,875.5999755859375,-8152.8997802734375,-739.8000335693359,2162.5,-939.4999694824219,255.0,0.0,,-0.7251404706179645,3.0490542891114725,1.5422932438650763,True,116.0,False,10,False,12,
25,1430,36,False,False,0,9563.419189602271,2327.18994140625,-3863.889892578125,105.45999908447266,-6847.7001953125,26823.60107421875,7263.800048828125,5863.499755859375,-451.5999984741211,1189.5999908447266,0.0,-0.6408218903425914,0.04606936419728059,-0.09673404726491242,bf81d8692db,games5425898691,18.0,2355.6201171875,-4014.889892578125,78.83999633789062,-1751.300048828125,16452.39990234375,2169.2999267578125,-4865.299987792969,-2300.800018310547,1133.3999633789062,255.0,193.0,,0.5857274605748607,1.5833423376753413,-0.23739710182902218,True,92.0,False,14,11,False,,76561198039309853,enpitsu,26.0,2119.27001953125,-3590.090087890625,34.72999954223633,-8712.000122070312,-3835.4000854492188,-43.69999885559082,-423.8999938964844,-1150.2999877929688,-40.10000228881836,255.0,255.0,False,0.08199725888126023,2.9070823706033164,0.0028454542861064327,True,230.0,False,False,8,6,,RGTITO,4864972377327238000,12,1103.3599853515625,-2855.679931640625,16.989999771118164,3648.800048828125,17224.300537109375,4.600000083446503,0.9000000357627869,4.699999988079071,820.5999755859375,255.0,255.0,,0.00958898411583542,1.3664168200779712,2.137497131636759e-05,True,12,False,107.0,False,14,,SORIANO268,2389101314914475938,14.0,2286.43994140625,-3536.840087890625,18.559999465942383,-141.09999656677246,-7717.39990234375,-80.10000228881836,420.60001373291016,-42.5,1854.7000122070312,255.0,255.0,False,-0.03191758260984048,-1.6149100855987206,-0.0018298416587611908,,199.05966452885704,True,8,False,8,
26,1488,38,False,False,1,7063.723420866519,-883.0499877929688,-1696.02001953125,161.00999450683594,15583.699951171875,-25893.30078125,-1659.7999572753906,-1971.3999938964844,459.70001220703125,-3381.7999267578125,1.0,0.6590432425741937,0.16270904557802165,0.08939583129087944,4864972377327238000,RGTITO,12.0,-1039.8699951171875,-1538.8499755859375,97.0199966430664,11336.8994140625,-19885.699462890625,2106.199951171875,-230.59999465942383,5431.5997314453125,833.1999969482422,255.0,128.0,,-0.43620194552468555,-1.9259617121626083,-0.774715072533237,True,24.0,False,16,13,False,,2389101314914475938,SORIANO268,14.0,-1400.719970703125,3345.739990234375,17.049999237060547,5998.699951171875,-14560.400390625,2.3000000417232513,-0.0,-0.5000000074505806,-41.39999866485596,255.0,128.0,False,-0.016792660081022585,-1.9594968196922469,-2.2757174950925155e-05,,169.0,False,False,8,8,,enpitsu,76561198039309853,26,-877.1099853515625,922.969970703125,17.049999237060547,2445.0,-22869.599609375,-2.0999999344348907,-0.0,0.7000000029802322,-0.5000000074505806,255.0,128.0,False,-0.016783761410555174,-1.6772473238257664,3.8395958403345375e-05,True,6,False,85.91326445661562,True,8,,games5425898691,bf81d8692db,18.0,-2189.0,3061.969970703125,16.989999771118164,6016.300048828125,-14243.399658203125,2.199999988079071,0.3999999910593033,-0.29999999329447746,1.7000000178813934,255.0,128.0,,-0.00957464927489338,-1.9707474653225894,-3.664402269372043e-05,True,17.0,False,12,False,14,
