,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
54,4105,124,False,False,1,3544.7114393910565,3964.60009765625,3365.550048828125,155.16000366210938,-4857.60009765625,10680.30029296875,-4557.699890136719,-3165.10009765625,-1219.8999786376953,-4948.999938964844,1.0,0.6597801798937835,-1.761503506812674,-3.040599981536991,76561198039309853,enpitsu,24.0,3937.659912109375,3163.64990234375,95.2699966430664,3745.4998779296875,22472.80029296875,3153.3999633789062,-4879.800109863281,1052.3999786376953,-2308.5000610351562,255.0,128.0,False,-0.08413325083875087,1.9223551505810144,-0.3401505116906827,True,9,False,104.0,False,12,,bf81d8692db,games5425898691,20.0,1264.9200439453125,1769.0699462890625,17.010000228881836,-16003.399658203125,14391.700439453125,2.0000000298023224,-0.0,-0.0,0.0,255.0,128.0,,-0.00959715105261283,0.73242656920679,-7.75931684262402e-08,True,False,16,16,255.0,False,,Outer Heaven,76561198019325819,7,-17.530000686645508,3452.340087890625,17.049999237060547,-3292.9998779296875,13703.900146484375,2.5999999046325684,-0.0,-0.7000000029802322,-616.8999862670898,255.0,68.0,,-0.016768385753693278,1.33685967547593,-0.00011913620894543858,True,213.0,False,12,False,12,,Cool boi,76561198015950686,7.0,3874.389892578125,3807.860107421875,78.91999816894531,16271.700439453125,-15263.1005859375,3648.800048828125,60.59999942779541,-19.500000476837158,-388.80001068115234,236.0,0.0,False,-0.02481567175777669,-2.379928932572044,0.02402237559328096,True,176.62067114665942,True,4,10,14,
55,4108,124,False,False,0,9201.466898348615,-3859.030029296875,-3571.340087890625,102.27999877929688,17952.900390625,-2684.2999267578125,-4411.7999267578125,-2121.1000061035156,701.6000366210938,-5568.499755859375,0.0,-0.6593450812376485,1.016418902423127,-2.6358497859004895,76561198015950686,Cool boi,7.0,-3974.239990234375,-3705.35009765625,107.80000305175781,-12382.5,15280.400390625,5683.0999755859375,-276.1000061035156,5287.9998779296875,-1486.4999389648438,232.0,0.0,False,-0.12680598083169425,2.2781344939635884,0.2135152096478728,True,10,4,167.18516134446662,True,14,,76561198019325819,Outer Heaven,7.0,40.97999954223633,-3567.300048828125,17.049999237060547,2348.5000610351562,-13874.300537109375,2.800000011920929,0.0,-0.3999999910593033,-1239.5999908447266,255.0,39.0,,0.016768539068565062,-1.4203545584521937,-0.00016703530355748842,True,False,12,12,213.0,False,,enpitsu,76561198039309853,25,-3966.530029296875,-3346.110107421875,117.66000366210938,-1775.0,-20904.19921875,3396.7001342773438,4168.2000732421875,3207.39990234375,1608.6000061035156,255.0,128.0,False,0.6153895645132325,-2.126537873840673,-0.5672896327087231,True,104.0,False,12,False,9,,games5425898691,bf81d8692db,20.0,-1158.199951171875,-1864.989990234375,17.010000228881836,16003.399658203125,-14391.700439453125,2.0000000298023224,0.0,0.0,0.0,255.0,128.0,,0.00959715105261283,-0.73242656920679,-7.75931684262402e-08,True,255.0,False,False,16,16,
56,4153,126,False,False,0,9030.466043508484,-1468.97998046875,-3872.27001953125,97.4000015258789,10844.7998046875,22891.0009765625,7500.9002685546875,2022.2000122070312,4172.799987792969,-3807.60009765625,0.0,0.6269718546687959,-3.032018990962183,1.6914719617288985,76561198019325819,Outer Heaven,7.0,-1412.52001953125,-4124.1298828125,17.049999237060547,-11095.30029296875,12912.5,-1.4000000059604645,-0.29999999329447746,0.5000000074505806,-1979.7999572753906,255.0,0.0,False,0.016785157555188293,2.2212937408985916,-4.024114240478017e-05,True,12,False,195.89206024139162,True,12,,76561198015950686,Cool boi,7.0,-3364.760009765625,-1992.97998046875,18.299999237060547,11270.999755859375,10505.899658203125,2.5,-0.29999999329447746,2.5,206.8000030517578,255.0,128.0,False,0.01696092021691178,0.7732034377755462,-0.00018414277386359773,True,4,14,10,138.9339613863217,True,,enpitsu,76561198039309853,25,-2567.239990234375,-5078.72998046875,158.4600067138672,10673.00048828125,-3098.699951171875,-4122.5,-101.00000381469727,2748.9999389648438,-4762.60009765625,255.0,255.0,False,-0.12084394776249413,-2.8322915411067062,1.2728851377185932,True,104.0,False,12,False,10,,games5425898691,bf81d8692db,20.0,525.1599731445312,-3775.719970703125,17.010000228881836,-11054.200439453125,-11247.80029296875,0.0,0.3999999910593033,0.0,-2045.0,255.0,0.0,,0.009567847090801204,-2.414352143235513,2.1775004751499796e-05,True,245.54544523198118,True,False,16,16,
57,4282,131,False,False,0,3776.903453027396,2874.3798828125,4918.10986328125,135.25999450683594,-22090.30029296875,2113.5000610351562,8360.999755859375,-2158.6000061035156,3851.7999267578125,4062.39990234375,0.0,0.5050368366728818,2.182827952006776,-2.8043024250911617,76561198015950686,Cool boi,7.0,3095.550048828125,4887.830078125,134.27999877929688,-15993.00048828125,15591.099853515625,1411.9999694824219,49.000000953674316,-1280.7000732421875,2214.2999267578125,255.0,255.0,False,-0.010117878224266356,2.3808555753703335,-1.0343211474343526,True,10,4,19.57950973510743,True,14,,76561198019325819,Outer Heaven,7.0,-425.3800048828125,1681.3800048828125,17.040000915527344,-592.7999877929688,8738.300170898438,3.700000047683716,0.3999999910593033,1.0000000149011612,-2058.8999938964844,255.0,128.0,False,0.0166904898344461,1.2156568522323143,0.0001827903182276432,True,False,12,12,181.0,False,,enpitsu,76561198039309853,25,-3248.39990234375,1893.300048828125,115.38999938964844,11425.10009765625,19461.700439453125,1345.2000427246094,1445.0,5305.3997802734375,119.0999984741211,255.0,0.0,True,0.6079590234014453,1.2089586623807385,1.4103771092171595,True,250.0,False,16,False,13,,games5425898691,bf81d8692db,20.0,-706.030029296875,4426.1298828125,17.010000228881836,-833.8999938964844,13023.199462890625,2.199999988079071,0.9000000357627869,0.19999999552965164,1328.6000061035156,255.0,244.0,,0.009629535430781752,1.6187438846136821,0.0003835359464452008,True,191.0,False,False,18,18,
58,4400,135,False,False,1,9132.175350179956,3306.419921875,-3668.320068359375,158.61000061035156,-2586.7001342773438,22000.80078125,-166.70000076293945,1232.7999877929688,-1575.2000427246094,4522.900085449219,1.0,1.0622392866023043,-2.807299831592974,-2.084063031917699,76561198039309853,enpitsu,24.0,3392.830078125,-3764.35009765625,107.2699966430664,7946.500244140625,18482.60009765625,163.1999969482422,-4175.199890136719,-3020.4998779296875,1921.9000244140625,255.0,255.0,False,-0.8295867831888719,2.2325605527911137,-1.1103564906613572,True,15,False,238.0,False,18,,bf81d8692db,games5425898691,20.0,1176.1199951171875,-4979.10986328125,18.15999984741211,1831.6000366210938,1034.7000122070312,-47.60000228881836,139.3000030517578,75.79999923706055,1274.4999694824219,255.0,255.0,,-0.01856648785886338,2.8210347487441405,-0.03812607214142264,True,False,20,20,191.0,False,,Outer Heaven,76561198019325819,7,3861.969970703125,-3670.110107421875,22.299999237060547,-2849.8001098632812,-2842.3001098632812,-365.9000015258789,260.79999923706055,815.2999877929688,-1823.5000610351562,255.0,0.0,False,-0.08305059130890169,-0.8653608724997537,0.11508643844114022,True,137.0,False,12,False,12,,Cool boi,76561198015950686,7.0,1731.530029296875,2391.699951171875,18.329999923706055,13195.400390625,18315.6005859375,3.100000023841858,-0.19999999552965164,-0.5000000074505806,376.89998626708984,242.0,128.0,,-0.017077887412310276,2.163610771265653,-0.00011008381876683067,False,50.0,False,4,14,18,11.0
59,4462,137,False,False,1,4938.395723425368,2775.409912109375,573.2100219726562,93.13999938964844,-2048.800048828125,15520.30029296875,0.0,-5790.999755859375,-941.1000061035156,1255.999984741211,1.0,0.22946353451662932,-0.611330837701068,0.6874215234440056,76561198039309853,enpitsu,25.0,2914.22998046875,459.3999938964844,17.030000686645508,-12414.49951171875,19361.700439453125,0.7999999821186066,0.29999999329447746,-0.3999999910593033,-60.79999923706055,255.0,128.0,False,-0.016790793635993024,1.0067413594165722,5.945059748664179e-05,True,16,False,115.83224928763605,True,18,,bf81d8692db,games5425898691,20.0,1669.18994140625,-4390.990234375,17.0,214.20000076293945,3742.0999145507812,3.3000001311302185,-0.0,-0.29999999329447746,1889.9000549316406,255.0,255.0,,-0.009489477929554296,1.726198303665242,0.0001029478416077862,True,False,20,20,222.0,False,,Outer Heaven,76561198019325819,7,3471.0400390625,-990.3300170898438,17.059999465942383,-2065.0,22907.099609375,-3.799999952316284,0.3999999910593033,-4.699999988079071,-948.3000183105469,255.0,1.0,False,-0.016778940524862757,1.4870824932462583,-0.00023652980967695162,True,27.095311869857127,True,12,False,12,,Cool boi,76561198015950686,7.0,3444.909912109375,2705.719970703125,18.299999237060547,-13830.6005859375,-12767.19970703125,3.1999999284744263,-0.5999999865889549,-2.3000000417232513,-1718.800048828125,255.0,0.0,False,-0.016999675558058952,-0.7028266645157131,-0.00024315975393174912,True,0.0,False,4,14,18,
60,4486,138,False,False,0,7796.610764888009,-1648.0,-2620.260009765625,97.44999694824219,26524.69970703125,-20952.39990234375,-1891.3999938964844,620.6000137329102,-210.6999969482422,-5964.000244140625,0.0,0.7224394141032867,1.8351542032209318,2.093727208804153,76561198015950686,Cool boi,7.0,-1838.4599609375,-2561.5400390625,126.26000213623047,17513.399658203125,-7275.30029296875,-207.70000457763672,5347.7001953125,-122.10000038146973,-1279.1000366210938,128.0,128.0,False,0.10331713967435512,-0.1335359704873521,1.9374776078673805,True,15,4,0.0,False,20,,76561198019325819,Outer Heaven,7.0,-3295.75,-876.1199951171875,17.059999465942383,12083.699951171875,-18171.400146484375,1.4000000059604645,-0.9000000357627869,1.2999999523162842,1227.0999908447266,255.0,162.0,False,0.01678084363141413,-0.91704943329959,-0.00011911428269025567,True,False,12,12,255.0,False,,enpitsu,76561198039309853,24,-1756.5400390625,-2057.47998046875,17.0,13707.7001953125,-18468.800048828125,4.699999988079071,-0.5999999865889549,-0.19999999552965164,0.0,255.0,128.0,False,0.016838004638142737,-0.9322870044066922,1.3466020822648545e-05,True,40.79196558460114,True,18,False,16,,games5425898691,bf81d8692db,20.0,-1298.8499755859375,3797.75,17.0,8188.900146484375,-10715.0,1.1999999731779099,0.5999999865889549,-0.5000000074505806,-1847.7999877929688,255.0,0.0,,0.00956002188160345,-0.9377516397920452,-0.00026471164542572344,True,184.4608687816128,True,False,20,20,
61,4593,142,False,False,1,5137.040985340147,-4000.080078125,3585.139892578125,970.8200073242188,1969.7999572753906,9043.800048828125,-1706.1000061035156,-1181.1000061035156,1065.0,-2688.0999755859375,1.0,0.07001314242151646,2.7528775155120986,-3.1241679247507244,76561198039309853,enpitsu,25.0,-4003.260009765625,3444.139892578125,996.5800170898438,2361.300048828125,3666.6000366210938,8.999999761581421,-3286.7001342773438,4395.7000732421875,-352.20001220703125,0.0,,,0.9386358580669533,-2.838096659319105,-2.798014820230029,True,17,False,255.0,False,20,,bf81d8692db,games5425898691,20.0,-3801.780029296875,392.010009765625,17.040000915527344,2550.399932861328,13634.89990234375,-63.00000190734863,80.9000015258789,-240.6999969482422,-1191.500015258789,255.0,128.0,,-0.011085105647171866,1.8259651066083382,0.0034854945338001287,True,False,22,22,230.00049042445357,True,,Outer Heaven,76561198019325819,7,-2195.9599609375,3305.9599609375,17.049999237060547,9373.200073242188,-14544.89990234375,3.0000001192092896,-0.19999999552965164,0.19999999552965164,1968.3999633789062,255.0,255.0,,-0.016780368639491873,-2.2071677309786586,4.871370937554463e-05,True,255.0,False,14,False,14,,Cool boi,76561198015950686,7.0,-2431.489990234375,5101.66015625,765.3300170898438,5315.999755859375,-8.00000011920929,6739.1998291015625,-4.1999998688697815,950.5999755859375,4.099999964237213,237.0,75.0,,0.9490218464173701,3.1130516573255385,1.5469610708551969,True,31.0,False,4,16,20,
62,4649,144,False,False,1,3864.1503102243396,-2913.070068359375,4489.89013671875,92.04000091552734,17748.499755859375,26103.20068359375,526.1999893188477,680.5999755859375,5926.7999267578125,-639.1999816894531,1.0,0.2793301948689326,-1.6694408732914998,1.438065770027272,bf81d8692db,games5425898691,20.0,-3019.929931640625,4303.0400390625,120.37000274658203,11769.89990234375,16218.399658203125,1523.699951171875,1272.3999786376953,4865.10009765625,-1852.4000549316406,255.0,35.0,,-0.2887845577548996,2.0181710666260226,0.512937076344176,True,23,False,194.0,False,24,,76561198039309853,enpitsu,25.0,-3504.3798828125,4205.35986328125,259.6600036621094,2639.7000122070312,3823.599853515625,-9667.80029296875,1326.9000244140625,-1351.0000610351562,-716.5000152587891,255.0,0.0,False,0.14018202367091803,1.7968289569988942,0.20977474648578226,True,False,20,18,255.0,False,,Outer Heaven,76561198019325819,7,-821.1500244140625,4691.81982421875,17.049999237060547,6282.60009765625,12227.900390625,3.100000023841858,-0.0,0.09999999776482582,-2231.4999389648438,255.0,0.0,,-0.01675093255325621,2.109162928993937,-1.493364384154175e-05,True,255.0,False,14,False,14,,Cool boi,76561198015950686,7.0,-2544.1298828125,5051.830078125,63.97999954223633,-4747.39990234375,-5802.5,-5697.80029296875,-4892.0001220703125,-489.90001678466797,1663.2000732421875,240.0,255.0,False,-0.6373774379583055,-0.9909064222046406,-0.3106946197345152,True,31.0,False,4,16,20,
63,4653,144,False,False,0,10591.993915826091,2691.919921875,-4825.7998046875,104.54000091552734,4871.400146484375,-6998.800048828125,9988.300170898438,3694.5999145507812,-2142.899932861328,-4213.900146484375,0.0,-0.22991380744141296,1.5773067811666879,0.6049679488352121,76561198015950686,Cool boi,7.0,2591.1298828125,-4926.41015625,15.850000381469727,1198.3999633789062,8923.699951171875,-307.2999954223633,956.1000061035156,53.09999942779541,2391.7999267578125,240.0,255.0,False,-0.019929960043365936,1.4768199577334944,0.010347494363338712,True,16,4,31.0,False,20,,76561198019325819,Outer Heaven,7.0,680.9400024414062,-4868.89990234375,17.049999237060547,-10152.5,-8947.100219726562,3.100000023841858,0.0,0.0,-2264.2999267578125,255.0,0.0,,0.016739773843863496,-2.4842839174966773,2.9979686603205856e-06,True,False,14,14,255.0,False,,enpitsu,76561198039309853,24,3482.3798828125,-4237.259765625,176.61000061035156,-2639.7000122070312,-3823.599853515625,-10208.800048828125,-976.6000366210938,747.5,-1314.9000549316406,255.0,0.0,False,-0.2519235766676223,-1.8726443730751892,0.15083662517529614,True,255.0,False,20,False,18,,games5425898691,bf81d8692db,20.0,2921.919921875,-4438.06005859375,127.37999725341797,-11787.80029296875,-16265.30029296875,0.5999999865889549,1034.1999816894531,-5321.400146484375,928.8999938964844,255.0,35.0,,0.5556611965307992,-1.755814791045634,1.0980309978769467,True,194.0,False,False,23,24,
64,4718,147,False,False,1,4212.390561033485,-3127.320068359375,3892.14990234375,291.05999755859375,10057.2998046875,3271.300048828125,763.3999633789062,-967.6000213623047,1760.5000305175781,-5653.599853515625,1.0,1.2903309333072441,-0.0473065151407233,0.8625896881479378,76561198039309853,enpitsu,25.0,-3237.360107421875,3866.889892578125,196.22999572753906,-3544.7000122070312,7146.500244140625,2681.199951171875,-3921.199951171875,3788.5000610351562,721.5000152587891,128.0,0.0,False,0.1661664193557578,0.8054362510513483,0.8534453891060975,True,19,False,221.0,False,22,,bf81d8692db,games5425898691,19.0,-3161.43994140625,4788.7998046875,96.5,-8379.099731445312,-9052.899780273438,-460.9000015258789,-286.299991607666,-104.39999580383301,70.10000228881836,255.0,128.0,,-0.03391287547994947,-0.8047803258785621,-0.8192375252182185,True,False,24,24,194.0,False,,Outer Heaven,76561198019325819,7,-719.9000244140625,4602.3701171875,17.049999237060547,-5309.6002197265625,11115.0,3.100000023841858,0.9000000357627869,-2.199999988079071,1974.1999816894531,255.0,255.0,,-0.016728221863486555,1.107790017334995,0.0003297493201999178,True,255.0,False,14,False,14,,Cool boi,76561198015950686,7.0,-2604.75,4919.31982421875,17.860000610351562,-10441.8994140625,-4609.4000244140625,-21.19999885559082,-300.49999237060547,48.69999885559082,-56.19999885559082,237.0,128.0,False,-0.01965792186866231,-0.4228378010460514,-0.000454434647810219,True,31.0,False,4,16,20,
65,4753,148,False,False,0,9837.717332116463,1992.68994140625,-4264.0498046875,161.55999755859375,19894.100341796875,10654.599609375,6124.0997314453125,1919.1000366210938,-4975.7000732421875,-2749.2999267578125,0.0,-0.4501938198170848,2.8358916653608532,-2.597717763325167,76561198019325819,Outer Heaven,7.0,1770.8299560546875,-4387.080078125,122.95999908447266,14775.2001953125,10012.000122070312,3486.9000244140625,-1302.5,4789.2999267578125,-1616.9000244140625,255.0,128.0,False,0.1311545717189253,0.22503525535598337,0.00023238374757433462,True,15,False,230.60080833332512,True,16,,76561198015950686,Cool boi,7.0,2520.159912109375,-3973.409912109375,18.34000015258789,-11192.099609375,1490.2000427246094,2.199999988079071,-3.400000035762787,0.19999999552965164,-1751.300048828125,231.0,0.0,False,0.017011083735883368,3.0225203276970913,-0.000489754406378419,True,4,20,16,31.0,False,,enpitsu,76561198039309853,24,3505.719970703125,-4425.75,188.0,-1422.5999450683594,-1238.7000274658203,-1314.9000549316406,-695.4000091552734,1318.0999755859375,2663.0999755859375,128.0,128.0,False,0.034980945312653416,0.6783553261028165,-0.49144220883235423,True,221.0,False,22,False,20,,games5425898691,bf81d8692db,19.0,3360.31005859375,-3319.219970703125,17.010000228881836,-8417.000122070312,13367.60009765625,1.5000000596046448,1.1999999731779099,-1.8000000715255737,184.89999771118164,255.0,75.0,,0.009587253654497176,2.175508618452381,-0.00024629201815496544,True,174.0,False,False,24,24,
66,4834,151,False,False,1,4412.629695302865,-2145.010009765625,1942.5699462890625,137.00999450683594,5327.9998779296875,874.8999786376953,2854.2001342773438,3780.0,4083.699951171875,-2243.699951171875,1.0,0.6051019451332196,3.003676350444507,-1.5852392051861208,76561198039309853,enpitsu,25.0,-2128.02001953125,1880.050048828125,17.059999465942383,4034.5001220703125,841.9000244140625,2.3000000417232513,-1.0999999940395355,-0.5999999865889549,1317.2999572753906,128.0,255.0,False,-0.01726988546880595,2.9265058254502847,-8.355635271235255e-05,True,20,False,117.0,False,22,,bf81d8692db,games5425898691,19.0,-2874.3798828125,-766.1500244140625,17.010000228881836,8198.099975585938,-15280.30029296875,2.0000000298023224,-0.09999999776482582,0.19999999552965164,-78.89999866485596,255.0,119.0,,-0.009598133804236169,-2.057089512783105,3.052602538271583e-05,True,False,24,24,140.0,False,,Outer Heaven,76561198019325819,7,-2647.070068359375,1462.0699462890625,16.399999618530273,9970.800170898438,-11403.00048828125,111.99999809265137,15.800000429153442,-19.800000190734863,473.8999938964844,255.0,255.0,False,-0.01697019820286547,-2.2604291794636713,-0.0009334587893361314,True,124.0,False,16,False,16,,Cool boi,76561198015950686,7.0,-174.07000732421875,4857.85009765625,18.34000015258789,3953.699951171875,13207.39990234375,2.5,-0.0,-0.7000000029802322,2229.1000366210938,243.0,255.0,True,-0.017048894257105058,1.8055963821457306,0.00020948255444894169,True,61.0,False,4,16,20,
67,4863,152,False,False,1,3989.905709942828,-1600.56005859375,2027.6800537109375,98.19999694824219,4745.0,-386.30001068115234,2047.1000671386719,423.69998931884766,5203.900146484375,-2243.699951171875,1.0,0.5613742157446345,2.8974093911899987,-1.734253110412241,76561198039309853,enpitsu,25.0,-1859.1099853515625,1896.8699951171875,17.049999237060547,6545.9002685546875,-1407.1000671386719,3.700000047683716,6.200000047683716,-1.8000000715255737,386.6999816894531,128.0,128.0,,-0.016639631564588222,-2.853288340489452,0.0005011183133042837,True,20,False,117.0,False,22,,bf81d8692db,games5425898691,19.0,-1662.8800048828125,-1850.0999755859375,17.010000228881836,15677.19970703125,-2166.7999267578125,2.3000000417232513,-0.29999999329447746,0.5000000074505806,1946.199951171875,128.0,255.0,,-0.009617001073636281,-3.0661275563356645,5.265094899049016e-05,True,False,24,24,140.0,False,,Outer Heaven,76561198019325819,7,-1424.1600341796875,1639.6600341796875,17.059999465942383,3125.5999755859375,14857.7001953125,-3.100000023841858,-0.0,-0.0,2125.8999633789062,255.0,255.0,,-0.016771649425141734,1.7117572227558837,-2.1407828787989637e-05,True,133.07688610528103,True,16,False,16,,Cool boi,76561198015950686,7.0,-426.010009765625,5381.669921875,19.59000015258789,-3382.0999145507812,-6260.2001953125,-193.29999923706055,-250.9000015258789,-174.89999771118164,2406.6000366210938,234.0,255.0,,-0.04736898771232654,-1.088307195266554,-0.01340909000189681,True,61.0,False,4,16,20,
