,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
10,680,18.0,False,False,0,4961.97404458461,-3908.179931640625,1196.9100341796875,162.5,3173.2000732421875,15653.900146484375,-1330.0,1769.4999694824219,-678.3999633789062,1488.6000061035156,0.0,-0.03795048849660108,-1.3357503218134021,-0.08632101156985647,be8c27d163b,D. Artic,10.0,-4032.010009765625,1198.3900146484375,118.56999969482422,1804.1000366210938,16615.10009765625,-2627.0001220703125,-381.5999984741211,-1022.6000213623047,73.89999866485596,255.0,114.0,,0.17898960086952556,1.4645486892380708,0.9553375902419224,False,8,False,8,170.59934637623454,True,,76561198172758054,berou,9.0,-1745.3499755859375,-608.9400024414062,16.989999771118164,3330.1998901367188,18447.80029296875,4.600000083446503,0.09999999776482582,0.7999999821186066,-963.4999847412109,202.0,80.0,,0.009609054645765723,1.3535811095205232,3.6872021909444012e-06,True,6,184.0,False,6,False,,enpitsu,76561198039309853,25,-67.91000366210938,-2913.179931640625,82.52999877929688,-628.1000137329102,18555.400390625,2526.199951171875,-5492.80029296875,-277.90000915527344,34.30000066757202,255.0,128.0,False,0.3544669340413429,1.6236538931694102,0.0007314570569578999,True,31.0,False,8,False,7,8.0,games5425898691,bf81d8692db,18.0,-3787.989990234375,3495.06005859375,16.3700008392334,5318.699951171875,3718.9999389648438,-12.699999809265137,-283.99999618530273,-219.50000762939453,1350.2999877929688,128.0,255.0,0.0045945585604427325,0.5326122022311384,-0.00390802441601629,True,255.0,False,6,False,6,,
11,693,18.0,False,False,0,4231.03370193539,-3570.010009765625,1861.0799560546875,120.20999908447266,12498.900146484375,9440.900268554688,904.8999786376953,1348.8999938964844,-2690.4000854492188,607.9999923706055,0.0,0.27141415353185183,-0.5269913605338568,0.9597177389036212,be8c27d163b,D. Artic,10.0,-3636.739990234375,1941.030029296875,16.59000015258789,13442.2998046875,11278.00048828125,56.10000133514404,-49.000000953674316,18.899999856948853,-460.60001373291016,128.0,128.0,,0.010900226840652852,0.6547446459965751,-0.00644555650138675,False,8,False,8,156.0,False,,76561198172758054,berou,9.0,-1473.1199951171875,282.7300109863281,16.989999771118164,7814.89990234375,16835.999755859375,4.699999988079071,0.0,-0.29999999329447746,-1500.2999877929688,156.0,3.0,,0.009610543301443824,1.0995274441780423,-0.00010264603557959445,True,6,184.0,False,6,False,,enpitsu,76561198039309853,25,-94.62000274658203,-2123.47998046875,103.30999755859375,-623.6999893188477,18500.6005859375,-152.7999973297119,-5492.1002197265625,-293.29999923706055,6.700000166893005,255.0,128.0,False,-0.2876279993577935,-1.517063604731828,3.1402875496654303,True,31.0,False,8,False,7,,games5425898691,bf81d8692db,18.0,-3407.199951171875,3675.47998046875,17.010000228881836,9395.499877929688,3032.0999145507812,2.3999999463558197,-0.5000000074505806,-0.09999999776482582,1677.7000427246094,255.0,255.0,0.009527347369287753,0.2942359319102223,0.0003701847778366032,True,255.0,False,6,False,6,,
12,710,19.0,False,False,0,3456.7889803358967,-2782.449951171875,2243.330078125,162.3800048828125,11850.6005859375,2345.7000732421875,4203.2000732421875,-2686.300048828125,-955.1999664306641,1490.5999755859375,0.0,-0.882842833675224,0.823034837682783,0.5532686953181174,be8c27d163b,D. Artic,10.0,-2820.830078125,2266.27001953125,22.020000457763672,14013.399658203125,1798.0999755859375,2999.89990234375,11.299999952316284,2.800000011920929,-489.50000762939453,128.0,156.0,,0.016841296088328718,0.09112674073740021,6.041816183756008e-05,False,8,False,9,156.0,False,,76561198172758054,berou,9.0,-738.0700073242188,975.6400146484375,16.989999771118164,14608.299560546875,9884.099731445312,4.4999998807907104,0.19999999552965164,0.0,351.6999816894531,168.0,170.0,,0.009609311413206941,0.5960439876164253,7.910743710281323e-05,True,6,184.0,False,6,False,,enpitsu,76561198039309853,25,-131.02000427246094,-1045.030029296875,48.13999938964844,-626.1000061035156,18612.19970703125,-2523.000030517578,-3435.1998901367188,-143.1999969482422,-220.79999923706055,255.0,128.0,False,-0.11283658561140836,1.6198380188516344,0.00198419707994024,True,47.51348833883962,True,8,False,8,,games5425898691,bf81d8692db,18.0,-2806.219970703125,3881.330078125,17.010000228881836,13621.8994140625,-1114.4000244140625,0.09999999776482582,0.0,0.0,-2271.0000610351562,255.0,0.0,0.009569562958265315,-0.1474298812345825,1.945365800482928e-06,True,229.94597845180064,True,6,False,6,,
13,742,20.0,False,False,1,7561.110717411683,1498.469970703125,-2397.070068359375,360.04998779296875,-9382.60009765625,19970.2001953125,8780.700073242188,4815.5999755859375,-1296.0000610351562,3336.099853515625,1.0,-0.6294585191247959,1.4326863080403316,2.0072739039611704,bf81d8692db,games5425898691,18.0,1499.9100341796875,-2469.010009765625,220.24000549316406,-3783.2998657226562,15447.60009765625,234.0999984741211,663.8999938964844,3601.9000244140625,4102.9998779296875,255.0,0.0,,0.7137775259033871,1.324949679474725,0.8068737462077349,True,7,False,8,199.0,False,,76561198039309853,enpitsu,25.0,42.75,-1570.1800537109375,17.030000686645508,3880.10009765625,-22670.30029296875,1.4000000059604645,-0.0,1.0999999940395355,1892.5999450683594,255.0,255.0,False,-0.016768603470890493,-1.8030295613523317,0.00012772774541293993,True,8,3.584645179010207,True,8,False,,berou,76561198172758054,9,303.5,-2017.6600341796875,16.989999771118164,8189.6002197265625,-5771.500244140625,5.099999904632568,-0.3999999910593033,0.09999999776482582,2657.2000122070312,255.0,255.0,False,-0.00955348146347884,-2.624597476037313,-2.0550751226099513e-05,True,184.0,False,6,False,6,,D. Artic,be8c27d163b,10.0,1156.1800537109375,-2424.52001953125,273.1099853515625,-13748.599853515625,-1244.7000122070312,-1407.4000549316406,-328.49998474121094,1863.0999755859375,-588.4000015258789,128.0,102.0,-0.6361952876685113,-3.0868649992458828,2.6629107571820874,False,156.0,False,8,4,10,,
14,880,25.0,False,False,0,10248.476901834143,2386.610107421875,-4568.5400390625,110.7300033569336,19555.30029296875,7457.5,1611.4999389648438,-3986.9000244140625,-1793.3000183105469,857.3000335693359,0.0,0.28648975768901275,-0.9410471294344727,-0.05629383323038247,76561198172758054,berou,8.0,2212.35009765625,-4599.64990234375,17.010000228881836,14960.10009765625,5598.3001708984375,-0.3999999910593033,5.600000023841858,1.8000000715255737,-920.4000091552734,255.0,128.0,,0.009598096366480425,0.30971032180448776,4.044977528070293e-05,True,8,False,8,110.80879116058348,True,,be8c27d163b,D. Artic,10.0,3477.489990234375,-3508.030029296875,17.049999237060547,-10297.39990234375,-17831.500244140625,2.7000001072883606,0.0,-0.29999999329447746,-37.00000047683716,255.0,128.0,False,0.01676571498181681,-2.0985267392774785,-1.681921362941589e-05,True,12,0.0,False,10,4,,enpitsu,76561198039309853,25,-2928.14990234375,1774.9300537109375,17.040000915527344,10363.299560546875,-9067.999877929688,3.799999952316284,0.5000000074505806,-0.3999999910593033,12.200000286102295,255.0,128.0,,0.016748438381805307,-0.7172590561031748,-6.141062768250227e-05,True,255.0,False,8,False,8,,games5425898691,bf81d8692db,18.0,,,,,,,,,,,,,,,True,,,,,,,
15,890,26.0,False,False,0,10253.124918643765,3076.860107421875,-4312.14013671875,133.55999755859375,3963.800048828125,-13334.7998046875,12849.100341796875,-4646.700134277344,3436.0000610351562,1612.7999877929688,0.0,-0.9211815737554623,0.20130407208352905,-1.2547813569934196,be8c27d163b,D. Artic,10.0,3112.68994140625,-4251.7001953125,15.140000343322754,-3604.89990234375,-17913.299560546875,-153.80000114440918,9.599999785423279,155.10000228881836,2112.5999450683594,255.0,253.0,False,0.03788195538134921,-1.7322072158982005,0.014827307327492977,True,10,4,12,255.0,False,,76561198172758054,berou,8.0,2714.360107421875,-4456.5400390625,17.010000228881836,15239.599609375,4598.900146484375,2.3000000417232513,-0.5999999865889549,-0.09999999776482582,1218.6000061035156,255.0,231.0,,0.009586609701160128,0.3058787747662861,0.00023862477037706474,True,8,102.0,False,8,False,,enpitsu,76561198039309853,25,-2567.429931640625,1460.489990234375,17.040000915527344,10631.400146484375,-9260.10009765625,3.799999952316284,0.5000000074505806,-0.09999999776482582,0.0,255.0,255.0,,0.016752242384523216,-0.7165560110257087,-4.541814770313342e-05,True,255.0,False,8,False,8,,games5425898691,bf81d8692db,18.0,,,,,,,,,,,,,,,True,,,,,,,
16,981,29.0,False,False,0,9583.326904980173,777.8800048828125,-4296.009765625,248.8000030517578,-10478.699951171875,14168.199462890625,10070.700073242188,3983.900146484375,4039.2999267578125,-1952.4000549316406,0.0,-0.7920689922547709,-2.6471575088314645,0.5480243656718118,be8c27d163b,D. Artic,10.0,908.1400146484375,-4507.68017578125,126.08000183105469,-16523.199462890625,12179.200439453125,3188.699951171875,-327.59998321533203,-4538.500061035156,1387.2000122070312,255.0,247.0,False,0.17874042416904057,2.1227082330715374,-0.012565413394691789,True,11,4,14,153.28887750512808,True,,76561198172758054,berou,9.0,1118.010009765625,-4285.169921875,151.27999877929688,-17962.19970703125,-2888.3999633789062,3581.4999389648438,-38.09999942779541,567.7000045776367,-872.6000213623047,255.0,128.0,False,-0.20058270734933625,2.8856502000230795,0.03259151369934767,True,10,63.232808802717464,True,8,False,,enpitsu,76561198039309853,25,-352.8399963378906,-2593.31005859375,17.040000915527344,361.89998626708984,1168.7000274658203,3.799999952316284,-1.5000000596046448,0.7000000029802322,0.0,128.0,128.0,,0.01711876301613508,-1.8711324975437948,2.570436072073383e-05,True,156.0,False,8,False,8,,games5425898691,bf81d8692db,18.0,-1850.3299560546875,1639.1199951171875,17.010000228881836,-16162.5,-13074.300537109375,2.0999999344348907,-1.1999999731779099,-0.7999999821186066,-1081.9000244140625,255.0,71.0,0.00960212361644179,-2.488710726045867,-0.00014944806240640033,True,53.0,False,False,False,False,,
17,1060,32.0,False,False,1,4894.061686725831,2104.800048828125,397.57000732421875,409.8699951171875,4021.4999389648438,8082.60009765625,7853.699951171875,2638.900146484375,3719.5999145507812,-3898.699951171875,1.0,0.05129556360961809,2.8510483971217524,2.111692766190084,bf81d8692db,games5425898691,18.0,2177.030029296875,326.1199951171875,227.8699951171875,-9292.000122070312,-495.99998474121094,3941.300048828125,-3895.0,2081.999969482422,-0.19999999552965164,255.0,0.0,,1.068943098497017,0.4765873445231775,0.7667030900238732,True,3,False,4,223.7436043575246,True,,76561198039309853,enpitsu,25.0,2292.679931640625,350.739990234375,17.040000915527344,781.6000366210938,-21621.59912109375,3.799999952316284,-0.0,0.5999999865889549,-97.10000038146973,128.0,128.0,,-0.01685395948237969,-1.5966380656353438,8.03795863250688e-05,True,8,72.0,False,8,False,,berou,76561198172758054,9,3275.669921875,4431.47021484375,17.549999237060547,-3212.9000854492188,-7995.0,-895.2999877929688,-715.1999664306641,2672.7999877929688,-1244.4999694824219,255.0,128.0,False,-0.040989085009820056,-1.1123658298348587,0.019962036968645964,True,39.46515281738774,True,10,4,8,,D. Artic,be8c27d163b,10.0,2310.7900390625,409.5400085449219,210.32000732421875,-8180.4998779296875,-20319.49951171875,502.5,-922.3000335693359,-4594.700012207031,-2878.699951171875,255.0,0.0,-0.3697938798954815,0.5979936031799998,-0.6122991409405807,True,109.50125573527427,True,13,4,16,,False
18,1135,34.0,False,False,0,7947.81951393635,-3147.780029296875,-2482.159912109375,133.5800018310547,2561.6000366210938,11380.2001953125,3441.9000244140625,4691.199951171875,-3342.9000854492188,-1678.3000183105469,0.0,0.5542413942642677,-0.9679941768534831,0.6322391776261591,76561198172758054,berou,9.0,-3188.8798828125,-2595.5400390625,14.350000381469727,659.3000030517578,8443.400268554688,-444.70001220703125,-474.50000762939453,2259.600067138672,-1805.5999755859375,255.0,106.0,,0.04450623093069642,1.454944423677137,0.0681415114420464,True,8,4,10,228.7061850101717,True,,be8c27d163b,D. Artic,10.0,114.88999938964844,2149.22998046875,17.049999237060547,8815.800170898438,-11121.8994140625,-2.0999999344348907,1.1999999731779099,-1.2999999523162842,200.10000228881836,255.0,128.0,False,0.01675463479579913,-0.8823850782312785,-0.00018600511516459216,False,16,75.9607828355605,True,14,4,,enpitsu,76561198039309853,25,186.6999969482422,3220.43994140625,17.040000915527344,-3920.4998779296875,14974.7998046875,4.4999998807907104,-0.19999999552965164,0.9000000357627869,2363.300018310547,255.0,255.0,True,0.016764622349204197,1.9123139385001202,7.268245477052113e-05,True,61.0,False,8,False,8,,games5425898691,bf81d8692db,18.0,-160.7100067138672,381.70001220703125,17.010000228881836,-6360.2001953125,9693.699951171875,2.5,-0.09999999776482582,0.0,2375.0999450683594,255.0,255.0,0.009532319984758763,2.213651476632485,-1.0316912469433261e-05,True,205.0,False,4,False,4,,
19,1165,36.0,False,False,0,6697.368957109741,-2872.719970703125,-1259.010009765625,120.0,4173.399963378906,14567.60009765625,275.6999969482422,1794.6000671386719,-2790.7998657226562,-1527.2000122070312,0.0,0.6158099242751248,-0.8899620695181051,0.9037084085489993,76561198172758054,berou,9.0,-2929.7099609375,-1385.489990234375,16.489999771118164,3134.2999267578125,13333.599853515625,-477.99999237060547,-1592.5,1980.8000183105469,-1111.8000030517578,255.0,94.0,,0.026769315717958455,1.3207053718319264,0.013038174968141256,False,8,4,10,183.9292731285095,True,,be8c27d163b,D. Artic,10.0,1895.1199951171875,874.2999877929688,17.049999237060547,21231.8994140625,-8834.600219726562,2.5,0.5000000074505806,-0.3999999910593033,-70.19999980926514,255.0,128.0,False,0.01680555614087339,-0.3968172518271476,-2.7605928840439507e-05,True,16,0.0,False,14,4,,enpitsu,76561198039309853,25,-277.1499938964844,3892.830078125,17.040000915527344,1943.699951171875,2797.0999145507812,4.099999964237213,0.0,0.19999999552965164,1690.2999877929688,0.0,0.0,False,0.01693053589946453,-1.9316075082134911,0.00013059618766447524,True,61.0,False,8,False,8,,games5425898691,bf81d8692db,18.0,-1424.0999755859375,758.3400268554688,17.010000228881836,-14715.30029296875,5698.2000732421875,-0.09999999776482582,0.3999999910593033,-0.5999999865889549,-8.600000143051147,255.0,128.0,0.009564564215194285,2.770857515510806,4.521473809135161e-05,True,176.8129032401628,True,4,False,4,,
20,1182,36.0,False,False,0,5652.746595114223,-2561.919921875,-261.69000244140625,95.61000061035156,6869.0997314453125,20235.799560546875,1653.3999633789062,-2052.5999450683594,-1446.9000244140625,-1490.3999328613281,0.0,-0.011953510731790061,-1.0423246526046779,2.655236239375775,76561198172758054,berou,9.0,-2656.7900390625,-473.5199890136719,21.950000762939453,5118.0999755859375,18594.300537109375,3000.2999877929688,6.200000047683716,-8.00000011920929,157.2000026702881,255.0,128.0,,0.009934743229623656,1.3099499419825755,0.00018197521416612363,False,8,4,11,130.68812053177945,True,,be8c27d163b,D. Artic,10.0,3172.31005859375,309.1300048828125,17.049999237060547,19450.699462890625,-11842.099609375,3.1999999284744263,0.09999999776482582,-0.09999999776482582,-2105.2999877929688,255.0,0.0,True,0.016771123987594862,-0.6172479051712659,-0.00023368094990517787,True,16,0.0,False,14,4,,enpitsu,76561198039309853,25,-299.260009765625,4325.60009765625,17.040000915527344,-1992.7000427246094,9026.599731445312,3.8999998569488525,0.0,-0.7999999821186066,0.0,0.0,128.0,False,0.01689189500032865,-1.353482212985824,-6.833220787138777e-05,True,61.0,False,8,False,8,,games5425898691,bf81d8692db,18.0,-2257.25,1205.52001953125,17.010000228881836,-11291.99951171875,11137.80029296875,2.199999988079071,1.2999999523162842,-0.9000000357627869,-1577.7999877929688,255.0,0.0,0.009604273443144138,2.3341998842352747,-0.00010752715506122829,True,208.0,False,4,False,4,,
21,1198,37.0,False,True,0,4235.92481384563,-2034.530029296875,1059.949951171875,93.87000274658203,9870.599975585938,23220.80078125,997.9000091552734,-3376.099853515625,-768.7000274658203,2293.300018310547,0.0,-1.1186275824794123,-1.1652822137625205,-2.644045533633259,76561198172758054,berou,8.0,-2078.949951171875,752.8400268554688,108.94999694824219,10092.899780273438,20666.59912109375,-153.69999885559082,-1314.6000671386719,5339.69970703125,95.50000190734863,255.0,104.0,,-0.2014767569376727,2.3804562834252927,-2.8669475975622105,False,9,4,12,92.0,False,,be8c27d163b,D. Artic,10.0,3516.77001953125,-687.6400146484375,17.049999237060547,-7632.2998046875,-16425.2001953125,3.1999999284744263,0.09999999776482582,0.0,-2066.9000244140625,255.0,0.0,False,0.016777116154794793,-2.082435613494516,1.2461616475256141e-05,True,16,255.0,False,14,4,,enpitsu,76561198039309853,25,-422.1700134277344,4882.2998046875,17.040000915527344,-2454.199981689453,11115.2001953125,3.8999998569488525,-1.1999999731779099,-0.5000000074505806,0.0,255.0,0.0,False,0.016794260525906567,-1.3534811243127298,-1.7574093341815547e-05,True,57.903578440348305,True,8,False,8,,games5425898691,bf81d8692db,18.0,-2609.510009765625,2010.18994140625,17.010000228881836,288.6000061035156,14938.399658203125,2.3000000417232513,0.0,0.3999999910593033,-2010.2000427246094,255.0,0.0,0.009580697726224996,1.4910567488237365,-4.6221569450760096e-05,True,208.0,False,4,False,4,,
22,1232,38.0,False,False,1,8889.480415171496,893.219970703125,-3749.47998046875,96.30999755859375,-20854.09912109375,-10840.10009765625,4214.5001220703125,5124.000244140625,1435.3999328613281,-2771.7999267578125,1.0,1.1689058276426152,-2.6256929986514,-0.24162171288631656,bf81d8692db,games5425898691,18.0,1055.2900390625,-3789.969970703125,17.010000228881836,-18823.00048828125,-13217.099609375,0.0,-0.5999999865889549,-0.3999999910593033,-1929.7999572753906,255.0,0.0,,-0.009594013967433293,-0.5398754602421028,-6.021786474965308e-05,True,4,False,4,101.65979356150471,True,,76561198039309853,enpitsu,25.0,541.4000244140625,-4579.39990234375,17.040000915527344,5053.800048828125,9935.30029296875,3.799999952316284,-0.5999999865889549,-1.0999999940395355,-69.29999828338623,255.0,128.0,False,-0.016710832389927877,2.0500736455947566,0.00011889032803663806,True,10,0.0,False,8,False,,berou,76561198172758054,8,843.0800170898438,-3284.0,126.5,-4920.299987792969,-22420.2001953125,1456.300048828125,3533.9999389648438,4034.8001098632812,1216.9000244140625,255.0,255.0,,-0.22628428730213773,-0.8520696936841623,-1.0955986515628502,False,54.676464549956776,True,14,4,11,28.0,D. Artic,be8c27d163b,10.0,-1907.0699462890625,696.3699951171875,17.049999237060547,11587.80029296875,-9944.69970703125,2.5999999046325684,-0.5000000074505806,0.19999999552965164,-7.300000190734863,255.0,128.0,-0.016791372617212176,-2.4314279743690252,5.1169607209317445e-05,True,255.0,False,14,4,16,,False
23,1265,39.0,False,False,1,10469.899393083155,-1645.1800537109375,-5016.830078125,198.41000366210938,-19585.0,6877.80029296875,2618.2000732421875,1385.7000732421875,-135.50000190734863,5836.199951171875,1.0,0.4438637154456376,-1.9191919806892985,0.4471266056105323,bf81d8692db,games5425898691,18.0,-1465.4599609375,-4976.08984375,98.11000061035156,-20992.80029296875,-8079.6002197265625,2987.9998779296875,168.60000610351562,-1667.1000671386719,-1546.7999267578125,255.0,128.0,,-0.1971053881511403,-0.05241821055952394,0.022955150362445484,True,4,False,6,104.0,False,,76561198039309853,enpitsu,25.0,1414.5899658203125,-2909.52001953125,66.20999908447266,7831.400146484375,14971.99951171875,-1994.1000366210938,-2104.199981689453,1157.7999877929688,191.00000381469727,255.0,0.0,False,0.44496686172409317,2.1121442979751714,0.08816305053780632,False,10,0.0,False,10,False,,berou,76561198172758054,8,256.1499938964844,-5775.14990234375,36.70000076293945,-2312.2999572753906,-11886.800537109375,461.19998931884766,-3037.0001220703125,814.3000030517578,-4512.5,239.0,41.0,,-0.046294262058592474,0.5385535467399455,-0.013142244512512424,True,83.0,False,14,4,12,,D. Artic,be8c27d163b,10.0,-1257.77001953125,-691.4199829101562,17.049999237060547,-8268.699951171875,-10855.899658203125,3.100000023841858,-0.0,-0.0,-2252.899932861328,255.0,0.0,-0.01674753689064976,-0.8546229056710549,-2.8327376577043406e-06,True,255.0,False,14,4,16,,False
24,1329,41.0,False,False,0,5188.486368833431,3790.56005859375,2913.669921875,309.5,-18604.69970703125,8969.69970703125,2116.6000366210938,2418.000030517578,637.400016784668,5454.000244140625,0.0,-1.310572334789783,-2.0947470113631668,-0.37260794319362317,be8c27d163b,D. Artic,10.0,3903.659912109375,2837.800048828125,308.5299987792969,-2751.7001342773438,16980.6005859375,-655.8999633789062,-2946.099853515625,-3506.7001342773438,3045.10009765625,128.0,228.0,False,1.0225900719302383,1.6200633251990524,-2.1152480676513683,True,14,4,18,201.0,False,,76561198172758054,berou,9.0,19.290000915527344,3351.550048828125,92.0999984741211,3050.10009765625,-21855.10009765625,-146.40000343322754,5451.300048828125,718.0999755859375,132.10000038146973,255.0,22.0,,-0.7218003010007825,1.7002587762535377,-3.1239947407696818,True,16,32.0,False,13,4,,enpitsu,76561198039309853,25,-2878.02001953125,4204.35009765625,17.059999465942383,12314.300537109375,8921.300048828125,1.8000000715255737,-0.09999999776482582,0.0,-2081.999969482422,255.0,128.0,False,0.01676457092675788,0.5609227290495811,1.771457249641448e-05,True,251.8426666593039,True,10,False,10,,games5425898691,bf81d8692db,18.0,2481.719970703125,3746.31005859375,17.010000228881836,-12414.7998046875,2161.0000610351562,2.5,0.0,-0.09999999776482582,-2326.0000610351562,255.0,0.0,0.00954808555801324,2.9024781574942677,1.0344716909852993e-05,True,255.0,False,4,False,6,,
25,1365,43.0,False,False,1,9479.155891825612,-1412.5799560546875,-4053.739990234375,128.86000061035156,3551.0000610351562,6847.19970703125,7635.3997802734375,2209.1000366210938,3397.3001098632812,4424.700012207031,1.0,1.2950589779374215,1.6000497428907619,0.568079129309994,bf81d8692db,games5425898691,18.0,-1362.6199951171875,-4187.97998046875,46.209999084472656,7918.2000732421875,6984.1998291015625,3470.4998779296875,4.900000095367432,4.000000059604645,2735.4998779296875,255.0,255.0,,-0.009439174728378201,2.2438937769795237,0.0001570949872727417,True,4,False,8,255.0,False,,76561198039309853,enpitsu,25.0,561.3699951171875,-4899.4501953125,17.059999465942383,-20576.298828125,-2300.500030517578,1.8000000715255737,-1.0000000149011612,-0.19999999552965164,-1914.9000549316406,255.0,0.0,False,-0.016770263671075133,-0.05085239797415813,-0.0001185638092588955,True,10,200.0,False,10,False,,berou,76561198172758054,9,-77.36000061035156,-382.9800109863281,17.010000228881836,3418.599853515625,21672.19970703125,2.0999999344348907,-0.0,-0.0,-2.199999988079071,170.0,128.0,,-0.009598260654080887,1.727575362782586,1.8997866216961398e-05,True,93.0,False,16,4,14,,D. Artic,be8c27d163b,10.0,-3358.780029296875,-4573.31982421875,107.23999786376953,7209.4000244140625,-7481.300048828125,-1093.6000061035156,-3407.7999877929688,1409.4000244140625,-1210.8000183105469,255.0,255.0,0.24171941430583851,-2.413707063508938,-1.020636363755497,True,201.0,False,14,4,18,,False
26,1431,45.0,False,False,1,7755.50179486226,-607.5,-2468.3701171875,94.47000122070312,-2151.300048828125,18012.7001953125,-419.39998626708984,-1767.2999572753906,4905.299987792969,833.3999633789062,1.0,0.7329250606391424,2.9033033064504474,-3.0662039992686134,76561198039309853,enpitsu,25.0,-547.219970703125,-2675.610107421875,17.059999465942383,-2600.10009765625,11828.00048828125,1.1999999731779099,-0.0,0.19999999552965164,0.0,255.0,128.0,False,-0.016716752225357377,1.3543941270599336,-1.830955322600414e-05,True,10,False,10,184.30902342642509,True,,bf81d8692db,games5425898691,18.0,806.760009765625,-3151.43994140625,17.0,14701.099853515625,2122.7000427246094,3.3000001311302185,-0.5999999865889549,-0.19999999552965164,496.1000061035156,255.0,128.0,,-0.009614901568166112,2.952897554464349,-0.00019019810477646483,True,8,204.0,False,6,False,,berou,76561198172758054,9,518.0,3085.570068359375,17.010000228881836,2513.800048828125,-5241.199951171875,2.3000000417232513,-0.0,0.09999999776482582,-2105.8999633789062,255.0,4.0,False,-0.00949789045082054,-2.0446326386842903,-6.915883300063649e-05,True,155.0,False,16,4,14,,D. Artic,be8c27d163b,10.0,-1270.7900390625,-2288.85009765625,15.8100004196167,9485.2001953125,18248.800048828125,121.00000381469727,97.5,-13.899999856948853,-1706.0000610351562,246.0,0.0,-0.02624675385102616,2.089066578975482,-0.0025536651536318352,True,168.0,False,16,4,20,,
27,1440,46.0,False,False,0,3607.733932258711,653.489990234375,1881.9599609375,104.61000061035156,-14188.499755859375,-1633.699951171875,6151.099853515625,2972.0999145507812,2227.899932861328,-4711.9000244140625,0.0,0.97182753384549,-3.0517039060676794,2.552159390072129,be8c27d163b,D. Artic,10.0,808.9600219726562,1821.6600341796875,17.059999465942383,-17355.50048828125,-8764.500122070312,2.0000000298023224,-0.3999999910593033,0.29999999329447746,-2053.699951171875,255.0,0.0,,0.01679928674598199,-2.748979292239654,-3.097265433069317e-05,True,16,4,20,168.0,False,,76561198172758054,berou,9.0,-551.8200073242188,-2820.6298828125,17.010000228881836,1025.6999969482422,8586.900024414062,2.3000000417232513,-0.09999999776482582,-1.0999999940395355,-1888.3999633789062,255.0,9.0,False,0.009518685877398314,1.4460252702982528,-9.772135133440753e-05,True,16,155.0,False,14,4,,enpitsu,76561198039309853,25,607.5599975585938,2173.75,17.020000457763672,317.99999237060547,-15166.199951171875,2.199999988079071,-2.3000000417232513,-0.7000000029802322,-88.50000381469727,255.0,128.0,False,0.016922488790461196,-1.5592885677999166,-1.8141479097121647e-06,True,156.06787935380015,True,10,False,10,,games5425898691,bf81d8692db,18.0,-1269.72998046875,3003.030029296875,17.0,-12192.099609375,-7642.19970703125,3.4999999403953552,0.19999999552965164,0.29999999329447746,2070.7000732421875,255.0,255.0,0.009609373388305913,-2.5220734712764568,4.514378531446491e-05,True,204.0,False,6,False,8,,
