,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
53,4123,116,False,True,1,2892.9800026998114,1135.3699951171875,2256.93994140625,215.85000610351562,-4480.299987792969,23662.19970703125,2926.199951171875,-2695.4000854492188,4584.800109863281,2777.3001098632812,1.0,0.022093341889960438,3.105100963658112,-0.5790356638342228,7621819524963697921,Loufiacre,8.0,1185.280029296875,2123.14990234375,108.12999725341797,-12055.999755859375,19371.099853515625,2886.7001342773438,687.6999664306641,-3527.60009765625,385.60001373291016,255.0,255.0,,0.19866520580920252,1.3694895433989773,-0.04725500782276063,True,6,5,64.0,False,False,,2665120328272868976,momogalexp,8.0,-1214.050048828125,22.760000228881836,17.010000228881836,-12645.10009765625,3006.6000366210938,0.0,0.19999999552965164,-0.5999999865889549,0.0,255.0,128.0,,-0.00953604564355974,0.23345356391928118,2.7910518017479747e-05,True,12.18535068727309,True,4,4,False,,enpitsu,76561198039309853,27,977.969970703125,1357.8699951171875,102.95999908447266,8634.400024414062,14387.2998046875,47.89999961853027,-4715.799865722656,2830.2999877929688,0.0,255.0,128.0,,-1.4249884644009525,2.1112778558526952,9.150048637646002e-05,True,4,False,3,0.0,False,,games5425898691,bf81d8692db,17.0,1506.1500244140625,3090.610107421875,55.220001220703125,-10590.0,4748.900146484375,3672.39990234375,544.7999954223633,578.4999847412109,2043.800048828125,255.0,164.0,0.013297253041061835,0.2159300836557535,-0.02159486582526162,True,200.0,False,False,3,False,,
54,4133,117,False,False,0,8258.18134393797,-957.8200073242188,-3117.949951171875,296.1199951171875,14458.800048828125,-7879.7998046875,11290.999755859375,5271.6998291015625,-2693.699951171875,976.1000061035156,0.0,1.1165223481641278,0.6941854667234342,2.0289917671852855,bf81d8692db,games5425898691,17.0,-1109.25,-3172.72998046875,153.80999755859375,14345.699462890625,2130.800018310547,2229.499969482422,-5221.300048828125,451.89998626708984,-1668.3000183105469,255.0,38.0,,0.10423257568189945,0.37175861125986803,-0.777172965591637,True,4,3,168.69840865494106,True,False,,76561198039309853,enpitsu,27.0,-1271.949951171875,-1847.7099609375,97.76000213623047,-8555.0,-14255.899658203125,-146.00000381469727,4715.899963378906,-2830.1998901367188,0.0,255.0,128.0,,-0.7552922243985172,1.0302700007555752,-3.1415670682600494,True,0.0,False,4,4,False,,momogalexp,2665120328272868976,8,1673.469970703125,-132.0399932861328,17.010000228881836,14680.6005859375,-3490.7000732421875,1.899999976158142,-0.09999999776482582,0.5000000074505806,0.0,255.0,128.0,,0.009557477714728523,-0.23345358578275116,2.5397266830880963e-05,True,4,False,4,0.0,False,,Loufiacre,7621819524963697921,8.0,-752.5800170898438,-2821.47998046875,142.17999267578125,12065.30029296875,-19580.699462890625,-153.90000343322754,-263.700008392334,5403.4002685546875,-991.6999816894531,255.0,255.0,-0.05756809185369919,-1.673176116274538,-2.647601867686532,True,64.0,False,5,6,False,,
55,4242,120,False,False,0,10308.213116414294,3562.25,-4154.259765625,116.44999694824219,1599.2999267578125,7127.1002197265625,5245.10009765625,-4466.700134277344,1204.000015258789,-3820.7000732421875,0.0,-0.5077163651470461,0.6984340201712499,0.44299530750641736,bf81d8692db,games5425898691,18.0,3611.360107421875,-4427.990234375,265.0199890136719,1223.8999938964844,1005.6999969482422,4938.299865722656,-380.60001373291016,-236.5999984741211,10.700000524520874,255.0,255.0,,-1.3057365234183436,-2.268211858043425,1.4686807845860301,True,6,4,144.0,False,False,,76561198039309853,enpitsu,27.0,102.61000061035156,-4172.5400390625,17.049999237060547,4144.700012207031,2901.4999389648438,3.0000001192092896,-0.7000000029802322,-0.3999999910593033,2081.199951171875,255.0,128.0,,0.016644650132271118,0.5543685437386083,0.00010815542594694655,True,31.0,False,4,4,False,,momogalexp,2665120328272868976,7,3535.580078125,756.6500244140625,17.0,3038.3999633789062,12299.300537109375,3.6000001430511475,0.0,0.5999999865889549,-3139.1000366210938,255.0,0.0,True,0.009561710730768322,0.9769781330834656,-9.305819257791895e-05,True,4,False,4,255.0,False,,Loufiacre,7621819524963697921,8.0,4071.89990234375,-1870.1199951171875,206.1300048828125,1078.1999969482422,10335.400390625,4466.199951171875,-438.4000015258789,-1713.3999633789062,-230.79999923706055,255.0,143.0,-0.4457384615640518,1.4810641215663516,-1.329124868159785,True,255.0,False,6,6,False,,False
56,4288,122,False,False,0,9406.220853866731,3820.449951171875,-2998.31005859375,99.33000183105469,848.3000183105469,6069.4000244140625,3274.2001342773438,-5030.0,952.7999877929688,-3128.900146484375,0.0,-0.809911042620466,-1.3542805450799904,-1.916728445068956,bf81d8692db,games5425898691,17.0,3896.159912109375,-3301.409912109375,28.68000030517578,-10357.5,14206.199951171875,-3918.699951171875,343.8999938964844,5333.4002685546875,-917.0999908447266,255.0,43.0,,0.16077845056761783,2.231246960383374,-0.17911018913753288,True,8,4,92.0,False,False,,76561198039309853,enpitsu,27.0,1053.1600341796875,-2877.110107421875,17.049999237060547,-2592.39990234375,12148.800048828125,3.1999999284744263,0.0,0.0,2352.7000427246094,255.0,128.0,,0.016710392721684623,1.8432974417765706,3.7813281818344144e-06,True,61.0,False,4,4,False,,momogalexp,2665120328272868976,7,3879.699951171875,534.75,23.309999465942383,-1648.0999755859375,-3110.4000854492188,-289.50000762939453,335.9000015258789,467.79998779296875,-1689.7000122070312,255.0,0.0,False,0.07791148837213832,-1.9481816611194145,0.1683776162634073,True,4,False,4,247.0,False,,Loufiacre,7621819524963697921,8.0,3656.72998046875,-1720.739990234375,27.049999237060547,1712.5,-13224.89990234375,3076.7999267578125,-3.3000001311302185,14.40000057220459,-1093.7000274658203,255.0,0.0,0.009542626939731465,-1.4041502353897888,-0.0007725167150786528,True,211.09801302673992,True,6,7,False,,False
57,4302,123,False,False,1,5373.676855534381,-3918.929931640625,2754.030029296875,175.25,-18950.6005859375,17194.100341796875,-607.7000045776367,301.8000030517578,-452.59998321533203,5975.2001953125,1.0,-0.0007626519619200789,-0.8519295798321885,0.38410254208147465,7621819524963697921,Loufiacre,8.0,-3742.89990234375,2634.139892578125,198.91000366210938,-68.29999923706055,18011.400146484375,484.7999954223633,-3836.400146484375,-8.00000011920929,3941.0000610351562,240.0,255.0,False,-0.6559749724152826,0.8481471980155414,0.7557236590706212,True,8,7,203.0,False,False,,2665120328272868976,momogalexp,7.0,-3649.989990234375,-323.79998779296875,17.010000228881836,6317.39990234375,5057.200012207031,2.5999999046325684,6.3999998569488525,8.299999833106995,1116.9999694824219,226.0,255.0,False,-0.009413950325867764,2.4936753904277422,-0.0001225178462242946,True,247.0,False,4,4,False,,enpitsu,76561198039309853,27,-695.9099731445312,2342.1201171875,17.049999237060547,8628.200073242188,-10202.60009765625,2.5,0.3999999910593033,-0.5000000074505806,6.200000047683716,255.0,255.0,,-0.016745827825742018,-2.2736226431468087,-6.0737162433376596e-05,True,4,False,4,61.0,False,,games5425898691,bf81d8692db,17.0,-3516.8701171875,2426.64990234375,147.1999969482422,5737.9998779296875,-16787.099609375,3346.400146484375,-441.3999938964844,55.0,-2552.7000427246094,255.0,255.0,0.0903689679970062,-0.9777509624690669,0.0042868774953218345,True,122.0,False,4,10,False,,
58,4354,125,False,False,1,3765.2816514173355,-2855.139892578125,4813.97021484375,1081.3800048828125,17309.000244140625,4443.0999755859375,5243.599853515625,-1101.2999725341797,2467.4000549316406,5357.1002197265625,1.0,0.5942399426335416,0.3324768263863403,0.4707930789364281,7621819524963697921,Loufiacre,8.0,-3018.489990234375,4804.27978515625,896.47998046875,8897.5,2113.5000610351562,8598.200073242188,1091.6999816894531,690.4000091552734,224.50000762939453,246.0,128.0,False,0.9427423448884784,2.814460831212768,1.962666652503312,True,10,8,182.84972051651246,True,False,,2665120328272868976,momogalexp,7.0,-1701.27001953125,1447.6500244140625,17.010000228881836,15230.400390625,14912.2998046875,2.0000000298023224,-3.3000001311302185,-3.1999999284744263,745.1999664306641,255.0,127.0,False,-0.009601207055561311,2.329293026425092,8.29165744566087e-05,True,187.0,False,4,4,False,,enpitsu,76561198039309853,27,61.61000061035156,3410.989990234375,17.049999237060547,-390.40000915527344,13981.700439453125,2.5999999046325684,0.09999999776482582,2.199999988079071,-847.2000122070312,255.0,128.0,False,-0.016768802557068675,1.6052058198180938,0.00024561783514263224,True,4,False,4,20.0,False,,games5425898691,bf81d8692db,17.0,-2712.360107421875,73.70999908447266,16.989999771118164,1958.9999389648438,5479.0997314453125,2.3000000417232513,-0.0,0.19999999552965164,-143.99999618530273,255.0,106.0,-0.009491186599726179,1.9130732571656566,-6.679675026402235e-06,True,94.46676118143144,True,4,10,False,,
59,4430,127,False,False,0,9701.260727014314,-1147.1300048828125,-4558.009765625,117.31999969482422,-6446.7999267578125,-12544.300537109375,-506.19998931884766,1274.000015258789,5355.10009765625,-2387.2000122070312,0.0,-0.6583446534450866,-1.705789390340806,-1.6862154603681485,76561198039309853,enpitsu,27.0,-1019.6300048828125,-4581.72998046875,107.9000015258789,-2826.300048828125,1296.300048828125,-70.99999904632568,-2467.899932861328,-4427.5,2134.4000244140625,255.0,255.0,False,1.401220078218574,0.6306992237432625,-2.113110405748021,True,6,5,0.0,False,False,,bf81d8692db,games5425898691,17.0,789.5599975585938,-3646.449951171875,17.010000228881836,-7509.000244140625,-13745.0,2.0999999344348907,0.0,0.0,5.699999928474426,255.0,128.0,,0.00959628861400593,-2.0699634366074693,-5.331008179378762e-06,True,110.0,False,12,6,False,,momogalexp,2665120328272868976,7,-1193.9000244140625,-4361.7998046875,144.33999633789062,-368.8999938964844,-15160.50048828125,5164.89990234375,-2578.800048828125,-766.9000244140625,4797.0001220703125,255.0,255.0,False,0.19015773847527564,-1.30938196796961,-0.5585340277434797,True,6,False,5,124.0,False,,Loufiacre,7621819524963697921,8.0,336.07000732421875,-4440.06982421875,848.6400146484375,-11196.99951171875,10413.599853515625,-10972.2998046875,2558.5000610351562,-280.10000228881836,559.900016784668,255.0,128.0,-0.1862828293956325,2.1258156745271437,-0.06399814029746442,True,69.90032699800307,True,8,10,False,,False
60,4432,127,False,False,1,619.1606360283962,1232.0799560546875,4619.990234375,111.81999969482422,11102.5,13953.299560546875,-2128.2000732421875,250.6999969482422,-5794.0997314453125,-1537.5999450683594,1.0,0.6344764235218836,1.304048495355205,-2.0367049271832403,2665120328272868976,momogalexp,7.0,1236.6300048828125,4437.580078125,189.38999938964844,6456.500244140625,7805.8001708984375,1294.2999267578125,2314.499969482422,-4728.500061035156,1591.6999816894531,255.0,255.0,False,-0.20162823554743384,0.9767136852897372,-0.9437198086719666,True,6,5,124.0,False,False,,7621819524963697921,Loufiacre,8.0,-240.6300048828125,4350.0,755.6500244140625,11670.10009765625,-11121.600341796875,-11289.89990234375,-1981.9000244140625,60.79999923706055,566.3999938964844,255.0,128.0,False,0.33568080599997735,-2.204418647448205,-0.18219461362275147,True,70.0,False,10,8,False,,enpitsu,76561198039309853,27,1038.0899658203125,4577.169921875,106.69999694824219,2761.300048828125,-683.0000305175781,-170.6999969482422,1666.6999816894531,5235.9002685546875,-239.20000076293945,255.0,255.0,False,-1.0102919871125309,0.06285409350462068,-2.9424279152566344,True,6,False,5,0.0,False,,games5425898691,bf81d8692db,17.0,-739.5499877929688,3738.1298828125,17.010000228881836,7498.499755859375,13750.30029296875,2.0999999344348907,-0.0,-0.0,1.8000000715255737,255.0,128.0,-0.009596289029481841,2.069762652338418,-4.367671416426533e-06,True,110.0,False,6,12,False,,
61,4488,129,False,False,0,10214.82358756924,-2503.280029296875,-4947.580078125,538.0700073242188,-26849.19921875,268.700008392334,4785.799865722656,4141.7999267578125,1335.3999328613281,4130.4998779296875,0.0,-1.4046353298136727,2.4679870083952626,-1.7205088027417548,bf81d8692db,games5425898691,17.0,-2277.35009765625,-4973.91015625,432.8999938964844,-20635.90087890625,6337.1002197265625,3365.0,-4896.600036621094,-2498.2000732421875,178.1999969482422,255.0,1.0,,-0.03003433763097578,2.6470274566390852,0.43169248821434775,True,14,7,21.818296586313547,True,False,,76561198039309853,enpitsu,27.0,-2139.580078125,-4197.02001953125,17.049999237060547,-12576.099853515625,3872.0001220703125,-1.899999976158142,-0.5999999865889549,-0.5000000074505806,7.5,255.0,255.0,,0.01670584375548693,2.8438822008640243,-2.3174690950457838e-05,True,0.0,True,6,6,False,,momogalexp,2665120328272868976,8,-2427.260009765625,-4920.3798828125,17.010000228881836,-9116.300048828125,-1496.6000366210938,-0.19999999552965164,2.0000000298023224,-0.09999999776482582,-172.60000228881836,255.0,128.0,,0.009499374432559856,-2.996985451707969,0.00020664346120567774,True,6,False,6,108.30706224133893,True,,Loufiacre,7621819524963697921,8.0,-2783.590087890625,-1450.3199462890625,18.0,-17378.399658203125,14462.900390625,-1470.3999328613281,-2152.100067138672,-442.00000762939453,-2188.3999633789062,215.0,0.0,-0.03536719323563757,2.484776401822278,-0.023615692440234915,False,22.0,False,10,12,False,,
62,4547,132,False,False,0,7799.994667450789,-3270.570068359375,-2289.760009765625,103.55999755859375,4853.2000732421875,8359.89990234375,5047.300109863281,-4532.300109863281,2631.199951171875,2921.300048828125,0.0,-1.2796939357805053,-1.310444413564436,2.2448903362198536,76561198039309853,enpitsu,27.0,-3432.639892578125,-2496.909912109375,17.049999237060547,198.99999618530273,3918.9999389648438,2.5999999046325684,2.3000000417232513,-0.09999999776482582,0.0,255.0,0.0,,0.01691258835060928,1.5200364548325285,5.628751042535142e-06,True,6,6,239.38118734667376,True,False,,bf81d8692db,games5425898691,17.0,-3647.510009765625,-2678.570068359375,16.639999389648438,10887.7001953125,8852.39990234375,78.49999904632568,34.100000858306885,133.29999923706055,1848.6000061035156,255.0,222.0,,0.004702055657861888,0.7269347283257599,-0.005882350242676781,True,4.0,False,14,8,False,,momogalexp,2665120328272868976,8,-3368.580078125,-1978.550048828125,17.0,6605.30029296875,19640.0,3.6000001430511475,-0.29999999329447746,-1.0000000149011612,1895.5000305175781,255.0,255.0,,0.009586084807630636,1.3086968183743064,9.859258110569937e-05,True,6,False,6,22.0,False,,Loufiacre,7621819524963697921,8.0,-3080.1298828125,1446.050048828125,17.030000686645508,9995.30029296875,-5324.000244140625,-0.5000000074505806,-4.4999998807907104,2.5,-874.8000335693359,255.0,39.0,0.009534549741397034,-0.49243638935228734,-2.0977355555761292e-05,True,255.0,False,10,12,False,,False
63,4576,133,False,False,0,6803.106435520117,-2757.449951171875,-1403.489990234375,280.42999267578125,10700.999755859375,18002.19970703125,6113.699951171875,2465.800018310547,-319.59999084472656,3014.8001098632812,0.0,-1.2189479747268213,-1.377246574843228,2.350866557564219,bf81d8692db,games5425898691,17.0,-2801.280029296875,-1454.550048828125,142.92999267578125,9137.19970703125,14836.400146484375,1494.4000244140625,-3933.5000610351562,3017.5,-2381.3999938964844,255.0,101.0,,1.033874066429921,1.3558578761428834,0.16106062598896062,True,16,9,4.0,False,False,,76561198039309853,enpitsu,27.0,-2512.3798828125,-779.3800048828125,15.710000038146973,12481.800537109375,11269.100341796875,33.499999046325684,-181.10000610351562,-6.800000071525574,-667.2000122070312,0.0,128.0,,0.0194091535367732,-2.5518084020944607,-0.0032555169792750287,True,206.0,False,6,6,False,,momogalexp,2665120328272868976,8,-3646.31005859375,4.300000190734863,17.0,-566.5999984741211,21719.89990234375,0.9000000357627869,0.0,-0.5999999865889549,-31.500000953674316,255.0,128.0,,0.009589934142528626,1.5929751706338648,7.583209038353676e-05,True,6,False,6,0.0,False,,Loufiacre,7621819524963697921,8.0,-2370.68994140625,122.11000061035156,74.5999984741211,-1862.8999328613281,-18756.400146484375,4079.5001220703125,-1171.2000274658203,163.29999923706055,-211.10000610351562,255.0,128.0,-0.06770219693414738,-1.724772368638427,0.0014040080796469238,True,186.09908815353148,True,10,13,False,,False
64,4629,135,False,False,0,3196.3370058452215,-766.9299926757812,1946.27001953125,247.85000610351562,8977.899780273438,13006.8994140625,1449.2999267578125,4938.500061035156,844.0000152587891,3301.199951171875,0.0,-0.5386013644048138,-0.9102123647419902,2.973713326722694,76561198039309853,enpitsu,27.0,-766.530029296875,1994.6400146484375,99.87000274658203,6404.69970703125,19584.89990234375,-1148.7000274658203,-3568.3999633789062,2111.999969482422,737.9000091552734,0.0,128.0,,1.3770897393536816,-1.9142106912836967,-0.04116568942968549,True,8,8,206.0,False,False,,bf81d8692db,games5425898691,17.0,-1062.3599853515625,620.25,90.04000091552734,14973.900146484375,9563.400268554688,402.79998779296875,-2506.0000610351562,4895.299987792969,72.89999961853027,255.0,128.0,,0.5910677575008833,-2.677406648917386,3.1247636758756485,True,0.0,False,18,11,False,,momogalexp,2665120328272868976,8,-2042.550048828125,3416.27001953125,17.0,17234.49951171875,11159.599609375,3.400000035762787,0.19999999552965164,0.19999999552965164,-1316.9999694824219,255.0,26.0,,0.009589017170987106,0.5438616236335085,-0.00014332931540348188,True,6,False,6,0.0,False,,Loufiacre,7621819524963697921,8.0,-2007.5400390625,-3756.909912109375,14.479999542236328,1685.5000305175781,-20448.900146484375,-190.59999465942383,1048.8999938964844,-187.90000915527344,-1856.6000366210938,212.0,0.0,-0.0012667819253164416,-1.543913135663628,-0.02667739637325731,True,174.0,False,12,14,False,,False
65,4659,136,False,False,1,8380.954038892523,-330.25,-3150.760009765625,94.56999969482422,-25959.3994140625,8027.60009765625,1186.1000061035156,667.6999664306641,-3168.599853515625,5051.000061035156,1.0,0.8454594056774981,-0.058604447013756375,2.132508913070949,2665120328272868976,momogalexp,8.0,-89.69000244140625,-3304.409912109375,177.10000610351562,-20099.200439453125,4836.000061035156,654.4999694824219,-2128.2000732421875,-5063.500061035156,-285.2000045776367,255.0,128.0,,-1.399671288425465,0.4262690908601646,-0.022715424121655108,True,8,7,0.0,False,False,,7621819524963697921,Loufiacre,8.0,3370.570068359375,4284.85009765625,17.020000457763672,13762.60009765625,-14468.399658203125,-1.5000000596046448,0.29999999329447746,-0.0,-1999.4000244140625,255.0,0.0,False,-0.00958780188279667,-2.2571786099495545,-9.17477148315664e-06,True,119.4149161641316,True,14,12,False,,enpitsu,76561198039309853,27,-240.22000122070312,-3895.330078125,17.049999237060547,-16590.699462890625,-9693.599853515625,2.7000001072883606,0.9000000357627869,-0.29999999329447746,-332.90000915527344,128.0,128.0,,-0.016738113236471622,2.663270618000712,0.0002441585952374434,True,8,False,8,206.0,False,,games5425898691,bf81d8692db,17.0,-653.6599731445312,-1553.72998046875,17.010000228881836,-16732.900390625,-4573.0999755859375,2.0999999344348907,0.09999999776482582,0.5999999865889549,-126.09999656677246,255.0,128.0,-0.009641540344832465,-0.2529224851620918,8.923020586926057e-05,True,0.0,False,12,18,False,,
66,4840,142,False,False,0,6388.155276390646,3304.6298828125,327.17999267578125,235.86000061035156,27.100000381469727,1940.5999755859375,9047.2998046875,-240.40000915527344,16.49999976158142,2340.8999633789062,0.0,0.8285109442950092,0.2026121438921682,1.360505648083621,bf81d8692db,games5425898691,17.0,3289.669921875,308.3699951171875,76.83000183105469,-2915.2999877929688,-2773.800048828125,2538.6000061035156,-3884.1000366210938,3893.699951171875,45.999999046325684,255.0,138.0,,-0.5938425131017617,-2.2286702787955273,-0.07036160955891663,True,20,13,180.0,False,False,,76561198039309853,enpitsu,27.0,-363.94000244140625,-803.3800048828125,17.049999237060547,9804.299926757812,-7506.199951171875,3.100000023841858,5.199999809265137,-3.100000023841858,547.599983215332,128.0,255.0,False,0.016796277116978144,-0.6650195123196389,0.00012979238135972068,True,195.0,False,10,10,False,,momogalexp,2665120328272868976,7,2534.669921875,2781.360107421875,16.989999771118164,3402.0001220703125,-20696.69921875,4.399999976158142,0.0,0.0,-32.40000009536743,255.0,128.0,False,0.009604061939819754,-1.411648517699433,1.5793171091062554e-05,True,10,False,10,166.0,False,,Loufiacre,7621819524963697921,9.0,380.1700134277344,3694.010009765625,17.010000228881836,-2701.300048828125,-9282.19970703125,2.0999999344348907,-1.5000000596046448,-0.19999999552965164,-207.19999313354492,169.0,128.0,0.00971053383743667,-1.8710484411288049,7.43877464647168e-05,True,150.0,False,14,16,False,,
