,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
10,724,20,False,False,1,7906.5215592807,-1142.1800537109375,-2499.300048828125,108.69999694824219,11061.400146484375,-9957.000122070312,2863.5000610351562,-3545.7000732421875,4810.899963378906,-531.8999862670898,1.0,-0.41795680921035894,-1.2124582927457492,1.5726419087063612,76561198039309853,enpitsu,25.0,-1176.81005859375,-2347.860107421875,20.559999465942383,9528.800048828125,-8437.5,-865.8000183105469,424.1999816894531,-643.4999847412109,-896.6999816894531,255.0,128.0,,-0.04625493866671967,-2.38363064720552,-0.030091572752743233,True,99.0,False,8,False,8,,bf81d8692db,games5425898691,25.0,-448.67999267578125,-2334.330078125,17.020000457763672,747.3999786376953,-10840.2001953125,1.7000000178813934,0.09999999776482582,-0.0,-2245.2000427246094,128.0,0.0,,-0.009620812691542663,-1.5805914684805706,1.3415888059857455e-06,True,4,False,183.0,False,4,,Carlagr27,ba55cb3f8fb,12,-1838.9300537109375,185.0500030517578,17.010000228881836,10316.199951171875,-1575.8000183105469,2.5999999046325684,-0.5999999865889549,0.09999999776482582,-0.09999999776482582,167.0,128.0,False,-0.00956450832882231,-2.9899325119972064,5.783265202165957e-05,True,238.0,False,4,False,4,,Xxguruguillo74xX,250133438555295361,16.0,-964.02001953125,3109.1201171875,17.049999237060547,7044.7998046875,-12033.299560546875,3.1999999284744263,-0.29999999329447746,0.5000000074505806,-8.999999761581421,255.0,128.0,False,-0.016757736136245618,-2.099273498432569,5.253865091787017e-05,True,255.0,False,8,4,6,
11,738,20,False,False,1,8303.075899769554,-593.4000244140625,-3028.39990234375,175.35000610351562,7605.8001708984375,-23238.5009765625,2842.2000122070312,-1569.7999572753906,3998.2000732421875,4189.200134277344,1.0,0.5823394339159668,2.913811248639112,-1.628671498377934,bf81d8692db,games5425898691,25.0,-624.469970703125,-2855.7900390625,106.26000213623047,-5044.5001220703125,-12511.700439453125,247.09999084472656,3717.3001098632812,-423.3000183105469,4031.400146484375,255.0,231.0,,-1.1842206947067961,-0.5774681439122527,-0.4925641943177158,True,183.0,False,5,False,6,,76561198039309853,enpitsu,25.0,-795.6300048828125,-2874.02001953125,17.059999465942383,6594.0997314453125,-12865.899658203125,-2.8999999165534973,-0.0,1.0999999940395355,-156.70000076293945,255.0,128.0,,-0.01675799527960819,-2.0289634802896073,0.00013145921900786285,True,8,False,81.0,False,8,,Carlagr27,ba55cb3f8fb,12,-1309.3699951171875,104.12999725341797,17.010000228881836,11230.30029296875,-1716.0000610351562,2.5999999046325684,-0.5999999865889549,0.09999999776482582,0.0,184.0,128.0,False,-0.00956450832882231,-2.9899325119972064,5.783265202165957e-05,True,238.0,False,4,False,4,,Xxguruguillo74xX,250133438555295361,16.0,-615.0900268554688,2511.110107421875,17.049999237060547,7104.0997314453125,-12180.899658203125,3.1999999284744263,-0.09999999776482582,0.5000000074505806,0.0,255.0,128.0,False,-0.016757748272740902,-2.0987882359493977,4.8472704267303674e-05,True,255.0,False,8,4,6,
12,1016,21,False,False,1,5205.478666012788,8.880000114440918,10.670000076293945,93.27999877929688,14230.0,21828.30078125,907.7999877929688,4064.1000366210938,-3382.60009765625,0.0,1.0,-0.028184962213803785,0.00047206313117973325,-0.03387494085105304,76561198039309853,enpitsu,25.0,-44.97999954223633,-101.01000213623047,105.19999694824219,13226.300048828125,15891.099853515625,-52.800002098083496,-3546.7001342773438,2381.300048828125,3463.9999389648438,255.0,128.0,,-1.4929669633648424,2.2648498016903673,-0.08133307824401104,True,0.0,False,1,False,2,,bf81d8692db,games5425898691,20.0,2778.919921875,-4139.93994140625,17.010000228881836,17024.200439453125,-1540.0999450683594,2.800000011920929,-0.5000000074505806,0.29999999329447746,1906.7999267578125,128.0,255.0,,-0.009620432699273977,-3.116608522476327,5.7857987265198154e-05,True,False,False,0.0,False,False,,Carlagr27,ba55cb3f8fb,12,219.6699981689453,325.5799865722656,72.2300033569336,-14404.300537109375,-17761.700439453125,2453.000030517578,2450.2999877929688,-2032.7999877929688,-64.49999809265137,255.0,128.0,,-0.11488898295947879,-0.8763206864098775,-8.678708970992076e-05,False,2.0,False,4,False,3,,Xxguruguillo74xX,250133438555295361,17.0,22.3700008392334,1917.6800537109375,17.049999237060547,-102.39999771118164,-13687.19970703125,3.1999999284744263,-0.0,0.29999999329447746,-0.3999999910593033,255.0,128.0,,-0.01673174264461655,-1.5632359284074566,2.824608218423398e-05,True,116.0,False,False,False,False,
13,1090,24,False,False,0,6843.872505712373,3251.909912109375,-303.6600036621094,127.29000091552734,17015.30029296875,9159.000244140625,4889.800109863281,5927.0001220703125,-725.1999664306641,-586.6999816894531,0.0,1.209946935821096,-0.6069765451657652,2.2459471939444424,250133438555295361,Xxguruguillo74xX,17.0,3153.5,-423.010009765625,16.450000762939453,13509.7998046875,7376.7999267578125,-33.90000104904175,156.8000030517578,92.10000038146973,847.2000122070312,0.0,128.0,,0.013197717206791585,0.5383360273618443,-0.011710406640662403,True,73.0,False,False,False,False,,ba55cb3f8fb,Carlagr27,12.0,1607.219970703125,-386.5899963378906,17.010000228881836,11810.899658203125,-8958.200073242188,2.800000011920929,0.7000000029802322,-0.5000000074505806,-1958.0999755859375,255.0,0.0,,0.009595583467196607,-0.6999273252494197,-9.671338301042675e-05,False,4,False,0.0,False,4,,enpitsu,76561198039309853,25,-1225.949951171875,401.8399963378906,17.059999465942383,-10274.599609375,2026.199951171875,-2.0000000298023224,0.0,-0.09999999776482582,2401.4999389648438,255.0,255.0,,0.016690626477763846,2.990761898883378,-5.364427264551045e-07,False,2.8017203192557076,True,2,False,2,,games5425898691,bf81d8692db,19.0,-250.99000549316406,2712.679931640625,17.010000228881836,20283.299560546875,9458.699951171875,2.7000001072883606,3.0000001192092896,1.1999999731779099,1075.8000183105469,255.0,255.0,,0.009604750542766499,0.44738089129267117,0.00012137614638203244,True,191.0,False,False,False,False,
14,1138,26,False,False,0,5587.127958914375,2769.219970703125,923.1099853515625,99.37999725341797,-7101.300048828125,4190.899963378906,3198.800048828125,-1806.9000244140625,-4175.899963378906,-3911.0000610351562,0.0,-0.5035350534681866,-1.0367126801668074,-0.3897884395680753,250133438555295361,Xxguruguillo74xX,16.0,2836.27001953125,730.510009765625,17.059999465942383,-5795.4998779296875,3232.9000854492188,1.8000000715255737,1.0000000149011612,-0.19999999552965164,-106.70000076293945,255.0,128.0,,0.016653870373765884,2.621896193151527,0.00013312852398290865,,255.0,False,False,False,False,,ba55cb3f8fb,Carlagr27,12.0,2770.449951171875,-2996.800048828125,17.010000228881836,5785.9002685546875,-17003.1005859375,2.5,0.0,-0.09999999776482582,0.0,255.0,128.0,,0.009612725536354333,-1.242802305049591,-2.2902314846178423e-06,True,4,False,,False,4,,enpitsu,76561198039309853,25,-3501.43994140625,5.269999980926514,17.059999465942383,-13425.400390625,3482.6998901367188,2.7000001072883606,0.0,0.0,-2536.0000610351562,255.0,0.0,False,0.016747070930283287,2.7985866378493944,-0.00013570359394641078,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,2490.93994140625,2560.610107421875,17.010000228881836,2682.60009765625,-22843.00048828125,0.0,-0.3999999910593033,5.199999809265137,-1035.2999877929688,255.0,0.0,,0.009594576339078014,-1.4752980668999707,-2.2721083107805412e-05,True,170.2218494415283,True,False,False,False,
15,1154,26,False,False,0,5134.377150424345,2357.320068359375,1167.8800048828125,229.00999450683594,-4619.100036621094,8519.89990234375,18615.10009765625,5853.0999755859375,1283.800048828125,303.6000061035156,0.0,0.5506876301773976,1.9705296081911774,0.8640249614200901,250133438555295361,Xxguruguillo74xX,16.0,2332.5400390625,1097.25,107.30999755859375,-10275.400390625,9844.099731445312,2586.7999267578125,-4020.4998779296875,-379.3000030517578,-3733.800048828125,255.0,98.0,,0.6361076264204348,2.499818912530746,0.4982806299279624,,233.0,False,3,False,4,,ba55cb3f8fb,Carlagr27,12.0,3063.330078125,-4010.3701171875,17.010000228881836,1453.5000610351562,-17340.0,3.0000001192092896,0.0,-0.7999999821186066,-2853.900146484375,250.0,0.0,True,0.009591193110090903,-1.693479965691661,-0.00015338453573529413,True,4,False,255.0,False,4,50.0,enpitsu,76561198039309853,25,-3816.080078125,557.0800170898438,17.450000762939453,3685.5999755859375,13169.200439453125,-139.79999542236328,-63.60000133514404,-471.30001068115234,-289.3000030517578,255.0,0.0,False,0.02941433905282289,1.2605715217285718,0.016685088371459583,True,217.33963870233106,True,2,False,2,,games5425898691,bf81d8692db,20.0,2396.489990234375,1224.3599853515625,99.83999633789062,253.60000610351562,-20402.39990234375,475.60001373291016,5211.9000244140625,324.59999084472656,-1726.300048828125,255.0,255.0,,0.6319667018933551,-2.3614507486263614,-0.6238067552686918,True,142.0,False,4,False,3,
16,1155,26,False,False,1,7067.152533212924,-2318.260009765625,-1153.9000244140625,334.8599853515625,10573.499755859375,5144.6002197265625,27046.8994140625,4326.700134277344,-1202.9000091552734,-2668.599853515625,1.0,-0.6991342196699907,-1.9415998470181446,1.0046747571214867,bf81d8692db,games5425898691,20.0,-2410.39990234375,-1169.8599853515625,104.4800033569336,-3385.1998901367188,12661.8994140625,509.50000762939453,-4046.0000610351562,1104.4000244140625,-3558.0999755859375,255.0,255.0,,-0.714085020798434,2.7547837849157224,-0.6509665902827051,True,142.0,False,3,False,4,,76561198039309853,enpitsu,25.0,3799.550048828125,-612.8599853515625,16.93000030517578,-4129.89990234375,-13530.6005859375,-121.80000305175781,-111.70000076293945,435.29998779296875,-150.79999923706055,255.0,0.0,False,-0.02152970268158273,-1.251829179594346,9.932632530541218e-05,True,2,False,214.03251600521867,True,2,,Carlagr27,ba55cb3f8fb,12,-3068.3701171875,4082.360107421875,17.010000228881836,-1057.699966430664,17231.300048828125,2.8999999165534973,0.09999999776482582,0.7999999821186066,-2957.0001220703125,251.0,0.0,True,-0.009594936458594149,1.815116929311852,-0.0001095347289590739,True,255.0,False,4,False,4,,Xxguruguillo74xX,250133438555295361,16.0,-2276.64990234375,-1110.780029296875,112.87999725341797,13480.400390625,-2813.800048828125,808.3000183105469,5488.800048828125,-275.40000915527344,-217.19999313354492,255.0,128.0,,-0.7986006759404263,-2.756993434340854,0.9756596377882891,,233.0,False,4,False,3,
17,1289,31,False,True,1,4662.905249014221,410.010009765625,502.489990234375,640.3599853515625,421.1000061035156,24133.00048828125,3960.8999633789062,4597.900085449219,-1682.2000122070312,3468.2000732421875,1.0,0.535095547906335,-1.1644137175677016,2.1462241709990972,bf81d8692db,games5425898691,20.0,452.25,331.5400085449219,508.0899963378906,12052.7001953125,17430.10009765625,1963.6000061035156,-4364.200134277344,-3318.2998657226562,-437.59998321533203,255.0,240.0,,0.28297374151435145,2.0094298737764795,-0.3399709540952867,True,17.9095054313701,True,5,False,6,,76561198039309853,enpitsu,25.0,398.1400146484375,-4339.8701171875,17.049999237060547,4441.9000244140625,2416.1000061035156,3.799999952316284,-0.0,-0.0,2288.699951171875,255.0,255.0,False,-0.016637060806197985,2.6471976570585714,-2.4562327218010964e-05,True,2,False,204.0,False,2,,Carlagr27,ba55cb3f8fb,12,300.7900085449219,1175.530029296875,697.8200073242188,10381.400146484375,-16676.700439453125,-6663.499755859375,1118.8999938964844,392.5,972.3000335693359,255.0,163.0,False,-0.06065186280824597,-1.9582594205914048,0.16768884754526964,True,94.0,False,6,4,4,,Xxguruguillo74xX,250133438555295361,16.0,-533.8499755859375,2109.3798828125,35.720001220703125,-1876.300048828125,11150.799560546875,-1133.0000305175781,-1620.2999877929688,5118.599853515625,1193.3999633789062,255.0,128.0,,0.15893979121123983,1.1964773714728527,-0.37817757512217565,True,255.0,False,6,4,4,
18,1293,31,False,False,0,5962.910999006001,-405.95001220703125,-802.739990234375,709.1199951171875,4099.100036621094,3198.3999633789062,8212.7001953125,5477.39990234375,993.3000183105469,-2238.5000610351562,0.0,-0.29243514379633034,1.4285267278753753,2.3301530428720816,ba55cb3f8fb,Carlagr27,12.0,-465.2699890136719,-914.8900146484375,583.260009765625,-10249.49951171875,14293.599853515625,-7870.2001953125,1059.7000122070312,-29.800000190734863,-724.8999786376953,255.0,128.0,False,0.19612616166905172,2.0735176470645174,0.1765647096531778,True,94.0,False,4,4,6,,250133438555295361,Xxguruguillo74xX,16.0,571.9600219726562,-2284.389892578125,17.420000076293945,2990.1998901367188,-11070.999755859375,-491.50001525878906,1222.2000122070312,853.3999633789062,-1572.8999328613281,255.0,39.0,,-0.00752625194586513,-1.2776129705139347,0.018848206811114546,True,4,4,255.0,False,6,,enpitsu,76561198039309853,25,-467.70001220703125,4280.39013671875,17.049999237060547,-4167.300109863281,-4932.200012207031,3.700000047683716,-0.09999999776482582,-0.29999999329447746,2348.800048828125,255.0,128.0,False,0.01664498597493516,-2.2831033863665993,-5.515836824202531e-06,True,204.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,-649.6900024414062,-619.510009765625,524.010009765625,-12935.400390625,-18819.300537109375,-154.7000026702881,4311.000061035156,2649.89990234375,-2154.600067138672,255.0,240.0,,0.18164864899508343,-2.400427542050304,-1.3278608426063738,True,5.38008579643827,True,6,False,5,
19,1374,34,True,True,1,5467.716941198666,-742.5,-76.44000244140625,296.4599914550781,-148.100004196167,31048.701171875,-2059.2999267578125,-4499.4000244140625,-259.3000030517578,-3960.7000732421875,1.0,-0.8611914433932039,-1.9086415889570052,2.2443113930019916,76561198039309853,enpitsu,25.0,-770.5800170898438,-236.3000030517578,230.55999755859375,-10220.700073242188,17014.300537109375,1250.6999969482422,-1306.3999938964844,-3589.7000122070312,-3956.7999267578125,255.0,128.0,False,0.33180120346171094,1.3458566365471933,-0.17212947908730544,True,120.0,False,3,False,4,,bf81d8692db,games5425898691,20.0,4078.860107421875,2995.7900390625,286.2300109863281,-134.60000038146973,-19813.199462890625,-9380.30029296875,1290.0999450683594,597.5,-233.09999465942383,255.0,0.0,,-0.4828083181134206,-1.5754803695181792,1.5684094335302636,True,6,False,198.55686890181673,True,6,,Carlagr27,ba55cb3f8fb,11,3397.050048828125,1914.8599853515625,17.020000457763672,-5630.9002685546875,22251.10107421875,1.0999999940395355,0.09999999776482582,0.29999999329447746,-356.6999816894531,255.0,128.0,False,-0.009602926114842878,1.355726535715234,0.00018486386027109707,False,0.0,False,6,4,4,,Xxguruguillo74xX,250133438555295361,16.0,-712.5700073242188,2995.5400390625,17.059999465942383,1198.3000183105469,12771.700439453125,1.8000000715255737,-0.0,-1.0999999940395355,-28.499999046325684,255.0,128.0,False,-0.01672581835046369,1.6680436000170797,0.00010271119849653277,True,255.0,False,6,4,4,
20,1688,36,False,False,1,5226.072527108849,40.529998779296875,-15.579999923706055,108.5,8797.19970703125,-7540.5999755859375,-207.5,333.49998474121094,-2451.9000244140625,3930.2999877929688,1.0,-0.07735271706183348,-0.059645240320004976,0.22225327625098862,76561198039309853,enpitsu,25.0,13.239999771118164,-208.0800018310547,104.18000030517578,6302.1002197265625,22029.29931640625,1908.9999389648438,-3468.2998657226562,4088.9999389648438,-1224.800033569336,255.0,0.0,,-0.6516893366434613,1.5484017685540223,0.5005037100326148,True,31.0,False,1,False,2,,bf81d8692db,games5425898691,20.0,-3387.72998046875,-3908.52001953125,17.010000228881836,-11269.49951171875,9251.300048828125,2.800000011920929,-0.29999999329447746,0.09999999776482582,-2086.699981689453,255.0,0.0,,-0.009576330127612104,0.753687421610827,-3.605305583896102e-05,True,False,False,255.0,False,False,,Carlagr27,ba55cb3f8fb,12,-17.559999465942383,106.62000274658203,104.91999816894531,-611.3000106811523,-3206.300048828125,506.30001068115234,2261.699981689453,364.59999084472656,5000.10009765625,255.0,128.0,,-1.4037148279441671,1.1123272091532361,-3.0929643762130836,False,31.0,False,4,False,3,,Xxguruguillo74xX,250133438555295361,18.0,606.3499755859375,1697.7900390625,17.049999237060547,-3866.7001342773438,-13322.900390625,3.1999999284744263,-0.0,0.5000000074505806,-0.5999999865889549,255.0,128.0,,-0.016744540702037562,-1.288223958027427,4.5835879705968536e-05,True,85.0,False,False,False,False,
21,1689,36,False,False,0,5186.971179456979,-65.36000061035156,19.969999313354492,106.30999755859375,-9391.400146484375,5182.5,-1806.6000366210938,-1592.7000427246094,3586.7001342773438,3957.6998901367188,0.0,0.15813070414962788,0.09496437571532325,0.13892438217408873,ba55cb3f8fb,Carlagr27,12.0,19.420000076293945,-96.77999877929688,105.7699966430664,503.3000183105469,2696.7999267578125,285.40000915527344,-3906.7999267578125,-1737.2000122070312,3459.5001220703125,255.0,128.0,,1.2477147969979085,-1.0480203557547592,3.0977251405345743,False,31.0,False,3,False,4,,250133438555295361,Xxguruguillo74xX,18.0,-593.4199829101562,-1653.260009765625,17.049999237060547,3883.0999755859375,13377.2998046875,3.1999999284744263,0.0,-0.5000000074505806,-0.19999999552965164,255.0,128.0,,0.016744540702037562,1.288223958027427,4.5835879705968536e-05,True,False,False,85.0,False,False,,enpitsu,76561198039309853,25,-75.68000030517578,147.38999938964844,120.16999816894531,-6620.30029296875,-1666.199951171875,56.19999885559082,5176.099853515625,-608.6999893188477,-1756.9000244140625,255.0,0.0,,1.2097083063914227,-0.383200501249881,1.3368609435696006,True,31.0,False,2,False,1,,games5425898691,bf81d8692db,20.0,3423.75,3876.239990234375,17.010000228881836,10521.8994140625,-9940.999755859375,2.800000011920929,0.29999999329447746,0.0,-2100.8999633789062,255.0,0.0,,0.009571491096266621,-0.8235532082565125,-4.181415844436433e-05,True,255.0,False,False,False,False,
22,1691,36,False,False,1,5198.594439682977,140.9499969482422,-3.4700000286102295,95.16999816894531,8400.900268554688,4321.600036621094,1852.5999450683594,-2710.7000732421875,-45.0,-1443.0999755859375,1.0,-0.4174975923320636,-0.1443879603649461,0.18971557582478507,76561198039309853,enpitsu,25.0,133.1699981689453,-141.75999450683594,118.7699966430664,7016.199951171875,375.2000045776367,-179.79999542236328,-4917.099914550781,432.5,-2425.800018310547,255.0,0.0,,-1.0372161604516437,-0.6560508194928584,2.7032178666984135,True,31.0,False,1,False,2,,bf81d8692db,games5425898691,20.0,-3502.169921875,-3786.360107421875,17.010000228881836,-8457.60009765625,11418.00048828125,2.8999999165534973,-0.29999999329447746,0.19999999552965164,-2134.600067138672,255.0,0.0,,-0.009570736118220942,1.0002058019262332,-4.727908468297983e-05,True,False,False,255.0,False,False,,Carlagr27,ba55cb3f8fb,12,-22.459999084472656,76.58000183105469,106.06999969482422,-312.8000068664551,-2298.000030517578,-131.5999984741211,4203.599853515625,3457.7999877929688,788.7000274658203,255.0,128.0,,-0.6910081175864888,0.8877580970090494,3.0563470599997733,False,31.0,False,4,False,3,,Xxguruguillo74xX,250133438555295361,18.0,560.8900146484375,1541.219970703125,17.049999237060547,-3917.39990234375,-13493.399658203125,3.1999999284744263,0.19999999552965164,0.3999999910593033,0.0,255.0,128.0,,-0.016744540702037562,-1.288223958027427,4.5835879705968536e-05,True,85.0,False,False,False,False,
23,1712,37,False,False,0,5611.616004174782,-793.510009765625,-470.67999267578125,104.5,-20953.9990234375,1812.4000549316406,3885.0,4632.699890136719,-1183.6000061035156,3624.5001220703125,0.0,-0.44327840817607234,-0.5231989991056863,1.6722817824185592,250133438555295361,Xxguruguillo74xX,18.0,-595.3599853515625,-529.5999755859375,16.68000030517578,-7094.0997314453125,10659.3994140625,-139.60000038146973,711.2000274658203,-458.49998474121094,4072.7999877929688,255.0,255.0,,0.008991459305859388,2.2506015435112623,-0.021397885022610377,False,85.0,False,False,False,False,,ba55cb3f8fb,Carlagr27,12.0,50.939998626708984,92.27999877929688,43.72999954223633,345.99998474121094,2387.5,-2667.2000122070312,-2897.60009765625,-507.79998779296875,-3114.5999145507812,255.0,0.0,,0.16790986120210222,1.564091102137186,0.3405193712735301,True,4,False,31.0,False,4,,enpitsu,76561198039309853,25,-641.8900146484375,116.68000030517578,61.779998779296875,-6606.7999267578125,-437.79998779296875,-2541.699981689453,768.7999725341797,-1253.499984741211,-4194.700012207031,255.0,0.0,,-0.16775086359044833,-1.3889368279351217,-0.4745944713835215,True,31.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,3309.0,2848.280029296875,17.010000228881836,-12921.700439453125,-8626.500244140625,0.5999999865889549,0.0,-0.09999999776482582,-2058.3999633789062,255.0,0.0,,0.00958330632589743,-2.6201769537441097,-2.85280220498488e-05,True,224.48141078538794,True,False,False,False,
24,1797,40,False,False,0,5950.619684913101,-3779.9599609375,-65.05999755859375,1075.6300048828125,13763.199462890625,10352.60009765625,6065.9002685546875,3474.2001342773438,-1260.4000091552734,-4726.600036621094,0.0,0.8050038728582757,-1.5134556952424703,1.938252516700765,250133438555295361,Xxguruguillo74xX,17.0,-3892.679931640625,-113.04000091552734,1028.2900390625,8076.099853515625,15315.799560546875,5575.7000732421875,-3973.800048828125,1915.0,3285.0,255.0,24.0,,-0.15340003308032818,2.0086423561647004,0.9729981173720937,True,0.0,False,3,False,4,,ba55cb3f8fb,Carlagr27,12.0,3647.949951171875,-29.829999923706055,17.020000457763672,10452.2998046875,-9683.699951171875,1.8000000715255737,0.0,0.0,-2914.8001098632812,255.0,0.0,True,0.00959950697600992,-0.9464204611613024,-8.456173388698165e-05,True,4,False,255.0,False,4,,enpitsu,76561198039309853,25,-4078.93994140625,812.6199951171875,678.9299926757812,2.800000011920929,11743.399658203125,1878.3999633789062,-2313.3999633789062,1.4000000059604645,0.3999999910593033,255.0,0.0,False,-0.10430037792900206,1.587619699638665,1.5688212828328796,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,372.9599914550781,5322.58984375,17.010000228881836,-10276.8994140625,1475.3999328613281,3.0000001192092896,0.29999999329447746,0.0,2368.9999389648438,255.0,255.0,,0.009544138661529485,3.0496694813864265,3.0872596433464275e-05,True,210.0,False,False,False,False,
25,1862,43,False,False,1,7365.115345542558,643.0399780273438,-2220.77001953125,714.9400024414062,-6839.69970703125,28506.99951171875,9503.300170898438,4803.2000732421875,-3347.60009765625,-965.0,1.0,-1.4595316216220753,-2.1465585998589827,0.5676703767780323,bf81d8692db,games5425898691,20.0,660.5599975585938,-2493.260009765625,556.9299926757812,-1818.6000061035156,22292.39990234375,5360.999755859375,-2135.8999633789062,-1338.0999755859375,-1047.699966430664,255.0,232.0,,0.865186850511551,1.717401065458061,-0.17831018827642325,True,102.11757418160798,True,3,False,4,,76561198039309853,enpitsu,24.0,2138.89990234375,-3673.280029296875,17.040000915527344,-21553.89892578125,-2628.3999633789062,5.0,-0.19999999552965164,-0.0,-2052.4000549316406,255.0,0.0,False,-0.016766190457496128,-0.0431038667677154,-2.1724735204774143e-05,True,4,False,200.0,False,4,,Carlagr27,ba55cb3f8fb,11,-1254.3499755859375,439.1300048828125,17.010000228881836,13981.700439453125,-870.1000213623047,2.8999999165534973,-0.3999999910593033,-0.0,2165.399932861328,255.0,255.0,False,-0.009586514419681447,3.1374977297311104,4.660255010025434e-05,True,202.0,False,4,False,4,,Xxguruguillo74xX,250133438555295361,17.0,2024.6700439453125,-3568.10009765625,34.099998474121094,-7093.4002685546875,-15890.6005859375,-6963.0999755859375,3478.699951171875,4092.0999145507812,-1184.4999694824219,255.0,128.0,,0.214234744510129,-1.5094828802311338,0.5144862928374125,True,0.0,False,4,False,4,
26,1959,46,False,False,1,2821.361066454552,-1508.1500244140625,3663.469970703125,108.73999786376953,-3839.1000366210938,-12169.300537109375,7161.400146484375,5577.1002197265625,-1759.4999694824219,-1341.300048828125,1.0,0.7146603339915343,2.2610336847774493,3.020909814629356,bf81d8692db,games5425898691,20.0,-1591.8199462890625,3454.8701171875,52.15999984741211,-10511.800537109375,19313.900146484375,3605.1998901367188,231.8000030517578,83.29999923706055,-2286.1000061035156,255.0,0.0,,-0.0023211485996776815,1.2542228410780945,-0.0002630239872982658,True,12.0,False,4,False,6,,76561198039309853,enpitsu,25.0,-504.92999267578125,-1638.9599609375,17.049999237060547,-9608.599853515625,16416.099853515625,3.1999999284744263,0.29999999329447746,-0.29999999329447746,-29.800000190734863,255.0,0.0,False,-0.01678717988215991,1.0445968875973237,4.143212722724549e-05,True,4,False,83.0,False,4,,Carlagr27,ba55cb3f8fb,11,-575.760009765625,4730.6298828125,17.010000228881836,-7448.699951171875,-2770.4000854492188,2.7000001072883606,4.099999964237213,-1.0000000149011612,1094.1999816894531,87.0,150.0,False,-0.009608849528309957,-0.38899641172125254,-1.514401412203197e-05,True,194.0,False,4,False,4,,Xxguruguillo74xX,250133438555295361,16.0,2579.81005859375,-101.01000213623047,17.059999465942383,-9547.39990234375,20608.30078125,1.899999976158142,-0.09999999776482582,0.19999999552965164,2.0000000298023224,255.0,128.0,,-0.016778237693934522,1.1367101275549654,-1.900393296998382e-05,True,164.0,False,4,False,4,
