,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
50,3664,117,False,False,1,10174.925940949652,1930.4000244140625,-4982.2099609375,1001.47998046875,-3997.6998901367188,10196.599731445312,8348.499755859375,-1182.300033569336,154.399995803833,5880.30029296875,1.0,-0.9482062874047009,1.1481901006189739,1.7938843857921274,bbd5ccab85b,TR James69,9.0,1862.699951171875,-5103.330078125,895.8599853515625,179.40000534057617,-408.4000015258789,8859.600219726562,503.69998931884766,-694.5999908447266,358.4000015258789,137.0,128.0,,1.5037974837634662,-2.93687348502483,-1.3631847312738972,True,20,126.0,False,20,False,,b23e57418fb,AyseAmZocken09,4.0,308.6400146484375,-4704.56005859375,17.049999237060547,-4808.900146484375,1991.300048828125,2.7000001072883606,-4.000000059604645,1.0000000149011612,1031.6999816894531,38.0,124.0,,-0.01692451927313772,-2.8863136801963205,-0.0001432617099484622,True,225.0,False,16,12,False,,games5425898691,bf81d8692db,21.0,2828.639892578125,-5038.56005859375,107.83999633789062,-7690.4998779296875,663.0000305175781,-6691.400146484375,3575.7998657226562,-808.3999633789062,-1061.9999694824219,255.0,0.0,,-0.7270329138286833,0.16969099073061067,0.8642143421760401,True,18,234.0,False,10,False,,enpitsu,76561198039309853,27.0,2726.1201171875,-1799.8900146484375,51.5,6187.0001220703125,18781.500244140625,-2048.2000732421875,-2234.9000549316406,731.9000244140625,0.0,255.0,128.0,,0.46353911159570654,1.8874764760723328,-5.1212187281540736e-05,,12,10,False,31.0,False,
51,3741,120,False,False,1,7355.558034362386,849.3200073242188,-2215.409912109375,793.7999877929688,-7034.1998291015625,19693.599853515625,9087.999877929688,-820.8000183105469,-1246.8000030517578,5811.300048828125,1.0,-0.597621312101215,2.99324559833311,1.975196243038636,b23e57418fb,AyseAmZocken09,4.0,880.9400024414062,-2311.090087890625,603.8900146484375,102.60000228881836,15542.39990234375,5397.2998046875,-1383.0000305175781,2291.999969482422,-1659.4999694824219,255.0,192.0,,1.0038099725841667,1.410107290349344,-1.1691948817960829,True,12,108.0,False,18,4,,bbd5ccab85b,TR James69,9.0,898.5499877929688,-2832.1298828125,981.6500244140625,-3908.5000610351562,17554.69970703125,-14337.099609375,2207.5999450683594,250.9000015258789,-831.9999694824219,135.0,128.0,False,-0.039179481713113445,1.5885854258504104,0.2841236270230548,True,0.0,False,22,20,False,,games5425898691,bf81d8692db,21.0,1181.97998046875,-704.7000122070312,17.010000228881836,-3470.5999755859375,18281.400146484375,2.0999999344348907,-0.5999999865889549,3.700000047683716,-668.3000183105469,255.0,119.0,,-0.009599771964156671,1.4013227239534771,-0.0001570204576242358,True,20,205.0,False,12,False,,enpitsu,76561198039309853,27.0,1293.0400390625,1319.3199462890625,17.049999237060547,-12741.300048828125,11565.999755859375,2.5,0.7000000029802322,-0.5999999865889549,-96.49999618530273,255.0,255.0,False,-0.016784828227563935,0.7479873953631466,0.00010631314703250759,True,12,10,False,252.0,False,
52,3833,123,False,False,0,9411.12781924548,1382.27001953125,-3991.199951171875,209.41000366210938,12393.699951171875,-2341.4999389648438,6768.699951171875,5564.2999267578125,-1692.5,1474.1999816894531,0.0,0.639004439022534,-2.1428297818487505,1.671078564940629,76561198039309853,enpitsu,27.0,1319.6199951171875,-4029.090087890625,63.4900016784668,14574.69970703125,-2194.4000244140625,2845.0,428.1999969482422,2845.4000854492188,0.0,255.0,128.0,False,0.08795577775367888,-0.14944465501401277,1.4436994980704781e-06,True,11,252.0,False,14,False,,bf81d8692db,games5425898691,20.0,1532.43994140625,-3859.090087890625,605.489990234375,10868.699951171875,-10191.900024414062,-3582.9998779296875,-1628.0999755859375,-2323.3999633789062,1558.0000305175781,255.0,160.0,,1.048777084351344,-1.880183714593797,0.6585210145159022,True,140.0,False,22,12,False,,AyseAmZocken09,b23e57418fb,5.0,348.67999267578125,-1544.1600341796875,17.059999465942383,16326.300048828125,1405.2000427246094,1.7000000178813934,1.0999999940395355,0.0,-1628.800048828125,255.0,0.0,,0.016788377608019395,0.06124607513672866,-0.0002575610240543179,True,18,81.0,False,12,4,,TR James69,bbd5ccab85b,9.0,3643.77001953125,-160.16000366210938,17.010000228881836,8581.599731445312,-17917.5,2.3999999463558197,0.19999999552965164,0.0,-2010.0999450683594,130.0,37.0,False,0.00957495042605389,-1.201279249864894,-2.6734198740417673e-05,True,24,22,False,255.0,False,
53,3883,125,False,False,0,10488.224946497385,3535.25,-4366.14990234375,347.3599853515625,-1054.1999816894531,7298.599853515625,-3056.7999267578125,1108.3999633789062,-4536.000061035156,-3767.60009765625,0.0,-0.6608478701333987,-3.0679885642578997,2.6341553036760676,76561198039309853,enpitsu,27.0,3495.949951171875,-4470.18017578125,112.80999755859375,6731.300048828125,5299.7998046875,1692.7000427246094,-2498.3999633789062,1171.2000274658203,2318.2000732421875,128.0,255.0,False,0.3173935107226559,1.048903099191547,-0.9074822538236283,True,12,255.0,False,14,False,,bf81d8692db,games5425898691,21.0,3320.68994140625,-4719.3701171875,285.07000732421875,8032.9998779296875,8160.2001953125,-3081.4999389648438,-1109.1999816894531,1406.199951171875,119.20000076293945,255.0,255.0,,0.2544062064597121,0.7795572240126334,-1.57077922401045,True,140.0,False,22,12,False,,AyseAmZocken09,b23e57418fb,5.0,3157.719970703125,-3487.219970703125,17.059999465942383,14029.3994140625,-12687.80029296875,1.7000000178813934,0.09999999776482582,2.5,1536.300048828125,0.0,255.0,,0.017205577454347754,-0.6985309981008682,0.00021596215403526324,True,18,38.0,False,12,4,,TR James69,bbd5ccab85b,9.0,3756.070068359375,-3789.159912109375,172.72000122070312,-2291.699981689453,-22034.3994140625,4943.800048828125,-1932.5999450683594,438.69998931884766,-745.5000305175781,129.0,92.0,False,-0.14491392619365162,-1.8225263310496005,0.001259043280975038,True,26,22,4,196.0,False,
54,3897,126,False,False,0,10122.08189158686,3475.39990234375,-3989.47998046875,117.91999816894531,-5928.599853515625,14604.300537109375,474.50000762939453,574.3000030517578,-2219.9000549316406,-5544.5001220703125,0.0,0.08399855063929546,0.9492706185235561,0.868889362404516,76561198039309853,enpitsu,27.0,3530.909912109375,-4113.990234375,13.529999732971191,-5690.8001708984375,9951.300048828125,-500.60001373291016,-687.7999877929688,1095.0,1268.6000061035156,255.0,128.0,False,0.022126164759782078,2.1520597263518053,0.024863637985458924,True,12,248.7615224751093,True,14,False,,bf81d8692db,games5425898691,21.0,3467.3701171875,-4240.52001953125,15.550000190734863,-5498.3001708984375,11437.19970703125,-1234.8999786376953,1454.7000122070312,3699.7000122070312,2138.6000061035156,255.0,253.0,,0.03419991567126989,2.092481634661166,-0.01431107478250967,True,140.0,False,22,12,False,,AyseAmZocken09,b23e57418fb,5.0,3877.14990234375,-3690.389892578125,23.290000915527344,11827.900390625,5846.6998291015625,1544.2999267578125,-408.69998931884766,-3548.900146484375,3027.3001098632812,255.0,255.0,False,-0.11986950454224758,0.5769184996021482,-0.12578431048030173,True,18,38.0,False,12,4,,TR James69,bbd5ccab85b,9.0,3417.1298828125,-4623.0498046875,351.260009765625,-10515.799560546875,-10457.7001953125,3599.2999267578125,1346.7999267578125,-1327.7999877929688,-4.600000083446503,155.0,0.0,False,-0.36957337783820093,-2.345955681394478,1.5679909555586031,True,26,22,4,196.0,False,
55,3908,126,False,False,0,9513.141758297326,3245.469970703125,-3424.35009765625,95.68000030517578,-5596.5997314453125,13411.600341796875,944.0000152587891,-2000.8000183105469,-2647.0999145507812,-4998.800048828125,0.0,-0.6469958805890984,-1.415792336973543,1.2083660089978083,76561198039309853,enpitsu,27.0,3210.2900390625,-3684.8798828125,17.020000457763672,-7267.1002197265625,13352.19970703125,-0.5000000074505806,13.200000524520874,-20.299999713897705,-1716.6000366210938,255.0,0.0,False,0.016824400383395003,2.042041539546874,0.0007437552756843917,True,12,214.34119564230727,True,14,False,,bf81d8692db,games5425898691,21.0,3131.489990234375,-3752.449951171875,16.979999542236328,-9946.799926757812,12136.500244140625,0.7000000029802322,-20.199999809265137,21.90000057220459,1027.7999877929688,255.0,128.0,,0.009486194280710566,2.2856698430243156,-0.0011074273864026332,True,108.66892037853117,True,22,12,False,,AyseAmZocken09,b23e57418fb,5.0,4051.1201171875,-3264.81005859375,149.91000366210938,-614.7000122070312,12978.499755859375,-914.4000244140625,-2168.8999938964844,531.1999893188477,1187.3999786376953,255.0,234.0,False,0.14227863729310797,1.6309631300177119,-1.1380531861182626,True,18,22.32600434108447,True,12,4,,TR James69,bbd5ccab85b,9.0,2973.0,-5008.9599609375,345.70001220703125,-9092.39990234375,-4668.500061035156,-6080.2001953125,2017.4000549316406,-2931.9000244140625,-1010.0,186.0,0.0,False,0.9144542300620158,-2.6689409960892716,1.560482806456504,True,26,22,4,189.74552279390315,True,
56,3920,127,False,False,0,8865.318710142317,2996.6201171875,-2825.010009765625,97.55000305175781,-7154.69970703125,19399.49951171875,1316.4999389648438,513.8000106811523,-3598.3999633789062,-1663.2000732421875,0.0,0.18063011168614607,2.0706148708563106,2.215103470457369,76561198039309853,enpitsu,27.0,3078.56005859375,-3030.090087890625,17.020000457763672,-1941.3999938964844,18487.099609375,2.5,0.0,-1.8000000715255737,1509.6000671386719,255.0,,,0.016773470748942493,1.6939151789115765,0.0003305750847566086,True,12,251.89713537052114,True,14,False,,bf81d8692db,games5425898691,21.0,2723.14990234375,-3232.64990234375,19.450000762939453,-10859.000244140625,12588.399658203125,2962.6998901367188,2.199999988079071,-2.3000000417232513,-108.80000114440918,255.0,71.0,,0.009605924046096111,2.3028606041555038,-0.0001418831163084417,True,102.0,False,23,12,False,,AyseAmZocken09,b23e57418fb,5.0,3820.639892578125,-2550.919921875,16.260000228881836,-6714.4000244140625,15114.599609375,-98.10000419616699,-74.29999828338623,660.5000305175781,123.10000419616699,255.0,166.0,,0.028873619881438033,1.9949677880983676,-0.013357801412827278,True,18,,False,12,4,,TR James69,bbd5ccab85b,9.0,2812.409912109375,-4862.5400390625,12.979999542236328,-2606.7001342773438,12170.0,-1001.1000061035156,2419.499969482422,2727.9000854492188,-83.19999694824219,255.0,,,0.009480464220204921,1.790569299207768,-0.01190318679385568,True,26,22,4,192.89713537052114,True,
57,3933,127,False,False,0,7915.655314326965,2665.719970703125,-1929.0699462890625,94.95999908447266,-6890.30029296875,18281.800537109375,735.9999847412109,-1795.0999450683594,-4042.7999877929688,-1663.2000732421875,0.0,-0.10306483217178329,1.0309872812063434,0.5542026576829682,76561198039309853,enpitsu,27.0,2639.93994140625,-2139.080078125,17.0,-10678.800048828125,19505.699462890625,5.099999904632568,-0.5999999865889549,1.4000000059604645,-1645.2000427246094,255.0,0.0,,0.016781539708051737,2.0349011355100473,-0.0002521445601943842,True,12,211.17470113180016,True,14,False,,bf81d8692db,games5425898691,21.0,2075.6298828125,-2481.8701171875,90.4000015258789,-14178.699951171875,16460.2001953125,-164.59999084472656,-4253.0999755859375,-3487.0999145507812,-20.999999046325684,255.0,128.0,,0.5174493078636461,-0.8818254453066865,-3.137158124017967,True,102.0,False,24,13,False,,AyseAmZocken09,b23e57418fb,5.0,3376.889892578125,-1976.969970703125,17.059999465942383,-12032.60009765625,10753.399658203125,1.2999999523162842,-0.29999999329447746,0.09999999776482582,66.10000133514404,255.0,128.0,,0.016767389785838863,2.419953057492547,-4.764926465613749e-05,True,18,,False,12,4,,TR James69,bbd5ccab85b,9.0,2630.6201171875,-4088.889892578125,16.989999771118164,-5760.7000732421875,16886.400146484375,2.3999999463558197,0.0,-0.7999999821186066,1674.1999816894531,255.0,255.0,,0.009578374414543317,1.9354449761731372,0.00018334934480214896,True,26,22,4,152.17470113180016,True,
58,3992,129,True,True,0,3562.7502353071095,1687.260009765625,2686.43994140625,96.06999969482422,-14992.7001953125,23892.19970703125,925.6999969482422,-2473.8999938964844,3046.0000610351562,-4538.800048828125,0.0,0.7694341733736398,-0.8194826129090036,0.23678663837122746,76561198039309853,enpitsu,27.0,1827.1300048828125,2557.179931640625,83.93000030517578,-13547.7001953125,17394.300537109375,2233.0999755859375,-1790.7000732421875,-5189.69970703125,331.6999816894531,255.0,255.0,,0.4819824383928663,1.9330188636691776,-0.43632839476164076,True,13,33.0,False,16,False,,bf81d8692db,games5425898691,21.0,-451.1700134277344,1617.280029296875,16.989999771118164,-9072.100219726562,21134.29931640625,4.399999976158142,0.0,0.0,0.0,255.0,128.0,,0.009601535255643464,1.976270180276698,1.0886345766372459e-05,True,0.0,False,24,14,False,,AyseAmZocken09,b23e57418fb,5.0,1638.1400146484375,1732.699951171875,124.0,-4074.4000244140625,22510.50048828125,-149.49999809265137,-5474.89990234375,-524.0000152587891,-12.400000095367432,128.0,128.0,,1.098185925983027,-1.4709114050383731,-3.136576965206267,True,22,,False,15,4,,TR James69,bbd5ccab85b,9.0,1555.010009765625,586.27001953125,16.989999771118164,2373.000030517578,22730.0,4.4999998807907104,0.0,-0.19999999552965164,-98.90000343322754,136.0,128.0,False,0.009594176669134301,1.4558471042361134,5.933472991410126e-05,True,28,24,4,67.0,False,
59,4278,130,False,False,0,5163.870133970799,-16.780000686645508,51.529998779296875,95.91999816894531,-8691.599731445312,24154.89990234375,1882.5999450683594,-336.30001068115234,32.40000009536743,5990.3997802734375,0.0,0.0024856235334438327,0.21653384200424808,-0.011934358348434567,bf81d8692db,games5425898691,21.0,65.04000091552734,-149.0399932861328,86.94000244140625,5380.5999755859375,20025.899658203125,2905.0,-1133.0999755859375,5122.5,-1650.8999633789062,255.0,17.0,,0.4529175703495435,1.378349588573756,0.4310025748164524,True,3,22.0,False,4,False,,76561198039309853,enpitsu,27.0,-3084.840087890625,-4067.81005859375,17.049999237060547,-517.0999908447266,-771.9000244140625,2.5,0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,,0.01631309654316333,0.9804979906747141,-7.618564526141429e-06,True,255.0,False,False,False,False,,AyseAmZocken09,b23e57418fb,4.0,3147.590087890625,4206.47021484375,35.560001373291016,6632.8997802734375,10998.1005859375,-3107.7999877929688,-504.50000762939453,1186.500015258789,956.8000030517578,255.0,255.0,,0.02574152645966356,1.6662870278036612,-0.27554153348832267,True,4,255.0,False,4,False,,TR James69,bbd5ccab85b,9.0,-78.88999938964844,-369.4100036621094,23.530000686645508,10217.80029296875,-20008.199462890625,-1982.5999450683594,-1517.5999450683594,-4890.199890136719,-2008.0999755859375,255.0,255.0,False,0.06849572494078983,-1.3244028310927511,-0.08181311724654476,True,4,4,False,0.0,False,
60,4375,134,False,False,1,10234.66799482746,2254.030029296875,-5004.169921875,893.2000122070312,15123.599853515625,7067.0001220703125,4607.099914550781,2063.8999938964844,1059.7000122070312,5533.2000732421875,1.0,-0.8464206444807817,-1.8354849767404067,-1.41022742678759,b23e57418fb,AyseAmZocken09,4.0,2040.25,-5102.97998046875,835.0800170898438,14123.699951171875,3.100000023841858,7810.7000732421875,0.19999999552965164,1558.800048828125,0.09999999776482582,255.0,255.0,False,0.5009218116116897,-3.1224541731218047,-1.5614016355691052,True,4,74.8755870967783,True,4,False,,bbd5ccab85b,TR James69,11.0,-3708.93994140625,-2387.889892578125,17.799999237060547,2960.4998779296875,-20240.999755859375,-357.7000045776367,960.1999664306641,-301.5999984741211,-750.4000091552734,185.0,128.0,False,-0.018470604107698723,-1.6286212037115562,-0.04993250572541843,True,191.0,False,8,6,4,,games5425898691,bf81d8692db,21.0,3773.68994140625,-4061.760009765625,37.90999984741211,17450.999755859375,6845.0,3480.4998779296875,-3308.3999633789062,-2346.1000061035156,1892.5999450683594,255.0,255.0,,0.1896246771667045,2.72164013275311,-0.3654026618558319,True,6,255.0,False,6,False,,enpitsu,76561198039309853,27.0,3847.570068359375,375.989990234375,18.989999771118164,-274.6999931335449,-976.5000152587891,-4.900000095367432,7.300000190734863,23.19999933242798,15.59999942779541,128.0,128.0,,-0.03012730709952178,-1.3105959592264838,0.06173373214132958,True,False,False,False,216.0,False,
61,4403,135,False,False,1,9721.428516698727,3661.31005859375,-4179.830078125,1029.199951171875,14938.699951171875,23259.29931640625,-476.6999816894531,-25.399999618530273,668.0000305175781,985.1000213623047,1.0,-0.5652117118618242,-0.47223072989149295,-1.248921710946128,b23e57418fb,AyseAmZocken09,4.0,3487.02001953125,-4439.68017578125,1003.0,10814.49951171875,20247.60009765625,1440.5999755859375,-1410.5999755859375,-364.39998626708984,-4801.600036621094,255.0,183.0,,0.11587488277471039,2.514437302437555,-1.5742359388718745,True,5,15.0,False,6,False,,bbd5ccab85b,TR James69,11.0,-3104.800048828125,-4176.06982421875,17.010000228881836,11485.30029296875,-15865.699462890625,2.3000000417232513,-0.5000000074505806,0.7000000029802322,1724.7000122070312,170.0,255.0,,-0.00958868710492809,-2.2397013354706856,0.00018212354999626264,True,222.0,False,8,6,4,,games5425898691,bf81d8692db,21.0,4078.97998046875,-3253.080078125,836.5700073242188,-2.3000000417232513,-3645.7998657226562,6248.499755859375,2497.100067138672,-0.09999999776482582,0.0,255.0,0.0,,1.0389000109288826,-1.5895956306809225,1.5545908125212713,True,6,255.0,False,6,False,,enpitsu,76561198039309853,27.0,3842.7099609375,363.7099914550781,18.809999465942383,-427.90000915527344,-905.1999664306641,-23.19999933242798,38.69999885559082,75.3000020980835,-414.39998626708984,255.0,0.0,,-0.030543738433450415,-1.3040997460447592,0.05442818003683473,True,False,False,False,216.0,False,
62,4411,135,False,False,0,3447.3366943761957,-3962.18994140625,3564.3701171875,995.4199829101562,22772.60009765625,3590.7000732421875,221.5999984741211,894.8000335693359,431.89998626708984,-5917.1002197265625,0.0,0.4575620875871088,0.17952934493689648,-1.2947533470768626,bf81d8692db,games5425898691,21.0,-4076.510009765625,3426.199951171875,968.1599731445312,2959.2001342773438,7808.0999755859375,2444.7999572753906,-2474.4000244140625,0.09999999776482582,-0.29999999329447746,255.0,0.0,,-0.31478629123714247,1.5807846302165751,1.5677189273508572,True,6,255.0,False,7,False,,76561198039309853,enpitsu,27.0,-3799.330078125,-297.07000732421875,17.209999084472656,2595.2999877929688,3723.800048828125,-78.4000015258789,2.8999999165534973,-281.00000381469727,-751.6000366210938,255.0,255.0,,0.020270448052770687,0.9528765441958993,0.006424386497381967,True,216.0,False,False,False,False,,AyseAmZocken09,b23e57418fb,4.0,-3827.2900390625,3783.1201171875,1012.0800170898438,-9936.199951171875,-19095.30029296875,-144.3000030517578,1769.4999694824219,1097.699966430664,-5090.4998779296875,255.0,128.0,,-0.7674414913338539,1.5007271027606732,-1.9290552993065997,True,6,15.0,False,5,False,,TR James69,bbd5ccab85b,11.0,2591.550048828125,4562.0,17.010000228881836,-17394.200439453125,6763.499755859375,2.0000000298023224,0.5000000074505806,0.0,505.09998321533203,209.0,128.0,,0.009594426895187058,2.819032681875891,-0.0001890451499550415,True,8,6,4,222.0,False,
63,4412,135,True,False,1,9198.51654622286,3875.010009765625,-3562.77001953125,995.02001953125,-10595.2001953125,26008.5009765625,1629.4000244140625,14.299999475479126,103.69999885559082,5999.000244140625,1.0,-0.4656186908253199,-0.21201009788989003,-1.2611980197279802,b23e57418fb,AyseAmZocken09,4.0,3827.2900390625,-3783.1201171875,1012.0800170898438,9936.199951171875,19095.30029296875,-144.3000030517578,-1769.4999694824219,-1097.699966430664,-5090.4998779296875,255.0,128.0,,0.7674414913338539,-1.5007271027606732,-1.9290552993065997,True,5,15.0,False,6,False,,bbd5ccab85b,TR James69,11.0,-2591.550048828125,-4562.0,17.010000228881836,17394.200439453125,-6763.499755859375,2.0000000298023224,-0.5000000074505806,-0.0,505.09998321533203,209.0,128.0,,-0.009594426895187058,-2.819032681875891,-0.0001890451499550415,True,222.0,False,8,6,4,,games5425898691,bf81d8692db,21.0,4076.510009765625,-3426.199951171875,968.1599731445312,-2959.2001342773438,-7808.0999755859375,2444.7999572753906,2474.4000244140625,-0.09999999776482582,-0.29999999329447746,255.0,0.0,,0.31478629123714247,-1.5807846302165751,1.5677189273508572,True,7,255.0,False,6,False,,enpitsu,76561198039309853,27.0,3782.7900390625,273.6600036621094,16.8700008392334,-3025.0,-4209.2999267578125,-17.300000190734863,-4.900000095367432,31.700000762939453,-250.6999969482422,255.0,255.0,,-0.0139585382160124,-0.9282611810642339,-0.0028281648289453266,True,False,False,False,216.0,False,
