,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
48,2775,94.0,False,False,1,8469.716191220314,-3368.989990234375,-2177.510009765625,195.3300018310547,4530.5999755859375,23988.30078125,6666.500244140625,2860.7998657226562,-2612.2000122070312,-4581.600036621094,1.0,1.0515084114390212,2.6848290645459425,1.331537684072495,76561198039309853,enpitsu,26.0,-3450.1298828125,-2227.81005859375,118.48999786376953,-5894.4000244140625,20272.19970703125,25.69999933242798,-3921.6000366210938,3778.0999755859375,-772.2000122070312,255.0,0.0,,-0.886466405780495,1.1032511997002306,1.0997742090036842,True,99.0,False,28,27,False,,bf81d8692db,games5425898691,20.0,-1821.7099609375,-5070.22021484375,71.79000091552734,13492.39990234375,4127.099914550781,-5704.000244140625,5400.999755859375,905.8999633789062,170.59999465942383,255.0,221.0,,-0.3848858339635276,2.7876080670730006,-0.8540689612849109,True,255.0,False,36,40,False,,kinghelgix,5352510735272825531,12,-2467.679931640625,2210.639892578125,17.020000457763672,3234.89990234375,13718.499755859375,1.4000000059604645,-0.0,-0.5999999865889549,-524.5999908447266,255.0,85.0,,-0.00960067704730202,1.808316072793745,-3.145223835112708e-05,True,228.0,False,38,False,32,,KaareKnallhard,6207901611651106654,14.0,-3857.340087890625,-2734.070068359375,18.350000381469727,5940.10009765625,14892.900390625,-693.7000274658203,225.40000915527344,-2162.2999572753906,248.99999618530273,255.0,140.0,-0.04325259022901981,1.958955741236302,0.08250579368454082,True,0.0,False,6,False,6,,
49,2836,97.0,False,False,0,8757.818467707,2396.389892578125,-2975.389892578125,129.47000122070312,-277.5,19342.099609375,11098.900146484375,3993.800048828125,-1463.6000061035156,4231.600036621094,0.0,-1.1495486249524687,-2.372511111368617,0.5158062808103695,5352510735272825531,kinghelgix,12.0,2370.969970703125,-3156.929931640625,65.81999969482422,10440.0,12588.599853515625,3204.2999267578125,-1500.0999450683594,2311.1000061035156,-2215.2999877929688,255.0,69.0,False,0.07523392194278178,0.8644791397575863,0.00411126263444363,True,179.0,False,40,33,False,,6207901611651106654,KaareKnallhard,14.0,3634.110107421875,-1376.6099853515625,15.899999618530273,-1588.3999633789062,-20003.800048828125,123.80000114440918,-26.099998950958252,12.899999618530273,118.80000114440918,130.0,128.0,False,0.011674733831903218,-1.6442562955819775,0.0006627478421365273,True,255.0,False,8,8,False,,enpitsu,76561198039309853,26,3573.280029296875,-2550.2900390625,17.040000915527344,-3261.7999267578125,-22671.4990234375,4.699999988079071,0.0,0.5999999865889549,1592.7000427246094,255.0,128.0,,0.016774415956053394,-1.6778109299695738,0.00020945472543195428,True,31.0,False,28,False,28,,games5425898691,bf81d8692db,19.0,133.00999450683594,1103.550048828125,16.030000686645508,790.1000213623047,-19296.8994140625,63.20000171661377,50.999999046325684,-91.89999580383301,2118.0999755859375,128.0,255.0,0.004532012442225957,-1.4032975743987284,0.010586266551099904,True,229.0,False,42,False,38,,
50,2933,100.0,False,False,1,9108.68145424363,-2308.169921875,-3386.510009765625,179.14999389648438,-3508.2000732421875,4217.099914550781,6762.7001953125,2957.0999145507812,1037.0999908447266,-5116.600036621094,1.0,0.9569935187972742,0.9537052607470954,0.19115250196658318,bf81d8692db,games5425898691,19.0,-2342.81005859375,-3528.39990234375,104.58000183105469,-17996.099853515625,-3702.3001098632812,491.30001068115234,69.40000057220459,-4811.700134277344,-2663.0999755859375,255.0,0.0,,-1.1856735082148402,-0.16742791227218198,0.32707792090998483,True,220.0,False,44,39,False,,76561198039309853,enpitsu,26.0,,,,,,,,,,,,,,,,True,,,,,,,kinghelgix,5352510735272825531,12,-3681.419921875,-1993.4000244140625,17.010000228881836,-7927.0001220703125,-8099.5001220703125,3.0000001192092896,-0.5000000074505806,0.5999999865889549,-2294.1000366210938,255.0,1.0,False,-0.009610453589841104,-0.7418069186390056,-1.9157316381065406e-05,True,146.0,False,42,False,36,,KaareKnallhard,6207901611651106654,14.0,-944.219970703125,2430.8798828125,17.010000228881836,-1427.7999877929688,-12662.900390625,2.8999999165534973,-0.0,-1.2999999523162842,-2200.8999633789062,255.0,52.0,-0.009554496612771348,-1.4039199512077458,-9.47088256450808e-05,True,171.0,False,8,False,8,,False
51,2996,102.0,False,False,1,8595.396978987868,-3030.4599609375,-2506.159912109375,155.1999969482422,29545.0,872.9000091552734,17744.200439453125,3802.39990234375,-1648.699951171875,-4338.500061035156,1.0,1.0747804567817503,1.5714197125023996,-0.4227186387041393,bf81d8692db,games5425898691,19.0,-3189.06005859375,-2647.679931640625,60.0099983215332,15417.5,15636.500244140625,3200.4000854492188,-2240.399932861328,1058.7999725341797,880.4000091552734,255.0,201.0,,-0.05234045183778053,2.530573365864771,-0.00898153922117498,True,163.0,False,46,41,False,,76561198039309853,enpitsu,26.0,1964.06005859375,-4175.06005859375,17.059999465942383,-12688.399658203125,-2951.7001342773438,-2.3000000417232513,1.5999999642372131,-0.0,2233.3999633789062,255.0,128.0,,-0.016728770946899216,-0.27624452159530416,6.502983131398651e-05,True,47.38600406595456,True,False,False,False,,kinghelgix,5352510735272825531,12,-3108.7900390625,-2355.010009765625,103.0199966430664,14698.199462890625,-12957.5,2185.7000732421875,1930.3999328613281,3472.9998779296875,-3802.7999877929688,255.0,221.0,False,-0.35384601898270285,-1.9218492783317864,-0.33796409263934807,True,56.0,False,44,False,37,,KaareKnallhard,6207901611651106654,14.0,-1758.5899658203125,-495.6400146484375,17.010000228881836,7438.699951171875,-11230.0,2.8999999165534973,-0.0,-0.0,2248.3999633789062,255.0,255.0,-0.009575720437681656,-2.2239661423447576,2.940441100383766e-05,True,171.0,False,8,False,8,,False
52,3089,106.0,False,False,0,3726.7100406016443,-3112.179931640625,2143.85009765625,173.7100067138672,-12363.499755859375,3256.199951171875,17732.19970703125,-722.9000091552734,5743.900146484375,-1576.199951171875,0.0,-1.2790202961727901,0.30712925468125,2.1013811892070184,5352510735272825531,kinghelgix,12.0,-2907.260009765625,2148.550048828125,46.209999084472656,-14132.19970703125,-6279.69970703125,3470.2999877929688,6.200000047683716,8.700000047683716,-706.8000030517578,255.0,128.0,,0.009503934797867012,-2.744921760049133,-0.0009348203572660743,True,76.0,False,46,38,False,,6207901611651106654,KaareKnallhard,14.0,-1018.6599731445312,190.4499969482422,17.010000228881836,-7822.19970703125,9962.39990234375,2.5999999046325684,0.0,-0.5000000074505806,0.0,128.0,128.0,False,0.009619416545365713,2.236426503557792,3.164278762623542e-05,True,201.0,False,8,8,False,,enpitsu,76561198039309853,26,106.62999725341797,4243.35009765625,17.059999465942383,379.1999816894531,-168.29999923706055,1.899999976158142,1.899999976158142,-0.09999999776482582,286.299991607666,0.0,128.0,False,0.016962694470396923,3.067444071036716,0.00015362828182852384,True,93.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,-2050.739990234375,3489.030029296875,17.010000228881836,-14398.00048828125,3642.3001098632812,2.7000001072883606,0.5000000074505806,0.09999999776482582,-141.30000114440918,255.0,128.0,0.009618672444105672,2.877366218922252,9.868913680426716e-05,True,163.0,False,46,False,42,,
53,3188,109.0,False,False,1,8101.332606040257,2006.5,-2884.860107421875,736.719970703125,-5706.300048828125,16159.49951171875,1798.3000183105469,2893.9999389648438,4885.199890136719,-1938.6000061035156,1.0,1.3752503146836348,2.5779808470618804,-1.4342268722569518,bf81d8692db,games5425898691,19.0,2065.0,-3063.3701171875,608.719970703125,-9752.999877929688,13254.300537109375,4051.0000610351562,938.3000183105469,-5388.699951171875,-575.099983215332,255.0,255.0,,-0.09968749532451104,1.0419680103724542,-0.6791716844460862,True,154.70382791693496,True,48,43,False,,76561198039309853,enpitsu,26.0,576.719970703125,-3833.659912109375,17.059999465942383,-4250.899963378906,-3321.7001342773438,1.899999976158142,0.7000000029802322,-0.29999999329447746,0.0,0.0,128.0,False,-0.01702034444141482,2.478295276751195,-3.281745005390979e-05,True,93.0,False,False,False,False,,kinghelgix,5352510735272825531,12,2996.919921875,250.0,17.010000228881836,-6520.7000732421875,10639.300537109375,2.8999999165534973,-0.0,-0.19999999552965164,2193.3999633789062,255.0,248.0,False,-0.00956321368866182,0.9611880525465027,3.337404320600471e-05,True,76.0,False,46,False,38,,KaareKnallhard,6207901611651106654,13.0,1995.9200439453125,-2696.449951171875,17.010000228881836,-5042.900085449219,-2203.9999389648438,3.0000001192092896,-1.2999999523162842,-0.0,-1985.7000732421875,255.0,0.0,-0.00955055682883752,-0.4630175255587503,-0.00023726439480574254,True,201.0,False,10,False,8,,False
54,3232,111.0,False,True,0,4696.855770922745,-1129.260009765625,448.94000244140625,222.8000030517578,2174.600067138672,28185.50048828125,1984.1999816894531,-1460.0,-5118.500061035156,-534.3000030517578,0.0,1.0434580828785682,0.7475725393634435,-2.179163755593043,5352510735272825531,kinghelgix,12.0,-1081.1099853515625,292.70001220703125,160.14999389648438,11825.799560546875,14883.499755859375,577.2000122070312,-1251.3999938964844,561.5000152587891,5326.199951171875,255.0,128.0,False,0.13369626284981578,1.7523640357280572,0.6983618887672386,True,0.0,False,48,39,False,,6207901611651106654,KaareKnallhard,13.0,-1112.800048828125,1499.3399658203125,17.010000228881836,2988.5000610351562,-15660.699462890625,0.3999999910593033,0.5000000074505806,-2.5999999046325684,-1804.6000671386719,255.0,0.0,False,0.009599342345843411,-1.4176116616725487,-0.00025041464610302375,False,169.0,False,8,10,False,,enpitsu,76561198039309853,26,46.439998626708984,4391.080078125,17.059999465942383,-192.00000762939453,-3161.7001342773438,1.899999976158142,0.9000000357627869,0.9000000357627869,-178.99999618530273,128.0,128.0,False,0.016811085303224588,-1.6453145425908418,0.00018263526944944334,True,124.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-333.3599853515625,552.7000122070312,228.6199951171875,10550.699462890625,-15978.199462890625,-7002.7001953125,8.00000011920929,18.700000047683716,-25.09999990463257,255.0,128.0,-0.31683319454224956,-1.5174675923735144,0.3961810392724783,True,135.0,False,48,False,44,,
55,3267,112.0,False,False,1,9084.500808719002,910.02001953125,-3944.489990234375,153.1699981689453,24055.6005859375,3143.800048828125,6265.0,5958.800048828125,306.9000053405762,630.2999877929688,1.0,-0.4747932978857179,1.393022445768978,2.308910300288523,76561198039309853,enpitsu,26.0,776.5499877929688,-4035.85009765625,116.36000061035156,17459.599609375,-1537.1000671386719,2262.7000427246094,2128.300018310547,5065.199890136719,-251.20000839233398,255.0,128.0,False,-0.8747352775201797,-2.6891865216286983,-0.05822927184189991,True,85.0,False,2,1,False,,bf81d8692db,games5425898691,19.0,-1257.6500244140625,620.5900268554688,17.020000457763672,-14194.69970703125,-7087.9998779296875,1.7000000178813934,0.19999999552965164,-0.0,2032.2000122070312,255.0,255.0,,-0.009580481300220234,-0.5323231296030445,3.4146943388617626e-05,True,135.0,False,44,48,False,,kinghelgix,5352510735272825531,12,-423.5299987792969,-2128.489990234375,16.389999389648438,-14964.69970703125,-9207.899780273438,-139.20000076293945,-957.3999786376953,-253.4000015258789,81.09999656677246,255.0,128.0,False,-0.01363444749982667,-0.5287090379585595,0.0019301994576828166,True,0.0,False,48,False,40,,KaareKnallhard,6207901611651106654,13.0,1775.3900146484375,328.0799865722656,17.010000228881836,3543.5000610351562,14487.2998046875,2.7000001072883606,-0.29999999329447746,-3.100000023841858,-869.1999816894531,255.0,8.0,-0.009586971825652504,1.7766102649451154,-0.00037646663763234156,True,169.0,False,10,False,8,,False
56,3365,116.0,False,False,1,8286.216195884233,1372.4000244140625,-3132.510009765625,184.67999267578125,-21761.99951171875,-10050.700073242188,14427.099609375,4083.0999755859375,3238.2000732421875,2973.5000610351562,1.0,0.688230603666019,1.0731739262563786,1.692852159312905,76561198039309853,enpitsu,26.0,1494.0400390625,-3178.719970703125,92.18000030517578,-16570.10009765625,2813.2998657226562,2353.2000732421875,2907.39990234375,-4668.500061035156,38.09999942779541,255.0,255.0,False,-0.3800079892971631,0.4483151894192034,-0.5034376142166498,True,8.0,False,4,3,False,,bf81d8692db,games5425898691,19.0,-657.260009765625,-4520.080078125,17.010000228881836,9760.0,6545.0,2.8999999165534973,0.7000000029802322,-0.09999999776482582,2310.399932861328,255.0,255.0,,-0.00960146146380341,2.491044810510359,-2.4174944396772718e-05,True,196.0,False,46,50,False,,kinghelgix,5352510735272825531,12,-3235.090087890625,-4100.97021484375,17.010000228881836,9389.500122070312,4039.1000366210938,5.699999928474426,-2.0000000298023224,6.499999761581421,1524.6000671386719,255.0,255.0,False,-0.009122869046226634,2.7508683516857158,0.0003369440003674432,True,251.93883875364898,True,50,4,40,,KaareKnallhard,6207901611651106654,14.0,1390.52001953125,-2837.590087890625,78.20999908447266,-10378.1005859375,-18429.000244140625,4142.699890136719,-971.3999938964844,519.7999954223633,828.3999633789062,177.0,249.0,0.06233261286951701,-1.1264286368945688,-0.0012437380428100043,True,134.0,False,12,False,8,,
57,3367,116.0,False,False,0,1872.6700590080675,-1240.6600341796875,3299.320068359375,305.95001220703125,12699.000244140625,25715.70068359375,14750.50048828125,3557.0001220703125,2540.2999877929688,-4110.10009765625,0.0,-0.5455059089245055,-1.2385051949582957,1.656253803350248,6207901611651106654,KaareKnallhard,14.0,-1302.27001953125,2997.169921875,110.94000244140625,3635.10009765625,19400.899658203125,3058.699951171875,1842.4000549316406,-1177.5,-1244.4999694824219,156.0,255.0,,-0.2608868443454762,1.096656154787963,0.20262170329914955,True,134.0,False,12,9,False,,5352510735272825531,kinghelgix,12.0,3149.639892578125,4056.840087890625,17.010000228881836,-9331.799926757812,-5649.7998046875,1.1999999731779099,2.5,-0.3999999910593033,2184.600067138672,255.0,255.0,False,0.00944464506782781,-2.5702887618504344,0.00021543040175664736,True,245.68265800834985,True,40,50,4,,enpitsu,76561198039309853,26,-1354.8499755859375,3156.320068359375,103.16000366210938,16552.39990234375,-881.9999694824219,-1769.1999816894531,-417.79998779296875,4852.200012207031,2555.5999755859375,255.0,255.0,False,0.7244453300056574,-0.7351770223461734,-1.1715758852571942,True,8.0,False,4,False,3,,games5425898691,bf81d8692db,19.0,596.1099853515625,4470.8798828125,17.010000228881836,-8678.200073242188,-8005.30029296875,2.8999999165534973,-0.5000000074505806,0.0,2347.2999572753906,255.0,255.0,0.00958711049931381,-2.3354205783676814,-2.2979167336197018e-05,True,192.85458919053437,True,50,False,46,,
58,3458,119.0,False,False,1,6811.067161557287,-1540.8499755859375,-1220.219970703125,566.3200073242188,8273.900146484375,24790.6005859375,-7486.6998291015625,-1630.7000732421875,4342.900085449219,3805.1998901367188,1.0,0.5352162609747075,2.926894667638902,1.8387761763246715,bf81d8692db,games5425898691,19.0,-1683.93994140625,-1417.0999755859375,583.719970703125,7524.69970703125,14381.600341796875,945.0,867.7999877929688,4625.5999755859375,2846.099853515625,255.0,55.0,,-0.2431668401278965,1.7858859735907082,1.5705655660111826,True,107.89396143728688,True,52,47,False,,76561198039309853,enpitsu,26.0,24.100000381469727,-4769.5498046875,17.059999465942383,-1842.7999877929688,6163.900146484375,1.899999976158142,0.3999999910593033,-1.2999999523162842,498.8999938964844,255.0,0.0,False,-0.01663570736821037,1.2546998303287338,-0.00020718293030821757,True,38.0,False,4,4,False,,kinghelgix,5352510735272825531,12,-2308.570068359375,-225.77999877929688,17.010000228881836,7933.3001708984375,15698.299560546875,0.0,0.19999999552965164,0.7000000029802322,0.5999999865889549,255.0,128.0,False,-0.009588092123834853,2.0386211437270645,-4.933543811695892e-05,True,155.20990115852769,True,50,4,40,,KaareKnallhard,6207901611651106654,14.0,-296.30999755859375,-5362.5400390625,17.68000030517578,-4462.5,11885.10009765625,-309.20000076293945,574.7999954223633,39.80000019073486,-36.19999885559082,255.0,128.0,-0.03457626990390118,1.2182401559176794,0.008856772589134813,True,134.0,False,12,False,10,,False
59,3528,122.0,False,False,0,8815.937017122098,-333.6000061035156,-3657.97998046875,139.10000610351562,-22924.19921875,-548.3000183105469,10357.80029296875,5327.80029296875,2743.0999755859375,-297.99999237060547,0.0,0.4504412744642675,-0.26086524077956064,-2.8986906780064294,5352510735272825531,kinghelgix,12.0,-57.83000183105469,-3716.530029296875,17.010000228881836,-20412.099609375,-4569.89990234375,0.5000000074505806,-0.29999999329447746,-0.19999999552965164,-1956.6000366210938,255.0,0.0,False,0.009585189379929129,-2.9907764268586927,-4.948358749513644e-05,True,115.51846881066605,True,50,40,4,,6207901611651106654,KaareKnallhard,14.0,338.8800048828125,787.0700073242188,16.989999771118164,-15818.199462890625,-15696.300048828125,2.8999999165534973,-0.3999999910593033,-0.19999999552965164,-1812.1000671386719,255.0,0.0,False,0.009609958935815453,-2.416476334566659,-9.935846091299804e-05,True,43.51846881066598,True,10,12,False,,enpitsu,76561198039309853,26,-1450.9200439453125,1601.760009765625,17.059999465942383,-20173.900146484375,-6429.5001220703125,1.8000000715255737,0.5000000074505806,0.0,-5.099999904632568,255.0,128.0,False,0.016759737998365623,-2.833632923964331,4.077052007806052e-05,True,0.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-252.99000549316406,-2208.239990234375,17.010000228881836,-15653.00048828125,982.2000122070312,2.5999999046325684,1.0999999940395355,0.0,-208.79999160766602,255.0,128.0,0.009592847667623996,3.053871626168395,0.00017838531046544207,True,87.0,False,52,False,48,,
60,3615,125.0,False,True,1,2273.57587836475,2123.8701171875,3226.5,118.37999725341797,-16586.099853515625,19898.299560546875,8582.100219726562,5450.4998779296875,-1769.4000244140625,-1777.8999328613281,1.0,-0.0034346254474685463,0.29559962945906554,-2.6324494813306525,bf81d8692db,games5425898691,19.0,2298.27001953125,2969.35009765625,61.88999938964844,-16298.399658203125,13801.400146484375,3022.0001220703125,-1283.8999938964844,-4204.700012207031,1410.3999328613281,255.0,195.0,,-0.08857540465527604,0.7640919692092745,-0.024569757574093166,True,64.0,False,54,49,False,,76561198039309853,enpitsu,26.0,2764.330078125,1816.97998046875,17.020000457763672,-6923.2000732421875,12639.000244140625,3.400000035762787,3.4999999403953552,1.0000000149011612,-18.99999976158142,255.0,128.0,,-0.016968294162095353,1.0719465024059667,5.5092207876601214e-05,True,204.83427979612864,True,4,6,False,,kinghelgix,5352510735272825531,12,2550.949951171875,3411.02001953125,101.22000122070312,-20036.099853515625,844.8000335693359,3083.2998657226562,7.5,266.70000076293945,375.6999969482422,255.0,128.0,False,0.053328568303239066,-0.05285944000821114,-0.0021389322351602117,True,182.8942881732859,True,52,4,40,,KaareKnallhard,6207901611651106654,14.0,3894.89990234375,2651.760009765625,22.309999465942383,-11132.2998046875,14704.599609375,-3174.7000122070312,-415.99998474121094,5129.7998046875,1.0999999940395355,255.0,128.0,-0.1485437424578807,0.870892718437801,-0.1779825731114432,,,False,12,False,10,,
61,3652,126.0,False,False,1,779.2782144136789,155.8800048828125,4896.080078125,107.93000030517578,-7654.1998291015625,-3350.2999877929688,8883.800048828125,2161.4999389648438,-4938.2000732421875,-2634.7000122070312,1.0,1.4694166314517254,-3.1086691457146047,-0.9464370197146968,bf81d8692db,games5425898691,19.0,237.02000427246094,4563.33984375,21.959999084472656,-15897.60009765625,10164.600219726562,3010.7000732421875,-5.899999737739563,8.500000238418579,-288.799991607666,255.0,0.0,,-0.009690685526258002,0.545748548769712,-0.0008240879515881755,True,64.0,False,55,50,False,,76561198039309853,enpitsu,26.0,587.6099853515625,3274.52001953125,17.040000915527344,-17089.000244140625,12198.699951171875,4.399999976158142,0.19999999552965164,-0.9000000357627869,-107.10000038146973,0.0,128.0,,-0.01681073798909915,0.631270219728733,8.915968166770245e-05,True,155.0,False,4,6,False,,kinghelgix,5352510735272825531,12,-628.4199829101562,3439.6298828125,98.52999877929688,-22819.69970703125,37.99999952316284,-2873.5000610351562,197.99999237060547,-1469.2999267578125,4.300000071525574,255.0,128.0,False,0.09610573342047832,-0.13392038779325183,0.004089583748594444,True,176.0,False,52,4,42,,KaareKnallhard,6207901611651106654,14.0,2136.929931640625,4390.16015625,17.0,-16533.499755859375,7887.9998779296875,3.8999998569488525,-0.5000000074505806,-0.0,159.0999984741211,255.0,133.0,-0.009565506292873296,0.43488536718029375,-4.1519114417994095e-05,True,,False,12,False,10,,
