,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
51,2367,80,False,False,0,5162.9608416532965,3125.22998046875,1901.81005859375,136.75999450683594,-17435.400390625,14232.39990234375,11533.199462890625,50.50000190734863,5986.099853515625,404.00001525878906,0.0,1.0152971177316406,-2.848829068924119,-2.0667624822251307,bf81d8692db,games5425898691,24.0,3306.469970703125,1794.0699462890625,16.989999771118164,-15230.6005859375,14190.899658203125,5.0,0.0,-0.09999999776482582,2671.9000244140625,128.0,255.0,True,0.009579497516338402,2.5323526834906622,0.00016070718717761345,True,173.0,False,22,4,18,,76561198039309853,enpitsu,26.0,635.2999877929688,-3022.070068359375,97.37000274658203,-514.7000122070312,17546.500244140625,-167.99999237060547,-5497.7001953125,-158.59999656677246,0.0,255.0,128.0,False,1.0315687591689662,-1.5419646961701896,3.1415646396049643,True,18,15,False,255.0,False,,V4ste,b0ec9132e2b,10.0,-11.9399995803833,2467.550048828125,17.010000228881836,2309.9000549316406,18354.300537109375,2.0999999344348907,0.5000000074505806,3.3000001311302185,-547.9999923706055,255.0,128.0,False,0.009603255162817284,1.4072438568065777,4.732231811198434e-05,True,200.0,False,30,6,22,,Azoor Ahai,bcab7761f6b,9.0,1058.97998046875,171.1300048828125,16.989999771118164,4131.7999267578125,10046.199951171875,4.600000083446503,0.09999999776482582,0.29999999329447746,297.00000762939453,255.0,128.0,False,0.009549460758983896,1.2111432599489234,-0.00019286246366774114,True,4,False,4,130.8693506333136,True,
52,2468,83,False,False,0,1719.3293133930392,-2234.22998046875,4060.5400390625,112.4000015258789,2361.9000244140625,30434.19921875,6284.4000244140625,-180.40000915527344,3716.9000244140625,-4706.499938964844,0.0,-0.7477536619953918,1.143344351077635,-1.940771975455005,76561198039309853,enpitsu,26.0,-2309.919921875,3864.489990234375,109.16999816894531,-3989.5001220703125,18214.7998046875,3452.9998779296875,1009.7000122070312,-1051.2999725341797,-4038.599853515625,128.0,128.0,False,-0.018753655992552184,1.478671000629417,-0.035302797029593685,True,192.0,False,20,False,16,,bf81d8692db,games5425898691,25.0,-1217.1800537109375,222.77999877929688,55.290000915527344,-17892.2998046875,-7540.7000732421875,-2038.3000183105469,852.7999877929688,-2013.0000305175781,-0.7999999821186066,255.0,128.0,False,-0.418318222385407,-2.740349425934505,-0.00022952899274693555,True,26,22,4,173.0,False,,V4ste,b0ec9132e2b,9.0,-2036.739990234375,4300.31982421875,148.38999938964844,-17266.800537109375,-4820.4998779296875,3281.199951171875,-7.900000214576721,-1.5000000596046448,939.7000122070312,255.0,128.0,False,0.009122506502302659,-2.6169157475905274,0.0024105538096338775,True,210.0,False,32,6,22,,Azoor Ahai,bcab7761f6b,9.0,-505.260009765625,4848.009765625,17.010000228881836,-10412.2998046875,2944.89990234375,2.3999999463558197,2.0999999344348907,-0.5999999865889549,1920.7000732421875,128.0,255.0,False,0.009634988595833843,2.877323655301558,0.0003031235628091268,True,6,False,6,153.0,False,
53,2469,83,False,False,1,9409.275557982459,2264.739990234375,-4169.18994140625,129.44000244140625,23755.70068359375,-668.0999755859375,-861.9999694824219,-3301.199951171875,1289.2999267578125,-4841.300048828125,1.0,0.80478581948089,-0.6546637844007135,-1.7281970345834834,b0ec9132e2b,V4ste,9.0,2036.739990234375,-4300.31982421875,148.38999938964844,17266.800537109375,4820.4998779296875,3281.199951171875,7.900000214576721,1.5000000596046448,939.7000122070312,255.0,128.0,False,-0.009122506502302659,2.6169157475905274,0.0024105538096338775,True,210.0,False,32,6,22,,bcab7761f6b,Azoor Ahai,9.0,590.97998046875,-4865.31982421875,17.010000228881836,10148.900146484375,-1315.0999450683594,2.3999999463558197,-1.7000000178813934,0.29999999329447746,2138.300018310547,128.0,255.0,False,-0.009636327885508007,-3.0494972471065807,0.0001554167248850812,True,6,6,False,153.0,False,,enpitsu,76561198039309853,26.0,2309.919921875,-3864.489990234375,109.16999816894531,3989.5001220703125,-18214.7998046875,3452.9998779296875,-1009.7000122070312,1051.2999725341797,-4038.599853515625,128.0,128.0,False,0.018753655992552184,-1.478671000629417,-0.035302797029593685,True,192.0,False,20,False,16,,games5425898691,bf81d8692db,25.0,1366.5,-159.85000610351562,35.90999984741211,17943.399658203125,7552.5,-2560.8999633789062,-579.900016784668,1595.2999877929688,-284.6999931335449,255.0,0.0,False,0.2588245986471262,2.7480987946744984,0.0020231112728606943,True,22,4,26,173.0,False,
54,2470,83,False,False,0,1728.0726432135607,-2335.89990234375,4184.52978515625,126.30000305175781,-14855.999755859375,29517.80029296875,-1719.9000549316406,-1678.0000305175781,1472.5999450683594,5569.0997314453125,0.0,-0.8542754526308277,0.5421765681472309,-1.6616601342066646,76561198039309853,enpitsu,26.0,-2344.449951171875,4014.110107421875,135.44000244140625,-5561.300048828125,15668.599853515625,2867.3001098632812,1933.0999755859375,-154.89999771118164,4677.900085449219,128.0,128.0,False,-0.11547907329319787,1.240317636436511,-0.07803575782117686,True,192.0,False,20,False,16,,bf81d8692db,games5425898691,25.0,-1396.4200439453125,147.3000030517578,31.56999969482422,-17954.000244140625,-7526.6998291015625,-2603.3999633789062,786.9999694824219,-1887.2999572753906,-249.0999984741211,255.0,0.0,False,-0.2265696909539777,-2.7524668862854655,0.002194964387335958,True,26,22,4,173.0,False,,V4ste,b0ec9132e2b,9.0,-2169.949951171875,4270.52978515625,176.75999450683594,-14330.699462890625,-1886.3999938964844,3636.099853515625,-3677.0001220703125,1131.9000244140625,3356.400146484375,255.0,128.0,False,-0.12280404580032343,-2.4379298552506783,0.10337227406707761,True,210.0,False,32,6,22,,Azoor Ahai,bcab7761f6b,9.0,-607.7899780273438,4867.06982421875,17.010000228881836,-10064.000244140625,963.0999755859375,2.3999999463558197,1.5000000596046448,-0.09999999776482582,2154.1000366210938,128.0,255.0,False,0.009637318250396727,3.0853443016146964,0.0001336593013121173,True,6,False,6,153.0,False,
55,2577,87,False,False,0,2495.4080112752567,-2855.679931640625,3595.10009765625,313.7699890136719,22400.6005859375,719.3000030517578,2540.0999450683594,3828.900146484375,-2085.500030517578,-4121.7999267578125,0.0,0.01414010864108402,1.1615026842408664,-1.537994338155873,bf81d8692db,games5425898691,24.0,-3005.56005859375,3581.199951171875,205.82000732421875,15104.300537109375,15735.50048828125,-511.50001525878906,2054.9000549316406,5022.300109863281,-895.8000183105469,255.0,0.0,,0.1250280103049245,1.14303192400954,0.5766384696913379,True,125.74281292064214,True,28,4,23,,76561198039309853,enpitsu,26.0,-3477.320068359375,2385.5,17.040000915527344,7636.6998291015625,1353.2000732421875,3.700000047683716,1.4000000059604645,0.09999999776482582,403.1999969482422,255.0,128.0,False,0.01665977489016916,0.235336434165496,-0.0002633081999055175,True,20,16,False,255.0,False,,V4ste,b0ec9132e2b,9.0,-3423.97998046875,3446.8701171875,17.010000228881836,2276.3999938964844,8529.199829101562,2.0999999344348907,0.0,0.7999999821186066,0.09999999776482582,255.0,128.0,,0.009516821099700428,1.310015218002378,-7.068894934368187e-05,True,210.0,False,32,6,22,,Azoor Ahai,bcab7761f6b,9.0,-1345.6500244140625,4879.47021484375,17.010000228881836,3.3000001311302185,-133.59999656677246,1.899999976158142,-0.29999999329447746,0.19999999552965164,0.29999999329447746,255.0,128.0,False,0.009546652228342526,-1.474117024220879,2.645584510297848e-05,True,6,False,6,153.0,False,
56,2643,90,False,False,1,9274.311449066772,-1983.9599609375,-3675.820068359375,97.48999786376953,-22157.5,14748.499755859375,3690.4998779296875,1832.1000671386719,-5602.8997802734375,1118.0000305175781,1.0,0.5651551135278962,0.3402825274581503,-0.9709816979652288,bcab7761f6b,Azoor Ahai,9.0,-1893.7900390625,-3821.780029296875,16.229999542236328,-17118.800048828125,10710.2001953125,-174.0999984741211,931.9999694824219,-20.799999237060547,1502.4000549316406,255.0,255.0,False,0.0040287175746414865,0.5910959626591925,-0.018584710494780696,True,56.62493763944154,True,6,False,6,,b0ec9132e2b,V4ste,10.0,1551.8800048828125,-2741.050048828125,17.010000228881836,357.00000762939453,14093.800048828125,2.0999999344348907,-0.0,-0.9000000357627869,-15.0,255.0,128.0,,-0.009592222354731039,1.5984456236699218,8.102718143488637e-05,True,32,22,6,176.0,False,,enpitsu,76561198039309853,26.0,-356.8699951171875,-1172.43994140625,66.51000213623047,-20085.10009765625,10864.000244140625,-1940.0,-1729.4000244140625,-1760.3999328613281,-58.499999046325684,255.0,128.0,False,0.48389082909283715,0.7638036793000293,-0.027156525143743466,True,223.0,False,22,False,18,,games5425898691,bf81d8692db,25.0,898.0499877929688,-4768.31982421875,17.010000228881836,4394.599914550781,201.70000076293945,2.199999988079071,-0.19999999552965164,0.09999999776482582,1859.7999572753906,255.0,244.0,,-0.009479753991001235,-3.122521859352479,6.606133025341029e-05,True,24,4,28,121.0,False,
57,2762,94,False,True,1,5089.7321391964,-2063.110107421875,998.8599853515625,737.219970703125,5910.8001708984375,19827.2998046875,4778.299865722656,4985.199890136719,-1922.7000427246094,2729.5001220703125,1.0,-0.09659128213745731,-0.2104374512774367,-0.2546072326990423,bcab7761f6b,Azoor Ahai,9.0,-2087.75,894.5900268554688,567.9099731445312,9588.499755859375,19548.199462890625,430.0,-117.29999542236328,-3813.5000610351562,-3961.400146484375,0.0,255.0,True,1.4833317195318745,1.5818188924277679,-1.599785234167575,True,,False,8,4,6,,b0ec9132e2b,V4ste,9.0,1828.25,2327.580078125,40.47999954223633,-3177.0999145507812,4388.800048828125,3335.8999633789062,-2.5,1.4000000059604645,2155.5999755859375,,255.0,,-0.009660142838675001,0.8873880950696958,-2.198772626673778e-05,True,34,22,6,206.0,False,,enpitsu,76561198039309853,26.0,-612.530029296875,3208.93994140625,17.059999465942383,-0.0,0.09999999776482582,1.2999999523162842,-0.7000000029802322,0.3999999910593033,0.0,255.0,,,-0.016846154340042073,-0.66314869238952,-2.5583808801247468e-05,True,223.0,False,22,False,18,,games5425898691,bf81d8692db,24.0,1108.199951171875,2010.6300048828125,17.010000228881836,2546.7999267578125,21045.50048828125,2.0999999344348907,-0.0,-0.5000000074505806,1144.3000030517578,255.0,211.0,,-0.009597214783073375,1.6606444196277248,0.0001108010650733469,True,28,4,32,141.0,False,
58,2810,96,False,False,0,9692.426009851228,1094.8499755859375,-4345.759765625,594.1500244140625,19221.700439453125,1011.2999725341797,5155.0,-590.9999847412109,-4378.900146484375,4058.9999389648438,0.0,0.012556014145332018,-0.832110917478269,1.65495965920629,bf81d8692db,games5425898691,24.0,923.8800048828125,-4411.41015625,482.1300048828125,17916.8994140625,-6414.000244140625,5493.499755859375,510.49999237060547,2234.499969482422,-4999.5001220703125,255.0,224.0,,-0.6862978660296172,-0.06045927198815209,-1.128590987117776,True,72.18392267534814,True,34,4,29,,76561198039309853,enpitsu,26.0,866.7899780273438,-3932.06005859375,17.059999465942383,-5642.1002197265625,-9750.499877929688,2.0000000298023224,0.5999999865889549,1.0999999940395355,1821.7999267578125,255.0,255.0,False,0.01670676399768622,-2.0950252846505415,0.00035222931676925977,True,22,18,False,253.0,False,,V4ste,b0ec9132e2b,9.0,-1086.969970703125,-2955.25,17.010000228881836,8700.2001953125,2370.2000427246094,2.5,-0.3999999910593033,0.0,2485.7000732421875,255.0,255.0,,0.00951854618454101,0.30730805157104374,4.934932959940872e-05,True,206.0,False,34,6,22,,Azoor Ahai,bcab7761f6b,9.0,100.73999786376953,-3807.47998046875,17.010000228881836,-18077.7001953125,-2877.39990234375,2.7000001072883606,-0.19999999552965164,0.0,-3140.4998779296875,255.0,0.0,False,0.009601545697294303,3.0610734469835217,-8.98085076488842e-05,True,6,4,8,,False,
59,2919,100,False,False,1,5623.5434336840735,-3706.169921875,1908.239990234375,125.08999633789062,-3537.7999877929688,10973.599853515625,5286.099853515625,4379.599914550781,2079.4000244140625,-3534.7000122070312,1.0,0.1364023688336768,0.6292562871581089,-0.4346252685514765,b0ec9132e2b,V4ste,10.0,-3628.489990234375,1734.239990234375,17.010000228881836,-8854.69970703125,6158.499755859375,2.3999999463558197,-0.5999999865889549,0.19999999552965164,-2111.3999938964844,255.0,0.0,,-0.009537822179888274,0.6307000867945071,-0.00017779739360556006,True,143.0,False,34,6,22,,bcab7761f6b,Azoor Ahai,9.0,3284.199951171875,-1077.5799560546875,17.010000228881836,-14896.099853515625,-9624.7998046875,0.0,0.3999999910593033,-0.0,-1973.6000061035156,255.0,0.0,False,-0.009576375816693449,-0.5040486729980288,4.261282761293338e-05,True,10,8,4,219.20029254626203,True,,enpitsu,76561198039309853,26.0,-185.1999969482422,5263.33984375,17.030000686645508,-694.4000244140625,-595.2999877929688,5.099999904632568,0.5000000074505806,-0.0,0.0,128.0,128.0,False,-0.016825763167600035,-0.7085200924304196,2.8290659741901682e-05,True,253.0,False,22,False,18,,games5425898691,bf81d8692db,25.0,-3330.10009765625,3940.889892578125,16.989999771118164,-11332.7001953125,-8314.199829101562,4.699999988079071,-1.7000000178813934,-1.2999999523162842,1276.2999725341797,255.0,255.0,,-0.00957485793921463,-0.6355142367855456,0.00019036943611211565,True,30,4,34,255.0,False,
60,2945,101,False,False,1,5352.541979250866,-3981.0400390625,2934.510009765625,326.0799865722656,1071.2999725341797,19761.099853515625,5170.4998779296875,1381.6999816894531,4724.599914550781,-3430.4000854492188,1.0,-0.35774825182771647,-0.17724241002432026,-0.2486242095883811,b0ec9132e2b,V4ste,10.0,-3979.659912109375,2742.3798828125,206.64999389648438,-7471.500244140625,13970.50048828125,2950.7998657226562,519.3999862670898,-5449.4000244140625,-532.2000122070312,128.0,255.0,,0.14090773324722983,1.4743477291699234,-0.07149614817839249,True,114.8466320986389,True,36,6,23,,bcab7761f6b,Azoor Ahai,9.0,1447.6600341796875,-989.1199951171875,17.010000228881836,-22251.39892578125,24.30000066757202,2.0999999344348907,4.1999998688697815,0.09999999776482582,1453.5000610351562,255.0,128.0,False,-0.009593797204772377,-0.07385646804349631,-1.8053370130551135e-05,True,10,8,4,198.0,False,,enpitsu,76561198039309853,26.0,-212.5399932861328,5239.91015625,17.030000686645508,-2120.8999633789062,-1817.5,5.099999904632568,-0.29999999329447746,-0.0,0.0,255.0,128.0,False,-0.01660201623037707,-0.7085190057276679,-1.9961162738209885e-05,True,253.0,False,22,False,18,,games5425898691,bf81d8692db,25.0,-3943.510009765625,3134.97998046875,190.5399932861328,-1407.5999450683594,-14271.8994140625,3486.199951171875,729.1000366210938,1268.499984741211,-541.1999893188477,255.0,211.0,,0.624009854285832,-1.2294014134655513,-0.04582903310882747,True,31,4,36,229.96535060226276,True,
61,2946,101,False,False,0,9442.37287453386,3982.25,-2944.6201171875,350.9200134277344,3962.0001220703125,11153.499755859375,19955.10009765625,5377.80029296875,-1953.6000061035156,-1805.8999633789062,0.0,0.2560082797271161,0.13503503374269,-0.14010428457526114,bf81d8692db,games5425898691,25.0,3953.1298828125,-3041.530029296875,210.83999633789062,1284.1000366210938,11906.300048828125,1830.2999877929688,2696.7001342773438,-719.7000122070312,-4065.10009765625,255.0,233.0,,-0.41807163400425007,1.1716429763819292,-0.3239358467231247,True,226.8243271432897,True,36,4,31,,76561198039309853,enpitsu,26.0,212.5399932861328,-5239.91015625,17.030000686645508,2120.8999633789062,1817.5,5.099999904632568,0.29999999329447746,0.0,0.0,255.0,128.0,False,0.01660201623037707,0.7085190057276679,-1.9961162738209885e-05,True,22,18,False,253.0,False,,V4ste,b0ec9132e2b,10.0,3979.659912109375,-2742.3798828125,206.64999389648438,7471.500244140625,-13970.50048828125,2950.7998657226562,-519.3999862670898,5449.4000244140625,-532.2000122070312,128.0,255.0,,-0.14090773324722983,-1.4743477291699234,-0.07149614817839249,True,111.70560863966585,True,36,6,23,,Azoor Ahai,bcab7761f6b,9.0,-1447.6600341796875,989.1199951171875,17.010000228881836,22251.39892578125,-24.30000066757202,2.0999999344348907,-4.1999998688697815,-0.09999999776482582,1453.5000610351562,255.0,128.0,False,0.009593797204772377,0.07385646804349631,-1.8053370130551135e-05,True,8,4,10,198.0,False,
62,3027,104,False,True,1,5844.294615260119,-2513.030029296875,392.9700012207031,474.94000244140625,9697.60009765625,20202.099609375,6034.4000244140625,689.8000335693359,1595.8000183105469,-5742.5,1.0,0.11322177214948752,-0.7282832662855874,-1.2677056072296755,bcab7761f6b,Azoor Ahai,9.0,-2556.830078125,221.00999450683594,304.7099914550781,-5773.699951171875,16646.8994140625,3836.400146484375,-482.7000045776367,3435.0,4268.2000732421875,255.0,0.0,True,0.7504316852581377,2.1300843122810225,0.7192793307920309,True,184.6119999065194,True,12,4,9,,b0ec9132e2b,V4ste,10.0,-3236.580078125,2604.610107421875,17.010000228881836,935.5000305175781,-15339.3994140625,-0.29999999329447746,-0.0,0.5000000074505806,-19.90000009536743,255.0,,,-0.009593231034187119,-1.6288689859662413,3.438646137482389e-05,True,36,24,6,93.61199990651942,True,,enpitsu,76561198039309853,26.0,-183.3300018310547,4956.9599609375,17.040000915527344,853.3999633789062,3981.9000244140625,3.0000001192092896,-1.0000000149011612,-2.0000000298023224,191.70000076293945,255.0,0.0,,-0.016349360689929125,-1.3824909598758397,3.4764495500951035e-05,True,253.0,False,22,False,18,,games5425898691,bf81d8692db,25.0,-2795.31005859375,1048.989990234375,84.79000091552734,7558.2000732421875,-20674.19921875,2231.1000061035156,-1145.8000183105469,-364.7999954223633,633.6999893188477,255.0,170.0,,0.16856224116791327,-1.969481774925999,-0.0051235495379099655,True,32,4,38,210.6119999065194,True,
63,3079,106,False,False,0,9365.289851049924,725.0399780273438,-4083.929931640625,473.6700134277344,-9936.500244140625,5908.800048828125,16298.199462890625,5257.60009765625,-2763.599853515625,-848.0000305175781,0.0,-0.29578186503527104,1.910418274848377,-1.0658599306868635,76561198039309853,enpitsu,26.0,747.3099975585938,-4159.43017578125,293.8299865722656,1728.8999938964844,11811.800537109375,3751.7001342773438,-2485.8999633789062,-1330.7000732421875,-2791.0000610351562,255.0,255.0,,-1.1781350994456645,1.654253402364872,-0.6646418244419571,True,190.0,False,24,False,19,,bf81d8692db,games5425898691,25.0,653.6199951171875,2412.929931640625,17.010000228881836,-19532.19970703125,8595.499877929688,2.3999999463558197,0.0,0.0,2000.8000183105469,255.0,255.0,,0.009584857274948795,2.8053723183026458,2.039453896909582e-05,True,38,34,4,70.0,False,,V4ste,b0ec9132e2b,9.0,2875.31005859375,887.27001953125,17.010000228881836,-19364.49951171875,5660.4998779296875,2.3000000417232513,0.09999999776482582,-0.09999999776482582,2013.9999389648438,255.0,255.0,,0.009584739224470604,2.935266576134833,1.1062235115756422e-05,True,255.0,False,36,6,24,,Azoor Ahai,bcab7761f6b,9.0,3495.72998046875,-3301.929931640625,17.010000228881836,-8140.2001953125,-10242.7001953125,7.200000286102295,-1.8000000715255737,2.0000000298023224,-3055.5999755859375,255.0,0.0,False,0.00973307362313559,-2.445167387977911,4.941397857615701e-05,True,10,4,12,100.0,False,
64,3164,109,False,True,1,2813.072279300334,1564.199951171875,2407.43994140625,112.02999877929688,-12114.3994140625,13782.099609375,7570.30029296875,2700.4000854492188,3550.10009765625,4012.9000854492188,1.0,-0.8743765404230435,-2.799000835201711,-1.9865897017951066,b0ec9132e2b,V4ste,9.0,1671.050048828125,2172.139892578125,81.0199966430664,876.3999938964844,15566.400146484375,2886.7999267578125,-1390.2000427246094,-3988.5000610351562,2436.699981689453,128.0,255.0,,-0.010441530865339018,1.877080691117366,-0.05061454696327697,True,252.0,False,38,6,25,,bcab7761f6b,Azoor Ahai,9.0,1302.8900146484375,3610.81005859375,17.020000457763672,15751.800537109375,16504.599609375,-1.2999999523162842,-1.1999999731779099,-1.5000000596046448,-1005.8000183105469,255.0,0.0,False,-0.009581420859876308,2.3164876647711674,-0.0005117364376776362,False,12,10,4,21.0,False,,enpitsu,76561198039309853,26.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,25.0,1613.1500244140625,1750.9200439453125,17.010000228881836,-16049.200439453125,16474.7998046875,-0.29999999329447746,2.5,-2.5,689.8000335693359,255.0,128.0,,-0.009591106179981773,0.7484918660960783,-0.00012128346342051808,True,34,4,38,0.0,True,
65,3263,112,True,True,1,450.58535569370855,587.0399780273438,4812.02001953125,112.37000274658203,5760.0,31426.79931640625,-3885.2999877929688,-3482.7999877929688,2395.0,-4258.299865722656,1.0,0.3508552010921828,0.27067044734606555,0.25656879789305603,bcab7761f6b,Azoor Ahai,9.0,586.0,4639.16015625,127.54000091552734,787.5,19726.400146484375,1227.6000213623047,213.89999389648438,5207.8997802734375,-1755.2999877929688,128.0,0.0,True,-0.3992004383091841,1.4448609833193422,0.7123471489445582,True,109.62658935208476,True,14,4,11,,b0ec9132e2b,V4ste,10.0,407.010009765625,4176.81005859375,17.0,5049.89990234375,-5246.5997314453125,3.400000035762787,0.5000000074505806,0.19999999552965164,0.0,0.0,128.0,False,-0.00974298411618816,0.8045071524520804,1.1536660006459536e-05,True,38,26,6,255.0,False,,enpitsu,76561198039309853,26.0,2000.9200439453125,3933.949951171875,17.049999237060547,-9678.099975585938,3348.699951171875,3.400000035762787,-0.29999999329447746,-0.0,-2382.5,128.0,128.0,False,-0.01668985469671213,0.3804095580239989,-3.234411943068886e-05,True,85.0,False,False,False,False,,games5425898691,bf81d8692db,25.0,-520.9600219726562,5168.41015625,476.1400146484375,6195.2001953125,1202.699966430664,-2499.7999572753906,-1373.6000061035156,644.7000122070312,-151.00000381469727,255.0,171.0,,-0.7126474214758834,2.01166185325877,1.9066904072503141,True,34,4,40,0.0,False,
