,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
82,5713,173,False,False,0,4216.9948293141015,-846.989990234375,923.2899780273438,120.51000213623047,12795.699462890625,24105.30029296875,5281.099853515625,739.4999694824219,3214.5001220703125,-5011.9000244140625,0.0,0.8282373807725069,0.16173437989651288,1.8803885444751327,8179933407471405355,edalti76,7.0,-890.239990234375,649.0499877929688,19.450000762939453,9182.80029296875,17811.8994140625,2959.8001098632812,-0.5999999865889549,-1.0999999940395355,1870.2000427246094,255.0,255.0,,0.00959183817688619,1.1518881796766336,0.0001372169562933674,False,4,152.64873119579852,True,False,5,,9145427433175672767,KBR_SharKo,8.0,1462.52001953125,-902.719970703125,17.020000457763672,-5510.8001708984375,22293.00048828125,-2.0000000298023224,-0.5000000074505806,2.0000000298023224,-320.0,255.0,126.0,,0.009585540355367116,1.7900181145594771,8.012127644144466e-05,True,6,False,136.98384534671743,True,6,,enpitsu,76561198039309853,27.0,-1033.1600341796875,969.260009765625,73.0,16095.999755859375,14478.900146484375,2154.7999572753906,-4170.199890136719,3584.5001220703125,-97.60000228881836,255.0,128.0,False,0.6426276143850331,0.8247704111206708,-0.07978828189192234,True,7,,False,8,False,,games5425898691,bf81d8692db,20.0,-1946.260009765625,-4831.77978515625,16.649999618530273,655.0,9149.89990234375,76.50000095367432,-76.19999885559082,60.59999942779541,-2402.7000427246094,255.0,0.0,0.004942365824311683,1.473760759330695,-0.0037689270502037965,True,8,False,8,158.2315615915483,True,,
83,5715,173,False,False,1,6303.376403688049,708.260009765625,-1160.5799560546875,167.8699951171875,-22657.19970703125,-22253.20068359375,4153.699951171875,-465.8000183105469,3137.0001220703125,2684.1000366210938,1.0,-1.044052188719598,0.10059328385993414,2.0153404293504913,76561198039309853,enpitsu,27.0,872.0499877929688,-1114.219970703125,87.41999816894531,-16121.300048828125,-14504.49951171875,161.8000030517578,4226.600036621094,-3503.9999389648438,-327.2999954223633,255.0,128.0,False,-1.3593033539005177,-0.5950031556689238,-0.2909678165565156,True,7,,False,False,8,,bf81d8692db,games5425898691,20.0,1936.969970703125,4767.6298828125,16.940000534057617,-1861.1000061035156,-9994.299926757812,20.399999618530273,20.899999141693115,-32.89999961853027,-1542.2999572753906,255.0,125.0,,-0.008072202454485547,-1.3308650425847264,-0.0013111908652874982,True,8,False,151.92007767000507,True,8,,KBR_SharKo,9145427433175672767,8.0,-1419.9300537109375,715.1900024414062,17.020000457763672,4734.800109863281,-22507.2998046875,-2.0000000298023224,-0.3999999910593033,3.100000023841858,-470.9000015258789,255.0,59.0,,-0.009603359789998734,-1.768098293111265,3.0462586809520772e-05,True,6,130.6723614251742,True,6,False,,edalti76,8179933407471405355,7.0,811.5399780273438,-813.8400268554688,45.93000030517578,-8666.900024414062,-17991.800537109375,2936.4999389648438,972.6000213623047,678.7000274658203,1409.7999572753906,255.0,254.0,-0.038804765970033045,-1.3039774713373884,-0.011152244230109225,False,4,False,6,146.33724727425528,True,,
84,5863,179,False,False,0,3526.6117124026946,2091.06005859375,3265.31005859375,368.4599914550781,-27353.00048828125,12262.19970703125,-3727.7999877929688,-4596.199951171875,-2793.599853515625,2658.9999389648438,0.0,-0.08341620783122554,0.07908730827611637,2.9598224416974204,9145427433175672767,KBR_SharKo,8.0,2368.18994140625,3108.27001953125,304.6199951171875,-18907.80029296875,6517.60009765625,1669.9000549316406,3659.5999145507812,-3644.1000366210938,-820.1999664306641,255.0,255.0,False,-0.5119601372741859,2.690382060574602,-0.1577506586700826,True,7,6.490210656196851,True,False,8,,8179933407471405355,edalti76,8.0,2704.320068359375,-2818.639892578125,17.0,3938.2998657226562,-22526.59912109375,3.4999999403953552,-0.19999999552965164,0.9000000357627869,1689.9000549316406,255.0,255.0,,0.009604200895642609,-1.351684906834595,0.00018910180312258464,True,8,False,41.0,False,8,,enpitsu,76561198039309853,27.0,1595.9200439453125,4800.97021484375,17.049999237060547,-9838.599853515625,-992.0999908447266,2.5,2.3999999463558197,0.0,-161.10000610351562,255.0,128.0,False,0.016680007053099362,-3.0602277784153227,0.00023081921773110677,True,8,251.88952263965402,True,8,False,,games5425898691,bf81d8692db,20.0,-1843.6199951171875,5102.22998046875,169.91000366210938,17928.199462890625,10.59999942779541,758.1999969482422,25.299999713897705,480.60001373291016,-20.69999933242798,255.0,128.0,-0.036113899065599475,0.012812997722482023,1.5479684382145253,True,12,False,12,255.0,False,,
85,5968,183,False,False,0,3482.663936566288,-3995.3798828125,3551.669921875,281.32000732421875,12770.999755859375,15757.39990234375,6037.0001220703125,-1198.7000274658203,1476.0000610351562,-5690.7000732421875,0.0,0.6191307413451995,0.20185925094575172,0.34257151257944624,9145427433175672767,KBR_SharKo,9.0,-4072.64990234375,3387.969970703125,192.52000427246094,-3474.4000244140625,10035.499877929688,12226.8994140625,-1911.199951171875,5140.2001953125,418.10001373291016,255.0,0.0,,-0.8665985475530235,1.877186673204295,1.1657970383817775,True,8,4.8203267897329045,True,False,8,,8179933407471405355,edalti76,7.0,-1111.6700439453125,-2151.669921875,17.0,-9084.600219726562,15813.699951171875,3.4999999403953552,-0.5999999865889549,1.1999999731779099,-1789.4999694824219,255.0,51.0,False,0.009591661356775569,2.0265003340445435,-2.3637819822925263e-05,True,8,False,228.0,False,8,,enpitsu,76561198039309853,27.0,-568.1500244140625,5827.43994140625,46.68000030517578,8677.899780273438,-4638.800048828125,-1413.2000732421875,-1957.2999572753906,-167.70000457763672,220.9000015258789,255.0,128.0,,0.1532643584321119,-0.497537824870512,0.27157300475151347,True,10,209.0,False,10,False,,games5425898691,bf81d8692db,20.0,-11.649999618530273,2819.5,17.010000228881836,-13695.999755859375,3386.099853515625,2.0999999344348907,2.8999999165534973,-0.5999999865889549,-847.3999786376953,255.0,32.0,0.009596346593840009,2.896619127402137,-6.705382421187952e-05,True,12,False,14,255.0,False,,
86,6023,185,False,False,1,9919.232987350475,1542.68994140625,-4758.1298828125,179.4499969482422,7277.60009765625,-28249.29931640625,-3970.2999877929688,1715.3999328613281,-340.99998474121094,-1943.5000610351562,1.0,-0.4556231589392398,-1.1439563472146204,0.3960209661983347,bf81d8692db,games5425898691,20.0,1430.22998046875,-4463.3701171875,188.99000549316406,5816.199951171875,-18419.89990234375,2242.4000549316406,5480.5999755859375,-198.60000610351562,415.60001373291016,255.0,128.0,,-0.3071216072628408,-1.558580710218871,0.0994056587409742,True,13,217.32011209252062,True,False,16,,76561198039309853,enpitsu,27.0,1182.93994140625,-4854.8798828125,71.25,21930.400390625,4612.699890136719,2783.2000732421875,-666.2999725341797,3112.9000854492188,19.199999570846558,255.0,128.0,False,-0.1220399135686896,2.929942588169964,9.232848606677541e-05,True,11,False,140.0,False,12,,KBR_SharKo,9145427433175672767,8.0,2477.590087890625,-3635.3798828125,17.010000228881836,-3507.0001220703125,13028.699951171875,2.3999999463558197,-0.0,0.09999999776482582,-2246.0000610351562,255.0,0.0,,-0.009582836160499916,1.375965237427039,-6.408418719186929e-06,True,8,0.0,False,8,False,,edalti76,8179933407471405355,7.0,2090.02001953125,-684.6900024414062,17.0,7347.19970703125,-9560.0,3.3000001311302185,-1.1999999731779099,1.8000000715255737,1154.1999816894531,230.0,145.0,-0.009559139778600777,-2.2888634296128263,-0.00015286278482897663,True,8,False,8,228.0,False,,False
87,6029,185,False,False,1,10185.153199292105,1687.530029296875,-5014.35009765625,235.36000061035156,9548.400268554688,9407.5,7586.300048828125,3737.3001098632812,-466.50001525878906,-4670.5999755859375,1.0,-0.679660071815757,-0.40567735645502323,0.3087545792248875,76561198039309853,enpitsu,27.0,1709.219970703125,-4906.64990234375,96.70999908447266,19089.000244140625,-9386.799926757812,-175.9000015258789,-1682.7000427246094,5071.099853515625,1304.4999694824219,255.0,128.0,False,-1.3509634247140876,0.3188197989067905,2.616258498303144,True,11,140.0,False,False,12,,bf81d8692db,games5425898691,20.0,1545.68994140625,-4824.5498046875,199.36000061035156,4744.800109863281,-11596.099853515625,-169.0999984741211,5465.10009765625,-462.5,409.90001678466797,255.0,128.0,,-0.8485362529958679,1.738618795987643,3.0276715249492963,True,13,False,207.0,False,16,,KBR_SharKo,9145427433175672767,8.0,2473.679931640625,-3301.679931640625,17.010000228881836,1952.7000427246094,13417.099609375,2.0000000298023224,-0.0,-1.0000000149011612,-234.20000076293945,255.0,128.0,,-0.009580471759807661,1.743189806079031,0.00018298155907936419,True,8,0.0,False,8,False,,edalti76,8179933407471405355,7.0,2225.68994140625,-835.6799926757812,17.0,8545.800170898438,-8805.900268554688,3.3000001311302185,0.9000000357627869,-0.5000000074505806,70.50000190734863,164.0,128.0,-0.009571608883528577,-2.3511939193688747,-0.00010558024202969842,True,8,False,8,228.0,False,,False
88,6079,187,False,False,0,3030.4434945605926,-3362.080078125,3378.739990234375,541.9199829101562,8024.000244140625,11730.699462890625,9285.2001953125,2939.2999267578125,-793.1999969482422,-5170.2001953125,0.0,-0.3231260301413506,1.7594734144105262,0.5464706656207751,8179933407471405355,edalti76,8.0,-3437.320068359375,3198.590087890625,374.3999938964844,-4484.4000244140625,19853.199462890625,3510.0,145.600004196167,-221.49999618530273,151.8000030517578,255.0,128.0,False,-0.8305661239655451,1.2592691771524838,0.21327780686900696,True,8,151.0,False,False,10,,9145427433175672767,KBR_SharKo,8.0,-3348.89990234375,478.94000244140625,83.16999816894531,-5852.7001953125,-18295.699462890625,-1227.3999786376953,2924.89990234375,-1194.4000244140625,-172.80000686645508,255.0,128.0,,-0.7076564623967795,-1.6574932375535947,-0.24090475744848275,True,10,False,0.0,False,10,,enpitsu,76561198039309853,27.0,-3022.85009765625,4914.02001953125,98.5199966430664,4421.000061035156,4167.200012207031,864.7000122070312,1874.4999694824219,-1265.199966430664,840.0,255.0,255.0,False,-0.14466533746688723,0.8007665130994548,0.8485777513544213,True,12,140.0,False,12,False,,games5425898691,bf81d8692db,20.0,-1821.739990234375,5102.990234375,342.55999755859375,5730.5999755859375,-2.7000001072883606,-2932.2000122070312,1.7000000178813934,156.19999885559082,0.09999999776482582,128.0,128.0,-0.43597025797286754,3.13093105157091,-1.5661621760130708,True,14,False,16,207.0,False,,
89,6164,190,False,False,1,9102.593262217466,1563.31005859375,-3938.10009765625,156.47999572753906,1853.0000305175781,15330.699462890625,4154.89990234375,1602.8999328613281,5543.499755859375,1643.0999755859375,1.0,0.9692267554610562,0.15508692787391368,2.196091489008126,76561198039309853,enpitsu,27.0,1610.3699951171875,-4063.919921875,21.979999542236328,-15946.800537109375,12989.89990234375,2996.9000244140625,-0.29999999329447746,0.09999999776482582,-1957.1000671386719,255.0,0.0,,-0.016790325792248643,0.7472590419412382,-0.00010994666281544925,True,13,89.59513115113782,True,False,14,,bf81d8692db,games5425898691,20.0,766.6900024414062,-5113.35986328125,84.66999816894531,-5720.8001708984375,-83.10000419616699,546.6999816894531,5335.10009765625,-1328.0999755859375,146.899995803833,255.0,128.0,,-1.0400008948416593,0.024066016080495262,1.319116571732161,True,14,False,197.0,False,16,,KBR_SharKo,9145427433175672767,8.0,1439.2900390625,-1037.0699462890625,17.010000228881836,-7810.30029296875,-10615.50048828125,2.0999999344348907,0.29999999329447746,0.7999999821186066,-14.800000190734863,218.0,128.0,,-0.009594822430295896,-0.9341359814430452,8.348453312784897e-05,True,10,255.0,False,10,False,,edalti76,8179933407471405355,8.0,2845.3798828125,-4764.77978515625,17.010000228881836,4919.800109863281,2242.899932861328,2.3000000417232513,0.09999999776482582,-0.0,2411.699981689453,255.0,255.0,-0.00951660539776901,2.670067109229117,-5.271579044160646e-06,True,8,False,10,151.0,False,,False
90,6244,193,False,False,1,5446.723327335753,2197.989990234375,-148.82000732421875,99.26000213623047,15790.50048828125,16298.800048828125,2278.3999633789062,-3330.5999755859375,-259.4000053405762,4983.800048828125,1.0,-0.5440934475031829,-2.922607683330704,2.9563814734424985,76561198039309853,enpitsu,27.0,2003.1500244140625,-255.41000366210938,45.33000183105469,21434.49951171875,-7655.4998779296875,3309.5999145507812,151.8000030517578,386.3999938964844,-150.2999973297119,255.0,255.0,False,-0.025453140388387394,-2.766881350809306,0.0002428547538139534,True,15,92.62281302226486,True,False,16,,bf81d8692db,games5425898691,20.0,391.739990234375,-4611.2900390625,17.010000228881836,321.19998931884766,11389.200439453125,2.199999988079071,-0.09999999776482582,0.9000000357627869,-1658.3000183105469,255.0,28.0,,-0.009534515489062036,1.6128024146875248,-0.00020791612855990143,True,14,False,197.0,False,16,,KBR_SharKo,9145427433175672767,8.0,1686.510009765625,-104.83999633789062,17.010000228881836,1340.2000427246094,18029.89990234375,0.0,0.09999999776482582,1.5000000596046448,-1811.9999694824219,255.0,0.0,,-0.009592063029869475,1.6944013868982213,-0.00014257393624471463,True,10,190.0,False,10,False,,edalti76,8179933407471405355,8.0,3302.610107421875,-393.6099853515625,17.010000228881836,1556.300048828125,21937.5,2.0999999344348907,-0.0,-0.5999999865889549,-59.20000076293945,255.0,128.0,-0.009592825102819199,1.6489194961885478,7.5578670137308e-05,True,8,False,10,187.0,False,,False
91,6354,197,False,False,0,9723.806867482743,-3770.510009765625,-4149.22021484375,222.66000366210938,-10005.999755859375,2579.8001098632812,14610.6005859375,1195.2999877929688,5283.499755859375,-2579.5999145507812,0.0,-0.24759472042651937,-0.8976149878640567,0.5619169616517563,9145427433175672767,KBR_SharKo,9.0,-3708.72998046875,-4164.3701171875,47.5,-13752.7001953125,540.6000137329102,5431.199951171875,-3336.099853515625,3608.9999389648438,2468.699951171875,255.0,255.0,,-0.406922326792179,-3.096726235524156,0.29068722981489165,True,10,220.6032775678942,True,False,10,,8179933407471405355,edalti76,7.0,-3072.010009765625,-4589.60986328125,16.6299991607666,12684.300537109375,-8405.30029296875,26.19999885559082,97.89999961853027,-148.59999656677246,2031.4999389648438,255.0,255.0,False,0.015486611511468702,-0.48767564132979974,0.0012672574574178915,True,10,False,97.0,False,12,,enpitsu,76561198039309853,27.0,-3777.530029296875,-3855.739990234375,112.98999786376953,-4715.299987792969,-21064.29931640625,3964.4000244140625,1.1999999731779099,-0.3999999910593033,-443.49998474121094,128.0,128.0,False,0.01739130526455494,-1.9616107793447453,0.0014576144753943984,True,16,0.0,False,18,False,,games5425898691,bf81d8692db,20.0,-2250.2900390625,-1588.510009765625,17.010000228881836,240.40000915527344,-17251.800537109375,2.0999999344348907,0.0,0.0,-7.900000214576721,255.0,128.0,0.009597960081674115,-1.5579513890407717,8.23660426805419e-06,True,16,False,18,228.0,False,,
92,6455,200,False,False,1,4447.356939591297,3975.610107421875,1931.4200439453125,259.82000732421875,-11699.200439453125,8956.900024414062,6290.9002685546875,-1621.1000061035156,2790.7998657226562,-5057.900085449219,1.0,-0.4555169490506898,-0.7585640143135655,-3.0956612565140067,bf81d8692db,games5425898691,20.0,3860.39990234375,1795.6800537109375,111.31999969482422,22904.89990234375,563.8000106811523,2011.6000366210938,-136.09999656677246,-49.80000019073486,573.8999938964844,255.0,142.0,,0.24071346280432263,3.0360472637441904,-0.016558376835744005,True,16,118.16175478760914,True,False,20,,76561198039309853,enpitsu,27.0,1667.3299560546875,4059.159912109375,103.12000274658203,-17936.600341796875,1837.7999877929688,-151.40000343322754,-1236.500015258789,-5356.300048828125,174.40000534057617,128.0,128.0,,0.3807925126879208,-2.927372212421976,3.0637022393665885,,17,False,,False,20,,KBR_SharKo,9145427433175672767,8.0,-2282.260009765625,4477.3798828125,17.010000228881836,1554.4999694824219,-5240.0,2.5999999046325684,0.5000000074505806,-0.5999999865889549,1706.9999694824219,255.0,255.0,,-0.009471354684027674,-1.8024072946417928,0.00025687045464217577,True,False,85.0,False,False,False,,edalti76,8179933407471405355,8.0,2636.77001953125,4029.199951171875,17.010000228881836,3527.6998901367188,8572.19970703125,2.7000001072883606,-0.0,-0.19999999552965164,2747.6998901367188,255.0,255.0,-0.009534786793796723,1.8551313375535718,-4.681674803067192e-05,True,10,False,12,127.0,False,,False
93,6507,202,False,False,0,8731.411483532527,-1826.02001953125,-3541.739990234375,294.0299987792969,25231.8994140625,7032.5,3105.0,2359.199981689453,1012.7999877929688,-5422.8997802734375,0.0,0.7124444899173765,2.2609440376353778,-2.3550902535791427,8179933407471405355,edalti76,7.0,-1934.77001953125,-3577.39990234375,180.50999450683594,3483.900146484375,15735.400390625,2810.7000732421875,-735.8000183105469,5209.1998291015625,1603.8999938964844,217.0,1.0,False,-0.5474145183685819,1.8919906108814355,1.6778717339794489,True,11,66.92296790563931,True,False,14,,9145427433175672767,KBR_SharKo,8.0,525.469970703125,-4614.72021484375,17.010000228881836,-13099.000244140625,-3143.3999633789062,2.3000000417232513,2.199999988079071,0.3999999910593033,-1485.2000427246094,255.0,3.0,,0.0095682478824597,-2.915829524005821,-0.0001586374319263713,True,False,False,116.0,False,False,,enpitsu,76561198039309853,27.0,1859.0799560546875,-4279.580078125,17.049999237060547,20328.699951171875,747.6000213623047,2.5999999046325684,0.7000000029802322,0.0,309.6999931335449,255.0,128.0,,0.01678755451374357,0.06641800114998984,-0.00017100899214001413,True,18,0.0,False,20,False,,games5425898691,bf81d8692db,20.0,-3570.780029296875,-2528.64990234375,16.90999984741211,10723.800048828125,5104.5001220703125,25.59999942779541,-3.8999998569488525,24.600000381469727,2299.499969482422,255.0,255.0,0.00814858293290527,0.4975084842269213,-0.0002400832897743689,True,16,False,20,141.0,False,,
94,6563,204,False,False,1,4833.994627045292,-2964.080078125,2230.139892578125,194.9600067138672,9304.600219726562,3012.2000122070312,9653.200073242188,-2068.0999755859375,-3350.0,4527.699890136719,1.0,0.4307996870388216,-2.6496926740814137,2.542530125958137,76561198039309853,enpitsu,27.0,-3144.93994140625,2239.219970703125,96.48999786376953,9370.399780273438,-8429.69970703125,6220.30029296875,-0.3999999910593033,-1.1999999731779099,93.19999694824219,128.0,128.0,,-0.016177436388446494,-2.441315486252939,-0.00019315589467440713,True,18,236.0,False,2,22,,bf81d8692db,games5425898691,20.0,958.0900268554688,-45.720001220703125,15.850000381469727,-15814.599609375,-13248.1005859375,-0.29999999329447746,48.89999866485596,-80.9000015258789,104.60000038146973,255.0,128.0,,-0.013963413037232102,-0.7020012202285891,-0.00043116981866023906,True,18,False,176.0,False,22,,KBR_SharKo,9145427433175672767,8.0,-1424.52001953125,3307.739990234375,17.010000228881836,-21373.798828125,1999.1000366210938,2.0999999344348907,0.19999999552965164,-0.09999999776482582,-1373.6000061035156,255.0,15.0,,-0.009592284126226414,0.1327741016989513,-7.003488749954177e-05,True,False,55.0,False,False,False,,edalti76,8179933407471405355,7.0,820.8599853515625,1477.239990234375,17.010000228881836,-7034.2999267578125,9006.900024414062,2.199999988079071,-2.5,3.100000023841858,-1805.3999328613281,255.0,120.0,-0.009545941229748185,0.9780659469307281,3.516382454915278e-05,True,12,False,14,96.0,False,,False
95,6627,207,False,False,0,8236.345228608741,884.780029296875,-2901.530029296875,642.0700073242188,12177.60009765625,10851.400146484375,1857.2999572753906,1035.5999755859375,1571.9999694824219,5697.0001220703125,0.0,-0.9789173647479666,-1.7746800249345864,1.581596523511749,8179933407471405355,edalti76,7.0,695.97998046875,-2975.5400390625,571.1099853515625,11355.2001953125,-5947.0001220703125,3344.89990234375,-329.39998626708984,2362.5999450683594,1766.9999694824219,255.0,128.0,False,-0.07211484478486363,0.08527426253011633,-0.30333283394105903,True,12,28.21749681811179,True,4,16,,9145427433175672767,KBR_SharKo,9.0,1793.9300537109375,-4196.64990234375,17.020000457763672,-1705.8999633789062,12219.49951171875,1.0999999940395355,0.0,-1.5999999642372131,2177.7000427246094,255.0,255.0,False,0.009552294450031851,1.7508343642280506,0.00017278013329477727,True,False,False,73.0,False,False,,enpitsu,76561198039309853,27.0,2012.27001953125,-399.4100036621094,17.049999237060547,5028.699951171875,3949.4000244140625,2.7000001072883606,0.0,0.3999999910593033,-9.300000071525574,255.0,0.0,False,0.016610847233811815,0.6640039462094546,-3.1029094676744496e-05,True,18,236.0,False,22,2,,games5425898691,bf81d8692db,20.0,839.8400268554688,-2409.85009765625,384.04998779296875,-2212.7999877929688,-22430.30029296875,4580.799865722656,869.4999694824219,-644.0000152587891,-444.39998626708984,255.0,112.0,-0.9658355710708222,-1.5714477471856145,-0.19425803773602834,True,18,False,24,125.38996117345745,True,,
