,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
10,819,14.0,False,False,1,5350.816288829272,146.47000122070312,-158.05999755859375,92.66000366210938,34518.20068359375,-2403.8999938964844,532.5,3088.2000732421875,211.90000534057617,-249.59999084472656,1.0,-0.047749050226552264,0.2066539817199898,-0.09176770743193516,76561198039309853,enpitsu,24.0,-2.549999952316284,-209.02999877929688,100.27999877929688,-13.899999856948853,9584.7998046875,491.89998626708984,-2881.099853515625,2079.4000244140625,-4198.2000732421875,255.0,128.0,,-1.3790528320864839,-1.092803560615955,-2.8411352175534073,True,31.0,False,False,1,2,,bf81d8692db,games5425898691,19.0,-2954.909912109375,-4380.33984375,17.010000228881836,-2700.7000732421875,-16696.700439453125,2.3000000417232513,-0.0,-0.0,1986.9999694824219,255.0,255.0,,-0.00958445260503657,-1.4803630546225433,-5.9879282524937095e-06,True,255.0,False,False,False,False,,TerraMW,76561198156643344,3,-3205.14990234375,4111.64990234375,17.010000228881836,-17536.99951171875,236.90000534057617,2.5999999046325684,0.9000000357627869,0.09999999776482582,2776.7999267578125,255.0,255.0,False,-0.009599496959391792,-0.1323634520741644,0.0001226092969966754,True,255.0,False,False,False,False,,:(,76561198054434500,11.0,9.869999885559082,18.670000076293945,93.44999694824219,4542.0001220703125,-13609.100341796875,2248.0999755859375,-2309.499969482422,3864.2999267578125,3159.5999145507812,255.0,255.0,True,-0.18116092397804665,-1.5629232059823166,-0.9770479680010686,True,33.0,False,6,5,False,
11,951,19.0,False,False,0,4767.138714192111,-2929.010009765625,828.0999755859375,1034.0,7048.3001708984375,-6876.199951171875,-3759.89990234375,4476.7999267578125,-3856.7999267578125,-1040.199966430664,0.0,-0.5191063225744549,2.0046641333926636,-2.7457128226075103,76561198054434500,:(,10.0,-2958.85009765625,922.9199829101562,940.0599975585938,11282.39990234375,5043.599853515625,-1074.1999816894531,3046.7001342773438,241.70000076293945,-720.8000183105469,128.0,0.0,False,-0.07034511358197304,0.49700073571014,-0.715355167869271,True,216.0,False,False,10,10,,76561198156643344,TerraMW,4.0,156.07000732421875,-1866.3699951171875,17.020000457763672,-2802.6998901367188,21742.39990234375,0.7999999821186066,-0.19999999552965164,1.5999999642372131,222.99999237060547,255.0,209.0,,0.00959242417215105,1.6977672685782854,2.879277738927652e-05,True,177.0,False,False,False,False,,enpitsu,76561198039309853,24,-3376.659912109375,2363.89990234375,91.36000061035156,5113.399963378906,20084.69970703125,-156.99999809265137,-5309.000244140625,1436.6000366210938,-6.499999761581421,128.0,128.0,,0.22962397880843963,-1.8347950727895717,-3.1403188390918446,True,,False,6,False,5,,games5425898691,bf81d8692db,19.0,-608.7899780273438,5059.31982421875,17.010000228881836,2128.800048828125,-6772.5,2.0999999344348907,1.0000000149011612,-3.4999999403953552,-850.1999664306641,255.0,128.0,,0.009506549423827788,-1.305528668228343,0.0001676627243759878,True,217.0,False,False,False,False,
12,988,20.0,False,False,0,5314.192116715309,-2054.580078125,-46.36000061035156,153.97999572753906,-20573.5009765625,18937.7001953125,10944.7998046875,3401.7999267578125,123.50000381469727,4023.800048828125,0.0,-1.0930466882820669,3.0267099319109603,1.650618892034494,76561198156643344,TerraMW,4.0,-1915.3699951171875,-185.8300018310547,97.79000091552734,-19301.500244140625,11409.69970703125,5125.30029296875,256.1000061035156,404.50000762939453,-182.00000762939453,255.0,128.0,,-0.09883420791857714,2.5316572059921496,0.0034408193872758385,True,111.24501502385701,True,3,False,4,,76561198054434500,:(,10.0,-1448.3399658203125,1644.7900390625,84.29000091552734,11031.099853515625,5480.8001708984375,-10736.099853515625,317.8000068664551,-561.1999893188477,-3625.7998657226562,253.0,0.0,False,0.01393297084675004,0.5920362419350979,0.3069030335639679,True,216.0,False,False,10,10,,enpitsu,76561198039309853,24,-2681.449951171875,4940.18017578125,18.790000915527344,14677.7001953125,8565.700073242188,328.69998931884766,1236.6000366210938,34.700000286102295,-2394.499969482422,255.0,0.0,False,0.004450496499313379,0.4391771548333843,0.06297265395638861,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-820.3499755859375,4031.7900390625,17.010000228881836,797.6999664306641,2051.9000244140625,1.899999976158142,-0.7000000029802322,0.09999999776482582,0.0,0.0,128.0,,0.009808831954653678,-1.9416466743178848,-1.575494765765243e-05,True,193.0,False,False,False,False,
13,1058,23.0,False,False,1,9186.53726693807,2149.5400390625,-3960.610107421875,573.9400024414062,12718.599853515625,8069.89990234375,10141.799926757812,3068.3999633789062,-4616.499938964844,2296.0000610351562,1.0,0.04188625872939189,1.1995325717372596,1.8230419423692021,bf81d8692db,games5425898691,19.0,2051.469970703125,-4034.280029296875,459.989990234375,12160.10009765625,1903.0999755859375,2512.5,-2701.4999389648438,4189.100036621094,-2324.2999267578125,255.0,207.0,,0.10677886272527659,3.038127339190395,-0.48057533609717,True,120.93078704546859,True,False,3,4,,76561198039309853,enpitsu,24.0,1855.5699462890625,-4306.9501953125,323.2900085449219,6589.000244140625,3637.9998779296875,3712.9998779296875,-14.199999570846558,-796.9999694824219,-88.00000190734863,255.0,255.0,False,1.0909784386179116,-2.9092580286915526,0.5606832130606839,True,185.60545397061173,True,False,8,7,,TerraMW,76561198156643344,4,4078.97998046875,-1026.5799560546875,789.4400024414062,-2.199999988079071,8225.399780273438,-1498.9999389648438,-2473.5000610351562,-0.0,0.0,255.0,255.0,False,-0.16728721236032348,1.5804475689290296,-1.5724056526458638,True,96.0,False,4,4,False,,:(,76561198054434500,10.0,711.2999877929688,-1925.0699462890625,17.010000228881836,5402.2998046875,8363.699951171875,2.5,-0.09999999776482582,-0.0,2394.2999267578125,244.0,219.0,False,-0.009540114096551642,2.093722210434215,-1.8207181040063864e-06,True,216.0,False,10,10,False,
14,1141,26.0,True,True,0,3647.535253034426,-2891.830078125,2086.93994140625,443.07000732421875,17861.300048828125,20641.10107421875,3465.0,558.1999969482422,-2791.300048828125,-1729.4999694824219,0.0,-0.416571766197758,2.9388484357556766,-0.6165788786164653,76561198156643344,TerraMW,3.0,-3030.719970703125,1898.739990234375,297.8900146484375,13920.2001953125,12186.400146484375,3628.5000610351562,344.39998626708984,1977.2999572753906,926.1000061035156,255.0,0.0,False,-0.815629314817239,1.3950864262761575,-0.15660887913644816,True,45.770941849677804,True,4,3,6,,76561198054434500,:(,11.0,-1752.1099853515625,1433.780029296875,17.010000228881836,10386.500244140625,637.400016784668,2.5,-0.29999999329447746,0.0,-2381.9000244140625,255.0,0.0,False,0.009532588030788262,0.007903640576827606,3.227665830832433e-05,True,247.0,False,False,10,10,,enpitsu,76561198039309853,24,-2920.75,1971.0400390625,17.030000686645508,16786.700439453125,-4888.800048828125,5.099999904632568,0.19999999552965164,0.19999999552965164,6.1000001430511475,255.0,128.0,False,0.0167436750116972,-0.2826511056381618,-1.1793956907232276e-05,True,93.17345379244897,True,8,False,8,,games5425898691,bf81d8692db,19.0,-3027.60009765625,2156.14990234375,243.77999877929688,11963.499755859375,-10102.100219726562,3785.8999633789062,-2311.300048828125,1608.2000732421875,-4724.5001220703125,255.0,252.0,,-1.2163765452368016,-0.1645704152254755,-0.9779035453831207,True,2.944300828441503,True,6,5,False,
15,1446,27.0,False,False,1,5203.508551988539,0.25,14.170000076293945,92.55000305175781,4542.699890136719,24707.2998046875,-902.6999664306641,-838.7000274658203,17.000000476837158,259.6999931335449,1.0,0.00014247516204329697,-0.002173618178584314,0.006996914607173333,76561198039309853,enpitsu,24.0,-41.36000061035156,-135.58999633789062,124.36000061035156,-1193.8999938964844,22923.798828125,86.99999809265137,-5480.999755859375,-410.09998321533203,-199.0999984741211,255.0,0.0,,-1.53454082121472,3.0255294482770463,-1.4859541109601684,True,31.0,False,False,1,2,,bf81d8692db,games5425898691,19.0,2929.18994140625,-4115.16015625,17.010000228881836,20045.6005859375,-4676.000061035156,2.3000000417232513,-0.7000000029802322,0.3999999910593033,1907.5,255.0,255.0,,-0.009571795982723607,-2.976565267397124,7.992980983891864e-05,True,255.0,False,False,False,False,310.0,TerraMW,76561198156643344,3,-428.5199890136719,-29.399999618530273,17.0,-18303.599853515625,-11038.1005859375,1.2999999523162842,-0.29999999329447746,-0.19999999552965164,-2003.8999938964844,255.0,0.0,,-0.009595024169395958,-0.4659677972431263,-3.5275574148062396e-05,False,9.141315842187531,True,4,False,4,,:(,76561198054434500,10.0,-0.0,5098.60986328125,17.010000228881836,-0.0,-3896.300048828125,2.0999999344348907,0.7999999821186066,-0.0,0.0,248.0,,,-0.009407078266615514,-1.5707879012257133,-3.964947833289374e-08,True,116.0,False,False,False,False,
16,1487,29.0,False,False,0,8377.21709471345,-569.4500122070312,-3230.85009765625,110.48999786376953,13233.900146484375,14514.300537109375,8775.700073242188,2546.7999267578125,915.2999877929688,-5354.89990234375,0.0,-0.08697253877274735,-0.20676406760215524,1.143845679659476,76561198054434500,:(,10.0,-685.3499755859375,-3344.449951171875,44.619998931884766,-8457.5,15244.7998046875,2327.2000122070312,3901.6000366210938,-3179.7000122070312,-544.5999908447266,242.0,0.0,,-0.09516228114230095,1.8294453486914521,-0.161878373551777,True,19.0,False,False,False,4,,76561198156643344,TerraMW,4.0,3573.3798828125,-20.760000228881836,17.0,21417.5,-1356.9000244140625,3.400000035762787,0.5000000074505806,0.0,1444.9000549316406,255.0,255.0,,0.009581685793314162,-0.0392600904475908,0.00020578602875376102,True,255.0,False,False,4,4,,enpitsu,76561198039309853,24,-511.510009765625,-2423.510009765625,46.2400016784668,-18450.699462890625,-3365.7998657226562,3470.10009765625,25.499999523162842,-415.2000045776367,221.70000076293945,255.0,255.0,,0.025389035934159,-3.0223997668098646,0.0017473787467712245,True,0.0,False,4,False,3,,games5425898691,bf81d8692db,19.0,-3554.85009765625,2330.56005859375,16.959999084472656,15789.7998046875,-9498.599853515625,26.30000114440918,-35.299999713897705,47.89999961853027,1953.3999633789062,255.0,255.0,,0.008229856065669157,-0.47250037565140063,0.00290733753262618,True,255.0,False,False,False,False,
17,1560,31.0,False,True,0,5897.239792140049,2792.659912109375,538.780029296875,95.76000213623047,-13668.1005859375,24604.29931640625,-1064.1999816894531,-872.6999664306641,-1156.6000366210938,-5822.39990234375,0.0,0.639478758676047,2.1773809682196124,0.4530983550946104,76561198156643344,TerraMW,4.0,2964.56005859375,403.7699890136719,44.83000183105469,-10721.600341796875,-3292.3001098632812,2205.2000427246094,-2065.500030517578,1198.3000183105469,-4954.5001220703125,255.0,1.0,,-0.0009834524173424797,-3.1311629655819018,0.01995082860161769,True,255.0,False,False,4,6,,76561198054434500,:(,10.0,-2114.4599609375,-81.0,17.010000228881836,2240.0999450683594,515.2000045776367,2.5,-2.0999999344348907,-0.9000000357627869,-911.3999938964844,255.0,34.0,False,0.009523413716108058,0.13772670832423506,-8.286110316272503e-06,True,19.0,False,False,4,False,,enpitsu,76561198039309853,24,-2865.159912109375,-4292.60986328125,17.059999465942383,3888.699951171875,4693.900146484375,2.3000000417232513,-2.5,0.3999999910593033,1745.8000183105469,0.0,128.0,,0.017132281647397968,0.9147879697575695,-5.164977611262713e-05,True,,False,4,False,4,,games5425898691,bf81d8692db,19.0,1148.0,4145.31982421875,17.030000686645508,13065.699462890625,-247.99999237060547,0.0,0.0,-0.9000000357627869,-2123.5000610351562,128.0,0.0,,0.009690406103274403,-0.07994659937427379,-2.58224309300806e-05,True,186.0,False,False,False,False,
18,1589,32.0,False,False,1,8359.601589821836,-1446.77001953125,-2884.610107421875,111.02999877929688,19375.899658203125,16170.400390625,12166.099853515625,4437.60009765625,1473.800048828125,-3759.5999145507812,1.0,-0.5117849330006868,-2.38023573368745,1.337496472919239,bf81d8692db,games5425898691,19.0,-1522.75,-3076.89990234375,17.030000686645508,4456.7999267578125,15159.300537109375,-3.799999952316284,0.5000000074505806,1.0999999940395355,-1426.1000061035156,255.0,0.0,,-0.009587507789512527,1.8596736523849098,-0.0005001963157222816,True,156.0,False,False,False,False,,76561198039309853,enpitsu,24.0,2922.929931640625,4208.02001953125,17.059999465942383,2448.8999938964844,-4429.700012207031,1.4000000059604645,-3.1999999284744263,6.299999952316284,1544.7999572753906,255.0,0.0,False,-0.016622409590038512,-2.0588119763539,-5.078807461112121e-06,True,248.72830986976624,True,False,4,4,,TerraMW,76561198156643344,3,-1669.5799560546875,-725.75,29.979999542236328,12144.3994140625,-4105.199890136719,-1940.8999633789062,3715.10009765625,1738.6000061035156,1590.3999328613281,255.0,156.0,,0.0897051857801157,-2.8873271095515856,-0.35756503284702784,True,255.0,False,6,False,6,,:(,76561198054434500,10.0,1337.9100341796875,16.40999984741211,17.010000228881836,-10617.39990234375,-424.59999084472656,2.0999999344348907,-0.19999999552965164,-0.3999999910593033,-164.3000030517578,223.0,128.0,False,-0.009521596876505677,-0.024574739271549767,7.92353034270156e-05,True,19.0,False,4,False,False,
19,1734,38.0,False,False,0,8871.76970918029,-1965.0,-3667.1298828125,339.0199890136719,4647.699890136719,19433.699951171875,990.8999633789062,3342.3001098632812,-4853.299865722656,-1128.1999969482422,0.0,-0.7106529281869421,-2.89031171705064,-1.2471198809356732,76561198156643344,TerraMW,4.0,-1864.760009765625,-3843.3701171875,338.5299987792969,-3523.900146484375,190.30000686645508,-74.20000076293945,-890.8000183105469,5341.199951171875,962.7999877929688,128.0,128.0,False,-0.5669154736650834,1.8406005937915302,2.60816957904982,True,130.0,False,False,7,8,,76561198054434500,:(,11.0,1034.4200439453125,-5011.2900390625,18.610000610351562,-10096.900024414062,181.5999984741211,-224.89999771118164,951.2000274658203,101.00000381469727,72.5,190.0,125.0,False,0.03185794687196219,3.1136470074469833,0.057553978221005754,True,255.0,False,False,6,4,,enpitsu,76561198039309853,24,-2118.5400390625,-3751.02001953125,262.9100036621094,13327.80029296875,-3798.9999389648438,810.5000305175781,-1427.5999450683594,628.8000106811523,-5274.0997314453125,255.0,255.0,False,0.08694809714917491,-0.004843683799062604,-0.6192523429474306,True,90.0,False,6,False,5,,games5425898691,bf81d8692db,19.0,-802.5499877929688,-2252.409912109375,17.010000228881836,21757.900390625,973.8999938964844,2.0999999344348907,2.7000001072883606,0.19999999552965164,792.0999908447266,255.0,235.0,,0.009578796695463342,0.058872156164434794,3.917201463386808e-05,True,225.0,False,4,4,False,
20,1786,39.0,False,False,1,4755.60763717458,1253.25,397.8299865722656,184.22000122070312,13697.900390625,7447.8997802734375,11497.39990234375,3089.7000122070312,-4197.900085449219,2971.7001342773438,1.0,-0.2751676925075496,1.7605689768876323,-3.073961237233402,bf81d8692db,games5425898691,19.0,1156.5400390625,273.760009765625,60.29999923706055,20844.3994140625,291.299991607666,1551.0000610351562,-2627.60009765625,4806.700134277344,490.9000015258789,255.0,63.0,,-0.12175167702369628,2.8506150824511494,-0.006670747374275412,True,202.0,False,False,5,6,,76561198039309853,enpitsu,24.0,-77.27999877929688,3821.72998046875,17.059999465942383,-3962.6998901367188,-10838.900146484375,2.0999999344348907,-0.0,-0.0,2381.0000610351562,255.0,255.0,False,-0.016714613048769197,-1.277087529639585,1.10115605381203e-05,True,90.0,False,False,6,6,,TerraMW,76561198156643344,4,302.0,4402.740234375,17.010000228881836,-1335.3999328613281,-5015.899963378906,2.0999999344348907,1.899999976158142,1.2999999523162842,334.50000762939453,255.0,130.0,False,-0.009393139340911488,-1.3202804743698298,3.2210488769322316e-05,True,130.0,False,8,False,8,,:(,76561198054434500,11.0,919.4299926757812,2711.389892578125,100.33999633789062,12013.699951171875,-19481.800537109375,-371.1000061035156,4223.0999755859375,2659.89990234375,-35.39999961853027,128.0,128.0,False,1.329978754750192,-2.1286313803437342,0.0024734812810132444,True,212.0,False,8,6,False,
21,1874,43.0,True,True,1,3542.947501963988,3125.929931640625,2386.840087890625,413.42999267578125,-20426.400146484375,19147.7001953125,4217.200012207031,4475.4998779296875,-3985.5999755859375,-289.3000030517578,1.0,0.06682308874820998,2.171154591417328,-3.134837477011202,bf81d8692db,games5425898691,19.0,3245.320068359375,2228.8798828125,244.82000732421875,-7037.19970703125,17556.8994140625,3833.800048828125,-1932.5,900.8999633789062,-140.39999961853027,255.0,95.0,,0.8849813247679669,1.5119791821915387,0.28142641622562586,True,161.3549764925433,True,False,7,8,,76561198039309853,enpitsu,24.0,595.25,310.42999267578125,17.059999465942383,6745.0,-7257.0001220703125,1.1999999731779099,-0.29999999329447746,0.29999999329447746,-589.1999816894531,255.0,128.0,False,-0.01668072854097813,-2.2704737017680774,0.00033587462639600565,True,151.0,False,False,6,6,,TerraMW,76561198156643344,3,2788.570068359375,2865.300048828125,126.58000183105469,7452.1002197265625,-18011.099853515625,6551.400146484375,-839.4000244140625,-321.30001068115234,491.8000030517578,255.0,128.0,,0.20128436183134904,-2.048737341022859,-0.010356714366109602,True,87.9506152035088,True,10,3,8,,:(,76561198054434500,11.0,2951.3701171875,4607.27001953125,17.0,-8475.599975585938,7188.499755859375,3.400000035762787,1.5000000596046448,-2.199999988079071,49.29999828338623,128.0,131.0,False,-0.009607560901007617,0.7067185306873504,0.00015365138386969177,True,172.0,False,8,6,False,
22,2171,44.0,False,True,1,5180.036425054358,-2.880000114440918,38.54999923706055,96.37999725341797,-3454.2001342773438,24769.89990234375,1587.5999450683594,5724.7998046875,229.69999313354492,-1781.3999938964844,1.0,0.006788745201735569,0.03599089426909227,-0.11670224275853519,bf81d8692db,games5425898691,18.0,31.850000381469727,-130.02000427246094,92.44000244140625,-1808.8999938964844,22826.99951171875,209.3000030517578,-5470.10009765625,566.3999938964844,-83.50000381469727,255.0,111.0,,-1.2862299095174285,1.7260574084922309,-0.049023654455969894,True,0.0,False,False,3,4,,76561198039309853,enpitsu,24.0,25.989999771118164,-2109.5,17.049999237060547,2823.2998657226562,11883.399658203125,2.800000011920929,2.199999988079071,8.100000023841858,-1374.4999694824219,255.0,128.0,,-0.016736025479287077,1.858599445865003,-4.364853413528903e-06,True,117.0,False,False,2,2,,TerraMW,76561198156643344,3,2646.0,4130.97021484375,17.010000228881836,18599.300537109375,-1862.2000122070312,2.3000000417232513,-0.09999999776482582,0.29999999329447746,-1720.5999755859375,255.0,0.0,True,-0.009568794436156733,-2.9994522294057337,-0.0001349490560898762,True,22.0,False,False,False,False,,:(,76561198054434500,11.0,-22.25,329.6700134277344,67.93000030517578,8139.6002197265625,-10582.60009765625,2265.5999755859375,-0.29999999329447746,-0.09999999776482582,-19.800000190734863,128.0,128.0,,-0.009759107736229934,-2.220016486943027,1.5843112027265903e-05,True,31.0,False,6,4,False,
23,2172,44.0,False,False,0,5326.105340759305,17.280000686645508,-107.22000122070312,100.41999816894531,13010.699462890625,3634.8001098632812,1059.4000244140625,-897.3999786376953,-463.10001373291016,-5914.2999267578125,0.0,-0.04286094964648425,-0.28926365301329793,-0.2877417062520542,76561198054434500,:(,11.0,-46.029998779296875,-243.77999877929688,84.45999908447266,-8547.100219726562,7997.2998046875,1883.800048828125,4549.100036621094,-1802.2000122070312,2511.300048828125,128.0,128.0,,-0.01661565201732034,2.246181282175695,-0.045225756611594385,True,31.0,False,False,4,6,,76561198156643344,TerraMW,3.0,-2646.0,-4130.97021484375,17.010000228881836,-18599.300537109375,1862.2000122070312,2.3000000417232513,0.09999999776482582,-0.29999999329447746,-1720.5999755859375,255.0,0.0,True,0.009568794436156733,2.9994522294057337,-0.0001349490560898762,True,22.0,False,False,False,False,,enpitsu,76561198039309853,24,-25.989999771118164,2109.5,17.049999237060547,-2823.2998657226562,-11883.399658203125,2.800000011920929,-2.199999988079071,-8.100000023841858,-1374.4999694824219,255.0,128.0,,0.016736025479287077,-1.858599445865003,-4.364853413528903e-06,True,117.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,-31.850000381469727,130.02000427246094,92.44000244140625,1808.8999938964844,-22826.99951171875,209.3000030517578,5470.10009765625,-566.3999938964844,-83.50000381469727,255.0,111.0,,1.2862299095174285,-1.7260574084922309,-0.049023654455969894,True,0.0,False,4,3,False,
24,2173,44.0,False,False,1,5067.8343451727405,-65.8499984741211,164.27999877929688,95.44999694824219,-16363.299560546875,23601.69921875,-1798.5000610351562,609.0999984741211,1733.3000183105469,2476.699981689453,1.0,0.09473773477841993,0.2762517917543932,-0.2950752927978943,bf81d8692db,games5425898691,18.0,16.56999969482422,33.400001525878906,92.13999938964844,-2095.0,18268.399658203125,78.09999942779541,-3666.4999389648438,-394.50000762939453,4080.4998779296875,255.0,111.0,,-1.3477168841930431,-1.881365175336203,-3.1356420637478553,True,0.0,False,False,3,4,,76561198039309853,enpitsu,24.0,54.369998931884766,-2010.6700439453125,17.049999237060547,3826.7999267578125,11845.799560546875,2.5999999046325684,-0.0,-0.5999999865889549,-352.90000915527344,255.0,255.0,,-0.01673554718273565,1.9163765892962905,0.00021585024209468709,True,117.0,False,False,2,2,,TerraMW,76561198156643344,3,2768.489990234375,4112.10986328125,17.010000228881836,18153.399658203125,-3594.1000366210938,2.3999999463558197,-0.09999999776482582,-0.0,-2290.800018310547,255.0,0.0,True,-0.009583021825647462,-2.8635569791811597,-0.00014788693729390467,True,22.0,False,False,False,False,,:(,76561198054434500,11.0,46.029998779296875,243.77999877929688,84.45999908447266,8547.100219726562,-7997.2998046875,1883.800048828125,-4549.100036621094,1802.2000122070312,2511.300048828125,128.0,128.0,,0.01661565201732034,-2.246181282175695,-0.045225756611594385,True,31.0,False,6,4,False,
25,2291,49.0,False,True,1,3754.618358620157,-2854.830078125,4971.3798828125,1120.3299560546875,16114.300537109375,358.1999969482422,-602.2999954223633,-3934.2999267578125,-425.09998321533203,-3934.1000366210938,1.0,0.1429228772019501,0.0040683365998307125,-1.7661861213456373,bf81d8692db,games5425898691,19.0,-3028.56005859375,4978.56982421875,1107.3499755859375,9467.60009765625,6828.3001708984375,-58.00000190734863,-1324.9000549316406,1141.3999938964844,-2206.4999389648438,255.0,0.0,,-0.06692474180967335,2.602191065925916,1.5604210697870946,True,230.7332644257494,True,False,4,4,,76561198039309853,enpitsu,24.0,-2248.0,1599.1199951171875,17.049999237060547,12205.6005859375,16513.800048828125,3.0000001192092896,-0.5000000074505806,-0.7000000029802322,1974.1999816894531,255.0,128.0,,-0.0167783340803959,2.1404626839803598,9.583093442952139e-05,True,187.0,False,False,2,2,,TerraMW,76561198156643344,3,118.56999969482422,5525.22998046875,23.780000686645508,-7079.89990234375,-1130.6999969482422,-44.80000019073486,-0.0,-87.70000457763672,2220.2000427246094,,255.0,,-0.016708038374644636,-0.18004461311225467,-0.038823650062396846,True,225.0,False,False,False,False,,:(,76561198054434500,11.0,3851.64990234375,574.260009765625,18.860000610351562,-2372.2999572753906,14683.699951171875,-176.29999160766602,-104.79999542236328,653.0000305175781,2086.6000366210938,255.0,255.0,False,-0.022252933333965285,1.3433358629445387,-0.087031044689051,True,220.5668902140792,True,6,4,False,
26,2329,50.0,False,False,0,10273.377482503816,659.27001953125,-5014.97021484375,419.4200134277344,8795.399780273438,16547.60009765625,10949.3994140625,1989.4999694824219,-5644.000244140625,432.2999954223633,0.0,0.44248510339288133,-0.9536946823368305,-0.848952659547952,76561198156643344,TerraMW,3.0,538.5700073242188,-5106.169921875,261.489990234375,12199.7998046875,5859.0997314453125,3477.9000854492188,-1904.4000244140625,3704.5999145507812,-500.99998474121094,255.0,184.0,,-0.6642713792874579,0.03314457986626179,0.16228442941011256,True,187.2743655276555,True,False,3,4,,76561198054434500,:(,11.0,-2497.409912109375,-3032.72998046875,16.989999771118164,10024.69970703125,-19408.399658203125,4.399999976158142,0.0,-0.3999999910593033,217.09999084472656,210.0,141.0,False,0.00960377651800955,-1.0902274786752357,1.228106005280348e-05,True,164.0,False,False,6,4,,enpitsu,76561198039309853,24,867.6199951171875,-4370.9501953125,188.2899932861328,-9425.599975585938,-20895.6005859375,1878.6000061035156,532.9000091552734,-868.3000183105469,-1795.2000427246094,255.0,0.0,,-0.17599881177942003,-2.2729278012207255,0.04976438242360833,True,136.65160413967666,True,4,False,3,,games5425898691,bf81d8692db,19.0,2527.8701171875,-4656.89013671875,16.969999313354492,1403.699951171875,11664.69970703125,13.600000143051147,-10.800000429153442,-5.0,0.0,255.0,128.0,,0.008962051178655698,1.4508217198452298,0.0003254246140952273,True,222.0,False,4,4,False,
27,2429,54.0,False,False,0,6405.27951674718,3658.60009765625,636.3099975585938,109.19000244140625,4144.200134277344,10057.19970703125,7266.099853515625,-5543.800048828125,2284.4000244140625,217.29999542236328,0.0,-0.795745066393269,-1.1198090542728494,1.6188650198965222,76561198054434500,:(,11.0,3488.830078125,492.45001220703125,18.940000534057617,10763.800048828125,17409.200439453125,-1047.300033569336,-3442.9000854492188,1843.0999755859375,-1610.3999328613281,0.0,128.0,False,-0.09618273555334485,0.9760191194223748,5.429340926996348e-06,True,19.0,False,4,4,8,,76561198156643344,TerraMW,4.0,3340.090087890625,-1171.5,16.989999771118164,-4115.400085449219,17197.19970703125,4.4999998807907104,0.0,0.7000000029802322,0.0,255.0,128.0,,0.009602967867761625,1.805705856393313,-6.531826291331788e-05,True,153.0,False,False,4,4,,enpitsu,76561198039309853,24,5.650000095367432,-3201.179931640625,17.020000457763672,-1049.800033569336,22976.0009765625,2.0999999344348907,0.0,0.29999999329447746,25.69999933242798,255.0,128.0,,0.01678309002119315,1.6191140441415743,-3.715999694292856e-05,True,10.74253784200197,True,4,False,4,,games5425898691,bf81d8692db,19.0,3781.340087890625,2460.72998046875,16.3700008392334,4825.199890136719,22127.7001953125,108.59999656677246,41.10000133514404,32.00000047683716,-104.79999542236328,255.0,128.0,,0.011621883996895609,1.3437544772064394,-0.002661175129270851,True,192.0,False,8,8,False,
