,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
10,1198,28.0,False,False,0,1852.631109664334,-1254.6199951171875,3322.409912109375,749.02001953125,-4272.60009765625,6695.9002685546875,4618.599853515625,865.6999969482422,-5324.69970703125,-2127.5999450683594,0.0,-0.6111939003332099,1.572770023461122,2.9740383470783733,bf81d8692db,games5425898691,19.0,-1225.699951171875,3286.3798828125,667.0800170898438,1459.4000244140625,4517.9998779296875,3373.5000610351562,3671.7999267578125,-3528.3999633789062,2077.899932861328,255.0,244.0,,-0.5165354564259566,-2.0976960472115787,-2.7731973541448034,True,78.01197429882583,True,6,4,False,,76561198039309853,enpitsu,26.0,-1096.5699462890625,2571.5,17.049999237060547,-786.6000366210938,-8897.999877929688,3.400000035762787,1.0999999940395355,5.899999737739563,-1041.9999694824219,255.0,0.0,False,0.016618436834913236,-1.632177257226968,-0.0002125028299129941,True,119.0,False,6,False,6,,KyYomi,76561198381668455,10,-543.280029296875,3681.81005859375,17.010000228881836,30.59999942779541,10549.000244140625,2.5,0.0,0.19999999552965164,-2356.3999938964844,255.0,10.0,False,0.009532666456964076,1.513049787603728,-1.5807485455314222e-05,True,8,8,197.0,False,False,,KxrL_StxLz,1121353984912220357,9.0,-2087.419921875,3877.719970703125,17.010000228881836,4597.0001220703125,-2823.3999633789062,2.0000000298023224,0.09999999776482582,0.0,310.2000045776367,249.0,128.0,,0.009487795116236595,-0.5319659463462787,-0.00020847650651439347,True,214.0,False,6,False,4,
11,1259,30.0,False,False,1,10002.846106636049,2185.429931640625,-4779.39013671875,210.02999877929688,21820.0,-7567.80029296875,3408.900146484375,-699.0000152587891,2256.1000061035156,-3171.7999267578125,1.0,0.6432852448320765,-1.6329272639607333,2.6768958137302503,1121353984912220357,KxrL_StxLz,9.0,2064.43994140625,-4762.14990234375,88.5199966430664,15678.599853515625,-6163.2000732421875,2353.5000610351562,1381.300048828125,5321.7999267578125,140.6999969482422,248.0,135.0,,-0.6634823016379974,-2.9931799980366995,0.06569792042025417,True,214.0,False,8,3,4,,76561198381668455,KyYomi,10.0,1941.3699951171875,-4901.06005859375,17.010000228881836,13305.50048828125,2600.8999633789062,-0.3999999910593033,-8.500000238418579,-2.199999988079071,-36.40000104904175,255.0,0.0,,-0.009574400858055616,2.8871059335032094,-0.0003142824007474203,True,178.266374229103,True,8,False,8,,enpitsu,76561198039309853,25,2656.530029296875,-2149.030029296875,17.049999237060547,10336.8994140625,12472.900390625,-2.199999988079071,0.3999999910593033,0.7999999821186066,31.700000762939453,255.0,128.0,,-0.016773418000498884,2.2591259722584267,-5.502641640768365e-05,False,6,6,66.36630549994847,True,False,,games5425898691,bf81d8692db,19.0,1001.75,-3656.780029296875,17.010000228881836,877.2000122070312,-6031.099853515625,2.3999999463558197,-0.29999999329447746,-0.0,2325.800018310547,255.0,255.0,,-0.00953960407557652,-1.698313807810891,2.0397357164644707e-05,True,52.0,False,6,4,False,
12,1330,33.0,False,False,1,8324.451500282928,3921.93994140625,-2615.010009765625,148.47000122070312,-7305.30029296875,25235.10009765625,2485.2000427246094,2305.500030517578,-1259.1000366210938,2306.7999267578125,1.0,1.1181146631774377,-2.8701125338067413,-0.7792956251486856,1121353984912220357,KxrL_StxLz,9.0,3991.550048828125,-2827.27001953125,73.66000366210938,483.1999969482422,22805.70068359375,415.29998779296875,32.40000009536743,-474.7999954223633,12.799999713897705,255.0,128.0,,0.015234414092798998,1.6144582572592288,-0.6868444969235475,True,120.00852459989568,True,8,4,4,,76561198381668455,KyYomi,10.0,3874.639892578125,-3346.860107421875,29.979999542236328,5303.800048828125,6652.80029296875,-581.3000106811523,-1571.0000610351562,-4349.200134277344,-2977.5,255.0,132.0,,0.22903785037780666,0.7092898617025348,-0.10794414045798627,True,255.0,False,8,False,8,,enpitsu,76561198039309853,26,3455.050048828125,850.9000244140625,17.049999237060547,-247.99999237060547,-6595.3997802734375,2.5,2.3999999463558197,-0.0,0.0,0.0,128.0,False,-0.016597273556090423,-1.5331751340805504,8.19441926915254e-06,True,6,6,255.0,False,False,,games5425898691,bf81d8692db,19.0,3742.949951171875,-2656.72998046875,17.010000228881836,739.1000366210938,13393.800048828125,2.5,-0.3999999910593033,1.1999999731779099,-2128.6000061035156,255.0,0.0,,-0.009535360369471797,1.673907473323244,-0.0001253383427178688,True,0.0,False,6,4,False,
13,1360,34.0,False,True,0,5569.843884280082,-3119.800048828125,33.349998474121094,152.27000427246094,9913.099975585938,18397.39990234375,10354.000244140625,5942.5,499.7999954223633,-660.5999755859375,0.0,-0.7462256837670503,-2.94231506074607,1.9627462186480453,76561198039309853,enpitsu,26.0,-3207.080078125,-231.61000061035156,66.30999755859375,9053.200073242188,14324.599609375,3315.0,-2429.9000549316406,1543.2000732421875,-15.299999713897705,255.0,128.0,False,0.088107854109408,1.0044160010312642,-8.603385749427301e-05,True,196.0,False,8,7,False,,bf81d8692db,games5425898691,19.0,-3891.050048828125,1169.469970703125,121.68000030517578,4495.199890136719,-18689.49951171875,-237.19999313354492,3383.599853515625,1851.9000244140625,-3920.4998779296875,255.0,143.0,,0.6651626542488006,-2.828889301405747,-1.7083105624814041,True,0.0,False,8,False,5,,KyYomi,76561198381668455,10,-3386.570068359375,2914.1201171875,17.010000228881836,9912.60009765625,-3240.4000854492188,2.3999999463558197,2.3000000417232513,-0.5000000074505806,1526.3999938964844,255.0,255.0,,0.009530941061703517,-0.3243837718101101,0.0002170937766029749,True,8,8,255.0,False,False,,KxrL_StxLz,1121353984912220357,9.0,-3378.320068359375,353.3900146484375,45.900001525878906,11718.499755859375,-19506.199951171875,3324.2999267578125,254.79999542236328,165.0,1468.0999755859375,248.0,246.0,,0.016077817960679756,-0.935373039334797,0.0005406549559991892,True,45.0,False,10,4,4,
14,1430,36.0,False,False,1,9695.43360922539,681.9199829101562,-4553.06982421875,624.6099853515625,-11299.89990234375,-3630.1998901367188,979.1999816894531,4665.899963378906,1520.0,-3452.3001098632812,1.0,-0.5115707135193088,2.8817378364599926,-0.6312860065444458,76561198381668455,KyYomi,10.0,788.5700073242188,-4611.27978515625,505.69000244140625,-13010.999755859375,-4655.799865722656,-1742.7000427246094,-4308.2000732421875,3372.7999877929688,559.5999908447266,255.0,26.0,True,0.02684070538074838,0.1501171668624722,-0.19546750641000868,True,174.69053767829814,True,10,8,4,,1121353984912220357,KxrL_StxLz,9.0,554.2999877929688,681.0900268554688,17.0,-11266.99951171875,-8474.69970703125,3.3000001311302185,-0.29999999329447746,-0.5999999865889549,0.0,247.0,128.0,,-0.009560421129914311,-0.6449022831238868,-6.495463263131825e-05,True,75.0,False,10,4,6,,enpitsu,76561198039309853,26,-951.7000122070312,-101.37999725341797,17.049999237060547,2606.199951171875,-13420.2001953125,2.5,0.29999999329447746,-1.1999999731779099,78.20000171661377,255.0,128.0,False,-0.0167382157135005,-1.7721992163485811,-0.00013384273899366271,True,8,8,226.0,False,False,,games5425898691,bf81d8692db,19.0,3215.2900390625,3647.469970703125,17.0,-6286.099853515625,21312.7001953125,3.400000035762787,-0.19999999552965164,0.9000000357627869,1428.9999389648438,255.0,255.0,,-0.009589425377496448,1.2574105812423486,0.00017103021557962898,True,0.0,False,8,6,False,
15,1469,38.0,False,False,1,10318.495865708983,-861.1599731445312,-5027.77978515625,122.61000061035156,-2453.0999755859375,6463.0999755859375,-4973.500061035156,-2236.300048828125,3972.39990234375,3901.0000610351562,1.0,-0.8240850032853904,2.8338210427395647,1.370076370377769,76561198381668455,KyYomi,10.0,-779.0499877929688,-5249.66015625,75.94000244140625,6829.4000244140625,3181.4999389648438,1282.2999572753906,-2667.5,3131.4999389648438,1317.7000427246094,0.0,107.0,False,0.7363894810122936,-0.5533053302039403,-0.22960104071257906,True,164.0,False,12,9,4,,1121353984912220357,KxrL_StxLz,9.0,-821.9299926757812,-752.5900268554688,17.0,-6710.999755859375,-12400.0,3.3000001311302185,-0.0,0.19999999552965164,139.89999771118164,247.0,137.0,,-0.009620309867512465,-1.0783244145198083,2.8613309544696796e-05,True,75.0,False,10,4,6,,enpitsu,76561198039309853,26,-1208.449951171875,-2514.3701171875,17.049999237060547,-6720.5999755859375,-20252.80029296875,2.800000011920929,-0.5999999865889549,-1.2999999523162842,1219.1999816894531,255.0,128.0,False,-0.016781647411592045,-1.2616405495260834,0.0002652126830539902,True,8,8,160.0,False,False,,games5425898691,bf81d8692db,19.0,472.6199951171875,3926.949951171875,17.0,-18729.599609375,-12733.00048828125,3.400000035762787,-1.2999999523162842,-0.7999999821186066,1388.0000305175781,255.0,255.0,,-0.00959631878913858,-0.624188861341762,0.00014277282141530957,True,207.0,False,8,6,False,
16,1495,39.0,True,True,0,1918.5715514158824,932.02001953125,4557.5400390625,131.14999389648438,-4564.2999267578125,25928.9990234375,7545.7000732421875,4866.400146484375,2678.2998657226562,-2268.000030517578,0.0,0.6376638948637223,-2.454278066600975,2.334648917114565,76561198039309853,enpitsu,26.0,971.25,4366.06982421875,67.4800033569336,-12106.8994140625,19396.199951171875,2480.8999633789062,-3823.2998657226562,-2863.0999755859375,514.5999908447266,128.0,0.0,False,0.13858112693386046,2.2256341160138735,6.359159958937691e-05,True,151.0,False,10,9,False,,bf81d8692db,games5425898691,19.0,441.7099914550781,-2215.85009765625,17.0,2568.2998657226562,22833.00048828125,3.100000023841858,-0.09999999776482582,-0.5000000074505806,269.20000076293945,255.0,128.0,,0.00958775507704884,1.4837410047981403,-8.922092263707675e-05,True,183.0,False,8,False,6,,KyYomi,76561198381668455,10,134.6999969482422,4947.9599609375,44.41999816894531,-6859.2999267578125,-3235.0,-2111.7999267578125,-625.099983215332,-1820.8999633789062,1063.7000274658203,255.0,184.0,False,0.2396532923482184,-1.9190610453262555,-0.06755996478981524,True,12,10,164.0,False,4,,KxrL_StxLz,1121353984912220357,9.0,1180.6500244140625,1986.050048828125,17.0,-3302.9000854492188,13570.0,3.3000001311302185,0.0,0.5000000074505806,450.0,247.0,141.0,,0.009590061690085635,1.8398080988826317,-0.00014965067025726753,True,75.0,False,10,6,4,
17,1772,39.0,False,False,1,5137.476836138177,6.630000114440918,80.08999633789062,97.80999755859375,8883.800048828125,22191.99951171875,1789.1999816894531,-2303.699951171875,-1745.3999328613281,-5257.8997802734375,1.0,-0.05540058773534215,-0.3100496276709791,0.36632032019169886,76561198381668455,KyYomi,10.0,-15.850000381469727,-66.79000091552734,121.44999694824219,-5970.2001953125,10935.50048828125,3929.1000366210938,-966.6000366210938,-4170.199890136719,-3453.0999755859375,255.0,254.0,,-0.13215963964686436,1.62989326619354,-0.46998414305136277,True,40.517987207699846,True,6,5,False,,1121353984912220357,KxrL_StxLz,9.0,-0.0,-5398.169921875,18.780000686645508,-4.300000071525574,-3429.5999145507812,103.4000015258789,-182.00000762939453,-0.0,-1.0999999940395355,251.0,128.0,,-0.04307898818264664,1.5725150961450014,-4.465863761545245e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,25,-96.41999816894531,197.66000366210938,133.8699951171875,-5760.4998779296875,-22226.79931640625,217.39999771118164,3631.4999389648438,-3552.9000854492188,-2106.699981689453,255.0,0.0,,-1.1166820340359287,-2.193000277050034,1.391071226082084,True,2,1,31.0,False,False,,games5425898691,bf81d8692db,19.0,-2789.239990234375,3976.330078125,17.010000228881836,-18249.3994140625,7566.099853515625,2.3000000417232513,1.0000000149011612,-0.29999999329447746,1777.8999328613281,128.0,255.0,,-0.009646171177168622,0.34226230792642964,0.0001560398761999682,True,0.0,False,False,False,False,
18,1918,45.0,False,False,0,10282.876828540217,-2817.300048828125,-4961.7900390625,135.6199951171875,-30771.201171875,-8006.099853515625,2784.5999145507812,-2645.2999877929688,-681.2000274658203,-4412.0001220703125,0.0,-1.1464415473025593,-2.924721754782156,2.8601755765695183,bf81d8692db,games5425898691,19.0,-2629.43994140625,-4880.830078125,90.83999633789062,-19753.399658203125,-11477.7001953125,2255.8999633789062,-216.39999389648438,311.5999984741211,877.7999877929688,255.0,2.0,,-0.12697806268585626,-2.214389013164402,-0.01635847378649415,True,174.33083007412569,True,4,False,False,,76561198039309853,enpitsu,26.0,2202.580078125,-4070.0,17.049999237060547,-8045.0,-16965.6005859375,2.800000011920929,1.5999999642372131,4.000000059604645,-996.9000244140625,255.0,0.0,,0.016787811145130803,-2.0147522549563104,-0.00015978001736827456,True,255.0,False,4,False,4,,KyYomi,76561198381668455,10,3257.320068359375,3363.050048828125,16.989999771118164,-3347.3001098632812,22746.0009765625,4.399999976158142,0.09999999776482582,-0.09999999776482582,162.5,207.0,177.0,False,0.009597077215431507,1.7091823066139593,0.00012212490227262612,True,10,10,7.0,False,False,,KxrL_StxLz,1121353984912220357,9.0,-3848.780029296875,-1085.77001953125,18.84000015258789,-1930.8999633789062,-13666.99951171875,107.10000038146973,70.39999961853027,399.59999084472656,-3.100000023841858,0.0,128.0,,0.004043365178991797,-1.718866329984261,-0.06445181428004305,True,255.0,False,False,False,False,
19,2055,50.0,False,False,0,5824.840327439905,-3133.070068359375,-238.1300048828125,93.1500015258789,5557.8997802734375,5007.0001220703125,0.0,-3937.9998779296875,4403.599853515625,1048.6000061035156,0.0,0.8226273719934212,0.6278132272106255,-2.7530327868836166,bf81d8692db,games5425898691,19.0,-2989.090087890625,-399.260009765625,80.93000030517578,-17356.600341796875,14574.599609375,3915.10009765625,-919.1999816894531,-798.8999938964844,-1660.0999450683594,255.0,115.0,,0.07593777755016085,2.1876386012869014,-0.0055159126592018454,True,143.0,False,6,False,False,,76561198039309853,enpitsu,25.0,-515.739990234375,-5243.6298828125,17.049999237060547,35.79999923706055,-44.49999809265137,3.1999999284744263,-1.899999976158142,-1.0999999940395355,0.0,128.0,128.0,False,0.016850073116235348,2.245439485144436,-2.4785099142397194e-05,True,255.0,False,4,False,4,,KyYomi,76561198381668455,10,-3131.8798828125,-14.949999809265137,16.989999771118164,-1717.5,-18894.3994140625,2.3000000417232513,0.0,2.8999999165534973,1623.0000305175781,255.0,170.0,False,0.009606842002277701,-1.5981598972671904,3.641621207202661e-05,True,10,10,210.2553806971478,True,False,,KxrL_StxLz,1121353984912220357,9.0,-3561.3798828125,-191.72999572753906,17.010000228881836,11820.6005859375,10254.200439453125,4.799999892711639,9.100000262260437,17.40000009536743,5.099999904632568,249.0,135.0,,0.009237949386110911,0.7039901215300031,-0.0008196840488383179,True,186.0,False,4,False,False,
20,2056,50.0,False,False,1,5427.631183158479,3160.409912109375,207.2899932861328,113.97000122070312,14822.900390625,14943.299560546875,18282.5,5086.7999267578125,823.7999725341797,-3073.2000732421875,1.0,-0.9621214486378808,-0.13939966536721668,-3.11009972026269,76561198381668455,KyYomi,10.0,3131.8798828125,14.949999809265137,16.989999771118164,1717.5,18894.3994140625,2.3000000417232513,-0.0,-2.8999999165534973,1623.0000305175781,255.0,170.0,False,-0.009606842002277701,1.5981598972671904,3.641621207202661e-05,True,207.13181947636346,True,10,10,False,,1121353984912220357,KxrL_StxLz,9.0,3561.3798828125,191.72999572753906,17.010000228881836,-11820.6005859375,-10254.200439453125,4.799999892711639,-9.100000262260437,-17.40000009536743,5.099999904632568,249.0,135.0,,-0.009237949386110911,-0.7039901215300031,-0.0008196840488383179,True,186.0,False,4,False,False,,enpitsu,76561198039309853,26,515.739990234375,5243.6298828125,17.049999237060547,-35.79999923706055,44.49999809265137,3.1999999284744263,1.899999976158142,1.0999999940395355,0.0,128.0,128.0,False,-0.016850073116235348,-2.245439485144436,-2.4785099142397194e-05,True,4,4,255.0,False,False,,games5425898691,bf81d8692db,19.0,3072.43994140625,327.1700134277344,99.52999877929688,16595.699462890625,-15537.39990234375,3447.0999145507812,2294.7000122070312,69.29999828338623,-2505.500030517578,255.0,128.0,,-0.11307241682856396,-2.0863257826221884,0.019827170265313408,True,143.0,False,6,3,False,
21,2057,50.0,False,False,0,5835.966154991234,-3288.679931640625,-182.92999267578125,180.33999633789062,-32219.3994140625,741.3999938964844,17054.200439453125,-5799.1998291015625,-1538.800048828125,-19.500000476837158,0.0,0.8616960182716443,-0.2531957865573542,2.682172820002403,bf81d8692db,games5425898691,19.0,-3072.43994140625,-327.1700134277344,99.52999877929688,-16595.699462890625,15537.39990234375,3447.0999145507812,-2294.7000122070312,-69.29999828338623,-2505.500030517578,255.0,128.0,,0.11307241682856396,2.0863257826221884,0.019827170265313408,True,143.0,False,6,3,False,,76561198039309853,enpitsu,26.0,-515.739990234375,-5243.6298828125,17.049999237060547,35.79999923706055,-44.49999809265137,3.1999999284744263,-1.899999976158142,-1.0999999940395355,0.0,128.0,128.0,False,0.016850073116235348,2.245439485144436,-2.4785099142397194e-05,True,255.0,False,4,False,4,,KyYomi,76561198381668455,10,-3131.8798828125,-14.949999809265137,16.989999771118164,-1717.5,-18894.3994140625,2.3000000417232513,0.0,2.8999999165534973,1623.0000305175781,255.0,170.0,False,0.009606842002277701,-1.5981598972671904,3.641621207202661e-05,True,10,10,203.99003012975055,True,False,,KxrL_StxLz,1121353984912220357,9.0,-3452.60009765625,-98.23999786376953,17.010000228881836,11881.99951171875,10181.099853515625,2.0000000298023224,1.0000000149011612,2.199999988079071,42.89999961853027,249.0,128.0,,0.009544751269899922,0.7083750808622484,-9.994198852048965e-05,True,186.0,False,4,False,False,
22,2224,56.0,False,False,1,6790.521935940325,-3404.679931640625,-115.02999877929688,493.1199951171875,-4513.800048828125,25186.99951171875,1869.4999694824219,-806.3999938964844,-1748.3000183105469,-4970.5999755859375,1.0,1.1835409529747898,-1.6140558741929183,0.6581489041801218,76561198381668455,KyYomi,10.0,-3359.85009765625,-292.0799865722656,403.57000732421875,-9303.900146484375,13220.899658203125,4316.099853515625,4091.199951171875,1888.3999633789062,-3153.5000610351562,224.0,128.0,False,0.9051182790843812,0.713717814998246,-0.1913199385915993,True,196.0,False,14,12,4,,1121353984912220357,KxrL_StxLz,9.0,-3662.110107421875,1692.9599609375,16.709999084472656,10812.60009765625,-1341.300048828125,73.4000015258789,74.0999984741211,63.00000190734863,-2339.2999267578125,249.0,0.0,False,-0.005476938700251015,-2.966300537864062,-0.0038010330885269268,True,94.0,False,6,4,False,,enpitsu,76561198039309853,26,-3416.43994140625,717.4500122070312,229.25999450683594,2376.699981689453,-21973.30078125,3279.5999145507812,-638.3000183105469,-66.30000114440918,-12.300000190734863,255.0,128.0,,0.5470876470204155,-1.663205706693603,0.0029200284194026535,True,6,4,174.0,False,False,,games5425898691,bf81d8692db,19.0,-444.17999267578125,812.9600219726562,17.010000228881836,-9894.099731445312,-275.10000228881836,2.3999999463558197,-0.5999999865889549,-0.0,-2343.699951171875,255.0,19.0,,-0.009533191812948113,0.022319093230790933,-3.882631665098345e-06,True,173.0,False,8,6,False,
23,2320,59.0,False,False,0,10631.410747522583,2242.35009765625,-5017.64013671875,408.4100036621094,16553.599853515625,5535.5999755859375,-1844.4999694824219,-204.50000762939453,49.699997901916504,5996.300048828125,0.0,-0.9260276151648927,-2.6007227084397173,-1.415824965777208,bf81d8692db,games5425898691,19.0,2072.199951171875,-5056.0400390625,354.45001220703125,13239.69970703125,-9142.60009765625,1143.1999969482422,-2754.89990234375,1735.0999450683594,-4432.699890136719,255.0,255.0,,-0.6563230103179007,-0.6414029604837894,-1.8820220486988282,True,89.6630452832868,True,10,7,False,,76561198039309853,enpitsu,26.0,3598.5400390625,1109.3299560546875,17.030000686645508,5510.10009765625,-22330.2001953125,0.7999999821186066,0.19999999552965164,-1.2999999523162842,-497.79998779296875,255.0,0.0,False,0.016782446205549032,-1.365452431452543,0.0001415064192355206,True,4.887131152614481,True,6,False,4,,KyYomi,76561198381668455,10,2843.14990234375,-4877.2099609375,18.290000915527344,-15267.19970703125,-817.0999908447266,-1054.1000366210938,2681.9000244140625,1658.3000183105469,-1795.5999755859375,245.0,0.0,False,0.08390389089641723,3.1211068380572393,0.10923911542925487,True,14,12,130.0,False,4,,KxrL_StxLz,1121353984912220357,9.0,1385.06005859375,-3252.18994140625,17.010000228881836,7124.6002197265625,-6530.4998779296875,2.5,0.0,0.0,2430.8999633789062,249.0,255.0,False,0.009533000400781533,-0.6936474482516828,1.3493449974030912e-05,True,94.0,False,6,False,4,
24,2369,61.0,False,False,1,4790.458925559867,-3610.840087890625,3516.14990234375,144.07000732421875,-15524.000244140625,21183.798828125,8992.000122070312,5455.0,-967.5,2303.5000610351562,1.0,-0.12391886191056799,-1.1714661436117106,-1.534744392497438,1121353984912220357,KxrL_StxLz,9.0,-3480.510009765625,3291.340087890625,64.36000061035156,-9484.89990234375,15953.900146484375,2967.6998901367188,-3729.8001098632812,2041.9999694824219,-2431.6000366210938,249.0,0.0,False,-0.05032876344510787,0.8402946854840572,0.049105513506044536,True,48.0,False,8,3,4,,76561198381668455,KyYomi,10.0,-1606.989990234375,2825.050048828125,17.020000457763672,4724.4000244140625,-13126.199951171875,1.1999999731779099,-0.19999999552965164,0.7999999821186066,2422.7000427246094,255.0,255.0,True,-0.009569869382326911,-1.9909537878842616,0.00019171349928508416,True,130.0,False,14,4,12,,enpitsu,76561198039309853,26,-2298.820068359375,2471.989990234375,17.030000686645508,14270.799560546875,16054.49951171875,5.5000001192092896,0.19999999552965164,0.19999999552965164,-2036.300048828125,255.0,0.0,False,-0.016771496793502347,2.373279162144493,-4.594047294748676e-05,True,6,4,230.0,False,False,,games5425898691,bf81d8692db,19.0,-3433.68994140625,4606.25,416.45001220703125,-2950.4998779296875,-2961.0000610351562,7032.60009765625,-1495.8999633789062,1479.1000366210938,10.0,255.0,0.0,,1.062773724489658,-0.766407166395297,-1.555186687775441,True,79.0,False,10,8,False,
25,2422,63.0,False,False,1,2257.695532446852,-1196.760009765625,4292.919921875,265.1199951171875,-86.89999580383301,2282.2000122070312,17475.0,4416.9000244140625,3461.300048828125,2123.5000610351562,1.0,0.16833033685354407,0.5033022264848089,-1.902207179643903,76561198381668455,KyYomi,10.0,-1242.25,4236.60009765625,119.25,7.5,17026.600341796875,54.60000038146973,-2819.2999267578125,4704.4000244140625,411.89998626708984,255.0,0.0,,-0.09930742808912052,1.2487202697538182,1.061445279314058,True,112.41417642562621,True,16,13,4,,1121353984912220357,KxrL_StxLz,9.0,-3481.47998046875,4558.47998046875,358.3299865722656,5275.8001708984375,5264.000244140625,-1586.4999389648438,-739.8999786376953,735.9999847412109,-0.29999999329447746,249.0,128.0,,-0.17718018040052735,2.3465032023899863,1.5727712350090806,True,48.0,False,8,4,4,,enpitsu,76561198039309853,26,-1032.2099609375,4391.9599609375,180.3000030517578,-14098.299560546875,3927.0001220703125,3195.7000732421875,4672.099914550781,-163.29999923706055,187.80000686645508,,255.0,,0.37618923345404154,0.1462352190308172,-0.15384544900789007,True,8,5,192.0,False,False,,games5425898691,bf81d8692db,19.0,-1584.010009765625,5102.97998046875,571.510009765625,16521.099853515625,-2.5999999046325684,-10891.800537109375,-3.0000001192092896,1236.6000366210938,1.8000000715255737,255.0,0.0,,-0.5878605387885419,3.1300568493902827,1.577120634154091,True,,False,10,8,False,
26,2508,66.0,False,False,0,10338.917142078359,1372.4000244140625,-4947.0,129.7899932861328,15578.399658203125,-11361.300048828125,4952.60009765625,162.00000762939453,-2047.2999572753906,5637.5,0.0,-0.6814120440523208,1.5153022940405985,2.631417352765566,bf81d8692db,games5425898691,19.0,1247.8699951171875,-4844.9599609375,154.75,-81.40000343322754,-15087.19970703125,862.6000213623047,826.3999938964844,-5429.7998046875,289.20000076293945,255.0,128.0,,0.36653322820531054,-1.1637455527583636,1.0839414370259373,True,9.0,False,14,9,False,,76561198039309853,enpitsu,26.0,2750.1201171875,-4343.27001953125,17.049999237060547,-12132.5,-361.3999938964844,2.5999999046325684,-1.1999999731779099,-0.7999999821186066,163.50000381469727,255.0,128.0,False,0.0166844346482148,-3.092985633182807,-0.00016106106693929452,True,184.0,False,8,False,6,,KyYomi,76561198381668455,10,2693.659912109375,-1728.8299560546875,16.170000076293945,9288.699951171875,20973.00048828125,-715.0,327.20001220703125,225.6999969482422,-1114.000015258789,255.0,116.0,,0.014239674706479301,1.1243883904156895,-0.0025124821113685883,False,18,16,0.0,False,4,,KxrL_StxLz,1121353984912220357,9.0,2471.4599609375,-3589.800048828125,17.010000228881836,-1198.499984741211,-362.7000045776367,2.5,1.1999999731779099,0.5000000074505806,297.00000762939453,0.0,255.0,,0.009865284359070288,-2.781720500890249,-0.00018495989176604756,True,255.0,False,8,4,4,
