,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
62,4569,132,False,False,1,6862.248718006243,1806.699951171875,-1661.550048828125,103.62999725341797,-13911.300048828125,16197.80029296875,10011.699829101562,4363.900146484375,1823.6000061035156,-3691.9000244140625,1.0,0.2390367325509974,2.5201423893498838,0.7499696260136616,76561198068380175,?????,5.0,1949.050048828125,-1846.6300048828125,22.0,-14144.69970703125,9279.89990234375,3002.60009765625,-0.3999999910593033,0.09999999776482582,1771.6000366210938,255.0,255.0,-0.016759168393988007,0.5397081772829222,0.00018378924295389578,True,3,,False,False,False,,b05002d674b,FrérotTuEsCringe,9.0,1665.77001953125,-147.88999938964844,17.010000228881836,4847.699890136719,-11422.900390625,2.0000000298023224,0.5000000074505806,-1.2999999523162842,166.39999389648438,255.0,128.0,,-0.009560124193295648,-1.9934715345846474,-0.0001884309680728773,False,10,,False,12,False,,games5425898691,bf81d8692db,18.0,2037.97998046875,1530.8299560546875,16.989999771118164,-18810.2001953125,7016.5997314453125,4.4999998807907104,1.0999999940395355,-0.09999999776482582,-147.60000228881836,255.0,128.0,,-0.009609970254662367,0.37492908374354883,0.0001483440685142794,True,195.0,False,8,8,False,,enpitsu,76561198039309853,29.0,3588.06005859375,-802.510009765625,17.049999237060547,-10689.69970703125,-13485.6005859375,3.100000023841858,0.09999999776482582,0.09999999776482582,-2016.3999938964844,255.0,0.0,,-0.01676665420365279,-0.8312570923829373,2.275795889999174e-05,True,8,8,242.32175493753084,True,False,,
63,4648,135,False,False,0,8443.075676063196,2024.0699462890625,-2782.0400390625,248.14999389648438,14767.39990234375,16540.799560546875,2259.199981689453,5262.0001220703125,-2339.7999572753906,-1684.1000366210938,0.0,0.7274105008756597,-1.5540893351145293,-0.12282261543675346,bf81d8692db,games5425898691,18.0,2039.02001953125,-2917.510009765625,170.7899932861328,15643.199462890625,10234.600219726562,94.39999580383301,-5443.4002685546875,-743.8999938964844,-255.10000228881836,255.0,224.0,0.2042586231516394,1.0091675112189555,-0.5178949795746979,True,10,148.14981491078615,True,9,False,,76561198039309853,enpitsu,29.0,2209.5400390625,-172.1199951171875,17.049999237060547,22787.7001953125,3117.39990234375,-2.0999999344348907,1.7000000178813934,-0.29999999329447746,159.20000076293945,255.0,255.0,,0.01681948632969352,0.15120849203556852,-0.000127221654185207,False,8,89.71959582195488,True,8,False,,?????,76561198068380175,5.0,2328.090087890625,335.2900085449219,17.030000686645508,16867.7001953125,-5331.9000244140625,5.199999809265137,-3.700000047683716,1.4000000059604645,-426.19998931884766,244.0,38.0,,0.016751550994877795,-0.3034292071048754,-5.612175646095122e-05,False,0.0,False,4,False,False,,FrérotTuEsCringe,b05002d674b,10.0,-2285.219970703125,4707.18994140625,17.0,19112.19970703125,100.0,1.2999999523162842,0.09999999776482582,0.0,-1992.8999328613281,255.0,0.0,False,0.00959150666994581,-0.06756220599077681,-1.645496199120574e-05,True,14,12,229.90295928011662,True,False,,
64,4736,138,False,False,0,6241.4318052075405,3899.68994140625,1145.4000244140625,596.9199829101562,7925.2001953125,22165.2001953125,9191.300048828125,3607.9000854492188,-133.50000381469727,-3810.2999877929688,0.0,0.9649322847903614,-0.1128779055796354,1.129138083092119,bf81d8692db,games5425898691,18.0,3849.35009765625,1028.4200439453125,428.19000244140625,2166.3999938964844,19973.699951171875,5618.499755859375,-4925.799865722656,2445.399932861328,-72.69999980926514,255.0,128.0,-1.4052837540464962,1.1893702185721713,-0.020672327055416016,True,12,69.35516584047707,True,11,False,,76561198039309853,enpitsu,29.0,2491.419921875,725.7000122070312,17.059999465942383,-12296.199951171875,4509.800109863281,1.1999999731779099,0.5000000074505806,-0.19999999552965164,-0.09999999776482582,255.0,0.0,,0.016725993567869222,2.7900215844734615,4.824333354623292e-05,True,8,255.0,False,8,False,,?????,76561198068380175,5.0,3337.590087890625,3460.43994140625,17.049999237060547,-4269.700012207031,17213.199462890625,2.5,-0.29999999329447746,0.7000000029802322,29.700000286102295,243.0,140.0,,0.016766966540328873,1.8135588459427046,-3.0040398875842394e-05,True,0.0,False,4,False,False,,FrérotTuEsCringe,b05002d674b,10.0,2148.8798828125,4441.22021484375,17.0,2332.5999450683594,16670.799560546875,3.799999952316284,0.19999999552965164,0.9000000357627869,-2692.39990234375,255.0,0.0,True,0.009614337143254133,1.3042932513284105,-0.000172602089002951,True,14,12,185.0,False,False,,
65,4791,140,False,False,1,10589.369251361552,-3165.469970703125,-4639.52978515625,788.4400024414062,-4335.10009765625,21739.49951171875,-3532.7999877929688,-4792.60009765625,-3213.599853515625,63.09999942779541,1.0,-0.7156446438229003,-0.9787685197221653,1.3238881916679504,76561198068380175,?????,5.0,-3101.89990234375,-4778.06982421875,779.0,220.49999237060547,8459.199829101562,5573.3001708984375,-2775.8999633789062,2702.0999145507812,3904.1000366210938,251.0,0.0,0.3462860438498566,0.5463700259051864,2.0232916153702383,True,6,229.0,False,3,False,,b05002d674b,FrérotTuEsCringe,10.0,-3359.179931640625,-4680.740234375,629.97998046875,-1260.1000213623047,1260.8999633789062,6452.9998779296875,2288.8999938964844,2288.9999389648438,-0.09999999776482582,255.0,255.0,False,1.2478715127497069,-2.326159891165585,-1.5422839425045236,True,12,185.0,False,14,False,,games5425898691,bf81d8692db,18.0,-4019.0,-3918.89990234375,347.010009765625,2486.199951171875,-6504.5001220703125,-10563.299560546875,783.4999847412109,20.69999933242798,613.8000106811523,255.0,128.0,,-1.0198500177396133,-1.930449892231612,-1.570216954113582,True,53.0,False,12,12,False,,enpitsu,76561198039309853,29.0,-938.4400024414062,-2500.919921875,17.059999465942383,-3109.8001098632812,-4975.7000732421875,1.2999999523162842,-0.0,-4.099999964237213,-583.3000183105469,128.0,128.0,False,-0.017221491797451194,-0.9778623257536179,0.00012418409013970774,True,8,8,255.0,False,False,,
66,4875,143,False,False,0,7384.533496350802,3807.56005859375,-552.7899780273438,142.63999938964844,23423.60107421875,10875.400390625,3347.0999145507812,1028.3999633789062,3474.2999267578125,4782.300109863281,0.0,0.7392162225608173,0.3830032326417766,1.24461059621396,76561198039309853,enpitsu,29.0,3666.840087890625,-654.030029296875,131.14999389648438,18004.69970703125,-2366.999969482422,3480.7000732421875,-2176.6000366210938,-2427.2999572753906,-823.1999969482422,128.0,255.0,-0.004282061011574084,-0.06525223037431388,-0.12028552366618923,True,10,150.0,False,9,False,,bf81d8692db,games5425898691,18.0,3478.989990234375,-655.0999755859375,15.65999984741211,5585.4998779296875,-22139.09912109375,-209.89999771118164,513.3000183105469,-70.99999904632568,-40.10000228881836,255.0,128.0,,0.011706614928952759,-1.3169745751370667,-0.0024750128414439037,,14,,False,14,False,,?????,76561198068380175,5.0,3729.300048828125,323.70001220703125,17.049999237060547,-4252.799987792969,-18789.599609375,6.299999952316284,1.8000000715255737,-8.00000011920929,352.7000045776367,194.0,190.0,,0.016566043882054397,-1.7991079418897022,-0.0002559086102275962,True,102.0,False,6,4,False,,FrérotTuEsCringe,b05002d674b,10.0,3241.199951171875,2046.3499755859375,47.22999954223633,3531.9000244140625,-19936.500244140625,-2654.89990234375,1631.7999267578125,411.6999816894531,70.3000020980835,255.0,128.0,,-0.19083713051900963,-1.3663858104647033,0.05012779139199778,True,16,14,155.0,False,False,,
67,5013,148,False,True,0,3762.0202173798743,1763.6700439453125,2479.3701171875,392.79998779296875,-10582.19970703125,14405.6005859375,3407.5,-4605.199890136719,-846.6000366210938,-719.4000244140625,0.0,0.5917316781183158,-2.1594279702831862,1.415642818493069,76561198039309853,enpitsu,29.0,1921.1800537109375,2284.0,338.7799987792969,-12014.200439453125,19247.7001953125,3192.3001098632812,407.59998321533203,253.99999618530273,-22.799999713897705,128.0,128.0,-1.0374664117784709,2.045710930320961,0.04143251972550489,True,12,136.0,False,10,False,,bf81d8692db,games5425898691,18.0,3575.89990234375,1394.239990234375,17.010000228881836,5819.4000244140625,20482.39990234375,2.3000000417232513,-0.19999999552965164,-0.29999999329447746,1997.2000122070312,255.0,255.0,,0.009572194153279487,1.3717231210839758,3.314868132875962e-05,True,14,222.0,False,14,False,,?????,76561198068380175,5.0,3593.97998046875,1873.18994140625,17.049999237060547,1609.7000122070312,19892.39990234375,2.8999999165534973,0.0,2.0000000298023224,-1810.2999877929688,232.0,48.0,,0.01675824403254805,1.4175372598951472,6.481685096052636e-06,True,0.0,False,6,4,False,,FrérotTuEsCringe,b05002d674b,10.0,-159.94000244140625,5146.25,17.010000228881836,943.4999847412109,-111.19999885559082,2.3999999463558197,1.7000000178813934,0.5000000074505806,-401.19998931884766,0.0,31.0,False,0.009781483680041218,-0.4769969363463055,0.000292370175506025,True,18,16,185.0,False,False,,False
68,5051,149,False,False,1,9589.208454915793,-348.79998779296875,-4368.06982421875,261.8900146484375,653.4999847412109,25277.7001953125,7379.000244140625,5087.0001220703125,2068.0999755859375,-2417.5999450683594,1.0,-0.4171509255057277,2.1270365101038835,1.6332470084211235,b05002d674b,FrérotTuEsCringe,10.0,-315.79998779296875,-4555.919921875,186.19000244140625,-5927.19970703125,16174.000244140625,2956.4999389648438,-4528.399963378906,2577.7999877929688,1760.0999450683594,255.0,8.0,0.08368798429566288,0.988731689190457,0.6405527439919765,True,20,109.8399913951915,True,17,False,,76561198068380175,?????,5.0,-3212.330078125,-4233.2001953125,17.049999237060547,15698.399658203125,-8349.69970703125,3.1999999284744263,-0.0,0.09999999776482582,2000.5000305175781,240.0,255.0,,-0.016762501009311176,-2.7212056323922695,-7.165429467782503e-06,True,4,255.0,False,6,False,,games5425898691,bf81d8692db,18.0,-1884.8900146484375,-2590.739990234375,17.010000228881836,14501.300048828125,11248.00048828125,2.0999999344348907,-2.5999999046325684,-2.0999999344348907,1031.9999694824219,255.0,128.0,,-0.009591455514740693,2.412193524061885,-0.00012056412445643931,True,207.0,False,14,14,False,,enpitsu,76561198039309853,29.0,-969.2999877929688,-4187.31005859375,428.010009765625,6306.099853515625,-12801.99951171875,-2351.4999389648438,159.49999809265137,1207.699966430664,-216.49999618530273,128.0,128.0,False,0.2273043986659733,-3.0560052956306816,-0.1813790331863185,True,12,10,116.0,False,False,,False
69,5116,152,False,False,0,6690.498135048102,193.39999389648438,-1461.2099609375,147.9199981689453,-11421.099853515625,-32839.49951171875,970.8000183105469,2526.0000610351562,409.7999954223633,5426.7999267578125,0.0,-0.15293099078745967,-2.718430454846532,3.081009575971366,bf81d8692db,games5425898691,18.0,298.32000732421875,-1310.6099853515625,49.15999984741211,-15098.399658203125,-14115.30029296875,3536.4999389648438,232.5,-322.09999084472656,-770.5000305175781,255.0,203.0,0.019997548313952687,-2.5168181325073413,0.0005907740254549631,True,16,129.0,False,14,False,,76561198039309853,enpitsu,29.0,36.58000183105469,3744.510009765625,17.059999465942383,-1.0999999940395355,-18913.599853515625,-3.700000047683716,0.0,-3.100000023841858,1224.3000030517578,255.0,128.0,,0.016776024512531375,-1.5625644594291084,0.0003284612893365977,True,10,57.51678274523827,True,12,False,,?????,76561198068380175,5.0,1018.9500122070312,1032.8399658203125,46.61000061035156,-6490.9002685546875,-19543.00048828125,-2693.2000732421875,1586.1000061035156,-535.0,-91.80000305175781,236.0,51.0,,-0.18414945521574977,-1.886104319140866,0.00045119143280997784,True,255.0,False,8,6,False,,FrérotTuEsCringe,b05002d674b,10.0,2228.14990234375,748.2100219726562,87.56999969482422,9031.300048828125,-19125.50048828125,-201.8000030517578,2339.499969482422,4706.9000244140625,659.7000122070312,254.0,128.0,,-0.33590073344317395,-1.9645597324749187,1.4210573137018903,False,22,20,92.0,False,False,,
70,5250,157,False,False,1,2631.053681618379,2638.77001953125,3168.909912109375,316.3699951171875,-28841.298828125,13304.7998046875,-2580.5999755859375,-167.29999542236328,162.00000762939453,5995.3997802734375,1.0,-0.24455892220269607,-2.352933413491492,-1.9501021594066053,76561198068380175,?????,5.0,2849.6201171875,3037.97998046875,227.4499969482422,-15606.300048828125,13473.499755859375,2283.0999755859375,-1496.7999267578125,-3506.300048828125,-189.0999984741211,255.0,128.0,0.7060625995700813,0.3612886355151875,-0.21012982914645706,True,10,221.0,False,7,False,,b05002d674b,FrérotTuEsCringe,10.0,-573.1699829101562,2236.169921875,17.010000228881836,6774.5001220703125,7725.7000732421875,1.899999976158142,0.7999999821186066,0.3999999910593033,564.7000122070312,176.0,128.0,False,-0.009604617218370335,2.214846962764193,-0.0003090465869048999,True,20,227.0,False,22,False,,games5425898691,bf81d8692db,18.0,2197.10009765625,4401.66015625,17.010000228881836,-10912.7001953125,-3661.7001342773438,2.5,0.19999999552965164,-0.0,-2376.9000244140625,255.0,0.0,,-0.009534638558125691,-0.2621482197303912,3.261486387302612e-05,True,190.0,False,16,16,False,,enpitsu,76561198039309853,29.0,147.47000122070312,5421.3798828125,19.670000076293945,-903.0999755859375,1337.4000549316406,55.999999046325684,-8.00000011920929,-0.5999999865889549,1.4000000059604645,255.0,128.0,False,-0.05025221137586757,-2.159024505176468,0.022384899034976348,True,16,14,204.0,False,False,,
71,5361,161,False,False,0,9280.47617997356,3988.830078125,-2750.860107421875,242.4199981689453,-5485.8001708984375,18760.799560546875,5933.2000732421875,-936.6000366210938,1541.6000366210938,-5722.39990234375,0.0,-0.7509807837398006,-2.8854590015679977,-2.387679765074061,76561198039309853,enpitsu,29.0,3889.47998046875,-2930.989990234375,101.98999786376953,10156.699829101562,15117.60009765625,-390.60001373291016,-3809.89990234375,634.0999984741211,-3915.5999755859375,128.0,255.0,0.1366337150057758,0.2995005917688397,-1.2328660509871625,True,18,2.0,False,15,False,,bf81d8692db,games5425898691,18.0,1808.739990234375,-1680.7099609375,17.010000228881836,-5877.80029296875,16084.200439453125,2.0999999344348907,0.0,-0.3999999910593033,-1.2999999523162842,255.0,128.0,,0.00959008331455939,1.9209579882407208,5.3860568324699275e-05,True,16,154.0,False,16,False,,?????,76561198068380175,5.0,3947.929931640625,-2842.389892578125,124.18000030517578,16622.900390625,13995.30029296875,1164.4000244140625,1476.6999816894531,3174.7000122070312,-4241.400146484375,255.0,0.0,,1.0045983616994896,1.7495193243689797,3.1038707331227693,True,128.0,False,12,9,False,,FrérotTuEsCringe,b05002d674b,10.0,3584.699951171875,33.0099983215332,17.010000228881836,16229.000244140625,13172.099609375,2.3000000417232513,-1.1999999731779099,-0.9000000357627869,1594.1000366210938,253.0,255.0,False,0.00959397422911,0.7115529469616749,0.00027877664220679014,True,24,22,255.0,False,False,,False
72,5476,165,False,False,1,9354.321412459884,-2293.669921875,-3653.7099609375,93.11000061035156,-12955.999755859375,-7537.80029296875,-143.59999656677246,4342.099914550781,-4071.7001342773438,-752.6999664306641,1.0,1.2115707634178934,-2.6714148118728485,-1.5342693380867092,b05002d674b,FrérotTuEsCringe,10.0,-2070.85009765625,-3673.639892578125,85.62000274658203,-7060.4998779296875,-9734.099731445312,1954.9000549316406,5353.499755859375,-976.9999694824219,-796.6000366210938,255.0,221.0,-0.0886774312492042,0.10440890274957339,-0.6401603758886663,True,26,255.0,False,23,False,,76561198068380175,?????,4.0,-3027.239990234375,-3924.260009765625,17.030000686645508,932.3999786376953,-21227.19970703125,5.5000001192092896,-0.0,0.9000000357627869,1973.3000183105469,222.0,255.0,,-0.016760312219354173,-1.68275400484354,9.0945521628753e-05,True,10,255.0,False,12,False,,games5425898691,bf81d8692db,18.0,-4055.840087890625,-1827.97998046875,157.52000427246094,2852.60009765625,-10033.200073242188,-6360.10009765625,1614.4999694824219,-2754.8001098632812,584.5999908447266,255.0,246.0,,-0.5648405478858722,-1.8781294005387108,-1.0896441775639196,True,119.0,False,18,18,False,,enpitsu,76561198039309853,29.0,-2871.949951171875,-194.82000732421875,17.049999237060547,11808.399658203125,-6690.999755859375,2.5999999046325684,-0.7000000029802322,0.3999999910593033,-53.60000133514404,255.0,0.0,,-0.016747838698448182,-2.6195060332970477,8.816188941355162e-05,True,18,16,2.0,False,False,,False
73,5520,166,False,False,0,4542.001485239693,3576.159912109375,4346.5498046875,415.92999267578125,-27358.00048828125,7551.6998291015625,6497.0001220703125,-1625.5999755859375,3051.7001342773438,4903.399963378906,0.0,0.8428612716702045,2.535665572175624,2.194809716337489,bf81d8692db,games5425898691,18.0,3741.909912109375,4303.14990234375,382.6700134277344,-12830.2001953125,13724.69970703125,4566.400146484375,-1047.5,-1066.3999938964844,2470.800018310547,255.0,255.0,-0.1859220237711682,2.385575641204239,-1.5751977122823608,True,18,49.025470905406515,True,18,False,,76561198039309853,enpitsu,29.0,1959.280029296875,2030.6700439453125,17.049999237060547,-3984.7000122070312,13517.60009765625,2.5999999046325684,-0.19999999552965164,0.7000000029802322,109.0999984741211,255.0,255.0,,0.016765282436356187,1.8697397604444979,-9.857075691008782e-05,True,16,33.0,False,18,False,,?????,76561198068380175,4.0,1880.0400390625,5102.93017578125,742.760009765625,7103.499755859375,-0.5000000074505806,5422.60009765625,-1.0999999940395355,414.1999816894531,-0.7999999821186066,255.0,128.0,False,-0.6400154287835058,0.020783355013892394,1.5587240816292791,True,255.0,False,12,10,False,,FrérotTuEsCringe,b05002d674b,10.0,3245.22998046875,4797.60009765625,343.2799987792969,-2095.0999450683594,1647.2000122070312,10646.500244140625,-1710.5999755859375,-1467.1000671386719,-160.20000457763672,255.0,255.0,False,-1.2942902271646173,2.373223897832682,-1.583576600007584,True,26,24,217.0,False,False,,
74,5642,171,False,False,0,3634.4116338798844,-3848.070068359375,3020.0400390625,150.77000427246094,3601.9000244140625,14852.60009765625,9006.099853515625,5924.2999267578125,-834.8000335693359,-452.40001678466797,0.0,1.1124483520005684,2.1966570477543086,-2.19051088597745,76561198039309853,enpitsu,29.0,-3864.81005859375,2777.25,70.80999755859375,2140.800018310547,15025.6005859375,3087.0999145507812,-4265.400085449219,1881.300048828125,930.6999969482422,255.0,0.0,0.08387517271954187,1.9174180716159002,0.12875574450501023,True,20,31.0,False,17,False,,bf81d8692db,games5425898691,18.0,-3394.10009765625,-85.16999816894531,17.010000228881836,-6669.6002197265625,-21595.80078125,2.3000000417232513,0.09999999776482582,0.9000000357627869,1844.4999694824219,255.0,255.0,,0.009601806955904317,-1.80850763773113,0.00010579962500375415,True,20,255.0,False,20,False,,?????,76561198068380175,4.0,-2538.4599609375,3935.530029296875,17.030000686645508,-21452.60009765625,6229.000244140625,5.699999928474426,-0.3999999910593033,0.0,-2049.600067138672,242.0,0.0,False,0.016768471042608642,2.7795501209666846,-4.710201603864986e-05,True,177.0,False,14,12,False,,FrérotTuEsCringe,b05002d674b,10.0,156.8300018310547,4948.43994140625,17.0,-13180.30029296875,1750.3999328613281,3.400000035762787,3.700000047683716,-0.5000000074505806,705.8000183105469,250.0,128.0,False,0.009551930421806755,3.048988684064991,-3.7544562864927015e-05,True,26,24,217.0,False,False,,False
75,5702,173,False,False,1,10028.855333018184,2376.530029296875,-4778.97021484375,336.8599853515625,16791.99951171875,20414.7998046875,-3279.2999267578125,198.1999969482422,-523.4000015258789,5973.800048828125,1.0,-1.4751936585447571,-0.612824749687588,1.5538242190325366,b05002d674b,FrérotTuEsCringe,10.0,2128.18994140625,-4959.43017578125,317.1300048828125,14256.400146484375,10915.899658203125,2124.7999572753906,-4118.599853515625,3188.699951171875,-942.3000335693359,255.0,255.0,-0.1946997789853034,-3.0970709702952024,-1.6377162945474641,True,28,173.1676559268788,True,25,False,,76561198068380175,?????,4.0,2115.469970703125,-5057.66015625,61.16999816894531,-5945.3997802734375,886.5000152587891,-1042.3999786376953,1326.9000244140625,1330.2000427246094,1610.8999633789062,128.0,255.0,False,-0.11573233592597285,0.10835022463658514,0.784887102802135,True,12,255.0,False,14,False,,games5425898691,bf81d8692db,18.0,773.8599853515625,74.30000305175781,17.010000228881836,-6804.2999267578125,-17553.499755859375,2.0999999344348907,0.9000000357627869,2.7000001072883606,724.8999786376953,255.0,128.0,,-0.00959314755346077,-1.2497374386501647,-8.48783634224715e-05,True,242.0,False,20,20,False,,enpitsu,76561198039309853,29.0,2366.340087890625,-4669.18994140625,158.75,-14957.099609375,-6903.900146484375,3162.5,5479.4000244140625,-55.999999046325684,471.5999984741211,128.0,255.0,,-0.04502863920868708,-0.01764808012534067,-0.5875703694058009,True,22,19,10.0,False,False,,
76,5771,176,False,False,0,4528.123806740267,-3113.68994140625,1192.1199951171875,414.44000244140625,-11283.299560546875,14821.99951171875,3707.3001098632812,2742.0001220703125,-857.6999664306641,-5267.2998046875,0.0,-1.1632040964242363,2.4432456012183565,1.0129439330006889,bf81d8692db,games5425898691,18.0,-2980.0400390625,1040.0400390625,333.7799987792969,-12389.7998046875,2911.0000610351562,3104.4000244140625,-4444.89990234375,1467.2999572753906,2887.6998901367188,255.0,0.0,-0.05129166611271435,2.5612929420963786,1.2767096684276689,True,22,188.75206016468744,True,21,False,,76561198039309853,enpitsu,29.0,202.27999877929688,4273.18994140625,17.059999465942383,-9063.599853515625,-7754.7998046875,1.5000000596046448,-5.400000214576721,-3.6000001430511475,453.80001068115234,255.0,255.0,False,0.016716106546237623,-2.5100556580383064,0.0006199901655322257,True,20,10.0,False,22,False,,?????,76561198068380175,4.0,-2455.18994140625,4807.56005859375,17.059999465942383,813.6000061035156,11621.700439453125,2.0999999344348907,0.0,0.0,-2383.9999389648438,255.0,0.0,False,0.016711728989488493,1.4425298844356116,-1.0566181275763948e-05,True,255.0,False,14,12,False,,FrérotTuEsCringe,b05002d674b,10.0,-3465.639892578125,2224.840087890625,16.989999771118164,-5077.9998779296875,-6844.0997314453125,4.4999998807907104,-4.099999964237213,-2.0999999344348907,-1416.6000366210938,128.0,225.0,False,0.009853188016444076,-2.491589851496248,0.00020604478745582882,True,28,26,86.0,False,False,,
77,5840,178,False,False,1,9015.23554854347,3029.239990234375,-3619.2099609375,250.10000610351562,1519.4999694824219,22015.90087890625,11558.699951171875,3810.4998779296875,-3028.5000610351562,3508.2000732421875,1.0,0.5883068500765114,-2.772769632468128,0.24456933714718507,76561198068380175,?????,4.0,3045.610107421875,-3712.1201171875,121.5999984741211,13662.19970703125,13732.39990234375,-539.0000152587891,2155.5999755859375,-803.3999633789062,618.6999893188477,255.0,240.0,-0.9112365522724848,2.8385920960278237,-0.8431934916858115,True,16,199.0,False,13,False,,b05002d674b,FrérotTuEsCringe,10.0,1638.1500244140625,-2358.330078125,80.95999908447266,-13995.50048828125,-9167.5,-1041.9000244140625,1838.8999938964844,-3019.89990234375,-169.3000030517578,233.0,128.0,False,0.8444013081603456,-0.7462498591075285,-0.18135491576405385,True,28,116.0,False,30,False,,games5425898691,bf81d8692db,18.0,3281.070068359375,-2935.47998046875,191.5800018310547,-9566.500244140625,-19825.799560546875,3653.2000732421875,-594.5999908447266,371.30001068115234,420.99998474121094,255.0,158.0,,0.509649383195887,-1.3351335684682062,-0.03077805916360146,True,76.65956981976828,True,24,22,False,,enpitsu,76561198039309853,29.0,83.1500015258789,-673.280029296875,96.63999938964844,1972.4000549316406,19070.2001953125,-147.7999973297119,-5457.0001220703125,685.5999755859375,-6.800000071525574,255.0,128.0,False,0.6213166342995037,-1.444904057723728,-3.140012945821574,True,24,22,102.0,False,False,,False
78,5844,178,True,False,0,2790.239063766291,-3029.31005859375,3341.550048828125,423.6499938964844,16641.400146484375,1821.3999938964844,22884.599609375,5783.2000732421875,-1218.7000274658203,-1033.499984741211,0.0,-0.7919102504407751,2.9140303493894915,0.6931650916527835,bf81d8692db,games5425898691,18.0,-3114.219970703125,3289.159912109375,250.8300018310547,8371.099853515625,18107.2998046875,2054.600067138672,4244.4000244140625,-2310.8999633789062,-2306.1000061035156,255.0,128.0,-0.6098546589637387,1.3953736865591975,-0.12722731519404148,True,24,64.09203429632292,True,22,False,,76561198039309853,enpitsu,29.0,-114.30999755859375,371.79998779296875,94.23999786376953,-1966.4999389648438,-19030.2001953125,-236.20000839233398,5198.599853515625,-652.6999664306641,-6.3999998569488525,255.0,128.0,False,-1.4069435305186868,-1.6879554320568033,-0.007869933379299763,True,22,102.0,False,24,False,,?????,76561198068380175,4.0,-3171.02001953125,3586.179931640625,119.5,-13694.7998046875,-13736.300048828125,-171.49999618530273,5271.5997314453125,-1437.8999328613281,625.6000137329102,255.0,255.0,False,1.0500406094067476,2.781336456014018,-1.745039209436958,True,199.0,False,16,13,False,,FrérotTuEsCringe,b05002d674b,10.0,-1509.719970703125,2442.47998046875,68.5999984741211,14023.900146484375,9192.000122070312,-1604.2999267578125,-1432.2000122070312,2290.8999633789062,-157.29999542236328,234.0,128.0,False,-0.567462254140938,0.6912006211905164,-0.12063726982414814,True,30,28,116.0,False,False,,
