,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
10,986,20,False,False,1,7561.368964902159,3984.780029296875,-1761.719970703125,313.510009765625,-9429.7998046875,17931.199951171875,9306.300048828125,-683.7999725341797,2125.0,5569.1998291015625,1.0,-0.2433920459251145,2.2200576360950723,-0.4371039150740707,76561198179274217,Breize,9.0,4070.300048828125,-2002.6099853515625,182.8699951171875,4319.800109863281,12383.00048828125,13424.200439453125,-980.6999969482422,-5411.099853515625,-88.00000190734863,255.0,255.0,,0.8354432399811519,1.9036309250303416,-1.1105447546938985,True,False,False,2.7788731539121247,True,False,,7602338126977542521,Chxrlie309,6.0,-440.94000244140625,-1371.43994140625,97.4800033569336,-8447.899780273438,-14261.400146484375,-161.90000534057617,4679.100036621094,-2889.5001220703125,-74.40000057220459,222.0,128.0,,-0.5000472926510838,2.116609410046747,-3.1241386860614386,False,0.0,False,6,5,False,,enpitsu,76561198039309853,27,3013.090087890625,2832.14990234375,17.049999237060547,1107.9000091552734,18706.600341796875,2.5,-0.09999999776482582,1.0000000149011612,276.200008392334,255.0,128.0,,-0.016761205851564532,1.6024166975402476,-0.00018872097191187937,True,False,38.0,False,False,False,,games5425898691,bf81d8692db,18.0,2342.469970703125,-51.79999923706055,61.18000030517578,16168.1005859375,-16.299999952316284,-2252.4000549316406,57.39999771118164,1983.5000610351562,-2.3000000417232513,255.0,128.0,0.31032163284840897,-3.112826939088037,-0.0017857773627927293,True,31.0,False,False,6,6,,
11,1071,23,False,False,0,8519.82241951803,-1195.969970703125,-3374.5400390625,150.32000732421875,9048.599853515625,18882.5,9754.69970703125,5476.400146484375,2436.1000061035156,-271.9000053405762,0.0,0.020011077885960966,-2.7499879368995614,-0.9778748438631972,76561198039309853,enpitsu,27.0,-1266.68994140625,-3582.0,74.91000366210938,1308.800048828125,13833.499755859375,2378.8999938964844,-3248.3999633789062,2447.5,-3702.2000122070312,255.0,128.0,False,0.11235621517977087,1.3912425341718537,0.07296690056296057,True,2,1,255.0,False,False,,bf81d8692db,games5425898691,18.0,-1434.6600341796875,-3580.97998046875,17.0,20350.400390625,-10713.699951171875,3.1999999284744263,0.29999999329447746,0.0,11.399999856948853,255.0,128.0,,0.009584496306863479,-0.48313013969451934,-4.448065054556558e-05,True,70.0,False,6,6,False,,Breize,76561198179274217,9,-633.1599731445312,-1588.25,16.979999542236328,22850.80078125,-2453.000030517578,5.299999713897705,1.899999976158142,-0.5999999865889549,204.20000076293945,255.0,128.0,,0.009598417351046601,-0.08669677788923433,-0.00018414286754306127,False,4,0.0,False,4,False,,Chxrlie309,7602338126977542521,7.0,2758.659912109375,4231.06982421875,17.049999237060547,-6397.8997802734375,-3781.400146484375,3.100000023841858,0.7000000029802322,0.19999999552965164,2316.1000061035156,223.0,227.0,0.016678738439873525,-2.593414907491897,-2.3522081282074776e-05,True,255.0,False,False,6,6,,False
12,1144,26,False,False,1,6772.223573974713,-1082.5,-1336.77001953125,456.8500061035156,-2390.2999877929688,18410.899658203125,12197.80029296875,5288.699951171875,-2691.7999267578125,-884.8000335693359,1.0,0.2969312966203323,2.764335139528327,2.3253792407612055,7602338126977542521,Chxrlie309,7.0,-1096.550048828125,-1543.4100341796875,290.69000244140625,5032.5,22202.5,3274.2001342773438,-2017.2999572753906,-857.5,-108.59999656677246,128.0,221.0,False,0.6713340082480197,2.049920730054897,-0.05886653072002208,True,8,7,198.64018946565602,True,False,,76561198179274217,Breize,9.0,-3538.389892578125,-1229.6400146484375,16.989999771118164,13543.800048828125,-17841.8994140625,4.600000083446503,-0.0,0.19999999552965164,1966.1000061035156,255.0,255.0,False,-0.0095429674762422,-2.292500936530609,3.772439534713913e-05,True,218.0,False,4,4,False,,enpitsu,76561198039309853,27,-811.8300170898438,830.6199951171875,17.030000686645508,-8952.80029296875,-13144.200439453125,5.5000001192092896,0.19999999552965164,0.5000000074505806,1635.0,255.0,128.0,False,-0.01678718839874686,-0.9968536554525339,0.0002243826931979676,True,2,169.0,False,2,False,,games5425898691,bf81d8692db,18.0,-3845.989990234375,3082.469970703125,18.579999923706055,-1976.0000610351562,-21491.69921875,129.20000076293945,185.10000228881836,632.7000045776367,1910.0999450683594,255.0,255.0,-0.00920771970918618,-1.5447282498731751,-0.06313261787233578,True,229.0,False,False,6,6,,
13,1238,29,False,False,0,10192.187062306837,1844.1400146484375,-4676.93994140625,748.1300048828125,-10411.800537109375,-27323.30078125,6370.4998779296875,-1017.2000122070312,486.3999938964844,-32.200000286102295,0.0,-0.6218291682370171,2.0844382639079355,-2.066795399667423,bf81d8692db,games5425898691,18.0,1948.800048828125,-4536.490234375,593.489990234375,-5745.0,-21743.9990234375,3926.300048828125,4710.299987792969,1622.8999328613281,-2330.0,255.0,255.0,,-0.46022665220827363,-2.4690276722187052,-0.1518241206606806,True,8,7,148.53027106613234,True,False,,76561198039309853,enpitsu,27.0,3567.31005859375,-2932.889892578125,17.030000686645508,-2740.4998779296875,-20606.39892578125,5.099999904632568,-0.29999999329447746,-3.100000023841858,-660.5000305175781,255.0,0.0,False,0.01677455576693094,-1.7477839666296973,8.957804427199265e-05,True,133.0,False,2,2,False,,Breize,76561198179274217,9,2443.919921875,-1079.72998046875,16.989999771118164,-12092.900390625,-3477.0999145507812,4.399999976158142,-0.09999999776482582,-0.19999999552965164,140.10000228881836,255.0,149.0,False,0.00951869963009867,-2.863927770264539,6.085688829008262e-05,True,4,218.0,False,4,False,,Chxrlie309,7602338126977542521,7.0,1785.4200439453125,-2799.27001953125,17.049999237060547,2802.60009765625,-7153.4002685546875,3.3000001311302185,0.19999999552965164,-0.5000000074505806,-2217.899932861328,128.0,0.0,0.01685183226434814,-1.2165374701479061,-5.273110321175633e-05,True,194.0,False,False,8,8,,False
14,1301,31,False,False,1,3643.7645757377,-171.38999938964844,1656.0799560546875,134.58999633789062,9835.900268554688,439.39998626708984,3588.2998657226562,5042.5,675.2999877929688,3180.5999755859375,1.0,0.5939928033812982,-2.2784358671891227,-1.9517414603796264,76561198179274217,Breize,9.0,-213.9499969482422,1590.6700439453125,16.989999771118164,9491.500244140625,-3325.4000854492188,4.399999976158142,-0.3999999910593033,0.5000000074505806,10.0,128.0,128.0,,-0.00958846438594887,-2.805536552041536,4.2457198699592286e-05,True,4,4,204.0,False,False,,7602338126977542521,Chxrlie309,7.0,176.14999389648438,3279.580078125,17.049999237060547,13399.49951171875,2647.9998779296875,3.0000001192092896,-5.5000001192092896,-1.2999999523162842,-611.1000061035156,213.0,0.0,,-0.016748536175174206,2.911742699987486,-0.0003312585349493201,True,191.0,False,8,8,False,,enpitsu,76561198039309853,27,-185.44000244140625,2212.60009765625,204.61000061035156,10344.300537109375,-20487.19970703125,1506.1000061035156,3470.4000854492188,-3963.699951171875,1579.4000244140625,128.0,0.0,,0.3315607708222242,-2.25787434094182,0.7148852407011828,True,3,32.0,False,4,False,,games5425898691,bf81d8692db,18.0,-1067.47998046875,4706.830078125,16.969999313354492,3508.599853515625,-4220.899963378906,12.400000095367432,26.500000953674316,-32.00000047683716,-14.600000381469727,255.0,128.0,-0.009473080036313109,-2.2599009948011495,-0.0021610399146430865,True,136.0,False,False,8,8,,
15,1306,31,False,False,0,6804.162018809923,-7.260000228881836,-1605.8699951171875,171.36000061035156,-3826.7001342773438,19469.599609375,-4355.10009765625,-4566.400146484375,-2518.300018310547,-2967.3001098632812,0.0,0.21715805827715096,2.551426511357842,-1.2440250103497705,76561198039309853,enpitsu,27.0,11.630000114440918,-1871.260009765625,212.0399932861328,-10429.599609375,20458.00048828125,-151.19999885559082,-3432.6998901367188,3976.300048828125,1629.4000244140625,128.0,0.0,,-0.2862181447491303,2.2451905955322093,1.9593841940957035,True,4,3,32.0,False,False,,bf81d8692db,games5425898691,18.0,960.6599731445312,-4577.1201171875,17.010000228881836,-4941.600036621094,6007.0001220703125,2.0999999344348907,-0.19999999552965164,0.3999999910593033,0.0,255.0,128.0,,0.00952113497525612,2.2591955314673005,-3.961460970246539e-05,True,136.0,False,8,8,False,,Breize,76561198179274217,9,61.29999923706055,-1533.3699951171875,16.459999084472656,-8980.399780273438,2660.8999633789062,113.50000381469727,-112.20000267028809,-22.100000381469727,672.9000091552734,128.0,183.0,,0.0067084705062292905,2.860315012117783,-0.0053794783964363465,True,4,204.0,False,4,False,,Chxrlie309,7602338126977542521,7.0,-402.29998779296875,-3304.820068359375,17.049999237060547,-13651.600341796875,101.19999885559082,3.100000023841858,-1.5999999642372131,0.0,-2095.0999450683594,213.0,0.0,0.01675259168628014,3.0893023568606566,-0.0001628707155804701,True,191.0,False,False,8,8,,
16,1308,32,False,False,1,3758.7080379284257,33.83000183105469,1481.510009765625,156.0,3367.6998901367188,-16400.6005859375,9704.600219726562,5787.19970703125,-914.7000122070312,-1292.5999450683594,1.0,-0.537673884870888,-2.480485504073889,-0.9699502670099712,76561198179274217,Breize,9.0,12.229999542236328,1514.68994140625,16.90999984741211,8687.39990234375,-1899.9000549316406,25.09999990463257,25.59999942779541,7.5,983.3000183105469,128.0,183.0,,-0.008887232749524483,-2.9336995419582594,-0.00117123063788653,True,4,4,204.0,False,False,,7602338126977542521,Chxrlie309,7.0,514.9299926757812,3293.739990234375,17.049999237060547,13336.99951171875,-2359.4000244140625,3.100000023841858,0.5000000074505806,-0.0,-2201.0000610351562,214.0,0.0,,-0.016761248936841357,-2.9091868582801546,-5.0068491119950245e-05,True,191.0,False,8,8,False,,enpitsu,76561198039309853,27,76.77999877929688,1708.6800537109375,214.58999633789062,10677.900390625,-18942.5,420.09998321533203,2251.3999938964844,-3946.199951171875,3099.7000122070312,128.0,128.0,,0.44214050833670804,-2.395013847735021,2.3791083798319193,True,3,32.0,False,4,False,,games5425898691,bf81d8692db,18.0,-952.3200073242188,4566.97998046875,17.010000228881836,5025.799865722656,-6109.4000244140625,2.0999999344348907,0.19999999552965164,-0.3999999910593033,0.0,255.0,128.0,-0.00952113497525612,-2.2591955314673005,-3.961460970246539e-05,True,136.0,False,False,8,8,,
17,1377,34,False,False,1,7655.07434358575,852.3599853515625,-2514.949951171875,503.80999755859375,5993.800048828125,-28186.99951171875,-4629.89990234375,5536.300048828125,-134.399995803833,2308.699951171875,1.0,-0.17807631260531856,2.5939696300321864,1.8304446586840248,76561198179274217,Breize,9.0,796.9000244140625,-2245.139892578125,497.8900146484375,623.6000061035156,-22902.099609375,2025.0,774.0000152587891,-125.29999732971191,-426.5999984741211,255.0,128.0,,-0.26681351245789975,-1.2594732343648651,0.035503379837939435,True,6,4,49.14958270903557,True,4,,7602338126977542521,Chxrlie309,7.0,900.1300048828125,-1357.1300048828125,17.049999237060547,-2986.300048828125,-22091.79931640625,2.5999999046325684,-0.5000000074505806,0.5999999865889549,-46.599998474121094,222.0,128.0,,-0.016829650099490442,-1.4316377083224154,5.8439973883192806e-05,True,143.0,False,10,10,False,,enpitsu,76561198039309853,27,1337.8399658203125,-2614.320068359375,17.059999465942383,-9755.999755859375,-9702.19970703125,1.8000000715255737,-0.19999999552965164,-1.2999999523162842,-1875.8000183105469,255.0,128.0,False,-0.01679444626689337,-0.7512101820167147,-0.00019151707218723754,True,4,63.0,False,4,False,,games5425898691,bf81d8692db,18.0,129.9499969482422,623.280029296875,86.68000030517578,1369.6000671386719,-22662.39990234375,-971.6000366210938,3627.7999877929688,-302.39999771118164,-34.60000038146973,255.0,128.0,0.9189555626425425,-1.50028033777915,-0.015996696320457682,True,134.0,False,False,10,10,,
18,1430,36,False,False,1,8932.551441170754,1694.5,-3756.7900390625,284.2900085449219,14387.099609375,-11421.700439453125,4776.7999267578125,-4943.399963378906,-2786.9000244140625,-1948.0999755859375,1.0,-0.8316476932806739,-2.990495912192426,-0.022930323615112762,7602338126977542521,Chxrlie309,7.0,1512.449951171875,-3586.89990234375,190.58999633789062,14075.0,-7178.699951171875,2579.1000366210938,1679.2999267578125,1974.9000549316406,-70.39999961853027,128.0,56.0,,0.2569073706680072,-2.9233028624074824,0.041115146523505355,True,12,11,102.2372041235688,True,False,,76561198179274217,Breize,9.0,773.6500244140625,-5977.41015625,225.0800018310547,-7.900000214576721,-191.90000534057617,1826.6000366210938,-514.0999984741211,-21.30000114440918,-1.0000000149011612,255.0,129.0,False,-1.3972437812342406,1.5958935645892236,-0.026769535775424153,True,34.0,False,6,4,4,,enpitsu,76561198039309853,27,1590.77001953125,-3509.0,57.68000030517578,19761.500244140625,-10815.30029296875,4637.900085449219,-938.0000305175781,-17.999999523162842,-5173.2000732421875,255.0,128.0,False,-0.03313966696010884,2.726422507468027,-0.03860690133086502,True,5,93.0,False,6,False,,games5425898691,bf81d8692db,18.0,1601.489990234375,-3368.570068359375,62.54999923706055,20370.50048828125,-2991.7999267578125,6867.0001220703125,-2834.1000366210938,-1480.7000732421875,-4474.89990234375,255.0,89.0,0.1706376022411311,-2.0411106470562657,-0.029994819202553306,True,83.8597591794947,True,False,11,10,,
19,1523,39,False,False,0,2562.579263723073,-2165.909912109375,2914.2099609375,158.7100067138672,20583.701171875,-7720.10009765625,5647.5,3831.199951171875,-2264.600067138672,-121.89999580383301,0.0,0.7020379694212706,1.169456254774242,-1.7614172671999133,bf81d8692db,games5425898691,18.0,-2366.5,2932.989990234375,67.29000091552734,17946.300048828125,-11160.699462890625,2568.3999633789062,-147.7999973297119,2267.4000549316406,2178.800048828125,255.0,96.0,,0.07581829495339454,-0.40814665878332534,-0.022881449844516472,True,14,11,0.0,False,False,,76561198039309853,enpitsu,27.0,-1427.5999755859375,2720.659912109375,153.10000610351562,16821.099853515625,-8557.2998046875,-1344.9000549316406,2211.199951171875,-362.90000915527344,-82.60000228881836,128.0,128.0,False,0.03731164030768973,-0.16290196099816098,-0.8166603997364347,True,196.0,False,8,8,False,,Breize,76561198179274217,9,-984.719970703125,3730.3701171875,17.010000228881836,7801.400146484375,-6172.9998779296875,2.199999988079071,1.1999999731779099,-0.9000000357627869,-2308.300018310547,255.0,0.0,False,0.009512531739862199,-0.7005361660653294,-0.000138226916867196,True,4,34.0,False,6,4,,Chxrlie309,7602338126977542521,7.0,-2038.719970703125,2619.489990234375,219.32000732421875,18869.69970703125,-10220.800170898438,254.69999313354492,-2521.9000244140625,-549.7000122070312,1542.8999328613281,217.0,128.0,1.0094357978787996,-2.6075707815867144,1.396850173921509,True,99.0,False,4,12,12,,False
20,1572,41,False,False,1,7114.989375516207,-1429.699951171875,-1584.1500244140625,127.69999694824219,-15600.400390625,-3298.900146484375,2428.5000610351562,-2840.7000732421875,-3010.0,-4160.899963378906,1.0,0.930825378457823,-0.8999966865729698,-1.7633959406002317,7602338126977542521,Chxrlie309,7.0,-1431.68994140625,-1483.56005859375,16.219999313354492,-13292.5,300.5999946594238,-1000.4000091552734,2680.5999755859375,1169.4000244140625,1513.3999633789062,55.0,255.0,,-0.008466499222020241,-0.047488815345885185,-0.022685500191023614,,12,12,76.0,False,4,,76561198179274217,Breize,9.0,-1189.3900146484375,-3383.070068359375,104.69999694824219,-17509.49951171875,-828.3999633789062,-898.8999938964844,2390.500030517578,-2490.500030517578,694.3000030517578,255.0,128.0,,0.6328447615432582,0.18588689692413982,0.8364543555980821,,31.0,False,8,6,4,,enpitsu,76561198039309853,27,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,18.0,-908.7899780273438,-1355.1199951171875,17.010000228881836,-20571.99951171875,1908.3000183105469,2.0999999344348907,0.19999999552965164,-0.19999999552965164,241.70000076293945,255.0,128.0,-0.009578072657332307,0.06962466136882375,-0.00010145277417590581,True,,False,False,14,12,,
21,1604,42,False,False,0,5120.385819640985,3169.389892578125,2026.969970703125,136.24000549316406,13421.99951171875,25575.10009765625,4297.0001220703125,3861.0000610351562,3213.2000732421875,-3281.300048828125,0.0,-0.3769416942612149,0.5059297012732159,-0.7914428793175925,bf81d8692db,games5425898691,18.0,3097.9599609375,1737.43994140625,61.90999984741211,10160.700073242188,19829.89990234375,3023.3999633789062,-3393.5000610351562,-972.3000335693359,1591.199951171875,128.0,194.0,,0.07030138847963059,1.1255306284182816,-0.07762429699205461,True,16,13,,False,False,,76561198039309853,enpitsu,27.0,,,,,,,,,,,,,,,,True,,,,,,,Breize,76561198179274217,9,3262.320068359375,4149.4599609375,17.0,19903.299560546875,5659.2999267578125,1.0999999940395355,0.0,0.19999999552965164,-2012.2999572753906,255.0,0.0,,0.009552533063830087,0.2052955467277114,-1.931779612860545e-05,True,6,242.65108820699876,True,8,4,,Chxrlie309,7602338126977542521,7.0,2743.050048828125,960.969970703125,17.059999465942383,12049.7998046875,-12521.700439453125,-4.1999998688697815,-0.3999999910593033,0.29999999329447746,-1.2999999523162842,255.0,128.0,0.016785753662107085,-0.8047731096467747,2.6468027188297364e-05,True,28.918993849908155,True,4,12,12,,
22,1673,45,False,False,0,2882.8421262732445,1973.5400390625,4863.3798828125,221.63999938964844,-9564.199829101562,5550.5999755859375,6264.5001220703125,1529.4000244140625,2508.9999389648438,-5231.099853515625,0.0,0.02799330028367567,3.0535076298493893,-2.6512174735953695,bf81d8692db,games5425898691,18.0,2019.52001953125,4768.52001953125,81.69000244140625,-17489.000244140625,3135.4000854492188,4206.7999267578125,-540.9000015258789,1801.6999816894531,-1039.4000244140625,128.0,91.0,,-0.08956066237585036,2.753896275940018,0.0850463743743841,True,18,14,0.0,False,False,,76561198039309853,enpitsu,27.0,-3006.669921875,-4194.64013671875,17.049999237060547,-2701.400146484375,10482.60009765625,-0.9000000357627869,-0.19999999552965164,0.0,-2383.9999389648438,255.0,128.0,,0.016698710224084874,1.7777243636114874,3.138141426514461e-07,True,229.46083436473722,True,False,False,False,,Breize,76561198179274217,9,2677.199951171875,5099.5400390625,888.9400024414062,-21113.1005859375,2463.6000061035156,-7819.5001220703125,775.9999847412109,-98.29999923706055,1642.8999328613281,240.0,128.0,False,0.3346456758099854,3.02786736336582,-1.5829456603183996,True,6,116.0,False,8,4,,Chxrlie309,7602338126977542521,7.0,2793.570068359375,2443.47998046875,122.9800033569336,-11065.899658203125,14412.80029296875,-3325.4998779296875,-2061.6000366210938,3722.60009765625,-899.4999694824219,221.0,16.0,0.5864116550148598,2.2216872527826155,-0.26330363467467993,True,0.0,False,4,14,14,,True
23,1722,47,False,False,1,9808.042226867534,-503.92999267578125,-4567.6201171875,118.58000183105469,16108.299560546875,-6469.5001220703125,7454.000244140625,-5701.9000244140625,-1620.0,-928.7999725341797,1.0,0.02701494947563228,1.0547901268976267,-2.55635895946167,7602338126977542521,Chxrlie309,7.0,-668.9099731445312,-4473.77978515625,17.049999237060547,13477.7001953125,-7146.300048828125,3.0000001192092896,1.2999999523162842,-0.29999999329447746,-1606.7999267578125,128.0,17.0,False,-0.016836843280778432,-2.6306410049223676,-0.00024350635882223497,True,14,14,0.0,False,4,,76561198179274217,Breize,9.0,-656.4199829101562,-4687.8701171875,16.989999771118164,7965.9002685546875,5059.200134277344,4.799999892711639,-0.19999999552965164,0.7000000029802322,-2216.699981689453,128.0,0.0,False,-0.00956531323363495,2.615753466387283,-2.3359118805841502e-05,True,81.0,False,8,6,4,,enpitsu,76561198039309853,27,2491.39990234375,910.260009765625,17.049999237060547,-10855.0,-19982.7001953125,2.5,0.09999999776482582,0.19999999552965164,-4.1999998688697815,255.0,255.0,,-0.016774310469449716,-1.0726993391200033,2.4252755121022603e-05,True,False,137.0,False,False,False,,games5425898691,bf81d8692db,18.0,881.0,-5235.9599609375,92.66000366210938,108.99999618530273,428.49998474121094,3552.2000122070312,506.19998931884766,-2953.9999389648438,-647.2000122070312,255.0,128.0,-0.0832934953909329,1.5565969518144998,-1.4854436362810353,True,0.0,False,False,18,14,,
24,1775,49,False,False,1,9339.086549334434,187.4600067138672,-4172.169921875,103.2699966430664,-3516.400146484375,6689.0997314453125,4223.699951171875,-4834.89990234375,-2541.699981689453,-2482.4000549316406,1.0,0.7647893253821144,-0.5449991720411352,2.5130083701756125,76561198179274217,Breize,9.0,263.0,-4403.330078125,17.0,-1325.5999755859375,7766.400146484375,3.4999999403953552,-0.7000000029802322,-0.3999999910593033,2362.2999572753906,128.0,255.0,False,-0.009548697224615566,1.367682893323632,-8.542217715296809e-06,True,8,6,70.0,False,4,,7602338126977542521,Chxrlie309,7.0,309.44000244140625,-4711.68994140625,97.88999938964844,590.0,1003.1999969482422,2436.1000061035156,-1183.3000183105469,-1004.8000335693359,1331.6000366210938,128.0,255.0,False,0.1732187073047766,-2.4548903583972654,-0.055787500781320186,True,0.0,False,16,14,4,,enpitsu,76561198039309853,27,3849.89990234375,-1349.9599609375,18.700000762939453,10465.400390625,13946.300048828125,725.1000213623047,176.49999618530273,-2423.2000732421875,2153.5000610351562,255.0,255.0,,0.02513985657447733,2.1542199941848006,-0.049905239573925855,True,False,167.0,False,False,False,,games5425898691,bf81d8692db,18.0,1297.56005859375,-4346.2998046875,17.010000228881836,-4148.500061035156,9264.7998046875,2.5,-0.0,-0.0,2386.0000610351562,255.0,255.0,-0.009548527413052392,1.098034860142773,8.574038135504851e-06,True,0.0,False,False,18,14,,
25,1807,50,False,False,1,8610.887914387507,-219.17999267578125,-3398.3701171875,145.9499969482422,-5370.0,11313.599853515625,1143.3999633789062,1353.699951171875,394.7999954223633,-2483.6000061035156,1.0,0.542183189119775,0.2658507154938274,-3.0053331716222456,76561198179274217,Breize,9.0,-189.27000427246094,-3475.280029296875,16.670000076293945,-4586.499938964844,9822.000122070312,-394.90001678466797,-973.1999969482422,-75.10000228881836,252.80000686645508,191.0,149.0,False,-0.017199513123633787,1.1278028735811556,0.0029426084714375134,True,8,6,86.0,False,4,,7602338126977542521,Chxrlie309,7.0,350.2099914550781,-4590.81005859375,16.799999237060547,-1658.3999633789062,1747.2999572753906,57.800002098083496,24.000000953674316,16.799999475479126,86.80000305175781,222.0,132.0,False,-0.01813436333360514,0.8081194223271627,0.00024319417226586958,True,0.0,False,16,14,4,,enpitsu,76561198039309853,27,2930.469970703125,112.9800033569336,17.030000686645508,-21785.30029296875,850.6999969482422,0.7000000029802322,-0.7999999821186066,-0.0,393.4000015258789,255.0,128.0,,-0.016783117540572393,0.002898897580511042,-0.00021315158905537533,True,False,202.25205144830932,True,False,False,,games5425898691,bf81d8692db,18.0,-13.420000076293945,-3409.56005859375,92.2300033569336,-15952.80029296875,7722.9998779296875,-159.7000026702881,-1500.8000183105469,-5289.69970703125,125.79999923706055,255.0,128.0,-0.15941972284243652,-2.9914404832624086,3.1389272401339703,True,0.0,False,False,20,15,,
26,1830,51,False,False,1,7636.544535608557,-694.6300048828125,-2329.050048828125,133.35000610351562,-4033.0999755859375,15165.799560546875,-98.59999656677246,-229.40000534057617,-776.9999694824219,-1715.2999877929688,1.0,1.3821331843188394,1.01682843897517,1.8806500060484057,76561198179274217,Breize,9.0,-723.7000122070312,-2463.429931640625,16.850000381469727,-4611.700134277344,14947.099609375,12.100000381469727,81.89999580383301,-28.80000114440918,141.09999656677246,255.0,152.0,,-0.015230897302927201,1.2777121715395157,0.008626184987450523,True,8,6,52.59536348107041,True,4,,7602338126977542521,Chxrlie309,7.0,-82.58000183105469,-4290.47998046875,17.049999237060547,-8396.400146484375,1983.3000183105469,2.5999999046325684,-1.2999999523162842,-0.0,295.2000045776367,222.0,131.0,,-0.016678451889081222,0.20747167373389927,-0.0002122422718711705,,,False,16,14,4,,enpitsu,76561198039309853,27,984.6400146484375,54.61000061035156,17.030000686645508,-22670.400390625,-3148.900146484375,5.099999904632568,2.3999999463558197,0.19999999552965164,509.7999954223633,255.0,,,-0.016787138948388142,-0.17326096292792847,-6.373656320439862e-05,True,False,235.0,False,False,False,17.0,games5425898691,bf81d8692db,18.0,-527.9199829101562,-2675.7099609375,16.68000030517578,-4451.000061035156,9168.900146484375,58.60000133514404,26.099998950958252,12.599999904632568,-190.0,255.0,87.0,-0.010941527370121608,1.110960592816588,-0.0011845036238139935,True,,False,False,20,16,,
27,1841,51,False,False,1,7085.1864208290135,-849.1900024414062,-1726.8900146484375,94.51000213623047,-3638.599853515625,14109.200439453125,1301.9000244140625,-3786.4999389648438,-1274.1999816894531,-1875.2000427246094,1.0,1.1207463296539002,1.342451403402079,1.4563294778052656,76561198179274217,Breize,9.0,-937.6099853515625,-1883.8499755859375,16.989999771118164,-6207.2998046875,14500.0,4.300000071525574,-0.0,-0.0,35.299999713897705,255.0,128.0,,-0.009568794979637705,1.1623776131181702,-5.124450738314268e-06,True,8,6,39.0,False,4,,7602338126977542521,Chxrlie309,7.0,-392.0799865722656,-4269.7998046875,17.049999237060547,-10005.700073242188,-569.0000152587891,2.5999999046325684,-1.0000000149011612,-0.0,140.39999961853027,222.0,128.0,,-0.01672366576586378,-0.07214039943714608,-0.0001360923064475027,,,False,17,14,4,,enpitsu,76561198039309853,27,31.6299991607666,-133.75999450683594,17.030000686645508,-22363.1005859375,-4721.700134277344,5.099999904632568,-0.09999999776482582,0.19999999552965164,1.5000000596046448,255.0,255.0,,-0.01681035824972936,-0.20827286339759807,-5.953593466076176e-06,True,False,235.0,False,False,False,,games5425898691,bf81d8692db,18.0,-690.4400024414062,-2186.659912109375,96.05999755859375,-4171.300048828125,15304.000244140625,83.00000190734863,-5492.19970703125,-230.30000686645508,-179.20000076293945,255.0,102.0,-1.285602048384067,0.7921488438595271,0.7182081009200367,True,,False,False,22,17,,
