,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_ball_cam,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
10,632,16,False,False,1,9629.550714101091,420.6300048828125,-4477.81005859375,151.22999572753906,15936.500244140625,-3832.9000854492188,-13637.2998046875,-5625.10009765625,787.2000122070312,-1933.2000732421875,1.0,-0.16952323429831195,1.2571802871607245,1.9368260678942033,76561198039309853,enpitsu,25.0,275.260009765625,-4548.27978515625,257.1099853515625,9538.800048828125,-2019.7000122070312,4.399999976158142,-4645.10009765625,2930.1998901367188,-293.6000061035156,128.0,128.0,,-0.5887214310394189,-2.798643527982223,-1.3750481845204539,227.0,False,6,False,5,True,,bf81d8692db,games5425898691,24.0,3099.860107421875,-4080.489990234375,16.989999771118164,-4575.400085449219,-22374.29931640625,4.799999892711639,-0.0,-0.7999999821186066,-1695.0999450683594,255.0,0.0,,-0.009589040463717764,-1.3226032993068966,-0.00017353739237148538,True,255.0,False,10,10,False,310.0,7orraN,76561198039431110,21,998.6500244140625,-1897.5,18.34000015258789,-2214.9000549316406,-17474.100341796875,1.8000000715255737,0.09999999776482582,-0.0,-38.399999141693115,128.0,135.0,,-0.01713091762775704,-1.4377682962739018,4.400334640412914e-05,True,255.0,False,12,False,8,,Big,76561198161522453,6.0,868.8699951171875,895.9099731445312,17.0,-191.8000030517578,-1962.8999328613281,3.100000023841858,-0.0,-0.0,0.0,139.0,128.0,-0.009548127990616528,-1.4732720848658574,-7.622163008841496e-09,True,8,False,10,96.0,False,,
11,708,19,False,False,0,2332.7027230874214,-3153.050048828125,4550.740234375,143.38999938964844,-9206.099853515625,24290.90087890625,1110.999984741211,-971.2999725341797,-3150.2999877929688,-4461.300048828125,0.0,0.9880714750377968,2.7847771678918987,2.9092808286993472,76561198039431110,7orraN,21.0,-3086.889892578125,4353.5498046875,114.3499984741211,-12493.499755859375,12797.80029296875,4067.0001220703125,1804.6000671386719,1541.199951171875,-77.60000228881836,255.0,121.0,,-0.22098237407414184,2.269355260145204,0.0013962682553343919,214.27466660417537,True,14,False,8,True,,76561198161522453,Big,6.0,-3739.280029296875,27.350000381469727,17.0,-7447.39990234375,9593.900146484375,3.4999999403953552,1.5999999642372131,0.29999999329447746,-1958.0999755859375,128.0,0.0,,0.009838155534821346,2.1729739867641436,-1.266334731206756e-05,True,255.0,False,10,8,False,,enpitsu,76561198039309853,25,-1371.0999755859375,4884.16015625,17.049999237060547,7079.2999267578125,4108.500061035156,2.3999999463558197,-0.7000000029802322,-0.09999999776482582,-1911.199951171875,0.0,128.0,,0.016892132732873735,-2.770411551306952,-0.00030310475713541546,True,227.0,False,6,False,6,,games5425898691,bf81d8692db,24.0,-1369.2099609375,3535.47998046875,17.010000228881836,10298.199462890625,-4631.9000244140625,2.3999999463558197,0.0,0.0,2381.300048828125,255.0,255.0,0.009544847742084452,-0.36253814566857406,-2.171442000707117e-05,True,10,False,10,255.0,False,,
12,809,23,False,False,0,839.4718151616663,-1569.06005859375,4638.2998046875,1032.199951171875,5601.199951171875,4916.700134277344,584.1999816894531,-2051.7999267578125,-1275.999984741211,3266.7001342773438,0.0,-0.7873118449860526,-0.4224701281726062,-1.687286865109599,76561198039431110,7orraN,21.0,-1642.8699951171875,4582.14990234375,872.4600219726562,7273.499755859375,920.0,-1576.4999389648438,2053.2000732421875,514.1999816894531,5076.300048828125,128.0,128.0,,-1.1007551444486707,-0.21504064623207156,-2.572699550116347,97.0,False,16,False,8,True,,76561198161522453,Big,6.0,-1561.5899658203125,3907.18994140625,370.75,5490.7000732421875,14794.3994140625,2188.5000610351562,2581.9000244140625,-1358.3000183105469,-1427.8999328613281,255.0,128.0,,-1.0758276224982195,-0.9190567204863481,1.817701638333626,True,205.20030953038128,True,12,8,False,,enpitsu,76561198039309853,25,-514.5399780273438,5122.52978515625,320.3699951171875,-9033.400268554688,-5037.60009765625,2880.7000732421875,-41.70000076293945,234.50000762939453,188.29999923706055,128.0,128.0,,-0.5997139809938197,-2.394259628765951,-0.14789226276624848,True,133.0424688041851,True,8,False,6,,games5425898691,bf81d8692db,24.0,-42.47999954223633,4992.06982421875,185.6999969482422,-14663.800048828125,-508.10001373291016,3058.900146484375,128.1999969482422,1735.5999755859375,632.2000122070312,255.0,137.0,-0.9077625612613366,-2.7302614673895658,-0.1970343648055488,True,10,False,12,223.67515675483216,True,,
13,864,25,False,False,0,558.7174217867329,-563.3800048828125,4691.080078125,95.26000213623047,2948.900146484375,-2751.400146484375,6149.5001220703125,2693.5000610351562,2886.7999267578125,4517.799987792969,0.0,0.5248562490524256,-2.4601335929757413,-2.950553658285708,76561198039431110,7orraN,21.0,-664.5399780273438,4946.56005859375,56.630001068115234,1551.6999816894531,3525.0,-1740.3999328613281,-1842.5,-511.5999984741211,1326.0000610351562,,128.0,,0.315922618033906,2.9605959905378105,-0.7571420083038463,0.0,False,16,False,8,True,,76561198161522453,Big,6.0,-1001.989990234375,4672.509765625,66.51000213623047,1310.0999450683594,-2561.6000366210938,217.00000762939453,-1248.6000061035156,1814.4999694824219,1661.9999694824219,244.0,0.0,,-0.44317020458734285,2.814902151810516,-1.6929265767884298,True,205.0,False,12,8,False,,enpitsu,76561198039309853,25,-2246.02001953125,3979.570068359375,358.760009765625,-7625.7000732421875,-5225.999755859375,-5300.5999755859375,-5.600000023841858,23.499999046325684,-61.500000953674316,255.0,0.0,,-0.25451937919202544,2.9870127562530415,-1.1461412492470782,True,126.0,False,8,False,6,,games5425898691,bf81d8692db,24.0,-3319.760009765625,4546.85009765625,577.4400024414062,-16350.0,-2446.999969482422,-3527.39990234375,-326.89998626708984,206.5999984741211,-1308.5000610351562,255.0,128.0,0.283029945553222,-0.7450888445807183,-0.16680197937739386,True,10,False,12,170.0,False,,
14,931,27,False,True,0,1483.8253066904003,123.93000030517578,4062.280029296875,201.85000610351562,3551.0000610351562,7513.599853515625,7696.400146484375,4563.800048828125,-1379.7000122070312,3642.5,0.0,0.8534686069008425,-1.7533399688681697,1.8836769769122337,76561198039431110,7orraN,21.0,121.41999816894531,3996.97998046875,86.61000061035156,10231.199951171875,7926.199951171875,3376.6000366210938,-5262.60009765625,-814.8000335693359,1375.0,0.0,255.0,,0.09073817380753019,0.4076211247248571,-0.34411398050431447,0.0,False,18,False,9,True,,76561198161522453,Big,6.0,-910.530029296875,3615.110107421875,17.0,217.19999313354492,-9348.400268554688,3.1999999284744263,-1.0000000149011612,0.3999999910593033,-18.799999952316284,255.0,128.0,,0.009559788918242098,-1.5501725954651329,3.7544773273611076e-05,True,205.0,False,12,8,False,,enpitsu,76561198039309853,25,-616.0,4504.2001953125,17.030000686645508,20005.2001953125,1646.6999816894531,5.5000001192092896,1.1999999731779099,0.3999999910593033,-1832.7000427246094,0.0,128.0,,0.01683054567256499,0.02948361573170916,-0.00014574033756636578,True,18.0,False,8,False,6,,games5425898691,bf81d8692db,24.0,-1500.93994140625,4287.93994140625,17.0,21529.69970703125,8091.300048828125,0.9000000357627869,2.7000001072883606,1.0999999940395355,450.2000045776367,255.0,215.0,0.009583472537883553,0.3596207604813532,3.6741682716616895e-05,True,10,False,12,60.32913568199326,True,,
15,1027,31,False,True,0,2055.2785244519673,1099.239990234375,4646.85986328125,264.2699890136719,-11644.69970703125,5819.000244140625,2453.6000061035156,2715.0,1875.0999450683594,4668.800048828125,0.0,0.7500634441287756,-1.745429999269082,1.3826506931068618,76561198161522453,Big,6.0,1224.22998046875,4638.16015625,175.94000244140625,4987.9998779296875,6476.099853515625,-2852.3001098632812,-3791.6000366210938,-2918.2998657226562,-2712.2000122070312,255.0,207.0,,1.1661840483589263,1.5306195778357086,-0.8288772851271372,222.0,False,14,False,9,True,,76561198039431110,7orraN,21.0,2569.0,3833.669921875,18.34000015258789,-11222.5,1927.7999877929688,1.8000000715255737,-4.1999998688697815,0.7999999821186066,-1409.4000244140625,255.0,121.0,False,0.016994433090726176,2.8934513118558005,0.0002129321451347809,True,255.0,False,18,10,False,,enpitsu,76561198039309853,25,1202.97998046875,4788.81982421875,111.33000183105469,3848.699951171875,-1673.8999938964844,-3543.3999633789062,501.8000030517578,-1348.5000610351562,-5308.4002685546875,128.0,0.0,False,-0.24718587003883116,-1.0028533929119356,-0.11205351073770291,True,8.0,False,10,False,8,,games5425898691,bf81d8692db,25.0,348.6600036621094,5617.85986328125,27.43000030517578,-4247.200012207031,-4861.199951171875,-190.49999237060547,0.3999999910593033,-94.89999771118164,2378.3999633789062,255.0,255.0,0.03894601254444794,-2.2973539647665238,-0.026203195942496225,True,12,False,14,0.0,False,,
16,1046,31,False,False,1,10246.80062390571,-314.989990234375,-5034.990234375,285.5400085449219,2490.800018310547,6687.2998046875,11086.700439453125,3844.4000244140625,4534.800109863281,809.3000030517578,1.0,-0.5983319637697211,2.976999951579631,2.9276883598650456,bf81d8692db,games5425898691,25.0,-285.30999755859375,-5091.7001953125,139.32000732421875,489.50000762939453,6014.2999267578125,4862.0001220703125,1713.0000305175781,208.89999389648438,164.0999984741211,255.0,128.0,,0.417764835435144,1.4843135483830812,0.07042376616813116,0.0,False,16,3,12,True,,76561198039309853,enpitsu,25.0,-1389.75,-5093.7099609375,142.1300048828125,-2131.3999938964844,-357.59998321533203,1338.0000305175781,-795.1000213623047,-526.1000061035156,410.40000915527344,128.0,128.0,False,-0.9122588258492473,3.0393372268682843,-1.2610475679179047,True,8.0,False,10,8,False,,7orraN,76561198039431110,21,-1713.0699462890625,-4022.7900390625,18.34000015258789,13235.899658203125,-2511.1000061035156,1.8000000715255737,0.19999999552965164,0.19999999552965164,5.5000001192092896,255.0,130.0,False,-0.016997421247944143,-2.9540733170694673,-1.06914970144455e-05,True,255.0,False,18,False,10,,Big,76561198161522453,6.0,-1554.8900146484375,-5048.97998046875,154.3300018310547,-4091.099853515625,-2201.9000244140625,-505.40000915527344,-3222.7999877929688,3455.7998657226562,-2814.2999267578125,253.0,128.0,0.710666041480771,-1.6113245250541113,0.48130555485270976,True,10,False,14,222.0,False,,
17,1187,37,False,False,0,2848.024401572714,-1004.4199829101562,2294.0400390625,366.4100036621094,-18983.800048828125,-187.70000457763672,-3005.8999633789062,3633.900146484375,-2646.199951171875,1075.1000213623047,0.0,0.42263233563763075,-0.6439298111544851,0.4078388787277157,76561198161522453,Big,6.0,-772.3800048828125,2269.2099609375,331.30999755859375,-12101.400146484375,2060.800018310547,2798.900146484375,-3151.0000610351562,-3463.900146484375,2884.7000122070312,255.0,0.0,,-0.39105511205706217,-2.7751316745807544,0.5689631058098786,211.0,False,18,False,13,True,,76561198039431110,7orraN,21.0,-2553.419921875,3890.219970703125,529.8599853515625,-14334.000244140625,7264.7998046875,-9685.599975585938,814.7000122070312,1378.800048828125,303.50000381469727,255.0,127.0,,0.0820505157958697,2.592221171192184,-0.5345173981471577,False,0.0,False,20,10,False,,enpitsu,76561198039309853,25,-1037.25,2558.6201171875,212.11000061035156,2460.7000732421875,-17188.699951171875,2572.5,1737.7000427246094,4764.800109863281,1035.0,255.0,128.0,,-0.24099343139128632,-1.0708433387052614,-0.1909574265438221,True,0.0,False,12,False,9,,games5425898691,bf81d8692db,24.0,-3191.239990234375,4087.889892578125,17.010000228881836,-10253.599853515625,-6135.5999755859375,2.3999999463558197,0.5000000074505806,0.0,2222.100067138672,128.0,255.0,0.009635343918105912,-2.5399930202771017,5.747100567660983e-05,True,12,4,16,255.0,False,,
18,1222,38,False,False,1,7664.769041941874,3051.739990234375,-2215.3701171875,225.07000732421875,-10965.6005859375,7558.3001708984375,9411.699829101562,1978.9999389648438,4531.099853515625,3398.800048828125,1.0,-1.019318143846404,0.7895725109277516,1.6200169583971884,bf81d8692db,games5425898691,24.0,3193.659912109375,-2270.800048828125,135.47000122070312,-11476.500244140625,16643.699951171875,806.5000152587891,1734.1000366210938,-5213.3001708984375,-252.29999542236328,255.0,255.0,,-0.3415227607156547,0.6939929868666945,-0.6516489226342571,177.56186676025396,True,18,4,13,True,,76561198039309853,enpitsu,25.0,2162.27001953125,-728.1699829101562,86.62999725341797,10510.0,14099.200439453125,-4211.7999267578125,-1152.9000091552734,-186.39999389648438,-688.0999755859375,255.0,0.0,,0.38734359596459417,1.3471166066716125,0.5935992913044794,True,31.0,False,12,10,False,,7orraN,76561198039431110,21,4007.669921875,-3687.1201171875,96.75,-673.6000061035156,13446.700439453125,-2207.7999877929688,-574.7999954223633,1583.8999938964844,2204.4000244140625,255.0,255.0,,-0.20667645857165826,1.5025272463049042,-0.8300600088407031,True,0.0,False,20,False,10,,Big,76561198161522453,6.0,1888.780029296875,-2331.75,365.6099853515625,8735.30029296875,-152.10000038146973,-3076.199951171875,-734.5999908447266,661.9999694824219,970.1000213623047,255.0,128.0,0.5602920571470594,2.748491813508084,-0.4922483259565024,True,14,False,18,211.0,False,,
19,1298,41,False,False,1,5381.7564094982745,128.86000061035156,-186.8000030517578,284.0299987792969,-3110.4998779296875,14770.2001953125,624.5000076293945,-1447.1000671386719,2397.5999450683594,5306.300048828125,1.0,-0.13424566445666217,-2.5116396316177925,-0.35030912048926516,bf81d8692db,games5425898691,24.0,103.37000274658203,-273.4200134277344,145.77000427246094,-4728.999938964844,-242.99999237060547,1815.5999755859375,-4272.60009765625,1081.2000274658203,3290.10009765625,255.0,170.0,,0.9467471135135809,-0.6861631650999112,-0.11248343740195381,185.0,False,20,4,15,True,,76561198039309853,enpitsu,25.0,2613.489990234375,-1021.97998046875,17.049999237060547,-9924.199829101562,-6415.999755859375,2.7000001072883606,-0.0,-1.1999999731779099,-194.20000076293945,255.0,0.0,False,-0.016662332712705844,-0.555669570452513,5.672602335344802e-05,True,193.0,False,12,10,False,,7orraN,76561198039431110,21,3823.530029296875,-64.7699966430664,18.860000610351562,3110.4000854492188,9214.69970703125,117.29999542236328,-76.19999885559082,-437.59998321533203,2438.6000061035156,255.0,255.0,,-0.004590110044574399,1.8525741748257276,-0.01816650039291792,False,0.0,False,22,False,12,,Big,76561198161522453,6.0,342.05999755859375,-130.91000366210938,85.02999877929688,-22791.10107421875,-320.60001373291016,3061.6000366210938,2101.0000610351562,-455.29998779296875,1881.7999267578125,255.0,255.0,-0.009585896751487237,0.19909041089445448,-0.016338995943134902,True,15,False,20,54.0,False,,
20,1379,44,True,True,1,2327.2311183684405,-458.5299987792969,3247.580078125,109.20999908447266,4452.60009765625,24362.19970703125,4002.39990234375,2424.499969482422,-2238.5000610351562,1337.5,1.0,-0.5378117365033662,-1.6186241842805864,0.5137795986404186,76561198039309853,enpitsu,25.0,-535.2999877929688,2967.81005859375,17.049999237060547,374.7999954223633,22287.7001953125,3.0000001192092896,-0.0,0.5000000074505806,-1988.800048828125,128.0,128.0,,-0.016760798335218166,1.659944293364049,-6.025668468787778e-05,68.0,False,12,False,10,True,,bf81d8692db,games5425898691,24.0,-1490.449951171875,2330.739990234375,16.989999771118164,4573.299865722656,22540.70068359375,2.3999999463558197,-0.0,0.29999999329447746,-1923.9999389648438,255.0,0.0,,-0.009597757199998246,1.842601490747331,-3.4179871926231804e-05,True,172.43718734351538,True,20,16,4,,7orraN,76561198039431110,21,2632.8798828125,4345.25,18.31999969482422,-17239.69970703125,11343.599853515625,0.0,-0.5999999865889549,0.19999999552965164,96.80000305175781,255.0,,,-0.017056516489607626,0.5712845231757576,-6.669879461903087e-05,True,242.43718734351538,True,24,False,14,,Big,76561198161522453,6.0,-1528.8699951171875,2168.050048828125,160.63999938964844,13291.099853515625,18760.400390625,21.30000114440918,-5165.8001708984375,1859.4999694824219,324.90001678466797,255.0,,-1.4743952386097516,-0.5663896121718692,2.479842586277153,True,17,False,22,72.43718734351538,True,,
21,1662,44,False,False,0,5188.943887365293,-56.04999923706055,19.489999771118164,93.4800033569336,-13792.7001953125,-13790.699462890625,6383.0999755859375,-3438.699951171875,-4802.60009765625,1053.3999633789062,0.0,-0.09787016893064236,0.005478466546452223,-0.29424378350370356,76561198161522453,Big,6.0,25.219999313354492,-87.58000183105469,117.77999877929688,1410.2999877929688,19433.1005859375,1118.3000183105469,-3628.9999389648438,1209.5999908447266,3951.7999267578125,255.0,201.0,,1.2185424662029336,-1.3387654559467133,-3.0819338492809587,31.0,False,4,False,3,True,,76561198039431110,7orraN,21.0,3471.159912109375,-3892.110107421875,18.200000762939453,1648.5000610351562,-3825.5999755859375,32.40000009536743,10.199999809265137,-9.100000262260437,-3152.0001220703125,255.0,128.0,,0.016056699156179362,-2.3658836581505396,0.00022522074865555027,True,14.0,False,4,4,False,,enpitsu,76561198039309853,25,3009.9599609375,4117.06005859375,17.049999237060547,14204.000244140625,-78.4000015258789,3.4999999403953552,1.5000000596046448,0.0,-2610.2999877929688,255.0,0.0,False,0.016766507561102692,-0.10806741281051821,-0.00016666715162325568,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,12.119999885559082,223.1999969482422,87.45999908447266,-2171.3999938964844,-22719.7998046875,400.9000015258789,5473.800048828125,-534.7000122070312,-24.90000009536743,128.0,133.0,1.2150624600101962,-1.8465772335763546,-0.16864719685332197,True,3,False,4,31.0,False,,
22,1803,50,False,False,1,3518.4230340560225,3906.929931640625,3319.669921875,317.510009765625,-8595.499877929688,17545.899658203125,-17905.799560546875,-5270.0,1944.2999267578125,-2108.5000610351562,1.0,-0.8627454235758656,2.8222657399994433,0.39450956802791587,bf81d8692db,games5425898691,24.0,3939.389892578125,3237.7900390625,491.8699951171875,-9455.0,17398.499755859375,-9301.400146484375,-1069.3000030517578,-5073.2000732421875,1835.2000427246094,255.0,242.0,,-0.6851051425869091,1.9693999806390274,-2.4608028322854025,118.0,False,8,False,7,True,,76561198039309853,enpitsu,25.0,-291.7099914550781,1702.0899658203125,17.049999237060547,1525.2000427246094,4830.299987792969,2.5999999046325684,0.29999999329447746,-0.0,0.0,255.0,0.0,,-0.016641952541411854,1.8766662175086049,-9.924545123851925e-06,True,255.0,False,2,2,False,,7orraN,76561198039431110,21,3541.330078125,3863.949951171875,18.329999923706055,11998.499755859375,-12448.900146484375,-1.5000000596046448,-0.9000000357627869,1.0000000149011612,-127.89999961853027,255.0,128.0,,-0.01706974073824137,-2.3246312732687375,0.00011863686790200258,True,195.37686881198672,True,6,False,6,,Big,76561198161522453,6.0,737.1599731445312,2168.169921875,17.010000228881836,-9931.400146484375,10461.400146484375,1.899999976158142,-0.3999999910593033,0.3999999910593033,0.0,255.0,128.0,-0.009561588325771942,0.811371652487427,-6.142943206745839e-05,True,6,False,6,61.0,False,,
23,1808,50,False,False,0,9169.910237423393,-3792.360107421875,-3560.47998046875,125.8499984741211,-8132.80029296875,10143.800048828125,20524.89990234375,4970.400085449219,3353.800048828125,214.69999313354492,0.0,0.5260811770225383,2.1840458539727936,-0.8163198826992346,76561198039431110,7orraN,21.0,-3705.719970703125,-3689.2099609375,20.790000915527344,-12704.300537109375,13667.7001953125,2953.5000610351562,0.3999999910593033,-0.5000000074505806,-20.899999141693115,255.0,128.0,,0.01706574027996167,2.3172293638612733,4.557429806773592e-05,179.82658067057207,True,7,False,6,True,,76561198161522453,Big,6.0,-571.5599975585938,-2342.570068359375,17.010000228881836,9931.400146484375,-10461.400146484375,1.899999976158142,0.3999999910593033,-0.3999999910593033,0.0,255.0,128.0,,0.009561588325771942,-0.811371652487427,-6.142943206745839e-05,True,61.0,False,6,6,False,,enpitsu,76561198039309853,25,261.5299987792969,-1796.6500244140625,17.049999237060547,-2228.699951171875,-6281.9000244140625,3.400000035762787,2.0000000298023224,6.299999952316284,-565.0,255.0,128.0,,0.01663705215177906,-1.8838682619495724,-9.999905457429473e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,-3774.360107421875,-3543.06005859375,427.67999267578125,9404.7998046875,-17487.19970703125,-174.20000076293945,595.6000137329102,4962.0001220703125,2296.3999938964844,255.0,128.0,0.24156743703946634,-2.050688543500157,2.557715863752179,True,7,False,8,118.0,False,,
24,1894,53,False,False,0,6654.695077616827,-2695.340087890625,-1266.8199462890625,654.6900024414062,19044.49951171875,6080.0,-7809.6002197265625,1489.6000671386719,5501.7999267578125,1873.699951171875,0.0,0.12570216472265444,1.2979718200172405,0.751394040314258,76561198039431110,7orraN,21.0,-2851.02001953125,-1237.1600341796875,619.8699951171875,9257.7001953125,3725.7000732421875,2600.7998657226562,5499.1998291015625,-87.10000038146973,-19.500000476837158,128.0,130.0,,-0.25690125073628334,-1.11752323619381,0.5439865029306101,93.03554409037348,True,10,4,6,True,,76561198161522453,Big,6.0,51.06999969482422,-4375.9501953125,17.010000228881836,-5227.39990234375,7972.39990234375,1.899999976158142,2.5,-4.000000059604645,1111.3999938964844,255.0,128.0,False,0.009503278941046155,2.1966995420815447,-5.225598851473895e-05,True,122.0,False,6,6,False,1.0,enpitsu,76561198039309853,25,-1443.780029296875,-113.08999633789062,17.049999237060547,-2917.0001220703125,10789.599609375,3.1999999284744263,0.0,0.0,-2387.2999572753906,255.0,0.0,False,0.016701887833524106,1.780280457826322,-8.695549239748699e-06,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,-1570.2099609375,-2990.5400390625,84.5199966430664,-2485.800018310547,22682.2998046875,2800.5999755859375,-5435.3997802734375,-837.3999786376953,69.80000019073486,255.0,128.0,0.3794561629697786,1.7286227695083347,0.0015607366491428199,True,9,False,10,55.0,False,,
25,2002,57,False,False,0,6150.634523554066,2819.510009765625,238.44000244140625,95.56999969482422,9351.300048828125,2438.000030517578,2329.1000366210938,-1513.0000305175781,5803.4002685546875,175.0,0.0,0.4075335528655768,0.998226965677367,-0.901395763533687,76561198039431110,7orraN,21.0,2575.780029296875,97.76000213623047,18.329999923706055,8945.599975585938,7263.800048828125,3.400000035762787,2.7000001072883606,2.3000000417232513,-2031.4999389648438,188.0,74.0,,0.017013814451403625,0.618175525022402,1.3169337932078634e-05,9.0,False,10,4,6,True,,76561198161522453,Big,5.0,1973.030029296875,-816.239990234375,17.010000228881836,-6696.500244140625,12243.299560546875,2.0999999344348907,0.0,0.0,2207.2999572753906,255.0,255.0,False,0.009549296034490125,2.1374011886532345,6.901460106519417e-06,True,104.0,False,6,6,False,,enpitsu,76561198039309853,25,2486.5400390625,-2037.9100341796875,17.020000457763672,7239.2999267578125,15141.600341796875,2.0999999344348907,0.5000000074505806,1.0999999940395355,124.79999542236328,255.0,128.0,False,0.016786923725526638,1.1384503050631096,-0.00014016180729181413,True,120.14667554055487,True,4,False,4,,games5425898691,bf81d8692db,24.0,-1735.1800537109375,4865.9501953125,16.989999771118164,19463.00048828125,3806.7001342773438,4.600000083446503,-1.8000000715255737,-0.09999999776482582,-1280.0999450683594,255.0,8.0,0.00958343497194375,0.17556359487916132,-0.00015848141204880556,True,10,False,10,255.0,False,,
26,2020,57,False,False,0,6424.803398459178,3434.989990234375,394.4100036621094,112.38999938964844,17649.000244140625,3105.2999877929688,1047.2000122070312,-3088.3999633789062,742.3000335693359,1437.5999450683594,0.0,-0.7937176158239564,2.287793066486465,2.8825046670734635,76561198039431110,7orraN,21.0,3268.169921875,364.3900146484375,18.09000015258789,12248.199462890625,180.6999969482422,-186.00000381469727,-1342.5,16.90000057220459,-919.4000244140625,255.0,0.0,,0.017061497081439482,-0.03975113623680935,-0.011708800610599014,0.0,False,10,4,6,True,,76561198161522453,Big,5.0,1296.969970703125,-140.25999450683594,17.010000228881836,-10438.699951171875,9478.800048828125,1.899999976158142,-0.5000000074505806,0.3999999910593033,0.0,255.0,128.0,False,0.009561442508434395,2.4043795207562657,-5.55305459736536e-05,True,104.0,False,6,6,False,,enpitsu,76561198039309853,25,3040.7900390625,-816.7000122070312,17.020000457763672,9465.599975585938,20961.8994140625,2.0999999344348907,0.19999999552965164,0.7000000029802322,0.0,255.0,128.0,False,0.016781504762582066,1.146647386041982,-6.229306193715878e-05,True,64.76389697290233,True,4,False,4,,games5425898691,bf81d8692db,24.0,-455.45001220703125,4963.75,16.989999771118164,19718.399658203125,1099.7000122070312,4.600000083446503,-0.5000000074505806,0.09999999776482582,0.0,255.0,128.0,0.009577945776607569,0.05570955604621938,5.638147050838364e-05,True,10,False,10,255.0,False,,
27,2190,64,False,False,1,7914.698241857667,-3514.179931640625,-1432.1199951171875,119.08000183105469,8222.7001953125,11056.400146484375,5345.7000732421875,4866.000061035156,-3455.10009765625,-619.5999908447266,1.0,-0.003972327871546496,-2.788648527126676,3.0224319420527173,76561198039309853,enpitsu,25.0,-3621.719970703125,-1586.4200439453125,17.020000457763672,8009.2999267578125,8851.199951171875,3.4999999403953552,-4.099999964237213,-0.0,852.0999908447266,128.0,128.0,False,-0.01654322829509716,2.270925487267479,-0.00024885955661532445,123.0,False,4,False,4,True,,bf81d8692db,games5425898691,24.0,-29.860000610351562,-1366.6700439453125,16.989999771118164,13972.39990234375,-1338.3000183105469,4.799999892711639,-0.7000000029802322,0.29999999329447746,-1736.1000061035156,255.0,0.0,,-0.009561367058687478,-3.022505032327877,-0.0001646656474827707,True,255.0,False,10,10,False,,7orraN,76561198039431110,21,-2102.8798828125,3432.179931640625,18.34000015258789,7891.300048828125,-14965.899658203125,-3.6000001430511475,-0.29999999329447746,0.5000000074505806,-8.500000238418579,255.0,128.0,False,-0.017068538061352903,-2.0549550094900884,3.373925174878852e-05,True,214.13895932576995,True,12,4,8,,Big,76561198161522453,6.0,-3036.070068359375,-654.3900146484375,165.2899932861328,-11990.699462890625,-19545.6005859375,1785.0999450683594,127.29999542236328,-6.000000238418579,170.10000228881836,255.0,128.0,0.28853899350365647,-1.1166237799288152,-0.016040491304875098,True,6,False,8,109.0,False,,False
