,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
61,4860,124,False,False,0,5205.140088584931,-20.25,9.0600004196167,151.22999572753906,210.0,5114.599914550781,8498.200073242188,666.9999694824219,-580.6000137329102,-1746.9999694824219,0.0,0.17513652821337322,-0.1281768713561535,-0.5288827165726274,bc9c52d485b,Chase Carneson,9.0,-70.5,-135.22000122070312,96.0,-3200.7998657226562,850.0,4674.200134277344,3412.5,-4287.200012207031,-472.59998321533203,255.0,252.0,,-0.5527769621649499,1.3208813765593777,-0.5714880688561317,True,3,0.0,False,4,False,,76561198021881499,Jimmy FiveTimes,28.0,60.15999984741211,-4715.06982421875,17.010000228881836,-253.4000015258789,5185.8001708984375,2.0999999344348907,0.19999999552965164,-5.299999713897705,879.8000335693359,255.0,128.0,,0.009503474626401517,1.6280085573176892,-3.337065203293861e-05,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,19.0,-2767.56005859375,4135.1298828125,17.010000228881836,-17377.099609375,1567.8999328613281,2.3000000417232513,0.29999999329447746,-0.09999999776482582,1939.4000244140625,255.0,255.0,,0.009576971448005699,3.1183565217259313,4.518970771414768e-05,True,False,0.0,False,False,False,,enpitsu,76561198039309853,31,3.450000047683716,120.33000183105469,82.05000305175781,-7320.0,-3430.7998657226562,-611.8999862670898,5351.9000244140625,-1048.3999633789062,712.2000122070312,255.0,255.0,,1.1727448577386546,-2.153367515855937,-0.40201083227425066,True,0.0,False,2,False,1,
62,4862,124,False,False,1,5206.225154276662,31.809999465942383,6.0,192.52999877929688,1368.3000183105469,5344.89990234375,6011.5997314453125,4485.199890136719,-1745.2000427246094,1303.5000610351562,1.0,-0.2150838654555238,0.14200444046891167,-0.787695216409255,76561198039309853,enpitsu,31.0,38.540000915527344,-115.8499984741211,81.4800033569336,5689.5001220703125,-13.09999942779541,261.200008392334,-5269.0997314453125,1141.2000274658203,1087.699966430664,255.0,255.0,,-1.4295073269142262,3.087447053819715,-1.3913249694949597,True,1,0.0,False,2,False,,bf81d8692db,games5425898691,19.0,2911.590087890625,-4135.43994140625,17.010000228881836,17140.10009765625,1216.3999938964844,2.3000000417232513,-0.29999999329447746,-0.0,1964.4999694824219,255.0,255.0,,-0.009597257386689506,3.0020162591144777,2.7315185140093277e-05,True,False,255.0,False,False,False,,Chase Carneson,bc9c52d485b,9.0,70.5,135.22000122070312,96.0,3200.7998657226562,-850.0,4674.200134277344,-3412.5,4287.200012207031,-472.59998321533203,255.0,252.0,,0.5527769621649499,-1.3208813765593777,-0.5714880688561317,True,3,0.0,False,4,False,,Jimmy FiveTimes,76561198021881499,28,-56.810001373291016,4662.83984375,17.010000228881836,477.5,-6107.0001220703125,2.0999999344348907,-0.0,-0.7999999821186066,139.89999771118164,255.0,128.0,,-0.009499932084335706,-1.6617992105339603,-0.00014787911954494633,True,116.0,False,False,False,False,
63,4925,126,False,False,0,6251.922017382875,-310.54998779296875,-1084.449951171875,188.9600067138672,-2959.2999267578125,29271.59912109375,3714.7000122070312,776.2999725341797,-400.8000183105469,5935.999755859375,0.0,0.2701324101347831,0.12323748343167877,2.640006233698651,76561198021881499,Jimmy FiveTimes,28.0,-279.82000732421875,-1241.550048828125,160.74000549316406,4850.400085449219,19264.7998046875,1953.3000183105469,3170.5999755859375,4491.400146484375,-154.49999809265137,128.0,0.0,False,-0.03349898278226081,1.7679362796168092,0.5827700164114873,True,3,36.0,False,4,False,,bc9c52d485b,Chase Carneson,9.0,-450.5,-168.41000366210938,17.100000381469727,-865.5000305175781,1039.4000244140625,-36.600000858306885,-188.99999618530273,-188.50000381469727,319.20000076293945,255.0,128.0,,0.006144937167566845,2.2825524069471648,0.0010957473550014323,True,4,0.0,False,4,False,,games5425898691,bf81d8692db,19.0,-2417.159912109375,3494.909912109375,17.010000228881836,5734.2999267578125,12191.800537109375,2.0999999344348907,0.19999999552965164,0.7999999821186066,1.4000000059604645,255.0,128.0,,0.009560353357610319,1.1314090156833336,-7.103421432825112e-05,True,False,255.0,False,False,False,,enpitsu,76561198039309853,31,-559.1599731445312,-73.0999984741211,75.76000213623047,-187.90000915527344,-77.8000020980835,3011.9000244140625,156.70000076293945,263.1999969482422,754.7000122070312,128.0,128.0,,0.04337984766780627,-0.8418147185053404,-0.025079515304879237,True,0.0,False,4,2,2,
64,4935,127,False,False,1,5042.121519674339,396.30999755859375,122.69999694824219,275.82000732421875,-20051.300048828125,-15948.399658203125,3731.099853515625,-444.1999816894531,-115.10000228881836,5982.39990234375,1.0,-0.01972299473121387,-2.1827585256127655,2.6375442935367044,76561198039309853,enpitsu,31.0,567.3599853515625,71.80999755859375,262.1000061035156,1602.1000671386719,-1534.2999267578125,3188.9999389648438,2467.5999450683594,348.69998931884766,4501.7999267578125,128.0,128.0,,-0.04716015060728486,0.47557083985216053,-0.10676525720119674,True,2,0.0,False,4,2,,bf81d8692db,games5425898691,19.0,2184.47998046875,-3970.909912109375,17.010000228881836,-7273.3001708984375,-11995.2001953125,2.3000000417232513,-0.09999999776482582,-0.19999999552965164,-1734.6000671386719,255.0,0.0,,-0.009571256434525981,-1.0031321009636822,-0.00020910604470769314,True,False,255.0,False,False,False,,Chase Carneson,bc9c52d485b,9.0,559.1900024414062,45.630001068115234,17.040000915527344,4147.39990234375,-4660.0,3.8999998569488525,-0.29999999329447746,-0.0,0.0,255.0,128.0,,-0.016653947047798708,-2.2980772375897276,1.9452115364697273e-05,True,4,0.0,False,4,False,,Jimmy FiveTimes,76561198021881499,28,126.19999694824219,632.1199951171875,169.52000427246094,-4850.400085449219,-19264.7998046875,-154.49999809265137,1057.3999786376953,-5350.10009765625,712.3000335693359,128.0,0.0,False,0.09198724506519794,-1.7570490584311107,2.9125931170740205,True,36.0,False,4,False,3,
65,5087,132,False,False,1,10565.992826486201,-2138.300048828125,-4980.93017578125,154.63999938964844,-2858.599853515625,6417.60009765625,3124.2999267578125,-946.6999816894531,4129.4000244140625,-4248.599853515625,1.0,-0.1533053498384968,1.396025392078706,-1.1739257564265289,bf81d8692db,games5425898691,19.0,-2086.35009765625,-5010.31005859375,28.15999984741211,-7148.4002685546875,130.10000228881836,-1001.5000152587891,2629.8001098632812,-2166.9000244140625,-280.0,255.0,0.0,,-0.039231250202082506,0.00831261625483663,0.36509994900383397,True,False,244.0,False,False,False,,76561198039309853,enpitsu,31.0,3036.43994140625,453.0400085449219,55.15999984741211,-8696.500244140625,-7765.30029296875,3549.7000122070312,551.5000152587891,-472.5,1046.1000061035156,255.0,128.0,False,-0.04088726970040858,-0.8802801308718184,-0.0012052636201166083,True,5,255.0,False,8,2,,Chase Carneson,bc9c52d485b,9.0,-3104.31005859375,-3268.3701171875,17.040000915527344,-1179.8999786376953,-6404.000244140625,3.8999998569488525,-0.3999999910593033,0.09999999776482582,0.0,255.0,128.0,,-0.016671033453208445,-1.3885787165191452,1.4961752665464017e-06,True,4,61.0,False,4,False,,Jimmy FiveTimes,76561198021881499,28,-3955.0,32.58000183105469,50.04999923706055,1194.3000030517578,-4373.0999755859375,-677.9000091552734,-695.8000183105469,-590.6999969482422,-838.6000061035156,255.0,0.0,False,-0.16880587631671273,-1.8699916458016121,-0.4957127848176507,True,255.0,False,8,False,8,
66,5116,133,False,False,1,9994.355183577205,-2427.800048828125,-4285.47021484375,123.87999725341797,2727.39990234375,13855.899658203125,1397.7000427246094,-142.70000457763672,-1529.6000671386719,820.5000305175781,1.0,-0.16402942790205424,1.391489272485399,-1.1995132366427683,bf81d8692db,games5425898691,19.0,-2477.0400390625,-4420.02978515625,16.020000457763672,2280.0999450683594,10297.80029296875,-80.9000015258789,61.10000133514404,-157.89999961853027,-1087.7999877929688,255.0,0.0,,-0.019701497667287265,1.806172268787079,-0.011088066749996538,True,False,221.9524213524275,True,False,False,,76561198039309853,enpitsu,31.0,1851.9200439453125,-735.52001953125,72.62999725341797,-11689.3994140625,-11769.599609375,-2083.0999755859375,1808.3000183105469,-1228.1999969482422,26.80000066757202,255.0,128.0,False,0.35916586076620455,-0.9692381463689509,0.013435633575336283,True,6,255.0,False,8,2,,Chase Carneson,bc9c52d485b,9.0,-2729.659912109375,-4041.949951171875,75.41000366210938,13531.99951171875,-8981.599731445312,3290.4000854492188,1734.7000122070312,2572.9000854492188,419.59999084472656,255.0,68.0,,-0.11836428487939939,-2.8767764019594724,0.007469933347246032,True,5,255.0,False,6,False,,Jimmy FiveTimes,76561198021881499,28,-3561.7099609375,-619.25,17.020000457763672,10098.599853515625,-438.10001373291016,-1.0999999940395355,-4.099999964237213,1.0000000149011612,2427.100067138672,255.0,255.0,False,-0.009521637761293954,3.137378734942118,0.00011177467012437491,True,245.47797854228688,True,8,False,8,
67,5119,133,False,False,0,3436.5897423753986,2395.429931640625,4151.75,136.49000549316406,-20412.7001953125,-8310.900268554688,5654.2999267578125,3178.5000610351562,2264.1000366210938,4557.39990234375,0.0,0.26683749113432836,-1.2701971101650744,-1.3598162351074212,bc9c52d485b,Chase Carneson,9.0,2616.659912109375,4116.85009765625,100.27999877929688,-13581.99951171875,8993.200073242188,2730.0,-3701.4999389648438,-4048.699951171875,-395.40000915527344,255.0,81.0,,0.6287634449627554,2.9734693506769037,0.31068019240645334,True,5,255.0,False,6,False,,76561198021881499,Jimmy FiveTimes,28.0,3472.659912109375,618.4600219726562,17.020000457763672,-10960.6005859375,-562.2000122070312,0.0,0.7999999821186066,0.09999999776482582,527.400016784668,255.0,128.0,False,0.009562324248278985,-3.04268217518309,-0.00036393008901214205,True,8,245.0,False,8,False,,games5425898691,bf81d8692db,19.0,2450.050048828125,4331.2900390625,16.639999389648438,-4052.9000854492188,-10882.900390625,69.29999828338623,-65.70000171661377,-46.10000133514404,-2071.699981689453,255.0,0.0,,0.012221568349440826,-1.95224125340422,-0.00378939484463277,True,False,212.51358266286954,True,False,False,,enpitsu,76561198039309853,31,-1657.0699462890625,932.0399780273438,28.479999542236328,11568.599853515625,11924.100341796875,-3151.400146484375,-2414.7000122070312,1626.3999938964844,-284.20000076293945,255.0,128.0,False,0.0045426395547049645,0.9712302166615833,0.012371080796486302,True,255.0,False,8,2,6,
68,5182,135,False,False,1,7543.136021009691,1931.52001953125,-2331.719970703125,201.77000427246094,8964.69970703125,18612.80029296875,5476.6998291015625,1017.7999877929688,5542.39990234375,2060.399932861328,1.0,-0.5798859062631749,-0.43528796572059125,1.5387319024599777,76561198039309853,enpitsu,31.0,1964.5899658203125,-2474.60009765625,94.62000274658203,9307.5,15017.7001953125,1872.5,-5359.6002197265625,1208.8999938964844,250.30000686645508,255.0,128.0,False,-0.8459510469091229,1.741318767326384,0.05337937521870627,True,7,247.0,False,10,2,,bf81d8692db,games5425898691,19.0,837.25,-3563.090087890625,17.030000686645508,17243.499755859375,-290.40000915527344,-0.5000000074505806,1.5000000596046448,0.29999999329447746,82.79999732971191,255.0,128.0,,-0.009575570630796986,-3.1354043148523862,-8.89724809684998e-05,True,False,144.0,False,False,False,,Chase Carneson,bc9c52d485b,9.0,-1351.8800048828125,-3711.340087890625,108.3499984741211,2655.5999755859375,10953.499755859375,-138.99999618530273,-5355.999755859375,1250.1000213623047,3.0000001192092896,255.0,128.0,,1.5126691290967218,1.809622976745184,0.0094973042416578,True,8,255.0,False,8,False,,Jimmy FiveTimes,76561198021881499,28,181.97999572753906,669.3300170898438,16.6299991607666,17368.399658203125,9891.099853515625,72.39999771118164,31.19999885559082,-8.299999833106995,1499.1999816894531,255.0,255.0,False,-0.01093823666935945,2.6095523352277072,-0.0009280416687609445,True,233.0,False,10,False,10,
69,5242,138,False,False,1,4637.6409103276355,3789.919921875,1516.06005859375,187.44000244140625,3628.5000610351562,26103.40087890625,2276.3999938964844,-3063.900146484375,4225.10009765625,41.19999885559082,1.0,0.3848533112418771,-1.6417355127761533,2.2625848761602247,76561198039309853,enpitsu,31.0,3819.840087890625,1268.719970703125,138.9600067138672,4529.700012207031,22291.79931640625,3110.5999755859375,1212.3999786376953,-243.09999465942383,7.400000095367432,255.0,,,0.34543568142295444,1.7667070727059244,-0.0003188085876420411,True,9,149.0,False,12,2,,bf81d8692db,games5425898691,19.0,2923.340087890625,-4766.14990234375,17.940000534057617,-10208.900146484375,-8998.300170898438,-36.600000858306885,122.60000228881836,-2.5,-2216.6000366210938,255.0,0.0,,-0.01887605355052089,-0.6587832234057598,0.04114856511553885,True,False,255.0,False,False,False,,Chase Carneson,bc9c52d485b,9.0,-1364.9200439453125,-221.22999572753906,18.010000228881836,-3730.10009765625,19320.400390625,-1365.0,-1588.2000732421875,-1964.7999572753906,-1343.9999389648438,255.0,127.0,,-0.0016379854485499433,1.433065160917594,0.03446752342232515,True,10,226.0,False,11,False,,Jimmy FiveTimes,76561198021881499,28,3039.159912109375,4498.06982421875,16.989999771118164,-4405.4998779296875,17969.89990234375,5.400000214576721,0.19999999552965164,-0.7000000029802322,3292.0001220703125,255.0,255.0,,-0.009596271595139733,1.0688195167917605,1.8813059454386195e-05,True,255.0,False,10,False,10,
70,5301,140,False,False,1,1613.0740265845318,2502.550048828125,4995.06982421875,311.9200134277344,-17638.399658203125,3531.4999389648438,7986.9000244140625,3950.4000854492188,-4328.999938964844,-1285.8000183105469,1.0,0.39363481253914145,-0.23498966174659514,-1.9046463641518632,76561198039309853,enpitsu,31.0,2607.18994140625,4988.7099609375,127.3499984741211,-7961.500244140625,10300.999755859375,1741.3999938964844,1052.2000122070312,5231.5997314453125,1331.199951171875,128.0,0.0,,0.8386558611931607,0.8897050595928158,0.5588573504932853,True,11,119.0,False,14,2,,bf81d8692db,games5425898691,19.0,1408.18994140625,-1846.1400146484375,65.44000244140625,-3524.8001098632812,22415.70068359375,-1830.8999633789062,-2393.6000061035156,-278.29999923706055,-3.799999952316284,255.0,128.0,,0.500599284006502,1.4537860807657927,-0.0018588500804252342,True,4,231.0,False,4,False,,Chase Carneson,bc9c52d485b,9.0,-1137.47998046875,4244.0,17.049999237060547,9520.900268554688,18058.299560546875,2.7000001072883606,-2.800000011920929,-5.5000001192092896,-499.90001678466797,255.0,100.0,,-0.016776333542430306,2.053052726164927,-5.5639670983547506e-05,True,12,226.0,False,12,False,,Jimmy FiveTimes,76561198021881499,28,984.5700073242188,4960.759765625,16.190000534057617,-7359.000244140625,-4207.0001220703125,150.39999961853027,269.6999931335449,-76.30000114440918,-2122.5999450683594,128.0,255.0,False,-0.014325167133117468,-3.053373113495263,-0.02182851656971863,True,255.0,False,10,False,10,
71,5418,144,False,False,1,4180.953652794592,-3200.1298828125,4302.08984375,153.3300018310547,11229.89990234375,23901.99951171875,7817.19970703125,695.1000213623047,-5697.8997802734375,1746.300048828125,1.0,0.26920370856957876,0.14151887961511997,-1.5773582118744447,bf81d8692db,games5425898691,19.0,-3308.85009765625,4114.52978515625,81.69999694824219,3085.5999755859375,21399.599609375,4198.0999755859375,2350.2999877929688,2998.800048828125,-1516.300048828125,128.0,0.0,,0.0595409029354421,1.9995005448482068,0.26698770009716744,True,4,199.0,False,6,False,,76561198039309853,enpitsu,31.0,525.3699951171875,2843.10009765625,17.049999237060547,-7115.10009765625,-3483.900146484375,2.5999999046325684,-0.5000000074505806,-0.0,-2108.699951171875,128.0,128.0,False,-0.01682532445471093,0.1283967291326146,0.00011308327276958092,True,12,150.0,False,14,2,,Chase Carneson,bc9c52d485b,9.0,-1122.5699462890625,4764.5,17.049999237060547,3219.2001342773438,1817.5999450683594,3.1999999284744263,-1.2999999523162842,2.5999999046325684,6.899999976158142,0.0,128.0,False,-0.017132848083412474,-0.5152451501483074,7.270767554377908e-07,True,14,193.0,False,14,False,,Jimmy FiveTimes,76561198021881499,28,-1440.4300537109375,4628.85986328125,17.010000228881836,-160.0,-110.60000419616699,2.0999999344348907,1.0999999940395355,-1.4000000059604645,269.89999771118164,0.0,128.0,False,-0.009824420678774717,-0.41528087538269437,-0.00013000615919845807,True,237.0,False,12,False,12,
72,5468,146,True,True,1,1488.8091743849452,-323.95001220703125,4286.60986328125,272.6600036621094,2668.5000610351562,29325.2001953125,-4329.100036621094,-3251.6000366210938,-3232.5,-3870.0,1.0,-0.4774021578255762,2.2816020156094026,-0.909481983260588,76561198039309853,enpitsu,31.0,-283.4800109863281,4056.43994140625,255.9499969482422,-1321.0000610351562,19476.199951171875,1980.3999328613281,-4199.100036621094,3295.0,1326.6000366210938,255.0,0.0,False,-0.02883227325212917,1.3537984676097718,0.4927685056603362,True,13,68.0,False,16,2,,bf81d8692db,games5425898691,19.0,-1719.0799560546875,4079.919921875,102.08999633789062,9572.999877929688,-15663.900146484375,-165.10000228881836,4705.899963378906,2843.2000732421875,139.89999771118164,255.0,128.0,,-0.5597609632393583,0.9728909238451373,-3.1344291114352107,True,5,230.0,False,8,False,,Chase Carneson,bc9c52d485b,9.0,-475.19000244140625,4566.7099609375,17.049999237060547,9619.89990234375,-8230.599975585938,-1.1999999731779099,-0.0,0.19999999552965164,2357.5999450683594,255.0,243.0,False,-0.01671899959454268,-2.4929191414689225,7.914765802099042e-06,True,14,138.0,False,14,False,,Jimmy FiveTimes,76561198021881499,28,-826.5800170898438,4971.39990234375,16.260000228881836,8564.69970703125,-4081.099853515625,90.10000228881836,191.39999389648438,7.900000214576721,2413.2000732421875,255.0,255.0,False,-0.002077517331133998,-2.7059091843283647,-0.019296270896904884,False,174.272318268335,True,12,False,12,
73,5741,146,False,False,1,5215.890107129196,-60.970001220703125,12.649999618530273,115.72000122070312,-3268.9999389648438,646.8000030517578,-2474.7000122070312,-651.8000030517578,-876.8000030517578,-2331.4999389648438,1.0,-0.12613746383145963,0.27883029615966914,0.3126899705632305,76561198039309853,enpitsu,31.0,-64.76000213623047,-113.77999877929688,104.68000030517578,-4630.199890136719,696.9000244140625,1270.6999969482422,-3997.9998779296875,641.5000152587891,-2701.6000366210938,255.0,255.0,,-0.9892735250659769,-2.8747503677702757,-1.5904432741442738,True,1,31.0,False,2,False,,bf81d8692db,games5425898691,19.0,3000.2099609375,-4045.199951171875,17.010000228881836,20156.800537109375,-964.4000244140625,2.3000000417232513,-0.19999999552965164,0.09999999776482582,1976.0000610351562,255.0,255.0,,-0.009576200863015841,3.11679163728223,2.7037102131615172e-05,True,False,255.0,False,False,False,,Chase Carneson,bc9c52d485b,9.0,-5.670000076293945,124.69999694824219,100.29000091552734,-728.3000183105469,586.5999984741211,93.99999618530273,5043.2000732421875,-1762.5,-1307.2000122070312,255.0,128.0,,-1.4914588309300978,-0.7606243181668119,-0.4692953660355854,True,3,18.0,False,4,False,,Jimmy FiveTimes,76561198021881499,28,-8.430000305175781,4296.5,17.010000228881836,-231.8000030517578,-7650.10009765625,2.0999999344348907,0.7999999821186066,-0.0,0.0,255.0,,,-0.009446337367355515,-1.5404684959464623,1.721243546275797e-06,True,89.0,False,4,False,4,
74,5754,147,False,False,1,5207.23776970444,-239.3000030517578,58.029998779296875,95.0999984741211,-3567.0001220703125,976.1000061035156,295.0,-1071.6999816894531,-3915.0,402.59998321533203,1.0,-1.349599429232849,2.9833219175810153,-2.571476650128751,76561198039309853,enpitsu,31.0,-325.0799865722656,-196.0500030517578,134.77000427246094,-5292.0001220703125,-1954.4000244140625,-640.4000091552734,-3853.0999755859375,879.4999694824219,1019.1999816894531,255.0,255.0,,0.5797639252668293,-2.7888380172983864,1.4078758634703392,True,2,31.0,False,2,False,,bf81d8692db,games5425898691,19.0,3816.090087890625,-3663.5400390625,17.389999389648438,10376.400146484375,14018.800048828125,197.90000915527344,227.70000457763672,-964.4999694824219,1988.3000183105469,128.0,255.0,,0.003995914991183284,2.138028227511602,-0.012782196809949818,True,False,255.0,False,False,False,,Chase Carneson,bc9c52d485b,9.0,-9.149999618530273,236.0399932861328,94.12000274658203,47.89999961853027,2315.7000732421875,-383.69998931884766,4171.199951171875,-2430.500030517578,-796.1000061035156,255.0,0.0,,1.1476602119016377,-1.590324392838324,-0.46335337490585743,True,4,18.0,False,4,False,,Jimmy FiveTimes,76561198021881499,28,-33.65999984741211,3925.570068359375,17.010000228881836,-2194.499969482422,-10371.300048828125,0.09999999776482582,-1.0999999940395355,-6.3999998569488525,-1515.2000427246094,255.0,128.0,,-0.009534280238357028,-1.3250517694050654,-0.00010888476307856324,True,79.62856775458141,True,4,False,4,
75,5785,148,False,False,1,5204.086911513827,-632.6500244140625,165.49000549316406,93.13999938964844,-3477.0999145507812,949.1999816894531,0.0,-1040.199966430664,-3810.5999755859375,402.59998321533203,1.0,-0.005867626628425506,0.4531526117166426,0.2770770247830379,76561198039309853,enpitsu,31.0,-691.9199829101562,1.2300000190734863,17.059999465942383,688.3000183105469,7857.2998046875,1.1999999731779099,-0.0,-0.0,-544.7000122070312,255.0,128.0,,-0.016656165187425416,1.6989023005116266,0.00031550274804636205,True,2,21.0,False,4,False,,bf81d8692db,games5425898691,19.0,3182.320068359375,-2354.340087890625,17.010000228881836,-16311.700439453125,757.0999908447266,2.199999988079071,-0.0,-0.0,2016.1000061035156,255.0,255.0,,-0.00958713360523024,-0.023279552122663506,9.088719285291722e-06,True,False,239.0,False,False,False,,Chase Carneson,bc9c52d485b,9.0,-298.8599853515625,415.04998779296875,19.520000457763672,-7575.3997802734375,1425.0999450683594,2960.4000854492188,-5.600000023841858,1.4000000059604645,1529.1999816894531,255.0,241.0,,-0.016631390223101276,0.22181407020376775,0.0003354373679867914,True,4,18.0,False,5,False,,Jimmy FiveTimes,76561198021881499,28,-535.6400146484375,2000.1099853515625,17.010000228881836,-1594.1999816894531,-20326.600341796875,1.899999976158142,-0.0,-1.0000000149011612,29.30000066757202,128.0,128.0,,-0.009646851321208048,-1.4963941668578398,-9.182519761779092e-05,True,0.0,False,4,False,4,
76,5790,148,False,False,0,5691.410292770248,657.3200073242188,-335.3399963378906,136.75,17193.00048828125,1677.8999328613281,6377.1002197265625,4703.699951171875,-2154.199981689453,-3038.699951171875,0.0,0.6602068139562922,-0.4763948626888983,-0.3536192636915046,bc9c52d485b,Chase Carneson,9.0,514.280029296875,-393.8399963378906,92.12000274658203,9390.800170898438,3007.3001098632812,2175.0999450683594,-3503.3999633789062,3553.2000732421875,-2313.000030517578,255.0,227.0,,0.4481100046418992,0.1332829224360407,-0.43981703995898014,True,5,18.0,False,6,False,,76561198021881499,Jimmy FiveTimes,28.0,562.1500244140625,-1645.030029296875,17.010000228881836,1483.3999633789062,20289.89990234375,1.899999976158142,0.19999999552965164,0.5000000074505806,2.0000000298023224,255.0,128.0,,0.009610189985200671,1.4981025972429547,-4.4075878264702684e-05,True,4,0.0,False,4,False,,games5425898691,bf81d8692db,19.0,-2799.320068359375,2410.239990234375,17.010000228881836,15497.2998046875,3919.7000122070312,2.0000000298023224,1.0999999940395355,0.0,115.29999732971191,255.0,128.0,,0.009612142296890369,0.26276778790946204,-0.00013920807659161335,True,False,239.0,False,False,False,,enpitsu,76561198039309853,31,667.0599975585938,-163.64999389648438,63.099998474121094,-2706.4999389648438,-13803.599853515625,3114.1000366210938,2546.7999267578125,-797.7999877929688,-285.9000015258789,255.0,255.0,,0.05663885441896995,-1.8056917114362243,0.04927225670758105,True,9.0,False,4,False,3,
77,5791,148,False,False,1,5052.279976740803,-681.4400024414062,340.2900085449219,148.6699981689453,-13375.2001953125,20306.400146484375,10885.6005859375,3648.5000610351562,-3294.5999145507812,3439.8001098632812,1.0,-0.6837200602761921,0.47400952179995715,-0.40166434383945826,76561198039309853,enpitsu,31.0,-667.0599975585938,163.64999389648438,63.099998474121094,2706.4999389648438,13803.599853515625,3114.1000366210938,-2546.7999267578125,797.7999877929688,-285.9000015258789,255.0,255.0,,-0.05663885441896995,1.8056917114362243,0.04927225670758105,True,3,9.0,False,4,False,,bf81d8692db,games5425898691,19.0,2799.320068359375,-2410.239990234375,17.010000228881836,-15497.2998046875,-3919.7000122070312,2.0000000298023224,-1.0999999940395355,-0.0,115.29999732971191,255.0,128.0,,-0.009612142296890369,-0.26276778790946204,-0.00013920807659161335,True,False,239.0,False,False,False,,Chase Carneson,bc9c52d485b,9.0,-514.280029296875,393.8399963378906,92.12000274658203,-9390.800170898438,-3007.3001098632812,2175.0999450683594,3503.3999633789062,-3553.2000732421875,-2313.000030517578,255.0,227.0,,-0.4481100046418992,-0.1332829224360407,-0.43981703995898014,True,5,18.0,False,6,False,,Jimmy FiveTimes,76561198021881499,28,-572.0,1509.75,17.010000228881836,-1477.8999328613281,-20289.89990234375,1.899999976158142,-0.19999999552965164,-0.5000000074505806,0.5999999865889549,255.0,128.0,,-0.009610191698524027,-1.4981763415980294,-4.372162221038189e-05,True,0.0,False,4,False,4,
