,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_ball_cam,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
10,700,19,False,False,0,7473.133993885092,3808.6201171875,-666.4000244140625,101.69999694824219,-2408.699951171875,12806.8994140625,3241.6000366210938,-5684.69970703125,-1653.699951171875,-973.8999938964844,0.0,-0.7386171381386646,2.285628589437786,-2.9680425188871578,76561198094309427,El Rasho Macuin,9.0,4050.0,-863.280029296875,146.27999877929688,-2163.6000061035156,16806.8994140625,-4136.199951171875,-1092.300033569336,2046.4999389648438,884.8000335693359,255.0,255.0,False,0.2657841301489843,1.6968605983782294,-1.0925857580185252,12,178.433591517069,True,False,12,True,,76561198164411581,♿ DerKrabbo ♿,8.0,2862.580078125,-3799.239990234375,90.0199966430664,6696.099853515625,18608.1005859375,-153.69999885559082,-5165.10009765625,1889.7999572753906,-1.1999999731779099,128.0,128.0,False,1.0692630005026262,-1.9211106607590904,-3.141061133873102,True,79.0,False,12,False,11,,enpitsu,76561198039309853,25,2600.780029296875,-563.6199951171875,17.059999465942383,13894.89990234375,13692.900390625,-4.1999998688697815,0.29999999329447746,0.19999999552965164,418.1999969482422,255.0,255.0,False,0.016791855364810312,0.8127167152498271,-0.000274316816537526,True,False,0.0,False,8,8,,games5425898691,bf81d8692db,20.0,4015.840087890625,-3285.56005859375,97.8499984741211,-2667.0999145507812,8590.999755859375,-3191.7001342773438,-294.6999931335449,1829.7999572753906,708.8999938964844,255.0,236.0,,0.3122749715963819,1.8755778866384298,-0.8069445240174704,True,8,8,False,0.0,False,
11,730,20,False,False,0,6302.983911573416,3556.010009765625,678.25,101.43000030517578,3.3000001311302185,14704.000244140625,1635.2000427246094,-1472.7999877929688,-2784.2001342773438,874.4000244140625,0.0,-0.5789495695427599,2.2272241053432897,-2.8687751611190007,76561198094309427,El Rasho Macuin,9.0,3500.739990234375,521.2100219726562,17.100000381469727,-76.50000095367432,13096.199951171875,115.29999732971191,1417.4000549316406,-1483.0000305175781,-2099.4000244140625,255.0,0.0,False,-0.002617534195075687,1.533267167342263,-0.012205928977010744,12,233.01464956293825,True,False,12,True,,76561198164411581,♿ DerKrabbo ♿,8.0,3545.919921875,-1725.6099853515625,17.010000228881836,3131.099853515625,19303.800048828125,2.5999999046325684,1.5000000596046448,0.7000000029802322,76.70000076293945,255.0,128.0,False,0.009670895335092307,1.4193874413672134,-0.00010612287547099514,True,79.0,False,12,False,12,,enpitsu,76561198039309853,25,2773.969970703125,1452.4000244140625,17.059999465942383,-1395.3999328613281,16860.0,1.1999999731779099,0.0,-0.29999999329447746,-42.89999961853027,255.0,0.0,False,0.016849337320031323,1.6484053816854092,4.32819242692323e-05,False,False,0.0,False,8,8,,games5425898691,bf81d8692db,20.0,3680.35009765625,-1853.3900146484375,94.44999694824219,67.39999771118164,17812.2998046875,-167.60000228881836,-5452.2998046875,720.4000091552734,-48.499999046325684,255.0,128.0,,1.121104825087361,-1.6838076946732412,-3.1212158595186494,True,10,9,False,31.0,False,
12,755,21,False,False,0,5448.268658651457,3547.739990234375,1987.72998046875,94.61000061035156,-324.39998626708984,12600.0,523.6999893188477,-5685.7000732421875,-1736.4999389648438,810.4000091552734,0.0,-0.0869473650006883,-1.2396928833340095,-0.9019337471251413,76561198094309427,El Rasho Macuin,9.0,3745.77001953125,1870.25,17.0,-3060.5999755859375,16165.2001953125,3.3000001311302185,0.09999999776482582,-0.3999999910593033,1957.4000549316406,240.0,255.0,False,0.009578700428612454,1.8160476138674178,5.8194284291493e-05,12,206.0,False,False,12,True,,76561198164411581,♿ DerKrabbo ♿,8.0,3613.530029296875,73.70999908447266,17.010000228881836,-6453.699951171875,17743.1005859375,2.3000000417232513,0.09999999776482582,-0.29999999329447746,1968.3999633789062,255.0,255.0,False,0.00959853052658712,1.9901298035520751,5.344785410680687e-05,True,79.0,False,12,False,12,,enpitsu,76561198039309853,25,2907.02001953125,2985.72998046875,17.059999465942383,2639.8001098632812,16613.199462890625,1.1999999731779099,0.0,-0.3999999910593033,0.0,255.0,128.0,False,0.016786442474761434,1.4131925792155504,3.6728501838137836e-05,True,False,0.0,False,8,8,,games5425898691,bf81d8692db,20.0,3697.510009765625,-196.10000610351562,15.930000305175781,677.9000091552734,20243.399658203125,-25.09999990463257,-126.49999618530273,13.500000238418579,317.60000228881836,255.0,128.0,,0.010411728378841386,1.5577927272350502,0.0007639362300075612,True,10,10,False,5.9388387126307345,True,
13,759,21,False,False,0,5339.456414868399,3533.699951171875,2158.800048828125,97.55000305175781,-7833.599853515625,15179.599609375,1311.6000366210938,-4786.400146484375,1480.0999450683594,-375.60001373291016,0.0,-0.8358595663357024,-1.0519654972108958,-1.0629448472837855,76561198094309427,El Rasho Macuin,9.0,3709.169921875,2000.72998046875,17.0,-5440.9002685546875,15085.0,3.3000001311302185,0.0,-0.3999999910593033,2003.0999755859375,128.0,255.0,False,0.009592437957279308,1.9820024540106274,4.431704298190142e-05,12,206.0,False,False,12,True,,76561198164411581,♿ DerKrabbo ♿,8.0,3460.639892578125,341.2300109863281,17.010000228881836,-11451.99951171875,14261.099853515625,2.3000000417232513,-0.19999999552965164,0.0,1985.3999328613281,255.0,255.0,False,0.0095659484342484,2.3204643248579133,-1.6009563797975803e-05,True,79.0,False,12,False,12,,enpitsu,76561198039309853,25,2929.02001953125,3124.1298828125,17.059999465942383,2639.8001098632812,16613.199462890625,1.1999999731779099,0.0,-0.3999999910593033,0.0,255.0,128.0,False,0.016786442474761434,1.4131925792155504,3.6728501838137836e-05,True,False,0.0,False,8,8,,games5425898691,bf81d8692db,20.0,3700.5400390625,-23.59000015258789,16.6299991607666,173.29999923706055,21072.60009765625,69.6999979019165,6.600000262260437,-4.900000095367432,76.99999809265137,255.0,128.0,,0.009979296208819186,1.5707461679868624,0.00026678191150593785,True,10,10,False,0.0,False,
14,792,22,False,False,0,3812.935816707957,2689.300048828125,3842.27001953125,93.13999938964844,-6206.099853515625,12895.699462890625,0.0,-5772.2998046875,-1624.4999694824219,-200.9000015258789,0.0,-0.8578791874728949,0.26517531995246896,-1.861596898459304,76561198094309427,El Rasho Macuin,17.0,2898.5,3840.760009765625,16.969999313354492,-16985.699462890625,12982.099609375,4.699999988079071,0.09999999776482582,0.0,2031.199951171875,255.0,255.0,False,0.009560989477929705,2.5640794568964393,3.563487583532311e-05,12,143.40646873494623,True,False,12,True,,76561198164411581,♿ DerKrabbo ♿,8.0,1640.3900146484375,742.6300048828125,17.010000228881836,-15454.300537109375,-5633.2000732421875,0.0,0.09999999776482582,0.09999999776482582,2018.8999938964844,255.0,255.0,False,0.009604886264711407,-2.725406945105812,2.6569298345770634e-05,False,60.201212893250165,True,12,False,12,,enpitsu,76561198039309853,25,2381.60009765625,4640.91015625,17.059999465942383,-15137.39990234375,3356.0000610351562,0.9000000357627869,-2.0999999344348907,-0.09999999776482582,175.59999465942383,0.0,128.0,False,0.01681457127909033,2.9425483583396965,-0.00019885305763168572,True,False,236.0,False,8,8,,games5425898691,bf81d8692db,20.0,3222.2099609375,2484.7900390625,17.010000228881836,-4167.60009765625,20559.7998046875,2.0999999344348907,0.09999999776482582,-0.7999999821186066,-86.49999618530273,255.0,98.0,,0.009591170426898929,1.7713192948343306,1.403664316910768e-05,True,10,10,False,0.0,False,
15,807,23,False,False,1,10053.753348482242,-1586.1099853515625,-4602.5400390625,202.02999877929688,23346.201171875,4308.0999755859375,6249.000244140625,4864.89990234375,412.59998321533203,-3487.3001098632812,1.0,-0.23538719784854722,1.3640883915958422,1.8236397848698855,76561198039309853,enpitsu,25.0,-1656.6500244140625,-4706.47998046875,122.66000366210938,13321.300048828125,3495.7000732421875,1237.5,-5264.89990234375,1495.2999877929688,-542.2000122070312,128.0,255.0,False,-0.04636058515466967,-2.92645032804096,-0.7521784952426132,9,225.0,False,False,10,True,,bf81d8692db,games5425898691,20.0,-3124.360107421875,-3541.56005859375,17.010000228881836,1934.7000122070312,-20750.2001953125,2.199999988079071,-0.0,-1.0000000149011612,1366.7999267578125,255.0,255.0,,-0.009585932517362462,-1.6824491867292137,0.0002071298197685436,True,0.0,False,10,False,10,,♿ DerKrabbo ♿,76561198164411581,8,-658.8800048828125,-67.5,95.43000030517578,18420.6005859375,13587.099609375,-154.49999809265137,-3564.5001220703125,4188.500061035156,17.000000476837158,128.0,128.0,False,-0.818916358522131,-0.7017527953443075,3.137026489571926,False,False,46.0,False,14,13,,El Rasho Macuin,76561198094309427,17.0,-1821.9599609375,-3895.72998046875,16.989999771118164,19775.899658203125,9377.60009765625,4.300000071525574,-0.7000000029802322,-0.7000000029802322,406.5999984741211,252.0,107.0,False,-0.009587130748875062,2.6493240620510243,-0.0001891131195008038,True,12,12,False,111.0,False,
16,874,25,False,False,0,3211.885912050631,-3745.1201171875,3657.18994140625,197.89999389648438,-24434.29931640625,3215.10009765625,-1001.8000030517578,361.50001525878906,-3609.89990234375,-487.7000045776367,0.0,-0.020422180097295795,-1.7696218408024131,-2.43077244425282,76561198094309427,El Rasho Macuin,17.0,-3614.02001953125,3559.830078125,201.6699981689453,-22330.70068359375,863.3000183105469,1860.2000427246094,3273.900146484375,-3714.5999145507812,-2394.199981689453,255.0,175.0,True,-0.22853619828684826,2.736982234350514,-0.44071852030143677,13,21.0,False,False,14,True,,76561198164411581,♿ DerKrabbo ♿,8.0,-3036.25,-3888.5,16.989999771118164,-11624.3994140625,-19594.89990234375,4.900000095367432,0.19999999552965164,0.19999999552965164,1978.2000732421875,255.0,255.0,True,0.009582074402164853,-2.0420134071977576,0.0001712105575155717,True,255.0,False,14,False,14,,enpitsu,76561198039309853,25,-1332.5400390625,4523.02978515625,17.049999237060547,-10398.499755859375,572.0999908447266,3.3000001311302185,-0.09999999776482582,0.0,1589.4999694824219,128.0,255.0,,0.01685529503895447,3.0794510415844027,0.00031273835468282577,True,False,255.0,False,10,10,,games5425898691,bf81d8692db,20.0,-713.780029296875,3766.14990234375,17.010000228881836,-14495.50048828125,-10663.00048828125,2.0999999344348907,0.0,0.0,8.399999737739563,255.0,128.0,,0.009608159450195554,-2.506192972141348,-1.503596081694666e-05,True,10,10,False,,False,
17,1016,30,True,True,0,1313.7920377094993,-201.0800018310547,4025.0400390625,220.4600067138672,5526.7999267578125,31265.0,-3358.900146484375,-1029.1000366210938,2584.1000366210938,-5316.199951171875,0.0,-0.44102254207377356,2.708304634973493,-0.3150266569752665,76561198164411581,♿ DerKrabbo ♿,8.0,-220.1300048828125,3744.72998046875,202.89999389648438,-3011.7001342773438,22767.900390625,1244.000015258789,-3794.7000122070312,-3525.5999755859375,-1849.2999267578125,255.0,255.0,False,-0.0877006759913444,1.4579962796670431,-0.48493088985219374,17,128.0,False,False,18,True,,76561198094309427,El Rasho Macuin,9.0,1184.25,4010.139892578125,16.989999771118164,16215.0,3927.7999877929688,4.399999976158142,0.3999999910593033,0.0,203.1999969482422,255.0,128.0,False,0.009583436792147113,0.25790374938606464,-0.00011185900185583286,True,0.0,False,16,False,16,,enpitsu,76561198039309853,25,1773.989990234375,3129.590087890625,20.739999771118164,16564.89990234375,-3015.7000732421875,-1166.9999694824219,1023.4999847412109,-2317.100067138672,4881.9000244140625,255.0,255.0,False,0.119138255526828,0.6914437477929231,0.022574244139717606,True,False,142.0,False,12,12,,games5425898691,bf81d8692db,20.0,-515.5399780273438,1612.6300048828125,17.010000228881836,-11496.300048828125,19055.799560546875,2.0000000298023224,0.0,0.0,-60.0,255.0,97.0,,0.009589876818285626,2.123637671641007,-0.00011862669467690977,True,12,12,False,132.0,False,
18,1280,31,False,False,0,5140.938546370504,64.62999725341797,89.61000061035156,94.44999694824219,15184.000244140625,21698.40087890625,37.59999990463257,3761.7001342773438,-3496.099853515625,-3102.5,0.0,-0.14415129603527413,-0.1533203579925687,0.18098607334051084,76561198094309427,El Rasho Macuin,9.0,-76.2300033569336,-42.849998474121094,120.87999725341797,9497.100219726562,18333.699951171875,12.599999904632568,-5487.60009765625,367.5,23.499999046325684,255.0,255.0,True,0.34231000370577236,-0.016584601982510484,-1.467186506797484,3,0.0,False,False,4,True,,76561198164411581,♿ DerKrabbo ♿,8.0,-9.180000305175781,-1941.31005859375,17.010000228881836,70.9000015258789,13666.600341796875,2.0999999344348907,0.0,0.3999999910593033,0.0,255.0,128.0,,0.009559556199125626,1.5656070873441448,-5.53219183819194e-05,False,116.0,False,False,False,False,,enpitsu,76561198039309853,25,-58.459999084472656,3748.0400390625,17.049999237060547,-31.80000066757202,-9529.600219726562,2.5999999046325684,0.7999999821186066,0.0,0.0,255.0,128.0,False,0.016609530031408165,-1.5741579966715438,2.6003735865888825e-06,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,20.0,78.5199966430664,440.20001220703125,65.80000305175781,-1856.300048828125,-22691.59912109375,3154.2001342773438,4622.60009765625,-668.8999938964844,967.9000091552734,128.0,108.0,,0.10894265735427557,-1.4444486856341734,0.029016918519015583,True,4,3,False,0.0,False,
19,1281,31,False,False,1,5365.403555592655,-114.80000305175781,-129.3300018310547,96.73999786376953,-16980.50048828125,25177.7001953125,5322.7001953125,1422.4000549316406,1416.300048828125,5654.1998291015625,1.0,0.2347196877544192,0.16722575104855267,0.27644839524884884,bf81d8692db,games5425898691,20.0,-78.5199966430664,-440.20001220703125,65.80000305175781,1856.300048828125,22691.59912109375,3154.2001342773438,-4622.60009765625,668.8999938964844,967.9000091552734,128.0,108.0,,-0.10894265735427557,1.4444486856341734,0.029016918519015583,3,0.0,False,False,4,True,,76561198039309853,enpitsu,25.0,58.7599983215332,-3666.330078125,17.049999237060547,33.499999046325684,10026.300048828125,2.5999999046325684,-0.7999999821186066,-0.0,0.0,255.0,128.0,False,-0.016609530031408165,1.5741579966715438,2.6003735865888825e-06,True,116.0,False,False,False,False,,♿ DerKrabbo ♿,76561198164411581,8,9.180000305175781,1941.31005859375,17.010000228881836,-70.9000015258789,-13666.600341796875,2.0999999344348907,-0.0,-0.3999999910593033,0.0,255.0,128.0,,-0.009559556199125626,-1.5656070873441448,-5.53219183819194e-05,False,False,116.0,False,False,False,,El Rasho Macuin,76561198094309427,9.0,76.2300033569336,42.849998474121094,120.87999725341797,-9497.100219726562,-18333.699951171875,12.599999904632568,5487.60009765625,-367.5,23.499999046325684,255.0,255.0,True,-0.34231000370577236,0.016584601982510484,-1.467186506797484,True,4,3,False,0.0,False,
20,1282,31,False,False,0,5167.430021065771,203.50999450683594,90.9000015258789,106.83000183105469,33018.798828125,-4517.60009765625,2726.300048828125,-1740.3999328613281,-1833.699951171875,-5441.300048828125,0.0,-0.3479855946173553,-0.34921884133469333,0.20547775111577374,76561198094309427,El Rasho Macuin,9.0,-14.899999618530273,73.94999694824219,121.44999694824219,8788.499755859375,16215.50048828125,310.40000915527344,-3835.8999633789062,-439.50000762939453,-3916.9000244140625,255.0,255.0,True,0.27834494604006615,-0.32408639607588857,-1.8577475945584443,3,0.0,False,False,4,True,,76561198164411581,♿ DerKrabbo ♿,8.0,-8.579999923706055,-1826.699951171875,17.010000228881836,71.70000076293945,13822.099609375,2.0999999344348907,0.0,0.3999999910593033,0.0,255.0,128.0,,0.009559556199125626,1.5656070873441448,-5.53219183819194e-05,False,116.0,False,False,False,False,,enpitsu,76561198039309853,25,-58.7599983215332,3666.330078125,17.049999237060547,-33.499999046325684,-10026.300048828125,2.5999999046325684,0.7999999821186066,0.0,0.0,255.0,128.0,False,0.016609530031408165,-1.5741579966715438,2.6003735865888825e-06,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,20.0,63.380001068115234,265.94000244140625,88.48999786376953,-1678.800048828125,-17071.199951171875,2214.7999572753906,4694.100036621094,1355.0999450683594,2525.399932861328,128.0,120.0,,0.6898455062443047,-1.2343654772533958,0.10337636293141267,True,4,3,False,0.0,False,
21,1419,36,False,False,1,5629.516131983433,-2675.260009765625,788.27001953125,278.5899963378906,11465.2001953125,22027.39990234375,14283.499755859375,5541.9000244140625,-1760.5000305175781,1478.800048828125,1.0,-0.22263194427857916,0.5354356285002456,0.3353521584363401,76561198039309853,enpitsu,25.0,-2752.909912109375,600.1199951171875,174.2100067138672,8885.2001953125,21155.2001953125,136.00000381469727,850.1999664306641,5421.9000244140625,-360.0,128.0,0.0,,-0.05412621540301832,1.7642313975203336,1.2769045219322084,1,94.0,False,False,2,True,,bf81d8692db,games5425898691,20.0,-3494.179931640625,-1371.1800537109375,17.010000228881836,13351.199951171875,12.000000476837158,7.599999904632568,-10.499999523162842,12.200000286102295,2243.6000061035156,255.0,255.0,,-0.008870838006220327,3.075075250448433,0.0005812285505804666,True,255.0,False,6,False,6,,♿ DerKrabbo ♿,76561198164411581,8,-1487.969970703125,4376.81982421875,17.020000457763672,3115.7998657226562,-9012.100219726562,1.1999999731779099,-0.5000000074505806,1.4000000059604645,2139.7999572753906,128.0,255.0,False,-0.00964943970764125,-1.9358243041385206,0.0001362222068421707,True,False,255.0,False,False,False,,El Rasho Macuin,76561198094309427,9.0,-1998.1500244140625,2128.929931640625,17.010000228881836,1841.1000061035156,12174.599609375,2.199999988079071,-0.0,-0.0,-2351.6000366210938,220.0,0.0,,-0.009538319685130863,1.7848957447031273,3.236164773197738e-06,True,4,4,False,,False,
22,1592,42,False,False,1,1668.6217389696828,1913.8699951171875,3817.7900390625,412.3299865722656,-3760.4000854492188,247.29999542236328,6182.8997802734375,4448.599853515625,4017.6998901367188,-260.2000045776367,1.0,0.6133617025852813,-0.014276769394114232,1.0521175095751338,bf81d8692db,games5425898691,20.0,1946.18994140625,3834.719970703125,280.1400146484375,-7462.1002197265625,16684.89990234375,-888.1999969482422,-2099.2999267578125,836.1000061035156,5014.2999267578125,255.0,128.0,,0.3169289263394829,-1.2085774355260224,2.391876835252332,7,87.0,False,False,8,True,,76561198039309853,enpitsu,25.0,3138.010009765625,1915.02001953125,85.69999694824219,4790.899963378906,-20988.5009765625,-154.7000026702881,5473.800048828125,460.29998779296875,274.50000762939453,128.0,128.0,False,1.0062801195422457,1.4078149286353516,3.047517588178134,True,0.0,False,4,False,4,,♿ DerKrabbo ♿,76561198164411581,8,-17.329999923706055,5330.9501953125,17.200000762939453,4463.699951171875,-2347.2000122070312,-23.80000114440918,-118.00000190734863,-3.6000001430511475,4.600000083446503,255.0,128.0,False,-0.014015924455753677,-2.6552964668198724,0.0080347705086582,True,False,255.0,False,False,False,,El Rasho Macuin,76561198094309427,10.0,1561.0799560546875,5074.39013671875,78.12000274658203,-10142.2998046875,-1268.0999755859375,-2005.2999877929688,-1969.7999572753906,2079.199981689453,-1691.4999389648438,128.0,0.0,False,-0.059421496996958076,-0.03419869516023667,-0.9547861783436375,True,6,6,False,237.0,False,
23,1646,44,False,False,0,8966.157548016641,-1226.0699462890625,-3820.080078125,384.70001220703125,-13467.099609375,25280.30029296875,3455.10009765625,3168.800048828125,881.1000061035156,-1760.7000732421875,0.0,0.08871703342662289,-0.1620278052691014,1.7562679873458098,76561198164411581,♿ DerKrabbo ♿,8.0,-1133.6500244140625,-3968.570068359375,304.8399963378906,-6429.000244140625,15862.900390625,777.9000091552734,-4672.099914550781,-1537.8999328613281,2460.7000732421875,255.0,128.0,False,0.26192774314541495,1.8766787440200858,0.23641699346676623,3,164.0,False,False,4,True,,76561198094309427,El Rasho Macuin,9.0,-1214.510009765625,-4783.06005859375,17.010000228881836,3008.0999755859375,3145.7998657226562,2.800000011920929,4.900000095367432,-0.5000000074505806,2024.7999572753906,251.0,255.0,True,0.009657011889970988,0.7369115162481458,-0.00016346740942428328,True,233.8652904674571,True,8,False,6,,enpitsu,76561198039309853,25,-3035.6298828125,974.4400024414062,17.049999237060547,11910.400390625,-3083.9999389648438,3.3000001311302185,0.19999999552965164,0.0,-2215.2000427246094,128.0,0.0,False,0.016840868636626743,-0.31137797607417417,-3.847652684848103e-05,True,False,255.0,False,4,4,,games5425898691,bf81d8692db,20.0,-1783.0400390625,-4786.97998046875,16.8700008392334,-6294.0997314453125,11099.49951171875,42.10000038146973,-99.70000267028809,60.300002098083496,-2086.0000610351562,255.0,0.0,,0.006497642580182067,2.05039090125491,-0.005566473441680145,True,8,8,False,49.422090512450026,True,
24,1681,46,False,False,1,4890.636703665329,2946.239990234375,699.8599853515625,290.2300109863281,9608.499755859375,28508.00048828125,893.3000183105469,-2079.600067138672,-605.099983215332,-3305.8999633789062,1.0,0.009197482974585952,-0.5100611648522251,0.5233505756706887,76561198039309853,enpitsu,25.0,2916.39990234375,485.8500061035156,241.6300048828125,2495.500030517578,15740.999755859375,1480.2000427246094,4873.0999755859375,2388.6000061035156,-892.6000213623047,255.0,255.0,,0.42647691508439256,2.2717021475830177,0.17069905738290203,5,201.0,False,False,6,True,,bf81d8692db,games5425898691,20.0,2039.06005859375,2492.239990234375,17.0,2602.5,-22025.70068359375,3.1999999284744263,-0.0,-0.3999999910593033,0.0,255.0,128.0,,-0.009602312595304441,-1.688432064564833,-5.361411372166863e-05,True,0.0,False,8,False,8,,♿ DerKrabbo ♿,76561198164411581,8,1954.0899658203125,1952.280029296875,116.97000122070312,6423.900146484375,-15818.499755859375,-4817.0001220703125,1531.3999938964844,522.9000091552734,674.1000366210938,255.0,255.0,,0.19615135588069246,-1.8170634285858216,0.22990105746511358,True,False,164.0,False,4,4,,El Rasho Macuin,76561198094309427,9.0,886.6199951171875,3250.679931640625,17.010000228881836,-1845.5000305175781,-15663.00048828125,2.3000000417232513,-0.0,0.9000000357627869,2632.6998901367188,235.0,255.0,False,-0.009575011699316049,-1.5691418981364822,9.889198901612827e-05,True,8,6,False,181.0,False,
25,1756,48,False,False,0,10258.964001137674,-2372.340087890625,-5012.18017578125,655.8499755859375,21478.20068359375,6870.9002685546875,3091.4999389648438,-4664.599914550781,2845.7998657226562,-2478.300018310547,0.0,-0.32773792888825726,-1.678164941637427,-0.6082489376441488,76561198094309427,El Rasho Macuin,9.0,-2551.469970703125,-5103.990234375,584.97998046875,13952.19970703125,-195.20000457763672,11496.300048828125,-305.79999923706055,95.50000190734863,501.19998931884766,255.0,128.0,False,-0.6844768230785013,-0.01940492647381351,-1.5692302525911368,6,46.744215103887775,True,False,8,True,,76561198164411581,♿ DerKrabbo ♿,8.0,-2977.18994140625,-3798.340087890625,17.010000228881836,8398.900146484375,-12791.99951171875,2.0999999344348907,-1.5999999642372131,2.5,829.4000244140625,255.0,128.0,False,0.009590147086353768,-0.928291941510565,-0.00016160244106950294,True,130.0,False,4,False,4,,enpitsu,76561198039309853,25,-1967.6600341796875,-4313.02978515625,17.030000686645508,17281.8994140625,3018.800048828125,5.600000023841858,-0.29999999329447746,-0.5999999865889549,1998.699951171875,255.0,0.0,,0.016827286206829134,0.243370378895304,4.1396121767372743e-05,True,False,145.0,False,6,6,,games5425898691,bf81d8692db,20.0,-3237.610107421875,3209.889892578125,17.0,664.7000122070312,21207.19970703125,3.3000001311302185,0.0,0.0,-0.09999999776482582,255.0,128.0,,0.009606656178147228,1.5394169923526098,1.8700164519454393e-06,True,8,8,False,0.0,False,
26,1799,50,False,False,1,2155.507972597199,-923.719970703125,3984.64990234375,340.5,-12565.0,4463.999938964844,-3450.10009765625,1944.1999816894531,651.9000244140625,-5638.599853515625,1.0,0.1824985607325535,-0.35193432109302736,1.7667143582951828,76561198039309853,enpitsu,25.0,-1029.8399658203125,3893.75,351.9200134277344,-21687.60009765625,4533.399963378906,-3.400000035762787,-4876.199951171875,1623.699951171875,1958.3999633789062,255.0,0.0,,0.14530736654923368,0.43604652879829575,1.263309174202841,7,77.0,False,False,8,True,,bf81d8692db,games5425898691,20.0,652.6400146484375,-4336.06005859375,17.0,-22863.1005859375,2495.500030517578,3.1999999284744263,0.5999999865889549,-0.0,-0.09999999776482582,255.0,128.0,,-0.00959301994872434,0.10874394493168019,5.599415913119037e-05,True,193.0,False,8,False,8,,♿ DerKrabbo ♿,76561198164411581,8,627.489990234375,4877.81982421875,17.010000228881836,-18001.099853515625,2658.699951171875,2.0999999344348907,-0.5000000074505806,-0.0,0.0,255.0,128.0,False,-0.009586340444946963,0.14662958154474387,-6.0370591670569736e-05,True,False,99.0,False,4,4,,El Rasho Macuin,76561198094309427,9.0,-300.29998779296875,4656.240234375,302.44000244140625,-21580.0,-1935.5000305175781,-528.6000061035156,-1931.0000610351562,-4665.899963378906,2179.4000244140625,216.0,11.0,True,-0.11423038482744453,-1.151344544535965,1.5209942128524123,True,10,7,False,27.0,False,
