,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
10,755,21,False,False,1,2406.8453623676364,1669.5799560546875,2860.860107421875,227.0399932861328,-2871.0000610351562,3547.60009765625,6910.3997802734375,-3790.7998657226562,-3216.9000244140625,376.5999984741211,1.0,0.17505149158686478,1.441129047826487,-1.6730401477880694,5390056680315292618,TFB_Xotik,9.0,1713.050048828125,2882.89990234375,93.58999633789062,2465.0999450683594,3244.1000366210938,1623.0999755859375,-212.60000228881836,-3497.0999145507812,-4239.599914550781,129.0,105.0,,0.6881866129262374,1.9716289554168838,0.09901007637836239,False,12,11,False,145.0,False,,3050927307804883347,TFB_Zenst,7.0,977.0800170898438,9.149999618530273,17.059999465942383,-930.8999633789062,14068.800048828125,1.5999999642372131,-0.0,-0.19999999552965164,71.90000057220459,231.0,135.0,,-0.01677591164670538,1.5068124576616677,7.124191753050526e-05,True,92.0,False,8,10,4,,enpitsu,76561198039309853,24.0,1499.06005859375,1721.239990234375,17.059999465942383,-5530.30029296875,21775.10009765625,1.5999999642372131,0.19999999552965164,0.7000000029802322,-413.3000183105469,255.0,128.0,,-0.016806588915955035,1.3562078977161236,0.00012968354101703785,True,8,2,4,171.0,False,,games5425898691,bf81d8692db,20.0,2029.010009765625,4968.77001953125,20.040000915527344,-6554.1998291015625,7662.1002197265625,903.7999725341797,2548.8999938964844,385.29998779296875,1962.8999328613281,0.0,244.0,,0.07787221989969535,0.8374164822917057,-0.06603666443848995,True,193.0,False,12,False,12,
11,809,23,False,False,0,8644.284952219245,-1118.5400390625,-3501.419921875,310.9599914550781,2906.300048828125,24757.60009765625,2109.199981689453,2791.300048828125,1225.999984741211,5167.60009765625,0.0,-0.10313302742018994,2.9261316426233432,1.0961416911753128,bf81d8692db,games5425898691,20.0,-1110.010009765625,-3653.93994140625,214.44000244140625,5644.69970703125,15411.099853515625,-469.90001678466797,2554.4000244140625,3611.7999267578125,3267.9000854492188,255.0,5.0,,-0.3017112747886753,1.700055850721929,1.2092551414004007,True,14,13,False,142.8569462248074,True,,76561198039309853,enpitsu,24.0,127.61000061035156,-5074.009765625,17.059999465942383,1438.699951171875,-8172.80029296875,1.8000000715255737,-4.900000095367432,0.19999999552965164,-1928.3000183105469,255.0,0.0,False,0.016736586285945432,-3.1119165973244107,-0.0003505473682448649,True,232.0,False,4,8,2,,TFB_Xotik,5390056680315292618,9.0,-1163.8900146484375,-3415.6201171875,139.27000427246094,15305.999755859375,2161.0000610351562,1387.1000671386719,-4095.1998901367188,3225.4000854492188,-1753.5000610351562,255.0,242.0,,0.005048555218883081,-0.15844889287522654,-0.7014778673258781,True,14,False,13,110.0,False,,TFB_Zenst,3050927307804883347,7.0,-1436.3599853515625,-2309.75,17.059999465942383,-11201.700439453125,-342.90000915527344,2.3000000417232513,0.0,-0.09999999776482582,-2388.3999633789062,255.0,3.0,,0.016698234661096014,3.1171794469592955,-1.5005050978004593e-05,True,73.0,False,10,4,8,
12,905,26,False,False,1,8989.98717514926,627.6099853515625,-3845.97998046875,95.41000366210938,9920.10009765625,-19890.899658203125,593.8999938964844,5652.9998779296875,-829.1000366210938,1831.7999267578125,1.0,1.1127012449369753,1.9098482099228014,0.8047100098798508,3050927307804883347,TFB_Zenst,8.0,440.3699951171875,-3718.5,111.94000244140625,9669.099731445312,-19913.1005859375,-153.1999969482422,-775.5999755859375,5444.1998291015625,90.10000228881836,128.0,255.0,,-0.11607139128341684,-1.5988119662281493,-2.424338193655216,False,12,9,4,31.0,False,,5390056680315292618,TFB_Xotik,9.0,-3787.68994140625,-673.4400024414062,17.030000686645508,-3307.60009765625,-22161.79931640625,5.299999713897705,-0.0,-0.9000000357627869,307.8000068664551,255.0,129.0,,-0.01677414062940718,-1.4510220606639779,-0.00017271476074971659,True,255.0,False,14,14,False,,enpitsu,76561198039309853,24.0,-149.55999755859375,-402.9100036621094,17.059999465942383,-1201.1000061035156,-22968.60107421875,1.4000000059604645,-0.0,0.3999999910593033,0.0,255.0,255.0,,-0.016783925672548012,-1.518532763583127,3.4436522137834895e-05,True,8,2,4,149.0,False,,games5425898691,bf81d8692db,19.0,296.1000061035156,-3403.419921875,16.989999771118164,6363.800048828125,-21354.19921875,4.799999892711639,0.09999999776482582,-0.5999999865889549,4.1999998688697815,255.0,128.0,,-0.009599765378029673,-1.8611513743504104,-5.3747004562973506e-05,True,0.0,False,14,False,14,
13,912,27,False,False,1,9431.44441304576,849.5599975585938,-4291.330078125,93.80999755859375,9590.10009765625,-19394.000244140625,401.30001068115234,5782.8997802734375,-98.90000343322754,1595.8999633789062,1.0,0.7436220253713891,-1.6462784396720975,-2.29203313486139,3050927307804883347,TFB_Zenst,8.0,690.22998046875,-4234.25,107.91000366210938,9670.0,-20042.80029296875,-152.5,-971.8000030517578,5413.0999755859375,-53.69999885559082,255.0,255.0,,0.1611329278652641,-1.6540950023626921,1.9105991692529924,True,12,9,4,31.0,False,,5390056680315292618,TFB_Xotik,9.0,-3846.27001953125,-1211.2900390625,18.989999771118164,-1887.2999572753906,-22299.69970703125,103.00000190734863,57.69999980926514,331.3999938964844,399.70001220703125,255.0,175.0,,-0.01332962644310533,-1.4843277513559627,-0.06114513229240796,True,255.0,False,14,14,False,,enpitsu,76561198039309853,24.0,-152.24000549316406,-956.5900268554688,17.059999465942383,2548.8999938964844,-22636.201171875,2.0000000298023224,-0.0,1.2999999523162842,1813.0999755859375,255.0,255.0,,-0.01676806461698606,-1.7378877894597407,0.00017146683533588087,True,8,2,4,149.0,False,,games5425898691,bf81d8692db,19.0,466.6700134277344,-3932.830078125,16.989999771118164,8426.699829101562,-20504.49951171875,5.0,-0.19999999552965164,0.5999999865889549,1673.699951171875,255.0,255.0,,-0.009593947166699429,-2.003479697400962,0.0001713158195838201,True,0.0,False,14,False,14,
14,923,27,False,False,1,10174.508248015725,1259.8599853515625,-5028.0,148.72000122070312,11319.89990234375,-1931.6999816894531,10917.099609375,4804.89990234375,1181.1000061035156,-3393.599853515625,1.0,-1.0697168455530686,2.518027563433965,-0.03664719475236265,3050927307804883347,TFB_Zenst,8.0,1078.0699462890625,-5036.7001953125,77.55000305175781,3707.0999145507812,712.2000122070312,-431.8000030517578,-5092.900085449219,74.29999828338623,-2075.0999450683594,255.0,255.0,,0.6094544015335358,-2.2223425779892243,0.1884824093799619,True,12,10,4,31.0,False,,5390056680315292618,TFB_Xotik,9.0,-3822.570068359375,-1971.06005859375,17.799999237060547,2314.600067138672,-22127.39990234375,-110.60000419616699,49.80000019073486,-389.59999084472656,41.99999809265137,255.0,128.0,,-0.023262423890495813,-1.6817827841522321,-0.025179350650004317,True,255.0,False,14,14,False,,enpitsu,76561198039309853,24.0,294.45001220703125,-1744.3800048828125,17.059999465942383,17050.10009765625,-12367.80029296875,2.0000000298023224,0.09999999776482582,-0.0,2069.4000244140625,255.0,255.0,,-0.01676929794388253,-2.592977159412168,-1.6819971335570424e-05,True,8,2,4,179.0,False,,games5425898691,bf81d8692db,19.0,1013.510009765625,-4641.77001953125,16.989999771118164,13050.0,-16835.699462890625,5.099999904632568,1.0999999940395355,-1.4000000059604645,-1828.800048828125,255.0,0.0,,-0.009583620703849905,-2.175240758642473,-0.00018476415494112828,True,0.0,False,14,False,14,
15,1051,32,False,False,1,8611.035336112796,3543.68994140625,-3053.8798828125,94.88999938964844,-2126.6000366210938,5671.5997314453125,246.70000076293945,-5232.60009765625,-1962.2000122070312,-2183.8999938964844,1.0,-0.8023824936635522,-2.1498035408075964,1.2096719653447396,3050927307804883347,TFB_Zenst,7.0,3719.2099609375,-2984.050048828125,14.720000267028809,-13726.099853515625,3170.0,414.0999984741211,98.19999694824219,-446.3999938964844,457.09999084472656,255.0,163.0,,0.012548602030774613,0.22686647136746518,0.013630412845049941,False,12,10,4,193.0,False,,5390056680315292618,TFB_Xotik,9.0,-215.6300048828125,-5176.89990234375,17.049999237060547,-4890.400085449219,-5632.60009765625,2.8999999165534973,4.799999892711639,4.300000071525574,-1013.4999847412109,0.0,128.0,,-0.01692783992368856,2.4060603568786267,7.590473086389929e-05,True,255.0,False,14,14,False,,enpitsu,76561198039309853,24.0,3510.72998046875,-1468.4200439453125,17.059999465942383,-3640.10009765625,-18292.099609375,-3.6000001430511475,0.7000000029802322,-0.0,0.0,128.0,0.0,False,-0.016743336724071637,-1.374342328973143,-1.672997290060751e-06,True,8,2,4,164.0,False,,games5425898691,bf81d8692db,19.0,3196.699951171875,-703.5800170898438,29.68000030517578,-1205.8000183105469,18799.69970703125,3133.3999633789062,1.2999999523162842,4.799999892711639,65.0,255.0,128.0,,-0.009639893463766496,1.4994595883556177,-0.0001522443791615354,False,0.0,False,17,False,16,
16,1082,33,False,True,0,2141.1921128761387,-1921.97998046875,3260.6201171875,220.24000549316406,22279.3994140625,17416.8994140625,6887.19970703125,4913.500061035156,759.3000030517578,-855.1000213623047,0.0,0.6290378979024884,2.11094867191678,0.8307086307438158,76561198039309853,enpitsu,24.0,-2112.10009765625,3037.030029296875,113.75,15931.300048828125,15638.299560546875,3631.199951171875,-1.899999976158142,0.0,512.9000091552734,128.0,128.0,False,0.017229098908337917,0.962558740746588,-0.002328864447889211,True,10,4,2,113.0,False,,bf81d8692db,games5425898691,19.0,-3137.449951171875,-1725.0999755859375,87.18000030517578,488.49998474121094,-22784.69970703125,-1895.8000183105469,2322.5,-94.30000305175781,-197.5,255.0,128.0,,-0.3802255128712555,-1.4835743363240828,-0.1271532073328949,False,0.0,False,18,18,False,,TFB_Xotik,5390056680315292618,9.0,211.6699981689453,5105.66015625,17.040000915527344,-43.80000114440918,-139.60000038146973,4.1999998688697815,-0.9000000357627869,2.0000000298023224,-1.5000000596046448,194.0,128.0,,0.01679442772513529,-2.207045742649392,6.81715400379267e-05,True,14,False,14,234.0,False,,TFB_Zenst,3050927307804883347,7.0,-2076.530029296875,3261.8701171875,88.44000244140625,19859.000244140625,-1317.2999572753906,3021.6000366210938,4209.700012207031,3538.2998657226562,-91.00000381469727,128.0,50.0,,0.25091452366651,0.12541090926512646,0.4284710888455395,False,171.0,False,14,4,11,
17,1179,36,False,False,1,9506.089081657803,821.8400268554688,-4365.7998046875,140.07000732421875,3994.8001098632812,9450.700073242188,1342.2000122070312,1992.2000122070312,1065.4000091552734,2654.2001342773438,1.0,-0.19762915264552938,-1.271170301412161,-1.6014039399737399,5390056680315292618,TFB_Xotik,9.0,865.6599731445312,-4433.52978515625,16.079999923706055,7064.7998046875,9152.80029296875,-319.89999771118164,-658.0000305175781,-1077.7999877929688,751.9000244140625,158.0,128.0,,-0.01520983426138899,2.18864003826063,-0.04385113973406564,True,14,14,False,234.0,False,,3050927307804883347,TFB_Zenst,7.0,152.02999877929688,-5046.080078125,17.049999237060547,11963.199462890625,3691.4999389648438,3.400000035762787,0.5000000074505806,-0.09999999776482582,1674.1000366210938,235.0,255.0,,-0.016741669843661645,2.8358691517684687,0.00028125624867412526,True,202.0,False,12,14,4,,enpitsu,76561198039309853,25.0,-713.8800048828125,-5845.2998046875,53.880001068115234,6095.10009765625,4313.599853515625,-2015.8999633789062,2623.699951171875,697.3000335693359,1620.8999633789062,255.0,128.0,False,-0.2139208794678058,2.470185682799525,-0.37162611404182855,True,10,2,4,91.00560856378206,True,,games5425898691,bf81d8692db,19.0,1750.219970703125,1089.7900390625,17.010000228881836,17036.199951171875,-13479.599609375,2.3000000417232513,0.19999999552965164,-0.09999999776482582,11.699999570846558,255.0,128.0,,-0.00959465482478228,-2.4737567038324517,-4.509132829732442e-05,True,162.0,False,18,False,18,
18,1191,37,False,False,1,9122.71420507745,980.7999877929688,-3982.320068359375,142.3300018310547,1290.3999328613281,10116.199951171875,1303.6000061035156,-151.09999656677246,3972.0999145507812,2602.7999877929688,1.0,-1.0353891057244513,-2.127732141655264,-2.0395305437738167,5390056680315292618,TFB_Xotik,9.0,1016.6699829101562,-4055.699951171875,17.049999237060547,-285.10000228881836,8710.599975585938,3.4999999403953552,-0.29999999329447746,1.0000000149011612,2227.100067138672,128.0,214.0,,-0.016819780406858643,1.5040199399653607,-7.944507955820281e-05,True,14,14,False,234.0,False,,3050927307804883347,TFB_Zenst,7.0,539.6799926757812,-4703.3798828125,17.049999237060547,4660.0,11706.300048828125,3.400000035762787,-0.0,-0.0,2340.2000427246094,252.0,255.0,,-0.016727508818371404,1.886947314229779,6.7348029608141605e-06,True,202.0,False,12,14,4,,enpitsu,76561198039309853,24.0,-372.760009765625,-5518.2001953125,23.489999771118164,8973.300170898438,10651.8994140625,-414.90001678466797,-7.200000286102295,66.50000095367432,1667.2999572753906,255.0,128.0,False,-0.04685226671802729,2.2610155379557533,-0.02459042006569995,True,10,2,4,53.45256767221678,True,,games5425898691,bf81d8692db,19.0,2456.699951171875,499.5899963378906,17.010000228881836,14295.0,-15883.199462890625,2.5,1.0999999940395355,-0.3999999910593033,-1820.8999633789062,128.0,0.0,,-0.009593444482526345,-2.246395864814401,-0.00012350939647508722,True,193.0,False,18,False,18,
19,1202,37,False,False,1,8693.168185585931,1038.510009765625,-3552.0,141.57000732421875,2826.0000610351562,11629.200439453125,388.49998474121094,1315.0999450683594,1599.1999816894531,2772.0001220703125,1.0,-0.5645193229707701,-0.9644218946371085,1.5150142694111088,5390056680315292618,TFB_Xotik,9.0,996.27001953125,-3667.47998046875,17.030000686645508,693.4999847412109,11810.50048828125,1.0999999940395355,0.09999999776482582,0.5000000074505806,-414.7999954223633,255.0,127.0,,-0.01673246571090562,1.6589627245783751,0.000170696092241319,True,14,14,False,215.21984511293394,True,,3050927307804883347,TFB_Zenst,7.0,597.6799926757812,-4165.77978515625,17.049999237060547,340.99998474121094,13021.099853515625,2.800000011920929,-0.0,0.9000000357627869,9.300000071525574,181.0,128.0,,-0.016754780972554922,1.5957348219059397,-7.92205427673042e-05,True,202.0,False,12,14,4,,enpitsu,76561198039309853,24.0,-62.880001068115234,-4918.9501953125,17.020000457763672,7019.0997314453125,16523.299560546875,2.800000011920929,-2.5999999046325684,0.29999999329447746,12.799999713897705,255.0,255.0,False,-0.01664317642569725,1.971040348851566,3.3973443819860415e-05,True,10,2,4,18.977152688528918,True,,games5425898691,bf81d8692db,19.0,2731.47998046875,-130.41000366210938,17.010000228881836,1752.1000671386719,-20790.30029296875,0.29999999329447746,-0.0,-0.0,-2002.8999328613281,255.0,0.0,,-0.009582695804521984,-1.5791939833857367,-1.317046613163345e-05,True,171.02293332674174,True,18,False,18,
20,1220,38,False,False,1,7913.416750276892,1382.469970703125,-2758.449951171875,156.77999877929688,9664.89990234375,11275.30029296875,2184.1000366210938,-305.5999946594238,-567.599983215332,3168.2998657226562,1.0,-1.1637322493022833,-2.699312177285303,1.1716087158376542,5390056680315292618,TFB_Xotik,9.0,1269.0999755859375,-2793.93994140625,43.20000076293945,8217.5,11552.60009765625,3056.099853515625,-473.80001068115234,1499.2999267578125,-2383.5000610351562,255.0,11.0,,-0.13102330804051338,2.288433621964744,0.09483602819857852,True,16,14,False,233.0,False,,3050927307804883347,TFB_Zenst,7.0,440.69000244140625,-3326.3701171875,17.049999237060547,-6297.0001220703125,12024.100341796875,2.800000011920929,-0.5000000074505806,1.0000000149011612,63.89999866485596,255.0,128.0,,-0.01674818064329945,1.0805795904065882,-0.00011255654788476797,True,202.0,False,12,14,4,,enpitsu,76561198039309853,24.0,166.6300048828125,-3575.389892578125,17.020000457763672,5749.1998291015625,22269.7998046875,2.800000011920929,0.19999999552965164,0.9000000357627869,-1863.800048828125,255.0,0.0,False,-0.0167941789554631,1.883040023789371,-0.00012555907752032772,True,10,2,4,0.0,False,,games5425898691,bf81d8692db,20.0,2016.0,-1399.7099609375,17.010000228881836,-15690.0,-16744.7998046875,2.3999999463558197,-0.0,-0.0,1395.2999877929688,255.0,255.0,,-0.009594633288432823,-0.8409184184320218,0.00023014217370533215,True,136.0,False,18,False,18,
21,1224,38,False,False,1,7762.957773612568,1527.739990234375,-2597.2099609375,186.38999938964844,15477.7001953125,12376.500244140625,4789.5001220703125,997.9000091552734,-3110.7998657226562,2221.999969482422,1.0,-1.0347989483970286,-3.1285193509392957,1.1684045019555591,5390056680315292618,TFB_Xotik,9.0,1450.3800048828125,-2608.1201171875,83.66000366210938,13340.699462890625,11719.69970703125,1741.3999938964844,-478.69998931884766,5430.5999755859375,-726.9999694824219,255.0,74.0,,-0.8021144573566906,2.428774022214206,0.45321292964755805,True,16,15,False,233.0,False,,3050927307804883347,TFB_Zenst,7.0,381.9800109863281,-3215.780029296875,17.049999237060547,-6470.4998779296875,12097.60009765625,2.800000011920929,-0.3999999910593033,0.7000000029802322,16.00000023841858,213.0,128.0,,-0.01675386685201907,1.07757364874417,-7.812280332572588e-05,True,202.0,False,12,14,4,,enpitsu,76561198039309853,24.0,300.6600036621094,-3229.969970703125,17.030000686645508,6291.099853515625,13725.30029296875,7.599999904632568,9.399999976158142,11.100000143051147,-3565.7000732421875,255.0,128.0,False,-0.013887238228965072,2.299662586051812,-0.0022762495348133795,True,10,2,4,0.0,False,,games5425898691,bf81d8692db,20.0,1800.1700439453125,-1687.68994140625,24.510000228881836,-11307.80029296875,-19562.2998046875,3040.0,-0.0,-0.0,1922.7000427246094,255.0,255.0,,-0.009583591928513857,-1.1181583292971715,7.150579003683688e-05,True,136.0,False,19,False,18,
22,1277,40,False,False,1,6152.608241337929,3517.090087890625,-426.3699951171875,126.48999786376953,1749.6000671386719,15048.00048828125,2767.39990234375,-370.09998321533203,-5966.300048828125,-515.2000045776367,1.0,-0.9625004972973048,-2.08111506197036,-2.942008332968665,5390056680315292618,TFB_Xotik,9.0,3419.179931640625,-595.510009765625,17.049999237060547,3149.8001098632812,11983.199462890625,3.3000001311302185,-0.29999999329447746,-2.3000000417232513,-1225.999984741211,255.0,16.0,,-0.016732723542682636,1.8108754648418486,-0.0003583273254814515,True,16,16,False,255.0,False,,3050927307804883347,TFB_Zenst,7.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,24.0,1782.6600341796875,-789.8900146484375,98.76000213623047,5909.2999267578125,18378.599853515625,-154.7000026702881,-5272.39990234375,1565.5999755859375,6.3999998569488525,128.0,128.0,False,1.043314776167575,-1.2841604662183992,3.1392423684787145,True,12,2,6,0.0,False,,games5425898691,bf81d8692db,20.0,1771.030029296875,-5103.81005859375,224.9499969482422,10241.700439453125,129.49999809265137,4775.0,310.6999969482422,2288.699951171875,-35.39999961853027,255.0,255.0,,0.419800545161555,3.1388917298679333,-1.5942391453279678,True,136.0,False,20,False,20,
23,1308,41,False,False,1,4661.0521887,3575.800048828125,1326.3299560546875,93.0999984741211,-5222.19970703125,19235.6005859375,646.9999694824219,-1618.0999755859375,-2348.800048828125,-4475.0,1.0,-1.2518755637415921,-0.7042323028508607,2.638880814612324,5390056680315292618,TFB_Xotik,9.0,3677.469970703125,1149.6600341796875,16.969999313354492,-5680.10009765625,17615.6005859375,14.900000095367432,6.3999998569488525,2.5,-1263.1999969482422,255.0,21.0,,-0.017139375962136175,1.2606683967468522,-0.0003710469843629245,True,16,16,False,202.9457634264423,True,,3050927307804883347,TFB_Zenst,7.0,2304.0,-4608.0,39.709999084472656,-0.0,4.399999976158142,-540.9999847412109,-0.0,-0.0,-124.89999771118164,143.0,,,-7.629362114687961e-06,1.5766014347276645,-2.21448449223127e-08,True,85.0,False,False,False,False,,enpitsu,76561198039309853,24.0,2401.320068359375,1214.72998046875,17.049999237060547,5485.2001953125,18611.700439453125,2.8999999165534973,0.19999999552965164,-0.19999999552965164,0.0,255.0,128.0,False,-0.016798616236026177,1.8574001678593102,1.2056940112119025e-05,True,12,2,6,0.0,False,,games5425898691,bf81d8692db,20.0,3047.260009765625,-4359.77001953125,16.979999542236328,6513.499755859375,17420.899658203125,3.8999998569488525,-0.0,-0.3999999910593033,1930.7000732421875,255.0,245.0,,-0.009604009843216773,1.861568641270206,2.7992202794904427e-05,True,54.52753553339234,True,20,False,20,
24,1317,41,False,False,1,4036.0527162659855,3399.3701171875,1974.1099853515625,93.52999877929688,-5070.299987792969,18478.499755859375,44.20000076293945,-3114.7000122070312,-2585.4998779296875,-4428.699951171875,1.0,-0.8074384459485173,-1.4309063468285206,-1.1797671885850805,5390056680315292618,TFB_Xotik,9.0,3561.60009765625,1826.31005859375,17.020000457763672,-1878.800048828125,21660.6005859375,2.3999999463558197,-0.0,0.19999999552965164,-235.0,255.0,126.0,,-0.016794544203210866,1.496791383189039,4.91222170801409e-05,True,16,16,False,174.74640829845146,True,,3050927307804883347,TFB_Zenst,7.0,2305.030029296875,-4564.52978515625,16.829999923706055,64.89999771118164,3382.0999145507812,46.90000057220459,4.4999998807907104,0.7000000029802322,47.69999980926514,255.0,144.0,,-0.016816954305920964,1.5956732965528004,1.2084813451080829e-05,True,85.0,False,False,False,False,,enpitsu,76561198039309853,24.0,2588.68994140625,1850.6400146484375,17.049999237060547,5485.2001953125,18611.700439453125,2.8999999165534973,0.19999999552965164,-0.19999999552965164,0.0,255.0,128.0,False,-0.016798616236026177,1.8574001678593102,1.2056940112119025e-05,True,14,2,6,0.0,False,,games5425898691,bf81d8692db,20.0,3163.639892578125,-3683.969970703125,16.979999542236328,2072.5999450683594,21614.49951171875,3.700000047683716,0.29999999329447746,3.400000035762787,673.4999847412109,255.0,237.0,,-0.009602482820684132,1.662339582961397,4.8966693924740984e-05,True,229.98182359562128,True,20,False,20,
25,1331,42,False,False,1,3218.6213133664005,3156.929931640625,2849.2099609375,93.13999938964844,-4787.5,17125.999755859375,0.0,-4618.900146484375,-2270.0999450683594,-3084.1000366210938,1.0,-0.16883475133659162,-0.2224199158165789,1.072308630110376,5390056680315292618,TFB_Xotik,9.0,3399.389892578125,2941.6201171875,17.040000915527344,-7764.7998046875,16890.10009765625,4.600000083446503,-1.7000000178813934,-1.4000000059604645,1836.6000366210938,64.0,253.0,,-0.01718686931572227,1.068698966525137,2.8457939902756017e-05,True,16,16,False,188.0,False,,3050927307804883347,TFB_Zenst,7.0,2182.070068359375,-4317.22998046875,17.059999465942383,-6075.9002685546875,4812.60009765625,2.0999999344348907,-0.0,-0.0,2454.600067138672,255.0,255.0,,-0.016661235876707047,0.6560089448904776,1.1811465454898624e-05,False,85.0,False,False,False,False,,enpitsu,76561198039309853,24.0,2889.39990234375,2830.610107421875,123.95999908447266,11793.499755859375,15710.999755859375,844.5999908447266,-2676.9000244140625,2085.500030517578,-4328.299865722656,128.0,0.0,False,-1.03013012780802,2.1042346285115174,-0.12907374605048583,True,14,2,7,0.0,False,,games5425898691,bf81d8692db,20.0,3134.080078125,-2582.3798828125,96.02999877929688,-1331.199951171875,22901.99951171875,-34.90000009536743,-5463.699951171875,-630.4000091552734,18.899999856948853,255.0,129.0,,-1.4396945023334928,1.4947702790579254,-0.03848921033527893,True,224.0,False,22,False,21,
26,1333,42,False,False,0,8404.475570770048,-3134.949951171875,-2960.760009765625,95.02999877929688,-13767.60009765625,-14465.10009765625,1760.0,4855.799865722656,3457.2000122070312,684.5999908447266,0.0,0.28335373928788693,0.13001989136369482,1.4266152635261335,76561198039309853,enpitsu,24.0,-2986.070068359375,-2961.840087890625,128.19000244140625,-10325.10009765625,-16063.699951171875,42.69999980926514,-986.6000366210938,-4518.699951171875,-2976.099853515625,128.0,0.0,False,1.1644863027794885,-2.1333507613017835,0.45055047148095007,True,14,7,2,0.0,False,,bf81d8692db,games5425898691,20.0,-3121.8701171875,2372.449951171875,94.68000030517578,1329.1999816894531,-22891.69921875,-168.1999969482422,5463.499755859375,632.0000076293945,19.600000381469727,255.0,128.0,,1.0385972065129634,1.6966720340546602,-3.1342720651888714,True,224.0,False,21,22,False,,TFB_Xotik,5390056680315292618,9.0,-3399.389892578125,-2941.6201171875,17.040000915527344,7764.7998046875,-16890.10009765625,4.600000083446503,1.7000000178813934,1.4000000059604645,1836.6000366210938,64.0,253.0,,0.01718686931572227,-1.068698966525137,2.8457939902756017e-05,True,16,False,16,188.0,False,,TFB_Zenst,3050927307804883347,7.0,-2119.3701171875,4278.669921875,17.059999465942383,7445.2001953125,-3630.7000732421875,2.199999988079071,-0.09999999776482582,0.09999999776482582,2475.8999633789062,255.0,224.0,,0.016672888858877723,-0.4297584061646465,1.1107577268236417e-05,False,85.0,False,False,False,False,
