,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
45,2665,72,False,False,0,5020.250960331838,-140.4499969482422,176.92999267578125,92.33999633789062,-738.6000061035156,1043.7999725341797,0.0,-1143.8999938964844,-809.4999694824219,541.1999893188477,0.0,-0.018430145473884586,1.6072551722861075,-2.603030772839363,4494689699271527630,diegoagds13,11.0,-335.6700134277344,-53.029998779296875,17.010000228881836,3026.199951171875,4525.0,2.3999999463558197,0.7999999821186066,0.5999999865889549,-2222.100067138672,255.0,0.0,,0.009526240107568858,1.0160638693753965,-8.647444959215563e-05,True,4,False,22.0,False,4,,7161128909422019723,perovich03,9.0,-97.61000061035156,-2478.340087890625,17.049999237060547,-1165.8000183105469,16525.799560546875,2.5,-0.29999999329447746,0.0,0.09999999776482582,255.0,128.0,,0.0167494539771392,1.6412496162441625,2.3772965538961754e-06,True,False,79.0,False,False,False,,enpitsu,76561198039309853,27.0,-165.1999969482422,332.29998779296875,17.020000457763672,-112.29999542236328,-8104.89990234375,3.100000023841858,0.09999999776482582,-0.09999999776482582,1748.8999938964844,255.0,255.0,,0.01665208190117729,-1.6146661541288336,0.0003672943872685192,True,2,False,2,0.0,False,,games5425898691,bf81d8692db,21.0,2219.699951171875,1875.56005859375,17.010000228881836,-20005.50048828125,-11348.00048828125,-0.29999999329447746,-2.8999999165534973,-1.5000000596046448,-501.1000061035156,255.0,128.0,,0.009598144143090502,-2.6635168381006626,0.00010130322097947028,True,False,False,False,159.0,False,
46,2666,72,False,False,1,5358.072106698506,139.5800018310547,-164.41000366210938,96.95999908447266,-1240.5000305175781,10200.700073242188,3462.3001098632812,3939.7000122070312,1764.7999572753906,-1377.2000122070312,1.0,-0.04794705064209628,-1.5838788758262368,-2.6308053393699407,76561198039309853,enpitsu,27.0,165.1999969482422,-332.29998779296875,17.020000457763672,112.29999542236328,8104.89990234375,3.100000023841858,-0.09999999776482582,0.09999999776482582,1748.8999938964844,255.0,255.0,,-0.01665208190117729,1.6146661541288336,0.0003672943872685192,True,2,False,0.0,False,2,,bf81d8692db,games5425898691,21.0,-2050.239990234375,-1785.56005859375,17.010000228881836,20481.39892578125,10440.899658203125,1.8000000715255737,-0.9000000357627869,-0.29999999329447746,-139.49999809265137,255.0,128.0,,-0.00958798332639275,2.685421354194149,0.00013769025655947133,True,False,159.0,False,False,False,,perovich03,7161128909422019723,9.0,97.61000061035156,2478.340087890625,17.049999237060547,1165.8000183105469,-16525.799560546875,2.5,0.29999999329447746,-0.0,0.09999999776482582,255.0,128.0,,-0.0167494539771392,-1.6412496162441625,2.3772965538961754e-06,True,False,False,False,79.0,False,,diegoagds13,4494689699271527630,11.0,330.30999755859375,45.40999984741211,21.979999542236328,-3277.7999877929688,-4580.0,2999.5999145507812,-1.4000000059604645,0.09999999776482582,-2250.2999877929688,255.0,0.0,,-0.009508478326416079,-0.9786890670519295,-7.659514831133967e-05,True,4,False,5,22.0,False,
47,2670,72,False,False,0,5178.907232906734,-83.72000122070312,25.190000534057617,152.36000061035156,13868.800048828125,-6269.69970703125,6003.2000732421875,-1146.500015258789,-1298.3999633789062,-5744.4000244140625,0.0,0.5088164002088945,1.1137529169216556,-2.955307789416352,4494689699271527630,diegoagds13,11.0,-277.0899963378906,22.149999618530273,71.51000213623047,3144.2001342773438,4080.8999633789062,3063.599853515625,1724.1000366210938,363.69998931884766,-5210.0,255.0,0.0,,-0.01557493780398711,0.5040791264643975,0.05910203802632257,True,4,False,22.0,False,6,,7161128909422019723,perovich03,9.0,-115.06999969482422,-2230.47998046875,17.049999237060547,-1165.8000183105469,16525.799560546875,2.5,-0.29999999329447746,0.0,0.09999999776482582,255.0,128.0,,0.0167494539771392,1.6412496162441625,2.3772965538961754e-06,True,False,79.0,False,False,False,,enpitsu,76561198039309853,27.0,-142.10000610351562,200.05999755859375,16.959999084472656,3022.2000122070312,-8046.7999267578125,23.09999942779541,11.200000047683716,-13.999999761581421,2505.399932861328,255.0,128.0,,0.0162760285254338,-1.179426154388958,-0.0010827310971644368,True,2,False,2,0.0,False,,games5425898691,bf81d8692db,21.0,1878.6600341796875,1700.3699951171875,17.010000228881836,-20647.19970703125,-10099.299926757812,1.899999976158142,0.7000000029802322,0.29999999329447746,-41.30000114440918,255.0,128.0,,0.009595589434257768,-2.6917329660958056,7.587768216791596e-05,True,False,False,False,159.0,False,
48,2722,74,False,False,0,7099.9844718249615,2473.3701171875,-1109.5699462890625,122.33000183105469,19891.99951171875,6959.1998291015625,1569.4000244140625,1928.0999755859375,-5670.3997802734375,-357.79998779296875,0.0,0.28818812981349906,2.4322593135263397,-2.8474403268520994,7161128909422019723,perovich03,9.0,2409.719970703125,-1214.550048828125,15.710000038146973,21738.1005859375,2508.5000610351562,-294.0999984741211,-729.3000030517578,901.2999725341797,-1033.0999755859375,255.0,,,0.04802662305591092,0.1311195099173119,-0.018862612659050423,True,False,False,,False,False,,4494689699271527630,diegoagds13,11.0,1061.1500244140625,-142.50999450683594,17.010000228881836,8231.799926757812,-6367.8997802734375,2.0999999344348907,1.0999999940395355,-0.7999999821186066,-772.6000213623047,255.0,126.0,,0.009537047474685806,-0.7133348113661828,0.00024042543977737096,True,6,53.0,False,False,6,,enpitsu,76561198039309853,27.0,2381.679931640625,-887.6099853515625,78.33000183105469,21396.4990234375,-7952.7001953125,-803.8999938964844,-765.8000183105469,3997.3001098632812,573.4000015258789,,255.0,,-1.0889808412061894,-0.08366167287731531,0.30605227081513314,True,4,False,4,,False,,games5425898691,bf81d8692db,21.0,1758.3199462890625,-446.4200134277344,17.010000228881836,13543.00048828125,3816.0000610351562,2.0000000298023224,0.9000000357627869,0.09999999776482582,78.4000015258789,255.0,,,0.009590279165310718,0.2856193305364911,-9.806054199939515e-05,True,False,False,False,159.0,False,
49,2723,74,False,False,1,5332.4084463807,-2570.929931640625,1088.4599609375,130.83999633789062,-18478.199462890625,11917.60009765625,3048.800048828125,2422.2999572753906,4916.099853515625,-2442.100067138672,1.0,-0.4517256634187265,-2.306993356313722,-3.1012689172886834,76561198039309853,enpitsu,27.0,-2578.110107421875,958.260009765625,67.69000244140625,-21558.89892578125,6295.0,-1481.9999694824219,4556.499938964844,-3080.1998901367188,22.200000286102295,,255.0,,0.7625885424668792,-0.09020960038555399,0.13707386081521908,True,4,False,,False,4,,bf81d8692db,games5425898691,21.0,-1882.3299560546875,410.44000244140625,17.010000228881836,-13519.89990234375,-3981.099853515625,2.0000000298023224,-0.7000000029802322,-0.09999999776482582,17.799999713897705,255.0,,,-0.009587327609314007,-0.289130140689399,-5.9871053173502124e-05,True,False,159.0,False,False,False,,perovich03,7161128909422019723,9.0,-2409.719970703125,1214.550048828125,15.710000038146973,-21738.1005859375,-2508.5000610351562,-294.0999984741211,729.3000030517578,-901.2999725341797,-1033.0999755859375,255.0,,,-0.04802662305591092,-0.1311195099173119,-0.018862612659050423,True,False,False,False,,False,,diegoagds13,4494689699271527630,11.0,-1061.1500244140625,142.50999450683594,17.010000228881836,-8231.799926757812,6367.8997802734375,2.0999999344348907,-1.0999999940395355,0.7999999821186066,-772.6000213623047,255.0,126.0,,-0.009537047474685806,0.7133348113661828,0.00024042543977737096,True,6,False,6,53.0,False,
50,2800,77,True,True,1,3640.2549598457317,-2364.179931640625,3520.530029296875,300.5899963378906,19484.000244140625,19220.699462890625,3292.2000122070312,1046.6000366210938,239.50000762939453,878.1999969482422,1.0,0.7143637516366276,-2.517395626378372,-2.978200213382126,bf81d8692db,games5425898691,21.0,-2508.219970703125,3446.47998046875,177.64999389648438,8786.599731445312,19555.999755859375,1180.6999969482422,2901.0000610351562,2745.1998901367188,-3694.8001098632812,255.0,8.0,,0.32654184826799737,2.4913937779574,0.2621241988282822,True,False,False,0.0,False,4,,76561198039309853,enpitsu,27.0,-3351.7099609375,403.2300109863281,17.059999465942383,9598.300170898438,9198.400268554688,-3.700000047683716,5.799999833106995,5.400000214576721,-1335.2000427246094,255.0,128.0,False,-0.016727915736408874,2.449864618808776,0.0002533072955192401,True,4,201.71714402014214,True,False,4,,perovich03,7161128909422019723,9.0,-2303.1201171875,4705.31982421875,17.049999237060547,16401.600341796875,2274.600067138672,2.5,-0.29999999329447746,0.09999999776482582,-485.9000015258789,128.0,128.0,,-0.016834226612903624,3.0480017345676957,0.00023206678630702813,True,False,False,False,255.0,False,,diegoagds13,4494689699271527630,11.0,-1306.4200439453125,3266.110107421875,17.010000228881836,5920.999755859375,12771.600341796875,2.0999999344348907,0.5000000074505806,1.5000000596046448,1086.9000244140625,255.0,214.0,,-0.009587148561822755,1.9984405066462276,0.000143291088339749,True,6,False,6,114.0,False,
51,3086,78,False,True,1,5171.855016371383,-2.950000047683716,46.869998931884766,92.05000305175781,-2775.10009765625,28866.69921875,1369.1999816894531,-2797.60009765625,-361.50001525878906,-1786.9999694824219,1.0,-0.006717846215475316,0.029626951630796147,0.046537478229611046,76561198039309853,enpitsu,27.0,12.210000038146973,-233.6699981689453,128.39999389648438,5019.89990234375,22320.400390625,2164.7000122070312,-3843.5000610351562,3559.2001342773438,-1676.1000061035156,255.0,0.0,,-0.7781319549424647,1.440164502021843,0.5178589826360349,True,1,False,31.0,False,2,,bf81d8692db,games5425898691,20.0,2851.340087890625,-4041.969970703125,17.010000228881836,20150.30029296875,-1105.5000305175781,2.3000000417232513,-0.19999999552965164,0.09999999776482582,1982.7999877929688,255.0,255.0,,-0.00957593525853327,3.12283422286726,3.0472021858511656e-05,True,False,255.0,False,False,False,,perovich03,7161128909422019723,9.0,24.049999237060547,117.5,230.86000061035156,7.5,-20668.1005859375,4503.599853515625,-421.50001525878906,-3.1999999284744263,6.299999952316284,255.0,128.0,,0.2460568256940046,-1.5846412615851857,-0.00115079670149324,False,False,4,4,22.0,False,,diegoagds13,4494689699271527630,10.0,-1.3700000047683716,4208.2099609375,17.010000228881836,14.900000095367432,-2064.2999267578125,2.0999999344348907,0.5999999865889549,-0.0,35.299999713897705,128.0,133.0,,-0.009597815459197127,-1.5738075087357482,6.820967532847856e-06,True,False,False,False,116.0,False,
52,3119,79,False,False,0,8500.042368045066,342.9100036621094,-3269.27001953125,129.13999938964844,10038.099975585938,13216.99951171875,13584.49951171875,5915.10009765625,-601.3999938964844,-805.5000305175781,0.0,-0.5086489997589038,-0.08172949774325562,-0.14201062893307778,4494689699271527630,diegoagds13,10.0,260.9700012207031,-3475.47998046875,17.010000228881836,7589.89990234375,11024.49951171875,2.3999999463558197,1.4000000059604645,2.5,-2068.000030517578,255.0,0.0,,0.009556721900546688,0.9294484670474105,-0.00024786503366875805,True,False,False,77.0,False,False,,7161128909422019723,perovich03,9.0,-25.479999542236328,2390.139892578125,314.4700012207031,-7.5,21403.30078125,-3094.4000244140625,-133.80000114440918,0.0,-8.100000023841858,245.0,128.0,,-0.00447857771692748,1.571721282409706,0.0002573289253936988,True,False,22.0,False,4,4,,enpitsu,76561198039309853,27.0,-504.6099853515625,-2193.43994140625,15.979999542236328,8786.199951171875,-15211.500244140625,173.89999389648438,42.60000228881836,-52.5,2588.800048828125,255.0,255.0,,0.015735557801346074,-0.8901800458048569,-0.004415941209152827,True,2,False,2,0.0,False,,games5425898691,bf81d8692db,21.0,-3625.320068359375,2571.43994140625,17.020000457763672,10707.099609375,-12897.7001953125,2.5,-4.600000083446503,8.299999833106995,1991.6999816894531,255.0,255.0,,0.009500410677832615,-0.8085514498864427,0.0004946344101795938,True,False,False,False,255.0,False,
53,3279,85,False,False,0,4510.067848602811,2908.97998046875,2718.669921875,148.13999938964844,-10457.39990234375,12556.199951171875,3165.7000732421875,3387.9998779296875,-204.89999771118164,-2863.9999389648438,0.0,0.7674733991316492,1.6499298957476858,0.8627528576119116,4494689699271527630,diegoagds13,11.0,2982.14990234375,2615.39990234375,17.010000228881836,-6180.3997802734375,11416.500244140625,0.0,-1.0999999940395355,2.199999988079071,865.0,255.0,198.0,,0.009564520712822345,2.064425805718436,0.0001359881948960693,False,False,False,228.63362581755527,True,False,,7161128909422019723,perovich03,9.0,4078.93994140625,-1939.25,382.57000732421875,-2.3999999463558197,-19708.199462890625,-8384.400024414062,1857.7999877929688,0.3999999910593033,0.09999999776482582,255.0,8.0,True,0.4378812792735332,-1.552273310804431,1.5784601863577803,True,False,183.0,False,4,6,,enpitsu,76561198039309853,27.0,3377.3798828125,517.3300170898438,81.9000015258789,-1871.1000061035156,21748.60107421875,948.7000274658203,-3516.7001342773438,-1232.300033569336,4045.10009765625,255.0,255.0,,0.8768947422696639,2.7937708619726855,0.9902921997894614,True,7,False,8,255.0,False,,games5425898691,bf81d8692db,21.0,130.2899932861328,4783.35009765625,17.020000457763672,3160.4998779296875,417.2999954223633,0.7000000029802322,-0.29999999329447746,0.0,156.30000114440918,255.0,130.0,,0.009460092155892823,0.1294646139645424,-7.334983957800215e-05,True,False,False,False,217.0,False,
54,3301,85,False,False,0,3318.6047975297543,2092.719970703125,3697.5400390625,200.3699951171875,-15867.5,18003.199462890625,3334.5999145507812,3495.1998901367188,94.70000267028809,-3027.2000122070312,0.0,-0.00569699256847545,-1.117157345098647,2.6096114818233795,4494689699271527630,diegoagds13,11.0,2214.2900390625,3572.85009765625,108.43000030517578,-14344.7998046875,15142.7001953125,2861.6000366210938,-4061.6000366210938,-3705.7998657226562,-141.70000076293945,255.0,100.0,,0.7186069406272885,2.478083942615571,0.09783414679757364,False,3,False,207.0,False,4,,7161128909422019723,perovich03,9.0,3092.219970703125,-2783.419921875,17.059999465942383,-17625.10009765625,113.59999656677246,1.7000000178813934,-1.0000000149011612,-0.09999999776482582,-1793.2000732421875,255.0,23.0,False,0.0167682766395785,3.07568010697201,-8.321423954719163e-05,True,False,183.0,False,4,6,,enpitsu,76561198039309853,27.0,3235.6298828125,2137.27001953125,57.0,-1848.0000305175781,21094.3994140625,-2102.100067138672,-1707.5,-641.5000152587891,1392.7999877929688,255.0,128.0,,-0.526272299524632,1.470846121937056,0.777936404968313,True,8,False,8,255.0,False,,games5425898691,bf81d8692db,21.0,592.3300170898438,4810.6201171875,17.020000457763672,6784.4000244140625,-2279.600067138672,0.9000000357627869,3.4999999403953552,-1.899999976158142,-1837.4000549316406,255.0,91.0,,0.009563589653048512,-0.34562521947532276,-2.0967513270390316e-05,True,False,False,3,217.0,False,
55,3316,86,False,False,1,10038.84849377067,-1280.219970703125,-4660.1298828125,295.1700134277344,-22671.201171875,-5167.39990234375,7887.60009765625,-2488.000030517578,1473.8999938964844,-1683.800048828125,1.0,-0.892583365063147,-1.9962655940366427,0.9511998072257123,bf81d8692db,games5425898691,21.0,-1056.47998046875,-4686.72021484375,200.88999938964844,-14295.6005859375,-708.8999938964844,3245.1998901367188,3156.6000366210938,-3634.5001220703125,-2659.89990234375,255.0,243.0,,0.31969256830130194,0.34969390194630534,-0.5951228308721592,True,3,False,185.6777979455968,True,4,,76561198039309853,enpitsu,27.0,-3134.8701171875,-3356.320068359375,17.059999465942383,7039.6002197265625,-18135.400390625,1.899999976158142,-0.0,0.19999999552965164,2027.7000427246094,255.0,255.0,,-0.016766706349773158,-2.012951307562181,3.040852268647003e-05,True,8,255.0,False,False,8,,perovich03,7161128909422019723,9.0,-2352.0,2391.409912109375,17.059999465942383,8883.599853515625,-13454.300537109375,1.7000000178813934,0.09999999776482582,-0.09999999776482582,-1992.4000549316406,255.0,16.0,False,-0.016772536939860926,-2.089180241408667,-2.812260982714349e-05,True,False,4,6,183.0,False,,diegoagds13,4494689699271527630,11.0,-1407.0899658203125,-4420.77978515625,120.25,13719.49951171875,-14032.7001953125,378.69998931884766,3845.5999755859375,3543.699951171875,-258.799991607666,212.0,117.0,,1.2952217889530246,-3.0786366500941087,-0.7477033749288068,False,4,False,4,221.34527330501106,True,
56,3384,88,False,False,1,9478.601953022328,-3824.179931640625,-3079.719970703125,105.91000366210938,4043.599853515625,29210.50048828125,1444.1000366210938,468.10001373291016,4292.699890136719,2346.300048828125,1.0,0.017224652060552677,1.2146524282929776,0.7270840092816774,bf81d8692db,games5425898691,21.0,-3845.7900390625,-3199.909912109375,16.75,1353.9999389648438,21393.60107421875,8.100000023841858,63.00000190734863,-332.59998321533203,-1405.2999877929688,255.0,128.0,,-0.028112108899795513,1.7073541283604659,0.0893114016729942,True,4,False,48.882064670644844,True,4,,76561198039309853,enpitsu,27.0,334.75,-4898.3701171875,17.059999465942383,3991.7999267578125,-8571.199951171875,1.4000000059604645,-0.5000000074505806,0.29999999329447746,-2900.8999633789062,255.0,128.0,False,-0.016610764062010203,-0.48660927682465677,1.5372553371083417e-05,True,8,255.0,False,False,8,,perovich03,7161128909422019723,9.0,-3684.39990234375,-2267.93994140625,127.05999755859375,-6381.300048828125,-21841.69921875,3243.3999633789062,-719.5999908447266,3213.0999755859375,296.5999984741211,210.0,232.0,False,0.23660119856296907,-1.529502019529502,-0.2511773299083349,True,False,4,8,34.0,False,,diegoagds13,4494689699271527630,10.0,74.41000366210938,-4376.08984375,17.010000228881836,-12334.200439453125,7415.10009765625,2.0999999344348907,3.700000047683716,-2.0999999344348907,1313.0999755859375,255.0,128.0,,-0.009582990521600642,0.46916272271039017,-7.70083046475819e-05,True,4,False,4,168.0,False,
57,3389,89,False,False,0,5344.726003092489,3832.090087890625,2647.760009765625,96.81999969482422,19352.5,-15148.1005859375,-8317.2998046875,-5334.2999267578125,-1138.0000305175781,-2499.9000549316406,0.0,-1.0583543926101764,-1.0400418573961225,0.6768450021918412,7161128909422019723,perovich03,9.0,3783.260009765625,2629.02001953125,179.72000122070312,-2945.10009765625,15221.300048828125,4058.2000732421875,853.0000305175781,1775.0999450683594,3939.7000122070312,255.0,245.0,False,-0.3543354506923939,1.921082048190672,-0.7335402423183804,True,4,4,34.0,False,8,,4494689699271527630,diegoagds13,10.0,140.6199951171875,4247.8701171875,17.010000228881836,11664.69970703125,-8147.9998779296875,2.3000000417232513,2.0000000298023224,-1.2999999523162842,-1922.2000122070312,255.0,0.0,,0.009594379399376728,-0.644460195123883,-0.0002400293444666496,True,4,168.0,False,False,4,,enpitsu,76561198039309853,27.0,-368.8599853515625,5007.5,17.059999465942383,-826.6999816894531,5277.60009765625,0.9000000357627869,-4.099999964237213,-1.2999999523162842,-838.3999633789062,255.0,128.0,False,0.01657760979225463,0.12749480054723356,-0.0006446407001161337,True,8,False,8,255.0,False,,games5425898691,bf81d8692db,21.0,3770.800048828125,2835.2900390625,13.649999618530273,-5878.699951171875,-18073.699951171875,170.49999237060547,-275.2000045776367,-568.1999969482422,902.3000335693359,255.0,0.0,,0.00484622785768318,-1.840499550103844,-0.08492866317147205,True,4,False,4,33.21922597577502,True,
58,3446,91,False,False,1,7892.961467819985,-3852.27001953125,-1164.97998046875,980.1400146484375,7020.9002685546875,2055.5999755859375,1536.199951171875,516.3999938964844,-1775.0,2632.60009765625,1.0,0.8989694051157056,1.8390692066625645,1.178659017677161,bf81d8692db,games5425898691,21.0,-3983.469970703125,-1086.4100341796875,861.6699829101562,-1432.5,3663.9999389648438,6375.7000732421875,15.399999618530273,4034.8001098632812,715.9999847412109,255.0,128.0,,1.2705656889604549,-2.526849445134486,-2.5054674020440624,True,5,False,43.0,False,6,,76561198039309853,enpitsu,27.0,-1222.3800048828125,-3563.14990234375,17.059999465942383,-11144.49951171875,14337.900390625,1.2999999523162842,-0.3999999910593033,0.7999999821186066,-399.1999816894531,255.0,128.0,False,-0.01679589716313498,0.941464193639154,0.00013917221303362653,True,8,190.0,False,False,8,,perovich03,7161128909422019723,9.0,-2957.639892578125,-4868.06982421875,93.12999725341797,4014.4000244140625,-6622.39990234375,429.50000762939453,2393.300018310547,-3136.0000610351562,-70.19999980926514,206.0,5.0,False,0.4110601377958957,-0.014366316653456257,0.8414782521857379,True,4,4,8,34.0,False,,diegoagds13,4494689699271527630,10.0,-2050.989990234375,-1654.77001953125,118.87999725341797,-8661.300048828125,19821.600341796875,-163.1999969482422,-5314.89990234375,1093.0999755859375,-897.7999877929688,231.0,103.0,,-0.564513897569857,-0.758224506625448,2.948187409687077,True,5,False,6,165.0,False,
59,3498,93,False,False,1,6840.337365528182,-2573.3798828125,-755.219970703125,140.7899932861328,-653.6000061035156,17729.000244140625,4558.699951171875,4145.10009765625,4337.699890136719,35.299999713897705,1.0,0.8161781192265369,2.368068177276173,1.6182354735136448,76561198039309853,enpitsu,27.0,-2540.5,-907.0499877929688,17.059999465942383,-5457.0001220703125,15874.599609375,1.1999999731779099,0.09999999776482582,-0.5999999865889549,-1.4000000059604645,255.0,0.0,,-0.01677597041518683,1.239877590323222,5.5384344315222666e-05,True,8,False,155.73713520265395,True,8,,bf81d8692db,games5425898691,21.0,-3656.06005859375,-430.42999267578125,412.3599853515625,2609.1000366210938,3659.1000366210938,-8060.0,-611.5999984741211,56.500000953674316,-14.900000095367432,255.0,128.0,,-0.008245787947408217,1.6646519696963997,1.2551846369747153,True,6,43.0,False,False,6,,perovich03,7161128909422019723,9.0,-2885.169921875,-3397.199951171875,91.51000213623047,1925.3999328613281,16355.2001953125,-152.7999973297119,-5390.9002685546875,1074.4999694824219,-180.79999923706055,255.0,128.0,,0.29024598506427884,-1.2394693358514037,-3.070988619431068,True,5,4,10,255.0,False,,diegoagds13,4494689699271527630,11.0,-3556.06005859375,1995.3499755859375,17.020000457763672,3635.2999877929688,19858.399658203125,0.9000000357627869,0.29999999329447746,3.1999999284744263,-1368.5000610351562,191.0,118.0,,-0.009573998628448935,1.8242875627861534,4.9032727224507285e-05,True,6,False,6,165.0,False,
60,3538,94,False,True,1,4902.176565113287,-2643.909912109375,1748.780029296875,119.91000366210938,15206.500244140625,19711.8994140625,-700.5999755859375,2648.900146484375,5034.2999267578125,1907.4000549316406,1.0,-0.5797177463288093,2.9248968604279946,-2.5128833289971104,76561198039309853,enpitsu,27.0,-2819.64990234375,1694.780029296875,80.61000061035156,6235.8001708984375,19506.700439453125,3678.3999633789062,-1758.6000061035156,1045.6999969482422,-2604.1000366210938,255.0,0.0,,-0.12682559027459056,2.367363880228316,-0.018624401000854923,True,9,False,91.0,False,10,,bf81d8692db,games5425898691,21.0,-3317.010009765625,401.2799987792969,16.989999771118164,11278.599853515625,8048.800048828125,2.199999988079071,2.0999999344348907,1.4000000059604645,-901.3999938964844,255.0,128.0,,-0.009561656198718576,2.585756141053289,0.00020903166684398732,True,6,195.4299268799443,True,False,6,,perovich03,7161128909422019723,9.0,-2450.85009765625,-594.2999877929688,97.41999816894531,5157.80029296875,21651.4990234375,309.59999084472656,-4689.200134277344,2706.4999389648438,-967.0999908447266,255.0,128.0,,-0.36389463216445156,-0.8643182799138115,-3.0328470017989106,True,7,4,12,217.0,False,,diegoagds13,4494689699271527630,11.0,-2774.2900390625,4212.81982421875,17.020000457763672,7971.6998291015625,8639.600219726562,0.7999999821186066,-0.7000000029802322,-0.7000000029802322,161.49999618530273,128.0,133.0,,-0.009630764246764064,2.3165436012354874,7.492760884234471e-05,True,6,False,6,255.0,False,
61,3575,95,False,False,0,9416.94599391184,710.6300048828125,-4138.8798828125,104.37999725341797,-15978.599853515625,13154.49951171875,7629.6002197265625,5087.300109863281,-1066.2999725341797,-2996.7999267578125,0.0,0.6370020249981447,-0.09666875633643235,-0.18077382173962392,4494689699271527630,diegoagds13,11.0,875.52001953125,-4345.9501953125,17.020000457763672,-19204.000244140625,8262.000122070312,-2.199999988079071,1.899999976158142,-0.5000000074505806,-262.90000915527344,255.0,122.0,,0.009609479635908252,2.707714172316791,0.0002629722882645373,True,6,False,174.0,False,6,,7161128909422019723,perovich03,9.0,1808.9300537109375,-2077.7099609375,59.88999938964844,-1544.6000671386719,-17484.200439453125,-434.3000030517578,-466.5999984741211,-624.7000122070312,900.5999755859375,255.0,127.0,,-0.3968780015682183,-0.7641609330775114,1.03781656367161,True,8,248.0,False,4,12,,enpitsu,76561198039309853,27.0,1296.3699951171875,-3942.39990234375,48.06999969482422,-15063.1005859375,-14897.19970703125,-1892.1000671386719,-998.4999847412109,4300.0,-3280.5999755859375,255.0,128.0,,0.1678331880368937,2.9303855474951312,-0.6482503699956457,True,10,False,10,34.688404495998086,True,,games5425898691,bf81d8692db,21.0,1796.5899658203125,-1921.6800537109375,26.1299991607666,-3074.2001342773438,-16422.7001953125,-1190.5000305175781,3322.2000122070312,-141.30000114440918,-442.90000915527344,255.0,0.0,,-0.13061465006023643,-1.8800218298719054,0.16093908610359142,True,6,False,6,99.0,False,
