,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
90,6074,196,False,False,1,10345.27757882014,-2281.330078125,-4705.27001953125,336.8900146484375,-16682.19970703125,-3295.2999877929688,580.4999923706055,3168.2000732421875,-1467.5,1899.1999816894531,1.0,0.8548841528668298,-1.0961465518704372,1.182990234331386,76561198861492046,cold,16.0,-2185.070068359375,-4699.490234375,244.0,-13470.699462890625,-6323.699951171875,3082.60009765625,-2885.4000854492188,2696.7999267578125,-3827.60009765625,128.0,0.0,1.3495035051925415,2.0033451793311325,2.6406272516734366,True,65.61939801964706,True,62,50,False,,76561198163023541,zeeUUuuUUUuu,12.0,-568.6300048828125,-5012.509765625,16.989999771118164,-5857.60009765625,6036.7999267578125,4.4999998807907104,0.5999999865889549,-0.5000000074505806,-42.39999771118164,255.0,128.0,False,-0.009528985638600225,0.8084125999686729,9.578799796743693e-05,True,20,4,16,255.0,False,,enpitsu,76561198039309853,25,-2619.6201171875,739.3200073242188,17.049999237060547,11870.10009765625,-6374.000244140625,3.1999999284744263,0.19999999552965164,-0.0,-2271.699981689453,255.0,0.0,False,-0.016742401969471805,-2.5836001371895057,-3.169525308243989e-05,True,255.0,False,24,False,20,,games5425898691,bf81d8692db,20.0,-2679.830078125,-4923.77978515625,15.770000457763672,3107.6998901367188,7253.4002685546875,-575.9000015258789,1515.2000427246094,183.70000839233398,2658.699951171875,255.0,255.0,,-0.003394154576043477,1.9203725081175504,0.0029876965865377196,True,44,32,63.0,False,6,,True
91,6088,196,False,False,1,10723.917130467977,-3073.47998046875,-4822.2099609375,288.1300048828125,-1399.4000244140625,11164.300537109375,-1077.2000122070312,-153.100004196167,867.3000335693359,5935.0,1.0,-0.6240898260883475,-2.348028469799495,1.8275828429823344,76561198861492046,cold,16.0,-2758.7099609375,-4961.56005859375,345.7699890136719,-11055.400390625,-5000.4998779296875,673.7000274658203,3719.8001098632812,3144.4000244140625,2554.4000244140625,,0.0,0.37122763213475063,2.486712995048636,-1.93897240371554,True,52.0,False,62,50,False,,76561198163023541,zeeUUuuUUUuu,12.0,-1027.3499755859375,-4617.06982421875,16.989999771118164,-12790.10009765625,7592.7001953125,2.199999988079071,-0.7999999821186066,0.09999999776482582,165.40000915527344,255.0,128.0,,-0.009578069592978187,0.5168059267504068,-0.00013774726888274286,True,20,4,16,217.34553123033172,True,,enpitsu,76561198039309853,25,-2321.239990234375,179.5800018310547,17.049999237060547,-1168.7999725341797,-12956.8994140625,3.1999999284744263,-0.0,-0.0,-2314.2999267578125,255.0,0.0,,-0.016727817405201642,-1.416371767569689,-9.298641007041852e-07,True,255.0,False,24,False,20,,games5425898691,bf81d8692db,20.0,-2791.800048828125,-4498.52001953125,17.010000228881836,-6562.2998046875,7936.7999267578125,2.0999999344348907,-0.7999999821186066,0.5999999865889549,279.4000053405762,255.0,128.0,,-0.009523911887907249,0.8484771887411455,-0.00021120512172474856,True,44,32,63.0,False,6,,True
92,6103,197,False,False,0,4144.824741395328,3146.320068359375,4223.91015625,135.72999572753906,-7721.500244140625,-6744.2999267578125,-4.900000095367432,1069.800033569336,-1386.7999267578125,5738.599853515625,0.0,0.8379183531152745,-0.4590315421909819,2.120937121646733,bf81d8692db,games5425898691,20.0,3279.68994140625,4189.259765625,64.91999816894531,2607.9000854492188,-1936.300048828125,2754.2001342773438,-922.5,-5412.2998046875,323.8999938964844,255.0,128.0,-0.2371678523820604,-0.1029998015431233,-0.007362058736422133,True,255.0,False,46,33,6,,76561198039309853,enpitsu,25.0,2656.320068359375,371.70001220703125,17.049999237060547,7113.800048828125,10256.300048828125,2.8999999165534973,-5.5000001192092896,-7.200000286102295,1462.5,0.0,128.0,,0.016832118904182267,1.009725389945507,0.00013633662521300705,True,24,False,20,255.0,False,,cold,76561198861492046,16,3038.02001953125,4891.43017578125,300.8900146484375,4274.100036621094,-2779.5001220703125,-2479.4000244140625,-1042.300033569336,-3278.2998657226562,544.0999984741211,,255.0,False,0.8732733873752391,-1.8307549396697673,0.22183509653744637,True,52.0,False,62,False,50,,zeeUUuuUUUuu,76561198163023541,12.0,1818.300048828125,4177.5498046875,16.989999771118164,16114.3994140625,-8032.1002197265625,4.699999988079071,1.5999999642372131,-0.29999999329447746,1328.0000305175781,128.0,255.0,,0.009619248111541466,-0.4483090023690604,0.00018071232812483855,True,20,16,211.0,False,4,,
93,6119,197,False,False,1,9715.878373440744,-2765.719970703125,-3859.449951171875,125.2699966430664,-15190.899658203125,7209.69970703125,9189.099731445312,-1996.0000610351562,5647.1002197265625,-354.1999816894531,1.0,-0.1924612083281663,-2.360631797024984,1.2460048253817577,76561198163023541,zeeUUuuUUUuu,12.0,-2528.010009765625,-3916.9599609375,16.989999771118164,-13352.7001953125,4476.099853515625,4.600000083446503,-0.09999999776482582,0.29999999329447746,0.09999999776482582,255.0,128.0,-0.009609754097280947,0.3234119662932753,-3.166093721215187e-05,True,211.0,False,20,16,4,,76561198861492046,cold,16.0,-3268.0,-4695.990234375,108.13999938964844,-3983.2998657226562,5635.999755859375,-1314.2999267578125,-233.29999923706055,-1403.6000061035156,-989.1000366210938,255.0,0.0,False,-0.1029552150983284,0.8505293566461257,0.9018050629677197,True,62,False,50,52.0,False,,enpitsu,76561198039309853,25,-2804.22998046875,-633.8900146484375,17.049999237060547,-597.7000045776367,-2126.4999389648438,-1.7000000178813934,-1.899999976158142,-0.29999999329447746,1003.0000305175781,255.0,255.0,,-0.01664822356695572,-1.144889979888039,0.00020936477857031434,True,229.92367285554127,True,24,False,20,,games5425898691,bf81d8692db,20.0,-3427.949951171875,-4079.639892578125,87.58000183105469,-2462.7999877929688,1910.0,-79.00000095367432,336.8000030517578,5463.800048828125,531.8000030517578,255.0,0.0,,-1.1902580220385781,3.1306959484262356,-3.0543406887841518,True,46,33,255.0,False,6,,
94,6183,200,False,False,0,4421.860501655561,2678.919921875,2537.5400390625,103.69999694824219,-5772.80029296875,-3848.900146484375,4986.499938964844,2714.4000244140625,-4071.300048828125,3472.0999145507812,0.0,-0.3664779845464341,-1.0564701279806048,1.7573253459320735,76561198039309853,enpitsu,25.0,2823.31005859375,2553.8701171875,213.49000549316406,-2247.5999450683594,11542.2998046875,-514.1999816894531,1413.0000305175781,-3820.8999633789062,-2395.8999633789062,255.0,255.0,-0.4358937100327331,1.5405225380474,0.657377232200272,True,164.0,False,26,22,False,,bf81d8692db,games5425898691,20.0,2978.659912109375,2223.31005859375,16.989999771118164,-9853.099975585938,-8279.099731445312,4.600000083446503,0.09999999776482582,0.0,847.2000122070312,255.0,190.0,,0.009556731087964291,-2.440482010645385,0.00014564756239432907,True,46,6,34,186.0,False,,cold,76561198861492046,16,768.8900146484375,3914.02001953125,33.15999984741211,-17257.80029296875,-261.5999984741211,-2662.9998779296875,24.90000009536743,-2039.7000122070312,46.599998474121094,128.0,128.0,False,-0.23585283746540558,-3.1327259134255874,-0.0003279708495295527,True,52.0,False,64,False,52,,zeeUUuuUUUuu,76561198163023541,11.0,2704.699951171875,2792.469970703125,228.11000061035156,-10353.1005859375,-7887.9998779296875,-107.89999961853027,-1075.2999877929688,-5259.2999267578125,1197.0999908447266,128.0,0.0,False,-0.18319466783863855,-1.7870400181306314,2.7683173464217927,True,22,17,142.20602157808125,True,4,,
95,6220,201,False,False,0,4152.037667728937,1900.3900146484375,2070.860107421875,180.22999572753906,-9528.900146484375,7329.6002197265625,-2717.60009765625,2757.60009765625,-3022.60009765625,133.29999923706055,0.0,-0.5418442307044565,-0.7890132264641598,-2.954090492145157,bf81d8692db,games5425898691,20.0,1962.5400390625,1889.3900146484375,161.60000610351562,-7017.9998779296875,3011.099853515625,-460.29998779296875,-3549.7000122070312,-4089.5001220703125,961.6000366210938,255.0,227.0,0.8596664945559569,-1.6601870776636414,2.041343951474967,True,186.0,False,48,35,6,,76561198039309853,enpitsu,25.0,2177.419921875,3433.669921875,17.059999465942383,-9910.2001953125,-5776.6998291015625,-4.099999964237213,-1.899999976158142,-1.2999999523162842,123.29999923706055,255.0,0.0,False,0.01670342513720649,-2.5995551335713794,-0.00012382111446018884,False,26,False,22,129.5473030382587,True,,cold,76561198861492046,16,-776.47998046875,3581.760009765625,17.049999237060547,-9961.099853515625,594.5000076293945,3.3000001311302185,0.5999999865889549,-0.09999999776482582,-2673.3999633789062,255.0,0.0,True,0.016695834823334817,2.9958360524999215,-3.430495462702399e-05,True,52.0,False,64,False,52,,zeeUUuuUUUuu,76561198163023541,11.0,1342.02001953125,1545.1099853515625,17.010000228881836,-10129.099731445312,-7383.3001708984375,5.199999809265137,2.3000000417232513,-1.1999999731779099,-2306.300048828125,255.0,0.0,False,0.009411780055380405,-2.573246632701018,4.564618847516575e-05,True,22,18,138.0,False,4,,
96,6267,203,False,True,0,2661.4503271408034,590.6799926757812,2932.489990234375,100.05000305175781,-3835.4000854492188,12866.99951171875,2449.600067138672,-137.89999961853027,-1740.5999755859375,-5740.30029296875,0.0,-0.15716125666539987,-2.995421514830688,0.6360037779158529,bf81d8692db,games5425898691,20.0,595.9099731445312,2742.669921875,16.989999771118164,-11914.200439453125,11522.39990234375,2.3000000417232513,0.7000000029802322,-0.5000000074505806,-1416.300048828125,255.0,0.0,0.009602380864365424,2.359183146196156,-0.0002199522241709214,True,110.72242571974311,True,48,36,6,,76561198039309853,enpitsu,25.0,-242.75999450683594,4600.56982421875,74.04000091552734,-12500.799560546875,19239.7998046875,1598.8999938964844,-2209.4000244140625,-4996.400146484375,635.4999923706055,255.0,128.0,False,0.40613308494977224,1.8704226796217125,-0.3493016215787772,False,28,False,23,64.0,False,,cold,76561198861492046,16,-139.74000549316406,4065.409912109375,17.049999237060547,8269.400024414062,-10974.3994140625,-0.9000000357627869,0.5999999865889549,-0.5000000074505806,-2216.199951171875,255.0,0.0,False,0.016745972591784983,-0.9794487077067273,-4.3383499172707354e-05,True,30.147062242672018,True,64,False,52,,zeeUUuuUUUuu,76561198163023541,11.0,-206.7100067138672,2760.489990234375,17.010000228881836,6860.10009765625,18300.50048828125,0.0,-0.09999999776482582,0.0,-1993.0000305175781,255.0,0.0,False,0.009576178492039133,1.1392666647245804,2.157177775044857e-06,True,22,18,56.44620211150055,True,4,,
97,6277,203,False,False,1,8684.683334291814,-458.1600036621094,-3438.4599609375,147.30999755859375,-24183.40087890625,-18542.900390625,4069.4000244140625,2052.7000427246094,427.00000762939453,3856.0000610351562,1.0,-0.19063444659734327,-1.0466911850320582,0.20128334775646903,76561198163023541,zeeUUuuUUUuu,11.0,-245.61000061035156,-3342.419921875,83.08999633789062,-14949.100341796875,-14715.0,3561.7999267578125,-386.19998931884766,367.40001678466797,-1692.1000671386719,128.0,128.0,0.054605393188175456,-0.6339504290384841,0.004421565953352159,True,37.11345355485076,True,24,18,4,,76561198861492046,cold,16.0,-150.60000610351562,-3557.47998046875,52.040000915527344,-8695.800170898438,15148.599853515625,3579.5999145507812,-535.2999877929688,-314.0999984741211,1818.0999755859375,255.0,255.0,False,-0.03475631206186648,0.9442494192300644,0.002757799511056648,True,66,False,52,0.0,True,,enpitsu,76561198039309853,25,660.27001953125,-5243.89990234375,113.13999938964844,12068.00048828125,-18506.099853515625,797.7999877929688,1928.2000732421875,5099.599914550781,725.1000213623047,255.0,0.0,False,-0.18049682001207323,-0.4702326029288529,-3.1389828862497264,True,64.0,False,28,False,23,,games5425898691,bf81d8692db,21.0,-285.4100036621094,-3387.449951171875,16.979999542236328,979.4000244140625,-17159.100341796875,-5.899999737739563,8.100000023841858,10.299999713897705,-1970.5999755859375,255.0,0.0,,-0.009957486039937225,-1.5580997599219062,-0.0010626973535861294,True,48,36,100.0,False,6,,False
98,6347,206,False,False,0,5319.18400107474,3960.1298828125,2969.35009765625,322.3599853515625,-10441.500244140625,-2527.100067138672,3935.0,-2642.9998779296875,-4107.799987792969,3484.2001342773438,0.0,-0.04775427972206694,2.8043469978667916,1.054756812142153,bf81d8692db,games5425898691,21.0,4085.929931640625,2884.419921875,304.1199951171875,-157.29999542236328,-2378.300018310547,16058.399658203125,1535.7000732421875,-1177.3999786376953,659.4999694824219,255.0,0.0,-1.4125062813553073,-1.6917368306011642,1.7141617459871383,True,3.0,False,48,36,6,,76561198039309853,enpitsu,25.0,-43.36000061035156,3630.010009765625,17.030000686645508,-2899.1000366210938,-17537.900390625,5.0,0.09999999776482582,0.7000000029802322,-59.699997901916504,255.0,128.0,False,0.016768984978855664,-1.741443480125642,8.194195723613485e-05,True,28,False,24,0.0,False,,cold,76561198861492046,16,2711.669921875,3396.169921875,17.059999465942383,7373.4002685546875,11372.19970703125,1.899999976158142,0.7000000029802322,1.4000000059604645,-2112.5,255.0,0.0,False,0.016730018435511782,0.9503116022268739,-0.00017179806454265383,True,0.0,False,66,False,54,,zeeUUuuUUUuu,76561198163023541,11.0,4080.080078125,3422.840087890625,390.7099914550781,-210.79999923706055,-767.6999664306641,11187.39990234375,2493.3999633789062,150.2999973297119,23.900001049041748,255.0,0.0,False,-1.4205145264013046,-1.5675279667619444,1.566517975686763,True,24,20,15.0,False,4,,
99,6430,209,False,False,1,7832.712388940988,-1192.8699951171875,-2409.0400390625,130.32000732421875,12524.7998046875,11605.50048828125,5543.499755859375,5901.300048828125,1072.6000213623047,151.70000076293945,1.0,0.9213133595202675,2.597536068797999,-0.1474707881926278,76561198861492046,cold,16.0,-1302.47998046875,-2568.8701171875,17.059999465942383,9074.89990234375,11934.3994140625,-4.000000059604645,-0.09999999776482582,0.09999999776482582,-278.99999618530273,255.0,128.0,-0.01678513728594312,2.2432106799541973,0.00022788652280478997,True,189.39153533084422,True,66,54,False,,76561198163023541,zeeUUuuUUUuu,11.0,-2109.47998046875,-3441.5400390625,17.010000228881836,13403.499755859375,-4132.60009765625,2.3000000417232513,0.5999999865889549,-0.09999999776482582,1768.3999633789062,255.0,255.0,False,-0.009578810753601513,-2.868209774225675,0.00015820447864112823,True,24,4,20,45.0,False,,enpitsu,76561198039309853,25,-3341.489990234375,-3559.330078125,135.25999450683594,-13777.39990234375,-12771.700439453125,-2162.2999572753906,1480.8000183105469,-63.09999942779541,-328.10001373291016,255.0,0.0,False,-0.2854213019510971,-0.36151005093383526,0.5808568180503185,True,22.0,False,30,False,26,,games5425898691,bf81d8692db,21.0,-2726.739990234375,521.8300170898438,17.020000457763672,18980.799560546875,9282.2998046875,-1.8000000715255737,-1.4000000059604645,-0.7000000029802322,1701.1000061035156,255.0,255.0,,-0.009588831259945262,2.6449154190203346,0.00022194421463826958,True,48,36,208.0412215058522,True,6,,False
100,6477,210,False,False,1,5598.176883892707,927.1900024414062,-458.0899963378906,143.99000549316406,17743.900146484375,13584.49951171875,1456.6000366210938,4423.0999755859375,-2577.2000122070312,1063.7000274658203,1.0,-0.6250033447595614,2.43068386562023,-2.2171350893355415,76561198861492046,cold,16.0,845.75,-502.1300048828125,16.360000610351562,16624.300537109375,15894.200439453125,68.20000171661377,209.79999542236328,-257.1999931335449,-420.60001373291016,255.0,128.0,-0.04368220764223588,2.3989710285627077,0.002146489653752911,True,110.82669250939483,True,66,54,False,,76561198163023541,zeeUUuuUUUuu,11.0,715.6699829101562,-3753.0400390625,73.31999969482422,19661.8994140625,-1252.7999877929688,-1989.7000122070312,865.1000213623047,730.9999847412109,-435.0,128.0,128.0,False,0.1292411566252002,-2.824393698465698,-0.48488049599837446,False,26,4,22,0.0,False,,enpitsu,76561198039309853,25,-3987.3798828125,-3286.89990234375,71.25,638.8000106811523,13431.99951171875,-513.6000061035156,5.299999713897705,-581.6999816894531,89.20000076293945,255.0,128.0,False,-0.04748850966209778,1.5968975929416294,0.6654141768432761,True,0.0,False,31,False,26,,games5425898691,bf81d8692db,21.0,-1832.3399658203125,3676.159912109375,17.020000457763672,5830.999755859375,16511.99951171875,0.9000000357627869,-0.3999999910593033,-1.5999999642372131,-1285.0999450683594,128.0,0.0,,-0.009640212943810136,1.9234192975768596,-0.0001753529454887391,True,48,36,220.0,False,6,,False
101,6491,211,False,False,1,5035.521824165828,1764.6099853515625,179.9600067138672,140.60000610351562,18532.7001953125,11709.000244140625,124.49999809265137,1338.6000061035156,-2064.4000244140625,1364.7000122070312,1.0,1.3774190118708352,-0.6305515264192949,1.7474661882977394,76561198861492046,cold,16.0,1719.760009765625,215.2100067138672,16.829999923706055,19060.30029296875,12567.39990234375,8.00000011920929,-14.900000095367432,-16.90000057220459,290.5999946594238,128.0,128.0,-0.028899437632677286,2.5629864701924934,0.00013053962257014975,True,84.0,False,66,54,False,,76561198163023541,zeeUUuuUUUuu,11.0,1620.02001953125,-3959.39990234375,16.959999084472656,17415.2001953125,-6560.2001953125,11.699999570846558,-30.899999141693115,13.200000524520874,-6.3999998569488525,255.0,128.0,False,-0.009488406023756474,-2.7799390586040436,0.0014735826802507034,True,26,4,22,0.0,False,,enpitsu,76561198039309853,25,-3921.35009765625,-2504.050048828125,128.6999969482422,1563.6000061035156,18973.499755859375,-106.40000343322754,-4408.0999755859375,-233.89999389648438,3280.7998657226562,255.0,128.0,False,-0.9274078157445617,0.07968802714008538,1.4643531479834353,True,0.0,False,32,False,27,,games5425898691,bf81d8692db,21.0,-1379.9300537109375,4418.009765625,17.020000457763672,10048.699951171875,13828.800048828125,0.7999999821186066,-2.0000000298023224,-2.8999999165534973,-580.9000015258789,255.0,34.0,,-0.00959569917649396,2.1978507816367903,-3.9313107846806424e-05,True,48,36,220.0,False,6,,False
102,6502,211,False,False,1,4811.137094006935,2576.22998046875,631.7999877929688,136.42999267578125,20823.9990234375,7824.4000244140625,701.6999816894531,-1486.4999389648438,137.60000228881836,2412.100067138672,1.0,0.9038296433406955,-1.3137487554834264,1.7976044643792846,76561198861492046,cold,16.0,2488.419921875,677.22998046875,16.899999618530273,19878.599853515625,7644.89990234375,11.000000238418579,-24.40000057220459,-18.700000047683716,-1615.8999633789062,128.0,0.0,-0.024127389731765238,2.8280235885277265,-0.0013256276918086844,True,84.0,False,66,54,False,,76561198163023541,zeeUUuuUUUuu,11.0,2340.72998046875,-4183.33984375,17.0,18196.300048828125,-2259.2999267578125,3.3000001311302185,-2.7000001072883606,0.19999999552965164,660.5999755859375,255.0,128.0,False,-0.009588296370045725,-3.0689015724339503,-0.000127312667140503,True,26,4,22,0.0,False,,enpitsu,76561198039309853,25,-3856.5400390625,-1701.3399658203125,122.04000091552734,1531.1000061035156,18805.400390625,-154.399995803833,-4407.900085449219,-233.99999618530273,3281.0000610351562,128.0,128.0,False,0.9173339451610557,-2.9525200740367685,1.7644175935465742,True,0.0,False,32,False,28,,games5425898691,bf81d8692db,21.0,-859.4600219726562,4903.93017578125,17.020000457763672,12906.300048828125,8463.400268554688,0.7999999821186066,-1.899999976158142,2.8999999165534973,-674.1000366210938,0.0,76.0,,-0.009690554048905592,2.587383681219054,2.47292071972005e-05,True,48,36,220.0,False,6,,False
103,6519,212,False,False,1,5054.406977782309,3881.469970703125,1061.52001953125,99.11000061035156,18290.10009765625,6294.000244140625,3852.9000854492188,-2774.8001098632812,5001.7999267578125,1811.4999389648438,1.0,0.7599694386674525,1.6361795940103532,-0.007266035740065918,76561198861492046,cold,16.0,3695.64990234375,830.9099731445312,17.040000915527344,20128.800048828125,1711.6000366210938,4.099999964237213,5.5000001192092896,-0.0,687.7999877929688,255.0,255.0,-0.016812848017017247,3.0596560176848966,0.00015464370883198073,True,84.0,False,66,54,False,,76561198163023541,zeeUUuuUUUuu,11.0,3365.81005859375,-3773.280029296875,17.0,8143.4002685546875,16439.89990234375,1.1999999731779099,-0.09999999776482582,0.3999999910593033,2017.4000549316406,255.0,255.0,False,-0.00955992485499917,1.9542227584022154,-3.6950130862674955e-05,True,26,4,22,229.9491269229561,True,,enpitsu,76561198039309853,25,-3775.1298828125,-605.7000122070312,26.809999465942383,217.5,18623.900146484375,-935.2999877929688,-585.099983215332,-5451.099853515625,226.20000839233398,255.0,128.0,False,-0.04982532817101981,1.5921387367917756,0.38250080530931435,True,0.0,False,32,False,28,,games5425898691,bf81d8692db,21.0,-300.8800048828125,5112.91015625,17.020000457763672,8170.2001953125,-324.3000030517578,0.9000000357627869,2.3000000417232513,-0.0,-1750.0999450683594,128.0,65.0,,-0.009648563090757682,-3.0636439271333433,1.7883985113461834e-05,True,48,36,220.0,False,6,,False
