,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
10,588,14.0,False,False,1,7260.179463245166,2537.9599609375,-1932.0699462890625,115.86000061035156,6408.699951171875,785.6999969482422,10436.500244140625,4287.200012207031,-1089.4999694824219,-1353.5000610351562,1.0,-0.3448553930594916,1.9996466284289185,0.38021815309133483,76561198039309853,enpitsu,26.0,2421.1298828125,-2016.8900146484375,49.220001220703125,1753.6000061035156,-1126.8000030517578,3540.0,-93.00000190734863,-152.2000026702881,1151.9999694824219,128.0,255.0,-0.010749191819504502,-2.6408459662792785,-0.0009281211243318242,True,3,255.0,False,False,4,,bf81d8692db,games5425898691,24.0,1906.0999755859375,1302.2900390625,17.020000457763672,3590.8999633789062,-17658.900146484375,-0.5999999865889549,-6.000000238418579,7.599999904632568,1965.5999755859375,255.0,255.0,,-0.009996453269927357,-1.844806984821873,-5.429517805628649e-05,True,6,False,6,0.0,False,,Harry7IA,2535450121922735,8,,,,,,,,,,,,,,,,True,,,,,,,ALC3002,2535441211156040,9.0,3027.639892578125,-1356.72998046875,828.6599731445312,-4762.699890136719,-20637.2998046875,-8967.39990234375,570.0,1695.2000427246094,1297.7000427246094,254.0,158.0,,-0.9408045274068746,1.8182404593714139,-2.0927034786266896,True,82.0,False,10,10,False,,
11,682,18.0,False,False,1,7336.17344655717,3632.77001953125,-1666.5799560546875,172.69000244140625,-3957.60009765625,12345.30029296875,7334.2999267578125,3505.5999755859375,-3652.3001098632812,3220.2999877929688,1.0,-0.9088497035141712,-1.3775853319685831,-2.941139068424357,76561198039309853,enpitsu,26.0,3679.31005859375,-1788.3499755859375,95.1500015258789,7418.3001708984375,8585.900268554688,2108.2000732421875,-3980.2999877929688,3504.8001098632812,1456.9999694824219,255.0,255.0,-0.7831950381000117,2.325373064455653,-0.009770258264380835,True,5,247.0,False,False,6,,bf81d8692db,games5425898691,24.0,3978.530029296875,-2646.179931640625,60.25,-9589.89990234375,-7774.0997314453125,-7227.60009765625,1119.1000366210938,5120.8001708984375,-1648.6000061035156,255.0,0.0,,-0.5211784356642465,-0.5922469209476202,0.3444606897895658,True,6,False,6,255.0,False,,Harry7IA,2535450121922735,7,2694.840087890625,4392.5498046875,17.010000228881836,961.1000061035156,-6718.0999755859375,2.7000001072883606,0.09999999776482582,0.19999999552965164,1467.4000549316406,255.0,201.0,,-0.00949893756417618,-1.6927022560009763,0.00015930922538650322,True,False,85.0,False,False,False,,ALC3002,2535441211156040,9.0,3512.4599609375,-579.8300170898438,17.020000457763672,4464.5001220703125,18247.900390625,1.5999999642372131,-0.3999999910593033,-2.3000000417232513,1741.9000244140625,255.0,255.0,False,-0.009600360463849739,1.770760639699465,0.00023308951811366077,True,0.0,False,10,10,False,,False
12,747,20.0,False,False,1,4403.650918827805,2730.199951171875,1136.52001953125,106.20999908447266,-3575.7000732421875,7282.8997802734375,4518.699951171875,-5064.4000244140625,-2486.3999938964844,2041.7999267578125,1.0,-0.6239688249057598,2.735321580888583,-1.4808474055854302,bf81d8692db,games5425898691,24.0,2804.530029296875,953.6799926757812,159.25,-2181.199951171875,22858.30078125,1110.6999969482422,-2131.300048828125,-311.49999618530273,648.0999755859375,255.0,183.0,-0.10770862165349923,1.393013382058077,-0.0013755614977081795,True,6,133.0,False,False,8,,76561198039309853,enpitsu,26.0,2903.25,402.07000732421875,17.040000915527344,-17937.099609375,4469.200134277344,4.900000095367432,0.5000000074505806,-0.0,2013.5000610351562,255.0,128.0,False,-0.016776421697098077,0.17437659921941376,5.531170270831001e-05,True,6,False,6,160.0,False,,Harry7IA,2535450121922735,7,1892.4200439453125,2704.760009765625,17.010000228881836,-10354.100341796875,5699.89990234375,2.5999999046325684,-0.19999999552965164,0.09999999776482582,-564.3999862670898,254.0,128.0,False,-0.009551004777841007,0.5551160954789364,0.0002686704621396605,True,False,85.0,False,False,False,,ALC3002,2535441211156040,9.0,2386.5,4207.18017578125,17.010000228881836,-18944.599609375,7042.2998046875,2.8999999165534973,-0.0,-0.0,2013.0999755859375,254.0,255.0,False,-0.009585570580072098,0.27791506232624524,2.6651369174794863e-05,True,0.0,False,12,12,False,,
13,778,21.0,False,False,0,8855.12085931185,-1633.9300537109375,-3684.320068359375,104.51000213623047,-5253.2000732421875,-1688.3999633789062,8012.7001953125,5162.9998779296875,2572.7999877929688,965.6999969482422,0.0,0.34967285499929407,-2.8084462074755026,-1.48333618691263,2535450121922735,Harry7IA,8.0,-1584.2900390625,-3807.860107421875,15.899999618530273,-5752.80029296875,-7597.2998046875,-382.20001220703125,470.29998779296875,1578.8999938964844,-3917.9000854492188,254.0,12.0,-0.023999046479792365,-2.5051318258352944,-0.05866581740419097,True,False,55.0,False,False,False,,2535441211156040,ALC3002,9.0,-1095.1300048828125,-4788.68994140625,17.010000228881836,4645.7000732421875,-4718.0999755859375,3.100000023841858,-1.8000000715255737,-2.8999999165534973,2000.0,242.0,255.0,False,0.00977378061574891,-0.7976639579976194,9.039768750480543e-05,True,12,False,12,31.0,False,,enpitsu,76561198039309853,26,-794.4199829101562,-310.8399963378906,17.040000915527344,18063.199462890625,1289.9000549316406,4.300000071525574,0.5999999865889549,0.0,0.09999999776482582,255.0,128.0,False,0.016785229695183097,0.07132052983478289,-5.437500929363726e-05,True,False,160.0,False,6,6,,games5425898691,bf81d8692db,25.0,-2193.050048828125,-3292.320068359375,96.02999877929688,5362.8997802734375,-20813.89892578125,-3048.699951171875,825.9999847412109,698.3999633789062,693.0000305175781,255.0,174.0,,-0.052581514982520755,-1.1536318522472564,0.4624747617235897,True,133.0,False,8,8,False,,False
14,844,24.0,False,False,0,9413.301470067243,-2850.820068359375,-4068.090087890625,134.1300048828125,-7458.499755859375,3537.39990234375,-626.6999816894531,1012.6000213623047,3183.599853515625,394.90001678466797,0.0,0.03282473353286748,-2.8806897204737063,-2.8789272582828107,2535450121922735,Harry7IA,8.0,-2784.260009765625,-4150.830078125,17.030000686645508,-8338.300170898438,-803.0000305175781,0.0,0.3999999910593033,1.0000000149011612,-5.600000023841858,255.0,128.0,0.009595525221976606,-3.0478869437121436,3.404999789140432e-05,True,False,55.0,False,False,False,,2535441211156040,ALC3002,9.0,-2103.97998046875,-4195.64990234375,17.010000228881836,-14097.7001953125,255.10000228881836,2.5,0.0,-0.29999999329447746,0.0,255.0,128.0,,0.009554464645617737,3.1235033692545384,-1.6283705136819553e-05,True,12,False,12,,False,,enpitsu,76561198039309853,26,879.9600219726562,1412.52001953125,17.040000915527344,-13085.2001953125,5365.0,4.300000071525574,-0.7000000029802322,0.09999999776482582,29.30000066757202,255.0,128.0,,0.01676806903492407,2.7561707636018133,-6.74738465581093e-05,True,False,191.0,False,6,6,,games5425898691,bf81d8692db,25.0,-1623.7900390625,-2097.77001953125,17.0,-17349.300537109375,-5568.2000732421875,1.5000000596046448,-0.3999999910593033,-0.09999999776482582,346.3999938964844,255.0,128.0,,0.009600734582032996,-2.7955631321480747,-0.00018967186307718663,True,50.46591838457251,True,8,8,False,,
15,864,25.0,False,False,0,9298.541865517194,-3337.090087890625,-3832.39990234375,95.47000122070312,170.20000457763672,7219.5001220703125,2495.2000427246094,866.1000061035156,-1666.0000610351562,-4408.2000732421875,0.0,-0.661400324435473,-2.6193807607391535,3.114119077702881,2535450121922735,Harry7IA,8.0,-3423.469970703125,-3929.800048828125,17.010000228881836,-6657.1002197265625,9809.500122070312,0.7000000029802322,-0.19999999552965164,0.09999999776482582,-2367.2999572753906,255.0,5.0,0.009549451420432882,2.108867037959148,-1.8253490397511607e-05,False,False,242.48140213310074,True,False,False,,2535441211156040,ALC3002,9.0,-3167.570068359375,-4057.1298828125,17.010000228881836,-11398.699951171875,7771.7999267578125,2.8999999165534973,-0.5000000074505806,0.29999999329447746,-2199.499969482422,254.0,24.0,,0.009573963459393922,2.4772501914023275,-5.541289687908616e-05,True,12,False,12,,False,,enpitsu,76561198039309853,25,-31.989999771118164,1911.449951171875,17.040000915527344,-12619.3994140625,6084.7998046875,4.900000095367432,1.2999999523162842,-0.5999999865889549,2036.9999694824219,255.0,255.0,,0.01675187807465171,2.735362593023422,0.00016868376081235556,True,False,191.0,False,6,6,,games5425898691,bf81d8692db,24.0,-3083.669921875,-2890.360107421875,17.0,-18829.89990234375,-13207.2998046875,1.5000000596046448,-0.09999999776482582,0.0,1269.1000366210938,255.0,235.0,,0.009598399246469578,-2.503647374223815,0.00016440949522320572,True,17.360129048747403,True,8,8,False,,
16,870,25.0,False,False,0,9121.828270034597,-3329.6298828125,-3651.199951171875,141.66000366210938,1440.0,12707.39990234375,3115.2999877929688,2416.0000610351562,-13.40000033378601,-5492.0001220703125,0.0,-0.3775211139359406,2.7117313239204277,2.885213883149978,2535441211156040,ALC3002,9.0,-3384.909912109375,-3787.800048828125,16.860000610351562,-5049.100036621094,12246.300048828125,-11.299999952316284,-34.90000009536743,27.100000381469727,-2590.2999877929688,255.0,0.0,0.00490328448091199,1.8823578759328492,0.01018437234068575,True,12,,False,False,12,,2535450121922735,Harry7IA,8.0,-3506.909912109375,-3664.679931640625,17.020000457763672,-180.59999465942383,11424.599609375,-1.2999999523162842,-18.40000033378601,34.50000047683716,-2269.499969482422,39.0,21.0,,0.009651130482693416,1.5097096136102315,-0.0011497731779256059,False,False,False,False,243.0,False,,enpitsu,76561198039309853,26,-380.1300048828125,1974.4100341796875,17.040000915527344,-13646.99951171875,-1266.6999816894531,4.900000095367432,0.0,0.0,2239.499969482422,255.0,255.0,,0.016747714774843513,-2.984809609040082,1.1408722116401e-05,True,False,191.0,False,6,6,,games5425898691,bf81d8692db,24.0,-3372.5,-3142.860107421875,17.0,-15503.299560546875,-16989.599609375,1.5999999642372131,0.09999999776482582,0.09999999776482582,1620.0999450683594,255.0,238.0,,0.00959238689716837,-2.2519102939002007,2.469032500325754e-05,True,5.0,False,8,8,False,,
17,899,26.0,False,False,0,7848.507068118475,-3179.25,-2369.050048828125,126.69000244140625,943.3000183105469,14401.8994140625,6849.0997314453125,5759.000244140625,1223.7999725341797,-1155.5000305175781,0.0,-0.41378443381727553,2.7886124492126347,3.0042912096865555,2535450121922735,Harry7IA,8.0,-3180.570068359375,-2251.260009765625,15.630000114440918,-531.6999816894531,4049.5999145507812,-94.60000038146973,-68.29999923706055,488.10001373291016,741.2000274658203,128.0,129.0,-0.00036134054757903445,0.35883295469383253,-0.01750664937770896,True,False,230.0,False,False,False,,2535441211156040,ALC3002,9.0,-3169.330078125,-2559.340087890625,16.989999771118164,629.5999908447266,13363.299560546875,5.199999809265137,0.0,1.8000000715255737,-320.09998321533203,255.0,128.0,,0.009568895061127718,1.4977051944520006,7.767756962959826e-05,False,12,False,12,,False,,enpitsu,76561198039309853,26,-1418.4100341796875,1086.72998046875,17.040000915527344,-10692.5,-6668.4002685546875,4.4999998807907104,-5.199999809265137,-3.0000001192092896,-1221.2999725341797,128.0,128.0,,0.016854172415453523,-2.651623675746848,0.00013750884552553048,True,False,191.0,False,6,6,,games5425898691,bf81d8692db,24.0,-3386.179931640625,-4594.81005859375,469.260009765625,5805.5999755859375,-4473.699951171875,2290.2999877929688,-471.5999984741211,-989.1999816894531,354.1999816894531,255.0,128.0,,0.9105497372716287,-0.6102501867160154,-2.891336321755533,True,5.0,False,10,10,False,,
18,941,27.0,False,False,1,5311.952205834277,3054.8798828125,286.5400085449219,425.8500061035156,9968.900146484375,16193.599853515625,11858.499755859375,3955.10009765625,-3976.300048828125,2131.9000244140625,1.0,0.3500910440803253,2.272589759724529,0.04619545023496169,76561198039309853,enpitsu,26.0,3042.7900390625,174.1300048828125,284.510009765625,16586.700439453125,11834.000244140625,353.8999938964844,1700.5000305175781,4915.0,1788.9999389648438,128.0,0.0,0.5127940119484764,1.4745903804691485,0.3831821467127365,True,7,126.0,False,False,8,,bf81d8692db,games5425898691,24.0,2469.590087890625,4958.75,15.859999656677246,-5862.9998779296875,-8414.000244140625,-905.1999664306641,-2542.5999450683594,-363.3000183105469,4.699999988079071,255.0,128.0,,-0.02901830617936882,-0.9944087841599144,-0.04191820534505826,True,10,False,10,5.0,False,,Harry7IA,2535450121922735,8,3090.070068359375,765.9600219726562,17.010000228881836,-4719.2999267578125,-5179.5001220703125,2.7000001072883606,-0.7000000029802322,-0.09999999776482582,-7.799999713897705,72.0,128.0,,-0.009589943466566551,2.3140227476944264,4.561690047986979e-05,True,False,230.0,False,False,False,,ALC3002,2535441211156040,9.0,3444.31005859375,837.2999877929688,17.0,3001.7001342773438,-12835.10009765625,3.8999998569488525,-0.5999999865889549,-0.0,0.0,255.0,128.0,,-0.009622590253636753,-1.800547121882278,4.360641513719033e-06,False,,False,12,12,False,,
19,1034,31.0,False,False,0,9676.428658765422,-2670.070068359375,-4372.41015625,100.97000122070312,-8012.0001220703125,-19394.69970703125,5708.2000732421875,3510.1998901367188,3609.5999145507812,-3263.2000732421875,0.0,0.3958677690084776,2.121334458779137,0.5917367975311904,2535450121922735,Harry7IA,8.0,-2536.5,-4239.18017578125,161.38999938964844,-4892.099914550781,-16625.30029296875,-3200.7000732421875,-3495.8999633789062,535.2999877929688,-2129.9000549316406,254.0,74.0,-0.03046139101609348,2.626020358743984,-1.6047380048484357,True,False,77.0,False,4,4,,2535441211156040,ALC3002,9.0,-1315.8299560546875,-3229.75,16.729999542236328,2750.4998779296875,-14551.99951171875,61.500000953674316,-18.899999856948853,0.19999999552965164,-1594.7000122070312,1.0,0.0,False,0.011066403003253539,-1.4247194635344813,0.00014417925002944298,True,14,False,14,255.0,False,,enpitsu,76561198039309853,25,-2259.02001953125,-4460.14013671875,220.75999450683594,15977.7001953125,-10436.400146484375,-154.49999809265137,-3004.89990234375,4595.0,325.60001373291016,128.0,255.0,,0.09549746482519533,-1.0060563266728897,2.7636047327132593,True,False,46.0,False,9,10,,games5425898691,bf81d8692db,24.0,-3766.840087890625,-3262.1298828125,16.719999313354492,6307.0001220703125,10828.900146484375,29.90000009536743,4.699999988079071,44.80000019073486,-2322.2000122070312,255.0,0.0,,0.007452768932171516,0.9750738242945511,-0.006581678951779553,True,5.0,False,10,10,False,,
20,1072,32.0,False,False,0,9113.590142534948,-2149.169921875,-3887.02001953125,333.42999267578125,1689.6000671386719,18708.499755859375,4380.299987792969,-1931.6000366210938,3699.2001342773438,-4310.899963378906,0.0,-0.5740006229911514,0.4668991106369149,1.9949374638937507,2535441211156040,ALC3002,9.0,-2052.409912109375,-4002.030029296875,180.67999267578125,-8884.7998046875,-368.69998931884766,4070.4000854492188,-1274.1000366210938,3359.89990234375,-992.5,255.0,18.0,-0.29993701233279346,2.5867961092869516,0.18232245663697147,True,14,248.7480857936285,True,4,16,,2535450121922735,Harry7IA,8.0,-2379.68994140625,-4996.31005859375,24.889999389648438,11758.299560546875,2101.4999389648438,-534.7000122070312,1592.7000427246094,131.99999809265137,-215.30000686645508,255.0,128.0,,0.05742097904233526,0.17761746256200314,-0.2727826487647291,True,4,4,False,39.42479130785952,True,,enpitsu,76561198039309853,25,-391.6099853515625,-5111.5498046875,52.65999984741211,11101.99951171875,-357.7000045776367,-1375.0999450683594,3613.699951171875,-1482.5999450683594,-498.3000183105469,255.0,128.0,,0.46186801530563193,-0.07974815068853436,-0.3887344475124106,True,False,46.0,False,10,10,,games5425898691,bf81d8692db,24.0,-2474.280029296875,-3303.77001953125,17.020000457763672,11536.500244140625,-1938.699951171875,1.5999999642372131,-0.5000000074505806,0.09999999776482582,-1619.4999694824219,255.0,0.0,,0.00953864195567694,-0.16102365466050855,-0.00030958978697392784,True,0.0,False,10,10,False,,False
21,1177,36.0,False,False,0,3289.8274287724307,-1476.6500244140625,1901.8199462890625,94.16000366210938,1427.2000122070312,9338.499755859375,1425.3999328613281,-5903.699951171875,902.6999664306641,-574.7000122070312,0.0,-0.9330289237623077,-2.838775971131845,0.1031266669413151,2535450121922735,Harry7IA,8.0,-1657.3699951171875,1731.949951171875,17.0,3801.4999389648438,22137.39990234375,4.000000059604645,0.0,0.19999999552965164,-1476.9000244140625,254.0,10.0,0.009589406426260327,1.3754893120624907,-0.00024182790983274968,False,4,0.0,False,4,6,,2535441211156040,ALC3002,9.0,-3759.929931640625,-1666.4100341796875,16.760000228881836,5511.300048828125,8007.80029296875,41.70000076293945,9.599999785423279,73.4000015258789,-1429.7000122070312,254.0,128.0,,0.007645438134278537,0.9125289226488263,-0.005941056274759089,True,18,4,14,220.0,False,,enpitsu,76561198039309853,25,3698.280029296875,303.69000244140625,17.059999465942383,1126.9000244140625,21823.1005859375,1.899999976158142,0.0,0.19999999552965164,15.59999942779541,255.0,128.0,,0.016781969058877244,1.5208988320859462,-2.197889921055688e-05,True,False,255.0,False,12,12,,games5425898691,bf81d8692db,24.0,-794.010009765625,1652.4100341796875,17.010000228881836,2980.2999877929688,16709.200439453125,2.5999999046325684,0.0,-0.09999999776482582,-11.399999856948853,255.0,128.0,,0.009600496229535613,1.392657276057731,3.11555300757098e-05,True,,False,12,12,False,,
22,1196,37.0,False,False,1,7914.543185211682,697.3599853515625,-2772.050048828125,206.55999755859375,-1965.7000732421875,-6967.9998779296875,7576.099853515625,3201.4999389648438,-4059.89990234375,-3044.1000366210938,1.0,0.7939833272205866,0.25356358766620707,-0.06860512697355273,bf81d8692db,games5425898691,24.0,645.8499755859375,-2803.89990234375,72.62000274658203,-593.1000137329102,-5482.80029296875,3347.5,-4771.7999267578125,-267.1999931335449,150.0,255.0,125.0,0.11203427961456174,-1.5921793084651483,0.0077724679556267235,True,13,,False,False,14,,76561198039309853,enpitsu,26.0,-3771.590087890625,-1795.27001953125,17.059999465942383,-1067.7999877929688,-21824.7998046875,1.899999976158142,-0.0,-0.09999999776482582,0.0,255.0,128.0,,-0.016781978231884265,-1.5219118917822427,-1.3478322679714063e-05,True,12,False,12,255.0,False,,Harry7IA,2535450121922735,7,1038.300048828125,-2533.280029296875,17.020000457763672,-12848.199462890625,-5690.5999755859375,1.5000000596046448,-0.0,-0.0,1383.3000183105469,254.0,255.0,,-0.00957516143931276,-0.40556261477671013,0.0003880251314898105,False,4,0.0,False,4,6,,ALC3002,2535441211156040,9.0,3377.5400390625,1051.6099853515625,17.010000228881836,-7704.7998046875,-9490.900268554688,2.8999999165534973,-1.0000000149011612,-1.5000000596046448,-2150.8999633789062,255.0,71.0,,-0.0095523573775661,-0.8470667934159641,-0.00017332427703953837,True,213.70008610909986,True,14,18,4,,
23,1259,39.0,False,False,1,9465.038691071675,262.7300109863281,-4303.830078125,216.9499969482422,-7053.4002685546875,2380.5999755859375,-4587.60009765625,2028.800048828125,-5507.0001220703125,1247.5,1.0,0.19401791035989296,0.35057608106816074,-0.987739698339835,bf81d8692db,games5425898691,24.0,376.0199890136719,-4410.0,123.77999877929688,-1009.4000244140625,-2381.300048828125,2371.1000061035156,-4770.4998779296875,2732.5,157.70000457763672,255.0,40.0,0.8532858873163495,-0.32698164007595826,0.5257864610027172,True,15,,False,False,16,,76561198039309853,enpitsu,25.0,-710.469970703125,-4744.10009765625,17.06999969482422,22768.9990234375,3010.2999877929688,-2.0999999344348907,-1.0000000149011612,-0.0,1674.1999816894531,128.0,128.0,False,-0.016764458475506578,2.9648957428710205,0.00022306086472284224,True,13,False,12,149.4643183523609,True,,Harry7IA,2535450121922735,7,-2635.2099609375,-3551.89990234375,17.010000228881836,-8744.69970703125,14264.100341796875,2.8999999165534973,-0.19999999552965164,-0.0,-1996.0000610351562,255.0,8.0,,-0.009562941982980223,1.0906817223633491,-1.560553719806286e-05,False,4,0.0,False,6,8,,ALC3002,2535441211156040,9.0,1087.9200439453125,-2947.760009765625,17.010000228881836,3456.4999389648438,-21677.39990234375,2.800000011920929,0.19999999552965164,0.19999999552965164,1983.5000610351562,255.0,243.0,,-0.00956371583611838,-1.8065444320602977,1.0885076009192528e-05,True,104.0,False,14,18,4,,
24,1342,42.0,False,False,1,9423.74574498417,-1574.6199951171875,-3954.1201171875,94.80000305175781,-14284.7998046875,-3065.5999755859375,1488.3000183105469,-1797.5,-1667.5999450683594,3594.89990234375,1.0,1.004884869802541,0.9660532914306021,-1.0162317019550287,bf81d8692db,games5425898691,24.0,-1419.02001953125,-3883.610107421875,16.979999542236328,-12250.999755859375,3555.10009765625,60.39999961853027,-606.3999938964844,1158.0000305175781,1901.7999267578125,255.0,245.0,0.01168205597953577,0.21717143250072243,0.01943744338853992,True,16,,False,False,16,,76561198039309853,enpitsu,26.0,3968.35009765625,-2996.2099609375,58.13999938964844,-113.99999618530273,-10173.900146484375,-75.39999961853027,21.80000066757202,44.89999771118164,-33.399999141693115,255.0,0.0,False,-0.01626653795028051,-1.580580842795408,0.5808917450143322,True,14,False,14,169.0,False,,Harry7IA,2535450121922735,7,-2988.2099609375,2838.590087890625,16.190000534057617,-916.2999725341797,22261.201171875,-193.50000381469727,-549.0999984741211,588.6000061035156,-707.3999786376953,255.0,128.0,,-0.013932260833498682,1.568822464566101,-0.01589409821618966,False,4,0.0,False,10,12,,ALC3002,2535441211156040,9.0,2918.35009765625,-1645.5699462890625,99.26000213623047,-13003.699951171875,18909.89990234375,-153.29999923706055,146.40000343322754,-5484.5001220703125,385.0,255.0,255.0,False,-0.14448447225957,1.5328815006658878,-1.9674976731924843,True,197.0,False,15,20,4,,
25,1356,42.0,False,False,1,9775.640119390211,-2280.530029296875,-4105.14990234375,94.87999725341797,-13239.000244140625,-2710.4000854492188,763.3999633789062,-954.8999786376953,-3937.6998901367188,3594.89990234375,1.0,0.04304039233322494,-0.6068698693591924,-0.27794548919529505,bf81d8692db,games5425898691,24.0,-2025.1099853515625,-3901.010009765625,17.0,-13459.100341796875,-1692.1000671386719,3.8999998569488525,-0.5000000074505806,0.29999999329447746,5.899999737739563,255.0,128.0,-0.009607990876844351,-0.12604831980239892,-3.692210591654721e-05,True,16,,False,False,16,,76561198039309853,enpitsu,26.0,3851.18994140625,-3556.47998046875,19.729999542236328,-4886.300048828125,-10893.699951171875,-595.4000091552734,119.0999984741211,1523.2000732421875,-765.1000213623047,255.0,128.0,True,-0.05940556460264729,-0.9759258508218073,0.0818063959583346,True,14,False,14,169.0,False,,Harry7IA,2535450121922735,7,-3025.280029296875,3944.2099609375,17.010000228881836,-3164.8001098632812,21768.00048828125,2.7000001072883606,-0.0,0.29999999329447746,-1284.7999572753906,255.0,0.0,,-0.009592651103134389,1.4301677223276388,-0.0003492634533570201,True,4,255.0,False,10,12,,ALC3002,2535441211156040,9.0,2270.780029296875,-695.3900146484375,86.7699966430664,-12864.7998046875,19043.800048828125,-908.6000061035156,1121.1000061035156,-3088.900146484375,705.2999877929688,255.0,255.0,False,0.06863680641984057,1.5063672060899866,0.9796165107698384,True,197.0,False,16,20,4,,
26,1378,43.0,False,False,1,10329.035532438229,-3287.800048828125,-4303.77001953125,93.1500015258789,-11439.200439453125,-2143.8999938964844,0.0,408.8999938964844,-5537.60009765625,2273.0999755859375,1.0,0.9486671563227538,-0.910876648953026,-1.8499477929804358,bf81d8692db,games5425898691,24.0,-3136.969970703125,-4236.35009765625,17.0,-11823.1005859375,-7671.199951171875,3.8999998569488525,-0.3999999910593033,-0.09999999776482582,88.29999923706055,255.0,128.0,-0.009599450910794343,-0.5864672701845798,-8.267288635050815e-05,True,16,,False,False,16,,76561198039309853,enpitsu,25.0,3253.300048828125,-4388.41015625,17.18000030517578,-9328.099975585938,-7994.69970703125,-24.200000762939453,55.900001525878906,68.69999885559082,-929.5999908447266,255.0,,True,-0.01899043242539457,-0.3092454923111473,0.0028344823871587596,True,14,False,14,169.0,False,,Harry7IA,2535450121922735,7,-2319.449951171875,5093.18994140625,114.04000091552734,17456.400146484375,-115.20000457763672,643.6000061035156,1045.0,2052.7999877929688,-683.3000183105469,254.0,0.0,,-0.0275421731554409,-3.1369065422554043,1.2741743104185395,True,4,255.0,False,10,12,,ALC3002,2535441211156040,9.0,993.8800048828125,626.5399780273438,17.0,-21992.60009765625,6732.1002197265625,1.8000000715255737,0.19999999552965164,0.19999999552965164,1970.8000183105469,255.0,255.0,,-0.009626233837803555,0.2195319029658179,3.0027175379232454e-05,True,184.4641635725575,True,16,20,4,,
27,1381,43.0,False,False,1,10422.462420756436,-3422.760009765625,-4345.56982421875,100.52999877929688,-14218.499755859375,-4052.9998779296875,4176.099853515625,-495.09998321533203,-5963.499755859375,-436.8000030517578,1.0,0.7479416366556096,-0.4532272332157564,-1.263472925860727,bf81d8692db,games5425898691,24.0,-3244.0400390625,-4303.919921875,17.889999389648438,-11791.300048828125,-7188.0999755859375,28.69999885559082,147.89999961853027,-59.099998474121094,-401.3999938964844,255.0,128.0,0.025244269255228064,-0.5237601330899324,0.011682927899797212,True,16,,False,False,16,,76561198039309853,enpitsu,25.0,3165.580078125,-4458.64990234375,17.020000457763672,-9763.099975585938,-7376.199951171875,0.5999999865889549,-13.200000524520874,-5.699999928474426,-915.1000213623047,255.0,,True,-0.015938638940551697,-0.22493453117809975,-0.0010935908041356701,True,14,False,14,169.0,False,,Harry7IA,2535450121922735,7,-2021.489990234375,5072.16015625,76.79000091552734,16445.999755859375,-2690.0,-3904.2999267578125,-3995.7998657226562,1398.6000061035156,-906.6999816894531,255.0,0.0,,-0.2774181745844419,-2.9095492090530928,0.9689418860121644,True,4,255.0,False,10,12,,ALC3002,2535441211156040,9.0,748.8099975585938,671.75,17.0,-22918.89892578125,1928.8999938964844,1.8000000715255737,0.19999999552965164,-0.0,1975.7000732421875,255.0,255.0,,-0.009586688966339107,0.0056914811495406056,2.127240731576749e-05,True,175.0123528613839,True,16,20,4,,
