,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
60,4602,142,False,False,0,10218.501980496494,2458.090087890625,-4512.35009765625,105.5999984741211,-5623.599853515625,8323.300170898438,4104.4000244140625,-31.600000858306885,-3893.599853515625,4564.89990234375,0.0,-0.07032662565860541,2.252528736885102,2.9325669348282477,76561198039309853,enpitsu,26.0,2416.760009765625,-4668.60009765625,45.54999923706055,1418.2000732421875,281.8000030517578,2565.1998901367188,-186.29999160766602,353.6000061035156,502.09999084472656,128.0,0.0,False,0.005257983494784287,-2.6495036755465353,0.0005695397753428982,True,255.0,False,22,False,18,,bf81d8692db,games5425898691,24.0,331.07000732421875,-2267.760009765625,17.010000228881836,-13608.399658203125,-8795.2001953125,2.0000000298023224,0.9000000357627869,0.5000000074505806,-78.00000190734863,255.0,128.0,,0.009599798347315667,-2.5783472631031774,0.0001097105006713093,True,28,False,28,155.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,3071.739990234375,-4949.169921875,621.969970703125,-7655.4998779296875,-5414.7998046875,-8449.89990234375,1222.0999908447266,-1989.4000244140625,-1202.2000122070312,255.0,0.0,False,0.7539410710780253,-2.523516774106849,1.5875045673029209,True,0.0,False,28,False,28,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,1418.8599853515625,-76.43000030517578,17.010000228881836,-12404.69970703125,94.70000267028809,2.5999999046325684,-0.3999999910593033,0.0,-2837.39990234375,255.0,0.0,0.009567220760276171,2.9983061919290224,-1.0515323806313783e-05,True,20,187.0,False,False,32,,False
61,4680,145,False,False,0,8010.498042686777,1062.739990234375,-2627.330078125,99.83999633789062,-990.6999969482422,23776.69921875,4478.999938964844,3331.400146484375,-3198.9999389648438,850.4000091552734,0.0,-0.937348256046447,-0.8589290634730786,-1.6745598720164987,76561198039309853,enpitsu,26.0,1041.800048828125,-2850.72998046875,17.030000686645508,-3910.8999633789062,20085.50048828125,1.1999999731779099,0.09999999776482582,-0.5999999865889549,-1401.6000366210938,255.0,128.0,,0.016784990455966355,1.7446286894268155,-0.00023765653587290412,True,68.82101513493446,True,22,False,18,,bf81d8692db,games5425898691,24.0,-342.739990234375,-5064.259765625,17.010000228881836,4510.400085449219,269.50000762939453,2.5,-0.5000000074505806,-0.09999999776482582,1809.6000671386719,128.0,255.0,,0.00965196349896408,0.028459127404900173,2.4050052733250592e-05,True,28,False,28,186.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,643.6699829101562,-2589.860107421875,48.380001068115234,-9139.400024414062,16506.099853515625,-781.6000366210938,-1810.0999450683594,1139.5999908447266,-1826.1000061035156,0.0,0.0,False,-0.8721207135583309,0.9064963233393011,0.06142500298006656,True,31.0,False,28,False,28,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,848.1400146484375,1267.3699951171875,17.010000228881836,-3150.0,-3458.699951171875,2.5,2.0000000298023224,1.1999999731779099,-1498.5000610351562,128.0,0.0,0.009587542019228405,-2.2804178315219197,5.2253679156464895e-05,True,20,187.0,False,False,32,,False
62,4740,147,False,True,0,3383.7068041114967,834.719970703125,2232.409912109375,91.55999755859375,-2742.0001220703125,23234.09912109375,-3506.099853515625,-1854.4000244140625,-2406.699981689453,440.0,0.0,1.1532399246174936,-2.826006457286552,3.003479855101097,76561198039309853,enpitsu,26.0,914.0700073242188,2057.820068359375,169.77000427246094,-2519.2999267578125,22613.40087890625,476.5999984741211,-4994.700012207031,1203.7999725341797,-1962.8999328613281,255.0,0.0,,1.1740677321328747,2.945415717339616,1.6339965769238387,True,0.0,False,24,False,19,,bf81d8692db,games5425898691,24.0,-34.11000061035156,-3492.25,17.010000228881836,221.39999389648438,13300.799560546875,2.0999999344348907,0.0,0.7000000029802322,0.0,255.0,128.0,,0.00955946305863168,1.5541336408951087,-6.438611852648149e-05,True,28,False,28,216.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,-1342.3800048828125,-49.310001373291016,17.049999237060547,-11117.099609375,10297.7001953125,2.5999999046325684,-0.3999999910593033,0.3999999910593033,0.0,255.0,128.0,False,0.016779960762633824,2.3944499876346677,-4.695827376952226e-05,True,0.0,False,28,False,28,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,301.2200012207031,2956.75,17.010000228881836,-1186.6000366210938,13996.800537109375,2.3000000417232513,0.0,0.3999999910593033,-1727.7999877929688,255.0,0.0,0.009588264501798022,1.6361833446624756,-0.0002512953079921033,True,20,156.0,False,False,32,,False
63,4752,148,False,True,0,2538.7194475752312,705.2000122070312,3169.909912109375,94.79000091552734,-3217.9998779296875,21015.6005859375,1408.0000305175781,-5387.0001220703125,-546.6999816894531,492.09999084472656,0.0,-0.32364183332839047,-1.5072043417028937,-1.7776643565532388,76561198039309853,enpitsu,26.0,801.0499877929688,3062.72998046875,169.77000427246094,-2212.5,21376.201171875,247.99999237060547,-5183.0999755859375,944.5999908447266,-1578.699951171875,128.0,128.0,,-0.4362163893068681,2.888963930774081,-1.370350090718297,True,0.0,False,24,False,20,,bf81d8692db,games5425898691,24.0,-24.600000381469727,-2920.239990234375,17.010000228881836,234.0999984741211,14060.699462890625,2.0999999344348907,-0.09999999776482582,0.7000000029802322,0.0,255.0,128.0,,0.009567155451591014,1.5541337119961807,-5.6820047677951276e-05,True,28,False,28,247.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,-1897.5899658203125,465.8399963378906,17.049999237060547,-10887.39990234375,10498.900146484375,2.8999999165534973,4.000000059604645,-3.700000047683716,-713.6000061035156,255.0,0.0,False,0.016771340448722062,2.3819635992509673,-0.00017176211415604616,True,0.0,False,28,False,28,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,420.6099853515625,3607.3798828125,17.010000228881836,5788.2000732421875,11690.10009765625,2.3000000417232513,-0.29999999329447746,-0.5999999865889549,-1772.5,128.0,0.0,0.00963937925960581,1.087451810839404,-0.00016797513663488058,True,20,156.0,False,False,32,,False
64,4760,148,False,False,1,8993.731725758582,-606.7899780273438,-3727.2900390625,93.5199966430664,11471.800537109375,-9162.000122070312,-1020.8999633789062,5624.0997314453125,-1361.9000244140625,1585.5000305175781,1.0,1.3371423199052233,-0.03059553030048034,3.075474623862199,2c599168fea841bfa07cd37d5736a030,TrumpyNL_2,7.0,-609.8099975585938,-3851.81005859375,49.7599983215332,-4834.2999267578125,-8725.999755859375,2426.199951171875,815.9999847412109,3393.900146484375,-4250.199890136719,0.0,0.0,False,0.0733052741202083,-0.40990108363465266,-0.13513402216570056,False,156.0,False,33,False,20,,5803f8ddea8b4e339834f6e8cdcedd07,KidBuuJohan,16.0,2134.72998046875,-770.219970703125,17.049999237060547,7661.9000244140625,-12771.800537109375,2.5999999046325684,-0.3999999910593033,0.7000000029802322,-254.40000534057617,255.0,128.0,False,-0.016773212303147676,-2.085673934157402,0.0001793590774233449,True,28,False,28,0.0,False,,enpitsu,76561198039309853,26.0,-747.469970703125,-3579.219970703125,158.1199951171875,2230.0999450683594,-21377.5,-1105.2999877929688,2231.0000610351562,-965.5000305175781,-859.8000335693359,128.0,128.0,,0.08169569327383937,-2.3042593104270668,-0.4175589436963731,True,0.0,False,24,False,20,,games5425898691,bf81d8692db,24.0,18.399999618530273,2556.199951171875,17.010000228881836,-234.50000762939453,-14098.00048828125,2.0999999344348907,0.09999999776482582,-0.5999999865889549,0.0,255.0,128.0,-0.009574848580701848,-1.5541337846095868,-4.9254051477278616e-05,True,28,247.0,False,False,28,,
65,4831,150,False,False,1,8713.26287269087,836.5499877929688,-3573.06005859375,101.55999755859375,-17281.800537109375,4825.199890136719,5066.499938964844,-1520.2000427246094,1163.6000061035156,-5686.300048828125,1.0,0.9783233563390451,-1.158887608357099,-1.053280450411003,5803f8ddea8b4e339834f6e8cdcedd07,KidBuuJohan,16.0,1011.1699829101562,-3615.110107421875,48.84000015258789,-10074.600219726562,-7579.7998046875,2245.0999450683594,655.1000213623047,589.900016784668,-811.5000152587891,255.0,0.0,False,-0.013012403980876006,-0.4936177897625906,-0.016867379277163187,True,0.0,False,30,False,28,,2c599168fea841bfa07cd37d5736a030,TrumpyNL_2,7.0,-68.25,-4511.27978515625,17.010000228881836,6374.1998291015625,4319.4000244140625,2.0999999344348907,-0.0,0.5000000074505806,0.0,128.0,128.0,False,-0.009538656483028849,2.546023251727379,-2.386823586949749e-05,True,20,False,34,128.0,False,,enpitsu,76561198039309853,26.0,-565.2999877929688,-5139.56005859375,17.049999237060547,-7878.0999755859375,5601.199951171875,3.4999999403953552,-2.800000011920929,-2.8999999165534973,2426.699981689453,255.0,128.0,,-0.016456664484639838,0.575658773865388,-3.90021973111388e-05,True,0.0,False,24,False,20,,games5425898691,bf81d8692db,24.0,-974.0800170898438,-1683.5,17.010000228881836,-18899.599609375,3548.2998657226562,2.3000000417232513,-0.09999999776482582,-0.0,-2006.9999694824219,255.0,0.0,-0.009580249955705528,0.2618543262072493,-1.5453685866418424e-05,True,28,185.0,False,False,28,,
66,4902,153,False,False,0,4777.53993065894,3090.0,2506.239990234375,157.57000732421875,-6251.500244140625,15983.800048828125,12251.199951171875,2632.0001220703125,5193.3001708984375,-1449.4999694824219,0.0,-0.9003515351532357,-2.4233408166371784,-0.21203882650368328,bf81d8692db,games5425898691,24.0,3209.8798828125,2324.760009765625,17.010000228881836,-11174.599609375,10220.800170898438,2.199999988079071,0.5000000074505806,-0.29999999329447746,1735.3999328613281,255.0,238.0,,0.00959180765277623,2.45197089684054,6.886678563234687e-05,True,195.0,False,28,False,28,,76561198039309853,enpitsu,26.0,3349.889892578125,3320.550048828125,17.049999237060547,2062.5999450683594,-17184.000244140625,2.8999999165534973,0.0,-0.09999999776482582,-1947.1000671386719,255.0,0.0,,0.016762583521842945,-1.51184914822231,-3.246668342287819e-05,True,20,False,24,221.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,2696.320068359375,2791.699951171875,92.12999725341797,6373.4002685546875,-13110.899658203125,-162.00000762939453,4946.700134277344,-2400.8999633789062,-123.99999618530273,255.0,255.0,,0.6840570345149456,-0.1083109391995913,2.0375561315187922,,10.0,False,32,False,31,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,1338.8299560546875,4418.85009765625,17.010000228881836,-1895.0999450683594,624.5999908447266,2.3000000417232513,-0.5999999865889549,-0.3999999910593033,1269.8999786376953,0.0,0.0,0.009733909837740709,-0.049739722733636534,0.0001626068794739971,True,20,108.0,False,False,34,,
67,4987,156,False,False,0,2693.999516295321,1431.800048828125,3783.909912109375,642.97998046875,-5646.400146484375,14713.299560546875,7771.099853515625,4180.299987792969,-3022.3001098632812,3064.2001342773438,0.0,-0.9919949938925551,2.6842303395329488,1.9107248542354693,bf81d8692db,games5425898691,24.0,1444.219970703125,3626.6298828125,517.5900268554688,6577.80029296875,12712.80029296875,2910.8999633789062,16.200000047683716,2161.6000366210938,5057.300109863281,255.0,128.0,,0.3311795083909159,0.9272345703170481,1.3498844376136407,True,127.97125167744139,True,30,False,29,,76561198039309853,enpitsu,26.0,1067.47998046875,1195.6800537109375,17.049999237060547,-7588.4002685546875,-4701.499938964844,3.400000035762787,-0.3999999910593033,1.0999999940395355,-1740.3999328613281,255.0,0.0,True,0.016747792124510587,-2.5663752296212423,-0.00033985145861772535,True,20,False,24,221.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,2330.77001953125,491.260009765625,17.049999237060547,-2290.2999877929688,19427.7001953125,-2.199999988079071,0.19999999552965164,-2.5,-323.69998931884766,255.0,128.0,False,0.01679001533180231,1.6572829184447622,0.0002453465198519641,True,162.82485181541855,True,32,False,32,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,1128.030029296875,3836.780029296875,367.30999755859375,9648.200073242188,-7726.400146484375,3874.1000366210938,-855.2999877929688,1266.6999816894531,1124.5999908447266,255.0,255.0,-0.8865825379094963,-0.530417299277023,-0.17927125001504096,False,20,32.824851815418526,True,False,36,,
68,5053,158,True,True,0,1940.5294132861575,489.6000061035156,3781.409912109375,357.1000061035156,749.1999816894531,18893.00048828125,-11965.50048828125,-5971.9000244140625,-248.29999923706055,524.0000152587891,0.0,-0.3731031544349161,1.0772906028630924,2.3909224524062176,76561198039309853,enpitsu,26.0,488.2200012207031,3617.179931640625,398.3699951171875,-2929.5999145507812,21751.69921875,2805.7998657226562,-5053.500061035156,-1622.7000427246094,-1441.6999816894531,255.0,128.0,False,-0.2787374791880406,1.9593370794722664,-0.27972590378053463,True,151.0,False,26,False,21,,bf81d8692db,games5425898691,24.0,2742.77001953125,4204.06982421875,17.0,-5487.9998779296875,-11269.49951171875,3.799999952316284,-0.09999999776482582,-0.19999999552965164,-2320.8999633789062,255.0,0.0,,0.009567195785110992,-2.0886715540619885,-2.4372191118058472e-05,True,30,False,30,119.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,432.1000061035156,4110.990234375,339.5199890136719,-8417.899780273438,17162.2998046875,559.900016784668,-2023.6000061035156,1220.0,4966.499938964844,255.0,0.0,False,-1.1348620010239259,2.5090094861000725,1.4066339261725835,True,125.3911482903265,True,34,False,33,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,3624.409912109375,2119.989990234375,16.8799991607666,5060.7000732421875,3400.7998657226562,32.59999990463257,9.49999988079071,5.600000023841858,1267.5,255.0,255.0,0.0095193427755732,0.5693574047794991,-8.674453986737821e-05,True,20,0.0,False,False,36,,
69,5330,159,False,False,1,5223.223553492218,-1.2000000476837158,-5.590000152587891,82.91000366210938,-11548.399658203125,23634.7998046875,-6238.800048828125,-4989.5001220703125,-3019.5001220703125,1409.4000244140625,1.0,-0.06400674224800913,-0.08149319463794515,0.12455104554021106,5803f8ddea8b4e339834f6e8cdcedd07,KidBuuJohan,16.0,83.83000183105469,-207.35000610351562,106.33000183105469,-10378.800048828125,20364.7998046875,2547.7000427246094,-3313.9999389648438,-1619.2999267578125,-48.60000133514404,255.0,128.0,,-0.06309289175117895,1.1169217546173296,-4.4420755508858625e-05,True,0.0,False,4,False,3,,2c599168fea841bfa07cd37d5736a030,TrumpyNL_2,7.0,-66.83000183105469,-2596.39990234375,17.010000228881836,-1111.6999816894531,8270.2001953125,2.0999999344348907,-0.0,0.9000000357627869,4.1999998688697815,255.0,128.0,,-0.009525349760385616,1.436405249481137,-7.77626180399925e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,25.0,-103.30999755859375,246.6199951171875,86.06999969482422,8737.899780273438,-21132.2998046875,2449.1000366210938,5226.6998291015625,321.89998626708984,-1045.0,255.0,0.0,,-0.22750189861920947,-2.2061958704274,0.035096091239329545,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,24.0,-47.970001220703125,4501.93017578125,17.010000228881836,2185.0999450683594,-5896.400146484375,2.199999988079071,-0.09999999776482582,2.5999999046325684,-385.09998321533203,255.0,49.0,-0.009448915944303535,-1.9424969072819391,-4.77451096651726e-05,True,4,116.0,False,False,4,,
70,5332,159,False,False,0,5207.398168511634,8.970000267028809,11.84000015258789,103.73999786376953,1042.300033569336,249.89999771118164,2376.1000061035156,2356.9000244140625,1265.5999755859375,-672.6000213623047,0.0,0.12725656274165692,0.18101229481230238,0.3732437460457873,76561198039309853,enpitsu,25.0,55.040000915527344,-130.22999572753906,115.23999786376953,-28.900001049041748,453.49998474121094,3609.8001098632812,-5433.2000732421875,39.60000038146973,-853.0999755859375,255.0,0.0,,0.9458627977949168,2.434287642225022,0.8429434841555886,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,24.0,31.309999465942383,-4443.18994140625,17.010000228881836,-1470.3999328613281,6827.1002197265625,2.5,-0.19999999552965164,0.29999999329447746,-2013.699951171875,255.0,0.0,,0.009507570774837677,1.8114570047158889,-0.00026443779703768007,True,4,False,4,116.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,-47.959999084472656,163.1300048828125,164.3699951171875,2266.7999267578125,-263.6000061035156,7388.0999755859375,5014.800109863281,1364.4999694824219,-1799.6000671386719,255.0,0.0,,0.45863398522290166,-1.4068166292267024,-0.06073559549824383,True,0.0,False,4,False,3,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,76.54000091552734,2517.409912109375,17.010000228881836,764.8999786376953,-8884.600219726562,2.5,-0.3999999910593033,4.300000071525574,-1108.1999969482422,255.0,0.0,0.009530874549595978,-1.460984035489267,-0.00018677837015229975,True,False,116.0,False,False,False,,
71,5334,160,False,False,1,5234.287825804661,-17.65999984741211,-13.930000305175781,120.87999725341797,-1384.2999267578125,702.9000091552734,1661.300048828125,-1918.2000732421875,-1210.1000213623047,-656.6000366210938,1.0,-0.1983214321576994,-0.15898497773455655,0.5837019770759765,5803f8ddea8b4e339834f6e8cdcedd07,KidBuuJohan,16.0,29.059999465942383,-160.72999572753906,203.7100067138672,-2271.4999389648438,302.09999084472656,706.1000061035156,-5415.8001708984375,-802.6999664306641,-523.6000061035156,255.0,128.0,,-1.0481179005558936,1.5639212927928932,-0.15610116507305213,True,0.0,False,4,False,3,,2c599168fea841bfa07cd37d5736a030,TrumpyNL_2,7.0,-80.30999755859375,-2440.989990234375,17.010000228881836,-333.4000015258789,9411.199951171875,2.0999999344348907,-0.09999999776482582,4.900000095367432,-626.5000152587891,255.0,128.0,,-0.009529406189798742,1.561198489002141,-3.056417447637169e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,26.0,-54.9900016784668,126.91000366210938,128.3300018310547,12.599999904632568,-395.40000915527344,8.399999737739563,5121.199951171875,-726.3999938964844,-1869.4000244140625,255.0,0.0,,-1.0720782763630217,3.0512436611306164,1.963690732648054,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,24.0,-23.229999542236328,4395.27001953125,17.010000228881836,1136.1000061035156,-7447.8997802734375,2.0999999344348907,0.7999999821186066,-6.3999998569488525,-1163.8999938964844,255.0,128.0,-0.009516311414361095,-1.6915055538870862,-5.842448481355889e-06,True,4,116.0,False,False,4,,
72,5335,160,False,False,0,5205.197294517544,21.540000915527344,16.309999465942383,124.88999938964844,738.6000061035156,2907.60009765625,782.2000122070312,2823.699951171875,1393.8999938964844,-388.1999969482422,0.0,0.22879569763393975,0.16008353953838186,0.670560525224335,76561198039309853,enpitsu,26.0,54.9900016784668,-126.91000366210938,128.3300018310547,-12.599999904632568,395.40000915527344,8.399999737739563,-5121.199951171875,726.3999938964844,-1869.4000244140625,255.0,0.0,,1.0720782763630217,-3.0512436611306164,1.963690732648054,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,24.0,23.229999542236328,-4395.27001953125,17.010000228881836,-1136.1000061035156,7447.8997802734375,2.0999999344348907,-0.7999999821186066,6.3999998569488525,-1163.8999938964844,255.0,128.0,,0.009516311414361095,1.6915055538870862,-5.842448481355889e-06,True,4,False,4,116.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,-29.059999465942383,160.72999572753906,203.7100067138672,2271.4999389648438,-302.09999084472656,706.1000061035156,5415.8001708984375,802.6999664306641,-523.6000061035156,255.0,128.0,,1.0481179005558936,-1.5639212927928932,-0.15610116507305213,True,0.0,False,4,False,3,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,80.30999755859375,2440.989990234375,17.010000228881836,333.4000015258789,-9411.199951171875,2.0999999344348907,0.09999999776482582,-4.900000095367432,-626.5000152587891,255.0,128.0,0.009529406189798742,-1.561198489002141,-3.056417447637169e-05,True,False,116.0,False,False,False,,
73,5337,160,False,False,1,5274.7932815168115,-24.1299991607666,-53.91999816894531,127.12000274658203,-1422.8999328613281,-190.10000228881836,-2099.499969482422,-146.49999618530273,-1188.7000274658203,-800.4000091552734,1.0,-0.3044484733478521,-0.18620921624148126,0.9085634303837438,5803f8ddea8b4e339834f6e8cdcedd07,KidBuuJohan,16.0,10.15999984741211,-158.13999938964844,203.6999969482422,-2268.9999389648438,315.3000068664551,-156.09999656677246,-5428.499755859375,-767.7999877929688,-436.8000030517578,255.0,128.0,,-1.4546106364536822,-2.4562025406988566,-2.392592059983686,True,0.0,False,4,False,3,,2c599168fea841bfa07cd37d5736a030,TrumpyNL_2,7.0,-81.41999816894531,-2360.219970703125,17.010000228881836,6.600000262260437,9916.599731445312,2.0999999344348907,-0.0,-0.29999999329447746,-128.100004196167,255.0,128.0,,-0.009530106457567307,1.5850961805335115,9.97120131845149e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,26.0,-54.959999084472656,125.43000030517578,127.68000030517578,-4.099999964237213,-42.69999980926514,-133.59999656677246,5154.2999267578125,-832.6999664306641,-1728.9999389648438,255.0,0.0,,-0.8528814644482642,2.6051182879473296,2.6828440186799702,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,24.0,-13.9399995803833,4316.22021484375,17.010000228881836,763.3000183105469,-8273.599853515625,2.0999999344348907,-0.0,0.7999999821186066,-170.49999237060547,255.0,128.0,-0.00952209948172425,-1.6442861911341535,0.00015918360924021023,True,4,116.0,False,False,4,,
74,5350,160,False,False,0,5260.883083775661,72.43000030517578,-30.979999542236328,93.73999786376953,1182.5,-432.5,-160.20000457763672,1281.9999694824219,515.8000183105469,-1046.6000366210938,0.0,0.6302270802158706,0.3810982225567937,1.508531171350853,76561198039309853,enpitsu,26.0,48.400001525878906,-127.61000061035156,118.05000305175781,-481.89998626708984,-460.99998474121094,-385.09998321533203,-735.1000213623047,224.59999084472656,-924.1000366210938,255.0,0.0,,-0.2588931909690651,2.5232740384182173,-0.8461373698396644,True,0.0,False,2,False,2,,bf81d8692db,games5425898691,24.0,106.88999938964844,-3868.72998046875,17.010000228881836,5974.89990234375,8764.89990234375,2.3999999463558197,0.09999999776482582,0.3999999910593033,-2337.5,255.0,0.0,,0.00953227537100553,0.9252391545012455,-5.081406643347775e-05,True,4,False,4,116.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,98.5199966430664,170.52999877929688,227.67999267578125,2264.9000549316406,527.9999923706055,93.90000343322754,4062.0999145507812,627.2000122070312,9.599999785423279,255.0,128.0,,-1.4796182505887836,-1.4488547328124413,0.03147250290591286,True,0.0,False,4,False,4,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,42.45000076293945,1754.18994140625,17.010000228881836,1218.499984741211,-14752.7001953125,-0.3999999910593033,0.09999999776482582,-0.5999999865889549,301.70000076293945,255.0,128.0,0.00958834774663366,-1.4578867212260518,-0.00023756101797066116,True,False,81.6304342131461,True,False,False,,
75,5360,160,False,False,0,5282.943203477898,111.11000061035156,-46.060001373291016,93.1500015258789,1072.3999786376953,-414.3000030517578,0.0,454.00001525878906,1175.199966430664,-1046.6000366210938,0.0,0.9251599080009938,0.3092102346808589,1.9539539772378094,76561198039309853,enpitsu,26.0,21.68000030517578,-155.52000427246094,65.91999816894531,-36.90000057220459,-449.7999954223633,-203.29999923706055,-3814.89990234375,762.2000122070312,-1507.4000549316406,255.0,0.0,,-0.5557642675446881,2.1481167777008863,-1.1017518638756094,True,0.0,False,2,False,2,,bf81d8692db,games5425898691,24.0,415.3900146484375,-3674.1201171875,17.010000228881836,11077.39990234375,1945.2999877929688,2.3999999463558197,-0.29999999329447746,0.0,-2381.300048828125,255.0,0.0,,0.009546355236358084,0.11411526101390503,3.194153210405111e-05,True,4,False,4,116.0,False,,KidBuuJohan,5803f8ddea8b4e339834f6e8cdcedd07,16.0,187.5399932861328,188.8300018310547,184.9600067138672,2285.399932861328,376.5999984741211,-2249.1000366210938,1297.7999877929688,199.0999984741211,2.5,255.0,128.0,,-0.5311768256818421,-1.419934718184284,0.0034396673932541597,True,0.0,False,4,False,4,,TrumpyNL_2,2c599168fea841bfa07cd37d5736a030,7.0,114.93000030517578,1163.3900146484375,24.5,2379.7000122070312,-18220.400390625,3034.5001220703125,0.09999999776482582,-0.5999999865889549,0.9000000357627869,255.0,128.0,0.009597325686225372,-1.4407512931980944,-3.259710127026834e-05,True,False,50.27060624604587,True,False,3,,
