,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
54,3458,110,False,False,0,4709.459967737518,3705.739990234375,4138.5,129.7899932861328,-10817.5,11560.6005859375,4053.9999389648438,-4189.4000244140625,-3080.10009765625,-2993.3999633789062,0.0,-1.1171452521281342,-3.0861604596108174,-0.7816202307990024,8226738855089929114,HeroCharras,15.0,3913.050048828125,4084.0,170.8699951171875,-7111.9000244140625,13483.00048828125,3945.8999633789062,1377.5999450683594,-1422.2999572753906,1218.7999725341797,255.0,132.0,False,-0.2704752455323448,2.059421098676576,-1.1939900997738304,True,136.0,False,22,12,4,,540822383123922006,CesarMocinha,13.0,-14.529999732971191,621.780029296875,15.5600004196167,-1344.2999267578125,17712.7001953125,92.5,65.10000228881836,227.99999237060547,1476.6999816894531,128.0,255.0,,0.012791540156625519,1.7101303836681307,-0.0012641601683043813,True,243.0,False,12,10,4,,enpitsu,76561198039309853,25.0,4078.9599609375,-1256.0899658203125,727.8599853515625,-0.19999999552965164,15586.400146484375,-10818.599853515625,-403.3000183105469,5.299999713897705,-3.6000001430511475,255.0,128.0,False,0.6056442987084352,1.5503787555828203,-1.5825665502291149,True,35.710916191019024,True,10,False,10,,games5425898691,bf81d8692db,20.0,1195.219970703125,2081.27001953125,26.719999313354492,-5558.0999755859375,22107.19970703125,-2488.6000061035156,-2655.0,-2044.7999572753906,-1536.199951171875,255.0,128.0,,-0.14232459992740415,1.8259050258935614,0.12371229970281271,True,160.0,False,14,False,14,
55,3486,111,False,False,0,3339.2998915923004,2441.3701171875,5026.490234375,240.5399932861328,-17526.199951171875,-243.29999923706055,-750.4000091552734,-755.1999664306641,232.09999084472656,-4223.900146484375,0.0,-0.4041821053887072,-2.117633046204996,-2.067317860630618,8226738855089929114,HeroCharras,15.0,2651.080078125,5086.60986328125,155.39999389648438,-17304.599609375,1554.4000244140625,-1256.9999694824219,634.0999984741211,-1392.5999450683594,2399.1000366210938,255.0,255.0,,0.06681469598672415,3.0636702330300873,-1.4750815578119871,True,113.0,False,23,12,4,,540822383123922006,CesarMocinha,13.0,-794.6300048828125,2328.050048828125,17.010000228881836,-6036.300048828125,16000.999755859375,2.800000011920929,-0.29999999329447746,1.0999999940395355,-1733.3999633789062,255.0,0.0,,0.009598214700112049,1.8923061420747942,-0.00018265367979543486,True,255.0,False,12,10,4,,enpitsu,76561198039309853,25.0,3221.14990234375,296.6400146484375,17.049999237060547,-7226.5997314453125,21202.80029296875,-1.4000000059604645,-0.7000000029802322,-0.29999999329447746,-602.0000076293945,255.0,0.0,,0.016762664198102684,1.8496036908356996,0.0002872480867430236,True,226.806288085958,True,10,False,10,,games5425898691,bf81d8692db,20.0,763.6099853515625,4088.6298828125,17.010000228881836,7870.10009765625,16295.6005859375,2.8999999165534973,0.09999999776482582,0.0,-1981.6999816894531,255.0,0.0,,0.009613817748795706,1.0480825296813503,-2.0523227616454974e-05,True,160.0,False,14,False,14,
56,3500,112,False,False,0,2444.30784887346,1544.8499755859375,5010.02978515625,117.62999725341797,-16216.300048828125,-2681.4999389648438,-2165.7000732421875,81.00000381469727,-1135.5999755859375,-5890.9002685546875,0.0,-0.4592140977271245,1.7876243182780833,-1.7370724845651475,8226738855089929114,HeroCharras,14.0,1742.1099853515625,4987.39013671875,27.079999923706055,-17421.600341796875,-2541.7999267578125,2444.2999267578125,-2013.699951171875,259.20000076293945,-1694.1000366210938,229.0,0.0,,0.03028251018538641,-3.05650494833014,-0.19322906874572413,True,113.0,False,25,12,4,,540822383123922006,CesarMocinha,13.0,-744.8900146484375,3178.199951171875,17.010000228881836,6419.4000244140625,15892.39990234375,2.7000001072883606,1.2999999523162842,3.0000001192092896,-688.0000305175781,255.0,128.0,,0.009601601343281276,1.1392159202813477,8.225751390406342e-05,True,247.0,False,12,10,4,,enpitsu,76561198039309853,25.0,3097.969970703125,1469.3800048828125,17.049999237060547,1683.5000610351562,22938.30078125,-1.4000000059604645,0.0,-1.0000000149011612,-58.00000190734863,255.0,128.0,,0.016777888572796867,1.4916154313205106,6.835573318256007e-05,True,182.93095047755904,True,10,False,10,,games5425898691,bf81d8692db,20.0,1323.9300537109375,4795.10009765625,80.70999908447266,6673.0999755859375,20499.69970703125,3185.7998657226562,-2460.8999633789062,-3524.1000366210938,639.5999908447266,255.0,255.0,,-0.06823542662751887,0.8791021566904816,-0.05541080156863388,True,142.0,False,16,False,15,
57,3502,112,False,False,1,10438.375148848692,-1515.0799560546875,-5016.10009765625,152.25999450683594,-2706.099853515625,-3203.599853515625,12508.00048828125,2398.2000732421875,566.3999938964844,-5470.5999755859375,1.0,0.32035774482893103,-1.4031620464033472,-1.4236183934706923,bf81d8692db,games5425898691,20.0,-1377.18994140625,-4964.89013671875,104.70999908447266,-3771.0000610351562,-19072.19970703125,2522.5,1595.2999877929688,5256.6998291015625,267.5,255.0,255.0,,0.07904900787046443,-0.9269994935251534,-0.707219288394673,True,142.0,False,16,15,False,,76561198039309853,enpitsu,25.0,-3112.8798828125,-1661.1600341796875,17.049999237060547,-1836.7999267578125,-22926.4990234375,-1.4000000059604645,-0.0,0.7000000029802322,-19.299999475479126,255.0,128.0,,-0.016777966904560987,-1.4888407618967352,4.50789270343109e-05,True,176.6471397748557,True,10,10,False,,HeroCharras,8226738855089929114,14.0,-1742.1099853515625,-4987.39013671875,27.079999923706055,17421.600341796875,2541.7999267578125,2444.2999267578125,2013.699951171875,-259.20000076293945,-1694.1000366210938,229.0,0.0,,-0.03028251018538641,3.05650494833014,-0.19322906874572413,True,113.0,False,25,4,12,,CesarMocinha,540822383123922006,13.0,744.8900146484375,-3178.199951171875,17.010000228881836,-6419.4000244140625,-15892.39990234375,2.7000001072883606,-1.2999999523162842,-3.0000001192092896,-688.0000305175781,255.0,128.0,,-0.009601601343281276,-1.1392159202813477,8.225751390406342e-05,True,247.0,False,12,4,10,
58,3594,115,False,False,0,3007.903587440501,2038.1099853515625,4477.81982421875,185.72000122070312,-3978.0999755859375,20607.7001953125,5782.0001220703125,5368.499755859375,-337.09999084472656,58.29999923706055,0.0,0.3678298068376603,0.7830260492535598,-1.9352046736344348,540822383123922006,CesarMocinha,13.0,2075.5,4267.169921875,52.060001373291016,535.099983215332,14903.199462890625,3483.599853515625,99.79999542236328,-909.5999908447266,2174.4000244140625,255.0,255.0,False,0.010129467423192878,1.7298153758251043,-0.015219920643086669,True,187.0,False,14,10,4,,8226738855089929114,HeroCharras,14.0,-939.1900024414062,4512.169921875,104.94999694824219,-15208.900146484375,-5106.000061035156,-49.099998474121094,1873.3000183105469,-5170.9002685546875,-41.70000076293945,255.0,128.0,,1.4853147178966415,-3.08596167090679,-0.2907980639465395,False,0.0,False,28,15,4,,enpitsu,76561198039309853,25.0,1810.6800537109375,4824.27978515625,49.880001068115234,10379.3994140625,-9004.89990234375,3385.4998779296875,-400.0,295.0,-760.1999664306641,255.0,128.0,False,-0.03464131105349288,-0.8035971310374348,-0.07358925327859889,True,214.0,False,12,False,11,,games5425898691,bf81d8692db,19.0,-735.6699829101562,4868.68017578125,17.010000228881836,4900.299987792969,4730.899963378906,3.100000023841858,1.0999999940395355,1.4000000059604645,-1993.9999389648438,255.0,0.0,,0.00950842600729909,0.8053376001541177,-0.0003654104035369521,True,71.0,False,16,False,16,
59,3654,117,False,False,1,8464.315553123457,-1455.8399658203125,-2991.02001953125,147.64999389648438,-1455.2000427246094,28682.5,4684.800109863281,3347.39990234375,3460.0,-3580.7998657226562,1.0,0.32455398604076197,-1.5265627132783408,1.149585748606226,bf81d8692db,games5425898691,20.0,-1429.6700439453125,-3177.159912109375,65.75,-6699.69970703125,21775.0,3125.0,-4506.600036621094,-799.1000366210938,-1160.1000213623047,255.0,128.0,,-0.109766456615663,1.4212225702123813,-0.002640140454171189,True,0.0,False,18,17,False,,76561198039309853,enpitsu,25.0,-1852.75,-4232.0,17.059999465942383,707.3999786376953,9732.899780273438,1.8000000715255737,-0.0,0.9000000357627869,17.100000381469727,255.0,128.0,False,-0.01666268868018261,1.6410739523382525,-8.189313552390767e-05,True,245.0,False,12,12,False,,HeroCharras,8226738855089929114,14.0,3068.93994140625,-3122.330078125,17.010000228881836,-7672.0001220703125,13738.499755859375,0.09999999776482582,0.7000000029802322,-1.2999999523162842,196.5999984741211,255.0,128.0,False,-0.00959221672366369,1.0486060345812669,-1.935499793999679e-05,True,179.80539378299503,True,28,4,16,,CesarMocinha,540822383123922006,13.0,-2990.760009765625,-2190.679931640625,217.50999450683594,-1262.3999786376953,11589.000244140625,3651.7001342773438,-4676.300048828125,2802.6998901367188,725.5999755859375,255.0,232.0,False,1.4217613155639206,-2.115995337174589,-0.844196805528458,True,170.0,False,16,4,12,
60,3778,122,False,False,0,10505.499621496694,1852.4599609375,-4999.60009765625,1023.3699951171875,4922.099914550781,8388.800048828125,10935.0,217.70000457763672,-509.0999984741211,1385.2000427246094,0.0,-0.45504537272071216,1.081912708725833,-1.7632421962547762,540822383123922006,CesarMocinha,13.0,1795.5899658203125,-5098.009765625,865.4199829101562,1991.0000610351562,3000.1998901367188,11771.400146484375,-0.19999999552965164,1969.4000244140625,1.4000000059604645,255.0,255.0,,-1.3835312071176544,-0.05130966797098359,-1.5201460913539577,True,91.0,False,17,12,4,,8226738855089929114,HeroCharras,14.0,-1159.8599853515625,-4076.330078125,17.010000228881836,-7815.30029296875,-11639.599609375,2.8999999165534973,0.9000000357627869,1.2999999523162842,1914.4000244140625,255.0,255.0,True,0.009572400444184254,-2.1505339935815373,0.00040908751012646406,True,118.0,False,30,18,4,,enpitsu,76561198039309853,25.0,1156.3399658203125,-144.25999450683594,17.059999465942383,2250.2000427246094,-3114.4000244140625,2.8999999165534973,2.7000001072883606,-4.099999964237213,814.8000335693359,255.0,255.0,,0.016610848125812195,-1.0165827710383706,0.00016358718797589982,True,255.0,False,12,False,12,,games5425898691,bf81d8692db,20.0,3186.93994140625,-4852.89990234375,1137.52001953125,6900.30029296875,6614.69970703125,8144.0997314453125,-1706.6999816894531,1507.2000122070312,460.9000015258789,255.0,255.0,,-0.6548667570893008,0.7499851534095465,-1.5611537872705459,True,247.0,False,18,False,18,
61,3845,124,False,False,0,9042.624311665935,3020.239990234375,-3010.590087890625,1701.4300537109375,9777.80029296875,14761.700439453125,-3865.10009765625,-534.0999984741211,251.00000381469727,-71.10000133514404,0.0,0.1468968754127374,-1.498722840022164,-2.1928636110587463,540822383123922006,CesarMocinha,13.0,2882.719970703125,-3178.639892578125,1663.2099609375,7672.0001220703125,12715.899658203125,-3057.3001098632812,-437.40001678466797,-1042.7999877929688,1051.6000366210938,255.0,206.0,,-0.2883229235895821,1.167997523723089,-0.28492489488972306,True,9.089169789386053,True,18,12,4,,8226738855089929114,HeroCharras,14.0,1006.1599731445312,-3750.949951171875,17.010000228881836,9970.999755859375,9890.10009765625,2.800000011920929,0.0,-0.09999999776482582,1744.9000549316406,255.0,254.0,False,0.00959365656207622,0.8026087556807792,0.00022060190361601877,True,148.0,False,30,18,4,,enpitsu,76561198039309853,25.0,3456.2099609375,849.5900268554688,17.059999465942383,12836.400146484375,-275.79999923706055,3.3000001311302185,0.5000000074505806,-0.19999999552965164,-3270.5999755859375,255.0,0.0,False,0.016756344660093004,-0.2768222864277467,-0.00010638869176455144,True,255.0,False,12,False,12,,games5425898691,bf81d8692db,20.0,3899.860107421875,-2075.669921875,27.709999084472656,-3463.2998657226562,6663.3001708984375,-1042.7999877929688,195.79999923706055,1668.699951171875,142.70000457763672,128.0,128.0,,0.11207954065387646,2.086149783204475,-0.246485974679843,True,247.0,False,18,False,18,
62,3897,126,False,False,1,6266.522542825466,-3528.080078125,701.8900146484375,119.8499984741211,-2133.699951171875,28449.3994140625,-928.1999969482422,-5525.4998779296875,1427.8999328613281,-1851.6999816894531,1.0,-0.016528096346730924,0.5281656141365803,-2.8793206066215635,bf81d8692db,games5425898691,20.0,-3477.719970703125,608.8400268554688,17.010000228881836,4193.699951171875,-10491.600341796875,2.7000001072883606,-0.3999999910593033,1.7000000178813934,-494.7999954223633,128.0,74.0,,-0.009637216968615348,-1.9628657842945565,-0.00011635729694886136,True,247.0,False,18,18,False,,76561198039309853,enpitsu,25.0,-3521.260009765625,464.70001220703125,84.88999938964844,2963.599853515625,11295.400390625,4203.999938964844,-1646.0000610351562,142.10000038146973,1930.5000305175781,255.0,128.0,False,-0.13298123244009866,1.5110133967747998,0.013031669051661771,True,224.0,False,14,12,False,,HeroCharras,8226738855089929114,14.0,-2071.64990234375,1329.5,17.010000228881836,682.6999664306641,-11822.80029296875,3.0000001192092896,2.5,1.4000000059604645,1887.7999877929688,0.0,255.0,False,-0.009762008094161537,-1.683229404848952,6.795130315197348e-05,True,179.0,False,30,4,18,,CesarMocinha,540822383123922006,13.0,-3994.85009765625,528.5,73.04000091552734,7974.2999267578125,-15366.600341796875,-6669.1998291015625,2.7000001072883606,-4403.299865722656,179.20000076293945,255.0,181.0,,-0.3722055101205178,-2.0609718906596792,-0.6193020702790458,True,0.0,False,18,4,12,
63,3987,129,False,False,0,10626.528886483193,2242.06005859375,-5012.6201171875,1072.0899658203125,4670.799865722656,14330.0,6897.7001953125,-699.1000366210938,-1206.9999694824219,5835.4998779296875,0.0,-0.018309601053001973,-0.695567528265691,-0.8751088759183625,8226738855089929114,HeroCharras,15.0,2135.47998046875,-5107.93994140625,927.4299926757812,7179.000244140625,-11677.900390625,7139.1998291015625,-4254.89990234375,312.09999084472656,-3471.0000610351562,255.0,202.0,False,-0.9026566992021928,-0.04632161515137663,-1.3100252823888503,True,16.8033807713499,True,32,18,6,,540822383123922006,CesarMocinha,13.0,118.30999755859375,-766.0,41.63999938964844,-11257.099609375,-14552.099609375,-2569.5999145507812,1522.1000671386719,-707.7999877929688,-69.80000019073486,255.0,168.0,False,-0.23149795100263615,-1.8869358816777753,-0.11132427330682229,True,31.0,False,20,14,4,,enpitsu,76561198039309853,25.0,2330.669921875,-5088.31005859375,109.77999877929688,-4741.600036621094,-2496.300048828125,5275.999755859375,-3441.4999389648438,-232.60000228881836,-2775.0,0.0,0.0,False,-0.8978250870038251,-2.6192923330627496,1.0019270611036988,True,49.0,False,14,False,12,,games5425898691,bf81d8692db,20.0,972.9500122070312,-1825.1099853515625,16.989999771118164,711.8000030517578,-12446.700439453125,5.099999904632568,0.0,-1.5000000596046448,895.9999847412109,128.0,206.0,,0.009637532205380184,-1.5098328285568379,9.540372412334243e-05,True,162.0,False,18,False,18,
64,4072,132,False,False,1,6276.551771368033,-3627.56005859375,788.8499755859375,96.9000015258789,-15240.50048828125,8759.000244140625,10077.000122070312,4840.5999755859375,-3167.0999145507812,1592.8999328613281,1.0,-0.027788836391854605,0.975450064635184,-0.943435137101346,bf81d8692db,games5425898691,20.0,-3500.64990234375,664.0700073242188,16.989999771118164,-14324.300537109375,2219.199981689453,2.800000011920929,-1.4000000059604645,0.29999999329447746,649.1999816894531,255.0,225.0,,-0.009592788481121332,0.17477238309692092,0.00026975819369688545,True,163.7956989683131,True,18,18,False,,76561198039309853,enpitsu,25.0,-2696.02001953125,4062.25,17.049999237060547,-9820.30029296875,9815.2001953125,-0.3999999910593033,1.899999976158142,-2.5999999046325684,1956.4999389648438,255.0,255.0,False,-0.016718946724316886,0.768763752733925,0.00045916163181570016,True,36.15303227978369,True,14,12,False,,HeroCharras,8226738855089929114,15.0,-3803.6298828125,1636.18994140625,47.91999816894531,-898.7999725341797,-21205.90087890625,-2188.699951171875,1968.0999755859375,111.80000305175781,342.90000915527344,255.0,128.0,,0.4513599025237413,-1.4230667918030253,0.24618885552638356,True,,False,34,6,20,,CesarMocinha,540822383123922006,13.0,2146.340087890625,4844.509765625,16.989999771118164,-12709.69970703125,-5084.200134277344,5.299999713897705,3.4999999403953552,2.0999999344348907,2057.7999877929688,255.0,141.0,False,-0.009586662535706694,-0.5186353676740986,-9.676202144512891e-05,True,255.0,False,20,4,14,
65,4141,135,False,False,0,8109.765545344035,2077.580078125,-2404.93994140625,188.82000732421875,15425.10009765625,18222.5,-11355.999755859375,-2518.8999938964844,1881.300048828125,-5110.299987792969,0.0,0.42505298207864545,-0.013815815922076391,-2.8679078355702465,540822383123922006,CesarMocinha,13.0,1938.1700439453125,-2528.169921875,209.3699951171875,15755.2001953125,16744.200439453125,-634.1999816894531,-5214.89990234375,-1266.9999694824219,-1203.6000061035156,255.0,255.0,False,-0.1558073236574158,0.6314220135533726,-0.2089355095304441,True,197.0,False,22,15,4,,8226738855089929114,HeroCharras,15.0,2324.77001953125,-1175.0400390625,99.18000030517578,-6274.000244140625,-16869.200439453125,-535.9000015258789,4435.4998779296875,-910.5000305175781,113.80000114440918,240.0,128.0,False,-1.186847307667825,-1.8357412526181223,0.06787446714365447,True,,False,36,22,6,,enpitsu,76561198039309853,25.0,2096.81005859375,-2297.280029296875,88.80999755859375,-21079.19921875,-9.700000286102295,1942.1000671386719,135.10000228881836,-5498.3001708984375,12.899999618530273,255.0,128.0,False,0.7355238652181697,-3.1148435807269403,0.0019750758327884647,True,155.0,False,16,False,13,,games5425898691,bf81d8692db,19.0,3069.85009765625,1924.1600341796875,17.010000228881836,-12150.6005859375,6944.69970703125,2.8999999165534973,0.5999999865889549,-0.3999999910593033,2033.9999389648438,255.0,255.0,,0.00956786583159501,2.669512706033626,0.00012347351978034537,True,159.0,False,18,False,18,
66,4314,141,False,False,1,7029.90501490287,-3833.110107421875,-61.45000076293945,305.54998779296875,-4406.199951171875,21263.1005859375,5941.9000244140625,4991.400146484375,-360.0,-2125.500030517578,1.0,0.4965802073096777,2.6294731678221264,2.272559864763004,76561198039309853,enpitsu,25.0,-3798.030029296875,-216.24000549316406,199.5500030517578,-6634.2999267578125,14042.39990234375,2901.4999389648438,-2590.7000732421875,4403.0999755859375,2037.2000122070312,255.0,0.0,,0.4373226231368589,1.0759133035374857,0.739263529838022,True,175.0,False,18,15,False,,bf81d8692db,games5425898691,20.0,-3845.050048828125,3124.929931640625,209.07000732421875,1258.6000061035156,8756.699829101562,-12224.49951171875,886.2999725341797,2748.800048828125,-3039.5001220703125,255.0,0.0,,-0.47854490082582535,-0.2663263627326014,-0.21796386200250234,True,24.0,False,20,18,False,,HeroCharras,8226738855089929114,14.0,-1587.739990234375,4178.72021484375,17.010000228881836,-6285.0,9522.7001953125,3.3000001311302185,0.3999999910593033,-0.29999999329447746,3204.1000366210938,255.0,255.0,False,-0.00957976059324026,0.7425591516233065,8.53883763474586e-05,True,61.0,False,38,6,24,,CesarMocinha,540822383123922006,13.0,-2162.6201171875,-1540.6099853515625,17.079999923706055,979.5999908447266,4146.300048828125,-96.5999984741211,171.29999160766602,125.69999694824219,983.0999755859375,255.0,214.0,,-0.011706859535029441,1.8035968575453898,-0.003281579645912431,True,81.95847716126391,True,24,4,16,
67,4363,143,False,False,0,9578.832439454687,3656.050048828125,-3288.10009765625,277.44000244140625,13196.500244140625,15381.8994140625,818.7000274658203,-4884.4000244140625,1240.5000305175781,3256.199951171875,0.0,0.05718239180203599,-2.3495113575128164,-0.7338915152752421,8226738855089929114,HeroCharras,14.0,3522.81005859375,-3482.68994140625,196.10000610351562,9980.30029296875,10098.200073242188,2318.6000061035156,-156.09999656677246,-322.00000762939453,501.6999816894531,255.0,138.0,False,-0.5913712666712769,1.442805762532201,-0.12398807934380235,True,69.0,False,40,24,6,,540822383123922006,CesarMocinha,13.0,1032.3299560546875,-1011.9400024414062,52.439998626708984,-7916.6998291015625,-17265.400390625,-2248.6000061035156,1838.6000061035156,-744.8000335693359,-30.199999809265137,255.0,128.0,,-0.3346796756148688,-1.9502366624182441,-0.016886443772017628,True,38.0,False,26,18,4,,enpitsu,76561198039309853,25.0,3671.25,-1613.2099609375,16.850000381469727,-11089.7998046875,-4225.299987792969,52.30000019073486,-9.399999976158142,-63.80000114440918,-2344.499969482422,255.0,0.0,,0.013580339634020673,-2.834458384848425,-0.0019977585856795475,False,175.0,False,18,False,16,,games5425898691,bf81d8692db,20.0,3199.43994140625,-4164.72021484375,17.020000457763672,-12324.100341796875,67.39999771118164,1.2999999523162842,-1.0999999940395355,0.0,-367.90000915527344,255.0,122.0,,0.009569673489294106,3.1016739365522694,0.00013812055808986267,True,255.0,False,20,False,18,
