,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
10,1140,35.0,False,False,1,8825.031539769132,1347.780029296875,-3673.4599609375,95.52999877929688,-9721.199951171875,10083.599853515625,728.3000183105469,-1440.0999450683594,-3856.199951171875,-775.6999969482422,1.0,-0.672933154502118,1.658295611004055,-1.762132888591188,7864449511119550642,LagacyyPP,6.0,1426.719970703125,-3879.449951171875,16.989999771118164,-10261.600341796875,11212.900390625,2.5,1.4000000059604645,-0.5000000074505806,1517.4000549316406,255.0,254.0,,-0.009628839902454507,0.8206795361948931,0.00034707332892007357,True,12,False,12,195.49452902168358,True,,2298688272173828900,VTS_Sem070,6.0,1042.030029296875,-3731.7900390625,17.010000228881836,-12883.199462890625,2782.9000854492188,2.3000000417232513,1.0999999940395355,-0.09999999776482582,-1730.7000732421875,255.0,19.0,,-0.00957205833032686,0.2276435257172517,-0.00019829729487938366,True,20,241.0,False,22,False,,enpitsu,76561198039309853,26.0,899.9099731445312,-159.61000061035156,17.040000915527344,-10324.7998046875,-4113.699951171875,4.600000083446503,-0.19999999552965164,-0.0,2437.5,255.0,255.0,False,-0.016709179527961752,-0.4413177375475656,-2.819227306055557e-05,True,12,12,82.0,False,False,,games5425898691,bf81d8692db,18.0,2373.47998046875,-3874.64990234375,16.989999771118164,-16494.200439453125,4598.299865722656,2.199999988079071,0.3999999910593033,-0.09999999776482582,434.3000030517578,255.0,128.0,,-0.009587245440838539,0.23278106097315837,-0.00018127138340669045,True,64.8005247885181,True,12,10,False,
11,1156,35.0,False,False,1,8099.839267174173,795.8400268554688,-2959.219970703125,93.7699966430664,-7192.19970703125,17014.7998046875,1236.1000061035156,-1908.0000305175781,-3069.2999267578125,-4570.0,1.0,0.6357121764972387,-2.707527932181575,2.90157540931237,7864449511119550642,LagacyyPP,5.0,727.719970703125,-3095.919921875,16.889999389648438,-10783.699951171875,17159.89990234375,-124.30000305175781,-47.800002098083496,-435.6999969482422,-1162.0999908447266,255.0,0.0,,-0.011725208250560356,1.052972954727967,-0.003176974806093823,True,12,False,12,190.04517867744607,True,,2298688272173828900,VTS_Sem070,6.0,288.2900085449219,-3436.510009765625,17.010000228881836,-12960.999755859375,5526.400146484375,2.0999999344348907,0.5000000074505806,-0.29999999329447746,0.0,255.0,128.0,,-0.009575300531365223,0.40307135558108004,5.346294973338245e-05,True,20,241.0,False,22,False,,enpitsu,76561198039309853,26.0,482.3500061035156,-766.52001953125,17.040000915527344,-5233.2000732421875,-14661.700439453125,0.0,-0.0,0.19999999552965164,1534.4000244140625,255.0,128.0,False,-0.016783089018884863,-1.2434623304822199,0.0002983076280896252,True,12,12,35.00472263366947,True,False,,games5425898691,bf81d8692db,18.0,1391.5,-3334.570068359375,16.989999771118164,-16818.800048828125,14702.099609375,2.199999988079071,0.5999999865889549,-0.19999999552965164,-56.19999885559082,255.0,128.0,,-0.00961622208701731,0.725139450996814,8.533178202412834e-05,True,14.686064579153573,True,12,10,False,
12,1161,36.0,False,False,1,7786.616090764896,673.27001953125,-2643.429931640625,110.02999877929688,-3158.900146484375,19228.199462890625,2505.0,-2969.7000122070312,-1843.2000732421875,-3787.6998901367188,1.0,1.2243413896960802,-1.4214027685243602,-2.8583130557813274,7864449511119550642,LagacyyPP,5.0,575.7899780273438,-2753.81005859375,21.610000610351562,-5701.500244140625,19552.900390625,2807.2000122070312,-1158.3999633789062,232.99999237060547,-1136.9000244140625,255.0,0.0,,-0.028569329266143785,1.3466424091712623,-0.0004777475446259148,True,12,False,13,190.0,False,,2298688272173828900,VTS_Sem070,6.0,28.899999618530273,-3325.8701171875,17.010000228881836,-12970.0,5530.30029296875,2.0999999344348907,0.3999999910593033,-0.29999999329447746,0.0,255.0,128.0,,-0.009575300531365223,0.40307135558108004,5.346294973338245e-05,True,20,241.0,False,22,False,,enpitsu,76561198039309853,26.0,406.4700012207031,-1058.1600341796875,17.040000915527344,-3427.9000854492188,-16945.50048828125,-0.3999999910593033,-0.19999999552965164,-1.5999999642372131,159.60000038146973,255.0,128.0,False,-0.016781394901600993,-1.3871185407670505,-0.00014343111485216653,True,12,12,19.38398276349552,True,False,,games5425898691,bf81d8692db,18.0,1085.1600341796875,-3046.75,16.989999771118164,-15672.900390625,16833.199462890625,2.3000000417232513,-2.199999988079071,2.5,-1269.7000122070312,255.0,99.0,,-0.009598700050469077,0.8653803761685673,-0.00012516826446389332,True,0.0,True,12,10,False,
13,1236,38.0,False,False,1,2347.6023079124207,1676.6099853515625,2925.97998046875,127.66999816894531,-8178.599853515625,22799.09912109375,4488.399963378906,-806.8000030517578,4834.100036621094,3428.9999389648438,1.0,-1.319534399678553,0.05525706353298738,-0.8753401410174567,7864449511119550642,LagacyyPP,5.0,1814.2099609375,2803.489990234375,16.309999465942383,-5278.2000732421875,21508.30078125,-146.8000030517578,43.29999923706055,637.599983215332,-2452.2999572753906,255.0,0.0,False,-0.005859229291827889,1.3750255007466223,0.016528747748861143,True,14,False,14,36.0,False,,2298688272173828900,VTS_Sem070,6.0,-102.56999969482422,971.6599731445312,16.969999313354492,10825.50048828125,18518.599853515625,12.699999809265137,0.19999999552965164,-3.4999999403953552,-835.8000183105469,255.0,128.0,,-0.009692603401760043,2.1523850549557504,0.00042807630196835326,True,22,229.0,False,24,False,,enpitsu,76561198039309853,26.0,90.48999786376953,-3247.050048828125,55.529998779296875,-1955.5999755859375,13002.19970703125,2885.7000732421875,-821.6000366210938,-116.49999618530273,-45.70000171661377,255.0,128.0,False,-0.0478148367822846,1.4315704060839773,6.796061034682291e-05,True,16,15,0.0,False,False,,games5425898691,bf81d8692db,18.0,1489.6400146484375,2808.889892578125,46.209999084472656,8776.500244140625,20918.701171875,3470.4998779296875,-176.49999618530273,89.30000305175781,-2148.2000732421875,255.0,0.0,,-0.013572229167037736,2.116392979272858,-0.000477597097753762,True,0.0,False,15,12,False,
14,1238,38.0,False,False,0,8302.470475456552,-1626.739990234375,-3130.25,169.97999572753906,-3771.400146484375,-35618.798828125,9020.2001953125,-65.70000171661377,2322.7999877929688,5531.6998291015625,0.0,1.0576864840722362,0.4231069366808276,-0.7757804187726333,bf81d8692db,games5425898691,18.0,-1552.52001953125,-2946.0400390625,70.0,-13929.200439453125,-18033.299560546875,3112.39990234375,853.3000183105469,-2309.199981689453,-2669.8001098632812,255.0,41.0,,0.057897164038362876,-2.2788756961434053,0.006912419756316497,True,13,False,16,0.0,False,,76561198039309853,enpitsu,26.0,-69.55000305175781,3105.43994140625,77.05000305175781,2652.5,-18007.60009765625,2333.2000732421875,5448.2000732421875,752.3000335693359,-9.100000262260437,255.0,128.0,False,0.48225811822921016,-1.4344032225224699,-0.0003483374164635195,True,16,0.0,False,15,False,,VTS_Sem070,2298688272173828900,6.0,6.53000020980835,-1122.050048828125,17.010000228881836,-11968.1005859375,-17737.39990234375,2.3000000417232513,0.9000000357627869,1.8000000715255737,-225.10000228881836,255.0,128.0,,0.00959790632575718,-2.1883045969904,0.0002140224374940879,True,22,24,229.0,False,False,,LagacyyPP,7864449511119550642,5.0,-1784.31005859375,-2984.300048828125,16.670000076293945,2040.3999328613281,-21774.599609375,46.99999809265137,23.69999885559082,133.1999969482422,-2057.2000122070312,255.0,0.0,False,0.0075627234944247715,-1.556003648548057,0.008021321026771774,True,36.0,False,14,14,False,
15,1305,41.0,False,False,1,4315.901814798848,2606.300048828125,1177.43994140625,144.27999877929688,16990.400390625,-16140.0,2503.000030517578,2063.800048828125,-5509.2999267578125,1177.6000213623047,1.0,0.001154145889740754,2.6465338516457257,0.9718931957099644,2298688272173828900,VTS_Sem070,6.0,2508.050048828125,1190.9200439453125,15.4399995803833,17710.6005859375,-14575.6005859375,78.69999885559082,-497.7000045776367,544.900016784668,-1953.6000061035156,255.0,4.0,,-0.06304915129533697,-2.4829209223505195,-0.0325351074965156,True,24,False,22,139.50928181217563,True,,7864449511119550642,LagacyyPP,6.0,3560.300048828125,2554.97998046875,73.08999633789062,-1861.6999816894531,-21706.0009765625,2444.600067138672,5484.2999267578125,339.90001678466797,236.20000839233398,255.0,166.0,False,-0.5032030856987331,-1.656081706530579,0.010021933860052037,True,16,31.0,False,15,False,,enpitsu,76561198039309853,26.0,1746.47998046875,400.260009765625,17.030000686645508,18781.400146484375,6348.2000732421875,5.099999904632568,-0.5000000074505806,-0.0,0.0,255.0,0.0,False,-0.01676190936124014,2.8156471035132515,3.892981382752524e-05,True,16,16,0.0,False,False,,games5425898691,bf81d8692db,18.0,3661.64990234375,4220.8798828125,57.43000030517578,-4324.100036621094,1520.5000305175781,-1238.8999938964844,-78.80000114440918,1251.1000061035156,-2325.399932861328,255.0,0.0,,-0.2519376928173416,0.32623799513083696,-0.5476350634599748,True,0.0,False,16,14,False,
16,1406,44.0,False,False,0,3080.1424968628785,-3428.889892578125,3387.360107421875,231.9199981689453,4472.0001220703125,21396.39892578125,7499.69970703125,-3034.1000366210938,-3961.300048828125,3331.9000244140625,0.0,0.3192788406218529,1.6725943129477696,0.2467617793991083,76561198039309853,enpitsu,26.0,-3421.0,3299.580078125,81.9000015258789,15095.30029296875,8336.599731445312,734.0000152587891,-486.8000030517578,-157.7999973297119,1642.8999328613281,255.0,128.0,,0.43748370183070245,0.6975159237921734,0.38692361414394555,True,17,False,18,219.0,False,,bf81d8692db,games5425898691,18.0,-669.030029296875,303.9200134277344,16.989999771118164,15004.200439453125,13299.7998046875,4.4999998807907104,-0.19999999552965164,0.0,-122.89999961853027,255.0,128.0,,0.009590809667135198,0.7119893869484833,7.250948567685134e-05,True,18,245.0,False,16,False,,VTS_Sem070,2298688272173828900,6.0,-3731.409912109375,3599.909912109375,17.329999923706055,13791.99951171875,6390.9002685546875,3368.699951171875,-62.69999980926514,212.5,-1611.1000061035156,255.0,0.0,,-0.009098939072551318,0.4052942153924009,-0.017825173535650364,True,23,24,112.0,False,False,,LagacyyPP,7864449511119550642,6.0,-2414.409912109375,4793.669921875,17.010000228881836,11001.500244140625,1296.7999267578125,2.0999999344348907,-1.0000000149011612,-0.5000000074505806,-71.99999809265137,247.0,128.0,False,0.009584326253208651,0.10671316363137504,9.588061051143155e-05,True,255.0,False,16,16,False,
17,1466,47.0,False,False,1,9946.074162988147,1135.510009765625,-4803.18994140625,386.489990234375,-11385.799560546875,9712.60009765625,67.5,-22.59999990463257,-1684.1999816894531,5758.699951171875,1.0,-0.43836514760089457,2.9759586003834144,1.7508738544595983,7864449511119550642,LagacyyPP,6.0,1181.43994140625,-4915.64013671875,237.57000732421875,-5761.9000244140625,2614.89990234375,686.6000366210938,-903.8999938964844,-1409.4000244140625,-5238.900146484375,255.0,249.0,True,1.2605714802014027,2.146941208331572,-0.17100493959126567,True,17,False,18,255.0,False,,2298688272173828900,VTS_Sem070,6.0,656.4600219726562,-4266.4599609375,17.010000228881836,-3529.7000122070312,-8048.2000732421875,2.0999999344348907,-5.199999809265137,-4.900000095367432,-830.9999847412109,168.0,128.0,,-0.009846123213053299,-1.1363340424887676,-0.00013397232476070961,True,24,112.0,False,26,False,,enpitsu,76561198039309853,26.0,881.2899780273438,-4597.18017578125,17.049999237060547,-5028.699951171875,-582.0999908447266,2.5999999046325684,0.5000000074505806,-0.0,-0.3999999910593033,255.0,128.0,,-0.016862543658012468,-0.11514499434659947,4.7841890270429085e-05,True,19,18,250.0,False,False,,games5425898691,bf81d8692db,18.0,820.3800048828125,-4203.58984375,161.1199951171875,12636.099853515625,-18953.699951171875,3175.4000854492188,-1484.4999694824219,-2171.699981689453,-1325.2999877929688,255.0,0.0,,0.6898838069842652,-2.1146963117092965,0.08030562678608409,True,172.691079578092,True,20,16,False,
18,1530,49.0,False,False,1,8319.191956694805,-1046.2099609375,-2949.300048828125,127.61000061035156,6565.8001708984375,22614.7998046875,3266.7999267578125,1322.8999328613281,-4552.799987792969,-3677.0001220703125,1.0,0.7758455936290817,2.573285441150334,0.45827215118769415,2298688272173828900,VTS_Sem070,6.0,-1141.8199462890625,-3093.570068359375,89.72000122070312,-173.79999160766602,19480.30029296875,2411.999969482422,-2760.2999877929688,4518.900146484375,1486.300048828125,235.0,0.0,False,-0.07125421021134194,1.1216269836334645,0.6582293140670846,True,27,False,26,32.0,False,,7864449511119550642,LagacyyPP,6.0,-92.79000091552734,-3460.89990234375,24.489999771118164,-2976.300048828125,16887.5,3037.3001098632812,1.5999999642372131,-8.500000238418579,-1196.2000274658203,255.0,37.0,False,-0.009589543960909549,1.4101471185435528,-0.00017717306566388086,True,19,139.13223239683347,True,18,False,,enpitsu,76561198039309853,26.0,-952.0599975585938,-3825.550048828125,17.020000457763672,1446.9999694824219,17792.7001953125,2.0999999344348907,-0.0,-1.0000000149011612,-95.0,255.0,128.0,,-0.016777061310868976,1.662295773185024,0.00011023019129344759,True,20,20,152.88222797455333,True,False,,games5425898691,bf81d8692db,18.0,1071.9599609375,-4052.10009765625,16.989999771118164,-1762.7999877929688,17190.899658203125,2.3000000417232513,-0.5999999865889549,1.8000000715255737,369.50000762939453,255.0,192.0,,-0.009554575055996663,1.4696334208939552,4.0623959096145304e-05,True,72.04664933296942,True,20,16,False,
19,1594,51.0,False,True,1,3337.5460317947054,294.19000244140625,1857.1600341796875,99.12999725341797,3919.4000244140625,24383.00048828125,1166.9999694824219,-1214.000015258789,-385.49999237060547,-955.4000091552734,1.0,0.3633003239721147,3.118029458954087,-0.47325626239839536,7864449511119550642,LagacyyPP,6.0,294.44000244140625,1580.6700439453125,16.989999771118164,5283.499755859375,22384.89990234375,2.199999988079071,-0.0,-0.7000000029802322,217.00000762939453,255.0,128.0,False,-0.009600905874173934,1.7841611716070476,-5.367508069927363e-05,True,20,False,20,62.63560426619744,True,,2298688272173828900,VTS_Sem070,6.0,223.27000427246094,1549.6500244140625,63.630001068115234,12443.699951171875,19230.400390625,-2083.9999389648438,458.10001373291016,1552.7000427246094,-818.8999938964844,255.0,128.0,False,0.07052437937739285,1.7584552149877135,-0.37535272448822365,False,28,0.0,False,30,False,,enpitsu,76561198039309853,26.0,-3.359999895095825,1200.4300537109375,17.020000457763672,1583.699951171875,22945.400390625,2.199999988079071,-0.0,0.5999999865889549,117.39999771118164,255.0,128.0,,-0.01678182921520591,1.6282165333161178,-8.504584942098095e-05,True,20,20,0.0,False,False,,games5425898691,bf81d8692db,18.0,424.6499938964844,1148.449951171875,133.32000732421875,-1657.1000671386719,22783.60107421875,-2675.4998779296875,-27.40000009536743,-0.7999999821186066,-0.7999999821186066,255.0,128.0,,0.17374248260419412,1.5083117170062783,0.0012147684874032373,True,0.0,False,22,16,False,
20,1622,52.0,False,True,1,942.299423334719,672.9500122070312,4224.47998046875,93.12999725341797,3452.2000122070312,21763.701171875,58.60000133514404,-5911.5997314453125,525.4999923706055,-880.6999969482422,1.0,-0.13667921750630616,2.928602449149756,2.4150142163525716,7864449511119550642,LagacyyPP,6.0,724.4299926757812,3979.64990234375,52.16999816894531,4166.000061035156,22021.99951171875,3607.7999877929688,-80.60000419616699,26.700000762939453,1444.1000366210938,248.0,184.0,False,-0.01326406781993823,1.6736189094419662,0.0010745874480345072,True,20,False,21,33.0,False,,2298688272173828900,VTS_Sem070,6.0,640.760009765625,3728.969970703125,90.27999877929688,1800.8999633789062,22928.798828125,-160.9000015258789,-1751.6000366210938,5212.2998046875,-113.29999923706055,255.0,251.0,False,-0.3567517536219756,0.8293443748383021,2.419372401298195,False,30,0.0,False,31,False,,enpitsu,76561198039309853,26.0,114.62000274658203,3537.64990234375,17.030000686645508,1129.7000122070312,22972.19970703125,1.0000000149011612,-0.0,0.09999999776482582,0.0,255.0,0.0,,-0.016782036841523768,1.6199339866972382,-1.554619184980756e-05,True,20,20,0.0,False,False,,games5425898691,bf81d8692db,18.0,493.79998779296875,3432.3701171875,17.010000228881836,2778.800048828125,22284.3994140625,2.0999999344348907,-0.0,0.29999999329447746,-4.799999892711639,255.0,128.0,,-0.009599590294325349,1.6954804252635096,-2.591403433957715e-05,True,0.0,False,22,16,False,
21,1630,53.0,True,True,1,318.22660334880925,771.52001953125,4847.1298828125,93.12999725341797,3308.0999755859375,20939.19921875,0.0,-5927.19970703125,658.8999938964844,-658.7000274658203,1.0,-0.130068307929015,-2.7342989515008798,0.6478271408700287,7864449511119550642,LagacyyPP,6.0,832.5700073242188,4625.1201171875,151.50999450683594,-3862.0001220703125,22531.39892578125,2519.7999572753906,-1710.8999633789062,-4063.9999389648438,1980.8000183105469,253.0,240.0,False,-0.0935051417720113,1.299399543674925,-0.034326994725428606,True,21,False,22,33.0,False,,2298688272173828900,VTS_Sem070,6.0,691.1099853515625,4397.990234375,85.86000061035156,1664.6000671386719,22939.19921875,-145.0,-1210.8000183105469,5335.9002685546875,558.4999847412109,255.0,10.0,False,0.6953127196557967,1.1510570605475912,-1.8442119582706693,False,30,0.0,False,31,False,,enpitsu,76561198039309853,26.0,226.10000610351562,4271.16015625,19.5,7599.5001220703125,21383.798828125,2961.4999389648438,1.899999976158142,4.600000083446503,-788.6000061035156,255.0,128.0,,-0.016796006747303006,1.9691217419559852,0.00019032208573717174,True,22,21,0.0,False,False,,games5425898691,bf81d8692db,18.0,585.530029296875,4004.409912109375,17.010000228881836,4789.2999267578125,21888.60107421875,2.0999999344348907,0.09999999776482582,0.5000000074505806,-202.29999542236328,255.0,128.0,,-0.009601134000774987,1.8040147945412999,5.828229260970789e-05,True,0.0,False,22,16,False,
22,1884,53.0,False,False,1,5189.617931293376,7.25,27.049999237060547,96.79000091552734,6645.3997802734375,19523.599853515625,2625.7000732421875,798.8999938964844,886.3999938964844,-5880.10009765625,1.0,0.021932563982898192,0.13731203015909466,-0.017197910876321974,7864449511119550642,LagacyyPP,5.0,-76.44999694824219,-142.13999938964844,69.6500015258789,-4201.000061035156,14176.300048828125,2128.800048828125,-1492.2999572753906,3066.300048828125,-4315.10009765625,255.0,11.0,False,-0.13611239710889222,1.2821367732867932,0.466725446474101,,5,False,6,0.0,False,,2298688272173828900,VTS_Sem070,6.0,2786.280029296875,-4090.280029296875,16.549999237060547,19849.89990234375,3854.5999145507812,89.49999809265137,-87.10000038146973,-25.69999933242798,1981.7999267578125,255.0,251.0,,-0.009769677811743298,2.8777353595943267,0.006471933192708971,True,4,13.935741834743048,True,4,False,,enpitsu,76561198039309853,26.0,-0.0,1728.949951171875,17.049999237060547,-0.0,-18618.699951171875,2.5,0.19999999552965164,-0.0,0.0,255.0,,,-0.01676203533771714,-1.5707749880211213,-2.386930271178236e-07,True,False,False,40.0,False,False,,games5425898691,bf81d8692db,18.0,-113.4000015258789,506.3699951171875,61.18000030517578,2673.699951171875,-22704.29931640625,2510.8999633789062,4578.299865722656,-1.1999999731779099,-891.6000366210938,255.0,128.0,,-0.10986596172815452,-1.5514369705078614,-0.0012861676247123066,True,0.0,False,4,3,False,
23,2045,59.0,False,False,1,1345.1032549580957,2232.179931640625,4985.31982421875,286.29998779296875,-6274.000244140625,10213.400268554688,7778.0999755859375,1382.1000671386719,2784.8001098632812,-963.0000305175781,1.0,0.06316534621140003,2.5192851839893895,-2.4865778480655045,2298688272173828900,VTS_Sem070,6.0,2292.2099609375,4850.6201171875,172.72999572753906,-3230.7998657226562,11688.699951171875,2165.2000427246094,3542.7999877929688,-942.6999664306641,2072.4000549316406,249.0,250.0,,0.4522072954737719,0.6099457348470644,-1.3478316693172365,True,4,False,6,213.0,False,,7864449511119550642,LagacyyPP,5.0,-1860.6099853515625,3914.699951171875,17.0,12840.0,-6655.3997802734375,3.6000001430511475,-1.7000000178813934,1.0999999940395355,1842.5,128.0,246.0,False,-0.009621010261822795,-2.69945679032386,0.00022092949811825704,True,8,225.0,False,8,False,,enpitsu,76561198039309853,26.0,1503.27001953125,4964.06005859375,218.91000366210938,7268.900146484375,-4278.299865722656,2279.7000122070312,440.29998779296875,863.3999633789062,55.70000171661377,128.0,255.0,False,0.17118776436069782,-3.1271303229812655,1.614814686995522,True,2,1,221.84578917359792,True,False,,games5425898691,bf81d8692db,18.0,-3493.389892578125,2622.56005859375,17.010000228881836,7309.1998291015625,17493.1005859375,2.0999999344348907,-0.7999999821186066,-1.7000000178813934,-594.1999816894531,255.0,38.0,,-0.009574415528295566,1.967756138168318,-0.00010464678296509047,True,248.0,False,6,6,False,
24,2140,62.0,False,False,0,8505.582921373098,-935.760009765625,-3365.489990234375,122.13999938964844,3275.1998901367188,27923.40087890625,-121.49999618530273,-1135.5000305175781,2973.2000732421875,245.49999237060547,0.0,-0.4495277490217116,0.2553561855382053,0.11367572131231994,76561198039309853,enpitsu,26.0,-923.1199951171875,-3571.1201171875,126.80999755859375,10187.5,17762.19970703125,3073.3999633789062,-1800.3999328613281,-5056.099853515625,1201.500015258789,128.0,255.0,False,-0.055227749029301616,1.0245547727123194,-0.5327924454417234,True,3,False,4,94.0,False,,bf81d8692db,games5425898691,18.0,-849.3499755859375,-3938.179931640625,17.010000228881836,522.5,17934.49951171875,1.8000000715255737,0.0,-0.5999999865889549,-9.599999785423279,255.0,128.0,,0.009592094669012265,1.5403191064731692,5.2206719265660786e-05,True,6,196.0,False,6,False,,VTS_Sem070,2298688272173828900,6.0,-1188.8499755859375,-2922.6298828125,17.010000228881836,15380.2001953125,280.2000045776367,2.5999999046325684,-1.1999999731779099,0.0,2781.199951171875,255.0,253.0,False,0.009592414518947032,0.1666635926519645,0.00020030029017845658,True,6,4,198.7677678241525,True,False,,LagacyyPP,7864449511119550642,6.0,-444.3699951171875,-2595.14990234375,17.0,8218.699951171875,8210.399780273438,2.800000011920929,-0.19999999552965164,0.0,2378.9999389648438,255.0,255.0,False,0.009541397278244806,0.8468074104412381,3.3533946629074775e-05,True,143.9418494291203,True,8,8,False,
25,2145,62.0,False,False,1,2190.445174247662,860.6500244140625,2949.840087890625,134.39999389648438,-12690.50048828125,-5033.500061035156,9133.900146484375,5601.6998291015625,1216.3999938964844,-1772.1000671386719,1.0,-0.009432753925562346,-0.2496921379784593,-0.0855612208785076,2298688272173828900,VTS_Sem070,6.0,861.030029296875,2799.260009765625,15.6899995803833,-11583.599853515625,-10929.300537109375,161.5999984741211,-78.80000114440918,-340.0,668.3000183105469,255.0,254.0,False,0.017198209335510417,-0.7491620737224417,-0.05892245630821765,True,4,False,6,183.16524742751994,True,,7864449511119550642,LagacyyPP,6.0,331.29998779296875,2421.3701171875,17.0,-5219.1998291015625,-12227.7001953125,1.2999999523162842,0.7999999821186066,1.5999999642372131,2127.4000549316406,255.0,164.0,False,-0.009552504528513573,-1.2370749096492384,-1.509999878119577e-05,True,8,128.33932903248777,True,8,False,,enpitsu,76561198039309853,26.0,749.9199829101562,3269.360107421875,146.33999633789062,-10410.30029296875,-18147.5,-143.99999618530273,2737.7999877929688,4763.0999755859375,-258.6000061035156,128.0,128.0,False,0.03969494162122638,-1.0876520792868385,-1.771880198215698,True,4,3,90.87160439388727,True,False,,games5425898691,bf81d8692db,18.0,824.1199951171875,3520.679931640625,17.010000228881836,-1824.1000366210938,-17817.60009765625,2.0000000298023224,0.19999999552965164,2.5999999046325684,-486.1000061035156,255.0,35.0,,-0.009597004419058143,-1.461997575460748,4.6230168724555545e-06,True,196.0,False,6,6,False,
26,2224,65.0,False,False,1,5007.755339723351,-2629.75,1583.780029296875,136.89999389648438,-21937.39990234375,12811.199951171875,10021.699829101562,5577.8997802734375,702.5,2095.8999633789062,1.0,0.011296556129448944,-0.5145667931261914,1.6348583386623925,2298688272173828900,VTS_Sem070,6.0,-2487.52001953125,1453.050048828125,60.09000015258789,-11904.599609375,16287.19970703125,2477.7000427246094,-3541.400146484375,-4131.600036621094,798.6000061035156,255.0,128.0,False,-0.302895476050855,0.7162609031700999,-0.003276099701142896,True,5,False,8,111.0,False,,7864449511119550642,LagacyyPP,6.0,-2125.659912109375,-796.6799926757812,17.0,-4106.300048828125,-13656.800537109375,3.3000001311302185,-0.5999999865889549,-2.3000000417232513,242.5,210.0,163.0,False,-0.009599439771552332,-1.2815308061000845,-4.892001922112826e-05,True,8,117.0,False,8,False,,enpitsu,76561198039309853,26.0,-3881.27001953125,-165.00999450683594,22.389999389648438,-10983.00048828125,5685.7000732421875,1590.0999450683594,-393.3000183105469,4396.000061035156,-3281.7999267578125,255.0,0.0,False,0.10614762270084184,0.791318587373411,0.1264630673839662,True,4,4,0.0,False,False,,games5425898691,bf81d8692db,18.0,-2578.10009765625,1966.9200439453125,94.20999908447266,-8125.3997802734375,-12510.50048828125,2201.7999267578125,-167.60000228881836,107.10000038146973,13.500000238418579,255.0,128.0,,-0.0043447590753000415,-1.001486800542001,-3.913995927825308e-05,True,177.63344523214525,True,8,6,False,
