,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
54,3638,116,False,False,1,9897.368549039396,1546.1700439453125,-4735.990234375,106.97000122070312,20049.49951171875,14821.700439453125,-4509.700012207031,-2628.800048828125,5326.7999267578125,844.8000335693359,1.0,-0.6737997780890309,2.0205476590467875,2.434409021624041,bf81d8692db,games5425898691,19.0,1351.31005859375,-4813.3798828125,97.81999969482422,12700.999755859375,8803.099975585938,818.7999725341797,-5364.2999267578125,-1151.2000274658203,385.40000915527344,255.0,255.0,,-0.07221645086970174,2.8851269027150583,-1.152047603073377,True,207.0,False,18,4,15,,76561198039309853,enpitsu,25.0,2517.93994140625,-5064.259765625,65.11000061035156,-14516.400146484375,-5994.4000244140625,5864.4000244140625,-5422.7001953125,-300.79999923706055,-867.9000091552734,255.0,0.0,,0.3983937601853523,-0.37661835268434507,0.7759210062117243,True,12,12,False,255.0,False,,Shorty_oneTTV,76561198262556175,6,3884.639892578125,-3591.97998046875,23.84000015258789,-834.4000244140625,11810.899658203125,-125.79999923706055,-35.09999990463257,273.799991607666,-47.69999980926514,255.0,128.0,False,-0.024802483425884845,1.5060617690062847,-0.191787408266081,True,16,24,8,26.0,False,,rYL*,76561198127502483,7.0,1686.6400146484375,-1503.9599609375,17.0,188.99999618530273,-4499.4000244140625,3.6000001430511475,-0.09999999776482582,0.7999999821186066,2033.9999389648438,255.0,255.0,,-0.009524138243575094,-1.5423492375504666,0.00011632099364190217,True,8,4,16,255.0,False,
55,3673,117,False,False,0,3445.0701972861043,-3721.35009765625,3168.72998046875,120.8499984741211,5420.30029296875,14539.100341796875,6156.6998291015625,453.3000183105469,-2716.4999389648438,5330.4998779296875,0.0,0.8374027185303928,0.06743636251226134,-1.6498138930683064,76561198262556175,Shorty_oneTTV,6.0,-3809.89990234375,3033.7900390625,61.59000015258789,6245.9002685546875,3959.8001098632812,2887.9000854492188,769.0000152587891,4184.4000244140625,-1467.7000427246094,0.0,255.0,,-0.03678796818566159,-2.059167253180396,-0.0747657536225591,True,26.0,False,26,8,17,,76561198127502483,rYL*,7.0,-2439.570068359375,1408.18994140625,17.0,-1333.699951171875,-10846.400146484375,3.6000001430511475,0.0,0.0,2383.300018310547,255.0,255.0,,0.00954190766094879,-1.6358447869822024,2.519336135587852e-06,True,16,8,4,255.0,False,,enpitsu,76561198039309853,25,-636.4500122070312,5043.2099609375,17.09000015258789,15503.199462890625,1359.2999267578125,-125.50000190734863,-252.80000686645508,-133.90000343322754,31.80000066757202,255.0,0.0,True,0.019749075136655376,0.08608302478316704,0.003221209878073396,True,12,12,False,255.0,False,,games5425898691,bf81d8692db,19.0,-2716.610107421875,4077.340087890625,17.010000228881836,-10820.10009765625,4877.60009765625,2.5999999046325684,-1.2999999523162842,1.0999999940395355,-2359.1000366210938,255.0,0.0,,0.009587103009417244,2.655494754665144,-9.271766084061154e-05,True,16,4,18,207.0,False,
56,3706,118,False,False,1,10212.58666651599,3083.949951171875,-4835.4599609375,387.2900085449219,-3924.89990234375,7373.699951171875,4478.399963378906,1370.5999755859375,1200.4000091552734,2256.199951171875,1.0,-0.501683733379986,-0.7720577987728355,-1.7400769690329931,bf81d8692db,games5425898691,19.0,3029.590087890625,-4944.2099609375,264.82000732421875,-3288.699951171875,508.10001373291016,4952.200012207031,286.3999938964844,-4559.100036621094,3062.9000854492188,255.0,72.0,,1.320107628529047,-0.1658307709076596,2.000921358573125,True,207.0,False,21,4,16,,76561198039309853,enpitsu,25.0,-194.10000610351562,-4620.169921875,17.059999465942383,6678.0999755859375,-6.499999761581421,2.0000000298023224,-0.5999999865889549,-0.0,-2384.9000549316406,255.0,128.0,False,-0.016643192709767586,3.138296043911067,3.282870270522505e-05,True,12,12,False,255.0,False,,Shorty_oneTTV,76561198262556175,6,3367.52001953125,-3149.0400390625,16.709999084472656,272.1999931335449,1977.2999572753906,64.20000076293945,22.100000381469727,67.5,207.29999542236328,255.0,128.0,,-0.009006406700999062,1.9825625522428665,-0.004569886821601272,True,18,26,8,26.0,False,,rYL*,76561198127502483,7.0,1732.489990234375,-951.6599731445312,17.0,-2687.7999877929688,-3004.1000366210938,3.4999999403953552,-0.29999999329447746,0.5999999865889549,1935.3999328613281,255.0,255.0,,-0.009546375931331709,-0.755277630787274,8.983593270145929e-05,True,8,4,16,255.0,False,
57,3755,120,False,False,1,8805.797971913775,2399.760009765625,-3536.449951171875,130.08999633789062,8925.10009765625,21361.39892578125,1339.4000244140625,1468.8999938964844,-4328.699951171875,3886.400146484375,1.0,-0.6848038447413439,-0.3914919447142218,-0.978263078479344,76561198039309853,enpitsu,25.0,2346.530029296875,-3651.550048828125,79.73999786376953,18025.2001953125,12076.500244140625,535.9999847412109,-4345.400085449219,1696.199951171875,2913.699951171875,255.0,255.0,False,-0.8167330510420782,2.272217210864079,-0.011237384483708066,True,141.0,False,14,False,13,,bf81d8692db,games5425898691,19.0,3433.550048828125,-4248.39013671875,30.8799991607666,1550.2999877929688,3338.3999633789062,-2982.0001220703125,5422.5,-889.0000152587891,235.79999923706055,255.0,128.0,,-0.27810347154020193,1.7630705693038484,0.07854546983089539,True,22,18,4,207.0,False,,Shorty_oneTTV,76561198262556175,6,3648.260009765625,-1559.8800048828125,17.010000228881836,3118.3999633789062,14354.000244140625,0.0,-0.0,0.7999999821186066,129.49999809265137,255.0,140.0,,-0.009573812502854773,1.7840224135376501,-1.941667136080208e-05,True,18,26,8,4.135741846535797,True,,rYL*,76561198127502483,7.0,2319.27001953125,-2983.090087890625,176.49000549316406,12418.199462890625,-17294.89990234375,2715.5999755859375,1785.2999877929688,2142.5999450683594,560.6000137329102,255.0,224.0,,-0.07573456696310835,-1.9744348233793534,-0.01012075109435669,True,9,4,18,203.0,False,
58,3759,120,False,False,0,2381.378988133562,-2512.18994140625,3391.030029296875,104.48999786376953,2319.1000366210938,21485.80078125,5923.800048828125,-4053.599853515625,-2444.600067138672,-354.90001678466797,0.0,1.2143404057956413,-0.19185656111107652,-2.048096803385655,76561198127502483,rYL*,7.0,-2534.719970703125,3262.610107421875,216.4199981689453,-11872.2998046875,10700.899658203125,1511.9999694824219,-3434.4000244140625,-4125.899963378906,-1195.999984741211,255.0,179.0,,0.8142374759974558,1.3571643683724153,-1.164646140496449,True,203.0,False,18,4,9,,76561198262556175,Shorty_oneTTV,6.0,-3698.22998046875,1320.0799560546875,17.010000228881836,-3158.800048828125,-15610.10009765625,1.5999999642372131,0.0,0.29999999329447746,25.799999237060547,255.0,128.0,,0.009607867241867477,-1.7679866037912702,1.5628389362314692e-05,False,26,18,8,0.0,False,,enpitsu,76561198039309853,25,-2496.820068359375,3550.800048828125,81.08999633789062,-18041.099853515625,-12096.500244140625,-121.89999580383301,4413.599853515625,-3279.89990234375,105.39999961853027,255.0,255.0,False,1.4006298166691253,-2.2567721339735023,-0.09622106189797623,True,13,14,False,141.0,False,,games5425898691,bf81d8692db,19.0,-3449.010009765625,4180.22021484375,16.260000228881836,-845.8000183105469,-5200.8001708984375,105.39999961853027,54.40000057220459,-37.30000019073486,44.89999771118164,255.0,128.0,,0.004008912683082265,-1.7243724974998025,0.0034716257018271852,True,18,4,22,207.0,False,
59,3809,122,False,False,1,8967.93429059216,2165.530029296875,-3737.6201171875,188.77000427246094,-12661.099853515625,18443.699951171875,3056.7001342773438,-3868.699951171875,3895.4000854492188,-2420.2999877929688,1.0,-0.5143161566518988,0.9052342317206828,2.3242266267014973,bf81d8692db,games5425898691,19.0,2290.169921875,-3823.510009765625,66.5,-16482.7001953125,-4102.799987792969,3331.7001342773438,-1702.5999450683594,-4017.2000122070312,-1522.5999450683594,255.0,3.0,,-0.07098503469795295,-0.5537147858613952,0.04324857858425978,True,193.0,False,24,4,19,,76561198039309853,enpitsu,25.0,3373.860107421875,-2365.43994140625,17.059999465942383,-10135.700073242188,-4686.400146484375,1.1999999731779099,-0.5999999865889549,-0.19999999552965164,470.40000915527344,255.0,128.0,False,-0.016706209243557125,-0.4776958557348211,-0.0002686047353037989,True,14,14,False,137.69508812248066,True,,Shorty_oneTTV,76561198262556175,6,2516.610107421875,-319.8299865722656,17.030000686645508,-13923.800048828125,-6263.599853515625,-0.19999999552965164,-2.0000000298023224,-0.3999999910593033,1373.3000183105469,255.0,255.0,False,-0.00959765865713017,-0.43238937933625354,0.00023547705452485278,True,18,26,8,225.0,False,,rYL*,76561198127502483,7.0,3462.27001953125,-4280.47998046875,20.829999923706055,-7338.499755859375,2907.0001220703125,-1253.8999938964844,1748.6000061035156,1637.8999328613281,-2613.2998657226562,255.0,0.0,,-0.10553766066879143,0.43107548202813156,0.06237547830166503,True,10,4,18,203.0,False,
60,3844,124,False,False,0,3630.0668934830755,-618.3099975585938,1520.5699462890625,115.04000091552734,8234.500122070312,18470.30029296875,5826.9000244140625,4181.099853515625,51.599998474121094,4302.900085449219,0.0,0.8933417401317688,-0.5217813722641268,-2.6848691611880433,76561198262556175,Shorty_oneTTV,6.0,-628.22998046875,1343.5999755859375,61.59000015258789,19705.0,11551.600341796875,2684.8001098632812,-4278.699951171875,1056.8000030517578,-784.0000152587891,255.0,243.0,False,0.04849298286863624,0.12382236334010013,-0.12414314415639506,True,169.0,False,28,8,19,,76561198127502483,rYL*,7.0,-2291.77001953125,3337.969970703125,17.0,10445.699462890625,-8676.500244140625,3.400000035762787,0.3999999910593033,0.3999999910593033,0.0,255.0,128.0,,0.00951185276483747,-0.693131321516028,-1.082598136347847e-05,True,18,10,4,203.0,False,,enpitsu,76561198039309853,25,-1423.010009765625,2338.739990234375,17.059999465942383,21349.89990234375,-2020.8999633789062,-3.4999999403953552,-0.3999999910593033,0.0,2013.0000305175781,255.0,255.0,False,0.01678497119654753,-0.023247295131760635,3.688414887251818e-05,True,14,14,False,75.0,False,,games5425898691,bf81d8692db,19.0,-258.6199951171875,4332.85986328125,16.690000534057617,15207.80029296875,6299.4000244140625,70.10000228881836,-91.89999580383301,-36.40000104904175,1160.6999969482422,255.0,255.0,,0.009257353666898368,0.4058355448602899,0.006591900524493307,True,20,4,24,193.0,False,
61,3885,125,False,False,1,9485.255274359684,-598.989990234375,-4226.7001953125,255.19000244140625,-9237.19970703125,-4270.0,7811.7999267578125,1699.1000366210938,5591.5997314453125,-1358.6000061035156,1.0,0.23520647274510847,-2.2883790951092378,-1.825445024355453,76561198039309853,enpitsu,25.0,-537.27001953125,-4236.06005859375,92.37000274658203,-21771.0009765625,-7120.30029296875,2079.499969482422,-3330.7998657226562,-4266.099853515625,-977.3999786376953,128.0,128.0,False,-0.539554598304331,-0.21163327082291136,0.46286685998683386,True,29.0,False,16,False,15,,bf81d8692db,games5425898691,19.0,-476.1700134277344,-4582.2001953125,71.91999816894531,-9277.899780273438,2784.5999145507812,3222.3001098632812,-951.2999725341797,-2886.6000366210938,-287.60000228881836,255.0,100.0,,-0.0983870085603618,0.17262998807303284,0.003325720481389089,True,26,21,4,193.0,False,,Shorty_oneTTV,76561198262556175,6,-2270.030029296875,-2286.510009765625,17.020000457763672,-17237.5,5980.7000732421875,1.2999999523162842,-1.5999999642372131,2.0000000298023224,-1973.5000610351562,198.0,0.0,False,-0.009678187145740405,0.4073240360597928,-0.00010931892511170688,True,20,28,8,199.0,False,,rYL*,76561198127502483,7.0,715.8200073242188,-1924.7900390625,17.0,-9726.300048828125,10208.599853515625,3.400000035762787,0.09999999776482582,-0.0,0.0,255.0,128.0,,-0.009605551962423487,0.8096102635290894,2.2083985433597717e-05,True,10,4,18,203.0,False,
62,3956,128,False,False,1,10625.109371170198,-2782.550048828125,-4828.009765625,178.7899932861328,-10224.600219726562,16356.700439453125,-12.200000286102295,-752.5,5705.2001953125,-1698.2000732421875,1.0,-0.49681820867811133,0.3340687423581883,-0.07959920694073325,bf81d8692db,games5425898691,19.0,-2800.6201171875,-4930.81005859375,65.47000122070312,-15958.900146484375,8049.1998291015625,212.5,2264.499969482422,-2098.6000061035156,3495.2999877929688,255.0,128.0,,-0.5287632758120737,0.1883025328055854,0.8044646911079764,True,156.0,False,28,4,23,,76561198039309853,enpitsu,25.0,-2741.6298828125,-3975.25,17.059999465942383,13002.60009765625,1208.6000061035156,1.1999999731779099,-1.0000000149011612,-0.0,-47.800002098083496,255.0,128.0,,-0.01673040155876455,3.054893943611455,9.391687732830216e-05,True,16,16,False,255.0,False,,Shorty_oneTTV,76561198262556175,6,-2041.3499755859375,-1184.969970703125,17.020000457763672,-5229.89990234375,-4735.199890136719,1.0000000149011612,-0.0,-0.09999999776482582,-2444.1000366210938,255.0,0.0,,-0.009512646718745098,-0.7291338153091271,-3.6418887616757726e-05,True,20,28,8,230.0,False,,rYL*,76561198127502483,7.0,-2319.260009765625,-2328.6298828125,17.0,-10148.800048828125,-9502.999877929688,3.400000035762787,4.300000071525574,3.400000035762787,1446.6000366210938,128.0,135.0,,-0.00959290403278963,-0.807416142196986,7.931713820342813e-05,True,10,4,18,185.0,False,
63,3988,129,False,False,0,5237.54046849739,3969.179931640625,3200.449951171875,206.0800018310547,1218.3000183105469,-1053.6000061035156,16883.1005859375,1885.0,5606.9000244140625,-1004.4999694824219,0.0,-0.05087281394689479,1.318975181293721,0.4723468756932569,76561198127502483,rYL*,7.0,3725.14990234375,3131.72998046875,57.150001525878906,20675.50048828125,1300.5000305175781,2343.9999389648438,-101.70000076293945,4272.9998779296875,-572.2000122070312,255.0,226.0,,0.12159985074922358,-0.20050673835249191,0.09837747235177717,True,140.0,False,20,4,11,,76561198262556175,Shorty_oneTTV,6.0,3046.06005859375,1279.949951171875,17.020000457763672,7052.0001220703125,-9308.300170898438,0.7999999821186066,-1.8000000715255737,2.5,-738.1999969482422,255.0,57.0,,0.009560098765532281,-0.9548771956373407,0.00019871264897663887,True,28,20,8,230.0,False,,enpitsu,76561198039309853,25,1308.8399658203125,4627.10009765625,17.059999465942383,-10369.000244140625,9556.799926757812,1.2999999523162842,0.29999999329447746,-0.29999999329447746,-3.400000035762787,255.0,255.0,True,0.01677341565310888,2.3964670645884447,4.2046821242045976e-05,True,16,16,False,255.0,False,,games5425898691,bf81d8692db,19.0,3956.219970703125,3917.330078125,107.30000305175781,6987.8997802734375,-10494.300537109375,143.100004196167,3982.7999877929688,-3654.2999267578125,1016.2000274658203,255.0,40.0,,-0.3095476129082932,-0.911153851290679,0.6150452346076483,True,24,4,28,156.0,False,
64,4096,133,False,True,0,4129.391711709982,2641.8798828125,3010.3798828125,518.0599975585938,-16769.000244140625,12128.599853515625,-3108.800048828125,1771.7999267578125,-1210.5999755859375,5603.0999755859375,0.0,-0.30141094278273867,2.095938235070449,-1.2150365031397146,76561198262556175,Shorty_oneTTV,6.0,2780.22998046875,2922.3701171875,466.69000244140625,-3045.4000854492188,15800.999755859375,-831.6000366210938,-4135.199890136719,-668.0000305175781,-3564.1000366210938,128.0,255.0,False,-0.7382392598993869,0.018235550459449138,0.2749015454161573,True,184.0,False,30,10,20,,76561198127502483,rYL*,7.0,2119.550048828125,1832.030029296875,17.010000228881836,-9356.400146484375,9147.5,2.0999999344348907,-1.899999976158142,2.0000000298023224,-1411.9999694824219,255.0,99.0,,0.009566774638793286,2.30222369505449,8.51768056907757e-05,True,20,12,4,140.0,False,,enpitsu,76561198039309853,25,52.810001373291016,5253.919921875,17.040000915527344,-2640.4000854492188,1358.6000061035156,3.8999998569488525,-0.7000000029802322,-1.1999999731779099,0.0,255.0,128.0,False,0.016794265093075116,-0.4752330585886633,1.24229794338832e-05,True,16,16,False,255.0,False,,games5425898691,bf81d8692db,19.0,934.760009765625,4521.669921875,17.010000228881836,-1036.500015258789,-2516.0000610351562,2.0999999344348907,3.3000001311302185,-1.5000000596046448,0.0,255.0,128.0,,0.0095056966295086,1.1800501679350626,8.751283456591696e-06,True,26,4,30,156.0,False,
65,4130,134,False,False,1,9591.022768959303,-779.2100219726562,-4303.58984375,240.32000732421875,13444.100341796875,8942.7001953125,1164.1000366210938,3493.599853515625,4587.0001220703125,836.6000366210938,1.0,-0.35286826086069695,-1.5991790612493204,2.835370837602721,bf81d8692db,games5425898691,19.0,-807.9400024414062,-4460.7001953125,189.63999938964844,6492.1002197265625,2490.0,138.29999923706055,-1096.2999725341797,5194.4000244140625,-1437.2999572753906,128.0,115.0,,1.02658901118901,2.875966692334907,-2.9476326835676367,True,156.0,False,32,4,27,,76561198039309853,enpitsu,25.0,-502.9599914550781,-4698.89990234375,238.63999938964844,-6551.300048828125,9250.30029296875,2984.2001342773438,-322.2999954223633,214.79999542236328,-545.9000015258789,255.0,0.0,False,0.5719028865980427,1.0161408463437809,0.016182249527157785,True,18,17,False,199.62011190640027,True,,Shorty_oneTTV,76561198262556175,6,-2398.06005859375,-4647.9501953125,16.729999542236328,5050.899963378906,-11149.000244140625,21.400001049041748,-46.500000953674316,-101.5999984741211,2106.4999389648438,255.0,255.0,False,-0.011809973496232638,-2.02718235406175,0.002805416604996361,True,20,30,10,184.0,False,,rYL*,76561198127502483,7.0,-872.9099731445312,-2842.679931640625,17.010000228881836,12649.89990234375,4149.89990234375,2.3000000417232513,-0.29999999329447746,-0.0,2265.2999877929688,255.0,255.0,,-0.009573166867483681,2.75645528854395,3.63170397269968e-05,True,12,4,20,170.0,False,
66,4176,136,False,True,0,2175.753740810771,-1304.0899658203125,3002.860107421875,97.5199966430664,9237.7001953125,11274.100341796875,472.59998321533203,112.20000267028809,-344.3000030517578,-5989.000244140625,0.0,0.3651181733136787,1.117674464865344,-1.2668936850521098,76561198127502483,rYL*,7.0,-1394.3499755859375,2823.5400390625,61.900001525878906,-5980.2001953125,19394.200439453125,3022.60009765625,-1877.5,3793.2000732421875,-2869.2999267578125,255.0,0.0,,0.010584349977883826,1.995123436380915,0.0527336541344499,True,87.0,False,22,4,13,,76561198262556175,Shorty_oneTTV,6.0,1048.9000244140625,3712.300048828125,17.010000228881836,-5701.6998291015625,-13862.5,2.0000000298023224,0.0,0.09999999776482582,-0.5999999865889549,255.0,128.0,False,0.009601428797529732,-1.961139524307096,2.2849656507222203e-05,True,30,20,10,161.0,False,,enpitsu,76561198039309853,25,1256.760009765625,2132.2099609375,14.289999961853027,-1319.7999572753906,-11221.99951171875,-169.89999771118164,-631.6999816894531,1248.8999938964844,-4233.500061035156,255.0,0.0,False,0.046000673749651555,-2.3627556043431364,0.013438417870842786,True,18,18,False,198.0,False,,games5425898691,bf81d8692db,19.0,-3.950000047683716,4096.2001953125,17.010000228881836,-654.1000366210938,-384.70001220703125,2.0999999344348907,0.0,0.09999999776482582,-526.1999893188477,255.0,0.0,,0.009514995957573122,-2.370004221792178,-0.0001590645382043153,True,28,4,32,187.0,False,
67,4199,136,False,False,1,9017.905678713165,595.5700073242188,-3872.89990234375,98.6500015258789,10723.699951171875,7697.1002197265625,7531.5997314453125,1899.4999694824219,-5044.599914550781,2634.89990234375,1.0,0.5956966018337051,-2.393998081937922,-0.899461586444841,bf81d8692db,games5425898691,19.0,459.30999755859375,-3978.929931640625,17.010000228881836,10420.799560546875,646.9999694824219,0.0,-3.400000035762787,-0.0,-1803.3000183105469,255.0,0.0,,-0.009516090739915698,3.090481804675687,-7.515802354206873e-05,True,171.0,False,32,4,28,,76561198039309853,enpitsu,25.0,-822.1199951171875,-2361.489990234375,17.059999465942383,275.79999923706055,-9749.000244140625,2.0999999344348907,0.09999999776482582,-0.0,-2423.300018310547,255.0,128.0,False,-0.016671043008358113,-1.5553456722496053,8.483112721148293e-06,True,18,18,False,198.0,False,,Shorty_oneTTV,76561198262556175,6,-416.6600036621094,-2697.0,17.010000228881836,10009.500122070312,10566.800537109375,2.0999999344348907,-0.0,-0.0,-161.5999984741211,255.0,125.0,False,-0.009586376721671563,2.3444082860166624,7.420293341384394e-05,True,20,30,10,191.0,False,,rYL*,76561198127502483,7.0,2021.989990234375,-4323.97021484375,72.22000122070312,7710.2001953125,-18168.699951171875,-1398.3000183105469,-560.2999877929688,-2664.1000366210938,-1028.499984741211,255.0,0.0,,0.13201035910223496,-1.9234146940354322,-0.8294164887214499,True,14,4,22,87.0,False,
68,4248,138,False,False,0,3028.598195855995,-2463.780029296875,2548.77001953125,392.20001220703125,-23653.89892578125,15648.399658203125,5329.2999267578125,1328.8999938964844,3469.4000244140625,4711.300048828125,0.0,-0.06578866582957181,2.0297541421160115,-2.5590424164579293,76561198262556175,Shorty_oneTTV,6.0,-2275.89990234375,2361.969970703125,264.7300109863281,-17315.10009765625,12369.200439453125,2834.5001220703125,-3941.6000366210938,2599.7000122070312,2820.4000854492188,128.0,0.0,,-0.5579817150052286,2.290495762805015,0.5051090043308225,True,107.0,False,32,10,21,,76561198127502483,rYL*,7.0,-1484.22998046875,5102.97998046875,420.8500061035156,6584.7998046875,-1.8000000715255737,-11013.399658203125,0.19999999552965164,2296.999969482422,0.0,255.0,0.0,,1.0785575933637508,0.020230225415582694,1.5886134935429308,True,22,14,4,87.0,False,,enpitsu,76561198039309853,25,317.989990234375,3478.070068359375,17.059999465942383,-8210.2001953125,3365.5999755859375,2.0000000298023224,-0.5000000074505806,0.0,-2471.699981689453,255.0,128.0,,0.016671306394152558,2.7196939286706296,-3.341363369979977e-05,True,18,18,False,198.0,False,,games5425898691,bf81d8692db,19.0,-2637.639892578125,3778.2900390625,17.0,-13182.39990234375,-14824.3994140625,3.3000001311302185,1.1999999731779099,1.5000000596046448,-597.400016784668,255.0,12.0,,0.0095872893528362,-2.277948934649266,-0.00024488104626889173,True,28,4,32,121.0,False,
