,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
54,3618,97,False,True,1,5498.446344212126,-2804.909912109375,1073.530029296875,990.0700073242188,14394.100341796875,22446.79931640625,-1101.1000061035156,-2426.999969482422,-2112.4000549316406,5064.2999267578125,1.0,-0.7198970598404223,-1.8718451164809427,2.3724451817878895,7908226093659348458,KjellisKing,7.0,-2866.43994140625,933.3300170898438,901.4199829101562,16970.0,11081.500244140625,-1219.1000366210938,2286.199951171875,3070.7000732421875,3948.800048828125,255.0,0.0,True,0.12939197939940966,2.017135935662409,1.4039341835459025,True,13,16,4,65.93814193817876,True,,be4a6dacb2b,BakkerBox,5.0,-1524.780029296875,-1363.760009765625,17.010000228881836,6351.6998291015625,20866.0009765625,0.0,-0.0,-0.5000000074505806,0.0,255.0,128.0,False,-0.00959569553816757,1.8662994586205135,5.279913289550189e-05,True,4,157.4902277864436,True,16,18,,enpitsu,76561198039309853,27,-3463.3701171875,-3087.75,17.030000686645508,-7810.0,18766.500244140625,1.4000000059604645,-0.3999999910593033,0.5000000074505806,-2008.8999938964844,255.0,128.0,,-0.016764596876541422,1.2453592006607188,-6.206485491083651e-05,True,16,10,2,16.981393398777165,True,,games5425898691,bf81d8692db,19.0,-3266.260009765625,3811.89990234375,17.010000228881836,3561.6000366210938,22447.900390625,2.0999999344348907,-0.0,-1.7000000178813934,-392.7000045776367,255.0,69.0,,-0.009625052057491847,1.7302702350699142,-4.199750474508187e-05,True,18,False,20,29.0,False,
55,3660,98,False,False,0,9654.55226307291,664.6400146484375,-4387.580078125,95.75,-8405.399780273438,20250.999755859375,7970.2001953125,740.9999847412109,-1269.1999816894531,-5817.19970703125,0.0,-0.07468868754095484,-2.048445851679885,1.5522883308858653,bf81d8692db,games5425898691,19.0,687.969970703125,-4571.35986328125,52.630001068115234,-17789.69970703125,14369.69970703125,2453.0999755859375,-1833.9999389648438,-1285.0999450683594,-2293.699951171875,255.0,103.0,,0.036890959687540255,2.3401452210554554,0.0028928049450595724,True,19,22,False,204.0,False,,76561198039309853,enpitsu,27.0,3877.570068359375,-195.89999389648438,22.799999237060547,1530.0999450683594,-22923.89892578125,335.29998779296875,46.500000953674316,-526.1000061035156,-9.49999988079071,255.0,128.0,,0.002376173021643626,-1.4955579802076873,0.16793201107707878,True,2,0.0,False,10,16,,BakkerBox,be4a6dacb2b,4,-115.19000244140625,-1648.6400146484375,17.010000228881836,-20197.60009765625,-7065.2001953125,2.3000000417232513,-0.5000000074505806,-0.29999999329447746,-1934.7999572753906,255.0,29.0,False,0.009571715779649067,-2.874622886183917,-5.915806898087451e-05,True,18,16,4,187.0,False,,KjellisKing,7908226093659348458,5.0,299.8900146484375,-2754.590087890625,569.8699951171875,-17649.300537109375,-12717.60009765625,-6323.499755859375,47.60000228881836,-79.20000076293945,-5.299999713897705,255.0,119.0,False,-0.31914275934940434,-2.1326836768444024,-0.12861463084225772,True,14,4,16,60.0,False,
56,3728,101,False,False,1,5583.1927661571945,1333.31005859375,-426.0400085449219,123.3499984741211,8246.400146484375,-4944.100036621094,8540.0,4650.4998779296875,2215.0999450683594,-3076.4999389648438,1.0,-0.7370789667161486,-2.131308320876723,1.4983790288537115,be4a6dacb2b,BakkerBox,4.0,1294.7099609375,-511.2300109863281,17.010000228881836,-1625.5999755859375,-5333.4002685546875,1.899999976158142,1.1999999731779099,-0.3999999910593033,11.100000143051147,0.0,132.0,False,-0.00987378812921526,-1.2742735435324386,-1.3387898519272812e-06,True,16,18,4,187.0,False,,7908226093659348458,KjellisKing,5.0,3450.85009765625,1349.18994140625,17.010000228881836,6996.7999267578125,-18473.900146484375,2.0999999344348907,1.2999999523162842,-3.400000035762787,-1433.0999755859375,255.0,128.0,False,-0.009571476218664882,-1.8548750463667276,5.854785799598582e-05,False,4,0.0,False,14,16,,enpitsu,76561198039309853,27,-885.9199829101562,2294.14990234375,17.059999465942383,16429.49951171875,6848.2000732421875,1.8000000715255737,-0.3999999910593033,-0.09999999776482582,2019.7999572753906,255.0,0.0,,-0.01677471588424433,2.675779349109891,3.69700068819213e-05,True,16,10,2,61.0,False,,games5425898691,bf81d8692db,19.0,1675.18994140625,850.7999877929688,16.979999542236328,-5924.69970703125,-22223.5009765625,5.5000001192092896,-0.0,-0.0,-11.59999966621399,255.0,128.0,,-0.009589248639721683,-1.3088460199349845,6.545449147035088e-06,True,20,False,22,119.0,False,
57,3804,104,False,False,1,7315.726723873246,3650.889892578125,-1637.199951171875,143.36000061035156,12852.2998046875,1227.3999786376953,352.99999237060547,1226.500015258789,-889.8000335693359,-2042.2999572753906,1.0,0.3303950415923195,1.792997677650916,-1.364458504909262,be4a6dacb2b,BakkerBox,4.0,3588.610107421875,-1718.030029296875,16.739999771118164,13353.599853515625,1079.1999816894531,23.900001049041748,-23.499999046325684,-2.5999999046325684,1170.8999633789062,128.0,128.0,False,-0.022240718593344266,3.0049927846926154,-0.004735293576958802,True,16,18,4,146.0,False,,7908226093659348458,KjellisKing,5.0,4078.989990234375,-1567.489990234375,429.8999938964844,-3.400000035762787,-4393.0999755859375,3824.5001220703125,2270.0,2.0000000298023224,0.5999999865889549,239.0,3.0,False,0.7732555625467186,-1.583943983912738,1.5616307987781106,True,4,255.0,False,14,16,,enpitsu,76561198039309853,27,2278.110107421875,1650.760009765625,17.059999465942383,6506.6998291015625,-5899.69970703125,1.1999999731779099,0.3999999910593033,-0.5000000074505806,3.700000047683716,0.0,128.0,False,-0.01686741909568628,-2.4057137876206562,-5.555137554251891e-05,True,16,10,2,122.0,False,,games5425898691,bf81d8692db,19.0,3943.199951171875,-448.9599914550781,43.779998779296875,-4696.300048828125,9850.700073242188,-2452.5999450683594,-1043.3999633789062,2474.7999572753906,2294.600067138672,128.0,255.0,,-0.25279923597979614,0.9844704387139975,-0.40925339990453286,True,20,False,22,119.0,False,
58,3811,104,False,False,1,7406.302884527658,3949.35009765625,-1607.6199951171875,140.57000732421875,1276.500015258789,3564.1000366210938,8833.599853515625,1577.7000427246094,5431.300048828125,-2002.7000427246094,1.0,0.652982143440956,2.297559251593208,-1.3732384799752468,be4a6dacb2b,BakkerBox,4.0,3910.919921875,-1715.72998046875,29.1299991607666,11294.300537109375,-1876.199951171875,2945.0,-359.70001220703125,-5397.9998779296875,-990.5000305175781,255.0,233.0,False,0.2928353256514296,-2.9146248712208327,0.06503129075131389,True,16,18,4,146.0,False,,7908226093659348458,KjellisKing,5.0,4078.989990234375,-1720.5899658203125,494.989990234375,-3.400000035762787,-7260.2001953125,929.4999694824219,2431.300048828125,-0.0,0.19999999552965164,253.0,0.0,False,0.1631478978186872,-1.5804250638185482,1.5692234962374985,True,4,255.0,False,14,16,,enpitsu,76561198039309853,27,2402.81005859375,1537.800048828125,17.059999465942383,2628.800048828125,-2379.9000549316406,1.1999999731779099,0.7999999821186066,0.7999999821186066,0.0,0.0,255.0,False,-0.017255569075527343,-2.4058864590597517,-7.103923816847687e-06,True,16,10,2,122.0,False,,games5425898691,bf81d8692db,19.0,3775.669921875,-287.3900146484375,16.06999969482422,-8068.699951171875,3537.2000122070312,116.40000343322754,-24.40000057220459,-56.39999866485596,2298.000030517578,128.0,255.0,,-0.0013051686815344743,0.3468023460677439,0.011234666983687991,True,20,False,22,119.0,False,
59,3832,105,False,False,1,7184.5066940648,3975.830078125,-1350.9000244140625,608.3200073242188,-2250.2000427246094,5332.5,2977.9998779296875,-235.9000015258789,4676.199951171875,-1125.0,1.0,-0.10101426310014455,0.890255227158189,-2.8019827959794945,be4a6dacb2b,BakkerBox,4.0,4078.97998046875,-1518.5899658203125,644.6799926757812,-2.7000001072883606,4698.0999755859375,2868.0999755859375,-1644.4000244140625,-0.0,-2.5999999046325684,52.0,255.0,,0.47792511599160925,1.5817860593808868,-1.5658074910841548,True,16,18,4,126.0,False,,7908226093659348458,KjellisKing,5.0,3958.030029296875,-2148.219970703125,48.189998626708984,-9431.799926757812,1183.499984741211,-5441.500244140625,1211.8000030517578,4868.399963378906,-1691.6000366210938,180.0,18.0,,-0.48653388726661206,0.15855169536431235,-0.08814000506712336,True,4,255.0,False,14,16,,enpitsu,76561198039309853,27,2358.47998046875,1584.8599853515625,17.059999465942383,-8.600000143051147,12.400000095367432,1.2999999523162842,-0.5999999865889549,0.19999999552965164,0.0,,,,-0.01670040480606119,-2.1847098491147237,3.519426622932384e-05,True,16,10,2,122.0,False,,games5425898691,bf81d8692db,19.0,3199.2900390625,-519.1099853515625,17.020000457763672,-9318.900146484375,-5175.7000732421875,1.0999999940395355,-1.2999999523162842,-0.7999999821186066,-2286.699981689453,255.0,0.0,,-0.009546637403418132,-0.46846288516886764,-0.00014578579068835477,True,20,False,22,119.0,False,
60,3864,106,False,False,1,6500.901207414303,3696.340087890625,-726.8400268554688,503.2799987792969,-11375.400390625,7234.7998046875,-4075.7000732421875,-330.2000045776367,2311.699981689453,2420.800018310547,1.0,-0.48198350495120496,0.8152423571564721,2.9571365958385973,be4a6dacb2b,BakkerBox,4.0,3837.43994140625,-730.3699951171875,540.3900146484375,-9271.900024414062,8880.30029296875,-667.0999908447266,487.09999084472656,-5433.599853515625,-698.7999725341797,147.0,255.0,True,0.18831984024151605,1.6630701787011062,3.0547516736670066,True,17,20,4,117.0,False,,7908226093659348458,KjellisKing,5.0,3269.9599609375,-1192.43994140625,17.010000228881836,-2655.8999633789062,5849.1998291015625,2.5999999046325684,2.3000000417232513,1.5999999642372131,1859.9000549316406,163.0,255.0,,-0.009820019745823291,1.1453720827337026,6.811834480461937e-05,True,4,255.0,False,14,16,,enpitsu,76561198039309853,27,2358.47998046875,1584.8599853515625,17.059999465942383,-8.600000143051147,12.400000095367432,1.2999999523162842,-0.5999999865889549,0.19999999552965164,0.0,,,,-0.01670040480606119,-2.1847098491147237,3.519426622932384e-05,True,16,10,2,122.0,False,,games5425898691,bf81d8692db,19.0,1707.97998046875,-135.52999877929688,173.8300018310547,-15713.699951171875,7468.900146484375,-158.69999885559082,-2781.7001342773438,-4744.4000244140625,-44.80000019073486,255.0,128.0,,-0.09565627819743634,-2.620647985168084,-3.1325466824755654,True,21,False,24,119.0,False,
61,3907,107,True,True,0,5471.83337293381,-2296.050048828125,-149.69000244140625,286.3900146484375,11594.49951171875,24933.89892578125,4573.599853515625,4427.300109863281,3784.5001220703125,1440.7000732421875,0.0,-0.4972632439873688,1.616105085101495,1.8854133158873598,76561198039309853,enpitsu,27.0,-2361.429931640625,-366.5400085449219,218.52999877929688,8509.000244140625,18668.900146484375,1933.2000732421875,-1407.1000671386719,3948.900146484375,3560.2999877929688,255.0,0.0,,-0.30757759821116804,1.577938812361872,0.3676527336535583,True,11,18,2,33.0,False,,bf81d8692db,games5425898691,19.0,321.19000244140625,-1496.4100341796875,17.010000228881836,-1941.0000610351562,-15652.60009765625,2.3999999463558197,0.09999999776482582,-0.09999999776482582,-2034.2999267578125,255.0,0.0,,0.009573028854531866,-1.7631120770537054,-3.5901507430871047e-06,True,False,119.0,False,22,24,,BakkerBox,be4a6dacb2b,4,-2452.93994140625,-609.77001953125,170.1300048828125,6810.999755859375,-8430.499877929688,-6330.5999755859375,42.10000038146973,-1004.8000335693359,4162.5,234.0,244.0,False,-1.38289608283896,-1.0037591678364395,-0.35620385425145473,True,20,18,4,117.0,False,,KjellisKing,7908226093659348458,5.0,-1919.6500244140625,732.9500122070312,17.010000228881836,13017.099609375,5588.2000732421875,0.09999999776482582,-0.5000000074505806,0.0,2229.7999572753906,255.0,255.0,,0.009556021588892577,0.47415616785714576,2.787020671420427e-05,True,14,4,16,220.54655477564822,True,
62,4226,110,False,False,1,5244.125950536751,-42.79999923706055,-19.40999984741211,92.68000030517578,-6653.499755859375,2730.7000732421875,-2620.10009765625,167.5,3656.400146484375,4754.200134277344,1.0,0.4572509173164328,-0.5175301621283446,0.4557138492368221,be4a6dacb2b,BakkerBox,4.0,-12.550000190734863,-168.58999633789062,101.04000091552734,4779.2999267578125,-1341.0000610351562,3866.199951171875,2042.5999450683594,-1871.6999816894531,3953.599853515625,128.0,128.0,,-0.0495766300844947,1.6521028409363372,-0.05950136269845095,True,3,4,False,0.0,False,,7908226093659348458,KjellisKing,5.0,79.06999969482422,-1811.510009765625,17.010000228881836,-382.79998779296875,12766.600341796875,2.0999999344348907,-0.0,0.7000000029802322,8.299999833106995,252.0,128.0,False,-0.0095618414772764,1.539462238214226,-6.383215723207208e-05,True,False,116.0,False,4,4,,enpitsu,76561198039309853,27,9.550000190734863,118.95999908447266,113.58000183105469,-4672.300109863281,728.0000305175781,73.00000190734863,5080.10009765625,-1905.5000305175781,900.2999877929688,255.0,255.0,,-1.1144368407761447,0.9920933601656418,-2.3677474365289926,True,2,1,False,0.0,False,,games5425898691,bf81d8692db,19.0,2938.25,4083.75,17.010000228881836,17360.2001953125,-1625.8000183105469,2.3000000417232513,0.29999999329447746,-0.0,-1954.2999267578125,255.0,0.0,,-0.009593444451381246,-2.9792603432307625,-3.884653234995326e-05,True,False,False,False,255.0,False,
63,4227,110,False,False,0,5210.330059521909,58.7400016784668,17.889999389648438,93.63999938964844,4533.299865722656,1260.199966430664,-758.3999633789062,2581.9000244140625,-878.6000061035156,2451.7999267578125,0.0,-0.4984965765709686,0.6156381040491278,0.5040280162567113,76561198039309853,enpitsu,27.0,21.75,-128.6999969482422,113.19000244140625,4699.2999267578125,-1471.0000610351562,-151.40000343322754,-4392.200012207031,2462.100067138672,2212.5999450683594,255.0,255.0,,0.810581743756185,-1.3376965534558538,-2.963036205874199,True,1,2,False,0.0,False,,bf81d8692db,games5425898691,19.0,-3079.760009765625,-4057.60009765625,17.010000228881836,-16603.399658203125,4352.5,2.3000000417232513,-0.29999999329447746,0.0,-1970.7000732421875,255.0,0.0,,0.009577766105910799,2.815666038599393,-3.8491717668325715e-05,True,False,255.0,False,False,False,,BakkerBox,be4a6dacb2b,4,-25.360000610351562,183.13999938964844,121.30999755859375,-4375.299987792969,1933.3000183105469,353.4000015258789,5360.8001708984375,838.4999847412109,899.0000152587891,128.0,128.0,,0.46010070011339566,-1.4193335512886864,-0.12801166831165642,True,4,3,False,0.0,False,,KjellisKing,7908226093659348458,5.0,-75.76000213623047,1704.0699462890625,17.010000228881836,406.6999816894531,-12990.400390625,2.0999999344348907,0.0,-0.7000000029802322,1.899999976158142,252.0,128.0,False,0.009561851379354029,-1.5391317301200438,-6.225252004894178e-05,True,4,False,4,116.0,False,
64,4253,111,False,False,1,5743.511936044432,-492.8999938964844,-433.04998779296875,100.1500015258789,-17883.499755859375,7931.199951171875,5081.7999267578125,4674.2999267578125,-1691.9999694824219,3359.7000122070312,1.0,-0.4886459215044038,-2.4174019584510544,2.791719742969469,7908226093659348458,KjellisKing,5.0,-315.32000732421875,-586.0800170898438,17.010000228881836,-7199.89990234375,11775.0,2.0999999344348907,-2.5999999046325684,4.699999988079071,-852.3000335693359,253.0,138.0,False,-0.00957761683338721,1.0768280533754542,5.436548387508062e-05,True,4,4,False,146.0,False,,be4a6dacb2b,BakkerBox,4.0,431.9800109863281,-362.69000244140625,52.939998626708984,3732.0001220703125,-1662.5,-1055.1000213623047,-4116.099853515625,-2757.3001098632812,550.4000091552734,234.0,227.0,,0.2685849897149281,0.4560348307909304,-0.8475124331185363,True,False,0.0,False,4,4,,enpitsu,76561198039309853,27,-495.510009765625,305.1300048828125,21.93000030517578,-4704.800109863281,158.29999923706055,-1767.7000427246094,-3284.2001342773438,1840.8000183105469,3293.3999633789062,255.0,0.0,,-0.12359990963983045,-0.9674188856647301,-0.05239425621949147,True,2,2,False,0.0,False,,games5425898691,bf81d8692db,19.0,3565.580078125,2952.010009765625,17.010000228881836,-8229.69970703125,-12074.3994140625,0.09999999776482582,-0.0,-0.29999999329447746,-2159.199981689453,255.0,0.0,,-0.009585850045926464,-0.904350405182205,-1.5878920646921847e-05,True,False,False,False,239.3316645391526,True,
65,4395,116,False,False,1,4994.529850885305,-3322.89990234375,2466.760009765625,128.63999938964844,6794.7998046875,12380.899658203125,-523.6999893188477,-1293.3000183105469,-3372.9000854492188,2358.800048828125,1.0,-1.1065650702425425,-0.7664399419268213,-2.807619247959072,7908226093659348458,KjellisKing,6.0,-3398.3701171875,2349.97998046875,15.800000190734863,4427.39990234375,7628.2000732421875,225.20000457763672,394.90001678466797,-191.90000534057617,-717.7999877929688,255.0,128.0,,-0.05333460454929117,2.1125959272446453,0.04085880535327185,True,4,4,False,255.0,False,,be4a6dacb2b,BakkerBox,4.0,-3273.929931640625,-3276.070068359375,16.989999771118164,6209.1998291015625,14297.60009765625,2.7000001072883606,-0.09999999776482582,-0.3999999910593033,-1307.2000122070312,255.0,61.0,False,-0.009591204385563407,1.997261365034796,-0.00015639871650814982,True,False,197.59738491171152,True,6,6,,enpitsu,76561198039309853,27,-3619.06005859375,2101.260009765625,17.049999237060547,582.0000076293945,12090.50048828125,2.5999999046325684,-0.09999999776482582,0.3999999910593033,62.10000038146973,255.0,128.0,,-0.01671096027979227,1.6118897554492493,-6.10540043973927e-05,True,2,2,False,,False,,games5425898691,bf81d8692db,19.0,-423.239990234375,5693.990234375,30.43000030517578,519.3000030517578,1035.5000305175781,40.900001525878906,-0.29999999329447746,-0.0,0.5999999865889549,0.0,128.0,,-0.04513304091005744,-1.1106366083692687,-0.017533052915085893,True,False,False,False,155.0,False,
66,4421,117,False,False,1,4001.4816617506763,-2766.52001953125,3528.22998046875,92.98999786376953,4983.699951171875,10211.300048828125,460.29998779296875,-5548.800048828125,972.3000335693359,2065.0999450683594,1.0,-0.6222008546731482,2.41127324803584,2.218382015834195,7908226093659348458,KjellisKing,6.0,-3016.43994140625,3488.969970703125,16.989999771118164,7919.2999267578125,12974.7998046875,4.799999892711639,-0.0,0.29999999329447746,-2011.9000244140625,255.0,7.0,,-0.009582343058423242,2.1808182057295804,-2.5379678152694694e-05,True,4,4,False,215.0,False,,be4a6dacb2b,BakkerBox,4.0,-2292.639892578125,-1595.7099609375,96.58999633789062,10933.800048828125,18435.400390625,-139.89999771118164,-4794.200134277344,2695.2999877929688,6.899999976158142,255.0,128.0,False,1.3849037517777891,-1.065268734201688,3.134805339315006,True,False,196.0,False,7,8,,enpitsu,76561198039309853,27,-3089.080078125,3277.60009765625,17.049999237060547,10792.099609375,12160.799560546875,2.8999999165534973,3.0000001192092896,3.0000001192092896,862.0999908447266,255.0,255.0,,-0.01678279555015912,2.302885362489579,0.00023426453514302162,True,2,2,False,0.0,False,,games5425898691,bf81d8692db,19.0,-441.8399963378906,5649.64990234375,28.68000030517578,1100.8000183105469,2896.9000244140625,113.59999656677246,-0.5999999865889549,0.19999999552965164,0.0,0.0,128.0,,-0.046665348901712145,-1.2088905887656163,-0.013954257547201398,True,False,False,False,155.0,False,
67,4426,117,False,True,1,3840.270957664047,-2666.7099609375,3706.550048828125,96.9800033569336,15002.60009765625,10201.199951171875,2497.7000427246094,-4480.7000732421875,-1492.8999328613281,-530.6999969482422,1.0,-1.1526437843034836,-2.95065212615917,0.75444664457143,7908226093659348458,KjellisKing,6.0,-2854.929931640625,3677.14990234375,16.989999771118164,12031.500244140625,11009.3994140625,2.199999988079071,2.0999999344348907,1.8000000715255737,-871.2000274658203,255.0,128.0,,-0.009593026179809453,2.46239279592247,0.00016783660370848485,True,4,4,False,199.32248606476736,True,,be4a6dacb2b,BakkerBox,4.0,-2119.489990234375,-1303.75,89.4800033569336,10945.699462890625,18456.300048828125,-873.3000183105469,-3331.300048828125,1872.5999450683594,4.399999976158142,255.0,128.0,False,0.9462216820273394,2.084711361029063,0.002102470632337107,True,False,196.0,False,8,8,,enpitsu,76561198039309853,27,-2924.5,3506.510009765625,17.049999237060547,7612.9998779296875,14063.900146484375,3.0000001192092896,-0.3999999910593033,-0.9000000357627869,1950.8999633789062,255.0,255.0,,-0.016770449165071186,2.0139076028923792,0.00011714421524141574,True,2,2,False,0.0,False,,games5425898691,bf81d8692db,19.0,-428.3399963378906,5685.0498046875,30.079999923706055,-39.80000019073486,-117.20000267028809,-3.799999952316284,-0.0,-0.0,0.0,255.0,128.0,,-0.046267355310652195,-1.2088867387364732,-0.013966810136116689,True,False,False,False,155.0,False,
